player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_pass_rush_defense,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_pass_rush_defense,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Tanner McKee,131770,QB,STANFORD,1,2.23,2.12,2.77,4.1,37,300,72.7,22,23,4.8,1.8,0,1,4.3,69.6,16,1,0.0,24,64.9,0,8,,,,,67.6,73.1,73.0,,72.6,,,,,,0,0,24,100.0,115.1,4.2,1,0,0,1,2,0,0.0,144,6.3,50.0,8,10,9.4,3.02,0,0,0.0,40.0,4,7,0.0,13,35.1,0,2,,,,,66.2,42.4,71.2,,45.4,,,56.3,,,0,0,14,28.6,47.9,15.4,2,1,0,2,0,0,0.0,27,2.7
James Blackman,60382,QB,ARK STATE,1,3.04,2.93,5.05,3.0,37,113,91.7,12,12,4.1,2.15,0,0,0.0,91.7,11,6,0.0,12,32.4,0,7,,,,,65.8,78.6,70.7,,78.0,,,,,,0,0,12,0.0,133.3,0.0,0,0,0,0,1,0,0.0,112,9.3,71.4,21,22,10.2,3.47,0,1,4.3,63.6,14,11,6.7,25,67.6,1,7,,,,,67.8,76.6,73.3,,78.0,,,57.3,,,0,0,26,18.2,97.2,8.0,2,1,0,1,1,0,0.0,142,6.5
Paxton DeLaurent,159618,QB,SE MO ST,1,2.69,2.62,,4.37,37,293,64.7,17,17,8.6,1.54,0,1,5.9,58.8,10,0,9.1,17,45.9,1,7,,,,,66.7,49.5,71.8,,49.5,,,,,,0,0,17,,99.6,0.0,0,0,0,0,1,0,0.0,118,6.9,64.3,14,16,17.6,3.86,1,3,17.6,56.3,9,4,0.0,19,51.4,0,9,,,,,67.2,69.6,72.5,,71.4,,,57.7,,,0,0,21,0.0,99.5,0.0,0,3,0,1,0,1,4.8,194,12.1
Tim Demorat,78498,QB,FORDHAM,1,2.76,2.72,3.5,,37,168,53.3,15,15,11.5,2.02,0,0,0.0,53.3,8,1,0.0,15,40.5,0,7,,,,,66.5,59.7,71.6,,59.5,,,,,,0,0,16,0.0,113.9,0.0,0,0,0,0,2,0,0.0,100,6.7,75.0,20,20,17.5,3.27,0,3,13.0,65.0,13,4,13.3,22,59.5,2,10,,,,,67.7,90.4,73.1,,90.1,,,,,,0,0,25,50.0,141.3,9.1,2,0,0,0,2,0,0.0,248,12.4
Zevi Eckhaus,148535,QB,BRYANT,1,2.21,2.21,,,37,124,69.6,23,24,10.2,1.88,1,1,4.0,62.5,15,2,6.3,24,64.9,1,7,,,,,67.7,85.0,73.1,,84.0,,,,,,0,0,25,0.0,83.2,0.0,0,0,0,0,0,0,0.0,167,7.0,46.2,13,13,17.3,2.82,0,1,7.1,30.8,4,3,33.3,13,35.1,2,3,,,,,66.2,57.5,71.2,,57.3,,,,,,0,4,14,0.0,2.9,0.0,0,0,0,0,0,3,21.4,46,3.5
Tony Muskett,142933,QB,MONMOUTH,1,2.62,2.02,3.03,5.02,37,231,78.3,23,23,7.4,1.74,0,1,4.2,78.3,18,2,0.0,24,64.9,0,8,,,,,67.7,61.2,73.1,,60.9,,,,,,0,1,25,50.0,112.5,4.2,1,0,0,0,2,1,4.0,193,8.4,66.7,3,4,22.3,4.23,0,1,20.0,50.0,2,8,0.0,13,35.1,0,6,,,,,66.0,91.2,71.2,,84.1,,,77.1,,,0,0,14,37.5,135.4,23.1,3,6,0,1,1,0,0.0,68,17.0
Jordan Travis,77615,QB,FLORIDA ST,1,2.67,2.6,2.7,5.1,37,167,94.1,17,18,8.4,1.91,1,1,5.6,88.9,16,2,0.0,18,48.6,0,12,,,,,66.8,91.4,72.0,,91.1,,,,,,0,0,18,0.0,152.3,0.0,0,0,0,0,3,0,0.0,199,11.1,56.3,16,17,18.1,3.39,0,1,4.3,41.2,7,11,22.2,19,51.4,2,4,,,,,67.7,61.1,73.1,,62.3,,,57.3,,,0,0,25,9.1,56.5,5.3,1,1,0,1,0,0,0.0,82,4.8
Gavin Screws,97789,QB,INDIANA ST,1,2.65,2.4,2.83,4.33,36,191,76.5,17,17,5.8,1.77,0,0,0.0,76.5,13,3,0.0,18,50.0,0,5,,,,,67.0,63.5,72.2,,63.2,,,,,,0,1,19,33.3,67.8,5.6,1,0,0,0,0,1,5.3,108,6.4,60.0,10,12,9.4,3.53,0,0,0.0,50.0,6,13,0.0,18,50.0,0,4,,,,,67.0,54.0,72.2,,62.2,,,48.1,,,1,0,19,15.4,67.4,11.1,2,4,0,1,0,0,0.0,68,5.7
Mark Gronowski,138303,QB,S DAK ST,1,2.76,2.59,2.8,5.5,36,292,66.7,18,18,7.1,1.94,0,0,0.0,66.7,12,2,0.0,18,50.0,0,8,,,,,66.8,40.4,72.0,,40.7,,,,,,0,0,18,0.0,105.3,0.0,0,0,0,0,1,1,5.6,126,7.0,53.3,15,15,16.1,3.58,0,1,6.7,33.3,5,8,37.5,18,50.0,3,6,,,,,67.0,81.3,72.5,,73.9,,,74.9,,,0,0,19,12.5,47.1,5.6,1,2,0,0,0,0,0.0,62,4.1
Derek Green,77646,QB,LIUSHAR,1,2.5,2.3,2.88,3.9,36,1298,64.7,17,17,9.6,1.82,0,1,5.9,58.8,10,7,9.1,19,52.8,1,6,,,,,23.8,56.9,72.2,,56.8,,,,,,0,0,19,28.6,102.1,10.5,2,0,0,0,1,1,5.3,128,7.5,70.0,10,12,9.0,3.26,0,1,8.3,50.0,6,8,14.3,17,47.2,1,6,,,,,66.7,62.6,71.8,,51.3,,,74.9,,,1,1,17,25.0,50.0,11.8,2,3,0,1,0,1,5.9,118,9.8
Lindsey Scott Jr.,40219,QB,INCAR WORD,1,2.53,2.43,4.0,4.3,36,189,85.7,21,21,7.0,1.67,0,1,4.8,81.0,17,2,5.6,21,58.3,1,9,,,,,67.2,81.5,72.5,,80.7,,,,,,0,0,21,0.0,131.7,0.0,0,0,0,0,2,0,0.0,168,8.0,61.5,13,13,28.8,3.73,0,5,35.7,53.8,7,5,12.5,15,41.7,1,5,,,,,66.5,91.2,71.6,,91.7,,,57.3,,,0,0,16,20.0,138.6,6.7,1,1,0,0,2,0,0.0,166,12.8
Knox Kadum,99578,QB,MCNEESE,1,2.67,2.42,2.98,3.54,36,217,52.9,17,17,6.6,1.79,0,1,5.9,52.9,9,4,0.0,19,52.8,0,3,,,,,67.0,58.8,72.2,,58.6,,,,,,0,0,19,50.0,68.0,10.5,2,0,0,0,0,1,5.3,89,5.2,57.1,7,8,14.4,3.64,0,0,0.0,50.0,4,9,0.0,17,47.2,0,4,,,,,66.7,56.3,71.8,,43.0,,,71.6,,,0,0,17,44.4,72.4,23.5,4,5,0,1,0,1,5.9,55,6.9
Mike Chandler II,139371,QB,LAMAR,1,3.79,3.55,3.1,5.44,36,204,66.7,6,6,18.2,1.84,0,1,14.3,66.7,4,2,0.0,6,16.7,0,2,,,,,64.6,49.3,69.1,,49.3,,,,,,0,1,7,0.0,63.2,0.0,0,0,0,0,0,1,14.3,65,10.8,45.0,20,23,17.4,4.18,0,1,4.2,34.8,8,17,11.1,30,83.3,1,8,,,,,28.0,41.0,73.9,,35.9,,,65.3,,,1,0,31,11.8,90.7,6.7,2,5,0,2,2,1,3.2,169,7.3
Miles Hastings,103943,QB,UC DAVIS,1,2.26,2.26,2.5,,35,322,76.0,25,25,5.8,1.96,0,0,0.0,68.0,17,1,10.5,25,71.4,2,7,,,,,67.7,51.8,73.1,,51.7,,,,,,0,1,25,0.0,70.1,0.0,0,0,0,0,0,3,12.0,168,6.7,42.9,7,9,12.1,3.01,0,1,11.1,33.3,3,5,0.0,10,28.6,0,3,,,,,65.4,68.6,70.1,,68.2,,,,,,2,0,10,20.0,53.9,10.0,1,0,0,0,0,0,0.0,52,5.8
Dresser Winn,63583,QB,TENN MARTN,1,2.64,2.69,0.9,,35,310,77.8,18,20,5.2,1.73,1,0,0.0,65.0,13,3,7.1,21,60.0,1,4,,,,,24.8,70.6,72.7,,70.1,,,,,,0,0,22,33.3,90.4,4.8,1,0,0,1,1,1,4.5,84,4.2,75.0,12,14,21.3,4.0,0,3,18.8,57.1,8,5,11.1,14,40.0,1,7,,,,,66.5,92.6,71.6,,92.2,,,,,,0,0,16,0.0,125.6,0.0,0,0,0,2,1,0,0.0,251,17.9
Brady Cook,124199,QB,MISSOURI,1,2.55,2.43,3.4,4.7,35,229,73.7,19,19,3.3,1.77,0,0,0.0,68.4,13,4,7.1,19,54.3,1,4,,,,,67.2,46.3,72.5,,46.4,,,,,,0,0,21,0.0,90.7,0.0,0,0,0,0,1,2,9.5,64,3.4,53.8,13,13,16.3,3.48,0,3,21.4,53.8,7,6,0.0,16,45.7,0,4,,,,,66.7,63.0,71.8,,65.1,,,57.0,,,0,0,17,33.3,88.0,12.5,2,1,0,0,0,1,5.9,128,9.8
Matthew Sluka,143059,QB,HOLY CROSS,1,2.9,2.57,4.65,6.0,35,181,73.7,19,19,10.9,1.98,0,2,10.0,63.2,12,1,14.3,19,54.3,2,6,,,,,67.1,69.1,72.4,,68.6,,,,,,0,0,20,0.0,109.1,0.0,0,0,0,0,1,1,5.0,168,8.8,50.0,10,11,23.4,4.0,0,2,15.4,36.4,4,11,20.0,16,45.7,1,4,,,,,67.0,68.7,72.2,,62.5,,,71.1,,,1,0,19,36.4,111.2,25.0,4,1,0,0,1,0,0.0,128,11.6
Jameson Wang,148782,QB,CORNELL,1,3.08,2.8,,4.17,35,147,69.2,13,14,3.5,1.86,1,0,0.0,50.0,7,2,22.2,14,40.0,2,3,,,,,66.2,61.1,71.2,,60.8,,,,,,0,1,14,0.0,34.5,0.0,0,0,0,0,0,0,0.0,69,4.9,78.6,14,14,13.4,3.89,0,1,7.1,78.6,11,7,0.0,21,60.0,0,12,,,,,67.1,79.7,72.5,,79.7,,,65.0,,,0,0,21,0.0,142.6,0.0,0,7,0,0,1,1,4.8,215,15.4
Spencer Petras,82136,QB,IOWA,1,2.61,2.59,2.75,,35,192,75.0,12,12,8.3,2.08,0,1,7.7,66.7,8,2,11.1,13,37.1,1,3,,,,,66.2,80.7,71.2,,79.9,,,,,,0,0,14,50.0,112.8,7.7,1,0,0,0,1,0,0.0,79,6.6,83.3,18,19,8.4,2.92,0,0,0.0,68.4,13,12,13.3,22,62.9,2,7,,,,,67.6,78.6,73.0,,77.9,,,,,,1,0,24,25.0,95.7,13.6,3,0,0,0,0,1,4.2,167,8.8
Justin Miller,103941,QB,SO UTAH,1,2.92,2.59,2.4,5.5,35,298,93.3,15,15,1.1,1.88,0,0,0.0,86.7,13,4,7.1,16,45.7,1,6,,,,,66.5,66.4,71.6,,66.0,,,,,,0,0,16,25.0,133.2,6.3,1,0,0,0,2,0,0.0,97,6.5,57.1,14,15,17.6,3.79,0,0,0.0,53.3,8,3,0.0,19,54.3,0,9,,,,,67.1,67.7,72.4,,70.9,,,56.3,,,0,0,20,0.0,89.3,0.0,0,4,0,1,0,0,0.0,154,10.3
Jeff Sims,122496,QB,GA TECH,1,2.76,2.35,2.95,5.23,34,176,50.0,18,18,6.0,1.85,0,0,0.0,50.0,9,8,0.0,18,52.9,0,2,,,,,67.1,25.0,72.4,,25.3,,,,,,0,0,20,0.0,56.3,0.0,0,0,0,0,0,3,15.0,48,2.7,42.9,7,8,19.4,3.78,0,1,12.5,25.0,2,10,33.3,16,47.1,1,4,,,,,66.5,33.8,71.6,,27.0,,,71.7,,,0,0,16,40.0,94.8,25.0,4,4,0,1,1,2,12.5,54,6.8
Lucas Johnson,40551,QB,MONTANA,1,2.72,2.53,,4.1,34,232,70.6,17,17,4.5,1.85,0,0,0.0,70.6,12,1,0.0,17,50.0,0,3,,,,,66.8,58.3,72.0,,58.1,,,,,,0,1,18,0.0,55.5,0.0,0,0,0,0,0,1,5.6,78,4.6,63.6,11,13,12.1,3.59,0,0,0.0,46.2,6,9,14.3,17,50.0,1,8,,,,,66.7,70.6,71.8,,69.3,,,63.5,,,0,0,17,0.0,95.0,0.0,0,4,0,2,1,1,5.9,90,6.9
Will McElvain,88639,QB,CENT ARK,1,2.25,2.16,2.9,3.7,34,132,73.9,23,23,7.1,1.78,0,3,12.5,69.6,16,1,5.9,23,67.6,1,7,,,,,67.6,75.8,73.0,,75.2,,,,,,0,0,24,0.0,140.8,0.0,0,0,0,0,3,1,4.2,227,9.9,50.0,8,8,12.3,3.24,0,0,0.0,50.0,4,4,0.0,11,32.4,0,4,,,,,65.8,37.5,70.7,,33.5,,,63.1,,,0,1,12,50.0,61.5,18.2,2,1,0,0,1,1,8.3,34,4.3
Jimmy Weirick,88641,QB,WOFFORD,1,2.5,2.48,3.0,,34,350,77.8,18,19,5.6,1.92,1,0,0.0,68.4,13,3,7.1,19,55.9,1,4,,,,,67.1,76.1,72.4,,75.5,,,,,,0,0,20,0.0,81.7,0.0,0,0,0,0,0,0,0.0,103,5.4,42.9,14,14,12.4,3.23,0,0,0.0,42.9,6,8,0.0,15,44.1,0,2,,,,,66.5,48.1,71.6,,48.1,,,,,,0,1,16,12.5,23.2,6.7,1,0,0,0,0,1,6.3,51,3.6
Cooper Legas,101286,QB,UTAH ST,1,3.29,3.11,4.15,7.0,34,329,91.7,12,12,6.5,1.93,0,1,7.1,91.7,11,0,0.0,12,35.3,0,5,,,,,66.2,61.5,71.2,,61.3,,,,,,0,0,14,,125.7,0.0,0,0,0,0,1,1,7.1,90,7.5,56.3,16,19,17.1,4.03,0,1,4.5,42.1,8,10,11.1,22,64.7,1,4,,,,,67.7,51.6,73.1,,52.9,,,57.3,,,1,2,25,20.0,36.6,9.1,2,1,0,2,1,3,12.0,98,5.2
Max Duggan,99470,QB,TCU,1,2.62,2.53,,5.8,34,305,87.5,16,17,2.8,1.55,1,0,0.0,82.4,14,2,0.0,17,50.0,0,6,,,,,66.8,50.5,72.0,,50.4,,,,,,0,0,18,0.0,108.3,0.0,0,0,0,0,1,1,5.6,90,5.3,64.3,14,16,14.7,3.69,0,1,5.6,56.3,9,7,0.0,17,50.0,0,8,,,,,67.0,59.1,72.2,,55.9,,,64.1,,,0,0,19,0.0,140.6,0.0,0,1,0,2,2,1,5.3,212,13.3
Collin Ironside,139107,QB,VA MILT IN,1,2.63,2.51,3.32,,34,336,69.2,13,14,5.8,2.08,1,1,7.1,57.1,8,4,11.1,15,44.1,1,2,,,,,21.3,67.8,71.4,,67.5,,,,,,0,0,15,25.0,66.1,6.7,1,0,0,0,0,1,6.7,55,3.9,42.9,14,15,15.1,3.06,0,1,6.7,40.0,6,10,0.0,19,55.9,0,5,,,,,67.0,63.9,72.2,,63.5,,,,,,1,2,19,40.0,42.2,21.1,4,0,0,0,1,1,5.3,87,5.8
Max Johnson,124099,QB,TEXAS A&M,1,2.87,2.89,2.5,4.2,34,312,77.8,9,9,7.0,2.05,0,1,11.1,77.8,7,4,0.0,11,32.4,0,3,,,,,65.4,78.9,70.4,,78.4,,,,,,0,0,11,50.0,132.4,18.2,2,0,0,0,1,0,0.0,62,6.9,93.3,15,17,6.1,3.41,0,0,0.0,70.6,12,13,14.3,22,64.7,2,5,,,,,67.6,63.9,73.0,,69.8,,,50.3,,,1,0,24,15.4,95.5,9.1,2,3,0,1,0,0,0.0,141,8.3
Malik Cunningham,60436,QB,LOUISVILLE,1,3.15,2.75,6.8,5.03,33,210,84.6,13,13,6.8,1.99,0,2,14.3,76.9,10,1,9.1,13,39.4,1,5,,,,,66.2,90.2,71.2,,90.0,,,,,,0,0,14,0.0,120.7,0.0,0,0,0,0,1,0,0.0,90,6.9,64.3,14,15,11.5,3.9,0,0,0.0,60.0,9,7,0.0,20,60.6,0,6,,,,,67.2,72.9,72.5,,65.2,,,73.1,,,0,0,21,14.3,78.8,5.0,1,4,0,1,0,0,0.0,96,6.4
Tarik Mckinzie,109033,QB,LANECOL,1,2.95,2.57,4.78,3.87,33,942,68.8,16,16,8.4,1.83,0,0,0.0,68.8,11,3,0.0,16,48.5,0,8,,,,,66.7,73.6,71.8,,73.0,,,,,,0,0,17,0.0,97.1,0.0,0,0,0,0,0,0,0.0,145,9.1,57.1,7,10,13.6,4.02,0,0,0.0,40.0,4,14,0.0,17,51.5,0,4,,,,,66.8,67.7,72.0,,57.0,,,74.7,,,0,0,18,28.6,81.3,23.5,4,3,0,3,1,0,0.0,28,2.8
Matt McDonald,60350,QB,BOWL GREEN,1,2.72,2.57,3.9,3.7,33,122,78.6,14,14,4.8,1.82,0,0,0.0,64.3,9,2,18.2,14,42.4,2,5,,,,,66.4,72.6,71.4,,72.0,,,,,,0,1,15,0.0,98.5,0.0,0,0,0,0,2,0,0.0,111,7.9,71.4,14,15,17.4,3.37,0,2,12.5,60.0,9,12,10.0,19,57.6,1,5,,,,,67.1,82.9,72.4,,85.6,,,58.3,,,0,0,20,8.3,112.1,5.3,1,3,0,1,1,0,0.0,136,9.1
Gunnar Watson,83570,QB,TROY,1,2.6,2.49,2.4,4.4,33,318,66.7,15,15,7.8,2.08,0,0,0.0,66.7,10,5,0.0,17,51.5,0,6,,,,,66.7,72.0,71.8,,71.5,,,,,,0,1,17,40.0,66.5,11.8,2,0,0,0,0,1,5.9,132,8.8,50.0,12,13,11.9,3.15,0,1,7.7,38.5,5,6,16.7,16,48.5,1,5,,,,,66.5,71.6,71.6,,70.7,,,62.1,,,1,0,16,16.7,55.9,6.3,1,2,0,0,0,0,0.0,68,5.2
Dante Chachere,103930,QB,PORTLAND,1,2.6,2.25,3.65,5.13,33,269,85.0,20,20,6.3,1.8,0,1,5.0,85.0,17,3,0.0,20,60.6,0,10,,,,,67.1,81.8,72.4,,81.0,,,,,,0,0,20,0.0,153.3,0.0,0,0,0,0,3,0,0.0,226,11.3,83.3,6,8,5.5,3.83,0,0,0.0,62.5,5,8,0.0,13,39.4,0,4,,,,,66.2,76.5,71.2,,66.5,,,73.4,,,0,0,14,25.0,79.2,15.4,2,3,0,2,0,0,0.0,48,6.0
Ethan Hampton,145858,QB,N ILLINOIS,1,2.32,2.14,2.67,6.3,33,254,84.2,19,22,7.4,1.88,3,0,0.0,68.2,15,4,6.3,24,72.7,1,8,,,,,67.5,77.2,73.0,,76.5,,,,,,0,0,24,50.0,100.8,8.3,2,0,0,0,1,0,0.0,141,6.4,57.1,7,7,21.4,3.49,0,1,14.3,28.6,2,3,50.0,9,27.3,2,3,,,,,65.4,81.2,70.1,,81.7,,,61.7,,,0,1,10,33.3,58.6,11.1,1,1,0,0,1,0,0.0,53,7.6
Tommy Schuster,108954,QB,N DAKOTA,1,3.14,2.89,5.2,5.7,32,249,93.3,15,15,2.2,1.88,0,0,0.0,93.3,14,1,0.0,15,46.9,0,6,,,,,66.5,86.2,71.6,,85.5,,,,,,0,1,16,0.0,99.4,0.0,0,0,0,0,1,0,0.0,138,9.2,66.7,12,14,12.2,4.25,0,1,6.3,57.1,8,6,0.0,17,53.1,0,7,,,,,67.1,58.6,72.4,,63.9,,,50.1,,,0,0,20,16.7,111.9,5.9,1,2,0,2,1,2,10.0,129,9.2
Jaxson Dart,146409,QB,OLE MISS,1,2.73,2.63,,5.55,32,226,63.6,11,11,10.8,1.95,0,0,0.0,54.5,6,2,14.3,11,34.4,1,3,,,,,65.8,56.4,70.7,,56.3,,,,,,0,1,12,0.0,36.2,0.0,0,0,0,0,0,1,8.3,70,6.4,55.6,18,18,14.8,3.3,0,2,11.1,50.0,9,10,10.0,20,62.5,1,7,,,,,67.1,77.1,72.4,,71.8,,,71.1,,,0,0,20,0.0,76.9,0.0,0,2,0,0,0,1,5.0,143,7.9
KJ Jefferson,99129,QB,ARKANSAS,1,2.88,2.5,4.08,3.9,32,111,83.3,12,15,3.6,1.77,2,0,0.0,60.0,9,0,10.0,15,46.9,1,4,,,,,66.5,67.8,71.6,,67.4,,,,,,0,0,16,,97.9,0.0,0,0,0,1,1,0,0.0,85,5.7,44.4,9,9,16.2,3.85,0,0,0.0,44.4,4,14,0.0,17,53.1,0,5,,,,,67.0,57.4,72.2,,64.0,,,51.5,,,0,0,19,28.6,71.5,23.5,4,4,0,0,0,0,0.0,70,7.8
Bailey Fisher,88643,QB,GARD-WEBB,1,2.49,2.37,2.9,5.0,32,171,57.9,19,20,7.2,2.03,0,0,0.0,40.0,8,6,27.3,21,65.6,3,3,,,,,67.4,44.9,72.7,,44.9,,,,,,0,2,22,16.7,19.6,4.8,1,0,0,1,0,3,13.6,114,5.7,14.3,7,9,16.4,3.36,0,0,0.0,11.1,1,6,0.0,11,34.4,0,0,,,,,65.6,27.7,70.4,,28.0,,,57.0,,,1,1,11,16.7,0.0,9.1,1,1,0,1,0,1,9.1,0,0.0
Spencer Sanders,77660,QB,OKLA STATE,1,2.53,2.11,,5.48,32,262,89.5,19,19,4.0,1.58,0,0,0.0,78.9,15,1,11.8,19,59.4,2,6,,,,,67.0,60.0,72.2,,59.7,,,,,,0,1,19,0.0,83.1,0.0,0,0,0,0,1,1,5.3,95,5.0,57.1,7,9,14.9,3.91,0,1,11.1,44.4,4,6,0.0,13,40.6,0,4,,,,,66.0,79.4,71.0,,66.9,,,76.1,,,1,0,13,0.0,77.1,0.0,0,4,0,1,0,0,0.0,82,9.1
Bo Nix,97790,QB,OREGON,1,2.77,2.66,3.8,3.8,32,264,88.9,18,19,4.4,1.82,1,0,0.0,78.9,15,0,6.3,19,59.4,1,4,,,,,67.0,56.8,72.2,,56.6,,,,,,0,0,19,,117.3,0.0,0,0,0,0,1,0,0.0,151,7.9,37.5,8,10,27.3,4.16,0,1,7.7,10.0,1,7,66.7,13,40.6,2,3,,,,,66.5,54.9,71.6,,42.5,,,77.6,,,0,0,16,14.3,72.9,7.7,1,2,0,2,1,2,12.5,10,1.0
Ben Bryant,77655,QB,CINCINNATI,1,2.71,2.42,3.87,4.8,32,138,53.8,13,14,9.5,1.85,0,1,6.7,50.0,7,1,0.0,14,43.8,0,2,,,,,66.4,51.8,71.4,,51.8,,,,,,0,1,15,0.0,50.3,0.0,0,0,0,1,1,1,6.7,35,2.5,69.2,13,13,14.8,3.37,0,0,0.0,61.5,8,8,11.1,18,56.3,1,7,,,,,66.8,80.1,72.0,,79.9,,,61.8,,,0,0,18,37.5,121.0,16.7,3,2,0,0,1,0,0.0,131,10.1
Chandler Rogers,98683,QB,LA MONROE,1,2.8,2.19,3.08,4.85,32,209,100.0,11,13,1.2,1.75,1,0,0.0,69.2,9,1,18.2,14,43.8,2,2,,,,,66.2,68.7,71.2,,68.3,,,,,,0,0,14,100.0,105.0,7.1,1,0,0,1,1,0,0.0,61,4.7,55.6,9,9,13.1,3.61,0,1,8.3,55.6,5,11,0.0,18,56.3,0,3,,,,,14.1,47.2,72.5,,56.4,,,46.7,,,0,0,21,27.3,122.5,16.7,3,6,0,0,1,2,9.5,80,8.9
Casey Thompson,77677,QB,NEBRASKA,1,3.04,2.81,4.6,5.55,32,238,81.8,11,11,7.8,1.93,0,2,15.4,72.7,8,0,11.1,11,34.4,1,6,,,,,66.0,56.4,71.0,,56.3,,,,,,0,0,13,,99.1,0.0,0,0,0,0,0,2,15.4,96,8.7,76.9,13,18,17.7,3.62,0,2,10.5,55.6,10,9,0.0,21,65.6,0,6,,,,,67.4,78.6,72.7,,82.9,,,53.1,,,4,1,22,11.1,102.5,4.8,1,2,0,1,2,1,4.5,174,9.7
Ben Wooldridge,82115,QB,LA LAFAYET,1,3.0,2.82,3.7,5.3,32,207,90.9,11,12,0.2,1.64,0,0,0.0,66.7,8,2,20.0,12,37.5,2,0,,,,,65.8,64.8,70.7,,64.5,,,,,,0,0,12,0.0,70.1,0.0,0,0,0,1,0,0,0.0,34,2.8,71.4,14,17,7.1,3.82,0,0,0.0,58.8,10,10,0.0,20,62.5,0,5,,,,,67.5,58.0,72.8,,61.6,,,52.9,,,0,1,23,10.0,59.9,5.0,1,2,0,3,1,0,0.0,56,3.3
DJ Uiagalelei,122162,QB,CLEMSON,1,2.65,2.52,,4.5,32,140,69.2,13,13,6.3,1.88,0,0,0.0,69.2,9,3,0.0,13,40.6,0,1,,,,,66.4,33.1,71.4,,33.5,,,,,,0,0,15,0.0,72.9,0.0,0,0,0,0,0,1,6.7,41,3.2,92.9,14,17,11.6,3.17,0,2,11.8,70.6,12,8,7.7,19,59.4,1,8,,,,,67.0,87.4,72.2,,90.9,,,51.6,,,2,0,19,0.0,121.7,0.0,0,2,0,1,1,0,0.0,168,9.9
Jayden Daniels,97993,QB,LSU,1,3.21,2.68,3.72,4.57,31,211,55.6,9,9,3.8,1.71,0,0,0.0,55.6,5,1,0.0,10,32.3,0,2,,,,,65.8,54.3,70.7,,54.2,,,,,,0,0,12,100.0,77.1,10.0,1,0,0,0,0,0,0.0,62,6.9,77.8,9,11,9.9,3.92,0,0,0.0,27.3,3,13,57.1,21,67.7,4,4,,,,,25.2,41.5,72.8,,29.5,,,69.1,,,0,0,23,30.8,39.6,19.0,4,6,0,2,0,1,4.3,18,1.6
Kasim Hill,60444,QB,RHODE ISLD,1,2.78,2.59,,4.6,31,274,71.4,14,14,7.1,1.82,0,0,0.0,57.1,8,0,20.0,14,45.2,2,6,,,,,66.2,52.2,71.2,,52.1,,,,,,0,1,14,,57.1,0.0,0,0,0,0,0,1,7.1,125,8.9,53.8,13,14,20.0,3.57,0,2,12.5,50.0,7,4,0.0,17,54.8,0,6,,,,,67.0,70.4,72.2,,71.0,,,59.9,,,0,0,19,0.0,121.4,0.0,0,3,0,1,2,1,5.3,128,9.1
Gerry Bohanon,77636,QB,USF,1,2.72,2.29,7.5,6.4,31,327,70.6,17,17,2.8,1.57,0,1,5.6,64.7,11,1,8.3,17,54.8,1,4,,,,,66.8,70.7,72.0,,70.2,,,,,,0,0,18,0.0,126.3,0.0,0,0,0,0,2,0,0.0,127,7.5,88.9,9,11,15.3,4.11,0,1,9.1,63.6,7,6,12.5,14,45.2,1,6,,,,,66.2,78.5,71.2,,84.5,,,53.8,,,0,0,14,16.7,136.2,7.1,1,2,0,2,1,0,0.0,134,12.2
