player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_pass,less_grades_pass_route,less_grades_run,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_pass,more_grades_pass_route,more_grades_run,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Dante Reno,184498,QB,YALE,1,2.62,2.37,1.6,6.55,31,352,75.0,20,20,9.3,1.79,0,0,0.0,75.0,15,8,0.0,21,67.7,0,8,,,,,67.4,71.9,72.7,71.4,,,0,0,22,12.5,126.7,4.8,1,0,0,0,2,0,0.0,138,6.9,71.4,7,8,10.7,4.36,0,1,12.5,62.5,5,5,0.0,10,32.3,0,2,,,,,65.4,55.8,70.4,61.6,,53.1,0,0,10,0.0,90.6,0.0,0,2,0,1,0,1,10.0,70,8.8
Brady Olson,147415,QB,CENT CT ST,1,2.34,2.27,,4.4,31,133,81.8,22,22,9.4,1.94,0,0,0.0,77.3,17,2,5.6,22,71.0,1,15,,,,,24.8,78.0,72.7,77.2,,,0,0,22,0.0,119.1,0.0,0,0,0,0,1,1,4.5,198,9.0,50.0,6,8,24.5,3.32,0,0,0.0,37.5,3,4,0.0,9,29.0,0,3,,,,,65.1,74.1,69.8,69.7,,64.1,0,0,9,0.0,107.3,0.0,0,1,0,2,1,0,0.0,66,8.3
Daniel Kaelin,183565,QB,VIRGINIA,1,2.7,2.64,3.2,3.6,31,335,84.6,13,14,3.2,1.75,0,0,0.0,78.6,11,0,0.0,14,45.2,0,3,,,,,66.2,56.9,71.2,56.7,,,0,0,14,,92.0,0.0,0,0,0,1,0,0,0.0,85,6.1,58.3,12,14,7.4,3.49,0,0,0.0,50.0,7,10,0.0,17,54.8,0,4,,,,,21.8,27.6,71.8,27.9,,57.0,1,0,17,20.0,61.6,11.8,2,1,0,1,0,2,11.8,60,4.3
AJ Duffy,156292,QB,NEWHVN,1,2.95,2.58,,4.9,31,1013,83.3,12,12,4.4,1.53,0,2,13.3,83.3,10,0,0.0,12,38.7,0,5,,,,,66.4,85.7,71.4,85.0,,,0,0,15,,158.3,0.0,0,0,0,0,2,0,0.0,159,13.3,50.0,10,14,23.1,3.85,0,1,7.1,35.7,5,7,0.0,19,61.3,0,4,,,,,67.7,68.6,72.4,66.2,,64.4,0,0,19,0.0,100.9,0.0,0,5,0,4,1,0,0.0,152,10.9
Joe Pesansky,149434,QB,FIU,1,2.6,2.6,2.6,,30,166,88.9,9,10,13.2,2.07,1,0,0.0,70.0,7,0,12.5,10,33.3,1,3,,,,,65.8,64.8,70.7,64.5,,,0,1,12,,95.4,0.0,0,0,0,0,2,1,8.3,84,8.4,64.7,17,18,14.5,2.86,1,3,14.3,55.6,10,5,9.1,20,66.7,1,7,,,,,67.6,72.2,73.0,69.6,,64.2,0,1,24,40.0,101.4,10.0,2,0,0,0,2,1,4.2,169,9.4
Trey Hedden,185848,QB,FURMAN,1,2.28,2.25,2.75,,30,170,71.4,21,21,6.9,1.94,0,1,4.5,71.4,15,1,0.0,22,73.3,0,7,,,,,67.5,74.4,72.8,73.8,,,0,1,23,100.0,92.4,4.5,1,0,0,0,1,1,4.3,175,8.3,83.3,6,7,22.2,3.23,0,2,28.6,57.1,4,3,20.0,8,26.7,1,3,,,,,64.9,90.9,69.5,90.7,,,1,1,8,33.3,101.8,12.5,1,0,0,0,1,0,0.0,117,16.7
Carson Beck,124010,QB,MIAMI FL,1,2.52,2.46,3.55,4.75,30,220,100.0,9,9,2.7,1.39,0,0,0.0,100.0,9,0,0.0,9,30.0,0,7,,,,,65.1,79.1,69.8,78.6,,,0,0,9,,155.8,0.0,0,0,0,0,1,0,0.0,158,17.6,71.4,14,15,4.9,3.33,1,0,0.0,60.0,9,7,10.0,19,63.3,1,2,,,,,67.2,43.3,72.5,47.9,,50.2,0,0,21,28.6,76.8,10.5,2,2,0,0,0,1,4.8,89,5.9
Jayden Denegal,158533,QB,S DIEGO ST,1,4.12,3.96,4.27,7.9,30,284,75.0,8,8,4.4,2.09,0,0,0.0,75.0,6,1,0.0,8,26.7,0,2,,,,,64.9,48.5,69.5,48.6,,,0,1,8,0.0,46.4,0.0,0,0,0,0,0,1,12.5,41,5.1,50.0,12,18,15.8,4.86,0,1,4.8,22.2,4,15,33.3,22,73.3,2,3,,,,,67.7,43.8,73.5,45.1,,57.3,0,1,25,20.0,25.0,13.6,3,1,0,6,0,2,8.0,91,5.1
Dru DeShields,176094,QB,KENT STATE,1,3.14,3.04,2.6,4.8,30,201,90.0,10,11,7.3,1.77,1,1,9.1,81.8,9,2,0.0,11,36.7,0,5,,,,,65.6,74.2,70.4,73.7,,,0,0,11,0.0,105.7,0.0,0,0,0,0,0,0,0.0,103,9.4,50.0,14,16,18.0,3.93,1,2,12.5,37.5,6,13,14.3,19,63.3,1,4,,,,,67.0,62.2,72.2,55.9,,71.1,0,0,19,7.7,61.7,5.3,1,2,0,1,0,1,5.3,109,6.8
Cade Klubnik,156253,QB,CLEMSON,1,2.74,2.77,1.95,3.6,30,140,80.0,15,15,2.7,1.69,0,0,0.0,80.0,12,4,0.0,17,56.7,0,5,,,,,66.7,69.5,71.8,69.1,,,0,0,17,50.0,92.5,11.8,2,0,0,0,0,0,0.0,93,6.2,88.9,9,12,12.1,4.12,0,2,16.7,66.7,8,7,0.0,13,43.3,0,5,,,,,66.0,90.8,71.0,89.6,,64.1,1,0,13,0.0,129.9,0.0,0,1,0,2,1,0,0.0,128,10.7
Kamden Sixkiller,133096,QB,CAMPBELL,1,2.68,2.12,2.8,4.41,30,131,82.4,17,17,3.6,1.78,0,0,0.0,76.5,13,0,7.1,17,56.7,1,6,,,,,66.7,67.4,71.8,67.0,,,0,0,17,,94.0,0.0,0,0,0,0,0,0,0.0,115,6.8,66.7,3,5,8.0,3.85,0,0,0.0,40.0,2,5,0.0,13,43.3,0,4,,,,,66.2,75.6,71.2,61.4,,72.8,0,0,14,20.0,52.9,7.7,1,7,0,2,0,0,0.0,21,4.2
William Atkins IV,148354,QB,SCAR STATE,1,2.98,2.8,3.63,4.15,29,290,62.5,8,8,7.3,2.06,0,0,0.0,50.0,4,0,20.0,8,27.6,1,1,,,,,64.9,64.7,69.5,64.4,,,0,0,8,,58.9,0.0,0,0,0,0,0,0,0.0,29,3.6,73.3,15,16,15.8,3.33,0,2,12.5,68.8,11,7,0.0,21,72.4,0,8,,,,,67.2,76.0,72.5,80.0,,53.4,0,1,21,42.9,125.0,14.3,3,2,0,1,2,1,4.8,229,14.3
Reilly Garcia,201069,QB,HOUCHR,1,3.07,2.75,3.6,4.0,29,183,90.0,10,11,8.0,1.7,0,1,8.3,81.8,9,2,0.0,11,37.9,0,4,,,,,65.8,74.9,70.7,74.4,,,0,1,12,0.0,65.5,0.0,0,0,0,1,0,0,0.0,97,8.8,42.9,7,8,7.3,3.91,0,1,12.5,37.5,3,17,0.0,18,62.1,0,2,,,,,67.0,39.2,72.2,43.6,,50.3,0,1,19,47.1,12.0,44.4,8,2,0,1,0,1,5.3,35,4.4
Bronson Barron,141710,QB,SO UTAH,1,3.04,2.89,3.7,4.8,29,298,87.5,8,8,4.4,1.9,0,0,0.0,87.5,7,2,0.0,8,27.6,0,2,,,,,64.9,64.8,69.5,64.5,,,0,0,8,0.0,99.5,0.0,0,0,0,0,0,0,0.0,63,7.9,70.6,17,17,16.1,3.48,0,1,5.9,64.7,11,6,8.3,21,72.4,1,10,,,,,67.2,88.8,72.5,85.6,,64.9,0,0,21,50.0,103.3,14.3,3,1,0,0,0,0,0.0,193,11.4
Kekoa Visperas,147588,QB,TENN TECH,1,2.84,2.33,3.0,5.16,29,309,92.9,14,14,2.4,1.49,0,0,0.0,92.9,13,0,0.0,14,48.3,0,6,,,,,66.2,57.1,71.2,56.9,,,0,1,14,,92.6,0.0,0,0,0,0,1,1,7.1,107,7.6,85.7,7,9,20.7,4.09,1,1,10.0,44.4,4,8,33.3,15,51.7,2,3,,,,,66.5,70.4,71.6,85.3,,47.7,0,0,16,12.5,59.5,6.7,1,5,0,1,0,0,0.0,44,4.9
Kaiden Bennett,147778,QB,DELWARE ST,1,2.93,2.37,7.0,7.15,29,152,78.6,14,14,3.9,1.73,0,0,0.0,71.4,10,0,9.1,14,48.3,1,4,,,,,66.2,69.2,71.2,68.8,,,0,0,14,,82.1,0.0,0,0,0,0,0,0,0.0,69,4.9,66.7,9,10,11.3,4.35,0,1,10.0,60.0,6,8,0.0,14,48.3,0,4,,,,,66.2,52.6,71.2,50.2,,62.0,0,2,14,25.0,54.2,14.3,2,2,0,1,0,2,14.3,100,10.0
Tyriq Starks,156514,QB,HOWARD,1,3.24,2.86,3.98,5.07,29,184,63.6,11,11,6.9,1.81,0,0,0.0,54.5,6,2,14.3,12,41.4,1,4,,,,,19.6,50.6,70.7,50.5,,,0,1,12,50.0,39.6,8.3,1,0,0,0,0,2,16.7,79,7.2,20.0,10,11,22.3,4.25,0,1,8.3,9.1,1,11,50.0,17,58.6,1,2,,,,,66.8,58.9,72.0,44.7,,80.5,0,0,18,27.3,39.6,17.6,3,3,0,1,0,1,5.6,18,1.6
Caden Veltkamp,156642,QB,FAU,1,1.95,1.93,2.6,,29,165,87.5,24,24,7.0,1.7,0,5,20.8,83.3,20,6,4.8,24,82.8,1,9,,,,,67.6,91.8,73.0,91.4,,,0,0,24,0.0,152.3,0.0,0,0,0,0,3,1,4.2,265,11.0,0.0,4,4,21.0,3.16,0,0,0.0,0.0,0,4,,5,17.2,0,0,,,,,63.8,44.0,68.1,44.2,,,0,0,5,25.0,39.6,20.0,1,0,0,0,0,0,0.0,0,0.0
Alonza Barnett III,156710,QB,JAMES MAD,1,3.1,2.71,2.8,5.48,29,197,88.9,9,9,6.2,1.74,0,0,0.0,88.9,8,3,0.0,9,31.0,0,5,,,,,65.1,66.6,69.8,66.2,,,0,1,9,0.0,112.7,0.0,0,0,0,0,1,0,0.0,105,11.7,71.4,14,15,22.5,3.71,0,2,11.8,40.0,6,8,40.0,20,69.0,4,5,,,,,67.4,76.8,0.0,84.1,,56.1,0,0,22,12.5,120.8,5.0,1,4,0,1,2,0,0.0,165,11.0
Dean DeNobile,159740,QB,LAFAYETTE,1,2.05,2.05,,,29,203,84.2,19,21,9.4,1.75,1,2,8.7,66.7,14,2,12.5,21,72.4,2,9,,,,,67.5,75.0,72.8,74.4,,,0,0,23,0.0,132.1,0.0,0,0,0,1,4,0,0.0,176,8.4,87.5,8,8,8.8,2.84,0,0,0.0,50.0,4,1,42.9,8,27.6,3,2,,,,,64.9,92.3,69.5,92.1,,,0,1,8,0.0,19.8,0.0,0,0,0,0,0,0,0.0,30,3.8
RJ Johnson,171379,QB,FL A&M,1,2.66,2.32,5.5,5.6,29,164,73.3,15,15,3.1,1.82,0,0,0.0,73.3,11,1,0.0,15,51.7,0,5,,,,,66.7,73.5,71.8,73.0,,,0,0,17,0.0,117.1,0.0,0,0,0,0,1,0,0.0,114,7.6,63.6,11,11,17.1,3.55,0,1,9.1,63.6,7,5,0.0,14,48.3,0,6,,,,,66.4,66.1,71.4,67.1,,59.4,0,1,15,20.0,93.4,7.1,1,2,0,0,1,1,6.7,121,11.0
Lunch Winfield,176367,QB,LA LAFAYET,1,3.0,3.01,,2.9,29,207,83.3,12,12,6.8,1.92,0,0,0.0,83.3,10,3,0.0,12,41.4,0,5,,,,,66.0,75.3,71.0,74.7,,,0,1,13,0.0,93.8,0.0,0,0,0,0,1,0,0.0,98,8.2,57.1,14,15,14.4,3.76,0,0,0.0,46.7,7,7,12.5,17,58.6,1,6,,,,,67.0,68.5,72.2,67.7,,61.6,1,1,19,0.0,78.9,0.0,0,2,0,0,2,0,0.0,94,6.3
Jackson Brousseau,173480,QB,COLO STATE,1,3.18,2.62,3.93,5.7,29,144,80.0,10,10,3.7,1.82,0,0,0.0,80.0,8,2,0.0,10,34.5,0,5,,,,,65.6,36.6,70.4,36.9,,,0,0,11,0.0,130.4,0.0,0,0,0,0,1,1,9.1,73,7.3,100.0,7,12,8.3,3.89,0,1,7.7,41.7,5,12,28.6,19,65.5,2,3,,,,,67.1,63.1,72.4,67.4,,55.6,0,0,20,25.0,64.9,15.8,3,4,0,5,0,0,0.0,81,6.8
Eric Gibson Jr.,168461,QB,N COLORADO,1,2.0,1.85,,6.0,28,253,72.0,25,25,5.9,1.78,0,2,7.7,56.0,14,0,22.2,25,89.3,4,6,,,,,67.8,69.6,73.3,69.1,,,0,0,26,,70.3,0.0,0,0,0,0,0,1,3.8,129,5.2,100.0,2,2,3.5,3.87,0,0,0.0,100.0,2,1,0.0,3,10.7,0,0,,,,,63.3,54.3,67.4,59.3,,57.3,0,0,4,0.0,85.4,0.0,0,1,0,0,0,0,0.0,9,4.5
Owen McCown,157688,QB,UTSA,1,2.23,2.23,2.26,,28,331,86.7,15,15,3.9,1.76,0,0,0.0,73.3,11,5,15.4,18,64.3,2,3,,,,,24.8,56.0,72.7,55.8,,,0,0,22,60.0,85.7,16.7,3,0,0,0,0,1,4.5,81,5.4,75.0,8,8,15.3,3.09,0,1,11.1,62.5,5,5,16.7,10,35.7,1,4,,,,,65.6,81.2,70.4,80.5,,,0,1,11,40.0,106.3,20.0,2,0,0,0,1,1,9.1,119,14.9
Gio Lopez,172309,QB,N CAROLINA,1,2.66,2.5,4.1,3.8,28,245,93.8,16,16,5.5,1.87,0,0,0.0,93.8,15,3,0.0,16,57.1,0,6,,,,,66.5,72.3,71.6,71.8,,,0,0,16,0.0,131.8,0.0,0,0,0,0,1,0,0.0,170,10.6,42.9,7,9,19.9,3.72,0,0,0.0,33.3,3,8,0.0,12,42.9,0,2,,,,,21.3,41.1,71.4,36.9,,64.1,1,0,15,25.0,82.2,16.7,2,1,0,1,1,2,13.3,33,3.7
Dequan Finn,97804,QB,MIAMI OH,1,3.81,3.59,6.5,7.5,28,221,85.7,7,7,2.9,1.64,0,0,0.0,85.7,6,0,0.0,7,25.0,0,2,,,,,64.6,67.5,69.1,67.2,,,0,0,7,,90.5,0.0,0,0,0,0,0,0,0.0,40,5.7,76.9,13,17,17.5,4.76,1,1,5.6,58.8,10,8,0.0,20,71.4,0,7,,,,,67.2,79.7,72.5,76.7,,64.3,0,1,21,25.0,103.6,10.0,2,1,0,3,2,1,4.8,154,9.1
Battle Alberson,192097,QB,CHATTNOOGA,1,2.67,2.38,,3.96,27,137,85.7,14,14,7.3,2.06,0,1,7.1,85.7,12,2,0.0,14,51.9,0,9,,,,,66.2,89.3,71.2,88.4,,,0,0,14,0.0,158.3,0.0,0,0,0,0,3,0,0.0,193,13.8,50.0,8,8,16.0,3.33,0,2,22.2,37.5,3,7,25.0,13,48.1,1,7,,,,,66.2,87.5,71.2,74.4,,78.7,0,0,14,0.0,116.7,0.0,0,5,0,0,1,0,0.0,84,10.5
T.J. Finley,124093,QB,GA STATE,1,2.1,2.1,4.2,,27,175,71.4,21,22,8.5,1.9,0,0,0.0,59.1,13,5,13.3,22,81.5,2,6,,,,,67.5,51.4,72.8,51.4,,,1,1,23,0.0,72.3,0.0,0,0,0,0,1,1,4.3,131,6.0,100.0,2,3,19.5,3.73,0,1,25.0,66.7,2,3,0.0,4,14.8,0,2,,,,,63.8,91.1,68.1,90.9,,,1,0,5,33.3,109.7,25.0,1,0,0,0,0,0,0.0,46,15.3
Jaden Craig,159342,QB,HARVARD,1,2.85,2.59,6.2,4.3,27,179,75.0,12,12,0.8,1.65,0,0,0.0,75.0,9,0,0.0,12,44.4,0,2,,,,,65.8,58.7,70.7,58.5,,,0,0,12,,108.7,0.0,0,0,0,0,1,0,0.0,47,3.9,66.7,12,12,19.9,3.81,0,1,7.1,58.3,7,5,12.5,15,55.6,1,8,,,,,66.7,74.5,71.8,70.1,,68.5,0,0,17,20.0,130.6,6.7,1,2,0,0,1,0,0.0,166,13.8
Liam O'Brien,164675,QB,PENN,1,3.03,2.69,1.7,5.2,27,267,77.8,9,9,2.3,1.65,0,0,0.0,77.8,7,2,0.0,10,37.0,0,1,,,,,18.5,48.2,70.4,48.2,,,0,0,11,50.0,82.4,10.0,1,0,0,0,0,1,9.1,34,3.8,69.2,13,13,14.2,3.84,0,1,7.7,61.5,8,5,11.1,17,63.0,1,4,,,,,66.7,82.4,71.8,84.4,,61.6,0,0,17,0.0,78.4,0.0,0,4,0,0,0,0,0.0,78,6.0
Carter Peevy,129563,QB,MAINE,1,2.82,2.31,9.0,5.9,27,212,92.3,13,13,2.2,1.73,0,0,0.0,92.3,12,0,0.0,13,48.1,0,8,,,,,66.2,82.7,71.2,82.1,,,0,0,14,,125.8,0.0,0,0,0,0,3,1,7.1,61,4.7,55.6,9,11,14.4,3.84,1,0,0.0,45.5,5,5,0.0,14,51.9,0,5,,,,,66.4,65.0,71.4,63.5,,62.5,1,0,15,20.0,93.0,7.1,1,2,0,0,1,1,6.7,60,5.5
Ayden Pereira,159129,QB,MERRIMACK,1,3.49,3.05,4.06,6.4,27,385,66.7,6,7,7.5,2.0,0,0,0.0,57.1,4,2,0.0,7,25.9,0,4,,,,,65.1,69.4,69.8,69.0,,,1,1,9,0.0,42.9,0.0,0,0,0,0,0,0,0.0,55,7.9,58.3,12,13,15.8,4.01,0,1,7.7,46.2,6,8,14.3,20,74.1,1,4,,,,,67.1,46.4,72.4,45.0,,60.5,1,0,20,62.5,103.7,25.0,5,2,0,0,1,1,5.0,117,9.0
Jack Henry,192029,QB,S DAK ST,1,2.64,2.25,7.5,5.0,27,292,64.7,17,18,7.4,1.85,1,1,5.6,61.1,11,1,0.0,18,66.7,0,4,,,,,66.8,69.1,72.0,68.6,,,0,1,18,0.0,50.9,0.0,0,0,0,0,0,1,5.6,91,5.1,33.3,6,6,29.7,4.23,0,0,0.0,33.3,2,5,0.0,9,33.3,0,2,,,,,65.4,56.7,70.1,62.9,,52.4,0,0,10,20.0,100.7,11.1,1,2,0,0,1,0,0.0,45,7.5
Byron McNair,128017,QB,TENN STATE,1,2.8,2.75,3.2,,26,308,72.7,11,11,3.3,1.87,0,0,0.0,63.6,7,3,12.5,12,46.2,1,1,,,,,65.8,56.9,70.7,56.8,,,0,0,12,33.3,67.6,8.3,1,0,0,0,0,0,0.0,33,3.0,66.7,9,12,10.1,3.61,0,1,8.3,50.0,6,5,0.0,14,53.8,0,2,,,,,66.0,52.6,71.2,52.4,,,1,0,14,40.0,58.7,14.3,2,0,0,2,0,0,0.0,43,3.6
Landen Clark,188534,QB,ELON,1,3.4,2.57,4.73,5.58,26,162,100.0,9,9,4.2,1.81,0,0,0.0,100.0,9,1,0.0,9,34.6,0,2,,,,,65.1,87.4,69.8,86.7,,,0,0,9,0.0,128.7,0.0,0,0,0,0,1,0,0.0,54,6.0,57.1,7,9,10.6,4.24,0,1,9.1,33.3,3,12,25.0,17,65.4,1,2,,,,,67.0,53.4,72.2,50.4,,61.3,0,0,19,25.0,53.0,17.6,3,5,0,2,0,0,0.0,50,5.6
Jake Retzlaff,70874,QB,TULANE,1,3.2,3.05,,5.0,26,319,100.0,5,5,7.6,1.58,0,1,20.0,100.0,5,1,0.0,5,19.2,0,3,,,,,63.8,90.2,68.1,89.8,,,0,0,5,0.0,110.8,0.0,0,0,0,0,0,0,0.0,53,10.6,72.2,18,19,18.4,3.58,0,3,15.0,57.9,11,7,15.4,21,80.8,2,11,,,,,67.4,91.6,72.7,91.7,,60.2,0,0,22,0.0,142.0,0.0,0,2,0,1,3,1,4.5,279,14.7
Rocco Becht,157567,QB,IOWA STATE,1,2.5,2.43,,4.3,25,193,70.0,10,13,4.7,1.82,2,0,0.0,30.8,4,2,42.9,13,52.0,3,2,,,,,66.2,62.8,71.2,62.5,,,1,0,14,0.0,40.2,0.0,0,0,0,0,0,0,0.0,31,2.4,50.0,10,11,12.9,3.25,0,0,0.0,45.5,5,6,0.0,12,48.0,0,5,,,,,66.0,62.2,71.6,59.5,60.0,63.1,0,2,13,0.0,61.0,0.0,0,1,0,1,1,1,7.7,80,7.3
Jaden Keefner,174907,QB,BRYANT,1,2.53,2.44,3.8,3.3,25,124,80.0,15,15,5.1,1.79,0,0,0.0,60.0,9,5,25.0,15,60.0,3,4,,,,,66.4,68.0,71.4,67.6,,,0,0,15,0.0,77.1,0.0,0,0,0,0,0,1,6.7,90,6.0,71.4,7,8,20.0,3.64,0,2,25.0,62.5,5,3,0.0,10,40.0,0,4,,,,,65.1,82.1,70.1,86.2,,57.0,1,0,10,33.3,145.8,10.0,1,1,0,0,1,0,0.0,134,16.8
Brandon Tennison,174109,QB,UTSA,1,2.27,1.89,2.4,4.87,25,331,78.9,19,19,4.7,1.75,0,1,5.3,68.4,13,3,13.3,20,80.0,2,6,,,,,67.1,65.1,72.4,64.7,,,0,0,20,33.3,100.5,5.0,1,0,0,0,1,1,5.0,109,5.7,0.0,1,2,23.0,4.34,0,0,0.0,0.0,0,2,,5,20.0,0,1,,,,,63.8,61.7,68.1,49.4,,66.5,0,0,5,0.0,39.6,0.0,0,3,0,1,0,0,0.0,0,0.0
Matt Zollers,198887,QB,MISSOURI,1,2.34,2.28,2.4,3.7,25,229,58.3,12,13,11.1,1.83,0,0,0.0,38.5,5,4,28.6,14,56.0,2,1,,,,,66.4,41.6,71.6,41.8,,,0,0,16,25.0,46.6,7.1,1,0,0,1,0,0,0.0,15,1.2,25.0,8,9,22.0,3.0,0,1,9.1,22.2,2,3,0.0,11,44.0,0,2,,,,,65.8,44.2,71.0,45.5,,57.8,0,0,13,33.3,55.8,9.1,1,1,0,1,0,0,0.0,62,6.9
Cole Payton,148154,QB,N DAK ST,1,3.88,2.85,6.35,5.4,24,250,42.9,7,7,7.0,2.07,0,0,0.0,42.9,3,1,0.0,7,29.2,0,1,,,,,64.6,51.0,69.1,51.0,,,0,0,7,0.0,50.3,0.0,0,0,0,0,0,0,0.0,21,3.0,62.5,8,8,18.8,4.63,0,3,33.3,62.5,5,12,0.0,17,70.8,0,6,,,,,66.8,87.3,72.0,81.9,,72.1,0,1,18,16.7,66.7,11.8,2,7,0,0,0,1,5.6,104,13.0
Chandler Wilson,177935,QB,VA MILT IN,1,2.45,2.36,2.67,3.6,24,336,76.9,13,14,4.1,1.96,0,0,0.0,71.4,10,2,0.0,15,62.5,0,3,,,,,66.4,50.8,71.4,50.8,,,0,1,15,50.0,71.7,6.7,1,0,0,1,1,1,6.7,54,3.9,80.0,5,6,3.2,3.26,0,0,0.0,66.7,4,4,0.0,9,37.5,0,4,,,,,65.1,53.9,69.8,48.8,,63.1,0,0,9,50.0,109.7,22.2,2,1,0,1,0,0,0.0,89,14.8
Evan Simon,129906,QB,TEMPLE,1,2.65,2.65,,,24,306,76.9,13,13,5.8,1.84,0,1,7.7,76.9,10,1,0.0,13,54.2,0,8,,,,,66.0,86.4,71.0,85.6,,,0,0,13,0.0,127.4,0.0,0,0,0,0,1,0,0.0,111,8.5,66.7,6,11,7.7,3.61,1,1,9.1,36.4,4,6,0.0,11,45.8,0,1,,,,,65.6,55.9,70.4,55.8,,,0,0,11,0.0,48.3,0.0,0,0,0,4,0,0,0.0,42,3.8
Cutter Boley,184630,QB,KENTUCKY,1,2.36,2.3,,3.9,24,202,85.7,14,15,8.7,1.91,1,1,6.7,80.0,12,2,0.0,15,62.5,0,10,,,,,66.4,87.0,71.4,86.1,,,0,1,15,0.0,102.2,0.0,0,0,0,0,1,1,6.7,148,9.9,85.7,7,8,3.3,3.12,0,0,0.0,75.0,6,3,0.0,9,37.5,0,3,,,,,65.1,80.7,69.8,76.3,,64.2,0,0,9,0.0,116.7,0.0,0,1,0,1,1,0,0.0,20,2.5
AJ Hairston,184157,QB,UMASS,1,2.67,2.6,3.6,3.4,24,216,85.7,7,8,3.1,1.64,0,0,0.0,75.0,6,1,0.0,8,33.3,0,2,,,,,64.9,67.1,69.5,66.8,,,0,0,8,0.0,116.7,0.0,0,0,0,1,1,0,0.0,18,2.3,69.2,13,14,9.4,3.19,0,0,0.0,57.1,8,10,11.1,16,66.7,1,3,,,,,67.0,62.3,72.2,64.4,,57.0,0,0,19,10.0,69.6,6.3,1,1,0,1,0,0,0.0,67,4.8
Justin Lamson,144052,QB,MONTANA ST,1,2.91,2.38,3.05,4.58,23,233,87.5,8,8,1.5,2.03,0,0,0.0,87.5,7,2,0.0,8,34.8,0,7,,,,,64.9,72.4,69.5,72.0,,,0,0,8,0.0,147.9,0.0,0,0,0,0,1,0,0.0,80,10.0,62.5,8,8,12.6,3.39,0,0,0.0,62.5,5,4,0.0,15,65.2,0,4,,,,,66.4,63.2,71.4,62.6,,61.1,0,0,15,50.0,113.0,13.3,2,5,0,0,1,0,0.0,37,4.6
Ty Pennington,185022,QB,N ARIZONA,1,2.47,2.44,5.4,,23,252,100.0,12,12,2.7,1.69,0,0,0.0,100.0,12,0,0.0,12,52.2,0,5,,,,,66.0,83.9,71.0,83.3,,,0,0,13,,136.5,0.0,0,0,0,0,1,0,0.0,121,10.1,77.8,9,9,10.8,3.64,0,2,22.2,66.7,6,2,14.3,10,43.5,1,5,,,,,65.4,93.1,70.1,92.8,,,0,0,10,50.0,105.8,10.0,1,0,0,0,0,0,0.0,104,11.6
Garrett Nussmeier,146757,QB,LSU,1,2.64,2.52,2.6,5.1,23,211,81.8,11,11,3.1,1.77,0,0,0.0,81.8,9,0,0.0,11,47.8,0,2,,,,,65.6,49.6,70.4,49.6,,,0,0,11,,87.9,0.0,0,0,0,0,0,1,9.1,56,5.1,100.0,9,10,2.6,3.43,0,0,0.0,90.0,9,3,0.0,12,52.2,0,3,,,,,66.0,61.6,71.0,68.0,,52.6,0,0,13,33.3,92.1,8.3,1,1,0,1,0,0,0.0,61,6.1
Anthony Colandrea,170131,QB,UNLV,1,2.37,2.25,,4.9,23,325,61.5,13,13,9.8,1.89,0,1,7.1,53.8,7,3,12.5,13,56.5,1,3,,,,,66.2,65.2,71.2,64.9,,,0,1,14,0.0,33.8,0.0,0,0,0,0,0,0,0.0,59,4.5,100.0,8,9,14.3,2.99,0,2,20.0,88.9,8,3,0.0,10,43.5,0,7,,,,,65.6,96.2,70.4,92.0,,79.0,1,0,11,0.0,158.3,0.0,0,1,0,0,2,0,0.0,192,21.3
