player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_pass_rush_defense,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_pass_rush_defense,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Chris Parson,172551,QB,MISS STATE,1,3.08,2.65,3.45,4.57,17,227,60.0,5,6,8.0,1.95,0,0,0.0,50.0,3,2,0.0,6,35.3,0,1,,,,64.6,47.6,69.1,,47.7,,,,,,1,1,7,0.0,16.7,0.0,0,0,0,0,0,1,14.3,12,2.0,33.3,6,6,10.7,3.7,0,0,0.0,33.3,2,8,0.0,11,64.7,0,2,,,,65.8,34.7,70.7,,28.6,,,62.2,,,0,2,12,25.0,6.9,18.2,2,3,0,0,0,3,25.0,24,4.0
Malik Hornsby,123957,QB,TEXAS ST,1,3.84,2.66,3.5,5.23,16,314,66.7,3,3,7.7,1.83,0,0,0.0,33.3,1,0,50.0,3,18.8,1,0,,,,62.7,64.6,66.6,,64.4,,,,,,0,0,3,,42.4,0.0,0,0,0,0,0,0,0.0,3,1.0,80.0,5,5,17.6,4.3,0,0,0.0,60.0,3,4,25.0,13,81.3,1,3,,,,66.2,60.3,71.2,,69.5,,,54.1,,,0,0,14,25.0,76.3,7.7,1,7,0,0,0,0,0.0,29,5.8
Josh Magana,174601,QB,TXAMCO,1,2.89,2.54,5.4,,16,1139,83.3,6,7,4.8,1.71,1,1,12.5,71.4,5,3,0.0,8,50.0,0,4,,,,64.9,79.3,69.8,,78.8,,,,,,0,0,9,33.3,151.2,12.5,1,0,0,0,1,0,0.0,84,12.0,28.6,7,7,22.7,4.08,0,0,0.0,28.6,2,4,0.0,8,50.0,0,2,,,,64.9,46.0,69.5,,46.2,,,,,,0,2,8,25.0,14.3,12.5,1,0,0,0,0,2,25.0,45,6.4
Chancellor Edwards,167000,QB,ARKAPB,1,2.88,2.8,2.15,4.1,16,112,60.0,5,5,8.4,1.99,0,1,20.0,40.0,2,3,33.3,7,43.8,1,1,,,,64.6,67.5,69.1,,67.2,,,,,,0,0,7,66.7,71.3,28.6,2,0,0,0,0,0,0.0,43,8.6,42.9,7,7,14.1,3.58,0,0,0.0,42.9,3,3,0.0,9,56.3,0,2,,,,65.4,54.5,70.1,,60.8,,,51.8,,,0,1,10,0.0,58.6,0.0,0,2,0,0,1,1,10.0,35,5.0
Rowan Keefe,165386,QB,VALPO,1,2.79,2.57,5.8,,15,332,50.0,6,7,7.5,1.94,0,0,0.0,42.9,3,2,0.0,7,46.7,0,2,,,,15.0,56.4,69.1,,56.3,,,,,,1,0,7,0.0,51.5,0.0,0,0,0,0,0,1,14.3,23,3.3,57.1,7,7,9.4,3.53,0,0,0.0,57.1,4,4,0.0,8,53.3,0,3,,,,65.1,35.8,69.8,,36.2,,,,,,0,3,9,25.0,45.2,12.5,1,0,0,0,0,3,33.3,59,8.4
T.J. Finley,124093,QB,TEXAS ST,1,2.91,2.54,3.7,4.6,15,314,83.3,6,6,2.8,1.95,0,0,0.0,83.3,5,0,0.0,6,40.0,0,2,,,,64.2,63.1,68.6,,62.9,,,,,,0,0,6,,97.9,0.0,0,0,0,0,0,0,0.0,45,7.5,40.0,5,5,4.4,3.54,0,0,0.0,20.0,1,8,50.0,9,60.0,1,0,,,,65.1,42.9,69.8,,45.7,,,57.0,,,0,0,9,37.5,39.6,33.3,3,1,0,0,0,0,0.0,4,0.8
Jeff Sims,122496,QB,NEBRASKA,1,3.07,2.58,3.9,8.6,15,238,100.0,4,5,-0.3,1.76,1,0,0.0,80.0,4,1,0.0,5,33.3,0,0,,,,63.8,62.6,68.1,,62.4,,,,,,0,0,5,0.0,79.2,0.0,0,0,0,0,0,0,0.0,14,2.8,62.5,8,8,11.5,3.72,0,0,0.0,50.0,4,3,20.0,10,66.7,1,1,,,,65.4,30.4,70.1,,31.8,,,57.3,,,0,2,10,33.3,29.2,10.0,1,1,0,0,0,2,20.0,48,6.0
Jordan Reed,159013,QB,MONTANA ST,1,2.56,2.04,4.35,4.8,14,233,66.7,9,9,7.4,1.82,0,0,0.0,66.7,6,1,0.0,9,64.3,0,1,,,,65.1,57.3,69.8,,57.2,,,,,,0,0,9,0.0,70.1,0.0,0,0,0,0,0,0,0.0,25,2.8,50.0,2,2,12.5,3.9,0,0,0.0,50.0,1,4,0.0,5,35.7,0,1,,,,63.8,61.9,68.1,,67.5,,,57.0,,,0,0,5,50.0,95.8,40.0,2,1,0,0,0,0,0.0,34,17.0
Mike Wright Jr.,124366,QB,MISS STATE,1,3.75,2.8,4.45,6.13,14,227,50.0,2,3,4.0,1.83,1,0,0.0,33.3,1,1,0.0,3,21.4,0,0,,,,62.7,47.0,66.6,,47.2,,,,,,0,0,3,0.0,42.4,0.0,0,0,0,0,0,0,0.0,-1,-0.3,80.0,5,6,7.0,4.27,0,0,0.0,66.7,4,6,0.0,11,78.6,0,3,,,,18.5,44.2,70.4,,51.8,,,50.2,,,0,0,11,33.3,105.6,18.2,2,3,0,1,0,1,9.1,69,11.5
Maddux Madsen,163379,QB,BOISE ST,1,2.76,2.09,4.5,5.55,14,120,50.0,8,8,8.6,1.81,0,1,12.5,50.0,4,0,0.0,8,57.1,0,3,,,,64.9,71.5,69.5,,71.1,,,,,,0,0,8,,88.5,0.0,0,0,0,0,0,0,0.0,86,10.8,66.7,3,3,37.3,4.02,0,1,33.3,66.7,2,4,0.0,6,42.9,0,2,,,,64.2,76.4,68.6,,89.2,,,52.7,,,0,0,6,25.0,149.3,16.7,1,2,0,0,2,0,0.0,116,38.7
Corey Fields Jr.,78539,QB,SCAR STATE,1,2.49,2.49,,,14,290,55.6,9,9,11.4,2.04,0,0,0.0,44.4,4,0,20.0,9,64.3,1,3,,,,65.1,41.0,69.8,,41.3,,,,,,0,1,9,,61.6,0.0,0,0,0,0,1,2,22.2,54,6.0,25.0,4,5,20.0,3.28,0,0,0.0,0.0,0,2,100.0,5,35.7,1,0,,,,64.2,54.1,68.6,,54.1,,,,,,0,1,6,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0,0.0
Pauly Seeley V,178692,QB,WOFFORD,1,2.27,2.21,3.0,,13,350,87.5,8,8,1.8,1.84,0,0,0.0,62.5,5,0,28.6,8,61.5,2,2,,,,64.9,39.8,69.5,,40.0,,,,,,0,0,8,,71.4,0.0,0,0,0,0,0,1,12.5,33,4.1,66.7,3,4,9.0,2.96,0,0,0.0,50.0,2,2,0.0,5,38.5,0,0,,,,17.9,26.0,68.1,,26.2,,,,,,0,1,5,50.0,16.7,20.0,1,0,0,1,0,1,20.0,9,2.3
Hunter Simmons,148254,QB,S ILLINOIS,1,2.92,2.84,,3.9,13,295,57.1,7,7,7.4,2.14,0,0,0.0,28.6,2,0,50.0,7,53.8,2,1,,,,64.6,44.2,69.1,,44.4,,,,,,0,0,7,,39.6,0.0,0,0,0,0,0,0,0.0,15,2.1,40.0,5,5,14.0,3.83,0,0,0.0,40.0,2,4,0.0,6,46.2,0,2,,,,64.2,47.0,68.6,,49.9,,,57.3,,,0,1,6,0.0,14.2,0.0,0,1,0,0,0,1,16.7,22,4.4
Damien Mazil,159562,QB,WAGNER,1,2.39,2.11,,5.8,13,338,87.5,8,8,4.0,1.84,0,0,0.0,75.0,6,2,14.3,8,61.5,1,3,,,,64.9,67.8,69.5,,67.5,,,,,,0,0,8,0.0,84.9,0.0,0,0,0,0,0,0,0.0,39,4.9,50.0,4,4,12.5,3.28,0,0,0.0,50.0,2,1,0.0,5,38.5,0,1,,,,63.8,43.7,68.1,,46.8,,,57.0,,,0,1,5,0.0,28.1,0.0,0,1,0,0,0,1,20.0,23,5.8
Cameron Sapp,102361,QB,NORFOLK,1,2.92,2.92,2.9,,13,244,100.0,4,4,11.8,2.08,0,0,0.0,75.0,3,0,25.0,4,30.8,1,2,,,,63.8,90.9,68.1,,90.6,,,,,,0,0,5,,113.5,0.0,0,0,0,0,0,0,0.0,47,11.8,85.7,7,8,26.3,3.29,0,2,25.0,62.5,5,3,16.7,9,69.2,1,5,,,,64.9,91.7,69.8,,91.4,,,,,,1,0,9,33.3,145.8,11.1,1,0,0,0,2,0,0.0,127,15.9
Jahrik Jones,183032,QB,TXAMCO,1,2.38,1.96,3.35,,13,1139,83.3,6,6,-1.2,1.47,0,0,0.0,83.3,5,1,0.0,6,46.2,0,1,,,,64.6,69.8,69.1,,69.5,,,,,,0,0,7,0.0,115.3,0.0,0,0,0,0,0,0,0.0,70,11.7,66.7,3,3,10.3,3.17,0,0,0.0,66.7,2,4,0.0,7,53.8,0,1,,,,16.1,31.5,69.5,,31.8,,,,,,0,0,8,100.0,96.5,57.1,4,0,0,0,0,1,12.5,28,9.3
Zach Tanner,159923,QB,ROB MORRIS,1,3.67,2.87,5.3,4.65,12,277,100.0,3,3,-1.0,1.53,0,0,0.0,100.0,3,1,0.0,3,25.0,0,1,,,,62.7,64.1,66.6,,63.9,,,,,,0,0,3,0.0,95.8,0.0,0,0,0,0,0,0,0.0,21,7.0,66.7,3,4,22.3,4.38,0,1,25.0,25.0,1,5,50.0,9,75.0,1,4,,,,65.1,94.8,69.8,,90.6,,,84.4,,,0,0,9,20.0,47.9,11.1,1,4,0,1,0,0,0.0,20,5.0
Brayten Silbor,159764,QB,LEHIGH,1,1.98,1.98,,,12,205,60.0,10,10,6.1,1.82,0,0,0.0,50.0,5,0,16.7,10,83.3,1,2,,,,65.4,47.1,70.1,,47.2,,,,,,0,0,10,,60.0,0.0,0,0,0,0,0,0,0.0,39,3.9,100.0,2,2,13.0,2.75,0,0,0.0,100.0,2,1,0.0,2,16.7,0,1,,,,61.8,72.7,65.5,,72.2,,,,,,0,0,2,0.0,118.8,0.0,0,0,0,0,0,0,0.0,31,15.5
Xavier Arline,121831,QB,NAVY,1,2.72,2.19,2.7,8.0,12,237,100.0,6,6,-0.5,1.57,0,0,0.0,100.0,6,0,0.0,6,50.0,0,2,,,,64.9,61.9,69.5,,61.6,,,,,,0,0,8,,98.6,0.0,0,0,0,0,0,0,0.0,46,7.7,25.0,4,4,19.0,3.87,0,1,25.0,25.0,1,4,0.0,6,50.0,0,1,,,,64.2,36.9,68.6,,39.1,,,57.3,,,0,1,6,25.0,74.0,16.7,1,1,0,0,1,1,16.7,45,11.3
Tahj Bullock,144070,QB,AKRON,1,3.28,2.67,3.2,5.25,11,102,100.0,1,1,3.0,1.4,0,0,0.0,100.0,1,0,0.0,1,9.1,0,1,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,13,13.0,40.0,5,5,23.2,3.47,0,0,0.0,20.0,1,7,50.0,10,90.9,1,1,,,,65.4,53.4,70.1,,41.3,,,70.8,,,0,0,10,42.9,39.6,30.0,3,2,0,0,0,0,0.0,7,1.4
Nick Minicucci,173617,QB,DELAWARE,1,2.93,2.74,2.3,5.2,11,151,60.0,5,5,8.6,2.05,0,0,0.0,60.0,3,2,0.0,6,54.5,0,1,,,,64.2,64.5,68.6,,64.2,,,,,,0,0,6,50.0,64.6,16.7,1,0,0,0,0,0,0.0,7,1.4,66.7,3,4,15.0,3.98,0,0,0.0,50.0,2,1,0.0,5,45.5,0,2,,,,63.8,84.5,68.1,,79.0,,,64.3,,,1,0,5,0.0,95.8,0.0,0,1,0,0,0,0,0.0,63,15.8
Chris Howell,171592,QB,LIUSHAR,1,2.65,2.53,,3.8,11,1298,60.0,5,5,8.4,2.06,0,0,0.0,60.0,3,2,0.0,5,45.5,0,2,,,,63.8,52.3,68.1,,52.4,,,,,,0,0,5,0.0,102.9,0.0,0,0,0,0,0,0,0.0,61,12.2,40.0,5,5,25.4,3.13,0,0,0.0,40.0,2,0,0.0,6,54.5,0,3,,,,64.9,61.5,70.1,,61.3,,,60.3,,,0,0,8,,117.5,0.0,0,1,0,0,1,0,0.0,51,10.2
Jensen Jones,133209,QB,AIR FORCE,1,3.77,2.73,,5.6,11,101,100.0,2,2,23.0,2.3,0,1,50.0,100.0,2,0,0.0,2,18.2,0,2,,,,61.8,92.7,65.5,,92.4,,,,,,0,0,2,,118.8,0.0,0,0,0,0,0,0,0.0,49,24.5,40.0,5,5,23.6,4.1,0,2,33.3,20.0,1,5,50.0,9,81.8,1,2,,,,65.4,88.2,70.1,,77.0,,,75.9,,,0,1,10,0.0,39.6,0.0,0,4,0,0,0,0,0.0,65,13.0
Brady Lichtenberg,144226,QB,CINCINNATI,1,3.26,3.01,3.3,3.83,11,138,100.0,2,3,2.0,2.33,0,0,0.0,66.7,2,1,0.0,3,27.3,0,0,,,,62.7,59.4,66.6,,59.3,,,,,,1,0,3,0.0,70.1,0.0,0,0,0,0,0,0,0.0,7,2.3,66.7,3,4,9.0,3.61,0,0,0.0,50.0,2,5,0.0,8,72.7,0,2,,,,64.9,68.1,69.5,,50.3,,,73.8,,,0,0,8,20.0,70.8,12.5,1,3,0,1,0,0,0.0,26,6.5
Hunter Hays,141593,QB,IDAHO ST,1,2.49,2.25,,4.9,11,186,85.7,7,8,7.1,1.98,1,1,12.5,62.5,5,2,16.7,8,72.7,1,3,,,,64.9,83.8,69.5,,83.2,,,,,,0,0,8,0.0,113.0,0.0,0,0,0,0,1,0,0.0,37,4.6,100.0,2,2,9.5,3.87,0,1,50.0,50.0,1,1,50.0,3,27.3,1,0,,,,62.7,78.4,66.6,,89.0,,,56.3,,,0,0,3,0.0,56.3,0.0,0,1,0,0,0,0,0.0,-1,-0.5
J.J. McCarthy,144918,QB,MICHIGAN,1,2.67,2.09,4.2,5.8,10,222,100.0,5,5,0.6,1.64,0,0,0.0,100.0,5,2,0.0,5,50.0,0,2,,,,63.8,65.1,68.1,,64.8,,,,,,0,0,5,0.0,96.7,0.0,0,0,0,0,0,0,0.0,36,7.2,100.0,2,3,7.5,3.7,1,0,0.0,66.7,2,2,0.0,5,50.0,0,3,,,,64.2,56.5,68.6,,50.2,,,63.7,,,0,0,6,50.0,91.0,20.0,1,1,0,0,0,0,0.0,24,8.0
Jeffrey Jackson,143208,QB,VALPO,1,3.08,2.88,,4.9,10,332,100.0,4,5,4.3,1.92,1,0,0.0,80.0,4,0,0.0,5,50.0,0,1,,,,63.8,71.1,68.1,,70.8,,,,,,0,0,5,,80.0,0.0,0,0,0,0,0,0,0.0,16,3.2,50.0,4,4,7.3,4.24,0,0,0.0,50.0,2,3,0.0,5,50.0,0,1,,,,63.8,57.0,68.1,,61.2,,,57.3,,,0,0,5,0.0,59.4,0.0,0,1,0,0,0,0,0.0,15,3.8
Aidan Chiles,173727,QB,OREGON ST,1,2.94,2.33,3.7,7.1,10,265,100.0,4,4,4.0,1.55,0,0,0.0,75.0,3,1,25.0,4,40.0,1,1,,,,63.8,59.9,68.1,,59.7,,,,,,0,0,5,0.0,91.7,0.0,0,0,0,0,0,0,0.0,26,6.5,50.0,4,4,20.0,3.87,0,0,0.0,50.0,2,2,0.0,6,60.0,0,2,,,,64.2,48.7,68.6,,51.9,,,57.3,,,0,0,6,50.0,134.4,16.7,1,1,0,0,1,0,0.0,49,12.3
Jonathan Murphy,104766,QB,KENNESAW,1,2.64,2.93,,,10,200,100.0,2,2,2.5,2.2,0,0,0.0,100.0,2,1,0.0,2,20.0,0,1,,,,61.8,61.9,65.5,,61.7,,,,,,0,0,2,0.0,118.8,0.0,0,0,0,0,0,0,0.0,26,13.0,85.7,7,7,13.7,3.14,0,1,14.3,71.4,5,1,16.7,7,70.0,1,4,,,,64.6,80.6,69.1,,79.9,,,,,,0,0,7,0.0,153.3,0.0,0,0,0,0,2,0,0.0,106,15.1
Goose Crowder,144781,QB,TROY,1,2.88,2.31,,4.85,9,318,60.0,5,5,10.2,2.16,0,0,0.0,60.0,3,0,0.0,5,55.6,0,2,,,,63.8,56.0,68.1,,55.9,,,,,,0,0,5,,115.0,0.0,0,0,0,0,1,0,0.0,28,5.6,50.0,2,2,19.5,3.78,0,0,0.0,50.0,1,1,0.0,4,44.4,0,1,,,,63.8,45.2,68.1,,51.1,,,53.6,,,0,0,5,0.0,79.2,0.0,0,2,0,0,0,0,0.0,17,8.5
Jaydyn Sisk,178882,QB,MS VLY ST,1,2.49,2.11,4.6,3.0,9,228,75.0,4,4,2.3,1.68,0,0,0.0,75.0,3,0,0.0,4,44.4,0,2,,,,63.3,55.5,67.4,,55.5,,,,,,0,0,4,,87.5,0.0,0,0,0,0,0,1,25.0,22,5.5,66.7,3,3,9.0,3.14,0,0,0.0,66.7,2,2,0.0,5,55.6,0,1,,,,12.1,25.7,68.1,,25.9,,,57.0,,,0,1,5,50.0,47.2,20.0,1,1,0,0,0,2,40.0,21,7.0
Ethan Crawford,173571,QB,SO MISS,1,3.12,3.12,,,9,296,100.0,3,3,4.3,1.73,0,0,0.0,100.0,3,0,0.0,3,33.3,0,2,,,,63.3,73.6,67.4,,73.2,,,,,,0,0,4,,118.8,0.0,0,0,0,0,0,0,0.0,47,15.7,40.0,5,6,28.6,3.82,1,0,0.0,16.7,1,5,50.0,6,66.7,1,1,,,,64.6,49.4,69.1,,49.5,,,,,,0,0,7,0.0,79.2,0.0,0,0,0,0,1,0,0.0,9,1.5
Bennett Judy,177955,QB,W CAROLINA,1,2.6,2.6,,,8,344,100.0,5,5,7.4,2.0,0,1,20.0,100.0,5,0,0.0,5,62.5,0,3,,,,63.8,90.6,68.1,,90.3,,,,,,0,0,5,,115.0,0.0,0,0,0,0,0,0,0.0,58,11.6,100.0,2,3,6.5,3.6,1,0,0.0,33.3,1,0,50.0,3,37.5,1,1,,,,62.7,53.2,66.6,,53.2,,,,,,0,0,3,,47.9,0.0,0,0,0,0,0,0,0.0,13,4.3
Luca Stanzani,159449,QB,LIUSHAR,1,2.75,2.37,3.8,4.0,8,1298,100.0,3,4,-1.7,1.9,1,0,0.0,75.0,3,3,0.0,4,50.0,0,2,,,,63.3,61.6,67.4,,61.4,,,,,,0,0,4,0.0,156.3,0.0,0,0,0,0,1,0,0.0,70,17.5,50.0,2,2,12.0,3.6,0,0,0.0,50.0,1,4,0.0,4,50.0,0,2,,,,63.3,65.4,67.4,,57.8,,,64.0,,,0,0,4,25.0,118.8,25.0,1,1,0,0,1,0,0.0,17,8.5
Haynes Eller,149869,QB,E TENN ST,1,2.21,2.21,,,8,157,40.0,5,5,3.0,1.82,0,0,0.0,40.0,2,0,0.0,5,62.5,0,1,,,,63.8,56.0,68.1,,56.0,,,,,,0,1,5,,25.0,0.0,0,0,0,0,0,1,20.0,35,7.0,66.7,3,3,15.3,2.87,0,1,33.3,33.3,1,2,50.0,3,37.5,1,1,,,,62.7,89.1,66.6,,88.2,,,,,,0,0,3,0.0,75.7,0.0,0,0,0,0,0,0,0.0,33,11.0
Noah Bodden,150881,QB,SOUTHERN U,1,2.88,2.69,4.2,,8,297,100.0,2,3,-2.5,1.77,1,0,0.0,66.7,2,1,0.0,3,37.5,0,1,,,,62.7,60.3,66.6,,60.2,,,,,,0,0,3,0.0,84.0,0.0,0,0,0,0,0,0,0.0,19,6.3,50.0,4,4,33.0,3.54,0,0,0.0,50.0,2,1,0.0,5,62.5,0,2,,,,63.8,51.8,68.1,,51.9,,,,,,0,0,5,100.0,95.8,20.0,1,0,0,0,0,1,20.0,87,21.8
Tylik Bethea,108957,QB,BETH COOK,1,2.26,2.46,0.9,,8,119,66.7,3,3,4.3,1.53,0,0,0.0,66.7,2,1,0.0,4,50.0,0,0,,,,63.3,48.8,67.4,,48.9,,,,,,0,0,4,100.0,70.1,25.0,1,0,0,0,0,0,0.0,5,1.7,50.0,4,4,15.5,3.0,0,0,0.0,50.0,2,1,0.0,4,50.0,0,1,,,,63.3,62.8,67.4,,62.6,,,,,,0,0,4,0.0,79.2,0.0,0,0,0,0,0,0,0.0,34,8.5
Eli Sawyer,141870,QB,SE LA,1,2.24,2.07,3.3,,7,294,60.0,5,5,4.6,1.9,0,0,0.0,40.0,2,1,33.3,5,71.4,1,2,,,,63.8,67.3,68.1,,67.0,,,,,,0,0,5,0.0,60.4,0.0,0,0,0,0,0,0,0.0,30,6.0,0.0,1,1,25.0,3.1,0,0,0.0,0.0,0,1,,2,28.6,0,0,,,,61.8,56.4,65.5,,56.4,,,,,,0,0,2,100.0,39.6,50.0,1,0,0,0,0,0,0.0,0,0.0
Emmett Morehead,143834,QB,BOSTON COL,1,1.94,1.94,,,7,121,40.0,5,5,8.0,1.64,0,0,0.0,20.0,1,0,50.0,5,71.4,1,0,,,,63.8,43.7,68.1,,43.9,,,,,,0,0,5,,39.6,0.0,0,0,0,0,0,0,0.0,2,0.4,100.0,2,2,6.5,2.7,0,0,0.0,100.0,2,0,0.0,2,28.6,0,2,,,,61.8,74.3,65.5,,73.8,,,,,,0,0,2,,118.8,0.0,0,0,0,0,0,0,0.0,26,13.0
Mitch Griffis,123386,QB,WAKE,1,2.5,2.33,2.43,3.2,7,339,50.0,2,2,4.0,2.0,0,0,0.0,50.0,1,2,0.0,4,57.1,0,0,,,,63.3,46.1,67.4,,46.2,,,,,,0,0,4,100.0,60.4,50.0,2,0,0,0,0,0,0.0,8,4.0,100.0,1,1,9.0,3.17,0,0,0.0,100.0,1,1,0.0,3,42.9,0,0,,,,62.7,52.4,66.6,,57.9,,,57.3,,,0,0,3,100.0,112.5,33.3,1,1,0,0,0,0,0.0,11,11.0
Heinrich Haarberg,144993,QB,NEBRASKA,1,2.8,2.28,4.0,4.2,7,238,33.3,3,3,5.0,1.63,0,0,0.0,33.3,1,1,0.0,3,42.9,0,0,,,,62.7,55.0,66.6,,55.0,,,,,,0,0,3,0.0,42.4,0.0,0,0,0,0,0,0,0.0,0,0.0,50.0,2,2,13.0,3.68,0,0,0.0,0.0,0,3,100.0,4,57.1,1,0,,,,63.8,39.1,68.1,,41.7,,,57.3,,,0,1,5,33.3,0.0,25.0,1,1,0,0,0,1,20.0,0,0.0
Tyler Van Dyke,122225,QB,MIAMI FL,1,2.53,2.53,,,7,220,75.0,4,5,12.0,1.92,1,0,0.0,40.0,2,1,33.3,5,71.4,1,2,,,,63.8,75.7,68.1,,75.2,,,,,,0,0,5,0.0,59.6,0.0,0,0,0,0,0,0,0.0,29,5.8,0.0,2,2,12.0,4.05,0,0,0.0,0.0,0,1,,2,28.6,0,0,,,,61.8,38.4,65.5,,39.0,,,,,,0,1,2,0.0,0.0,0.0,0,0,0,0,0,1,50.0,0,0.0
Mirko Martos,183013,QB,TXAMCO,1,2.59,2.63,2.3,,7,1139,0.0,2,2,6.5,1.73,0,0,0.0,0.0,0,1,,3,42.9,0,0,,,,62.7,27.6,66.6,,27.9,,,,,,0,1,3,100.0,0.0,33.3,1,0,0,0,0,2,66.7,0,0.0,50.0,4,4,11.5,3.23,0,0,0.0,50.0,2,1,0.0,4,57.1,0,0,,,,63.3,62.9,67.4,,62.7,,,,,,0,1,4,0.0,16.7,0.0,0,0,0,0,0,0,0.0,6,1.5
Spencer Sanders,77660,QB,OLE MISS,1,2.97,2.97,,,7,226,60.0,5,5,14.8,2.02,0,0,0.0,60.0,3,0,0.0,5,71.4,0,2,,,,63.8,58.8,68.1,,58.6,,,,,,0,0,5,,90.4,0.0,0,0,0,0,0,0,0.0,46,9.2,50.0,2,2,7.5,5.35,0,0,0.0,50.0,1,2,0.0,2,28.6,0,1,,,,61.8,59.1,65.5,,59.0,,,,,,0,0,2,0.0,75.0,0.0,0,0,0,0,0,0,0.0,15,7.5
Evan Svoboda,157664,QB,WYOMING,1,2.77,2.77,,,6,351,66.7,3,3,13.0,2.17,0,1,33.3,66.7,2,2,0.0,3,50.0,0,2,,,,62.7,79.0,66.6,,78.4,,,,,,0,0,3,0.0,93.8,0.0,0,0,0,0,0,0,0.0,26,8.7,66.7,3,3,1.3,3.37,0,0,0.0,66.7,2,1,0.0,3,50.0,0,0,,,,62.7,55.9,66.6,,55.9,,,,,,0,0,3,0.0,70.1,0.0,0,0,0,0,0,0,0.0,6,2.0
Luke Durkin,149464,QB,DAVIDSON,1,2.38,2.38,,,6,149,60.0,5,5,8.2,1.88,0,0,0.0,60.0,3,1,0.0,5,83.3,0,1,,,,63.8,37.9,68.1,,38.2,,,,,,0,1,5,0.0,30.8,0.0,0,0,0,0,0,1,20.0,22,4.4,0.0,1,1,32.0,4.9,0,0,0.0,0.0,0,1,,1,16.7,0,0,,,,60.3,51.8,63.6,,52.1,,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Bryson Daily,147303,QB,ARMY,1,2.15,2.15,,,6,114,50.0,4,4,4.8,1.88,0,0,0.0,50.0,2,0,0.0,4,66.7,0,0,,,,63.3,35.9,67.4,,36.3,,,,,,0,0,4,,56.3,0.0,0,0,0,0,0,0,0.0,-1,-0.3,100.0,2,2,18.0,2.7,0,0,0.0,100.0,2,0,0.0,2,33.3,0,2,,,,62.7,78.0,66.6,,77.5,,,,,,0,0,3,,118.8,0.0,0,0,0,0,0,0,0.0,80,40.0
Taylen Green,145996,QB,BOISE ST,1,2.27,2.27,,,6,120,100.0,4,4,7.3,1.8,0,0,0.0,100.0,4,1,0.0,4,66.7,0,3,,,,63.3,89.7,67.4,,88.9,,,,,,0,0,4,0.0,107.3,0.0,0,0,0,0,0,0,0.0,39,9.8,50.0,2,2,18.0,3.2,0,0,0.0,50.0,1,1,0.0,2,33.3,0,1,,,,61.8,63.4,65.5,,63.2,,,,,,0,0,2,0.0,93.8,0.0,0,0,0,0,0,0,0.0,24,12.0
Brody Palhegyi,150004,QB,W CAROLINA,1,3.4,3.0,,4.2,6,344,0.0,1,1,26.0,2.4,0,0,0.0,0.0,0,1,,1,16.7,0,0,,,,60.3,36.6,63.6,,37.5,,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,1,100.0,0,0.0,66.7,3,3,20.3,3.6,0,1,33.3,66.7,2,0,0.0,5,83.3,0,3,,,,63.8,79.6,68.1,,81.3,,,61.7,,,0,0,5,,149.3,0.0,0,2,0,0,1,0,0.0,43,14.3
