player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Tommy DeVito,60545,QB,ILLINOIS,1,3.1,2.91,4.25,5.0,36,187,70.0,10,10,8.8,1.91,0,0,0.0,60.0,6,0,14.3,10,27.8,1,4,,,,,65.6,66.6,70.4,,66.3,,,,,0,1,11,,42.9,0.0,0,0,0,0,0,0,0.0,73,7.3,66.7,21,22,12.1,3.55,0,2,8.0,54.5,12,7,14.3,26,72.2,2,10,,,,,68.0,69.5,73.6,,68.4,,62.5,,,0,0,29,28.6,86.9,7.7,2,2,0,1,1,1,3.4,128,5.8
Ah-Shaun Davis,149376,QB,LAFAYETTE,1,2.53,2.27,3.5,3.8,36,203,50.0,20,20,12.7,1.95,0,1,5.0,45.0,9,5,10.0,21,58.3,1,4,,,,,67.2,65.5,72.5,,65.2,,,,,0,1,21,20.0,47.9,4.8,1,0,0,0,1,1,4.8,53,2.7,77.8,9,9,10.1,3.33,0,0,0.0,66.7,6,9,14.3,15,41.7,1,3,,,,,21.6,65.8,71.4,,70.4,,54.4,,,0,0,15,44.4,91.0,26.7,4,2,0,0,0,1,6.7,72,8.0
Ben Wooldridge,82115,QB,LA LAFAYET,1,2.51,2.33,2.7,4.27,36,207,77.8,18,20,8.9,1.88,2,3,14.3,60.0,12,4,14.3,21,58.3,2,7,,,,,67.4,89.4,72.7,,88.5,,,,,0,0,22,25.0,115.0,4.8,1,0,0,0,2,0,0.0,142,7.1,72.7,11,11,7.1,3.39,0,0,0.0,45.5,5,9,37.5,15,41.7,3,3,,,,,66.4,67.9,71.4,,62.9,,66.9,,,0,1,15,11.1,51.7,6.7,1,3,0,0,1,1,6.7,51,4.6
Austin Aune,83528,QB,N TEXAS,1,2.68,2.6,2.5,4.2,36,251,57.1,14,14,11.9,1.88,0,0,0.0,57.1,8,0,0.0,14,38.9,0,5,,,,,66.2,69.2,71.2,,68.7,,,,,0,0,14,,97.9,0.0,0,0,0,0,1,0,0.0,82,5.9,56.3,16,18,14.3,3.19,0,1,5.3,38.9,7,7,22.2,22,61.1,2,3,,,,,25.5,30.2,72.8,,29.4,,62.0,,,0,0,23,28.6,52.3,9.1,2,2,0,2,0,3,13.0,77,4.3
Nick Howard,108979,QB,DARTMOUTH,1,2.66,2.5,,4.47,36,148,76.9,13,15,7.3,1.93,2,0,0.0,66.7,10,0,0.0,15,41.7,0,4,,,,,66.4,58.5,71.4,,58.3,,,,,0,0,15,,85.1,0.0,0,0,0,0,0,1,6.7,99,6.6,64.7,17,18,14.1,3.19,1,1,5.6,50.0,9,10,18.2,21,58.3,2,5,,,,,24.3,51.1,72.5,,55.4,,51.3,,,0,0,21,0.0,88.7,0.0,0,3,0,0,1,1,4.8,114,6.3
Austin Reed,111760,QB,W KENTUCKY,1,2.32,2.29,,5.6,35,346,87.0,23,23,8.3,1.89,0,2,8.0,82.6,19,4,5.0,23,65.7,1,11,,,,,67.7,85.0,73.1,,84.1,,,,,0,1,25,0.0,140.2,0.0,0,0,0,0,3,1,4.0,327,14.2,57.1,7,10,14.0,3.42,0,0,0.0,40.0,4,5,0.0,11,31.4,0,2,,,,,65.6,45.3,70.4,,47.4,,57.3,,,1,0,11,0.0,56.3,0.0,0,1,0,2,0,0,0.0,50,5.0
Skyler Perry,82082,QB,ARKAPB,1,2.92,2.74,,5.21,35,112,77.8,9,9,2.4,1.57,0,0,0.0,55.6,5,3,28.6,9,25.7,2,2,,,,,65.1,61.0,69.8,,60.8,,,,,0,0,9,0.0,62.7,0.0,0,0,0,0,0,0,0.0,31,3.4,58.3,12,15,16.4,4.0,0,2,13.3,46.7,7,13,0.0,22,62.9,0,6,,,,,67.4,67.4,72.7,,71.6,,57.4,,,0,0,22,0.0,98.8,0.0,0,7,0,3,1,0,0.0,128,8.5
Cameron Rising,77663,QB,UTAH,1,2.74,2.53,,6.2,35,328,70.6,17,17,10.4,1.93,0,0,0.0,70.6,12,0,0.0,17,48.6,0,5,,,,,67.0,47.1,72.2,,47.2,,,,,0,1,19,,85.2,0.0,0,0,0,0,1,0,0.0,119,7.0,60.0,15,16,10.3,3.51,0,1,6.3,50.0,8,6,11.1,18,51.4,1,9,,,,,66.8,70.7,72.0,,60.4,,78.0,,,0,0,18,0.0,109.4,0.0,0,2,0,1,2,1,5.6,100,6.3
Michael Brescia,149295,QB,COLGATE,1,2.69,2.62,2.75,4.8,35,142,78.6,14,15,5.3,2.08,1,0,0.0,60.0,9,7,18.2,16,45.7,2,5,,,,,66.7,67.2,71.8,,66.8,,,,,0,0,17,14.3,74.6,6.3,1,0,0,0,0,0,0.0,81,5.4,82.4,17,17,16.1,3.19,0,2,11.8,82.4,14,7,0.0,19,54.3,0,11,,,,,67.0,90.2,72.2,,88.0,,64.1,,,0,1,19,14.3,133.5,5.3,1,1,0,0,2,1,5.3,234,13.8
Davius Richard,109077,QB,NC CENT,1,2.77,2.54,,4.58,35,247,93.3,15,15,6.9,1.88,0,0,0.0,86.7,13,3,7.1,15,42.9,1,9,,,,,66.5,86.9,71.6,,86.0,,,,,0,0,16,0.0,140.1,0.0,0,0,0,0,2,0,0.0,122,8.1,62.5,16,16,19.8,3.44,0,0,0.0,56.3,9,9,10.0,20,57.1,1,9,,,,,67.1,73.4,72.4,,72.8,,62.8,,,0,1,20,0.0,114.6,0.0,0,4,0,0,2,1,5.0,225,14.1
Jake Haener,60596,QB,FRESNO ST,1,2.3,2.24,4.4,,35,169,87.0,23,23,8.3,1.8,0,3,12.5,82.6,19,3,5.0,23,65.7,1,11,,,,,67.6,93.5,73.0,,93.1,,,,,0,0,24,0.0,138.8,0.0,0,0,0,0,2,0,0.0,238,10.3,81.8,11,11,5.6,3.28,0,0,0.0,81.8,9,2,0.0,12,34.3,0,2,,,,,66.2,56.4,71.2,,56.3,,,,,0,0,14,50.0,125.4,8.3,1,0,0,0,1,0,0.0,75,6.8
Payton Thorne,101629,QB,MICH STATE,1,2.2,2.2,,,35,223,60.0,20,22,7.6,1.81,1,2,8.3,50.0,11,2,8.3,22,62.9,1,6,,,,,67.6,69.5,73.0,,69.0,,,,,0,0,24,0.0,61.4,0.0,0,0,0,1,0,0,0.0,93,4.2,66.7,12,13,12.8,2.85,0,1,6.7,61.5,8,5,0.0,13,37.1,0,7,,,,,66.4,72.3,71.4,,71.8,,,,,0,0,15,0.0,145.0,0.0,0,0,0,1,2,1,6.7,163,12.5
Kohen Granier,63573,QB,NICHOLLS,1,2.18,1.91,4.95,5.1,35,243,70.4,27,27,8.8,1.72,0,2,7.1,63.0,17,2,10.5,27,77.1,2,6,,,,,68.0,63.4,73.5,,63.0,,,,,0,1,28,0.0,74.9,0.0,0,0,0,0,1,1,3.6,152,5.6,66.7,3,5,11.3,3.71,0,0,0.0,20.0,1,7,50.0,8,22.9,1,1,,,,,64.9,51.0,69.5,,54.5,,57.0,,,1,1,8,28.6,0.8,25.0,2,1,0,1,0,0,0.0,16,3.2
Spencer Brasch,100574,QB,CAL POLY,1,2.55,2.56,1.7,2.8,35,129,89.5,19,19,7.3,1.87,0,2,10.0,84.2,16,4,5.9,20,57.1,1,8,,,,,24.7,64.5,72.5,,64.2,,,,,0,1,21,25.0,102.6,5.0,1,0,0,0,1,2,9.5,184,9.7,61.5,13,14,10.3,3.45,0,2,14.3,50.0,7,2,12.5,15,42.9,1,5,,,,,66.4,75.5,71.4,,78.2,,57.3,,,0,0,15,0.0,100.6,0.0,0,1,0,1,1,0,0.0,111,7.9
Max Duggan,99470,QB,TCU,1,2.21,2.0,2.94,4.7,35,305,87.0,23,24,3.7,1.74,1,0,0.0,70.8,17,5,15.0,26,74.3,3,7,,,,,67.8,76.5,73.3,,75.9,,,,,0,0,26,40.0,89.8,7.7,2,0,0,0,1,0,0.0,85,3.5,50.0,4,5,8.3,3.57,0,0,0.0,40.0,2,7,0.0,9,25.7,0,1,,,,,65.4,54.2,70.1,,57.5,,57.0,,,0,0,10,42.9,67.9,33.3,3,1,0,1,0,0,0.0,39,7.8
Cole Snyder,97617,QB,BUFFALO,1,2.46,2.41,3.07,,35,126,63.6,22,23,9.5,2.09,1,0,0.0,60.9,14,6,0.0,24,68.6,0,5,,,,,67.6,51.8,73.0,,51.7,,,,,0,0,24,16.7,80.9,4.2,1,0,0,0,0,1,4.2,155,6.7,62.5,8,9,9.0,3.27,0,0,0.0,55.6,5,5,0.0,11,31.4,0,2,,,,,65.6,38.4,70.4,,38.5,,,,,0,1,11,40.0,25.5,18.2,2,0,0,1,0,2,18.2,36,4.0
Brett Gabbert,97404,QB,MIAMI OH,1,2.94,2.45,3.73,4.98,34,221,100.0,12,13,6.5,1.85,0,0,0.0,84.6,11,1,8.3,13,38.2,1,5,,,,,66.0,81.0,71.0,,80.4,,,,,0,0,13,0.0,127.9,0.0,0,0,0,1,1,0,0.0,111,8.5,69.2,13,13,16.2,3.61,0,1,7.1,69.2,9,7,0.0,21,61.8,0,6,,,,,67.4,73.2,72.7,,80.7,,52.6,,,0,0,22,42.9,142.0,14.3,3,5,0,0,2,0,0.0,133,10.2
Gunnar Watson,83570,QB,TROY,1,2.64,2.48,2.55,7.5,34,318,62.5,16,19,9.5,1.94,1,2,9.5,42.1,8,11,20.0,20,58.8,2,5,,,,,67.4,90.6,72.7,,90.2,,,,,1,1,22,9.1,49.5,5.0,1,0,0,1,1,1,4.5,76,4.0,58.3,12,12,15.9,3.63,0,0,0.0,58.3,7,6,0.0,14,41.2,0,7,,,,,66.2,76.3,71.2,,78.2,,57.8,,,0,0,14,16.7,91.0,7.1,1,1,0,0,0,0,0.0,116,9.7
Katravis Marsh,123289,QB,USF,1,2.54,2.39,3.4,4.4,34,327,52.4,21,21,14.0,1.92,0,1,4.8,42.9,9,2,18.2,21,61.8,2,7,,,,,67.2,53.2,72.5,,53.2,,,,,0,1,21,0.0,62.0,0.0,0,0,0,0,1,2,9.5,142,6.8,37.5,8,10,15.6,3.54,1,0,0.0,30.0,3,6,0.0,13,38.2,0,3,,,,,66.4,58.6,71.4,,56.7,,62.1,,,0,0,15,16.7,39.6,7.7,1,2,0,1,0,1,6.7,30,3.0
Chandler Rogers,98683,QB,LA MONROE,1,2.67,2.38,2.5,4.75,34,209,71.4,21,21,8.2,1.92,0,0,0.0,66.7,14,5,6.7,22,64.7,1,9,,,,,67.7,64.6,73.1,,64.3,,,,,0,0,25,20.0,94.9,4.5,1,0,0,0,0,0,0.0,188,9.0,60.0,5,7,14.6,4.03,1,1,9.1,14.3,1,9,66.7,12,35.3,2,2,,,,,66.4,67.3,71.6,,71.0,,57.0,,,0,1,16,11.1,9.5,8.3,1,4,0,1,0,1,6.3,37,5.3
Mark Gronowski,138303,QB,S DAK ST,1,2.91,2.93,2.15,4.3,34,292,100.0,13,13,3.7,1.84,0,0,0.0,100.0,13,6,0.0,15,44.1,0,6,,,,,66.5,79.7,71.6,,79.1,,,,,0,0,16,33.3,130.1,13.3,2,0,0,0,1,0,0.0,118,9.1,66.7,12,15,19.8,3.76,1,3,18.8,46.7,7,11,12.5,19,55.9,1,6,,,,,67.2,85.6,72.5,,88.2,,58.8,,,0,1,21,18.2,59.0,10.5,2,2,0,2,0,0,0.0,165,11.0
Dillon Gabriel,86272,QB,OKLAHOMA,1,2.35,2.16,3.27,4.7,33,261,94.1,17,18,0.9,1.55,1,0,0.0,83.3,15,1,6.3,19,57.6,1,8,,,,,67.0,73.3,72.4,,72.8,,,,,0,0,20,100.0,94.0,5.3,1,0,0,0,0,0,0.0,118,6.6,44.4,9,9,19.3,3.7,0,2,20.0,11.1,1,3,75.0,13,39.4,3,2,,,,,66.2,45.7,71.2,,42.4,,62.8,,,0,0,14,66.7,58.1,15.4,2,2,0,0,0,2,14.3,67,7.4
Aidan Sayin,148974,QB,PENN,1,2.86,2.71,4.4,,33,267,70.6,17,17,5.5,2.06,0,0,0.0,64.7,11,2,8.3,17,51.5,1,6,,,,,67.1,71.3,72.4,,70.8,,,,,0,0,20,0.0,101.1,0.0,0,0,0,0,1,0,0.0,104,6.1,76.9,13,13,11.2,3.71,0,1,7.1,76.9,10,7,0.0,16,48.5,0,3,,,,,66.7,64.0,71.8,,63.7,,,,,0,0,17,42.9,102.4,18.8,3,0,0,0,0,1,5.9,113,8.7
Luca Stanzani,159449,QB,LIUSHAR,1,3.15,2.93,2.4,5.5,33,1298,69.2,13,13,7.8,1.96,0,0,0.0,69.2,9,4,0.0,14,42.4,0,4,,,,,66.0,56.7,71.2,,56.5,,,,,0,0,14,25.0,88.0,7.1,1,0,0,0,0,0,0.0,88,6.8,75.0,16,16,22.9,4.03,0,6,31.6,62.5,10,7,16.7,19,57.6,2,10,,,,,68.1,87.3,73.0,,91.9,,47.9,,,0,0,23,0.0,145.8,0.0,0,3,0,0,3,1,4.3,249,15.6
Mike DiLiello,121801,QB,AUSTINPEAY,1,2.52,2.3,3.53,4.1,33,116,86.7,15,16,4.4,1.73,0,0,0.0,81.3,13,2,0.0,16,48.5,0,6,,,,,66.7,75.7,71.8,,75.2,,,,,1,1,17,0.0,67.7,0.0,0,0,0,0,0,0,0.0,104,6.5,83.3,12,12,13.2,3.27,0,0,0.0,66.7,8,7,20.0,17,51.5,2,4,,,,,22.9,53.2,72.0,,56.8,,53.1,,,0,0,18,42.9,92.4,17.6,3,2,0,0,0,2,11.1,100,8.3
Ben Bryant,77655,QB,CINCINNATI,1,2.69,2.46,4.0,6.9,33,138,66.7,15,15,5.7,1.86,0,0,0.0,66.7,10,1,0.0,15,45.5,0,6,,,,,66.4,57.3,71.4,,57.1,,,,,0,0,15,0.0,149.3,0.0,0,0,0,0,2,0,0.0,191,12.7,33.3,15,15,19.5,3.38,0,1,6.3,26.7,4,6,20.0,18,54.5,1,3,,,,,67.0,29.3,72.2,,29.7,,57.3,,,0,1,19,33.3,14.0,11.1,2,1,0,0,0,3,15.8,53,3.5
Brady Meitz,149729,QB,STETSON,1,2.86,2.71,3.6,5.0,33,302,46.2,13,14,8.7,2.05,0,0,0.0,42.9,6,7,0.0,14,42.4,0,2,,,,,66.2,50.6,71.2,,50.5,,,,,0,2,14,0.0,10.7,0.0,0,0,0,1,0,1,7.1,34,2.4,88.9,9,15,7.3,3.46,0,0,0.0,46.7,7,16,12.5,19,57.6,1,3,,,,,67.1,63.1,72.4,,59.5,,64.2,,,3,0,20,18.8,53.5,15.8,3,1,0,3,0,0,0.0,41,2.7
Grant Wells,97784,QB,VA TECH,1,2.91,2.8,2.17,5.55,33,337,75.0,12,12,5.0,1.79,0,0,0.0,66.7,8,3,11.1,14,42.4,1,3,,,,,66.2,56.0,71.2,,55.9,,,,,0,0,14,66.7,75.7,14.3,2,0,0,0,0,0,0.0,52,4.3,83.3,12,16,11.3,3.73,1,1,6.3,50.0,8,9,20.0,19,57.6,2,7,,,,,67.0,70.1,72.2,,63.7,,70.9,,,0,1,19,11.1,71.1,5.3,1,2,0,3,1,1,5.3,125,7.8
Zachary Clement,105561,QB,NWSTATE,1,2.31,2.12,3.3,4.65,33,257,70.0,20,20,6.7,1.66,0,0,0.0,65.0,13,0,7.1,20,60.6,1,4,,,,,67.2,69.5,72.5,,69.1,,,,,0,0,21,,90.8,0.0,0,0,0,0,1,1,4.8,86,4.3,57.1,7,10,14.6,3.32,0,0,0.0,30.0,3,8,25.0,13,39.4,1,2,,,,,66.0,35.3,71.0,,37.8,,53.5,,,1,2,13,12.5,0.0,7.7,1,2,0,2,0,2,15.4,22,2.2
Luke Bailey,143172,QB,DRAKE,1,2.38,2.46,,,32,153,73.7,19,20,7.7,1.86,1,3,15.0,55.0,11,1,21.4,20,62.5,3,6,,,,,67.1,81.7,72.4,,81.0,,,,,0,1,20,0.0,49.2,0.0,0,0,0,0,0,1,5.0,106,5.3,40.0,10,11,16.4,3.55,0,1,9.1,36.4,4,5,0.0,11,34.4,0,3,,,,,65.6,42.3,70.4,,42.5,,,,,0,1,11,0.0,52.1,0.0,0,0,0,1,1,2,18.2,72,6.5
Tanner McKee,131770,QB,STANFORD,1,2.88,2.63,3.41,3.9,32,300,80.0,10,11,1.4,1.64,0,0,0.0,72.7,8,2,0.0,11,34.4,0,2,,,,,65.6,73.9,70.4,,73.4,,,,,0,0,11,0.0,87.3,0.0,0,0,0,1,0,0,0.0,65,5.9,62.5,8,12,21.4,3.53,0,0,0.0,25.0,3,15,40.0,21,65.6,2,3,,,,,67.5,62.8,72.8,,56.3,,71.0,,,0,0,23,46.7,58.3,33.3,7,2,0,4,0,0,0.0,90,7.5
Jaiave Magalei,98673,QB,TXAMCO,1,2.73,2.63,3.17,4.4,32,1139,81.3,16,16,4.1,1.63,0,0,0.0,81.3,13,2,0.0,16,50.0,0,5,,,,,66.5,63.4,71.6,,63.0,,,,,0,0,16,0.0,87.8,0.0,0,0,0,0,0,0,0.0,81,5.1,50.0,8,12,9.1,3.84,0,0,0.0,33.3,4,9,0.0,16,50.0,0,0,,,,,66.7,28.6,71.8,,28.9,,57.3,,,0,1,17,33.3,7.6,18.8,3,1,0,4,0,2,11.8,36,3.0
Spencer Rattler,97408,QB,S CAROLINA,1,2.64,2.37,3.47,5.1,32,289,100.0,14,14,0.9,1.72,0,0,0.0,100.0,14,1,0.0,14,43.8,0,2,,,,,66.4,82.3,71.4,,81.7,,,,,0,0,15,0.0,95.8,0.0,0,0,0,0,0,0,0.0,98,7.0,45.5,11,13,8.6,3.36,0,0,0.0,30.8,4,12,20.0,18,56.3,1,2,,,,,66.8,47.1,72.0,,44.8,,61.8,,,0,0,18,25.0,40.5,16.7,3,2,0,2,0,0,0.0,40,3.1
Rob McCoy,108989,QB,SACR HEART,1,1.77,1.77,,,32,280,74.1,27,27,4.4,1.6,0,0,0.0,74.1,20,3,0.0,27,84.4,0,6,,,,,68.0,66.3,73.5,,65.8,,,,,0,1,28,0.0,81.7,0.0,0,0,0,0,1,0,0.0,136,5.0,60.0,5,5,19.4,2.66,0,1,20.0,60.0,3,0,0.0,5,15.6,0,3,,,,,64.2,76.2,68.6,,75.7,,,,,0,0,6,,104.2,0.0,0,0,0,0,0,0,0.0,64,12.8
John Rhys Plumlee,97602,QB,UCF,1,2.43,2.46,,3.8,32,323,76.5,17,20,2.1,1.67,3,0,0.0,60.0,12,1,7.7,20,62.5,1,6,,,,,67.4,64.0,72.7,,63.7,,,,,0,0,22,0.0,85.8,0.0,0,0,0,0,1,0,0.0,82,4.1,55.6,9,10,8.2,4.04,0,1,8.3,50.0,5,6,0.0,11,34.4,0,4,,,,,66.0,77.4,71.0,,74.6,,63.7,,,0,0,13,0.0,64.6,0.0,0,1,0,1,0,0,0.0,50,5.0
Austin Smith,145763,QB,E MICHIGAN,1,3.09,2.97,3.0,6.9,32,160,90.0,10,11,3.6,1.95,0,1,8.3,72.7,8,2,11.1,11,34.4,1,3,,,,,65.8,80.2,70.7,,79.7,,,,,1,0,12,0.0,113.8,0.0,0,0,0,0,1,0,0.0,55,5.0,69.2,13,18,11.6,3.69,1,0,0.0,50.0,9,11,0.0,21,65.6,0,7,,,,,67.2,66.0,72.5,,68.3,,56.7,,,0,1,21,18.2,70.8,9.5,2,1,0,4,1,1,4.8,137,7.6
Connor Watkins,108971,QB,VILLANOVA,1,2.89,2.65,,4.58,32,334,76.5,17,17,4.5,1.89,0,0,0.0,76.5,13,2,0.0,17,53.1,0,4,,,,,66.8,61.7,72.0,,61.5,,,,,0,0,18,0.0,86.6,0.0,0,0,0,0,0,0,0.0,85,5.0,57.1,7,11,25.1,4.02,0,3,25.0,36.4,4,9,0.0,15,46.9,0,4,,,,,66.5,69.6,71.6,,74.3,,56.3,,,0,0,16,0.0,108.5,0.0,0,4,0,4,1,1,6.3,121,11.0
Collin Schlee,98025,QB,KENT STATE,1,2.42,2.33,,3.65,32,201,82.4,17,20,6.4,2.03,2,0,0.0,60.0,12,7,14.3,20,62.5,2,6,,,,,67.1,59.6,72.4,,59.4,,,,,0,1,20,0.0,73.5,0.0,0,0,0,1,1,0,0.0,123,6.2,50.0,10,10,19.2,3.07,0,2,18.2,50.0,5,3,0.0,12,37.5,0,5,,,,,66.0,76.5,71.0,,82.0,,53.4,,,0,0,13,0.0,121.3,0.0,0,2,0,0,2,0,0.0,91,9.1
Brady Olson,147415,QB,UMASS,1,2.9,2.85,,4.3,31,216,63.2,19,19,8.8,2.0,0,2,9.1,63.2,12,2,0.0,19,61.3,0,6,,,,,67.4,62.7,72.7,,62.4,,,,,0,1,22,0.0,63.7,0.0,0,0,0,0,0,1,4.5,141,7.4,60.0,5,11,6.0,4.33,0,0,0.0,27.3,3,9,0.0,12,38.7,0,3,,,,,65.8,38.3,70.7,,33.1,,63.1,,,0,1,12,0.0,32.4,0.0,0,1,0,6,1,1,8.3,34,3.1
Judd Erickson,52033,QB,SAN DIEGO,1,2.35,2.32,3.3,,31,283,85.7,14,15,4.3,1.87,0,0,0.0,80.0,12,3,0.0,15,48.4,0,8,,,,,66.4,80.0,71.4,,79.4,,,,,1,0,15,0.0,120.0,0.0,0,0,0,0,1,0,0.0,112,7.5,73.3,15,15,12.5,2.79,0,3,17.6,66.7,10,9,9.1,16,51.6,1,8,,,,,66.8,89.4,72.0,,88.4,,,,,0,0,18,11.1,120.4,6.3,1,0,0,0,1,0,0.0,146,9.7
Shedeur Sanders,131396,QB,JACKSON ST,1,3.11,2.64,3.9,5.3,31,194,64.3,14,14,5.4,1.67,0,1,6.7,57.1,8,2,11.1,14,45.2,1,3,,,,,66.4,61.7,71.4,,61.4,,,,,0,0,15,0.0,91.4,0.0,0,0,0,0,1,0,0.0,60,4.3,80.0,10,11,22.0,4.29,0,3,25.0,54.5,6,7,25.0,17,54.8,2,7,,,,,12.4,87.5,72.0,,92.0,,53.5,,,0,0,18,14.3,134.5,5.9,1,5,0,1,3,2,11.1,125,11.4
Otto Kuhns,138014,QB,NORFOLK,1,2.36,2.1,,4.1,31,244,70.0,20,20,9.9,1.66,0,0,0.0,70.0,14,2,0.0,20,64.5,0,5,,,,,67.2,58.2,72.5,,58.0,,,,,0,0,21,0.0,91.7,0.0,0,0,0,0,1,0,0.0,70,3.5,16.7,6,7,31.2,3.65,0,0,0.0,14.3,1,7,0.0,11,35.5,0,4,,,,,19.2,46.1,70.7,,36.5,,63.8,,,0,0,12,0.0,39.6,0.0,0,4,0,1,0,1,8.3,20,2.9
Cam Fancher,145266,QB,MARSHALL,1,2.53,2.27,4.9,4.13,31,214,83.3,18,20,6.8,1.91,2,1,5.0,70.0,14,2,6.7,20,64.5,1,10,,,,,67.1,80.6,72.4,,79.8,,,,,0,1,20,0.0,117.3,0.0,0,0,0,0,2,1,5.0,213,10.7,50.0,6,7,13.0,3.67,0,0,0.0,28.6,2,3,33.3,11,35.5,1,3,,,,,66.2,53.4,71.6,,46.6,,66.9,,,0,0,14,33.3,39.6,9.1,1,3,0,1,0,0,0.0,12,1.7
Hayden Wolff,98362,QB,DOMINION,1,3.16,2.71,3.35,5.0,31,263,50.0,10,11,7.4,1.91,1,0,0.0,45.5,5,0,0.0,11,35.5,0,3,,,,,65.6,45.2,70.4,,45.3,,,,,0,2,11,,19.3,0.0,0,0,0,0,0,1,9.1,50,4.5,63.6,11,11,7.5,3.86,0,0,0.0,63.6,7,15,0.0,20,64.5,0,4,,,,,67.1,65.7,72.4,,60.7,,66.3,,,0,0,20,26.7,78.6,20.0,4,5,0,0,0,0,0.0,62,5.6
Jason Bean,83529,QB,KANSAS,1,3.23,2.95,6.15,5.3,31,198,70.0,10,10,7.5,1.9,0,0,0.0,70.0,7,1,0.0,10,32.3,0,3,,,,,65.4,65.3,70.1,,65.0,,,,,0,0,10,0.0,150.0,0.0,0,0,0,0,2,0,0.0,120,12.0,58.8,17,18,13.8,3.86,1,2,10.0,55.6,10,11,0.0,21,67.7,0,6,,,,,25.2,42.4,73.1,,35.9,,69.3,,,0,1,23,18.2,78.5,9.5,2,1,0,0,1,3,13.0,150,8.3
Joe Fagnano,104768,QB,MAINE,1,2.32,2.16,2.3,3.77,31,212,73.7,19,19,5.8,1.77,0,0,0.0,63.2,12,7,14.3,21,67.7,2,7,,,,,67.2,74.4,72.5,,73.8,,,,,0,1,21,28.6,65.9,9.5,2,0,0,0,0,0,0.0,151,7.9,57.1,7,7,11.6,3.48,0,0,0.0,42.9,3,5,25.0,10,32.3,1,1,,,,,65.4,44.9,70.1,,51.3,,51.0,,,0,0,10,0.0,89.9,0.0,0,3,0,0,1,0,0.0,16,2.3
Dresser Winn,63583,QB,TENN MARTN,1,2.66,2.66,2.8,,31,310,87.5,16,17,3.7,1.89,0,0,0.0,70.6,12,5,14.3,18,58.1,2,7,,,,,67.1,65.2,72.4,,64.8,,,,,1,1,20,20.0,84.9,5.6,1,0,0,0,1,0,0.0,118,6.9,44.4,9,12,12.8,3.73,0,1,7.1,33.3,4,10,0.0,13,41.9,0,3,,,,,66.4,63.3,71.4,,63.0,,,,,0,0,15,10.0,52.1,7.7,1,0,0,3,0,0,0.0,64,5.3
Bo Nix,97790,QB,OREGON,1,3.15,2.99,2.9,5.5,31,264,100.0,8,8,2.6,1.76,0,0,0.0,87.5,7,0,12.5,8,25.8,1,4,,,,,65.4,68.5,70.1,,68.2,,,,,0,0,10,,98.4,0.0,0,0,0,0,0,0,0.0,61,7.6,75.0,16,20,15.9,3.63,0,2,9.5,60.0,12,9,0.0,23,74.2,0,10,,,,,67.6,82.2,73.2,,78.0,,69.6,,,1,0,24,11.1,131.0,4.3,1,2,0,3,2,0,0.0,219,11.0
Eli Sawyer,141870,QB,SE LA,1,2.81,2.72,,5.4,30,294,88.9,18,18,4.9,1.98,0,0,0.0,55.6,10,1,37.5,18,60.0,6,5,,,,,66.8,86.1,72.0,,85.2,,,,,0,0,18,0.0,83.1,0.0,0,0,0,0,1,0,0.0,70,3.9,77.8,9,11,11.8,4.05,0,1,9.1,54.5,6,2,14.3,12,40.0,1,6,,,,,65.8,76.8,70.7,,73.6,,63.2,,,0,0,12,0.0,90.0,0.0,0,1,0,2,0,1,8.3,112,10.2
