player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_pass,less_grades_pass_route,less_grades_run,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_pass,more_grades_pass_route,more_grades_run,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Davis Cheek,55146,QB,ELON,1,2.91,2.52,4.3,5.45,35,162,75.0,16,17,8.6,1.88,0,1,5.9,70.6,12,2,0.0,17,48.6,0,5,,,,,66.7,72.7,71.8,72.2,,,0,0,17,0.0,111.9,0.0,0,0,0,1,1,0,0.0,128,7.5,60.0,10,13,12.6,3.88,1,1,6.3,46.2,6,10,0.0,18,51.4,0,4,,,,,67.2,76.7,72.5,76.8,,62.5,0,0,21,10.0,62.7,5.6,1,4,0,2,0,0,0.0,69,5.3
Holton Ahlers,77651,QB,E CAROLINA,1,2.32,2.22,2.85,4.5,35,156,73.7,19,19,4.4,1.62,0,0,0.0,73.7,14,5,0.0,20,57.1,0,6,,,,,67.5,62.7,72.8,62.4,,,0,0,23,20.0,109.8,5.0,1,0,0,0,1,0,0.0,131,6.9,53.8,13,13,14.9,3.25,0,2,15.4,53.8,7,7,0.0,15,42.9,0,6,,,,,66.4,83.2,71.4,85.4,,57.3,0,0,15,14.3,122.9,6.7,1,1,0,0,1,0,0.0,157,12.1
George Martin,103959,QB,ROB MORRIS,1,2.56,2.55,1.9,4.2,34,277,55.6,18,18,8.4,1.85,0,0,0.0,50.0,9,3,10.0,20,58.8,1,6,,,,,67.2,49.6,72.5,49.6,,,0,1,21,66.7,59.0,10.0,2,0,0,0,1,1,4.8,86,4.8,69.2,13,13,14.4,3.58,0,1,7.1,61.5,8,7,11.1,14,41.2,1,6,,,,,66.5,76.4,71.6,78.0,,57.8,0,0,16,0.0,90.9,0.0,0,1,0,0,0,1,6.3,117,9.0
Dustin Crum,60418,QB,KENT STATE,1,3.04,2.53,5.05,5.6,34,201,91.7,12,14,4.6,1.73,1,0,0.0,78.6,11,1,0.0,14,41.2,0,5,,,,,66.2,68.6,71.2,68.2,,,1,0,14,0.0,89.6,0.0,0,0,0,0,0,0,0.0,77,5.5,38.5,13,14,18.8,3.96,0,0,0.0,28.6,4,11,20.0,20,58.8,1,4,,,,,67.6,67.0,73.0,58.7,,73.2,1,0,24,18.2,44.0,10.0,2,4,0,0,0,0,0.0,57,4.1
Emory Jones,82111,QB,FLORIDA,1,2.42,2.44,,4.0,34,163,71.4,14,14,3.7,1.71,0,0,0.0,71.4,10,2,0.0,14,41.2,0,3,,,,,66.2,44.6,71.2,44.7,,,0,1,14,0.0,70.5,0.0,0,0,0,0,1,1,7.1,50,3.6,81.3,16,18,9.6,3.06,0,0,0.0,72.2,13,7,0.0,19,55.9,0,10,,,,,67.2,86.3,72.5,87.6,,57.8,0,0,21,0.0,97.7,0.0,0,1,0,2,0,0,0.0,153,8.5
Nigel Summerville,108985,QB,LEHIGH,1,3.22,3.15,3.4,4.37,34,205,88.9,9,9,-0.3,1.67,0,0,0.0,77.8,7,0,12.5,9,26.5,1,1,,,,,65.4,59.0,70.1,58.8,,,0,0,10,,88.4,0.0,0,0,0,0,0,0,0.0,47,5.2,60.0,10,13,15.8,3.94,0,0,0.0,30.8,4,19,33.3,24,70.6,2,4,,,,,67.6,49.1,73.0,49.3,,57.7,1,0,24,42.1,46.0,33.3,8,3,0,2,0,1,4.2,57,4.4
Max Duggan,99470,QB,TCU,1,2.98,2.71,2.65,4.98,34,305,66.7,9,10,4.9,1.8,1,0,0.0,60.0,6,1,0.0,11,32.4,0,1,,,,,19.2,44.5,70.7,44.6,,,0,0,12,100.0,66.3,9.1,1,0,0,0,0,1,8.3,34,3.4,88.9,18,18,7.7,3.54,0,0,0.0,77.8,14,8,12.5,23,67.6,2,8,,,,,67.6,87.1,73.0,91.8,,49.2,0,0,24,12.5,119.4,4.3,1,4,0,0,1,0,0.0,148,8.2
Seth Morgan,103954,QB,VA MILT IN,1,2.21,1.95,2.8,4.63,34,336,73.9,23,23,7.9,1.67,0,2,8.3,73.9,17,2,0.0,23,67.6,0,9,,,,,67.6,65.6,73.0,65.2,,,0,2,24,0.0,71.3,0.0,0,0,0,0,1,1,4.2,162,7.0,42.9,7,7,12.1,3.33,0,1,14.3,42.9,3,3,0.0,11,32.4,0,2,,,,,65.8,66.2,70.7,68.4,,58.6,0,0,12,33.3,63.4,9.1,1,3,0,0,0,0,0.0,43,6.1
Ah-Shaun Davis,149376,QB,LAFAYETTE,1,3.18,2.91,4.35,5.9,33,203,90.0,10,10,5.8,2.02,0,0,0.0,80.0,8,2,11.1,10,30.3,1,4,,,,,65.6,83.6,70.4,83.0,,,0,0,11,0.0,103.7,0.0,0,0,0,0,0,0,0.0,89,8.9,80.0,15,18,22.5,3.68,1,3,15.8,66.7,12,10,0.0,23,69.7,0,9,,,,,67.6,92.3,73.0,91.8,,63.2,0,0,24,40.0,146.8,17.4,4,1,0,2,2,0,0.0,265,14.7
Carlos Davis,139131,QB,W CAROLINA,1,3.09,2.99,4.0,4.5,33,344,100.0,7,7,-0.6,1.64,0,0,0.0,100.0,7,1,0.0,7,21.2,0,2,,,,,64.6,66.8,69.1,66.5,,,0,0,7,0.0,92.9,0.0,0,0,0,0,0,0,0.0,44,6.3,66.7,15,20,19.8,3.62,0,0,0.0,45.0,9,14,10.0,25,75.8,1,7,,,,,26.3,38.4,0.0,47.5,,48.2,2,1,26,14.3,89.8,8.0,2,3,0,3,2,2,7.7,181,9.1
Garrett Shrader,98212,QB,SYRACUSE,1,3.09,2.75,2.87,4.3,33,304,77.8,9,10,2.1,1.8,0,0,0.0,60.0,6,3,14.3,11,33.3,1,1,,,,,65.6,57.5,70.4,57.3,,,1,0,11,33.3,70.0,9.1,1,0,0,0,0,0,0.0,43,4.3,53.8,13,13,17.3,3.74,0,0,0.0,53.8,7,10,0.0,22,66.7,0,10,,,,,67.5,87.3,72.8,73.0,,82.3,0,1,23,20.0,74.8,9.1,2,7,0,0,1,0,0.0,107,8.2
Wiley Hartley,122297,QB,CAMPBELL,1,2.5,2.4,3.0,5.0,33,131,75.0,20,20,6.5,2.0,0,2,9.5,65.0,13,2,13.3,20,60.6,2,10,,,,,67.2,83.0,72.5,82.2,,,0,2,21,0.0,95.6,0.0,0,0,0,0,2,0,0.0,219,11.0,45.5,11,11,15.3,3.26,0,1,9.1,45.5,5,2,0.0,13,39.4,0,3,,,,,66.0,49.4,71.0,50.8,,57.8,0,0,13,50.0,101.7,7.7,1,1,0,0,1,0,0.0,83,7.5
Corey Fields Jr.,78539,QB,SCAR STATE,1,2.93,2.83,4.4,3.75,33,290,86.7,15,16,7.5,2.05,1,1,6.3,81.3,13,1,0.0,16,48.5,0,7,,,,,66.5,86.1,71.6,85.2,,,0,0,16,0.0,112.0,0.0,0,0,0,0,0,0,0.0,174,10.9,53.8,13,14,21.4,3.76,1,3,21.4,50.0,7,5,0.0,17,51.5,0,6,,,,,66.7,85.0,71.8,85.0,,61.7,0,0,17,20.0,109.2,5.9,1,2,0,0,1,0,0.0,140,10.0
Bailey Fisher,88643,QB,GARD-WEBB,1,2.49,2.35,,4.67,33,171,88.9,18,19,3.8,1.71,1,1,4.8,78.9,15,4,6.3,19,57.6,1,3,,,,,24.3,66.3,72.5,65.9,,,0,0,21,0.0,90.1,0.0,0,0,0,0,0,1,4.8,107,5.6,55.6,9,10,12.7,3.83,0,1,9.1,40.0,4,11,20.0,13,39.4,1,2,,,,,20.6,28.6,71.2,35.4,,41.1,0,1,14,0.0,19.6,0.0,0,3,0,1,0,4,28.6,57,5.7
Jake Bentley,40788,QB,S ALABAMA,1,2.56,2.3,3.75,5.15,33,288,82.4,17,17,7.6,1.71,0,1,5.6,76.5,13,0,7.1,17,51.5,1,7,,,,,66.8,81.3,72.0,80.5,,,0,0,18,,90.6,0.0,0,0,0,0,0,0,0.0,101,5.9,66.7,9,12,19.3,3.48,1,2,16.7,50.0,6,9,0.0,16,48.5,0,4,,,,,66.7,72.1,71.8,71.0,,62.6,1,0,17,22.2,93.1,12.5,2,2,0,1,0,0,0.0,142,11.8
Jawon Pass,40916,QB,PRVIEW A&M,1,2.36,2.15,2.45,4.28,33,270,70.0,20,20,8.0,1.77,0,2,10.0,65.0,13,7,7.1,21,63.6,1,5,,,,,67.2,78.2,72.5,77.6,,,0,0,21,14.3,95.0,4.8,1,0,0,0,0,0,0.0,186,9.3,66.7,6,6,11.7,3.71,0,0,0.0,50.0,3,5,25.0,11,33.3,1,3,,,,,65.6,65.4,70.4,71.9,,55.6,0,0,11,20.0,63.2,9.1,1,4,0,0,0,0,0.0,28,4.7
Drew Plitt,39879,QB,BALL ST,1,2.68,2.26,4.5,5.4,33,117,87.5,16,16,6.2,1.66,0,0,0.0,81.3,13,2,7.1,16,48.5,1,7,,,,,66.5,69.9,71.6,69.5,,,0,0,16,0.0,124.5,0.0,0,0,0,0,1,0,0.0,142,8.9,44.4,9,12,21.6,3.65,1,2,16.7,33.3,4,11,0.0,17,51.5,0,3,,,,,66.7,72.2,71.8,67.7,,67.6,0,0,17,18.2,89.2,11.8,2,3,0,2,1,0,0.0,91,7.6
Parker McKinney,82109,QB,E KENTUCKY,1,2.75,2.51,4.1,4.53,32,159,53.3,15,16,13.7,1.97,1,2,12.5,50.0,8,1,0.0,16,50.0,0,6,,,,,66.5,83.4,71.6,82.5,,,0,0,16,0.0,72.7,0.0,0,0,0,0,0,0,0.0,111,6.9,50.0,10,12,14.3,3.53,0,0,0.0,33.3,4,7,20.0,16,50.0,1,5,,,,,66.7,68.0,71.8,59.7,,72.6,0,1,17,14.3,11.1,6.3,1,3,0,2,0,0,0.0,46,3.8
Miles Hastings,103943,QB,UC DAVIS,1,2.41,2.31,2.7,4.9,32,322,83.3,18,18,5.4,1.74,0,1,5.0,66.7,12,2,20.0,19,59.4,3,5,,,,,67.2,79.2,72.5,78.5,,,0,0,21,50.0,97.2,5.3,1,0,0,0,1,1,4.8,91,5.1,40.0,10,11,13.7,3.4,0,0,0.0,36.4,4,6,0.0,13,40.6,0,3,,,,,66.0,45.8,71.0,47.6,,57.3,1,1,13,16.7,17.6,7.7,1,1,0,0,0,2,15.4,61,5.5
Cole Copeland,63563,QB,CHATTNOOGA,1,3.06,2.76,5.8,6.05,32,137,69.2,13,13,5.2,1.87,0,0,0.0,69.2,9,2,0.0,13,40.6,0,5,,,,,66.0,63.1,71.0,62.8,,,0,0,13,0.0,137.8,0.0,0,0,0,0,2,0,0.0,120,9.2,62.5,16,16,11.1,3.87,0,0,0.0,50.0,8,6,20.0,19,59.4,2,8,,,,,67.2,67.8,72.5,69.3,,58.0,0,1,21,16.7,48.7,5.3,1,2,0,0,0,1,4.8,119,7.4
Quinton Williams,102366,QB,HOWARD,1,3.16,2.9,,5.6,32,184,80.0,10,12,5.8,2.18,1,0,0.0,58.3,7,4,12.5,12,37.5,1,4,,,,,66.2,81.9,71.2,81.2,,,0,0,14,0.0,72.2,0.0,0,0,0,1,0,0,0.0,62,5.2,50.0,16,17,15.2,3.75,0,1,5.0,47.1,8,14,0.0,20,62.5,0,9,,,,,25.6,39.6,73.0,34.1,,67.9,0,0,24,0.0,117.2,0.0,0,3,0,1,3,2,8.3,148,8.7
Frank Harris,60586,QB,UTSA,1,2.52,2.4,,6.0,32,331,95.5,22,22,4.4,1.73,0,0,0.0,95.5,21,1,0.0,22,68.8,0,11,,,,,67.6,73.0,73.0,72.4,,,0,0,24,0.0,122.9,0.0,0,0,0,0,1,0,0.0,217,9.9,57.1,7,9,12.4,4.24,0,1,10.0,44.4,4,3,0.0,10,31.3,0,3,,,,,65.6,50.3,70.4,52.7,,57.0,0,0,11,0.0,106.3,0.0,0,1,0,2,1,1,9.1,65,7.2
Spencer Petras,82136,QB,IOWA,1,2.58,2.56,2.95,,32,192,85.7,14,14,6.1,1.76,0,1,6.7,78.6,11,3,8.3,14,43.8,1,5,,,,,66.4,74.0,71.4,73.4,,,0,0,15,0.0,135.4,0.0,0,0,0,0,1,0,0.0,151,10.8,73.3,15,16,7.5,3.23,0,1,5.0,62.5,10,5,9.1,18,56.3,1,7,,,,,67.4,79.9,72.7,79.2,,,0,0,22,40.0,121.9,11.1,2,0,0,1,2,1,4.5,108,6.8
Anthony Brown,40316,QB,OREGON,1,2.73,2.57,3.1,3.9,32,264,64.3,14,14,6.6,2.06,0,0,0.0,50.0,7,2,22.2,14,43.8,2,5,,,,,66.2,40.3,71.2,40.6,,,0,1,14,0.0,49.1,0.0,0,0,0,0,0,1,7.1,118,8.4,61.5,13,13,7.6,3.24,0,0,0.0,61.5,8,6,0.0,18,56.3,0,5,,,,,67.0,48.6,72.2,49.6,,56.5,0,0,19,33.3,77.4,11.1,2,3,0,0,0,0,0.0,75,5.8
Stone Earle,123504,QB,ABILENE CH,1,2.94,2.76,,4.57,31,100,88.9,9,9,3.9,1.64,0,0,0.0,77.8,7,2,12.5,9,29.0,1,4,,,,,65.1,71.0,69.8,70.6,,,0,0,9,0.0,134.7,0.0,0,0,0,0,1,0,0.0,67,7.4,73.7,19,19,7.4,3.47,0,1,4.8,63.2,12,9,14.3,22,71.0,2,7,,,,,67.6,64.7,73.0,61.8,,65.7,0,1,24,0.0,82.8,0.0,0,3,0,0,1,1,4.2,148,7.8
Preston Rice,60469,QB,MURRAY ST,1,2.75,2.48,3.63,4.9,31,236,68.8,16,16,11.3,1.91,0,0,0.0,56.3,9,0,18.2,16,51.6,2,5,,,,,66.5,64.9,71.6,64.6,,,0,1,16,,40.4,0.0,0,0,0,0,0,1,6.3,67,4.2,55.6,9,10,22.4,3.63,0,2,18.2,40.0,4,6,20.0,15,48.4,1,5,,,,,66.5,48.5,71.6,45.9,,62.5,0,1,16,50.0,38.8,20.0,3,2,0,1,0,2,12.5,103,10.3
Gerry Bohanon,77636,QB,BAYLOR,1,3.04,2.8,5.8,4.3,31,118,91.7,12,13,6.3,1.92,0,1,7.7,76.9,10,2,9.1,13,41.9,1,2,,,,,66.0,80.3,71.0,79.7,,,0,0,13,0.0,96.3,0.0,0,0,0,1,0,0,0.0,94,7.2,23.1,13,15,20.1,3.84,0,2,11.1,20.0,3,12,0.0,18,58.1,0,3,,,,,67.2,34.3,0.0,34.6,,63.1,0,0,21,16.7,50.1,11.1,2,1,0,2,0,3,14.3,83,5.5
Davius Richard,109077,QB,NC CENT,1,2.86,2.73,3.77,3.3,31,247,77.8,9,9,4.8,1.83,0,0,0.0,77.8,7,3,0.0,10,32.3,0,3,,,,,65.6,69.7,70.4,69.4,,,0,0,11,33.3,93.5,10.0,1,0,0,0,0,0,0.0,58,6.4,57.1,14,17,11.7,3.36,0,1,5.9,41.2,7,13,12.5,21,67.7,1,6,,,,,67.2,47.8,72.5,45.3,,62.8,2,1,21,15.4,65.8,9.5,2,2,0,1,1,1,4.8,140,8.2
Jake Smith,109024,QB,HARVARD,1,2.42,2.42,,,31,179,72.2,18,18,4.5,1.87,0,0,0.0,66.7,12,0,7.7,18,58.1,1,6,,,,,67.0,72.4,72.2,71.9,,,0,1,19,,101.2,0.0,0,0,0,0,2,0,0.0,128,7.1,75.0,12,13,9.6,3.19,0,1,7.1,61.5,8,8,11.1,13,41.9,1,5,,,,,66.2,90.1,71.2,89.5,,,0,0,14,0.0,111.4,0.0,0,0,0,1,1,0,0.0,101,7.8
Bryce Young,123943,QB,ALABAMA,1,3.38,2.87,3.63,9.65,31,103,100.0,11,11,3.4,1.77,0,0,0.0,100.0,11,1,0.0,12,38.7,0,6,,,,,66.0,78.5,71.0,77.9,,,0,0,13,100.0,134.8,8.3,1,0,0,0,1,0,0.0,100,9.1,75.0,12,15,17.3,4.39,0,1,6.7,60.0,9,10,0.0,19,61.3,0,8,,,,,67.1,68.0,72.4,73.0,,51.4,0,1,20,20.0,85.7,10.5,2,2,0,3,1,1,5.0,141,9.4
Cody Orgeron,23693,QB,MCNEESE,1,2.89,2.56,3.6,4.95,31,217,80.0,10,10,8.9,1.77,0,1,10.0,60.0,6,2,25.0,10,32.3,2,2,,,,,65.4,62.9,70.1,62.6,,,0,1,10,0.0,84.2,0.0,0,0,0,0,1,1,10.0,92,9.2,75.0,12,13,10.2,3.59,0,1,7.1,61.5,8,10,11.1,20,64.5,1,8,,,,,67.2,79.2,72.5,85.1,,55.6,0,0,21,30.0,142.3,15.0,3,4,0,1,2,0,0.0,154,11.8
Tommy Schuster,108954,QB,N DAKOTA,1,2.18,2.16,2.7,,31,249,90.5,21,21,4.9,1.73,0,1,4.5,76.2,16,2,15.8,21,67.7,3,5,,,,,67.4,82.2,72.7,81.5,,,0,0,22,0.0,111.4,0.0,0,0,0,0,1,0,0.0,151,7.2,22.2,9,9,11.0,3.11,0,0,0.0,22.2,2,4,0.0,10,32.3,0,1,,,,,65.4,34.1,70.1,34.4,,,0,1,10,25.0,0.0,10.0,1,0,0,0,0,1,10.0,25,2.8
Skyler Perry,82082,QB,ARKAPB,1,2.74,2.49,5.3,4.85,31,112,61.5,13,15,4.7,1.89,1,0,0.0,40.0,6,6,25.0,15,48.4,2,3,,,,,66.4,55.2,71.4,55.1,,,1,0,15,0.0,47.9,0.0,0,0,0,0,0,0,0.0,20,1.3,50.0,10,13,20.2,3.53,0,0,0.0,23.1,3,11,40.0,16,51.6,2,1,,,,,66.7,58.4,71.8,62.5,,52.9,2,0,17,9.1,39.6,6.3,1,2,0,1,0,0,0.0,31,2.4
Jason Shelley,60581,QB,MO STATE,1,2.79,2.57,,4.9,31,230,90.9,11,11,5.2,1.86,0,0,0.0,72.7,8,0,20.0,11,35.5,2,3,,,,,65.6,81.5,70.4,80.9,,,0,1,11,,114.4,0.0,0,0,0,0,2,0,0.0,132,12.0,64.7,17,17,11.2,3.31,0,3,17.6,64.7,11,10,0.0,20,64.5,0,10,,,,,67.1,73.6,72.4,79.9,,50.3,0,0,20,0.0,101.8,0.0,0,3,0,0,0,1,5.0,187,11.0
Jared Lewis,108959,QB,DELWARE ST,1,2.89,2.76,3.48,3.8,31,152,90.0,10,10,3.8,1.85,0,1,10.0,80.0,8,2,11.1,11,35.5,1,3,,,,,65.6,83.1,70.4,82.5,,,0,0,11,50.0,135.4,9.1,1,0,0,0,2,0,0.0,70,7.0,57.1,14,16,14.5,3.46,0,1,5.9,50.0,8,12,0.0,20,64.5,0,5,,,,,67.2,69.8,72.5,71.5,,57.3,1,0,21,25.0,109.1,15.0,3,1,0,1,2,0,0.0,99,6.2
Payton Thorne,101629,QB,MICH STATE,1,2.72,2.65,,4.9,31,223,92.9,14,15,1.1,1.68,1,0,0.0,80.0,12,2,7.7,15,48.4,1,5,,,,,66.5,63.2,71.6,62.9,,,0,0,16,0.0,91.4,0.0,0,0,0,0,0,0,0.0,89,5.9,75.0,12,15,20.1,3.7,1,3,20.0,53.3,8,5,11.1,16,51.6,1,9,,,,,66.5,91.3,71.6,90.3,,64.9,0,0,16,0.0,120.8,0.0,0,1,0,2,1,1,6.3,238,15.9
Chase Brice,60363,QB,APP STATE,1,2.17,2.15,1.9,3.1,31,108,80.0,20,20,3.4,1.69,0,0,0.0,75.0,15,3,6.3,21,67.7,1,7,,,,,67.5,68.8,72.8,68.3,,,0,0,23,33.3,118.8,4.8,1,0,0,0,1,0,0.0,180,9.0,77.8,9,9,20.7,3.2,0,2,22.2,66.7,6,4,14.3,10,32.3,1,4,,,,,65.4,91.1,70.1,92.1,,57.0,0,0,10,0.0,149.3,0.0,0,1,0,0,2,0,0.0,149,16.6
DJ Uiagalelei,122162,QB,CLEMSON,1,2.36,2.23,3.4,5.2,30,140,68.4,19,19,5.3,1.71,0,1,5.0,47.4,9,1,30.8,19,63.3,4,5,,,,,67.1,64.2,72.4,63.8,,,0,0,20,0.0,63.5,0.0,0,0,0,0,0,0,0.0,100,5.3,57.1,7,9,17.0,3.5,0,0,0.0,44.4,4,7,0.0,11,36.7,0,4,,,,,65.8,42.1,70.7,44.0,,57.3,0,0,12,14.3,88.7,9.1,1,1,0,2,0,0,0.0,107,11.9
Spencer Rattler,97408,QB,OKLAHOMA,1,2.87,2.56,3.85,4.77,30,261,100.0,12,12,1.8,1.91,0,0,0.0,91.7,11,1,8.3,12,40.0,1,5,,,,,65.8,70.3,70.7,69.9,,,0,0,12,0.0,126.4,0.0,0,0,0,0,1,0,0.0,92,7.7,84.6,13,13,13.0,3.51,0,2,13.3,84.6,11,7,0.0,18,60.0,0,8,,,,,67.1,90.1,72.4,88.9,,66.6,0,1,20,28.6,108.7,11.1,2,3,0,0,1,1,5.0,151,11.6
Brayden Schager,146078,QB,HAWAII,1,3.17,2.89,5.3,6.0,30,180,50.0,12,12,18.8,2.23,0,0,0.0,50.0,6,4,0.0,12,40.0,0,4,,,,,65.8,61.7,70.7,61.5,,,0,0,12,0.0,96.2,0.0,0,0,0,0,1,0,0.0,71,5.9,38.5,13,15,17.5,3.81,0,0,0.0,33.3,5,7,0.0,18,60.0,0,3,,,,,24.8,29.8,72.7,31.7,,52.0,1,0,22,14.3,64.6,5.6,1,2,0,1,1,2,9.1,45,3.0
Cade McNamara,101620,QB,MICHIGAN,1,2.66,2.58,,4.9,30,222,61.5,13,14,9.8,1.87,1,0,0.0,50.0,7,3,12.5,14,46.7,1,1,,,,,66.4,65.6,71.4,65.3,,,0,0,15,0.0,56.3,0.0,0,0,0,0,0,0,0.0,37,2.6,73.3,15,15,16.3,3.35,0,2,13.3,66.7,10,10,9.1,16,53.3,1,7,,,,,66.5,82.9,71.6,85.9,,56.3,0,0,16,0.0,141.7,0.0,0,1,0,0,2,0,0.0,160,10.7
Ben Nimz,109067,QB,VALPO,1,3.16,2.77,4.7,5.4,30,332,70.0,10,10,-1.1,1.81,0,0,0.0,60.0,6,2,14.3,10,33.3,1,1,,,,,65.4,58.5,70.1,58.3,,,0,1,10,0.0,25.8,0.0,0,0,0,0,0,0,0.0,32,3.2,61.5,13,15,20.4,3.84,1,2,12.5,53.3,8,7,0.0,20,66.7,0,6,,,,,67.2,61.1,72.5,67.1,,49.7,0,1,21,28.6,61.0,10.0,2,3,0,1,0,2,9.5,152,10.1
Austin Day,106411,QB,MARIST,1,3.3,2.49,4.5,4.96,30,213,75.0,12,12,14.0,1.99,0,1,7.7,66.7,8,1,11.1,12,40.0,1,4,,,,,66.0,72.5,71.0,72.0,,,0,0,13,0.0,138.9,0.0,0,0,0,0,2,0,0.0,120,10.0,28.6,7,7,13.0,4.18,0,0,0.0,28.6,2,9,0.0,18,60.0,0,5,,,,,67.0,58.5,72.2,46.0,,72.8,0,0,19,66.7,44.3,33.3,6,5,0,0,0,1,5.3,29,4.1
Gunnar Holmberg,77625,QB,DUKE,1,2.71,2.55,2.55,4.95,30,154,86.7,15,15,2.9,1.69,0,0,0.0,86.7,13,2,0.0,16,53.3,0,4,,,,,66.7,77.0,71.8,76.4,,,0,1,17,50.0,104.4,6.3,1,0,0,0,1,0,0.0,156,10.4,66.7,6,9,10.7,3.87,0,0,0.0,44.4,4,7,0.0,14,46.7,0,2,,,,,66.2,55.1,71.4,59.3,,53.6,1,0,15,42.9,52.1,21.4,3,2,0,2,0,0,0.0,28,3.1
Ben Mays,91722,QB,CORNELL,1,1.86,1.8,2.2,3.1,30,147,72.0,25,25,8.9,1.59,0,1,3.8,68.0,17,5,5.6,26,86.7,1,7,,,,,67.9,65.0,73.4,64.6,,,0,2,27,20.0,58.9,3.8,1,0,0,0,0,2,7.4,201,8.0,100.0,2,3,27.0,3.63,0,1,33.3,66.7,2,3,0.0,4,13.3,0,3,,,,,63.8,93.0,68.1,91.5,,70.4,0,0,5,0.0,109.7,0.0,0,1,0,1,0,0,0.0,55,18.3
Taulia Tagovailoa,97271,QB,MARYLAND,1,2.77,2.69,,5.1,30,215,84.6,13,13,2.6,1.68,0,0,0.0,69.2,9,2,18.2,13,43.3,2,2,,,,,66.2,59.3,71.2,59.1,,,0,1,14,0.0,65.9,0.0,0,0,0,0,1,1,7.1,39,3.0,50.0,16,16,16.0,3.6,0,3,17.6,43.8,7,2,12.5,17,56.7,1,6,,,,,66.8,49.9,72.0,46.7,,64.3,0,4,18,0.0,50.5,0.0,0,1,0,0,1,3,16.7,118,7.4
Timmy McClain,144488,QB,USF,1,3.45,2.97,4.05,5.02,30,327,90.9,11,11,6.2,1.82,0,0,0.0,90.9,10,0,0.0,11,36.7,0,7,,,,,65.6,91.7,70.4,91.5,,,0,0,11,,116.7,0.0,0,0,0,0,0,0,0.0,132,12.0,60.0,10,11,24.6,4.39,0,1,7.7,36.4,4,9,33.3,19,63.3,2,6,,,,,67.2,52.4,72.5,53.2,,56.9,0,0,21,22.2,66.9,10.5,2,6,0,1,0,0,0.0,91,8.3
Steven Duncan,40211,QB,TARLETON,1,2.51,2.37,2.5,4.35,29,401,85.7,14,14,3.8,1.8,0,0,0.0,64.3,9,1,25.0,14,48.3,3,3,,,,,66.2,77.0,71.2,76.4,,,0,0,14,0.0,76.2,0.0,0,0,0,0,0,0,0.0,69,4.9,33.3,12,12,16.0,3.17,0,2,15.4,25.0,3,5,25.0,15,51.7,1,1,,,,,66.5,44.2,71.6,47.8,,52.4,0,2,16,20.0,8.3,6.7,1,2,0,0,0,2,12.5,60,5.0
Max Bortenschlager,46500,QB,FIU,1,2.83,2.75,4.0,,29,166,77.8,9,9,9.0,2.03,0,0,0.0,55.6,5,1,28.6,9,31.0,2,3,,,,,65.4,74.5,70.1,74.0,,,0,0,10,0.0,138.4,0.0,0,0,0,0,2,0,0.0,109,12.1,53.3,15,18,15.7,3.2,0,3,15.8,38.9,7,8,12.5,20,69.0,1,4,,,,,67.2,79.2,72.5,78.5,,,0,1,21,25.0,47.0,10.0,2,0,0,3,0,1,4.8,154,8.6
Kedon Slovis,100580,QB,USC,1,2.66,2.66,,,29,326,73.7,19,19,9.2,1.91,0,0,0.0,73.7,14,1,0.0,19,65.5,0,8,,,,,67.2,75.0,72.5,74.4,,,0,0,21,0.0,140.9,0.0,0,0,0,0,2,0,0.0,193,10.2,77.8,9,10,15.2,4.1,0,1,9.1,50.0,5,2,28.6,10,34.5,2,4,,,,,65.6,68.4,70.7,71.2,,57.3,0,0,12,0.0,111.7,0.0,0,0,0,1,1,0,0.0,83,8.3
