player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_pass_rush_defense,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_pass_rush_defense,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Hank Bachmeier,101284,QB,LA TECH,1,2.43,2.4,,4.25,40,208,72.7,22,24,3.6,1.89,0,1,4.0,66.7,16,5,0.0,24,60.0,0,6,,,,,67.7,66.7,73.1,,66.3,,,,,,1,1,25,0.0,58.9,0.0,0,0,0,1,0,1,4.0,107,4.5,75.0,12,13,10.6,3.45,1,1,7.7,61.5,8,10,11.1,15,37.5,1,5,,,,,66.4,56.0,71.4,,60.2,,,52.9,,,0,0,15,0.0,108.2,0.0,0,2,0,0,1,1,6.7,91,7.0
Davis Brin,77642,QB,GA SOUTHRN,1,2.63,2.39,3.45,4.9,40,174,82.6,23,23,7.9,1.97,0,0,0.0,69.6,16,1,15.8,24,60.0,3,8,,,,,67.6,71.2,73.0,,70.7,,,,,,0,0,24,100.0,105.9,4.2,1,0,0,0,1,1,4.2,173,7.5,41.7,12,12,15.8,3.61,0,1,5.9,33.3,4,7,20.0,16,40.0,1,5,,,,,67.4,65.9,72.7,,64.1,,,63.6,,,0,0,22,14.3,51.4,6.3,1,3,0,0,0,0,0.0,62,5.2
Fernando Mendoza,158323,QB,CAL,1,2.58,2.54,2.93,2.9,40,130,75.0,16,17,6.4,1.94,1,0,0.0,64.7,11,2,8.3,18,45.0,1,6,,,,,67.1,55.9,72.4,,55.8,,,,,,0,0,20,50.0,118.8,5.6,1,0,0,0,2,0,0.0,96,5.6,72.2,18,19,13.0,3.09,0,2,10.0,68.4,13,8,0.0,22,55.0,0,8,,,,,67.5,78.3,73.0,,78.3,,,60.5,,,1,1,24,25.0,98.1,9.1,2,1,0,0,1,1,4.2,198,10.4
Connor Bazelak,99135,QB,BOWL GREEN,1,3.04,2.95,3.65,3.8,40,122,78.6,14,14,5.7,1.84,0,0,0.0,78.6,11,0,0.0,14,35.0,0,6,,,,,66.2,70.4,71.2,,69.9,,,,,,0,0,14,,133.0,0.0,0,0,0,0,1,0,0.0,143,10.2,66.7,18,21,8.9,3.69,0,1,4.8,57.1,12,14,0.0,26,65.0,0,8,,,,,67.8,63.9,73.3,,65.3,,,57.3,,,0,0,26,28.6,78.1,15.4,4,1,0,3,0,0,0.0,143,6.8
Carson Jones,159807,QB,FURMAN,1,2.44,2.36,2.7,4.8,40,170,71.4,21,21,2.3,1.6,0,0,0.0,66.7,14,1,6.7,21,52.5,1,3,,,,,67.4,68.2,73.0,,67.8,,,,,,0,0,22,0.0,70.1,0.0,0,0,0,0,0,0,0.0,55,2.6,46.7,15,16,21.9,3.37,1,0,0.0,25.0,4,5,42.9,19,47.5,3,3,,,,,67.2,31.5,72.5,,33.5,,,53.5,,,0,0,21,40.0,39.6,10.5,2,1,0,0,0,1,4.8,44,2.8
Zach Calzada,98006,QB,INCAR WORD,1,2.14,2.18,,3.0,40,189,88.9,27,27,7.8,1.85,0,2,7.4,88.9,24,3,0.0,27,67.5,0,13,,,,,67.9,70.3,73.4,,69.8,,,,,,0,0,27,0.0,146.8,0.0,0,0,0,0,3,2,7.4,279,10.3,45.5,11,11,18.2,2.98,0,3,25.0,45.5,5,1,0.0,12,30.0,0,3,,,,,66.0,83.7,71.0,,86.0,,,57.8,,,0,0,13,0.0,118.8,0.0,0,1,0,0,1,0,0.0,128,11.6
Chandler Rogers,98683,QB,N TEXAS,1,2.85,2.69,2.72,4.67,39,251,81.3,16,16,11.0,2.18,0,2,11.8,62.5,10,5,23.1,19,48.7,3,5,,,,,67.0,87.1,72.4,,86.2,,,,,,0,0,20,60.0,110.9,15.8,3,0,0,0,1,0,0.0,138,8.6,73.3,15,15,13.3,3.48,0,2,12.5,60.0,9,12,18.2,20,51.3,2,6,,,,,67.1,90.7,72.5,,88.2,,,71.4,,,0,0,21,16.7,135.0,10.0,2,3,0,0,2,1,4.8,156,10.4
Jack Plummer,83543,QB,LOUISVILLE,1,2.68,2.48,,6.5,39,210,85.0,20,21,7.7,1.84,1,2,8.7,71.4,15,2,11.8,21,53.8,2,10,,,,,67.5,74.9,72.8,,74.2,,,,,,0,0,23,0.0,133.4,0.0,0,0,0,0,2,0,0.0,202,9.6,83.3,12,16,7.4,3.66,0,0,0.0,56.3,9,16,10.0,18,46.2,1,8,,,,,67.1,68.6,72.4,,72.8,,,53.8,,,0,1,20,0.0,71.4,0.0,0,2,0,4,1,1,5.0,106,6.6
Kobe Tracy,141317,QB,UTAHTC,1,2.75,2.58,,5.8,39,1285,66.7,18,18,7.9,1.98,0,0,0.0,66.7,12,1,0.0,18,46.2,0,7,,,,,66.8,80.9,72.0,,80.1,,,,,,0,1,18,0.0,65.0,0.0,0,0,0,0,0,0,0.0,132,7.3,44.4,18,19,16.0,3.4,0,0,0.0,31.6,6,8,25.0,21,53.8,2,4,,,,,67.2,77.1,72.5,,80.6,,,53.8,,,1,0,21,0.0,48.1,0.0,0,2,0,0,0,0,0.0,90,4.7
Colby Suits,82143,QB,HOUCHR,1,2.48,2.38,3.6,5.2,39,183,63.6,22,22,5.0,1.81,0,0,0.0,63.6,14,6,0.0,22,56.4,0,4,,,,,67.5,28.2,72.8,,28.4,,,,,,0,1,23,0.0,48.7,0.0,0,0,0,0,0,2,8.7,58,2.6,60.0,15,15,16.3,3.35,0,2,12.5,60.0,9,9,0.0,17,43.6,0,5,,,,,66.8,65.9,72.0,,67.8,,,57.3,,,0,1,18,11.1,86.8,5.9,1,1,0,0,1,2,11.1,145,9.7
Ta'Quan Roberson,101625,QB,UCONN,1,2.44,2.27,,5.2,39,146,85.7,21,23,3.0,1.71,2,1,4.3,73.9,17,1,5.6,23,59.0,1,8,,,,,67.5,72.7,72.8,,72.2,,,,,,0,0,23,0.0,128.1,0.0,0,0,0,0,3,0,0.0,137,6.0,50.0,12,12,15.8,3.71,0,1,8.3,41.7,5,2,16.7,15,38.5,1,5,,,,,66.4,64.0,71.4,,59.1,,,66.9,,,0,0,15,0.0,86.8,0.0,0,3,0,0,1,1,6.7,64,5.3
Jordan Pachot,164809,QB,MO STATE,1,2.58,2.45,3.3,5.6,38,230,78.9,19,20,4.9,1.93,0,0,0.0,60.0,12,3,20.0,20,52.6,3,3,,,,,67.2,60.8,72.5,,60.6,,,,,,1,0,21,0.0,67.1,0.0,0,0,0,0,0,2,9.5,72,3.6,85.7,14,15,12.6,3.31,0,2,13.3,73.3,11,7,8.3,18,47.4,1,8,,,,,66.8,90.5,72.0,,89.0,,,64.1,,,1,0,18,28.6,154.9,11.1,2,1,0,0,2,1,5.6,189,12.6
Tyler Knoop,108982,QB,GEORGETOWN,1,2.63,2.54,2.65,4.25,38,172,75.0,16,16,3.2,1.78,0,0,0.0,75.0,12,1,0.0,17,44.7,0,4,,,,,66.7,66.0,71.8,,65.6,,,,,,0,0,17,100.0,81.8,5.9,1,0,0,0,0,0,0.0,66,4.1,61.1,18,18,11.7,3.32,0,2,10.0,50.0,9,9,18.2,21,55.3,2,7,,,,,67.5,80.6,72.8,,80.1,,,62.0,,,0,0,23,11.1,89.6,4.8,1,2,0,0,1,0,0.0,118,6.6
Devin Leary,77628,QB,KENTUCKY,1,2.77,2.56,3.45,5.65,38,202,73.3,15,16,7.7,2.02,1,2,11.8,62.5,10,2,9.1,16,42.1,1,5,,,,,66.7,72.4,71.8,,71.8,,,,,,0,1,17,0.0,71.1,0.0,0,0,0,0,1,2,11.8,85,5.3,46.7,15,18,20.3,3.31,3,0,0.0,38.9,7,9,0.0,22,57.9,0,5,,,,,67.6,38.4,73.1,,40.4,,,53.8,,,0,0,25,22.2,53.2,9.1,2,2,0,0,0,2,8.0,81,4.5
Brady Cook,124199,QB,MISSOURI,1,2.88,2.66,5.9,5.25,38,229,78.6,14,15,2.9,1.67,0,0,0.0,73.3,11,2,0.0,15,39.5,0,6,,,,,66.5,76.9,71.6,,76.4,,,,,,0,0,16,0.0,94.0,0.0,0,0,0,1,0,0,0.0,111,7.4,52.9,17,20,17.6,3.67,0,0,0.0,45.0,9,10,0.0,23,60.5,0,6,,,,,67.5,56.2,72.8,,59.3,,,53.1,,,0,0,23,10.0,102.1,4.3,1,2,0,3,1,1,4.3,220,11.0
Jace Wilson,149892,QB,TEXAS STHN,1,2.94,2.52,4.0,6.23,38,313,72.2,18,19,5.7,1.62,1,0,0.0,68.4,13,1,0.0,19,50.0,0,3,,,,,67.0,69.3,72.2,,68.9,,,,,,0,0,19,0.0,77.7,0.0,0,0,0,0,0,0,0.0,85,4.5,66.7,12,14,12.3,4.27,0,1,6.7,50.0,7,3,12.5,19,50.0,1,6,,,,,67.1,71.6,72.4,,75.6,,,56.1,,,0,0,20,33.3,65.2,5.3,1,4,0,2,0,2,10.0,72,5.1
Daniel Richardson,97103,QB,FAU,1,2.9,2.48,4.0,6.65,38,165,100.0,17,17,0.4,1.61,0,0,0.0,100.0,17,0,0.0,17,44.7,0,5,,,,,66.8,86.8,72.0,,86.0,,,,,,0,0,18,,96.6,0.0,0,0,0,0,0,0,0.0,122,7.2,50.0,14,14,8.6,3.94,0,1,7.1,50.0,7,12,0.0,21,55.3,0,5,,,,,67.2,45.4,72.5,,48.2,,,53.1,,,0,1,21,41.7,61.6,23.8,5,2,0,0,1,2,9.5,80,5.7
Jaden Craig,159342,QB,HARVARD,1,2.95,2.95,2.98,,38,179,64.7,17,17,8.2,1.94,0,0,0.0,58.8,10,6,9.1,18,47.4,1,4,,,,,67.0,48.7,72.2,,48.7,,,,,,0,1,19,16.7,42.5,5.6,1,0,0,0,0,1,5.3,65,3.8,66.7,15,16,12.9,3.87,0,1,5.6,62.5,10,16,0.0,20,52.6,0,7,,,,,67.4,64.2,72.7,,63.8,,,,,,0,0,22,25.0,140.6,20.0,4,0,0,1,2,0,0.0,180,11.3
Taisun Phommachanh,99577,QB,UMASS,1,2.43,2.43,,,38,216,63.6,22,22,9.6,1.93,0,1,4.3,54.5,12,3,14.3,22,57.9,2,3,,,,,67.5,41.7,72.8,,41.9,,,,,,0,2,23,0.0,27.8,0.0,0,0,0,0,0,2,8.7,96,4.4,73.3,15,16,12.7,3.11,0,2,12.5,62.5,10,5,9.1,16,42.1,1,7,,,,,66.5,88.0,71.6,,87.0,,,,,,0,0,16,0.0,112.2,0.0,0,0,0,1,1,0,0.0,143,8.9
Ethan Garbers,131896,QB,UCLA,1,2.77,2.6,2.75,4.6,38,324,92.3,13,13,3.5,1.83,0,0,0.0,76.9,10,4,16.7,15,39.5,2,5,,,,,22.2,60.3,71.6,,60.0,,,,,,0,0,16,50.0,91.2,13.3,2,0,0,0,0,1,6.3,78,6.0,52.9,17,18,12.8,3.39,0,0,0.0,44.4,8,10,11.1,23,60.5,1,7,,,,,67.5,67.5,72.8,,64.8,,,65.5,,,1,0,23,20.0,96.5,8.7,2,3,0,0,3,0,0.0,77,4.3
Ashton Daniels,157259,QB,STANFORD,1,3.64,3.55,3.6,5.15,38,300,58.3,12,12,6.4,2.02,0,0,0.0,58.3,7,2,0.0,12,31.6,0,3,,,,,65.8,65.7,70.7,,65.3,,,,,,0,0,12,0.0,64.6,0.0,0,0,0,0,0,0,0.0,40,3.3,63.2,19,23,13.8,4.38,1,3,12.5,47.8,11,12,8.3,26,68.4,1,5,,,,,68.1,79.5,73.6,,78.7,,,63.9,,,0,0,29,8.3,83.2,3.8,1,2,0,3,1,1,3.4,148,6.4
Kinkead Dent,99132,QB,TENN MARTN,1,2.53,2.53,,,38,310,76.2,21,21,5.0,1.88,0,0,0.0,76.2,16,0,0.0,21,55.3,0,7,,,,,67.4,65.6,72.7,,65.2,,,,,,0,0,22,,91.0,0.0,0,0,0,0,0,0,0.0,128,6.1,46.7,15,17,24.2,3.34,0,2,10.0,41.2,7,5,0.0,17,44.7,0,4,,,,,67.1,54.5,72.4,,54.4,,,,,,1,2,20,0.0,44.6,0.0,0,0,0,1,1,3,15.0,115,6.8
Quinn Ewers,127253,QB,TEXAS,1,2.75,2.63,4.07,,37,311,58.3,12,12,3.4,1.63,0,0,0.0,58.3,7,2,0.0,12,32.4,0,2,,,,,66.0,82.4,71.0,,81.8,,,,,,0,0,13,0.0,64.2,0.0,0,0,0,0,0,0,0.0,39,3.3,76.2,21,22,9.0,3.28,0,2,8.3,72.7,16,10,0.0,25,67.6,0,10,,,,,67.9,80.6,73.4,,79.9,,,,,,0,0,27,30.0,138.8,12.0,3,0,0,1,2,1,3.7,242,11.0
Hayden Wolff,98362,QB,W MICHIGAN,1,2.79,2.75,3.35,4.5,37,347,66.7,12,12,7.7,1.81,0,0,0.0,66.7,8,1,0.0,13,35.1,0,2,,,,,66.0,49.4,71.0,,49.3,,,,,,0,0,13,100.0,76.7,7.7,1,0,0,0,0,0,0.0,55,4.6,70.6,17,19,11.4,3.47,1,1,4.8,52.6,10,9,16.7,23,62.2,2,5,,,,,67.7,70.6,73.1,,72.8,,,56.3,,,0,0,25,33.3,73.8,13.0,3,1,0,1,0,0,0.0,127,6.7
Jaxson Dart,146409,QB,OLE MISS,1,2.74,2.6,2.88,4.7,37,226,88.2,17,17,6.8,1.75,0,0,0.0,88.2,15,2,0.0,18,48.6,0,8,,,,,66.8,79.8,72.2,,79.0,,,,,,0,0,19,50.0,151.3,5.6,1,0,0,0,3,0,0.0,184,10.8,71.4,14,14,15.1,3.68,0,1,6.7,64.3,9,7,10.0,19,51.4,1,6,,,,,23.9,66.8,72.4,,70.8,,,52.5,,,0,0,20,42.9,93.2,15.8,3,2,0,0,0,1,5.0,126,9.0
Austin Smith,145763,QB,E MICHIGAN,1,3.3,2.94,4.9,6.65,37,160,77.8,18,18,4.7,1.86,0,0,0.0,72.2,13,2,7.1,19,51.4,1,7,,,,,67.1,78.0,72.4,,77.4,,,,,,0,0,20,50.0,103.7,5.3,1,0,0,0,1,0,0.0,99,5.5,63.6,11,14,15.3,4.82,0,1,6.3,50.0,7,7,0.0,18,48.6,0,5,,,,,67.1,70.5,72.4,,75.1,,,52.7,,,0,0,20,28.6,78.0,11.1,2,2,0,3,0,0,0.0,115,8.2
Zach Tanner,159923,QB,ROB MORRIS,1,2.76,2.68,3.1,4.2,37,277,68.8,16,16,5.1,2.08,0,1,6.3,56.3,9,5,18.2,16,43.2,2,2,,,,,66.5,77.3,71.6,,76.7,,,,,,0,0,16,0.0,63.3,0.0,0,0,0,0,0,2,12.5,55,3.4,56.3,16,17,13.4,3.28,0,2,11.8,47.1,8,8,11.1,21,56.8,1,5,,,,,67.2,83.3,72.5,,80.4,,,64.1,,,0,0,21,37.5,87.1,14.3,3,1,0,1,1,1,4.8,107,6.3
Taulia Tagovailoa,97271,QB,MARYLAND,1,2.75,2.6,2.9,7.0,37,215,88.2,17,17,8.7,1.87,0,1,5.9,82.4,14,1,6.7,18,48.6,1,8,,,,,66.8,72.5,72.0,,72.0,,,,,,0,1,18,100.0,75.5,5.6,1,0,0,0,0,1,5.6,136,8.0,63.6,11,15,10.1,3.58,0,1,6.3,46.7,7,13,0.0,19,51.4,0,5,,,,,21.2,27.5,72.4,,27.8,,,57.0,,,0,1,20,23.1,44.0,15.8,3,1,0,4,0,4,20.0,111,7.4
Trenton Bourguet,97285,QB,ARIZONA ST,1,1.92,1.92,,,37,110,61.3,31,32,7.7,1.75,0,0,0.0,59.4,19,4,0.0,32,86.5,0,8,,,,,68.4,59.5,74.0,,59.3,,,,,,0,0,32,0.0,69.4,0.0,0,0,0,1,0,1,3.1,137,4.3,33.3,3,5,9.7,2.96,0,0,0.0,20.0,1,3,0.0,5,13.5,0,1,,,,,63.8,42.5,68.1,,42.7,,,,,,0,0,5,0.0,39.6,0.0,0,0,0,2,0,0,0.0,5,1.0
Cam Ward,133244,QB,WASH STATE,1,2.93,2.71,3.5,4.15,37,341,88.2,17,18,7.1,1.71,1,3,15.8,83.3,15,1,0.0,18,48.6,0,11,,,,,67.0,91.0,72.2,,90.7,,,,,,0,0,19,0.0,155.8,0.0,0,0,0,0,2,0,0.0,254,14.1,30.0,10,12,18.4,4.08,0,0,0.0,25.0,3,7,0.0,19,51.4,0,3,,,,,23.8,37.8,72.2,,31.0,,,63.1,,,0,0,19,42.9,39.6,15.8,3,4,0,2,0,1,5.3,34,2.8
Spencer Rattler,97408,QB,S CAROLINA,1,3.05,2.58,4.05,5.4,37,289,91.7,12,12,3.5,1.78,0,0,0.0,91.7,11,1,0.0,12,32.4,0,5,,,,,66.0,78.5,71.0,,77.9,,,,,,0,0,13,0.0,128.5,0.0,0,0,0,0,1,0,0.0,98,8.2,61.5,13,14,15.3,3.98,0,1,6.7,50.0,7,12,12.5,23,62.2,1,7,,,,,67.6,67.8,73.0,,67.5,,,62.1,,,0,0,24,16.7,99.7,8.7,2,7,0,1,1,0,0.0,108,7.7
Kirk Francis,173296,QB,TULSA,1,3.11,3.03,4.0,,37,320,50.0,8,8,18.4,2.03,0,1,12.5,50.0,4,3,0.0,9,24.3,0,4,,,,,65.1,75.1,69.8,,74.6,,,,,,0,0,9,33.3,104.7,11.1,1,0,0,0,2,0,0.0,41,5.1,52.0,25,26,18.4,3.46,0,1,3.7,50.0,13,4,0.0,28,75.7,0,11,,,,,68.1,62.7,73.6,,62.4,,,,,,0,1,29,50.0,74.2,7.1,2,0,0,1,1,1,3.4,210,8.1
Cade Klubnik,156253,QB,CLEMSON,1,2.39,2.22,,4.2,36,140,84.2,19,19,2.4,1.71,0,0,0.0,78.9,15,1,6.3,19,52.8,1,8,,,,,67.1,56.6,72.4,,56.5,,,,,,0,0,20,0.0,103.7,0.0,0,0,0,0,1,0,0.0,89,4.7,57.1,14,14,20.1,3.15,0,1,5.9,50.0,7,6,12.5,17,47.2,1,6,,,,,67.1,54.5,72.4,,55.5,,,57.1,,,0,0,20,0.0,83.9,0.0,0,3,0,0,0,1,5.0,135,9.6
Tommy Rittenhouse,148028,QB,ILL STATE,1,2.89,2.73,,4.57,36,188,78.6,14,14,8.1,1.92,0,1,7.1,71.4,10,2,9.1,14,38.9,1,5,,,,,66.2,81.3,71.2,,80.6,,,,,,0,0,14,0.0,93.2,0.0,0,0,0,0,0,0,0.0,106,7.6,76.5,17,19,8.5,3.5,0,0,0.0,57.9,11,12,15.4,22,61.1,2,8,,,,,67.6,75.5,73.0,,79.4,,,55.8,,,0,0,24,0.0,97.5,0.0,0,3,0,2,1,0,0.0,135,7.1
Cole Pennington,156787,QB,MARSHALL,1,2.59,2.59,,,36,214,83.3,18,18,0.2,1.69,0,0,0.0,83.3,15,2,0.0,18,50.0,0,4,,,,,66.8,56.6,72.0,,56.4,,,,,,0,0,18,0.0,91.4,0.0,0,0,0,0,0,0,0.0,107,5.9,50.0,16,18,10.2,3.48,0,0,0.0,38.9,7,9,12.5,18,50.0,1,3,,,,,67.2,49.0,72.5,,50.6,,,57.3,,,2,3,21,0.0,7.4,0.0,0,0,0,0,0,1,4.8,52,2.9
Dequan Finn,97804,QB,TOLEDO,1,3.21,2.93,3.47,5.73,36,316,72.7,11,12,5.5,2.03,1,0,0.0,66.7,8,1,0.0,12,33.3,0,3,,,,,66.0,57.4,71.0,,57.2,,,,,,0,0,13,0.0,133.7,0.0,0,0,0,0,1,0,0.0,139,11.6,66.7,18,18,11.6,3.8,0,2,11.1,66.7,12,12,0.0,24,66.7,0,7,,,,,67.6,72.9,73.0,,74.4,,,58.6,,,0,1,24,25.0,85.4,12.5,3,3,0,0,1,1,4.2,140,7.8
Jayden Daniels,97993,QB,LSU,1,3.02,2.5,,5.65,36,211,88.9,18,18,5.2,1.87,0,0,0.0,83.3,15,1,6.3,18,50.0,1,9,,,,,66.8,80.7,72.0,,80.1,,,,,,0,0,18,0.0,145.1,0.0,0,0,0,0,3,0,0.0,168,9.3,83.3,12,12,20.3,4.17,0,2,15.4,83.3,10,5,0.0,18,50.0,0,12,,,,,67.1,91.6,72.4,,91.1,,,71.1,,,0,0,20,0.0,158.3,0.0,0,6,0,0,3,0,0.0,245,20.4
Sam Huard,146463,QB,CAL POLY,1,2.63,2.62,3.38,,36,129,75.0,12,14,5.2,1.93,1,0,0.0,50.0,7,4,22.2,15,41.7,2,5,,,,,66.2,51.4,71.4,,51.3,,,,,,0,1,15,25.0,33.0,6.7,1,0,0,1,0,1,6.7,64,4.6,53.3,15,17,14.8,3.29,0,0,0.0,47.1,8,8,0.0,20,55.6,0,6,,,,,67.1,69.8,72.4,,69.4,,,,,,0,1,20,37.5,85.9,15.0,3,0,0,2,2,1,5.0,122,7.2
Kyron Drones,144506,QB,VA TECH,1,2.88,2.81,5.2,4.67,36,337,77.8,9,9,1.9,1.71,0,0,0.0,77.8,7,3,0.0,9,25.0,0,3,,,,,65.4,62.7,70.1,,62.5,,,,,,0,0,10,0.0,88.4,0.0,0,0,0,0,0,0,0.0,47,5.2,83.3,18,21,14.9,3.53,0,4,18.2,47.6,10,10,33.3,25,69.4,5,9,,,,,67.8,82.0,73.3,,88.7,,,49.1,,,1,1,26,10.0,96.8,4.0,1,3,0,2,3,2,7.7,178,8.5
Rocco Becht,157567,QB,IOWA STATE,1,2.25,2.18,3.03,,35,193,90.9,22,24,5.7,1.84,2,1,4.0,79.2,19,5,5.0,25,71.4,1,12,,,,,67.8,90.3,73.3,,90.0,,,,,,0,0,26,20.0,125.7,4.0,1,0,0,0,1,0,0.0,260,10.8,71.4,7,8,12.1,3.28,0,0,0.0,62.5,5,8,0.0,10,28.6,0,3,,,,,65.8,68.9,70.7,,68.5,,,,,,0,1,12,25.0,87.0,20.0,2,0,0,1,1,1,8.3,63,7.9
Maverick McIvor,99476,QB,ABILENE CH,1,2.05,2.04,2.4,,35,100,65.4,26,27,7.6,1.79,1,1,3.7,59.3,16,4,5.9,28,80.0,1,7,,,,,68.0,57.5,73.5,,57.3,,,,,,0,0,28,25.0,69.8,3.6,1,0,0,0,0,1,3.6,119,4.4,42.9,7,7,11.3,3.09,0,0,0.0,42.9,3,3,0.0,7,20.0,0,2,,,,,64.6,49.7,69.1,,49.8,,,,,,0,0,7,0.0,55.7,0.0,0,0,0,0,0,1,14.3,30,4.3
Behren Morton,144747,QB,TEXAS TECH,1,2.57,2.53,,4.1,35,315,72.7,22,23,6.1,1.96,1,1,4.0,60.9,14,3,12.5,23,65.7,2,9,,,,,67.7,66.9,73.1,,66.5,,,,,,0,1,25,0.0,58.1,0.0,0,0,0,0,0,1,4.0,129,5.6,87.5,8,11,11.8,3.75,0,2,15.4,63.6,7,4,0.0,12,34.3,0,5,,,,,66.2,84.8,71.2,,88.7,,,57.0,,,0,0,14,0.0,142.8,0.0,0,1,0,3,2,0,0.0,127,11.5
Blake Stenstrom,82106,QB,PRINCETON,1,2.71,2.6,3.15,5.6,35,272,90.9,11,13,2.5,1.74,0,0,0.0,69.2,9,2,10.0,14,40.0,1,2,,,,,21.3,53.9,71.4,,53.8,,,,,,1,0,15,50.0,101.1,7.1,1,0,0,1,1,1,6.7,49,3.8,62.5,16,19,9.3,3.36,1,2,10.5,47.4,9,9,10.0,21,60.0,1,6,,,,,67.2,72.6,72.5,,74.5,,,57.0,,,0,0,21,11.1,82.3,4.8,1,1,0,2,1,1,4.8,106,5.6
John Rhys Plumlee,97602,QB,UCF,1,2.83,2.77,,5.2,35,323,80.0,15,16,8.9,1.95,1,0,0.0,68.8,11,1,8.3,16,45.7,1,6,,,,,66.5,63.7,71.6,,63.4,,,,,,0,0,16,0.0,120.1,0.0,0,0,0,0,1,1,6.3,153,9.6,33.3,15,16,14.3,3.76,0,0,0.0,31.3,5,7,0.0,18,51.4,0,4,,,,,67.1,70.1,72.4,,68.8,,,62.8,,,0,1,20,0.0,26.8,0.0,0,2,0,1,0,0,0.0,95,5.9
Nic Baker,87541,QB,S ILLINOIS,1,2.66,2.17,4.12,4.63,35,295,89.5,19,19,5.0,1.74,0,2,10.5,78.9,15,7,11.8,20,57.1,2,5,,,,,67.1,84.1,72.5,,83.3,,,,,,0,1,21,14.3,116.2,5.0,1,0,0,0,2,0,0.0,166,8.7,87.5,8,8,13.9,3.89,0,1,11.1,87.5,7,8,0.0,15,42.9,0,8,,,,,66.5,79.3,71.6,,83.6,,,57.4,,,0,0,16,50.0,158.3,26.7,4,3,0,0,1,0,0.0,119,14.9
Jayden Maiava,158135,QB,UNLV,1,2.57,2.4,3.07,3.7,35,325,82.4,17,17,9.2,2.0,0,0,0.0,64.7,11,2,21.4,17,48.6,3,7,,,,,66.7,39.9,71.8,,40.2,,,,,,0,1,17,0.0,100.1,0.0,0,0,0,0,1,2,11.8,200,11.8,33.3,12,12,23.8,3.11,0,2,15.4,33.3,4,8,0.0,18,51.4,0,4,,,,,67.2,48.1,72.5,,36.0,,,76.0,,,0,1,21,37.5,71.2,16.7,3,3,0,0,1,3,14.3,139,11.6
Pierce Holley,108981,QB,E ILLINOIS,1,2.8,2.77,,3.6,35,158,86.7,15,16,5.3,1.98,0,1,6.3,75.0,12,2,7.7,16,45.7,1,6,,,,,66.5,86.2,71.6,,85.4,,,,,,0,0,16,0.0,111.5,0.0,0,0,0,1,1,0,0.0,100,6.3,81.3,16,18,11.6,3.49,0,1,5.0,61.1,11,7,15.4,19,54.3,2,4,,,,,67.2,69.8,72.5,,71.6,,,57.3,,,0,0,21,0.0,119.2,0.0,0,1,0,2,2,1,4.8,126,7.0
Jacob Zeno,98014,QB,UAB,1,3.33,2.91,4.97,5.03,35,321,83.3,12,12,5.8,1.69,0,0,0.0,75.0,9,0,10.0,12,34.3,1,5,,,,,65.8,69.3,70.7,,68.9,,,,,,0,0,12,,122.6,0.0,0,0,0,0,1,0,0.0,87,7.3,80.0,15,16,11.0,4.18,0,3,17.6,68.8,11,11,8.3,23,65.7,1,6,,,,,67.6,83.1,73.0,,84.2,,,62.2,,,0,0,24,27.3,100.8,13.0,3,4,0,1,0,0,0.0,159,9.9
