player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_pass,less_grades_pass_route,less_grades_run,less_grades_run_defense,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_pass,more_grades_pass_route,more_grades_run,more_grades_run_defense,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
McKenzie Milton,40110,QB,FLORIDA ST,1,2.78,2.64,,4.85,33,167,63.2,19,19,6.6,1.74,0,1,5.0,57.9,11,1,8.3,19,57.6,1,5,,,,67.1,67.8,72.4,67.4,,,,0,1,20,0.0,45.3,0.0,0,0,0,0,0,1,5.0,77,4.1,70.0,10,12,12.5,4.19,0,0,0.0,58.3,7,9,0.0,14,42.4,0,4,,,,67.0,77.1,72.2,79.3,,58.8,,0,0,19,0.0,97.9,0.0,0,2,0,2,1,0,0.0,56,4.7
Chance Nolan,78493,QB,OREGON ST,1,3.16,2.92,3.8,5.3,33,265,83.3,12,13,13.4,2.08,1,0,0.0,76.9,10,3,0.0,13,39.4,0,7,,,,66.2,84.8,71.2,84.0,,,,0,0,14,0.0,152.2,0.0,0,0,0,0,2,0,0.0,145,11.2,75.0,16,16,11.8,3.87,0,0,0.0,68.8,11,7,8.3,20,60.6,1,9,,,,67.4,73.6,72.7,75.5,,58.2,,0,0,22,14.3,100.3,5.0,1,3,0,0,0,0,0.0,157,9.8
Jyron Russell,82069,QB,ST FRANCIS,1,2.66,2.47,2.8,5.07,32,299,76.5,17,17,2.4,1.69,0,0,0.0,58.8,10,1,23.1,17,53.1,3,5,,,,66.7,61.8,71.8,61.6,,,,0,0,17,0.0,70.7,0.0,0,0,0,0,0,0,0.0,80,4.7,55.6,9,9,12.8,4.02,0,0,0.0,55.6,5,8,0.0,14,43.8,0,4,,,,21.3,48.8,71.4,48.2,,58.7,,0,1,15,25.0,48.1,14.3,2,3,0,0,0,1,6.7,85,9.4
Chase Garbers,60356,QB,CAL,1,3.21,3.09,3.8,3.97,32,130,100.0,3,3,3.0,1.97,0,0,0.0,100.0,3,0,0.0,3,9.4,0,1,,,,62.7,73.4,66.6,73.0,,,,0,0,3,,84.7,0.0,0,0,0,0,0,0,0.0,13,4.3,65.2,23,24,20.7,3.34,0,7,26.9,54.2,13,11,13.3,29,90.6,2,11,,,,68.3,93.3,73.9,92.8,,67.5,,0,0,31,18.2,126.4,6.9,2,3,0,1,2,0,0.0,296,12.3
Carter Bradley,77685,QB,TOLEDO,1,2.32,2.06,3.68,,32,316,85.7,21,24,8.6,1.97,3,1,3.6,62.5,15,5,16.7,24,75.0,3,8,,,,68.0,78.4,73.5,77.7,,,,0,0,28,0.0,100.3,0.0,0,0,0,0,1,0,0.0,186,7.8,66.7,3,3,12.7,3.36,0,0,0.0,66.7,2,7,0.0,8,25.0,0,2,,,,13.8,25.7,69.8,26.0,,,,0,0,9,71.4,99.3,62.5,5,0,0,0,0,2,22.2,30,10.0
Noah Vedral,55406,QB,RUTGERS,1,2.4,2.28,3.28,,32,278,88.2,17,17,3.1,1.49,0,0,0.0,88.2,15,2,0.0,17,53.1,0,3,,,,66.7,57.5,71.8,57.2,,,,0,0,17,0.0,89.2,0.0,0,0,0,0,0,0,0.0,92,5.4,72.7,11,11,10.0,3.43,0,1,7.1,63.6,7,8,12.5,15,46.9,1,1,,,,66.8,67.6,72.0,67.2,,,,0,0,18,50.0,105.5,26.7,4,0,0,0,1,0,0.0,53,4.8
Jayden de Laura,131928,QB,WASH STATE,1,2.93,2.6,4.85,8.5,32,341,89.5,19,20,7.3,1.86,0,1,5.0,85.0,17,1,0.0,20,62.5,0,11,,,,67.1,74.2,72.4,73.7,,,,0,1,20,0.0,120.2,0.0,0,0,0,1,2,1,5.0,197,9.9,50.0,8,9,19.8,4.7,0,1,11.1,44.4,4,6,0.0,12,37.5,0,5,,,,65.8,68.0,70.7,64.6,,63.2,,0,0,12,33.3,125.2,16.7,2,1,0,1,1,0,0.0,106,11.8
Jaren Hall,82094,QB,BYU,1,3.26,3.16,,4.8,32,128,87.5,8,9,2.8,1.86,0,0,0.0,77.8,7,0,0.0,9,28.1,0,2,,,,65.1,61.2,69.8,60.9,,,,0,0,9,,121.3,0.0,0,0,0,1,1,0,0.0,38,4.2,63.2,19,21,13.5,3.81,0,0,0.0,52.4,11,10,8.3,23,71.9,1,7,,,,67.7,68.1,73.1,67.4,,61.7,,0,0,25,0.0,99.5,0.0,0,2,0,2,2,0,0.0,111,5.3
Taylor Powell,60459,QB,TROY,1,2.68,2.44,3.16,4.45,32,318,87.5,16,16,6.5,1.88,0,2,11.8,87.5,14,2,0.0,17,53.1,0,7,,,,66.8,90.4,72.0,90.2,,,,0,1,18,50.0,104.2,5.9,1,0,0,0,1,1,5.6,164,10.3,83.3,6,9,4.8,3.59,0,0,0.0,44.4,4,12,20.0,15,46.9,1,2,,,,66.5,68.0,71.6,66.9,,62.1,,1,0,16,33.3,60.9,26.7,4,2,0,2,0,0,0.0,47,5.2
Tommy Dolan,111302,QB,STTHOM,1,3.05,2.67,4.48,3.63,31,1129,62.5,8,8,1.4,1.94,0,0,0.0,62.5,5,2,0.0,8,25.8,0,2,,,,64.9,61.2,69.5,61.0,,,,0,0,8,0.0,76.6,0.0,0,0,0,0,0,0,0.0,43,5.4,60.0,15,15,16.1,3.44,0,2,12.5,53.3,8,10,11.1,23,74.2,1,6,,,,25.6,62.9,73.0,73.3,,40.9,,0,2,24,50.0,48.1,21.7,5,3,0,0,0,2,8.3,148,9.9
Tommy DeVito,60545,QB,SYRACUSE,1,2.5,2.08,4.2,6.4,31,304,70.6,17,18,6.2,1.76,0,1,5.6,66.7,12,4,0.0,18,58.1,0,5,,,,66.8,62.0,72.0,61.7,,,,0,1,18,0.0,65.7,0.0,0,0,0,1,0,1,5.6,135,7.5,62.5,8,8,13.8,3.52,0,1,12.5,37.5,3,6,40.0,13,41.9,2,1,,,,20.0,49.2,71.0,44.8,,63.7,,0,0,13,66.7,45.8,30.8,4,1,0,0,0,1,7.7,14,1.8
Malik Cunningham,60436,QB,LOUISVILLE,1,3.15,2.44,5.08,5.28,31,210,91.7,12,13,1.9,1.71,1,0,0.0,84.6,11,0,0.0,13,41.9,0,7,,,,66.0,75.3,71.0,74.9,,,,0,0,13,,127.9,0.0,0,0,0,0,1,0,0.0,111,8.5,44.4,9,10,25.2,4.18,0,1,10.0,40.0,4,10,0.0,18,58.1,0,3,,,,22.9,58.7,72.0,61.9,,55.5,,0,0,18,40.0,87.5,22.2,4,4,0,1,0,1,5.6,165,16.5
Ian Corwin,109017,QB,DRAKE,1,2.52,2.04,3.8,4.4,31,153,83.3,18,20,8.3,1.86,0,4,20.0,65.0,13,9,13.3,20,64.5,2,10,,,,67.1,91.9,72.4,91.6,,,,2,0,20,0.0,102.3,0.0,0,0,0,0,1,0,0.0,141,7.1,33.3,3,4,15.7,3.71,0,0,0.0,25.0,1,6,0.0,11,35.5,0,2,,,,66.0,46.4,71.0,33.2,,67.9,,0,0,13,50.0,39.6,27.3,3,4,0,1,0,1,7.7,8,2.0
Cole Johnson,29785,QB,JAMES MAD,1,1.97,1.91,3.6,,31,197,91.7,24,24,2.7,1.62,0,1,4.2,83.3,20,0,9.1,24,77.4,2,13,,,,67.6,74.6,73.0,74.1,,,,0,0,24,,139.1,0.0,0,0,0,0,2,0,0.0,257,10.7,100.0,5,6,17.6,3.16,0,2,33.3,83.3,5,3,0.0,7,22.6,0,4,,,,64.6,93.8,69.1,93.4,,,,0,0,7,33.3,158.3,14.3,1,0,0,1,2,0,0.0,122,20.3
C.J. Ogbonna,149182,QB,SE MO ST,1,2.34,2.13,2.4,5.1,31,293,72.2,18,18,8.7,1.77,0,1,5.0,44.4,8,2,38.5,19,61.3,5,5,,,,67.2,51.2,72.5,51.2,,,,0,1,21,50.0,60.4,5.3,1,0,0,0,1,0,0.0,112,6.2,75.0,8,9,14.0,3.24,0,1,11.1,55.6,5,6,16.7,12,38.7,1,2,,,,65.6,90.5,70.7,90.8,,62.5,,0,0,12,16.7,74.3,8.3,1,2,0,1,0,0,0.0,56,6.2
Max Johnson,124099,QB,LSU,1,2.62,2.55,2.8,4.55,31,211,84.6,13,15,5.8,1.89,2,1,6.7,66.7,10,2,9.1,16,51.6,1,5,,,,66.5,71.3,71.6,70.9,,,,0,0,16,50.0,104.9,6.3,1,0,0,0,1,0,0.0,90,6.0,72.7,11,11,9.9,3.64,0,1,9.1,63.6,7,5,12.5,14,45.2,1,6,,,,66.2,87.9,71.2,88.6,,61.6,,0,0,14,20.0,119.7,7.1,1,2,0,0,2,0,0.0,66,6.0
Cody Orgeron,23693,QB,MCNEESE,1,3.12,2.69,3.83,4.13,31,217,77.8,9,11,2.4,1.88,2,0,0.0,54.5,6,2,14.3,12,38.7,1,4,,,,65.8,46.7,70.7,46.7,,,,0,0,12,50.0,105.5,8.3,1,0,0,0,1,1,8.3,73,6.6,66.7,6,9,4.0,3.9,0,0,0.0,44.4,4,14,0.0,19,61.3,0,1,,,,67.2,43.9,72.5,49.2,,49.9,,0,0,21,50.0,51.6,36.8,7,3,0,3,0,0,0.0,18,2.0
Eric Schmid,66632,QB,SM HOUSTON,1,2.86,2.79,3.3,4.1,31,281,83.3,12,12,5.2,1.82,0,0,0.0,83.3,10,0,0.0,12,38.7,0,8,,,,65.8,61.3,70.7,61.0,,,,0,0,12,,135.4,0.0,0,0,0,0,2,0,0.0,84,7.0,42.9,14,16,19.9,3.52,1,0,0.0,37.5,6,4,0.0,19,61.3,0,6,,,,67.0,58.2,72.2,55.1,,64.3,,0,1,19,50.0,69.5,10.5,2,1,0,1,1,0,0.0,159,9.9
Hamp Sisson,78462,QB,FURMAN,1,2.6,2.51,,4.0,31,170,80.0,15,15,6.3,1.97,0,0,0.0,66.7,10,0,16.7,15,48.4,2,6,,,,66.4,79.6,71.4,79.0,,,,0,0,15,,83.5,0.0,0,0,0,0,0,0,0.0,93,6.2,69.2,13,14,14.2,3.2,0,2,14.3,50.0,7,5,22.2,16,51.6,2,6,,,,66.5,78.9,71.6,80.0,,59.5,,0,0,16,0.0,74.4,0.0,0,2,0,1,0,0,0.0,103,7.4
Jason Bean,83529,QB,KANSAS,1,2.76,2.19,4.43,4.4,31,198,56.3,16,17,11.6,1.75,1,0,0.0,47.1,8,4,11.1,17,54.8,1,2,,,,67.0,43.0,72.2,43.2,,,,0,0,19,0.0,63.4,0.0,0,0,0,0,0,1,5.3,90,5.3,80.0,5,6,18.6,3.99,0,3,50.0,66.7,4,10,0.0,14,45.2,0,5,,,,20.6,82.7,71.2,91.5,,52.9,,0,0,14,40.0,109.7,28.6,4,4,0,1,0,1,7.1,99,16.5
Preston Rice,60469,QB,MURRAY ST,1,2.42,2.35,4.0,3.0,31,236,80.0,20,20,5.4,1.78,0,0,0.0,80.0,16,4,0.0,20,64.5,0,8,,,,67.1,51.8,72.4,51.7,,,,0,1,20,0.0,73.5,0.0,0,0,0,0,0,1,5.0,133,6.7,33.3,6,9,12.7,3.6,0,1,11.1,11.1,1,11,50.0,11,35.5,1,2,,,,65.8,39.6,70.7,34.8,,62.5,,1,2,12,9.1,0.0,9.1,1,1,0,2,0,2,16.7,16,1.8
Demeatric Crenshaw,138332,QB,YNGTOWN ST,1,2.75,2.34,2.95,5.14,31,353,71.4,14,14,4.6,2.11,0,0,0.0,57.1,8,3,20.0,14,45.2,2,4,,,,66.2,54.5,71.2,54.4,,,,0,0,14,0.0,63.1,0.0,0,0,0,0,0,0,0.0,45,3.2,33.3,9,9,13.3,3.49,0,0,0.0,22.2,2,12,33.3,16,51.6,1,2,,,,66.5,30.7,71.6,28.7,,58.2,,0,1,16,16.7,4.2,12.5,2,5,0,0,0,1,6.3,36,4.0
Gunnar Holmberg,77625,QB,DUKE,1,2.17,2.03,2.6,3.95,30,154,76.2,21,21,4.6,1.82,0,1,4.8,71.4,15,1,6.3,21,70.0,1,9,,,,67.2,72.7,72.5,72.1,,,,0,0,21,0.0,98.9,0.0,0,0,0,0,0,0,0.0,188,9.0,83.3,6,6,17.0,3.0,0,1,16.7,83.3,5,3,0.0,9,30.0,0,5,,,,65.1,87.0,69.8,88.3,,62.1,,0,0,9,33.3,118.8,11.1,1,2,0,0,0,0,0.0,82,13.7
Kasim Hill,60444,QB,RHODE ISLD,1,2.39,2.31,,4.8,30,274,68.2,22,22,6.1,1.9,0,0,0.0,63.6,14,3,6.7,22,73.3,1,7,,,,67.4,46.2,72.7,46.3,,,,0,0,22,0.0,74.6,0.0,0,0,0,0,0,1,4.5,103,4.7,50.0,4,7,31.5,3.74,0,2,25.0,14.3,1,3,50.0,8,26.7,1,1,,,,65.1,68.2,69.8,72.1,,57.3,,2,1,9,0.0,13.7,0.0,0,1,0,1,0,0,0.0,44,6.3
Braxton Burmeister,60513,QB,VA TECH,1,3.09,2.6,5.8,4.9,30,337,66.7,18,18,4.9,1.71,0,0,0.0,66.7,12,3,0.0,18,60.0,0,5,,,,66.8,50.7,72.0,50.6,,,,0,0,18,0.0,92.1,0.0,0,0,0,0,1,0,0.0,69,3.8,66.7,3,6,26.0,5.17,0,0,0.0,33.3,2,8,0.0,12,40.0,0,5,,,,66.2,81.8,71.2,61.5,,79.4,,0,0,14,12.5,80.6,8.3,1,5,0,3,0,0,0.0,73,12.2
Spencer Rattler,97408,QB,OKLAHOMA,1,2.63,2.29,4.5,5.0,30,261,86.7,15,16,5.2,1.71,1,0,0.0,75.0,12,1,7.7,16,53.3,1,8,,,,66.5,85.3,71.6,84.6,,,,0,0,16,0.0,131.3,0.0,0,0,0,0,5,0,0.0,104,6.5,100.0,9,10,11.9,3.69,0,0,0.0,80.0,8,3,11.1,14,46.7,1,9,,,,66.2,91.2,71.2,91.3,,64.6,,0,0,14,33.3,118.8,7.1,1,3,0,1,0,0,0.0,139,13.9
Ryan Nettles,102339,QB,ALABAMA ST,1,2.3,2.04,4.25,5.2,30,105,78.3,23,23,2.6,1.89,0,0,0.0,73.9,17,1,5.6,23,76.7,1,5,,,,67.5,59.3,73.0,59.1,,,,0,1,24,0.0,63.5,0.0,0,0,0,0,0,0,0.0,99,4.3,50.0,4,4,13.3,3.63,0,0,0.0,50.0,2,7,0.0,7,23.3,0,2,,,,64.6,54.7,69.1,58.2,,57.3,,0,0,7,28.6,76.0,28.6,2,1,0,0,0,0,0.0,31,7.8
Holton Ahlers,77651,QB,E CAROLINA,1,2.73,2.6,3.3,3.7,30,156,75.0,12,13,4.5,1.95,1,0,0.0,46.2,6,4,33.3,13,43.3,3,1,,,,66.0,52.7,71.0,52.6,,,,0,2,13,0.0,13.5,0.0,0,0,0,0,0,1,7.7,35,2.7,55.6,9,12,6.9,3.34,0,0,0.0,41.7,5,13,0.0,17,56.7,0,3,,,,66.8,46.0,0.0,52.6,,56.3,,0,0,18,30.8,50.7,23.5,4,1,0,3,0,0,0.0,40,3.3
Marquez McCray,109056,QB,SACR HEART,1,3.37,3.13,2.7,4.42,30,280,88.9,9,10,5.8,1.79,0,0,0.0,80.0,8,0,0.0,10,33.3,0,6,,,,65.4,63.4,70.1,63.2,,,,0,1,10,,67.1,0.0,0,0,0,1,0,1,10.0,96,9.6,33.3,9,13,18.4,4.16,0,0,0.0,23.1,3,9,0.0,20,66.7,0,1,,,,67.1,29.3,72.4,28.5,,54.4,,0,2,20,11.1,0.0,5.0,1,6,0,4,0,2,10.0,19,1.5
Felix Harper,13753,QB,ALCORN ST,1,3.06,2.48,3.65,5.5,30,107,45.5,11,11,11.9,2.02,0,0,0.0,45.5,5,1,0.0,11,36.7,0,3,,,,65.6,46.0,70.4,46.2,,,,0,0,11,0.0,67.6,0.0,0,0,0,0,0,0,0.0,73,6.6,58.3,12,12,13.8,3.67,0,2,15.4,58.3,7,8,0.0,19,63.3,0,6,,,,67.1,69.0,72.4,71.2,,58.9,,0,0,20,25.0,96.2,10.5,2,5,0,0,0,0,0.0,131,10.9
Chris Katrenick,60365,QB,E ILLINOIS,1,2.43,2.26,,4.85,30,158,66.7,18,18,5.1,1.73,0,0,0.0,61.1,11,4,8.3,18,60.0,1,4,,,,66.8,58.1,72.0,57.9,,,,0,0,18,0.0,75.5,0.0,0,0,0,0,0,0,0.0,97,5.4,33.3,9,10,13.4,3.48,0,0,0.0,20.0,2,6,33.3,12,40.0,1,1,,,,65.8,28.8,70.7,27.8,,60.6,,0,1,12,0.0,0.0,0.0,0,2,0,1,0,1,8.3,9,0.9
Taulia Tagovailoa,97271,QB,MARYLAND,1,2.54,2.34,3.0,5.0,30,215,89.5,19,19,5.5,1.75,0,1,5.3,84.2,16,3,5.9,19,63.3,1,9,,,,67.0,90.5,72.2,90.3,,,,0,0,19,0.0,148.8,0.0,0,0,0,0,3,0,0.0,194,10.2,75.0,8,8,9.1,3.89,0,1,12.5,75.0,6,2,0.0,11,36.7,0,3,,,,65.6,68.1,70.4,67.3,,61.7,,0,0,11,50.0,106.3,9.1,1,2,0,0,0,0,0.0,80,10.0
Cam Humphrey,39886,QB,MONTANA,1,2.74,2.49,,5.03,30,232,76.5,17,17,5.5,1.89,0,0,0.0,70.6,12,2,7.7,17,56.7,1,4,,,,66.8,51.5,72.0,51.4,,,,0,2,18,0.0,75.5,0.0,0,0,0,0,2,2,11.1,61,3.6,80.0,10,10,26.1,3.85,0,4,40.0,80.0,8,5,0.0,13,43.3,0,7,,,,66.2,95.2,71.2,97.4,,55.5,,0,0,14,0.0,158.3,0.0,0,3,0,0,3,0,0.0,191,19.1
Brock Purdy,77672,QB,IOWA STATE,1,3.27,3.16,3.2,6.3,30,193,90.9,11,11,3.2,1.81,0,0,0.0,81.8,9,1,10.0,11,36.7,1,4,,,,65.6,72.3,70.4,71.9,,,,0,2,11,0.0,53.2,0.0,0,0,0,0,0,0,0.0,69,6.3,55.6,9,16,15.7,4.11,2,1,6.3,25.0,4,15,20.0,19,63.3,1,2,,,,67.0,52.6,72.2,54.5,,57.0,,0,1,19,13.3,19.0,10.5,2,1,0,5,0,1,5.3,69,4.3
Brady Olson,147415,QB,UMASS,1,2.23,2.11,3.2,4.4,30,216,66.7,21,23,8.7,1.98,1,1,4.2,60.9,14,8,0.0,23,76.7,0,10,,,,67.6,64.3,73.0,64.0,,,,1,2,24,0.0,94.9,0.0,0,0,0,0,3,2,8.3,214,9.3,0.0,4,5,14.8,3.03,0,0,0.0,0.0,0,3,,7,23.3,0,0,,,,65.1,54.6,69.8,41.8,,71.1,,0,0,9,33.3,39.6,14.3,1,1,0,1,0,0,0.0,0,0.0
James Blackman,60382,QB,ARK STATE,1,3.11,3.0,,4.7,30,113,42.9,7,7,4.9,1.87,0,0,0.0,42.9,3,1,0.0,7,23.3,0,1,,,,65.1,55.1,69.8,55.0,,,,0,0,9,0.0,89.9,0.0,0,0,0,0,1,0,0.0,4,0.6,76.2,21,21,15.7,3.49,0,4,17.4,76.2,16,5,0.0,23,76.7,0,13,,,,67.7,91.9,73.1,91.8,,62.0,,0,0,25,0.0,157.2,0.0,0,2,0,0,3,0,0.0,302,14.4
Quinton Williams,102366,QB,HOWARD,1,2.6,2.5,3.7,4.4,29,184,53.8,13,13,3.3,1.91,0,0,0.0,46.2,6,2,14.3,13,44.8,1,1,,,,66.5,35.1,71.6,35.3,,,,0,1,16,0.0,21.0,0.0,0,0,0,0,0,1,6.3,18,1.4,41.7,12,14,14.5,3.17,0,1,7.1,28.6,4,10,20.0,16,55.2,1,2,,,,66.5,54.4,71.6,50.6,,64.1,,0,0,16,10.0,41.7,6.3,1,1,0,2,0,0,0.0,49,3.5
Malik Willis,60341,QB,LIBERTY,1,3.28,2.61,3.74,4.88,29,206,81.8,11,11,4.9,1.83,0,0,0.0,81.8,9,1,0.0,11,37.9,0,4,,,,65.8,58.0,70.7,57.9,,,,0,0,12,0.0,126.5,0.0,0,0,0,0,1,0,0.0,78,7.1,66.7,6,7,15.8,4.16,0,2,28.6,57.1,4,14,0.0,18,62.1,0,5,,,,66.8,71.2,72.0,72.5,,61.8,,1,0,18,35.7,134.5,27.8,5,6,0,0,1,0,0.0,76,10.9
Charlie Brewer,60344,QB,UTAH,1,3.12,3.07,3.05,4.6,29,328,57.1,7,9,4.4,2.06,2,0,0.0,33.3,3,4,25.0,10,34.5,1,1,,,,65.4,34.6,70.1,34.8,,,,0,1,10,25.0,2.8,10.0,1,0,0,0,0,1,10.0,27,3.0,75.0,16,17,8.6,3.68,0,1,5.6,70.6,12,7,0.0,19,65.5,0,4,,,,67.1,78.0,72.4,74.9,,64.3,,0,0,20,14.3,109.9,5.3,1,1,0,1,1,0,0.0,120,7.1
Jaylen Gipson,60561,QB,N ALABAMA,1,2.8,2.65,2.96,3.8,29,389,81.8,11,11,4.3,1.75,0,0,0.0,63.6,7,5,22.2,13,44.8,2,1,,,,66.4,49.2,71.4,49.2,,,,0,1,15,40.0,32.0,15.4,2,0,0,0,0,1,6.7,39,3.5,28.6,7,9,10.3,3.66,0,0,0.0,22.2,2,12,0.0,16,55.2,0,1,,,,66.7,32.1,71.8,34.0,,53.6,,0,1,17,41.7,0.0,31.3,5,2,0,2,0,1,5.9,18,2.0
Zevi Eckhaus,148535,QB,BRYANT,1,2.81,2.4,3.9,4.46,29,124,78.6,14,15,8.8,1.99,1,1,6.7,60.0,9,3,18.2,15,51.7,2,5,,,,66.4,85.3,71.4,84.6,,,,0,0,15,0.0,99.3,0.0,0,0,0,0,1,0,0.0,90,6.0,62.5,8,8,10.6,3.69,0,0,0.0,37.5,3,7,40.0,14,48.3,2,4,,,,20.6,68.6,71.2,71.7,,59.3,,0,0,14,14.3,49.5,7.1,1,5,0,0,0,1,7.1,31,3.9
Spencer Sanders,77660,QB,OKLA STATE,1,2.34,2.23,2.3,3.8,29,262,88.2,17,17,6.8,1.73,0,2,11.8,76.5,13,3,13.3,18,62.1,2,8,,,,66.8,91.4,72.0,91.1,,,,0,0,18,33.3,121.7,5.6,1,0,0,0,1,0,0.0,148,8.7,50.0,6,9,8.2,3.33,0,0,0.0,22.2,2,6,33.3,11,37.9,1,3,,,,20.0,50.6,71.0,50.2,,59.0,,2,1,13,0.0,37.0,0.0,0,2,0,1,1,2,15.4,25,2.8
Romelo Williams,78489,QB,CENT CT ST,1,3.14,2.8,3.73,4.93,29,133,85.7,7,7,1.6,1.76,0,0,0.0,71.4,5,3,16.7,7,24.1,1,2,,,,64.6,75.3,69.1,74.8,,,,0,0,7,0.0,74.1,0.0,0,0,0,0,0,0,0.0,19,2.7,46.7,15,15,19.9,3.59,0,1,6.3,46.7,7,15,0.0,22,75.9,0,7,,,,67.5,62.3,72.8,63.2,,58.1,,0,0,23,26.7,115.0,18.2,4,3,0,0,2,0,0.0,124,8.3
Bryce Young,123943,QB,ALABAMA,1,2.52,2.46,2.8,4.0,29,103,92.9,14,14,2.0,1.63,0,0,0.0,92.9,13,1,0.0,14,48.3,0,7,,,,66.4,68.8,71.4,68.4,,,,0,0,15,0.0,149.4,0.0,0,0,0,0,3,0,0.0,145,10.4,72.7,11,13,19.5,3.35,0,2,13.3,46.2,6,7,25.0,15,51.7,2,5,,,,66.7,91.6,71.8,90.8,,64.2,,0,0,17,14.3,66.8,6.7,1,1,0,2,0,0,0.0,82,6.3
Jordan Yates,97416,QB,GA TECH,1,2.98,2.82,2.95,4.33,29,176,100.0,11,11,1.0,1.82,0,0,0.0,90.9,10,2,9.1,11,37.9,1,7,,,,65.6,87.5,70.4,86.9,,,,0,0,11,0.0,158.3,0.0,0,0,0,0,2,0,0.0,138,12.5,70.0,10,13,18.3,3.69,0,2,14.3,53.8,7,8,0.0,18,62.1,0,8,,,,67.0,81.4,72.2,78.4,,67.3,,1,0,19,25.0,123.7,11.1,2,3,0,2,2,1,5.3,116,8.9
Tylik Bethea,108957,QB,DELWARE ST,1,3.13,2.89,4.3,5.0,29,152,90.0,10,11,6.7,1.96,0,1,9.1,81.8,9,3,0.0,11,37.9,0,5,,,,65.6,90.9,70.4,90.6,,,,0,0,11,0.0,126.5,0.0,0,0,0,1,1,0,0.0,78,7.1,58.3,12,14,12.9,3.85,0,0,0.0,50.0,7,13,0.0,18,62.1,0,3,,,,24.2,29.0,72.4,29.4,,53.5,,1,1,20,15.4,37.8,11.1,2,2,0,1,0,3,15.0,80,5.7
Spencer Petras,82136,QB,IOWA,1,2.88,2.58,3.73,5.85,28,192,57.1,7,7,6.0,2.0,0,0,0.0,57.1,4,1,0.0,7,25.0,0,1,,,,64.6,60.5,69.1,60.3,,,,0,0,7,0.0,70.5,0.0,0,0,0,0,0,0,0.0,35,5.0,69.2,13,14,14.1,3.34,0,2,13.3,50.0,7,9,22.2,20,71.4,2,4,,,,67.2,76.3,72.5,80.5,,53.8,,1,0,21,44.4,88.7,20.0,4,2,0,0,1,1,4.8,71,5.1
Jack Chambers,60359,QB,CHARLES SO,1,2.41,2.07,4.48,,28,135,75.0,16,16,4.0,1.63,0,1,6.3,75.0,12,2,0.0,16,57.1,0,7,,,,66.5,65.4,71.6,65.0,,,,0,0,16,0.0,143.2,0.0,0,0,0,0,2,1,6.3,150,9.4,75.0,8,8,15.8,3.45,0,2,25.0,75.0,6,6,0.0,12,42.9,0,6,,,,65.8,88.1,70.7,87.3,,,,0,0,12,66.7,156.3,33.3,4,0,0,0,2,0,0.0,130,16.3
DJ Irons,145585,QB,AKRON,1,3.59,2.99,5.86,5.73,28,102,50.0,8,8,4.5,1.87,0,0,0.0,50.0,4,4,0.0,9,32.1,0,2,,,,65.1,28.2,0.0,29.9,,,,0,1,9,25.0,22.4,11.1,1,0,0,0,0,1,11.1,35,4.4,75.0,12,14,10.3,4.4,0,0,0.0,57.1,8,14,11.1,19,67.9,1,7,,,,67.0,56.3,72.2,63.2,,49.3,,0,0,19,14.3,95.5,10.5,2,3,0,2,1,0,0.0,74,5.3
Jack Hanenburg,153339,QB,FORT LEW,1,2.73,2.66,3.3,,28,873,41.7,12,12,12.4,2.05,0,0,0.0,41.7,5,9,0.0,13,46.4,0,2,,,,25.1,56.9,71.0,56.8,,,,0,0,13,11.1,53.1,7.7,1,0,0,0,0,1,7.7,47,3.9,54.5,11,13,9.4,3.33,0,0,0.0,38.5,5,12,16.7,15,53.6,1,2,,,,66.5,35.2,71.6,35.5,,,,0,0,16,16.7,49.5,13.3,2,0,0,2,0,1,6.3,48,3.7
