player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
CJ Bailey,183349,QB,NC STATE,1,3.34,3.02,4.27,5.9,30,248,90.9,11,11,6.5,2.17,0,1,8.3,90.9,10,2,0.0,11,36.7,0,5,,,,65.8,69.7,70.7,,69.3,,,,,0,0,12,0.0,140.7,0.0,0,0,0,0,2,0,0.0,91,8.3,61.5,13,14,10.2,4.01,0,0,0.0,57.1,8,10,0.0,19,63.3,0,5,,,,67.1,48.9,72.4,,41.7,,71.0,,,0,0,20,30.0,67.9,15.8,3,2,0,1,0,1,5.0,61,4.4
Justin Lamson,144052,QB,MONTANA ST,1,3.17,2.43,3.48,4.99,30,233,100.0,11,11,4.2,2.09,0,0,0.0,100.0,11,0,0.0,11,36.7,0,4,,,,65.8,82.0,70.7,,81.3,,,,,0,0,12,,95.8,0.0,0,0,0,0,0,0,0.0,77,7.0,87.5,8,8,8.1,3.79,0,0,0.0,75.0,6,9,14.3,19,63.3,1,6,,,,67.2,70.3,72.8,,73.2,,60.7,,,0,0,21,44.4,142.7,21.1,4,7,0,0,1,0,0.0,74,9.3
Kyron Drones,144506,QB,VA TECH,1,3.25,2.9,3.9,4.43,29,337,80.0,10,11,5.0,1.91,0,1,9.1,63.6,7,1,12.5,11,37.9,1,2,,,,65.6,60.4,70.4,,60.2,,,,,0,0,11,0.0,73.7,0.0,0,0,0,1,0,1,9.1,49,4.5,62.5,8,10,15.4,4.07,0,1,10.0,50.0,5,11,0.0,18,62.1,0,2,,,,20.8,56.2,72.2,,55.5,,59.5,,,1,0,19,36.4,75.0,22.2,4,4,0,1,0,1,5.3,75,7.5
Jordon Davis,182683,QB,TEXAS STHN,1,3.48,2.77,2.6,5.76,29,313,71.4,7,7,8.1,2.01,0,0,0.0,42.9,3,1,40.0,8,27.6,2,1,,,,64.9,50.8,69.5,,50.7,,,,,0,0,8,100.0,70.5,12.5,1,0,0,0,0,0,0.0,55,7.9,61.5,13,13,10.8,4.04,0,1,7.7,61.5,8,6,0.0,21,72.4,0,13,,,,67.2,87.9,72.5,,76.3,,78.6,,,0,0,21,16.7,112.0,4.8,1,7,0,0,1,0,0.0,103,7.9
Nico Iamaleava,174728,QB,UCLA,1,3.0,2.85,4.4,4.25,29,324,100.0,9,9,1.3,2.01,0,0,0.0,100.0,9,2,0.0,9,31.0,0,2,,,,65.1,73.3,69.8,,72.9,,,,,0,0,9,0.0,86.1,0.0,0,0,0,0,0,0,0.0,42,4.7,61.5,13,17,8.5,3.45,1,1,5.6,41.2,7,9,12.5,20,69.0,1,2,,,,13.0,39.7,72.7,,48.6,,42.4,,,2,0,22,11.1,48.9,5.0,1,2,0,1,0,2,9.1,27,1.6
Demond Williams Jr.,183648,QB,WASHINGTON,1,3.49,3.12,,8.3,28,340,66.7,6,6,3.3,1.62,0,0,0.0,66.7,4,0,0.0,6,21.4,0,0,,,,64.6,34.5,69.1,,34.8,,,,,0,1,7,,30.6,0.0,0,0,0,0,0,1,14.3,5,0.8,65.0,20,20,13.0,4.0,0,1,4.5,65.0,13,7,0.0,22,78.6,0,11,,,,67.6,79.8,73.1,,78.3,,64.7,,,0,0,25,0.0,132.9,0.0,0,2,0,0,2,0,0.0,208,10.4
Te'Sean Smoot,163976,QB,ALABAMA ST,1,2.43,2.34,,4.9,28,105,86.7,15,15,3.2,1.71,0,1,6.7,86.7,13,1,0.0,15,53.6,0,7,,,,66.4,90.3,71.4,,90.0,,,,,0,0,15,0.0,141.0,0.0,0,0,0,0,2,0,0.0,125,8.3,66.7,12,12,16.8,3.27,0,2,16.7,58.3,7,2,12.5,13,46.4,1,6,,,,67.0,81.3,71.2,,81.8,,61.0,,,0,0,13,0.0,142.4,0.0,0,1,0,0,2,0,0.0,151,12.6
Jalon Daniels,122555,QB,KANSAS,1,3.03,2.4,,5.92,28,198,78.6,14,14,5.4,1.91,0,0,0.0,78.6,11,1,0.0,14,50.0,0,6,,,,66.2,52.6,71.2,,52.5,,,,,0,1,14,0.0,63.7,0.0,0,0,0,0,0,1,7.1,90,6.4,22.2,9,9,18.7,4.14,0,1,10.0,22.2,2,4,0.0,14,50.0,0,2,,,,66.4,45.1,71.4,,54.8,,46.3,,,0,0,15,0.0,56.7,0.0,0,5,0,0,0,0,0.0,64,7.1
Maddox Kopp,144251,QB,HOUCHR,1,2.89,2.46,4.12,4.6,28,183,90.9,11,11,6.9,1.99,0,0,0.0,81.8,9,2,10.0,12,42.9,1,2,,,,65.8,71.1,70.7,,70.7,,,,,0,0,12,50.0,113.3,8.3,1,0,0,0,1,0,0.0,43,3.9,44.4,9,10,22.6,3.56,0,2,20.0,40.0,4,12,0.0,16,57.1,0,3,,,,21.8,55.4,71.6,,57.5,,57.0,,,1,0,16,41.7,82.5,31.3,5,1,0,0,0,1,6.3,113,11.3
Blaine Hipa,167662,QB,PRINCETON,1,3.26,3.08,3.15,5.55,28,272,83.3,6,6,0.7,2.17,0,0,0.0,83.3,5,1,0.0,7,25.0,0,1,,,,64.6,51.3,69.1,,51.3,,,,,0,0,7,100.0,87.5,14.3,1,0,0,0,0,0,0.0,30,5.0,47.1,17,18,18.0,3.62,0,1,5.0,33.3,6,6,25.0,21,75.0,2,3,,,,67.6,54.6,73.0,,50.5,,66.7,,,0,1,24,16.7,27.5,4.8,1,2,0,1,0,2,8.3,90,5.0
Anthony Colandrea,170131,QB,UNLV,1,3.47,3.42,3.4,4.8,28,325,100.0,5,5,2.2,1.86,0,0,0.0,100.0,5,0,0.0,5,17.9,0,3,,,,63.8,74.2,68.1,,73.8,,,,,0,0,5,,90.0,0.0,0,0,0,0,0,0,0.0,28,5.6,76.2,21,21,13.2,3.82,0,0,0.0,76.2,16,11,0.0,23,82.1,0,10,,,,67.8,79.1,73.3,,79.9,,57.8,,,0,0,26,9.1,148.4,4.3,1,1,0,0,3,0,0.0,218,10.4
Chris Stephenson,178446,QB,STETSON,1,2.37,2.29,2.7,3.2,27,302,60.0,15,16,4.5,1.79,1,0,0.0,56.3,9,1,0.0,16,59.3,0,1,,,,66.5,58.0,71.6,,57.8,,,,,0,0,16,0.0,61.5,0.0,0,0,0,0,0,0,0.0,43,2.7,37.5,8,8,15.4,3.23,0,1,12.5,37.5,3,5,0.0,11,40.7,0,3,,,,65.6,72.0,70.4,,60.9,,74.6,,,0,2,11,20.0,7.3,9.1,1,2,0,0,0,1,9.1,26,3.3
Jeff Sims,122496,QB,ARIZONA ST,1,2.81,2.56,3.85,6.7,27,110,50.0,12,12,12.1,2.02,0,0,0.0,33.3,4,2,33.3,13,48.1,2,1,,,,17.9,40.2,71.2,,40.5,,,,,0,1,14,50.0,51.4,7.7,1,0,0,0,1,2,14.3,82,6.8,63.6,11,12,17.1,3.54,0,2,15.4,58.3,7,5,0.0,14,51.9,0,5,,,,66.4,81.2,71.4,,83.1,,57.8,,,0,0,15,20.0,121.5,7.1,1,1,0,1,1,0,0.0,124,10.3
Robby Ashford,131702,QB,WAKE,1,2.26,2.37,,4.45,27,339,81.8,11,11,3.2,1.66,0,0,0.0,81.8,9,3,0.0,11,40.7,0,4,,,,65.8,63.8,70.7,,63.5,,,,,0,0,12,0.0,125.4,0.0,0,0,0,0,1,0,0.0,75,6.8,60.0,10,11,8.1,3.28,0,1,9.1,54.5,6,8,0.0,13,48.1,0,5,,,,66.2,62.1,71.2,,51.3,,72.3,,,0,1,14,0.0,101.3,0.0,0,2,0,1,2,1,7.1,217,19.7
Mark Gronowski,138303,QB,IOWA,1,3.21,3.0,3.9,4.4,27,192,100.0,8,9,9.6,1.93,1,0,0.0,88.9,8,2,0.0,9,33.3,0,4,,,,65.1,84.6,69.8,,84.0,,,,,0,0,9,0.0,141.7,0.0,0,0,0,0,1,0,0.0,82,9.1,44.4,9,13,16.8,3.84,0,0,0.0,30.8,4,10,0.0,18,66.7,0,5,,,,22.9,35.7,72.0,,29.3,,69.5,,,0,1,18,30.0,16.5,16.7,3,2,0,4,0,2,11.1,65,5.0
Athan Kaliakmanis,144971,QB,RUTGERS,1,2.97,2.84,2.88,4.55,27,278,60.0,10,10,9.5,2.09,0,0,0.0,50.0,5,2,16.7,11,40.7,1,1,,,,66.2,58.6,71.2,,58.4,,,,,0,0,14,50.0,58.3,9.1,1,0,0,0,0,1,7.1,35,3.5,50.0,10,11,11.1,3.58,0,0,0.0,45.5,5,5,0.0,16,59.3,0,3,,,,66.5,54.7,71.8,,53.9,,60.2,,,0,0,17,60.0,57.4,18.8,3,2,0,1,0,1,5.9,46,4.2
Tommy Rittenhouse,148028,QB,ILL STATE,1,2.91,2.47,3.75,5.6,27,188,57.1,14,14,5.7,1.86,0,0,0.0,50.0,7,2,12.5,14,51.9,1,2,,,,66.2,45.3,71.2,,45.4,,,,,0,1,14,0.0,27.4,0.0,0,0,0,0,0,1,7.1,45,3.2,62.5,8,8,14.1,4.05,0,0,0.0,62.5,5,7,0.0,13,48.1,0,6,,,,20.0,53.8,71.0,,53.9,,58.4,,,0,0,13,28.6,100.5,15.4,2,3,0,0,0,2,15.4,89,11.1
William Atkins IV,148354,QB,SCAR STATE,1,2.62,2.3,4.7,4.43,27,290,73.3,15,15,10.8,2.03,0,1,6.7,60.0,9,0,18.2,15,55.6,2,5,,,,66.4,67.0,71.4,,66.6,,,,,0,0,15,,104.6,0.0,0,0,0,0,1,0,0.0,109,7.3,71.4,7,8,17.6,3.36,0,2,22.2,62.5,5,1,0.0,12,44.4,0,3,,,,66.0,52.9,71.0,,59.7,,50.8,,,1,0,13,100.0,145.8,8.3,1,3,0,0,1,1,7.7,120,15.0
Noah Fifita,158722,QB,ARIZONA,1,3.23,3.14,3.2,4.35,27,109,77.8,9,9,10.4,1.81,0,0,0.0,77.8,7,0,0.0,9,33.3,0,4,,,,65.8,59.4,70.7,,59.2,,,,,0,0,12,,106.5,0.0,0,0,0,0,0,0,0.0,86,9.6,57.1,14,15,17.4,3.94,0,0,0.0,46.7,7,11,12.5,18,66.7,1,6,,,,67.0,63.1,72.2,,62.1,,61.6,,,0,1,19,9.1,62.4,5.6,1,2,0,1,1,1,5.3,97,6.5
Ridge Docekal,158965,QB,BRYANT,1,2.94,2.94,,,27,124,87.5,8,8,9.3,2.03,0,1,11.1,87.5,7,3,0.0,8,29.6,0,3,,,,65.1,64.2,69.8,,63.9,,,,,0,0,9,0.0,108.9,0.0,0,0,0,0,0,0,0.0,81,10.1,56.3,16,19,14.9,3.33,0,2,10.5,36.8,7,8,22.2,19,70.4,2,5,,,,67.0,57.2,72.2,,57.0,,,,,0,3,19,0.0,23.2,0.0,0,0,0,3,0,2,10.5,137,7.2
JC French IV,162521,QB,GA SOUTHRN,1,2.3,2.31,3.3,,27,174,88.2,17,17,3.5,1.78,0,1,5.6,82.4,14,1,6.7,17,63.0,1,5,,,,66.8,71.6,72.0,,71.1,,,,,0,0,18,0.0,102.0,0.0,0,0,0,0,0,0,0.0,144,8.5,40.0,5,7,10.8,3.53,0,0,0.0,28.6,2,7,0.0,9,33.3,0,0,,,,65.4,28.5,70.1,,28.6,,,,,1,1,10,28.6,0.0,22.2,2,0,0,1,0,1,10.0,3,0.4
Amari Powell,165320,QB,STTHOM,1,2.08,2.02,3.8,,27,1129,63.2,19,20,2.0,1.8,0,0,0.0,55.0,11,3,8.3,20,74.1,1,3,,,,67.1,38.5,72.4,,38.5,,,,,1,1,20,0.0,39.6,0.0,0,0,0,0,0,1,5.0,59,3.0,50.0,6,6,15.0,2.9,0,0,0.0,50.0,3,2,0.0,7,25.9,0,2,,,,15.0,32.4,69.1,,32.9,,,,,0,1,7,50.0,39.6,14.3,1,0,0,0,0,2,28.6,51,8.5
Chase Goodwin,171117,QB,COLUMBIA,1,2.51,2.51,,,27,145,58.3,12,12,6.5,1.8,0,0,0.0,58.3,7,0,0.0,12,44.4,0,3,,,,66.4,62.9,71.4,,62.6,,,,,0,0,15,,91.0,0.0,0,0,0,0,1,0,0.0,32,2.7,42.9,14,15,21.1,3.08,0,1,5.9,33.3,5,7,16.7,15,55.6,1,5,,,,66.7,51.7,71.8,,51.8,,,,,1,2,17,0.0,28.6,0.0,0,0,0,0,0,3,17.6,138,9.2
J.T. Fayard,172783,QB,WOFFORD,1,2.22,2.22,,,27,350,89.5,19,19,4.2,1.85,0,1,5.3,84.2,16,2,5.9,19,70.4,1,6,,,,67.0,88.5,72.2,,87.7,,,,,0,0,19,0.0,129.4,0.0,0,0,0,0,2,0,0.0,126,6.6,62.5,8,8,24.6,3.1,0,0,0.0,62.5,5,1,0.0,8,29.6,0,4,,,,64.9,70.2,70.0,,70.1,,,,,0,0,8,0.0,145.8,0.0,0,0,0,0,1,1,12.5,128,16.0
Avery Johnson,173108,QB,KANSAS ST,1,2.83,2.67,2.9,4.75,27,199,90.9,11,12,5.5,1.88,0,0,0.0,58.3,7,2,30.0,12,44.4,3,3,,,,66.2,64.0,71.2,,63.7,,,,,0,0,14,0.0,97.2,0.0,0,0,0,1,1,0,0.0,54,4.5,55.6,9,12,12.2,3.6,1,0,0.0,41.7,5,7,0.0,15,55.6,0,3,,,,66.5,48.0,71.6,,46.5,,60.8,,,0,1,16,14.3,18.8,6.7,1,2,0,2,0,1,6.3,48,4.0
Ean Rodrigue,178002,QB,NICHOLLS,1,2.87,2.43,4.13,4.63,27,243,90.9,11,11,0.2,1.55,0,0,0.0,81.8,9,3,10.0,11,40.7,1,3,,,,65.8,69.4,70.7,,69.0,,,,,0,0,12,0.0,84.5,0.0,0,0,0,0,0,0,0.0,47,4.3,75.0,8,10,14.0,3.78,1,1,9.1,60.0,6,9,0.0,16,59.3,0,5,,,,22.4,51.2,71.8,,70.0,,34.3,,,0,0,17,33.3,87.5,18.8,3,3,0,1,0,1,5.9,85,8.5
Bear Bachmeier,203434,QB,BYU,1,3.0,2.84,,4.95,27,128,84.6,13,13,2.2,1.75,0,0,0.0,84.6,11,1,0.0,13,48.1,0,5,,,,66.0,76.7,71.0,,76.2,,,,,0,0,13,0.0,97.8,0.0,0,0,0,0,0,0,0.0,97,7.5,40.0,10,12,13.9,4.16,0,0,0.0,33.3,4,9,0.0,14,51.9,0,2,,,,66.4,28.9,71.4,,29.6,,52.6,,,0,0,15,0.0,42.4,0.0,0,2,0,2,0,3,20.0,30,2.5
Bronson Barron,141710,QB,SO UTAH,1,2.2,2.17,2.4,,26,298,93.3,15,15,6.1,1.92,0,1,6.3,93.3,14,5,0.0,18,69.2,0,7,,,,67.0,82.4,72.2,,81.7,,,,,0,0,19,60.0,130.6,16.7,3,0,0,0,1,0,0.0,150,10.0,50.0,6,7,9.0,2.85,0,0,0.0,42.9,3,3,0.0,8,30.8,0,2,,,,64.9,49.4,69.5,,49.4,,,,,0,0,8,33.3,55.7,12.5,1,0,0,1,0,0,0.0,30,4.3
Deuce Knight,198161,QB,AUBURN,1,3.05,2.42,2.0,5.82,26,115,72.7,11,11,6.6,1.76,0,0,0.0,72.7,8,3,0.0,12,46.2,0,4,,,,65.8,62.5,70.7,,62.2,,,,,0,0,12,33.3,116.5,8.3,1,0,0,0,1,0,0.0,62,5.6,88.9,9,9,17.7,4.16,0,0,0.0,77.8,7,3,12.5,14,53.8,1,9,,,,66.4,94.2,71.4,,90.6,,86.2,,,0,0,15,0.0,155.8,0.0,0,5,0,0,1,0,0.0,177,19.7
Bishop Davenport,163426,QB,S ALABAMA,1,1.99,1.76,3.2,4.0,26,288,100.0,17,18,-0.1,1.47,1,0,0.0,94.4,17,1,0.0,18,69.2,0,6,,,,67.0,73.5,72.2,,73.0,,,,,0,0,19,0.0,94.7,0.0,0,0,0,0,0,0,0.0,121,6.7,60.0,5,5,12.4,3.15,0,0,0.0,60.0,3,3,0.0,8,30.8,0,2,,,,64.9,41.1,69.5,,47.8,,50.9,,,0,0,8,33.3,77.1,12.5,1,2,0,0,0,0,0.0,30,6.0
Garrison Davis,206352,QB,ARKAPB,1,2.68,2.36,3.25,4.57,26,112,83.3,12,13,3.5,1.83,1,0,0.0,76.9,10,0,0.0,13,50.0,0,2,,,,66.4,54.0,71.4,,53.9,,,,,0,0,15,,84.8,0.0,0,0,0,0,0,0,0.0,58,4.5,83.3,6,8,3.3,3.54,0,0,0.0,50.0,4,9,20.0,13,50.0,1,2,,,,66.0,61.2,71.0,,66.0,,55.5,,,0,0,13,22.2,56.3,15.4,2,3,0,2,0,0,0.0,22,2.8
Tucker Gleason,122475,QB,TOLEDO,1,2.6,2.59,2.9,,26,316,75.0,8,8,0.1,1.54,0,0,0.0,75.0,6,0,0.0,8,30.8,0,2,,,,64.9,48.8,69.5,,48.8,,,,,0,1,8,,43.2,0.0,0,0,0,0,0,0,0.0,35,4.4,62.5,16,17,12.6,3.07,0,3,15.8,58.8,10,8,0.0,18,69.2,0,7,,,,67.1,77.4,72.4,,76.8,,,,,0,1,20,12.5,111.5,5.6,1,0,0,1,4,1,5.0,185,10.9
Grant Jordan,151147,QB,UMASS,1,3.32,3.03,4.0,4.83,26,216,63.6,11,11,5.8,1.85,0,0,0.0,63.6,7,0,0.0,11,42.3,0,3,,,,65.6,53.8,70.4,,53.7,,,,,0,0,11,,70.3,0.0,0,0,0,0,0,0,0.0,40,3.6,57.1,7,10,16.9,4.39,1,1,9.1,30.0,3,11,25.0,15,57.7,1,3,,,,66.5,47.1,71.6,,39.7,,66.6,,,0,1,16,18.2,33.3,13.3,2,3,0,2,1,2,12.5,16,1.6
Myles Burkett,158691,QB,E KENTUCKY,1,3.8,3.16,5.7,5.46,26,159,77.8,9,10,3.7,1.87,0,0,0.0,70.0,7,2,0.0,10,38.5,0,2,,,,65.4,80.1,70.1,,79.5,,,,,0,0,10,0.0,80.8,0.0,0,0,0,1,0,0,0.0,49,4.9,71.4,7,9,14.0,5.01,0,0,0.0,55.6,5,11,0.0,16,61.5,0,8,,,,22.4,71.7,71.8,,69.9,,64.3,,,0,0,17,18.2,125.5,12.5,2,5,0,2,2,2,11.8,81,9.0
Eddie Lee Marburger,145511,QB,TXGV,1,2.9,2.63,6.6,4.15,26,1445,72.7,11,11,9.9,1.89,0,0,0.0,72.7,8,1,0.0,11,42.3,0,7,,,,65.6,91.3,70.4,,91.0,,,,,0,0,11,0.0,120.3,0.0,0,0,0,0,1,0,0.0,72,6.5,83.3,12,12,7.1,3.64,0,0,0.0,75.0,9,5,10.0,15,57.7,1,2,,,,66.5,63.9,71.6,,65.7,,58.3,,,0,0,16,20.0,116.3,6.7,1,2,0,0,1,0,0.0,69,5.8
Devin Lippold,186017,QB,MCNEESE,1,2.31,2.2,3.3,3.15,26,217,64.7,17,17,7.9,1.86,0,0,0.0,52.9,9,0,18.2,17,65.4,2,2,,,,66.8,56.3,72.0,,56.2,,,,,0,0,18,,59.2,0.0,0,0,0,0,0,0,0.0,53,3.1,40.0,5,6,22.6,3.17,0,0,0.0,33.3,2,4,0.0,9,34.6,0,2,,,,65.1,40.2,69.8,,44.0,,53.2,,,0,1,9,25.0,42.4,11.1,1,2,0,1,1,1,11.1,16,2.7
Thomas Gotkowski,184081,QB,MIAMI OH,1,2.51,2.33,2.9,4.4,26,221,61.5,13,13,7.9,1.67,0,0,0.0,61.5,8,1,0.0,13,50.0,0,3,,,,66.0,51.1,71.0,,51.1,,,,,0,0,13,0.0,70.7,0.0,0,0,0,0,0,0,0.0,54,4.2,55.6,9,10,26.8,3.35,0,4,40.0,50.0,5,7,0.0,13,50.0,0,6,,,,66.0,89.9,71.0,,90.3,,61.3,,,1,0,13,14.3,129.2,7.7,1,2,0,0,1,0,0.0,131,13.1
Gunner Stockton,157072,QB,GEORGIA,1,2.74,2.45,3.4,4.6,25,173,100.0,11,12,0.5,1.54,1,0,0.0,83.3,10,1,9.1,12,48.0,1,8,,,,65.8,70.8,70.7,,70.4,,,,,0,0,12,0.0,105.2,0.0,0,0,0,0,0,0,0.0,111,9.3,77.8,9,9,10.1,3.85,0,0,0.0,77.8,7,4,0.0,13,52.0,0,5,,,,66.0,69.8,71.0,,60.1,,72.0,,,0,1,13,25.0,66.4,7.7,1,3,0,0,0,1,7.7,85,9.4
Zach Osborne,160474,QB,COLGATE,1,2.17,2.17,,,25,142,55.6,18,18,11.0,1.9,0,1,5.6,55.6,10,2,0.0,18,72.0,0,5,,,,66.8,66.7,72.0,,66.3,,,,,0,0,18,0.0,118.5,0.0,0,0,0,0,2,0,0.0,143,7.9,42.9,7,7,26.0,2.86,0,2,28.6,42.9,3,1,0.0,7,28.0,0,3,,,,64.6,65.3,69.1,,65.0,,,,,0,1,7,0.0,89.9,0.0,0,0,0,0,1,1,14.3,111,15.9
Carson Camp,141837,QB,SE LA,1,2.59,2.53,,4.0,25,294,76.9,13,13,5.2,1.54,0,0,0.0,69.2,9,1,10.0,13,52.0,1,3,,,,66.0,69.5,71.0,,69.1,,,,,0,0,13,0.0,119.9,0.0,0,0,0,0,2,0,0.0,64,4.9,62.5,8,11,16.6,3.73,0,1,8.3,27.3,3,5,40.0,12,48.0,2,3,,,,66.0,63.2,71.0,,59.3,,64.2,,,0,0,13,0.0,43.0,0.0,0,1,0,3,0,0,0.0,42,3.8
Rocco Becht,157567,QB,IOWA STATE,1,2.52,2.37,3.4,5.3,25,193,83.3,12,13,8.6,1.91,1,0,0.0,76.9,10,0,0.0,13,52.0,0,6,,,,66.0,82.9,71.0,,82.2,,,,,0,0,13,,130.6,0.0,0,0,0,0,1,0,0.0,121,9.3,88.9,9,10,10.9,3.19,1,1,9.1,80.0,8,4,0.0,12,48.0,0,7,,,,66.0,86.0,71.0,,89.4,,57.3,,,0,0,13,25.0,156.3,8.3,1,1,0,0,2,0,0.0,120,12.0
Andrew Indorf,201895,QB,TOWSON,1,2.92,3.05,,,25,317,63.6,11,11,6.5,1.67,0,0,0.0,63.6,7,1,0.0,11,44.0,0,2,,,,65.6,51.2,70.4,,51.2,,,,,0,1,11,0.0,74.6,0.0,0,0,0,0,2,1,9.1,47,4.3,58.3,12,13,20.4,4.21,0,2,15.4,53.8,7,6,0.0,13,52.0,0,4,,,,66.0,90.2,71.0,,89.9,,,,,0,0,13,0.0,111.7,0.0,0,0,0,1,1,0,0.0,122,9.4
Chase Jenkins,173242,QB,RICE,1,2.58,2.28,3.2,4.47,25,275,69.2,13,13,4.4,1.52,0,0,0.0,69.2,9,1,0.0,13,52.0,0,5,,,,66.0,50.5,71.0,,50.5,,,,,0,0,13,0.0,111.1,0.0,0,0,0,0,1,0,0.0,80,6.2,62.5,8,8,9.3,3.73,0,0,0.0,62.5,5,7,0.0,12,48.0,0,2,,,,65.8,54.0,70.7,,51.9,,60.6,,,0,0,12,14.3,66.7,8.3,1,3,0,0,0,0,0.0,21,2.6
Drew Mestemaker,190616,QB,N TEXAS,1,2.69,2.55,,6.0,24,251,84.6,13,13,4.5,2.0,0,0,0.0,84.6,11,0,0.0,13,54.2,0,6,,,,66.0,73.8,71.0,,73.3,,,,,0,0,13,,144.4,0.0,0,0,0,0,1,1,7.7,215,16.5,80.0,10,10,18.6,3.51,0,3,30.0,80.0,8,1,0.0,11,45.8,0,8,,,,65.6,93.6,70.4,,94.3,,57.0,,,0,0,11,0.0,158.3,0.0,0,1,0,0,2,0,0.0,254,25.4
LaNorris Sellers,174326,QB,S CAROLINA,1,2.9,2.25,,6.13,24,289,83.3,12,12,1.8,1.49,0,0,0.0,75.0,9,0,10.0,12,50.0,1,5,,,,66.0,61.7,71.0,,61.5,,,,,0,0,13,,144.4,0.0,0,0,0,0,1,0,0.0,198,16.5,87.5,8,8,8.3,4.3,0,0,0.0,87.5,7,3,0.0,12,50.0,0,6,,,,66.0,72.8,71.0,,60.1,,74.4,,,0,0,13,0.0,145.8,0.0,0,4,0,0,1,1,7.7,76,9.5
Trey Kukuk,198675,QB,LA TECH,1,2.72,2.43,,4.18,24,208,100.0,9,10,3.3,1.71,1,0,0.0,90.0,9,2,0.0,10,41.7,0,5,,,,65.4,90.4,70.1,,90.2,,,,,0,0,10,0.0,98.8,0.0,0,0,0,0,0,0,0.0,77,7.7,50.0,8,10,15.1,3.44,0,0,0.0,40.0,4,7,0.0,14,58.3,0,4,,,,66.4,70.0,71.4,,53.7,,76.6,,,1,0,15,0.0,52.5,0.0,0,4,0,1,0,0,0.0,41,4.1
Carlos Del Rio-Wilson,146687,QB,MARSHALL,1,2.9,2.68,,5.3,23,214,83.3,12,12,5.0,2.1,0,0,0.0,83.3,10,1,0.0,12,52.2,0,6,,,,65.8,68.5,70.7,,68.1,,,,,0,0,12,0.0,106.6,0.0,0,0,0,0,0,0,0.0,115,9.6,50.0,8,9,9.6,3.78,0,0,0.0,33.3,3,7,25.0,11,47.8,1,3,,,,66.0,53.8,71.0,,58.5,,52.8,,,0,1,13,0.0,4.6,0.0,0,2,0,1,0,0,0.0,31,3.4
Elijah Brown,183276,QB,STANFORD,1,2.85,2.7,2.8,4.45,23,300,57.1,7,9,10.7,2.13,2,0,0.0,44.4,4,1,0.0,9,39.1,0,2,,,,65.4,49.4,70.1,,49.4,,,,,0,0,10,0.0,97.5,0.0,0,0,0,0,1,1,10.0,46,5.1,66.7,9,11,10.2,3.31,0,2,16.7,54.5,6,6,0.0,14,60.9,0,5,,,,66.4,80.7,71.4,,81.8,,60.6,,,0,0,15,16.7,76.7,7.1,1,2,0,2,0,0,0.0,77,7.0
Dez Thomas II,177368,QB,GEORGETOWN,1,2.69,2.48,3.55,5.1,23,172,63.6,11,11,6.7,1.94,0,0,0.0,63.6,7,0,0.0,11,47.8,0,2,,,,65.8,45.0,70.7,,45.1,,,,,0,2,12,,34.8,0.0,0,0,0,0,0,1,8.3,51,4.6,33.3,6,7,12.7,3.69,0,0,0.0,28.6,2,8,0.0,11,47.8,0,1,,,,65.6,35.9,70.4,,40.3,,51.9,,,0,1,11,25.0,4.8,18.2,2,2,0,1,0,1,9.1,29,4.1
