player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_pass_rush_defense,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_pass_rush_defense,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Michael Brescia,149295,QB,COLGATE,1,2.81,2.38,2.8,5.4,15,142,87.5,8,8,6.4,1.93,0,0,0.0,87.5,7,1,0.0,8,53.3,0,3,,,,64.9,76.5,69.5,,75.9,,,,,,0,0,8,0.0,94.8,0.0,0,0,0,0,0,0,0.0,54,6.8,0.0,3,4,25.3,3.81,0,0,0.0,0.0,0,5,,7,46.7,0,0,,,,15.0,27.6,69.1,,27.9,,,53.1,,,0,0,7,20.0,39.6,14.3,1,2,0,1,0,1,14.3,0,0.0
Xavier Shepherd,104767,QB,KENNESAW,1,3.1,2.35,2.9,5.03,15,200,85.7,7,7,8.6,1.89,0,0,0.0,85.7,6,0,0.0,7,46.7,0,5,,,,64.6,84.5,69.1,,83.8,,,,,,0,0,7,,107.1,0.0,0,0,0,0,0,0,0.0,68,9.7,66.7,3,3,19.7,4.16,0,1,33.3,66.7,2,5,0.0,8,53.3,0,4,,,,64.9,83.6,69.5,,68.2,,,74.9,,,0,0,8,20.0,109.7,12.5,1,4,0,0,0,0,0.0,41,13.7
Jake Dunniway,60572,QB,SACRAMENTO,1,2.66,2.57,3.9,,14,279,71.4,7,7,10.9,2.1,0,0,0.0,57.1,4,0,20.0,7,50.0,1,2,,,,64.6,64.5,69.1,,64.2,,,,,,0,0,7,,106.5,0.0,0,0,0,0,2,0,0.0,29,4.1,80.0,5,6,12.8,3.23,0,1,16.7,66.7,4,2,0.0,7,50.0,0,3,,,,64.6,89.9,69.1,,89.1,,,,,,0,0,7,50.0,109.7,14.3,1,0,0,1,0,0,0.0,76,12.7
Carter Bradley,77685,QB,TOLEDO,1,2.11,2.11,,,14,316,54.5,11,11,11.8,1.88,0,0,0.0,45.5,5,4,16.7,11,78.6,1,1,,,,65.8,42.6,70.7,,42.8,,,,,,0,0,12,0.0,53.2,0.0,0,0,0,0,0,1,8.3,35,3.2,33.3,3,3,21.7,2.93,0,0,0.0,33.3,1,2,0.0,3,21.4,0,1,,,,62.7,51.6,66.6,,51.7,,,,,,0,0,3,0.0,50.7,0.0,0,0,0,0,0,0,0.0,15,5.0
Nate Cox,60432,QB,NEVADA,1,2.34,2.15,2.1,4.6,13,239,80.0,5,6,3.8,1.6,0,0,0.0,66.7,4,3,0.0,7,53.8,0,1,,,,64.6,60.0,69.1,,59.8,,,,,,0,0,7,33.3,70.1,14.3,1,0,0,1,0,0,0.0,14,2.3,80.0,5,5,8.6,3.2,0,1,16.7,60.0,3,2,25.0,6,46.2,1,3,,,,64.6,85.5,69.1,,81.4,,,64.2,,,0,0,7,0.0,97.1,0.0,0,1,0,0,0,0,0.0,54,10.8
Preston Rice,60469,QB,MURRAY ST,1,2.58,2.58,,,13,236,50.0,6,6,3.7,1.55,0,0,0.0,50.0,3,1,0.0,6,46.2,0,0,,,,64.2,54.1,68.6,,54.1,,,,,,0,0,6,0.0,56.3,0.0,0,0,0,0,0,0,0.0,10,1.7,57.1,7,7,7.4,3.46,0,0,0.0,42.9,3,4,25.0,7,53.8,1,1,,,,64.6,27.3,0.0,,29.1,,,,,,0,2,7,0.0,10.7,0.0,0,0,0,0,0,1,14.3,21,3.0
Nick Orlando,109004,QB,BUTLER,1,3.63,2.64,5.0,3.7,13,127,50.0,2,2,31.0,2.1,0,1,50.0,50.0,1,1,0.0,2,15.4,0,1,,,,61.8,80.0,65.5,,79.3,,,,,,0,0,2,0.0,95.8,0.0,0,0,0,0,0,0,0.0,58,29.0,60.0,5,5,16.6,3.91,0,0,0.0,40.0,2,7,33.3,11,84.6,1,2,,,,18.5,41.3,70.4,,43.2,,,57.3,,,0,0,11,71.4,127.1,45.5,5,1,0,0,1,1,9.1,87,17.4
Tyler Skidmore,87543,QB,SO UTAH,1,3.33,2.88,4.2,4.8,13,298,75.0,4,4,2.5,2.1,0,0,0.0,75.0,3,2,0.0,5,38.5,0,2,,,,12.5,39.0,68.1,,39.2,,,,,,0,0,5,50.0,83.3,20.0,1,0,0,0,0,1,20.0,18,4.5,100.0,5,5,9.4,4.1,0,1,20.0,100.0,5,3,0.0,8,61.5,0,2,,,,64.9,80.1,69.5,,85.5,,,57.3,,,0,0,8,66.7,114.2,25.0,2,1,0,0,0,0,0.0,57,11.4
Max Duggan,99470,QB,TCU,1,3.57,3.38,,5.5,11,305,100.0,2,2,1.0,2.05,0,0,0.0,100.0,2,0,0.0,2,18.2,0,1,,,,61.8,62.9,65.5,,62.7,,,,,,0,0,2,,118.8,0.0,0,0,0,0,0,0,0.0,25,12.5,75.0,8,8,11.1,3.91,0,1,12.5,75.0,6,2,0.0,9,81.8,0,5,,,,65.1,85.7,69.8,,76.2,,,69.4,,,0,0,9,0.0,145.3,0.0,0,1,0,0,1,0,0.0,79,9.9
Tai Lavatai,121854,QB,NAVY,1,2.79,2.5,3.17,3.7,11,237,66.7,3,3,11.7,1.97,0,0,0.0,66.7,2,2,0.0,3,27.3,0,0,,,,62.7,55.1,66.6,,55.1,,,,,,0,0,3,0.0,70.1,0.0,0,0,0,0,0,0,0.0,6,2.0,66.7,3,4,18.7,3.1,1,0,0.0,50.0,2,5,0.0,8,72.7,0,2,,,,64.9,61.2,69.5,,64.2,,,57.8,,,0,0,8,60.0,135.4,37.5,3,1,0,0,1,0,0.0,58,14.5
Zachary Clement,105561,QB,NWSTATE,1,2.65,2.39,,5.0,10,257,83.3,6,6,3.5,1.67,0,0,0.0,83.3,5,0,0.0,6,60.0,0,1,,,,64.9,56.7,69.5,,56.6,,,,,,0,0,8,,90.3,0.0,0,0,0,0,0,0,0.0,34,5.7,66.7,3,3,8.0,4.13,0,0,0.0,66.7,2,2,0.0,4,40.0,0,1,,,,63.8,54.0,68.1,,58.6,,,57.0,,,0,0,5,0.0,79.9,0.0,0,1,0,0,0,0,0.0,16,5.3
Trent Tompkins,103944,QB,UC DAVIS,1,5.0,5.32,,4.53,10,322,100.0,2,2,-1.0,1.25,0,0,0.0,50.0,1,0,50.0,2,20.0,1,1,,,,61.8,54.4,65.5,,54.6,,,,,,0,0,2,,64.6,0.0,0,0,0,0,0,0,0.0,10,5.0,25.0,4,4,12.8,5.94,0,0,0.0,0.0,0,3,100.0,8,80.0,1,2,,,,65.1,59.9,69.8,,48.2,,,68.2,,,0,0,9,0.0,39.6,0.0,0,4,0,0,0,0,0.0,0,0.0
Garrett Greene,123420,QB,W VIRGINIA,1,3.39,2.27,5.2,5.03,10,343,100.0,2,2,0.5,1.3,0,0,0.0,100.0,2,0,0.0,2,20.0,0,0,,,,61.8,62.8,65.5,,62.6,,,,,,0,0,2,,81.3,0.0,0,0,0,0,0,0,0.0,7,3.5,50.0,4,4,16.3,3.91,0,0,0.0,50.0,2,2,0.0,8,80.0,0,2,,,,65.1,54.5,69.8,,54.9,,,58.3,,,0,0,9,50.0,72.9,12.5,1,3,0,0,0,0,0.0,28,7.0
Haaziq Daniels,125263,QB,AIR FORCE,1,2.66,2.66,,,10,101,75.0,4,4,5.5,2.0,0,0,0.0,75.0,3,0,0.0,4,40.0,0,3,,,,63.3,67.6,67.4,,67.3,,,,,,0,0,4,,112.5,0.0,0,0,0,0,0,0,0.0,46,11.5,66.7,6,6,15.2,3.1,0,2,33.3,66.7,4,1,0.0,6,60.0,0,3,,,,63.8,90.2,68.6,,90.0,,,,,,0,0,6,0.0,141.7,0.0,0,0,0,0,1,0,0.0,64,10.7
Desmond Young,121715,QB,HOU BAPT,1,3.39,3.26,4.2,3.6,10,183,100.0,2,2,1.5,1.55,0,0,0.0,50.0,1,0,50.0,2,20.0,1,1,,,,61.8,73.5,65.5,,73.1,,,,,,0,0,2,,68.8,0.0,0,0,0,0,0,0,0.0,12,6.0,50.0,6,6,9.3,3.85,0,0,0.0,50.0,3,3,0.0,8,80.0,0,2,,,,64.9,55.0,69.5,,58.4,,,57.0,,,0,0,8,33.3,68.8,12.5,1,1,0,0,0,1,12.5,36,6.0
Xzavier Vaughn,102342,QB,ARKAPB,1,2.98,2.73,,5.2,10,112,66.7,3,3,12.0,1.7,0,1,25.0,33.3,1,2,50.0,3,30.0,1,1,,,,63.3,87.7,67.4,,87.0,,,,,,0,0,4,0.0,57.6,0.0,0,0,0,0,0,0,0.0,20,6.7,83.3,6,6,12.0,3.53,0,1,14.3,83.3,5,6,0.0,7,70.0,0,4,,,,65.1,77.5,69.8,,86.9,,,52.2,,,0,0,9,0.0,158.3,0.0,0,1,0,0,2,0,0.0,136,22.7
C.J. Ogbonna,149182,QB,SE MO ST,1,2.88,2.78,,3.8,10,293,50.0,4,4,17.3,1.7,0,0,0.0,50.0,2,0,0.0,4,40.0,0,1,,,,63.3,47.7,67.4,,47.8,,,,,,0,1,4,,59.4,0.0,0,0,0,0,1,1,25.0,15,3.8,33.3,3,5,14.7,3.67,0,0,0.0,20.0,1,1,0.0,6,60.0,0,1,,,,64.2,48.7,68.6,,52.3,,,57.0,,,0,0,6,0.0,39.6,0.0,0,1,0,2,0,0,0.0,10,2.0
Kody Wilstead,52001,QB,DIXIE,1,3.06,2.94,4.0,,9,1285,100.0,3,3,0.3,1.47,0,0,0.0,66.7,2,0,33.3,3,33.3,1,0,,,,63.3,63.9,67.4,,63.6,,,,,,0,0,4,,72.9,0.0,0,0,0,0,0,0,0.0,11,3.7,25.0,4,5,9.8,3.85,0,0,0.0,20.0,1,4,0.0,6,66.7,0,0,,,,64.2,38.1,68.6,,38.3,,,,,,0,0,6,25.0,39.6,16.7,1,0,0,1,0,0,0.0,7,1.4
Cole Snyder,97617,QB,RUTGERS,1,2.71,2.71,,,9,278,66.7,3,3,11.0,2.17,0,1,33.3,66.7,2,0,0.0,3,33.3,0,1,,,,62.7,74.1,66.6,,73.7,,,,,,0,0,3,,102.1,0.0,0,0,0,0,0,0,0.0,32,10.7,60.0,5,6,5.2,2.98,0,0,0.0,50.0,3,2,0.0,6,66.7,0,1,,,,64.6,54.1,69.1,,54.0,,,,,,0,0,7,0.0,59.0,0.0,0,0,0,1,0,0,0.0,22,3.7
Gunner Cruz,100575,QB,ARIZONA,1,3.02,2.6,2.8,6.2,9,109,50.0,4,4,4.3,1.65,0,0,0.0,50.0,2,0,0.0,4,44.4,0,0,,,,63.3,56.5,67.4,,56.4,,,,,,0,0,4,,56.3,0.0,0,0,0,0,0,0,0.0,12,3.0,100.0,2,3,1.0,4.12,0,0,0.0,66.7,2,2,0.0,5,55.6,0,1,,,,63.8,52.7,68.1,,57.8,,,57.3,,,0,0,5,50.0,107.6,20.0,1,1,0,1,0,0,0.0,36,12.0
Brandon Peters,40416,QB,ILLINOIS,1,2.55,2.51,2.8,,8,187,75.0,4,4,2.0,1.7,0,0,0.0,75.0,3,0,0.0,4,50.0,0,0,,,,63.3,26.4,67.4,,26.6,,,,,,0,0,4,,77.1,0.0,0,0,0,0,0,1,25.0,12,3.0,,0,3,,3.4,0,0,0.0,0.0,0,4,,4,50.0,0,0,,,,63.8,52.0,68.1,,51.9,,,,,,2,0,5,25.0,39.6,25.0,1,0,0,1,0,0,0.0,0,0.0
Jabari Blake,108958,QB,DELWARE ST,1,2.43,2.29,3.4,,8,152,80.0,5,5,6.8,2.02,0,0,0.0,80.0,4,0,0.0,5,62.5,0,3,,,,63.8,68.1,68.1,,67.8,,,,,,0,0,5,,111.7,0.0,0,0,0,0,0,0,0.0,54,10.8,100.0,1,2,6.0,3.1,0,0,0.0,50.0,1,2,0.0,3,37.5,0,0,,,,62.7,56.2,66.6,,56.2,,,,,,0,0,3,50.0,56.3,33.3,1,0,0,1,0,0,0.0,6,3.0
Colby Suits,82143,QB,LA MONROE,1,1.93,1.89,2.2,,8,209,100.0,5,5,4.8,1.63,0,0,0.0,80.0,4,1,20.0,6,75.0,1,1,,,,64.2,79.6,68.6,,79.1,,,,,,0,0,6,100.0,85.8,16.7,1,0,0,0,0,0,0.0,23,4.6,0.0,2,2,21.5,2.8,0,0,0.0,0.0,0,1,,2,25.0,0,0,,,,61.8,27.0,65.5,,27.3,,,,,,0,1,2,0.0,0.0,0.0,0,0,0,0,0,1,50.0,0,0.0
Cam'Ron Ransom,147110,QB,GA SOUTHRN,1,3.21,2.94,3.9,3.9,7,174,0.0,1,1,-5.0,2.1,0,0,0.0,0.0,0,0,,1,14.3,0,0,,,,60.3,56.9,63.6,,57.7,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,33.3,3,4,23.7,3.4,0,0,0.0,25.0,1,3,0.0,6,85.7,0,1,,,,64.2,66.7,68.6,,50.8,,,70.0,,,0,0,6,33.3,39.6,16.7,1,1,0,1,0,1,16.7,9,2.3
Miles Hastings,103943,QB,UC DAVIS,1,3.4,3.4,,,6,322,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,66.7,6,6,7.2,3.4,0,0,0.0,50.0,3,1,25.0,6,100.0,1,1,,,,64.2,55.3,68.6,,55.2,,,,,,0,1,6,0.0,20.8,0.0,0,0,0,0,0,1,16.7,24,4.0
Anthony Richardson,124393,QB,FLORIDA,1,2.37,2.37,,,6,163,100.0,4,4,-1.3,1.65,0,0,0.0,100.0,4,1,0.0,4,66.7,0,0,,,,63.3,65.0,67.4,,64.8,,,,,,0,0,4,0.0,92.7,0.0,0,0,0,0,0,0,0.0,25,6.3,0.0,1,2,5.0,3.8,0,0,0.0,0.0,0,2,,2,33.3,0,0,,,,61.8,27.4,65.5,,27.9,,,,,,1,1,2,0.0,0.0,0.0,0,0,0,0,0,1,50.0,0,0.0
Aldon Clark,60338,QB,GRAMBLING,1,1.68,1.74,1.4,,6,177,100.0,4,4,5.8,1.52,0,0,0.0,100.0,4,0,0.0,5,83.3,0,2,,,,8.9,29.8,68.1,,29.9,,,,,,0,0,5,,138.5,20.0,1,0,0,0,1,1,20.0,31,7.8,100.0,1,1,30.0,2.5,0,1,100.0,100.0,1,1,0.0,1,16.7,0,1,,,,60.3,88.6,63.6,,87.4,,,,,,0,0,1,0.0,118.8,0.0,0,0,0,0,0,0,0.0,36,36.0
Jackson Pavitt,142790,QB,CAL POLY,1,2.47,2.04,,4.6,6,129,50.0,4,4,3.0,1.78,0,0,0.0,50.0,2,1,0.0,4,66.7,0,1,,,,63.3,62.2,67.4,,62.0,,,,,,0,1,4,0.0,26.0,0.0,0,0,0,0,0,0,0.0,21,5.3,0.0,1,1,-2.0,3.85,0,0,0.0,0.0,0,1,,2,33.3,0,0,,,,61.8,56.2,65.5,,60.4,,,57.8,,,0,0,2,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
Jake Smith,109024,QB,HARVARD,1,2.07,2.07,,,6,179,40.0,5,5,14.2,1.88,0,0,0.0,40.0,2,3,0.0,5,83.3,0,1,,,,63.8,29.2,68.1,,29.4,,,,,,0,1,5,0.0,8.3,0.0,0,0,0,0,0,1,20.0,15,3.0,100.0,1,1,5.0,3.0,0,0,0.0,100.0,1,0,0.0,1,16.7,0,0,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0
Chris Zellous,153319,QB,HAMPTON,1,2.08,2.08,,,6,178,75.0,4,4,11.5,1.78,0,0,0.0,75.0,3,0,0.0,4,66.7,0,1,,,,63.8,43.3,68.1,,43.5,,,,,,0,0,5,,128.1,0.0,0,0,0,0,1,1,20.0,23,5.8,0.0,2,2,10.5,2.7,0,0,0.0,0.0,0,0,,2,33.3,0,0,,,,62.7,33.5,66.6,,34.1,,,,,,0,0,3,,39.6,0.0,0,0,0,0,0,1,33.3,0,0.0
Justin Lynch,144392,QB,TEMPLE,1,2.42,2.42,2.4,,6,306,100.0,3,3,-1.3,1.38,0,0,0.0,66.7,2,1,33.3,4,66.7,1,1,,,,63.3,61.5,67.4,,61.4,,,,,,0,0,4,100.0,99.3,25.0,1,0,0,0,0,0,0.0,30,10.0,0.0,1,2,8.0,4.5,0,0,0.0,0.0,0,2,,2,33.3,0,0,,,,61.8,51.1,65.5,,51.3,,,,,,0,0,2,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
T.J. Finley,124093,QB,AUBURN,1,2.3,2.3,,,5,115,33.3,3,3,12.7,2.17,0,0,0.0,33.3,1,1,0.0,3,60.0,0,0,,,,62.7,47.4,66.6,,47.6,,,,,,0,0,3,0.0,42.4,0.0,0,0,0,0,0,0,0.0,6,2.0,100.0,2,2,21.0,2.5,0,1,50.0,100.0,2,1,0.0,2,40.0,0,2,,,,61.8,93.4,65.5,,93.0,,,,,,0,0,2,0.0,118.8,0.0,0,0,0,0,0,0,0.0,49,24.5
Justin Agner,41605,QB,STETSON,1,3.4,1.8,3.75,5.9,5,302,100.0,1,1,-5.0,1.35,0,0,0.0,100.0,1,1,0.0,2,40.0,0,0,,,,61.8,58.9,65.5,,58.9,,,,,,0,0,2,100.0,91.7,50.0,1,0,0,0,0,0,0.0,6,6.0,100.0,1,1,4.0,4.77,0,0,0.0,100.0,1,3,0.0,3,60.0,0,0,,,,63.8,75.6,68.1,,60.2,,,71.0,,,0,0,5,33.3,108.3,33.3,1,1,0,0,0,0,0.0,10,10.0
Walker Harris,150449,QB,NC CENT,1,2.12,2.12,,,5,247,100.0,3,3,-2.7,1.53,0,0,0.0,33.3,1,0,66.7,3,60.0,2,0,,,,62.7,63.4,66.6,,63.2,,,,,,0,0,3,,42.4,0.0,0,0,0,0,0,0,0.0,4,1.3,0.0,2,2,2.5,3.0,0,0,0.0,0.0,0,0,,2,40.0,0,0,,,,61.8,46.0,65.5,,46.5,,,,,,0,0,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Nigel Summerville,108985,QB,LEHIGH,1,2.16,1.93,3.1,,5,205,66.7,3,3,-0.7,1.53,0,0,0.0,33.3,1,0,50.0,3,60.0,1,0,,,,62.7,56.1,66.6,,56.0,,,,,,0,0,3,,42.4,0.0,0,0,0,0,0,0,0.0,4,1.3,0.0,1,1,43.0,3.1,0,0,0.0,0.0,0,1,,2,40.0,0,0,,,,61.8,47.3,65.5,,47.6,,,,,,0,0,2,100.0,39.6,50.0,1,0,0,0,0,0,0.0,0,0.0
Connor Blumrick,60558,QB,VA TECH,1,2.56,2.0,4.8,,5,337,50.0,2,2,1.5,0.95,0,0,0.0,50.0,1,0,0.0,2,40.0,0,0,,,,61.8,62.4,65.5,,62.3,,,,,,0,0,2,,56.3,0.0,0,0,0,0,0,0,0.0,6,3.0,100.0,1,2,-4.0,3.63,0,0,0.0,50.0,1,3,0.0,3,60.0,0,0,,,,63.3,28.1,67.4,,28.3,,,,,,0,0,4,33.3,56.3,33.3,1,0,0,1,0,1,25.0,-3,-1.5
Clay Millen,146082,QB,NEVADA,1,3.4,3.47,3.2,,4,239,100.0,1,1,-4.0,2.2,0,0,0.0,100.0,1,0,0.0,1,25.0,0,0,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,2,2.0,50.0,2,2,10.5,3.8,0,0,0.0,50.0,1,3,0.0,3,75.0,0,0,,,,62.7,49.5,66.6,,49.6,,,,,,0,0,3,33.3,77.1,33.3,1,0,0,0,0,0,0.0,16,8.0
Jiya Wright,77688,QB,LA MONROE,1,3.9,3.35,,4.45,4,209,100.0,1,1,17.0,2.3,0,0,0.0,0.0,0,1,100.0,1,25.0,1,0,,,,60.3,75.0,63.6,,74.3,,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,100.0,1,1,7.0,4.43,0,0,0.0,100.0,1,3,0.0,3,75.0,0,3,,,,62.7,71.4,66.6,,53.7,,,70.8,,,0,0,3,0.0,131.3,0.0,0,2,0,0,1,0,0.0,6,6.0
Javon Williams Jr.,87540,HB,S ILLINOIS,1,4.18,2.2,,4.83,4,295,,0,1,,2.2,0,0,0.0,0.0,0,1,,1,25.0,0,0,,,,60.3,60.0,63.5,,60.0,,,,,,1,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,4.83,0,0,,,0,3,,3,75.0,0,0,,,,9.4,25.8,67.4,,,,,33.3,,,0,0,3,0.0,0.0,0.0,0,3,0,0,0,1,33.3,0,
Cornelious Brown IV,98356,QB,GA STATE,1,1.9,1.9,,,4,175,75.0,4,4,10.0,1.9,0,0,0.0,50.0,2,3,33.3,4,100.0,1,2,,,,63.8,66.0,68.1,,65.8,,,,,,0,0,5,0.0,60.4,0.0,0,0,0,0,0,0,0.0,16,4.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Grant Wilson,143041,QB,FORDHAM,1,2.45,2.45,,,4,168,100.0,1,1,0.0,1.7,0,0,0.0,100.0,1,0,0.0,1,25.0,0,0,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,0,0.0,66.7,3,3,6.7,2.7,0,0,0.0,33.3,1,1,50.0,3,75.0,1,1,,,,62.7,59.4,66.6,,59.3,,,,,,0,0,3,0.0,52.1,0.0,0,0,0,0,0,0,0.0,16,5.3
Kyle McCord,145053,QB,OHIO STATE,1,2.68,2.73,2.5,,4,260,100.0,1,1,9.0,2.4,0,0,0.0,100.0,1,0,0.0,1,25.0,0,1,,,,60.3,72.4,63.6,,71.9,,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,13,13.0,50.0,2,2,16.0,2.77,0,0,0.0,50.0,1,1,0.0,3,75.0,0,1,,,,62.7,57.1,66.6,,57.0,,,,,,0,0,3,100.0,70.8,33.3,1,0,0,0,0,0,0.0,13,6.5
Duce Taylor,150493,QB,MORGAN ST,1,3.7,3.8,,3.4,4,235,100.0,1,1,-5.0,2.0,0,0,0.0,100.0,1,0,0.0,1,25.0,0,0,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0,0.0,2,2,33.0,4.27,0,0,0.0,0.0,0,0,,3,75.0,0,0,,,,62.7,29.4,66.6,,30.0,,,57.3,,,0,0,3,,39.6,0.0,0,1,0,0,0,1,33.3,0,0.0
Asher O'Hara,78529,QB,SACRAMENTO,1,2.78,2.78,,,4,279,100.0,1,1,5.0,1.7,0,0,0.0,100.0,1,0,0.0,1,25.0,0,1,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,,108.3,0.0,0,0,0,0,0,0,0.0,10,10.0,100.0,3,3,8.3,3.13,0,0,0.0,100.0,3,0,0.0,3,75.0,0,3,,,,62.7,82.9,66.6,,82.2,,,,,,0,0,3,,118.8,0.0,0,0,0,0,0,0,0.0,58,19.3
Quincy Guy-Barnes,155865,QB,WAGNER,1,5.17,2.9,6.8,5.8,3,338,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,1,1,5.0,5.17,0,0,0.0,0.0,0,2,,3,100.0,0,0,,,,62.7,42.3,66.6,,50.9,,,56.3,,,0,0,3,50.0,39.6,33.3,1,1,0,0,0,0,0.0,0,0.0
Rob McCoy,108989,QB,SACR HEART,1,2.07,2.07,,,3,280,50.0,2,2,9.5,1.5,0,0,0.0,50.0,1,0,0.0,2,66.7,0,0,,,,61.8,39.3,65.5,,39.8,,,,,,0,1,2,,16.7,0.0,0,0,0,0,0,1,50.0,0,0.0,0.0,1,1,20.0,3.2,0,0,0.0,0.0,0,1,,1,33.3,0,0,,,,60.3,60.0,63.6,,59.9,,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jalen Dummett,139376,QB,LAMAR,1,3.63,3.3,4.3,,3,204,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,2,2,12.0,3.63,0,0,0.0,0.0,0,3,,3,100.0,0,0,,,,62.7,21.1,66.6,,21.6,,,,,,0,2,3,33.3,0.0,33.3,1,0,0,0,0,2,66.7,0,0.0
Mike Wright Jr.,124366,QB,VANDERBILT,1,3.47,3.1,4.2,,3,333,100.0,1,1,2.0,2.3,0,0,0.0,100.0,1,1,0.0,1,33.3,0,1,,,,60.3,61.1,63.6,,61.0,,,,,,0,0,1,0.0,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0,100.0,1,1,-2.0,4.05,0,0,0.0,100.0,1,1,0.0,2,66.7,0,0,,,,61.8,58.9,65.5,,58.9,,,,,,0,0,2,100.0,79.2,50.0,1,0,0,0,0,0,0.0,3,3.0
Casey Bauman,91401,QB,MONTANA ST,1,2.6,2.15,3.5,,3,233,100.0,1,1,-3.0,1.8,0,0,0.0,100.0,1,0,0.0,1,33.3,0,1,,,,60.3,61.1,63.6,,61.0,,,,,,0,0,1,,112.5,0.0,0,0,0,0,0,0,0.0,11,11.0,100.0,1,1,0.0,3.0,0,0,0.0,100.0,1,1,0.0,2,66.7,0,0,,,,61.8,58.9,65.5,,58.9,,,,,,0,0,2,100.0,79.2,50.0,1,0,0,0,0,0,0.0,1,1.0
Lucas Johnson,40551,QB,S DIEGO ST,1,3.45,1.2,,5.7,2,284,100.0,1,1,-5.0,1.2,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0,,0,0,,5.7,0,0,,,0,1,,1,50.0,0,0,,,,60.3,53.3,63.6,,,,,57.0,,,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,
Blake Shapen,122282,QB,BAYLOR,1,2.75,2.75,,,2,118,100.0,1,1,3.0,1.8,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0,100.0,1,1,12.0,3.7,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,,,,60.3,73.2,63.6,,72.6,,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,15,15.0
