player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_pass,less_grades_pass_route,less_grades_run,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_pass,more_grades_pass_route,more_grades_run,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
John Paddock,77689,QB,ILLINOIS,1,2.43,2.35,3.75,,36,187,88.2,17,18,5.5,1.73,1,0,0.0,66.7,12,1,20.0,18,50.0,3,7,,,,,67.4,72.4,72.7,71.9,,,0,1,22,0.0,76.2,0.0,0,0,0,0,1,0,0.0,100,5.6,81.3,16,16,9.9,3.13,0,2,12.5,75.0,12,5,7.7,18,50.0,1,6,,,,,66.8,78.1,72.0,77.4,,,0,1,18,40.0,130.2,11.1,2,0,0,0,2,1,5.6,234,14.6
Ben Bryant,77655,QB,NWESTERN,1,2.41,2.26,3.15,4.1,36,256,88.9,18,19,6.6,1.89,0,0,0.0,84.2,16,2,0.0,19,52.8,0,7,,,,,67.0,89.5,72.2,88.6,,,0,0,19,0.0,112.9,0.0,0,0,0,1,1,0,0.0,131,6.9,69.2,13,13,13.3,2.98,0,2,15.4,61.5,8,8,11.1,17,47.2,1,7,,,,,66.8,75.1,72.0,68.9,,71.1,0,2,18,25.0,72.4,11.8,2,2,0,0,1,2,11.1,103,7.9
Jordan McCloud,101058,QB,JAMES MAD,1,2.49,2.35,7.4,,36,197,95.2,21,22,5.0,1.78,1,1,4.5,90.9,20,2,0.0,22,61.1,0,13,,,,,67.4,90.9,72.7,90.6,,,0,0,22,0.0,153.4,0.0,0,0,0,0,5,0,0.0,249,11.3,58.3,12,13,12.4,3.61,0,1,7.7,46.2,6,8,14.3,14,38.9,1,5,,,,,66.2,60.4,71.2,60.1,,,0,1,14,12.5,32.5,7.1,1,0,0,1,0,1,7.1,75,5.8
Gunnar Watson,83570,QB,TROY,1,2.8,2.81,2.4,,36,318,84.6,13,13,7.8,2.19,0,0,0.0,76.9,10,2,9.1,14,38.9,1,7,,,,,20.6,83.5,71.2,82.7,,,0,0,14,50.0,142.6,7.1,1,0,0,0,2,1,7.1,115,8.8,52.4,21,22,18.4,3.19,0,0,0.0,50.0,11,8,0.0,22,61.1,0,7,,,,,67.6,59.5,73.0,59.3,,,0,1,24,0.0,57.6,0.0,0,0,0,1,0,1,4.2,173,7.9
Davis Brin,77642,QB,GA SOUTHRN,1,2.67,2.62,3.4,3.6,36,174,100.0,16,16,3.1,1.84,0,0,0.0,100.0,16,1,0.0,16,44.4,0,5,,,,,66.5,69.7,71.6,69.2,,,0,0,16,0.0,108.1,0.0,0,0,0,0,0,0,0.0,159,9.9,56.3,16,18,11.1,3.34,0,0,0.0,44.4,8,8,11.1,20,55.6,1,5,,,,,67.2,31.9,72.5,29.7,,64.0,0,3,21,12.5,17.8,5.0,1,1,0,2,0,6,28.6,79,4.4
Joe Milton III,82151,QB,TENNESSEE,1,2.78,2.66,5.6,4.0,35,307,82.4,17,18,2.2,1.74,1,0,0.0,72.2,13,1,7.1,18,51.4,1,7,,,,,66.8,66.3,72.0,65.9,,,0,0,18,0.0,98.4,0.0,0,0,0,0,0,0,0.0,156,8.7,64.3,14,15,21.8,3.88,0,2,12.5,60.0,9,5,0.0,17,48.6,0,9,,,,,66.8,92.4,72.0,91.7,,64.0,0,0,18,20.0,143.8,5.9,1,1,0,1,4,0,0.0,227,15.1
Jase Bauer,145714,QB,C MICHIGAN,1,3.87,3.61,2.93,6.53,35,134,100.0,7,7,5.3,1.99,0,0,0.0,100.0,7,3,0.0,8,22.9,0,3,,,,,65.1,85.9,69.8,85.2,,,0,0,9,33.3,108.3,12.5,1,0,0,0,0,0,0.0,70,10.0,55.6,18,20,12.8,4.42,0,1,4.3,40.0,8,10,20.0,27,77.1,2,6,,,,,68.2,67.6,73.7,67.3,,61.2,0,0,30,30.0,75.4,11.1,3,4,0,2,1,0,0.0,112,5.6
Chubba Purdy,122412,QB,NEBRASKA,1,3.21,2.86,4.23,5.2,35,238,85.7,14,15,5.8,1.87,1,0,0.0,66.7,10,3,16.7,15,42.9,2,3,,,,,66.4,79.0,71.4,78.4,,,0,0,15,0.0,79.3,0.0,0,0,0,0,0,0,0.0,78,5.2,77.8,9,13,9.4,4.22,0,2,15.4,38.5,5,14,28.6,20,57.1,2,5,,,,,11.9,29.7,72.4,29.3,,56.3,0,1,20,28.6,63.3,20.0,4,3,0,4,1,3,15.0,111,8.5
Hayden Wolff,98362,QB,W MICHIGAN,1,2.69,2.39,3.12,4.67,35,347,76.5,17,17,2.4,1.74,0,0,0.0,76.5,13,1,0.0,18,51.4,0,2,,,,,66.8,38.5,72.0,38.6,,,0,2,18,100.0,45.1,5.6,1,0,0,0,0,3,16.7,77,4.5,85.7,7,10,3.1,3.69,0,0,0.0,40.0,4,10,33.3,17,48.6,2,2,,,,,22.4,50.8,71.8,57.3,,50.9,0,0,17,40.0,54.6,23.5,4,3,0,3,0,1,5.9,46,4.6
Jayden Maiava,158135,QB,UNLV,1,2.58,2.32,5.4,5.0,34,325,77.8,18,18,4.9,1.77,0,0,0.0,66.7,12,2,14.3,18,52.9,2,4,,,,,66.8,55.9,72.0,55.8,,,0,0,18,0.0,78.7,0.0,0,0,0,0,0,0,0.0,91,5.1,70.0,10,11,12.3,3.73,0,2,14.3,63.6,7,10,0.0,15,44.1,0,7,,,,,66.8,57.7,72.0,58.5,,58.1,0,0,18,10.0,137.5,6.7,1,3,0,1,1,1,5.6,140,12.7
Michael Penix Jr.,82134,QB,WASHINGTON,1,2.51,2.51,2.3,,34,340,82.4,17,17,5.2,1.9,0,0,0.0,76.5,13,4,7.1,18,52.9,1,3,,,,,67.1,68.1,72.4,67.7,,,0,1,20,25.0,85.7,5.6,1,0,0,0,1,0,0.0,101,5.9,35.7,14,16,16.9,3.19,0,0,0.0,31.3,5,4,0.0,16,47.1,0,4,,,,,66.7,58.9,71.8,58.7,,,1,0,17,0.0,75.8,0.0,0,0,0,1,1,1,5.9,103,6.4
Dylan Hopkins,83571,QB,NEW MEXICO,1,2.39,2.44,2.95,,34,241,57.1,21,21,10.1,1.95,0,1,4.0,42.9,9,3,25.0,21,61.8,3,5,,,,,67.7,51.2,73.1,51.2,,,0,0,25,0.0,55.3,0.0,0,0,0,0,0,1,4.0,88,4.2,30.0,10,10,18.8,3.37,0,1,7.7,30.0,3,11,0.0,12,35.3,0,1,,,,,66.4,40.2,71.4,40.5,,,0,0,15,18.2,42.5,16.7,2,0,0,0,0,1,6.7,37,3.7
Taisun Phommachanh,99577,QB,UMASS,1,2.59,2.59,3.35,3.9,34,216,60.0,10,11,2.8,1.95,1,0,0.0,54.5,6,3,0.0,12,35.3,0,2,,,,,66.0,48.4,71.2,48.3,,,0,1,14,33.3,22.2,8.3,1,0,0,0,0,1,7.1,24,2.2,66.7,18,19,16.5,3.09,1,2,10.0,63.2,12,6,0.0,21,61.8,0,10,,,,,24.8,75.8,72.7,73.0,,64.2,0,0,22,16.7,117.4,4.8,1,1,0,0,1,1,4.5,206,10.8
Nick Minicucci,173617,QB,DELAWARE,1,3.41,2.91,6.8,5.32,34,151,76.5,17,17,7.5,1.99,0,0,0.0,64.7,11,4,15.4,17,50.0,2,5,,,,,66.8,82.3,72.0,81.6,,,0,3,18,0.0,71.8,0.0,0,0,0,0,2,0,0.0,66,3.9,85.7,7,9,15.0,5.13,0,1,9.1,66.7,6,9,0.0,16,47.1,0,8,,,,,66.8,85.6,72.0,77.5,,74.5,0,0,18,22.2,146.8,12.5,2,5,0,2,1,0,0.0,114,12.7
Zion Webb,63555,QB,JVILLE ST,1,2.5,2.37,3.35,3.55,34,196,68.8,16,17,11.2,2.02,1,0,0.0,58.8,10,2,9.1,17,50.0,1,4,,,,,66.8,68.7,72.0,68.2,,,0,0,18,0.0,81.5,0.0,0,0,0,0,0,0,0.0,124,7.3,53.8,13,13,17.3,2.98,0,2,14.3,53.8,7,7,0.0,17,50.0,0,6,,,,,66.8,57.9,72.0,57.1,,60.8,0,2,18,28.6,47.8,11.8,2,2,0,0,0,2,11.1,126,9.7
Myles Crawley,141731,QB,GRAMBLING,1,2.2,1.95,3.25,5.1,33,177,75.0,24,24,4.1,1.71,0,0,0.0,75.0,18,3,0.0,25,75.8,0,9,,,,,67.8,53.3,73.3,53.2,,,0,1,26,33.3,77.8,4.0,1,0,0,0,0,1,3.8,176,7.3,100.0,1,4,3.0,3.75,0,0,0.0,25.0,1,5,0.0,8,24.2,0,0,,,,,64.9,46.6,69.5,49.7,,57.3,0,0,8,60.0,39.6,37.5,3,1,0,3,0,0,0.0,7,1.8
John Rhys Plumlee,97602,QB,UCF,1,2.87,2.5,4.77,4.95,32,323,87.5,16,16,5.9,1.83,0,0,0.0,81.3,13,2,7.1,16,50.0,1,7,,,,,66.5,80.0,71.6,79.3,,,0,0,16,0.0,133.1,0.0,0,0,0,0,1,0,0.0,175,10.9,100.0,11,11,7.5,3.91,0,0,0.0,90.9,10,6,9.1,16,50.0,1,5,,,,,66.5,83.5,71.6,83.9,,61.8,0,0,16,50.0,99.2,18.8,3,2,0,0,0,0,0.0,86,7.8
Ethan Vasko,163817,QB,COAST CAR,1,2.58,2.32,3.0,6.05,32,141,81.3,16,16,1.5,1.74,0,0,0.0,81.3,13,1,0.0,16,50.0,0,4,,,,,66.5,56.4,71.6,56.2,,,0,0,16,0.0,112.8,0.0,0,0,0,0,1,0,0.0,97,6.1,61.5,13,13,15.7,3.41,0,1,7.7,61.5,8,7,0.0,16,50.0,0,7,,,,,66.4,86.6,71.6,86.7,,62.0,0,0,16,14.3,101.8,6.3,1,2,0,0,0,1,6.3,151,11.6
Taulia Tagovailoa,97271,QB,MARYLAND,1,2.46,2.4,4.5,,32,215,73.7,19,19,5.4,1.64,0,3,15.8,73.7,14,0,0.0,19,59.4,0,8,,,,,67.0,91.2,72.2,90.9,,,0,0,19,,141.3,0.0,0,0,0,0,2,0,0.0,195,10.3,83.3,12,12,10.3,3.67,0,0,0.0,83.3,10,4,0.0,13,40.6,0,5,,,,,66.5,68.1,71.6,67.6,,,0,1,16,25.0,111.8,7.7,1,0,0,0,1,1,6.3,166,13.8
Ashton Daniels,157259,QB,STANFORD,1,3.18,2.81,3.43,6.0,32,300,73.3,15,15,5.1,1.96,0,0,0.0,73.3,11,3,0.0,15,46.9,0,4,,,,,66.4,51.5,71.4,51.4,,,0,1,15,0.0,59.0,0.0,0,0,0,0,0,1,6.7,85,5.7,50.0,8,10,13.5,4.26,0,0,0.0,40.0,4,13,0.0,17,53.1,0,2,,,,,67.0,46.6,72.2,51.2,,51.0,0,0,19,30.8,63.3,23.5,4,3,0,2,0,0,0.0,67,6.7
Jeff Undercuffler,78501,QB,AKRON,1,3.0,2.71,3.73,8.0,32,102,69.2,13,13,2.2,1.69,0,0,0.0,69.2,9,1,0.0,13,40.6,0,3,,,,,66.2,48.8,71.2,48.8,,,0,0,14,0.0,72.9,0.0,0,0,0,0,0,0,0.0,41,3.2,57.1,14,14,11.1,3.89,0,0,0.0,50.0,7,9,12.5,19,59.4,1,3,,,,,67.0,35.0,72.2,36.9,,56.2,0,1,19,44.4,32.4,21.1,4,1,0,0,0,1,5.3,62,4.4
Jayden Daniels,97993,QB,LSU,1,3.01,2.4,4.8,4.83,32,211,86.7,15,15,5.9,1.76,0,1,6.7,80.0,12,0,7.7,15,46.9,1,8,,,,,66.4,91.8,71.4,91.5,,,0,0,15,,140.7,0.0,0,0,0,0,3,0,0.0,124,8.3,57.1,7,9,21.1,4.11,0,0,0.0,44.4,4,8,0.0,17,53.1,0,9,,,,,67.1,79.7,72.4,61.5,,84.0,1,0,20,25.0,127.5,11.8,2,6,0,1,1,0,0.0,111,12.3
Cade Klubnik,156253,QB,CLEMSON,1,2.81,2.58,4.2,5.3,32,140,81.3,16,16,2.1,1.75,0,0,0.0,68.8,11,2,15.4,16,50.0,2,2,,,,,66.5,65.8,71.6,65.4,,,0,0,16,0.0,71.9,0.0,0,0,0,0,0,0,0.0,46,2.9,62.5,8,11,15.5,4.12,1,1,9.1,36.4,4,8,20.0,15,46.9,1,2,,,,,66.4,50.6,71.4,51.1,,57.5,1,1,15,12.5,15.0,6.7,1,3,0,1,0,1,6.7,54,4.9
Byrum Brown,156206,QB,USF,1,2.62,2.54,2.8,4.7,32,327,80.0,15,15,0.8,1.63,0,0,0.0,80.0,12,0,0.0,15,46.9,0,4,,,,,66.5,50.0,71.6,49.9,,,0,1,16,,62.5,0.0,0,0,0,0,0,1,6.3,85,5.7,66.7,15,15,14.5,3.49,0,0,0.0,66.7,10,10,0.0,17,53.1,0,8,,,,,66.7,70.8,72.0,73.3,,57.9,0,0,18,10.0,143.9,5.9,1,1,0,0,4,1,5.6,168,11.2
Pat McQuaide,145792,QB,NICHOLLS,1,2.39,2.21,2.6,4.35,32,243,61.1,18,19,9.4,1.9,0,1,5.3,52.6,10,4,9.1,21,65.6,1,5,,,,,67.2,72.2,72.5,71.7,,,1,1,21,50.0,45.3,9.5,2,0,0,0,0,1,4.8,97,5.1,40.0,5,7,10.8,3.33,0,0,0.0,28.6,2,9,0.0,11,34.4,0,2,,,,,19.2,28.6,70.7,27.4,,57.9,0,1,12,22.2,7.7,18.2,2,2,0,2,0,2,16.7,34,4.9
Ta'Quan Roberson,101625,QB,UCONN,1,2.76,2.4,4.3,5.6,32,146,68.8,16,17,6.6,1.87,1,0,0.0,58.8,10,1,9.1,17,53.1,1,5,,,,,67.0,58.4,72.2,58.2,,,0,0,19,0.0,71.7,0.0,0,0,0,0,0,0,0.0,84,4.9,60.0,10,11,12.9,3.77,0,2,16.7,54.5,6,4,0.0,15,46.9,0,5,,,,,66.5,71.6,71.6,67.7,,66.8,0,0,16,25.0,81.6,6.7,1,3,0,1,0,0,0.0,90,8.2
Davius Richard,109077,QB,NC CENT,1,2.84,2.64,3.78,4.6,32,247,84.6,13,15,2.2,1.86,1,0,0.0,66.7,10,3,9.1,15,46.9,1,2,,,,,66.4,52.1,71.4,52.0,,,0,0,15,0.0,82.1,0.0,0,0,0,1,0,1,6.7,88,5.9,54.5,11,12,16.3,3.71,0,0,0.0,50.0,6,9,0.0,17,53.1,0,4,,,,,66.7,45.1,71.8,46.9,,57.0,0,1,17,44.4,88.9,23.5,4,1,0,1,1,2,11.8,174,14.5
Ethan Crawford,173571,QB,SO MISS,1,3.58,3.18,4.23,4.75,31,296,62.5,8,9,-1.0,1.8,1,0,0.0,55.6,5,2,0.0,9,29.0,0,3,,,,,65.1,46.4,69.8,46.4,,,0,0,9,0.0,80.8,0.0,0,0,0,0,0,0,0.0,70,7.8,54.5,11,12,8.8,4.31,0,0,0.0,50.0,6,15,0.0,22,71.0,0,5,,,,,67.5,63.6,72.8,58.7,,67.1,0,0,23,40.0,94.1,27.3,6,4,0,1,1,1,4.3,65,5.4
Kyle McCord,145053,QB,OHIO STATE,1,2.58,2.57,3.1,,31,260,73.3,15,15,6.1,2.05,0,1,6.7,66.7,10,4,9.1,15,48.4,1,7,,,,,66.4,65.4,71.4,65.1,,,0,1,15,0.0,108.6,0.0,0,0,0,0,2,1,6.7,141,9.4,57.1,14,15,15.9,3.09,1,1,6.7,53.3,8,5,0.0,16,51.6,0,6,,,,,66.5,54.9,71.6,54.8,,,0,1,16,20.0,54.6,6.3,1,0,0,0,0,1,6.3,129,8.6
Michael Kern,97799,QB,WAKE,1,3.12,2.64,4.3,5.08,31,339,100.0,9,9,4.7,1.98,0,0,0.0,100.0,9,1,0.0,9,29.0,0,4,,,,,65.4,79.6,70.1,78.9,,,0,0,10,0.0,137.0,0.0,0,0,0,0,1,0,0.0,72,8.0,69.2,13,15,17.8,3.58,1,2,12.5,60.0,9,11,0.0,22,71.0,0,8,,,,,25.6,77.6,73.0,69.0,,76.2,0,1,24,27.3,116.0,13.6,3,4,0,1,2,2,8.3,191,12.7
Carter Peevy,129563,QB,MERCER,1,2.57,2.42,3.2,,31,219,76.9,13,16,7.8,1.77,3,0,0.0,56.3,9,2,10.0,18,58.1,1,4,,,,,66.8,74.3,72.0,73.7,,,0,0,18,100.0,73.7,11.1,2,0,0,0,0,0,0.0,95,5.9,75.0,8,9,2.8,3.69,0,0,0.0,66.7,6,5,0.0,13,41.9,0,3,,,,,66.0,53.4,71.0,53.3,,,0,0,13,80.0,70.1,30.8,4,0,0,1,0,1,7.7,27,3.0
Jake Retzlaff,70874,QB,BYU,1,2.54,2.62,,,31,128,50.0,12,12,11.1,1.91,0,0,0.0,50.0,6,0,0.0,12,38.7,0,1,,,,,66.0,49.6,71.0,49.7,,,0,0,13,,56.3,0.0,0,0,0,0,0,0,0.0,36,3.0,57.1,14,18,8.5,3.1,1,1,5.6,44.4,8,8,0.0,18,58.1,0,5,,,,,66.8,59.1,72.0,58.8,,,0,0,18,0.0,68.1,0.0,0,0,0,3,0,1,5.6,125,6.9
Fernando Mendoza,158323,QB,CAL,1,1.97,1.93,3.4,,31,130,78.3,23,25,3.4,1.72,1,1,4.0,68.0,17,5,5.6,25,80.6,1,7,,,,,67.7,58.2,73.1,57.9,,,0,1,25,0.0,87.8,0.0,0,0,0,1,2,1,4.0,114,4.6,50.0,4,5,17.3,3.03,0,1,16.7,40.0,2,5,0.0,6,19.4,0,2,,,,,64.6,61.6,69.1,61.4,,,0,1,7,20.0,47.9,16.7,1,0,0,1,0,0,0.0,64,12.8
T.J. Finley,124093,QB,TEXAS ST,1,3.01,2.92,3.35,5.0,31,314,87.5,8,8,7.4,2.1,0,0,0.0,87.5,7,2,0.0,9,29.0,0,5,,,,,65.1,71.5,69.8,71.1,,,0,1,9,50.0,118.8,11.1,1,0,0,0,2,0,0.0,126,15.8,73.7,19,20,13.5,3.39,0,2,9.5,60.0,12,6,14.3,22,71.0,2,9,,,,,67.5,80.8,72.8,82.2,,57.3,0,0,23,16.7,118.3,4.5,1,1,0,1,1,0,0.0,238,11.9
Seth Henigan,144267,QB,MEMPHIS,1,2.31,2.25,2.5,3.8,31,218,84.2,19,19,5.5,1.75,0,0,0.0,78.9,15,2,6.3,19,61.3,1,10,,,,,67.1,52.9,72.4,52.8,,,0,0,20,0.0,142.7,0.0,0,0,0,0,3,1,5.0,166,8.7,55.6,9,10,19.9,3.19,0,2,18.2,40.0,4,5,20.0,12,38.7,1,3,,,,,66.0,50.8,71.0,46.4,,64.3,0,1,13,20.0,65.4,8.3,1,1,0,1,1,2,15.4,87,8.7
Athan Kaliakmanis,144971,QB,MINNESOTA,1,3.08,2.99,3.6,4.8,31,225,83.3,6,7,3.0,1.91,1,0,0.0,57.1,4,2,20.0,7,22.6,1,4,,,,,64.9,61.7,69.5,61.5,,,0,0,8,0.0,77.7,0.0,0,0,0,0,0,0,0.0,47,6.7,61.9,21,21,10.5,3.43,0,1,4.3,57.1,12,7,7.7,24,77.4,1,5,,,,,67.8,46.9,73.3,44.2,,64.1,0,1,26,28.6,69.5,8.3,2,1,0,0,1,2,7.7,120,5.7
Jalen Mayden,83520,QB,S DIEGO ST,1,2.89,2.72,3.33,5.8,30,284,76.9,13,13,8.4,1.91,0,0,0.0,61.5,8,3,20.0,13,43.3,2,6,,,,,66.0,50.2,71.0,50.2,,,0,0,13,0.0,85.7,0.0,0,0,0,0,0,0,0.0,101,7.8,83.3,12,13,9.8,3.64,0,0,0.0,69.2,9,8,10.0,17,56.7,1,7,,,,,66.7,66.8,72.1,69.0,,57.3,0,0,17,37.5,113.6,17.6,3,1,0,1,1,0,0.0,88,6.8
Mitch Davidson,138334,QB,YNGTOWN ST,1,2.45,2.47,,6.8,30,353,94.1,17,18,9.3,2.05,0,2,10.5,77.8,14,2,12.5,18,60.0,2,11,,,,,67.0,92.3,72.2,92.0,,,0,0,19,0.0,155.8,0.0,0,0,0,1,2,0,0.0,232,12.9,71.4,7,9,14.6,3.66,0,1,11.1,44.4,4,4,20.0,10,33.3,1,4,,,,,65.4,76.0,70.1,71.9,,64.2,0,0,10,0.0,78.0,0.0,0,1,0,2,0,0,0.0,84,9.3
Quinn Ewers,127253,QB,TEXAS,1,2.41,2.34,4.6,,30,311,76.5,17,18,6.9,1.77,1,0,0.0,72.2,13,1,0.0,18,60.0,0,9,,,,,66.8,65.9,72.0,65.5,,,0,1,18,0.0,90.3,0.0,0,0,0,0,1,1,5.6,141,7.8,60.0,5,7,11.6,4.03,0,1,14.3,42.9,3,6,0.0,10,33.3,0,2,,,,,65.4,76.8,70.1,76.3,,,0,0,10,50.0,65.8,30.0,3,0,0,2,0,0,0.0,47,6.7
Deacon Hill,145170,QB,IOWA,1,2.49,2.39,3.4,4.3,30,192,87.5,16,17,3.9,1.95,1,0,0.0,52.9,9,4,35.7,17,56.7,5,6,,,,,66.8,70.1,72.0,69.7,,,0,0,18,0.0,67.8,0.0,0,0,0,0,0,0,0.0,88,5.2,22.2,9,11,13.1,3.19,0,0,0.0,18.2,2,7,0.0,13,43.3,0,1,,,,,66.0,25.0,71.0,25.3,,57.0,2,1,13,14.3,1.7,7.7,1,1,0,0,0,2,15.4,6,0.5
Cam Fancher,145266,QB,MARSHALL,1,3.06,2.42,4.53,4.98,30,214,75.0,12,13,6.2,1.82,0,1,7.7,61.5,8,1,11.1,13,43.3,1,5,,,,,66.0,70.1,71.0,69.7,,,1,0,13,0.0,125.0,0.0,0,0,0,0,2,0,0.0,100,7.7,100.0,9,9,11.7,4.01,0,3,33.3,88.9,8,7,11.1,17,56.7,1,7,,,,,66.7,90.4,71.8,92.0,,61.8,0,0,17,42.9,155.8,17.6,3,5,0,0,1,0,0.0,114,12.7
Jacob Zeno,98014,QB,UAB,1,2.92,2.7,3.3,5.5,30,321,78.6,14,14,3.7,1.86,0,0,0.0,71.4,10,1,9.1,15,50.0,1,3,,,,,66.4,75.0,71.4,74.5,,,0,0,15,100.0,125.0,6.7,1,0,0,0,1,0,0.0,133,9.5,75.0,8,12,16.9,3.99,0,1,6.7,50.0,6,11,0.0,15,50.0,0,6,,,,,66.8,91.0,72.0,91.0,,62.6,2,0,18,9.1,123.6,6.7,1,2,0,2,1,0,0.0,152,12.7
Emory Jones,82111,QB,CINCINNATI,1,2.96,2.78,,4.53,30,138,81.8,11,11,2.8,2.0,0,0,0.0,72.7,8,1,11.1,11,36.7,1,2,,,,,65.6,47.3,70.4,47.3,,,0,0,11,0.0,115.7,0.0,0,0,0,0,1,1,9.1,60,5.5,53.3,15,16,13.3,3.51,1,0,0.0,43.8,7,5,12.5,19,63.3,1,4,,,,,67.0,62.4,72.4,60.7,,62.5,0,0,20,0.0,51.0,0.0,0,3,0,0,0,0,0.0,44,2.8
Connor Bazelak,99135,QB,BOWL GREEN,1,2.3,2.18,2.9,3.45,29,122,72.2,18,18,5.5,1.78,0,0,0.0,72.2,13,1,0.0,18,62.1,0,7,,,,,66.8,52.9,72.0,52.8,,,0,0,18,0.0,110.2,0.0,0,0,0,0,1,1,5.6,127,7.1,85.7,7,8,10.6,3.15,0,1,12.5,62.5,5,4,16.7,11,37.9,1,5,,,,,65.6,74.3,70.4,73.9,,62.1,0,0,11,25.0,140.6,9.1,1,2,0,1,1,1,9.1,90,11.3
Cade McConnell,73935,QB,UTEP,1,2.7,2.72,2.6,5.0,29,330,70.0,10,11,6.2,2.09,1,0,0.0,54.5,6,1,14.3,11,37.9,1,2,,,,,66.0,37.7,71.0,38.0,,,0,1,13,0.0,27.5,0.0,0,0,0,0,0,2,15.4,47,4.3,72.7,11,15,11.5,3.25,0,1,6.7,40.0,6,7,25.0,17,58.6,2,4,,,,,66.7,57.1,0.0,62.5,,57.3,1,0,17,14.3,67.9,5.9,1,1,0,3,0,0,0.0,117,7.8
Chevan Cordeiro,75886,QB,S JOSE ST,1,3.1,2.82,,5.6,29,285,84.6,13,13,5.5,2.07,0,0,0.0,84.6,11,2,0.0,13,44.8,0,5,,,,,66.0,72.6,71.0,72.1,,,0,0,13,0.0,133.0,0.0,0,0,0,0,1,0,0.0,127,9.8,90.9,11,13,13.5,3.94,0,0,0.0,61.5,8,6,20.0,16,55.2,2,8,,,,,66.5,82.7,71.6,89.6,,53.5,0,0,16,0.0,119.7,0.0,0,3,0,2,1,0,0.0,127,9.8
Tate Rodemaker,122414,QB,FLORIDA ST,1,2.89,2.72,3.43,5.5,29,167,66.7,9,9,3.4,1.63,0,0,0.0,66.7,6,2,0.0,9,31.0,0,3,,,,,65.1,60.3,69.8,60.1,,,0,0,9,0.0,80.3,0.0,0,0,0,0,0,1,11.1,49,5.4,53.8,13,16,14.0,3.45,1,1,5.6,37.5,6,8,14.3,20,69.0,1,4,,,,,67.4,68.8,72.7,70.0,,57.8,0,0,22,37.5,55.5,15.0,3,1,0,2,0,0,0.0,85,5.3
Garrett Greene,123420,QB,W VIRGINIA,1,2.83,2.56,,4.53,29,343,76.9,13,13,10.4,1.88,0,2,14.3,76.9,10,1,0.0,13,44.8,0,5,,,,,66.2,81.3,71.2,80.6,,,0,0,14,0.0,130.3,0.0,0,0,0,0,1,0,0.0,120,9.2,54.5,11,12,24.1,3.59,0,5,35.7,50.0,6,3,0.0,16,55.2,0,8,,,,,66.8,91.7,72.0,88.6,,77.4,0,0,18,0.0,123.3,0.0,0,4,0,1,1,1,5.6,149,12.4
Austin Smith,145763,QB,E MICHIGAN,1,2.59,2.41,3.5,6.4,29,160,84.2,19,19,1.5,1.78,0,0,0.0,73.7,14,1,12.5,19,65.5,2,5,,,,,67.1,51.8,72.4,51.7,,,0,0,20,0.0,83.9,0.0,0,0,0,0,0,1,5.0,93,4.9,83.3,6,8,4.8,4.12,0,0,0.0,62.5,5,5,0.0,10,34.5,0,5,,,,,65.4,65.7,70.1,60.1,,64.3,1,0,10,20.0,118.8,10.0,1,1,0,1,1,0,0.0,48,6.0
Jaxson Dart,146409,QB,OLE MISS,1,2.93,2.81,,4.45,29,226,90.9,11,11,1.5,1.54,0,0,0.0,72.7,8,0,20.0,11,37.9,2,3,,,,,65.6,73.3,70.4,72.8,,,0,0,11,,80.1,0.0,0,0,0,0,0,0,0.0,46,4.2,58.3,12,16,15.8,3.78,1,0,0.0,37.5,6,8,14.3,18,62.1,1,3,,,,,66.8,53.7,72.0,51.9,,61.8,1,0,18,0.0,67.2,0.0,0,2,0,2,1,0,0.0,50,3.1
