player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_pass,less_grades_pass_route,less_grades_run,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_pass,more_grades_pass_route,more_grades_run,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
DJ Uiagalelei,122162,QB,CLEMSON,1,2.34,2.32,3.0,,30,140,47.1,17,17,6.9,1.86,0,0,0.0,29.4,5,2,37.5,17,56.7,3,2,,,,,66.7,50.8,71.8,50.8,,,0,0,17,0.0,39.6,0.0,0,0,0,0,0,0,0.0,19,1.1,37.5,8,12,20.6,2.97,0,0,0.0,25.0,3,6,0.0,13,43.3,0,3,,,,,66.2,45.0,71.2,45.1,,,3,1,14,16.7,47.9,7.7,1,0,0,1,1,1,7.1,80,6.7
Anthony Richardson,124393,QB,FLORIDA,1,3.14,3.06,3.6,4.9,29,163,50.0,6,6,6.8,1.98,0,0,0.0,33.3,2,1,33.3,6,20.7,1,1,,,,,64.2,54.7,68.6,54.6,,,0,0,6,0.0,42.4,0.0,0,0,0,0,0,0,0.0,17,2.8,35.0,20,21,15.2,3.44,0,2,8.7,33.3,7,11,0.0,23,79.3,0,6,,,,,67.9,61.0,73.4,61.4,,58.8,0,1,27,9.1,85.7,4.3,1,1,0,1,3,1,3.7,182,8.7
Brady Olson,147415,QB,UMASS,1,2.01,2.07,2.15,6.3,29,216,80.0,15,18,3.8,1.71,0,0,0.0,61.1,11,6,8.3,19,65.5,1,5,,,,,23.4,30.0,72.2,30.2,,,1,2,19,16.7,35.9,5.3,1,0,0,2,0,3,15.8,97,5.4,20.0,5,5,16.6,3.69,0,2,33.3,20.0,1,5,0.0,7,24.1,0,1,,,,,64.9,68.6,69.5,72.6,,57.0,0,0,8,20.0,44.6,14.3,1,1,0,0,0,0,0.0,21,4.2
Kedon Slovis,100580,QB,PITTSBURGH,1,2.53,2.53,,,28,268,80.0,15,15,5.3,2.03,0,1,6.7,80.0,12,5,0.0,15,53.6,0,8,,,,,66.4,75.1,71.4,74.5,,,0,0,15,0.0,158.3,0.0,0,0,0,0,2,0,0.0,192,12.8,50.0,12,13,12.8,3.11,0,0,0.0,46.2,6,6,0.0,13,46.4,0,5,,,,,66.0,57.3,71.0,57.1,,,0,1,13,0.0,56.6,0.0,0,0,0,1,1,1,7.7,70,5.4
Robby Ashford,131702,QB,AUBURN,1,2.91,2.67,4.05,4.0,28,115,66.7,9,9,0.4,1.62,0,0,0.0,66.7,6,0,0.0,9,32.1,0,0,,,,,17.6,49.9,70.1,49.9,,,0,0,10,,70.1,0.0,0,0,0,0,0,1,10.0,11,1.2,55.6,9,14,16.6,3.53,0,1,6.7,35.7,5,14,0.0,19,67.9,0,5,,,,,67.1,66.8,72.4,63.5,,64.1,1,0,20,28.6,75.3,21.1,4,1,0,4,1,0,0.0,66,4.7
Jack Salopek,130662,QB,W MICHIGAN,1,2.78,2.25,4.47,3.9,28,347,50.0,12,14,9.1,1.98,2,0,0.0,42.9,6,1,0.0,15,53.6,0,2,,,,,66.4,65.2,71.4,64.8,,,0,0,15,100.0,50.3,6.7,1,0,0,0,0,0,0.0,37,2.6,14.3,7,7,21.4,3.71,0,0,0.0,14.3,1,6,0.0,13,46.4,0,1,,,,,66.2,26.8,71.2,27.5,,51.2,0,1,14,83.3,0.0,38.5,5,1,0,0,0,2,14.3,17,2.4
Chandler Fields,97286,QB,LA LAFAYET,1,2.91,2.83,2.5,5.2,28,207,85.7,7,8,0.6,1.56,1,0,0.0,75.0,6,2,0.0,8,28.6,0,4,,,,,65.1,50.9,69.8,50.9,,,0,0,9,0.0,138.0,0.0,0,0,0,0,2,0,0.0,65,8.1,64.7,17,18,13.5,3.45,0,0,0.0,55.6,10,7,9.1,20,71.4,1,10,,,,,67.1,51.3,72.4,48.1,,64.0,1,1,20,14.3,53.5,5.0,1,1,0,0,0,2,10.0,122,6.8
Caleb Williams,144622,QB,USC,1,3.61,3.13,4.55,6.5,27,326,90.9,11,12,0.5,1.8,0,0,0.0,83.3,10,1,0.0,12,44.4,0,4,,,,,65.8,72.3,70.7,71.8,,,1,0,12,0.0,96.9,0.0,0,0,0,0,0,0,0.0,87,7.3,80.0,10,10,8.9,5.05,0,2,15.4,80.0,8,10,0.0,15,55.6,0,8,,,,,66.8,91.7,72.0,86.3,,80.2,0,0,18,20.0,152.1,13.3,2,3,0,0,1,0,0.0,145,14.5
Byrum Brown,156206,QB,USF,1,2.84,2.4,2.35,5.35,27,327,92.3,13,13,1.3,1.64,0,0,0.0,69.2,9,1,25.0,14,51.9,3,5,,,,,66.7,67.1,71.8,66.7,,,0,1,17,100.0,80.3,7.1,1,0,0,0,1,0,0.0,84,6.5,62.5,8,8,11.0,4.13,0,0,0.0,62.5,5,5,0.0,13,48.1,0,5,,,,,9.9,38.0,71.8,51.7,,40.6,0,0,14,20.0,91.7,7.7,1,4,0,0,0,2,14.3,72,9.0
Calvin Brownholtz,83584,QB,UTEP,1,2.86,2.85,3.0,3.0,26,330,75.0,8,9,8.8,1.92,0,0,0.0,55.6,5,5,16.7,9,34.6,1,3,,,,,65.4,43.0,70.1,43.2,,,0,1,10,0.0,70.4,0.0,0,0,0,1,1,1,10.0,53,5.9,42.9,14,15,19.2,3.35,0,1,6.3,40.0,6,7,0.0,17,65.4,0,7,,,,,66.7,63.0,72.0,56.5,,69.0,0,1,18,14.3,67.6,5.9,1,1,0,1,1,0,0.0,136,9.1
J.J. McCarthy,144918,QB,MICHIGAN,1,3.08,3.03,,4.2,26,222,66.7,9,10,6.2,1.94,1,0,0.0,60.0,6,1,0.0,10,38.5,0,1,,,,,65.4,49.3,70.1,49.3,,,0,0,10,0.0,122.1,0.0,0,0,0,0,1,0,0.0,88,8.8,46.2,13,15,21.8,3.79,1,2,11.8,40.0,6,8,0.0,16,61.5,0,4,,,,,66.8,60.5,72.0,57.2,,64.3,0,0,18,0.0,123.6,0.0,0,1,0,1,2,1,5.6,175,11.7
Nolan Henderson,63572,QB,DELAWARE,1,2.83,2.67,3.5,4.4,26,151,66.7,9,9,10.8,1.88,0,1,9.1,55.6,5,1,16.7,9,34.6,1,3,,,,,65.6,69.9,70.4,69.5,,,0,1,11,0.0,85.9,0.0,0,0,0,0,2,1,9.1,81,9.0,84.6,13,14,14.8,3.34,0,2,14.3,78.6,11,8,0.0,17,65.4,0,10,,,,,66.7,92.5,71.8,92.7,,62.0,0,0,17,12.5,158.3,5.9,1,2,0,1,2,0,0.0,185,13.2
Hunter Dekkers,122511,QB,IOWA STATE,1,2.38,2.33,2.7,3.1,26,193,66.7,15,15,6.3,1.78,0,0,0.0,60.0,9,0,10.0,15,57.7,1,3,,,,,66.4,68.7,71.4,68.3,,,0,0,15,,75.1,0.0,0,0,0,0,0,0,0.0,83,5.5,37.5,8,9,17.3,3.19,0,1,9.1,33.3,3,3,0.0,11,42.3,0,2,,,,,66.0,42.2,71.0,43.9,,57.3,0,1,13,33.3,39.8,9.1,1,1,0,1,1,1,7.7,23,2.6
Diego Pavia,156927,QB,NEW MEX ST,1,2.88,2.37,,5.53,25,242,91.7,12,12,7.8,1.98,0,1,7.7,91.7,11,3,0.0,12,48.0,0,5,,,,,66.0,71.9,71.0,71.4,,,0,0,13,0.0,158.0,0.0,0,0,0,0,2,0,0.0,149,12.4,66.7,9,9,15.3,3.7,0,1,8.3,55.6,5,9,16.7,13,52.0,1,6,,,,,66.5,75.0,71.9,57.7,,85.1,0,0,16,0.0,115.5,0.0,0,4,0,0,1,0,0.0,65,7.2
Max Duggan,99470,QB,TCU,1,2.75,2.54,,7.7,25,305,90.9,11,11,6.3,1.8,0,0,0.0,90.9,10,1,0.0,11,44.0,0,4,,,,,65.6,79.5,70.4,79.0,,,0,0,11,0.0,140.9,0.0,0,0,0,0,1,0,0.0,116,10.5,58.3,12,13,12.1,3.49,1,1,6.7,53.8,7,3,0.0,14,56.0,0,7,,,,,66.5,71.5,71.6,73.8,,57.3,0,0,16,0.0,117.3,0.0,0,1,0,0,2,0,0.0,96,7.4
AJ Padgett,163006,QB,RICE,1,2.73,2.49,3.8,5.8,25,275,70.0,10,11,8.2,1.66,1,0,0.0,54.5,6,0,14.3,11,44.0,1,3,,,,,65.6,66.0,70.4,65.6,,,0,0,11,,70.3,0.0,0,0,0,0,0,0,0.0,60,5.5,77.8,9,11,14.6,3.56,0,0,0.0,63.6,7,4,0.0,14,56.0,0,6,,,,,66.2,64.7,71.2,67.1,,57.3,0,1,14,50.0,99.6,14.3,2,1,0,2,1,1,7.1,169,15.4
Jayden de Laura,131928,QB,ARIZONA,1,2.91,2.71,4.2,6.2,25,109,72.7,11,11,7.7,1.92,0,0,0.0,54.5,6,1,25.0,11,44.0,2,4,,,,,65.8,64.1,70.7,63.8,,,0,1,12,0.0,40.3,0.0,0,0,0,0,0,0,0.0,81,7.4,50.0,12,12,17.7,3.69,0,5,41.7,50.0,6,8,0.0,14,56.0,0,4,,,,,66.2,85.2,71.2,87.6,,57.3,0,0,14,12.5,85.1,7.1,1,1,0,0,0,1,7.1,119,9.9
Brock Domann,102351,QB,LOUISVILLE,1,3.04,2.83,4.0,5.6,24,210,100.0,8,8,4.3,1.9,0,0,0.0,100.0,8,0,0.0,8,33.3,0,5,,,,,64.9,76.5,69.5,76.0,,,0,0,8,,109.9,0.0,0,0,0,0,0,0,0.0,83,10.4,58.3,12,13,12.3,3.61,0,1,6.3,46.2,6,11,14.3,16,66.7,1,2,,,,,23.4,34.1,72.2,31.0,,63.1,1,1,19,18.2,48.9,12.5,2,1,0,0,1,3,15.8,46,3.5
Taylen Green,145996,QB,BOISE ST,1,2.61,2.65,1.7,,24,120,80.0,15,15,9.5,1.96,0,1,6.7,80.0,12,4,0.0,16,66.7,0,8,,,,,66.5,83.2,71.6,82.4,,,0,0,16,25.0,148.5,6.3,1,0,0,0,3,1,6.3,152,10.1,33.3,6,8,26.2,3.91,0,1,10.0,25.0,2,2,0.0,8,33.3,0,2,,,,,65.4,56.4,70.1,56.3,,,0,0,10,0.0,102.1,0.0,0,0,0,2,1,1,10.0,68,8.5
Cole Freeman,145032,QB,NWESTERN,1,3.45,3.29,6.0,4.5,24,256,100.0,4,4,0.3,1.7,0,0,0.0,100.0,4,1,0.0,4,16.7,0,2,,,,,63.3,64.9,67.4,64.7,,,0,0,4,0.0,99.0,0.0,0,0,0,0,0,0,0.0,31,7.8,47.1,17,18,13.3,3.8,0,0,0.0,44.4,8,11,0.0,20,83.3,0,4,,,,,67.4,29.3,72.7,28.6,,64.0,0,4,22,9.1,13.9,5.0,1,1,0,1,0,3,13.6,62,3.4
CJ Harris,130594,QB,OHIO,1,2.86,2.67,,4.85,23,259,75.0,8,9,1.3,1.99,0,0,0.0,55.6,5,2,16.7,9,39.1,1,3,,,,,65.1,44.7,69.8,44.8,,,1,0,9,0.0,85.0,0.0,0,0,0,0,0,0,0.0,79,8.8,45.5,11,12,17.2,3.41,0,1,8.3,41.7,5,6,0.0,14,60.9,0,5,,,,,66.2,61.3,71.2,61.7,,59.2,0,0,14,0.0,105.2,0.0,0,2,0,1,1,0,0.0,117,9.8
Michael Pratt,123229,QB,TULANE,1,2.6,2.61,2.4,,23,319,87.5,8,9,7.9,1.81,1,1,10.0,77.8,7,2,0.0,10,43.5,0,3,,,,,65.6,67.8,70.4,67.4,,,0,0,11,50.0,143.1,10.0,1,0,0,0,1,0,0.0,85,9.4,58.3,12,13,13.3,3.22,0,1,7.7,46.2,6,9,14.3,13,56.5,1,2,,,,,66.0,76.3,71.0,75.7,,,1,0,13,0.0,65.2,0.0,0,0,0,0,0,0,0.0,77,5.9
Will Howard,122599,QB,KANSAS ST,1,2.84,2.84,2.85,,23,199,50.0,8,8,3.6,1.63,0,0,0.0,37.5,3,2,25.0,8,34.8,1,2,,,,,64.9,70.6,69.5,70.3,,,0,0,8,0.0,47.9,0.0,0,0,0,0,0,0,0.0,28,3.5,66.7,12,13,11.7,3.49,0,1,7.1,61.5,8,7,0.0,15,65.2,0,6,,,,,11.6,67.9,71.6,67.4,,,0,0,16,28.6,145.0,13.3,2,0,0,1,2,2,12.5,185,14.2
Conner Weigman,158683,QB,TEXAS A&M,1,2.91,2.51,2.6,4.83,23,312,70.0,10,10,8.7,2.02,0,0,0.0,70.0,7,1,0.0,10,43.5,0,3,,,,,65.4,64.8,70.1,64.5,,,0,0,10,0.0,89.6,0.0,0,0,0,0,0,0,0.0,70,7.0,71.4,7,8,12.0,3.6,0,1,12.5,62.5,5,7,0.0,13,56.5,0,6,,,,,66.0,71.2,71.0,70.0,,63.5,1,0,13,14.3,138.0,7.7,1,4,0,0,2,0,0.0,85,10.6
Will Levis,83542,QB,KENTUCKY,1,2.17,2.1,2.5,3.3,22,202,71.4,14,15,7.1,1.79,0,0,0.0,66.7,10,5,0.0,15,68.2,0,8,,,,,66.5,70.6,71.6,70.1,,,1,0,16,0.0,144.4,0.0,0,0,0,0,2,0,0.0,170,11.3,33.3,3,5,14.0,2.97,0,0,0.0,20.0,1,4,0.0,7,31.8,0,1,,,,,64.6,38.9,69.1,43.2,,56.3,0,0,7,25.0,42.1,14.3,1,1,0,2,0,0,0.0,18,3.6
Tommy DeVito,60545,QB,ILLINOIS,1,2.59,2.26,4.67,,22,187,88.9,9,9,4.2,1.58,0,0,0.0,88.9,8,1,0.0,9,40.9,0,4,,,,,65.1,66.3,69.8,65.9,,,0,0,9,0.0,105.6,0.0,0,0,0,0,0,0,0.0,84,9.3,40.0,10,10,12.1,3.28,0,0,0.0,40.0,4,4,0.0,13,59.1,0,3,,,,,66.2,37.5,71.2,37.9,,,0,1,14,75.0,17.5,23.1,3,0,0,0,0,1,7.1,52,5.2
Kaidon Salter,132046,QB,LIBERTY,1,3.0,2.43,6.07,3.6,21,206,90.0,10,10,5.9,1.83,0,0,0.0,80.0,8,1,11.1,10,47.6,1,7,,,,,65.4,75.6,70.1,75.1,,,0,0,10,0.0,131.7,0.0,0,0,0,0,1,0,0.0,76,7.6,57.1,7,7,15.0,4.07,0,0,0.0,57.1,4,7,0.0,11,52.4,0,1,,,,,18.5,37.6,70.4,54.7,,43.2,0,0,11,42.9,64.6,27.3,3,1,0,0,0,1,9.1,25,3.6
Joe Milton III,82151,QB,TENNESSEE,1,2.9,2.9,,,21,307,100.0,6,6,-2.0,1.32,0,0,0.0,100.0,6,0,0.0,6,28.6,0,1,,,,,64.2,66.3,68.6,66.0,,,0,0,6,,88.2,0.0,0,0,0,0,0,0,0.0,31,5.2,42.9,14,15,30.6,3.53,0,2,12.5,33.3,5,3,16.7,15,71.4,1,5,,,,,66.5,68.5,71.6,68.0,,,0,0,16,0.0,84.3,0.0,0,0,0,1,1,1,6.3,116,7.7
Cameron Rising,77663,QB,UTAH,1,2.63,2.54,,4.6,21,328,100.0,10,10,2.9,1.85,0,0,0.0,100.0,10,0,0.0,10,47.6,0,6,,,,,65.4,90.4,70.5,90.2,,,0,0,10,,118.8,0.0,0,0,0,0,0,0,0.0,145,14.5,80.0,10,10,13.5,3.35,0,1,9.1,80.0,8,7,0.0,11,52.4,0,6,,,,,65.8,77.2,70.7,73.3,,64.3,0,0,12,0.0,149.6,0.0,0,1,0,0,3,0,0.0,104,10.4
Quinn Ewers,127253,QB,TEXAS,1,2.21,1.87,3.65,,21,311,75.0,12,13,2.1,1.37,0,0,0.0,61.5,8,2,11.1,14,66.7,1,6,,,,,66.2,65.4,71.2,65.0,,,0,0,14,50.0,82.5,7.1,1,0,0,1,0,0,0.0,91,7.0,100.0,4,4,16.5,3.89,0,1,25.0,100.0,4,6,0.0,7,33.3,0,2,,,,,14.6,66.3,69.1,66.0,,,0,0,7,50.0,118.8,42.9,3,0,0,0,0,1,14.3,103,25.8
BeSean McCray,78471,QB,SOUTHERN U,1,3.31,3.06,3.4,4.7,21,297,80.0,5,6,3.4,1.57,1,0,0.0,66.7,4,0,0.0,6,28.6,0,1,,,,,64.2,66.1,68.6,65.9,,,0,0,6,,78.5,0.0,0,0,0,0,0,0,0.0,30,5.0,50.0,6,11,11.8,4.01,0,0,0.0,27.3,3,9,0.0,15,71.4,0,4,,,,,66.4,61.4,71.4,62.1,,59.1,2,0,15,11.1,44.1,6.7,1,3,0,3,0,0,0.0,45,4.1
Bailey Fisher,88643,QB,GARD-WEBB,1,2.18,2.02,,5.4,21,171,86.7,15,15,3.4,1.47,0,0,0.0,80.0,12,3,7.7,15,71.4,1,7,,,,,66.4,63.7,71.4,63.4,,,0,0,15,0.0,111.1,0.0,0,0,0,0,1,0,0.0,80,5.3,40.0,5,5,17.6,3.93,0,0,0.0,40.0,2,4,0.0,6,28.6,0,2,,,,,64.2,57.7,68.6,50.2,,64.9,0,0,6,0.0,67.1,0.0,0,1,0,0,0,0,0.0,38,7.6
Stetson Bennett,60387,QB,GEORGIA,1,2.92,2.52,,6.5,20,173,66.7,9,9,4.7,1.73,0,0,0.0,66.7,6,0,0.0,9,45.0,0,3,,,,,65.1,43.7,69.8,43.9,,,0,0,9,,110.2,0.0,0,0,0,0,2,0,0.0,28,3.1,62.5,8,9,12.6,3.88,0,2,20.0,44.4,4,5,20.0,11,55.0,1,5,,,,,65.8,85.3,70.7,85.9,,62.0,0,0,12,0.0,91.0,0.0,0,2,0,1,0,0,0.0,112,12.4
Jase Bauer,145714,QB,C MICHIGAN,1,3.01,2.47,3.75,5.17,20,134,80.0,10,10,9.7,2.01,0,0,0.0,70.0,7,0,12.5,10,50.0,1,3,,,,,65.8,52.7,70.7,52.7,,,0,1,12,,49.2,0.0,0,0,0,0,0,1,8.3,68,6.8,0.0,5,5,12.0,4.0,0,0,0.0,0.0,0,6,,10,50.0,0,0,,,,,65.6,38.7,70.4,29.5,,63.2,0,2,11,33.3,0.0,20.0,2,3,0,0,0,1,9.1,0,0.0
Cole Doyle,159501,QB,ST FRANCIS,1,2.28,2.28,,,20,299,46.2,13,13,11.3,1.95,0,3,23.1,46.2,6,6,0.0,13,65.0,0,3,,,,,66.0,75.9,71.0,75.4,,,0,0,13,0.0,64.6,0.0,0,0,0,0,0,0,0.0,75,5.8,14.3,7,7,12.3,2.89,0,0,0.0,14.3,1,6,0.0,7,35.0,0,0,,,,,64.6,51.7,69.1,51.8,,,0,0,7,0.0,39.6,0.0,0,0,0,0,0,0,0.0,7,1.0
Johnathan Bennett,104158,QB,LIBERTY,1,3.32,2.53,5.0,5.04,19,206,57.1,7,7,5.3,1.77,0,0,0.0,57.1,4,1,0.0,7,36.8,0,2,,,,,64.6,29.3,69.1,29.4,,,0,0,7,0.0,71.1,0.0,0,0,0,0,0,1,14.3,36,5.1,66.7,6,6,16.5,4.23,0,0,0.0,66.7,4,6,0.0,12,63.2,0,3,,,,,19.2,36.7,70.7,54.2,,40.2,0,0,12,16.7,82.6,8.3,1,5,0,0,0,2,16.7,36,6.0
AJ Swann,157186,QB,VANDERBILT,1,2.44,2.36,3.05,,19,333,90.0,10,11,1.5,2.0,1,0,0.0,81.8,9,1,0.0,11,57.9,0,3,,,,,65.6,69.1,70.4,68.8,,,0,0,11,0.0,88.3,0.0,0,0,0,0,0,0,0.0,57,5.2,50.0,6,6,9.5,3.04,0,0,0.0,33.3,2,4,33.3,8,42.1,1,1,,,,,65.1,28.6,69.8,28.7,,,0,0,9,50.0,45.1,25.0,2,0,0,0,0,1,11.1,22,3.7
Mikey Keene,70961,QB,UCF,1,2.7,2.7,,,19,323,87.5,8,8,1.5,1.49,0,0,0.0,87.5,7,0,0.0,8,42.1,0,2,,,,,65.1,49.8,69.8,49.8,,,0,0,9,,122.9,0.0,0,0,0,0,1,0,0.0,32,4.0,72.7,11,11,12.2,3.58,0,0,0.0,72.7,8,3,0.0,11,57.9,0,4,,,,,65.6,80.3,70.4,79.6,,,0,0,11,0.0,129.7,0.0,0,0,0,0,1,0,0.0,97,8.8
Gunnar Watson,83570,QB,TROY,1,2.45,2.3,2.8,3.7,19,318,81.8,11,11,5.0,1.97,0,0,0.0,54.5,6,1,33.3,12,63.2,3,4,,,,,20.0,70.1,71.0,69.7,,,0,0,13,100.0,72.9,8.3,1,0,0,0,0,1,7.7,67,6.1,75.0,4,4,23.8,3.29,0,2,50.0,75.0,3,3,0.0,7,36.8,0,2,,,,,14.6,63.5,69.1,57.2,,64.3,0,1,7,66.7,116.7,28.6,2,1,0,0,1,2,28.6,77,19.3
Devin Kargman,156913,QB,KENT STATE,1,2.26,2.22,3.0,,19,201,60.0,10,12,7.3,1.98,2,0,0.0,41.7,5,1,16.7,12,63.2,1,1,,,,,65.8,46.1,70.7,46.1,,,0,0,12,0.0,49.3,0.0,0,0,0,0,0,0,0.0,25,2.1,0.0,4,6,16.5,2.74,0,0,0.0,0.0,0,5,,7,36.8,0,0,,,,,64.6,34.3,69.1,34.7,,,2,1,7,20.0,0.0,14.3,1,0,0,0,0,0,0.0,0,0.0
Trey Lowe,77669,QB,SO MISS,1,2.46,2.37,2.6,3.8,18,296,77.8,9,9,5.0,1.73,0,0,0.0,66.7,6,2,14.3,9,50.0,1,3,,,,,65.1,69.0,69.8,68.6,,,0,0,9,0.0,127.1,0.0,0,0,0,0,1,0,0.0,70,7.8,83.3,6,7,5.8,3.19,0,0,0.0,57.1,4,8,20.0,9,50.0,1,4,,,,,65.4,75.3,70.1,70.6,,64.3,1,0,10,12.5,101.8,11.1,1,1,0,0,0,0,0.0,100,14.3
Landry Lyddy,156581,QB,LA TECH,1,2.08,2.08,,,17,208,83.3,12,12,1.8,1.85,0,0,0.0,58.3,7,0,30.0,12,70.6,3,2,,,,,65.8,68.5,70.7,68.2,,,0,0,12,,71.5,0.0,0,0,0,0,0,0,0.0,60,5.0,40.0,5,5,15.4,2.64,0,0,0.0,40.0,2,3,0.0,5,29.4,0,1,,,,,64.2,44.8,68.6,45.0,,,0,0,6,0.0,52.1,0.0,0,0,0,0,0,0,0.0,20,4.0
Garrett Greene,123420,QB,W VIRGINIA,1,2.31,2.16,4.4,,15,343,70.0,10,11,2.7,1.75,1,0,0.0,63.6,7,1,0.0,11,73.3,0,1,,,,,65.8,48.1,70.7,48.1,,,0,1,12,0.0,29.7,0.0,0,0,0,0,0,1,8.3,33,3.0,50.0,2,3,14.0,3.85,0,0,0.0,33.3,1,4,0.0,4,26.7,0,1,,,,,64.2,69.9,68.6,53.8,,70.0,0,0,6,25.0,50.7,25.0,1,0,0,1,0,0,0.0,15,5.0
Gavin Wimsatt,155757,QB,RUTGERS,1,2.62,2.55,3.05,,15,278,57.1,7,7,11.9,1.9,0,0,0.0,57.1,4,0,0.0,7,46.7,0,2,,,,,64.6,50.9,69.1,50.9,,,0,0,7,,73.5,0.0,0,0,0,0,0,0,0.0,40,5.7,60.0,5,6,10.6,3.25,0,0,0.0,16.7,1,5,66.7,8,53.3,2,0,,,,,64.9,46.3,69.5,46.3,,,0,0,8,40.0,39.6,25.0,2,0,0,1,0,0,0.0,8,1.3
Ben Gulbranson,131734,QB,OREGON ST,1,3.31,3.14,4.8,4.0,15,265,60.0,5,6,12.0,2.08,1,0,0.0,50.0,3,2,0.0,6,40.0,0,2,,,,,64.6,58.0,69.1,57.9,,,0,0,7,0.0,63.2,0.0,0,0,0,0,0,0,0.0,28,4.7,57.1,7,7,10.3,4.12,0,0,0.0,42.9,3,7,25.0,9,60.0,1,2,,,,,65.1,30.1,69.8,28.6,,63.1,0,2,9,14.3,17.3,11.1,1,1,0,0,0,2,22.2,32,4.6
Mike Wright Jr.,124366,QB,VANDERBILT,1,2.81,2.61,3.7,4.5,15,333,42.9,7,7,6.4,1.89,0,0,0.0,42.9,3,1,0.0,7,46.7,0,0,,,,,64.6,28.2,69.1,28.4,,,0,0,7,0.0,50.3,0.0,0,0,0,0,0,1,14.3,12,1.7,80.0,5,6,3.8,3.61,0,0,0.0,66.7,4,4,0.0,8,53.3,0,1,,,,,65.1,50.4,69.8,53.5,,57.3,0,0,9,25.0,70.1,12.5,1,1,0,1,0,0,0.0,16,2.7
Jayden Waddell,139239,QB,DAVIDSON,1,2.53,2.45,3.6,,15,149,90.0,10,10,5.9,1.46,0,1,10.0,80.0,8,1,11.1,10,66.7,1,2,,,,,65.4,90.2,70.1,90.0,,,0,0,10,0.0,108.8,0.0,0,0,0,0,0,0,0.0,101,10.1,0.0,4,4,2.0,4.66,0,0,0.0,0.0,0,3,,5,33.3,0,0,,,,,63.8,23.2,68.1,23.5,,,0,1,5,33.3,0.0,20.0,1,0,0,0,0,1,20.0,0,0.0
Bronson Barron,141710,QB,WEBER ST,1,2.71,2.35,3.55,5.0,14,342,40.0,5,5,11.4,1.76,0,1,14.3,40.0,2,2,0.0,5,35.7,0,1,,,,,64.6,68.0,69.1,67.7,,,0,0,7,0.0,57.9,0.0,0,0,0,0,0,0,0.0,27,5.4,50.0,6,6,27.0,3.23,0,1,16.7,50.0,3,3,0.0,9,64.3,0,4,,,,,16.7,65.5,69.8,71.1,,55.1,0,0,9,66.7,135.4,22.2,2,1,0,0,1,1,11.1,83,13.8
Dylan Hopkins,83571,QB,UAB,1,2.2,2.2,,,14,321,70.0,10,10,5.9,1.87,0,1,9.1,50.0,5,1,28.6,10,71.4,2,0,,,,,65.6,51.4,70.4,51.3,,,0,0,11,0.0,56.3,0.0,0,0,0,0,0,1,9.1,10,1.0,50.0,4,4,27.3,3.03,0,1,25.0,50.0,2,1,0.0,4,28.6,0,2,,,,,63.3,65.6,67.4,65.4,,,0,1,4,0.0,95.8,0.0,0,0,0,0,1,1,25.0,81,20.3
Justin Sliwoski,77612,QB,ST FRANCIS,1,2.79,2.62,3.4,,14,299,75.0,4,5,11.5,1.93,1,0,0.0,60.0,3,1,0.0,6,42.9,0,2,,,,,64.2,58.8,68.6,58.7,,,0,0,6,100.0,79.6,16.7,1,0,0,0,0,1,16.7,33,6.6,50.0,6,6,18.0,3.43,0,2,33.3,50.0,3,5,0.0,8,57.1,0,3,,,,,64.9,70.3,69.5,69.9,,,0,0,8,40.0,131.9,25.0,2,0,0,0,2,0,0.0,70,11.7
Jaren Hall,82094,QB,BYU,1,3.27,2.98,,4.85,13,128,75.0,4,4,4.8,1.78,0,0,0.0,75.0,3,1,0.0,4,30.8,0,3,,,,,63.3,52.7,67.4,52.7,,,0,0,4,0.0,105.2,0.0,0,0,0,0,0,0,0.0,39,9.8,71.4,7,7,15.0,3.93,0,1,14.3,57.1,4,3,20.0,9,69.2,1,1,,,,,65.1,79.1,69.8,81.9,,59.5,0,0,9,0.0,121.4,0.0,0,2,0,0,2,1,11.1,54,7.7
