player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Matthew Caldwell,150302,QB,TROY,1,2.16,2.19,3.2,,35,318,91.3,23,23,5.1,1.8,0,0,0.0,82.6,19,1,9.5,23,65.7,2,12,,,,,67.6,83.7,73.0,,82.8,,,,,0,0,24,0.0,100.9,0.0,0,0,0,0,0,0,0.0,189,8.2,88.9,9,10,9.0,3.1,0,0,0.0,70.0,7,4,12.5,11,31.4,1,6,,,,,65.6,82.8,70.4,,82.1,,,,,0,0,11,25.0,141.3,9.1,1,0,0,1,2,0,0.0,99,9.9
Dillon Gabriel,86272,QB,OREGON,1,3.07,2.74,6.2,5.0,35,264,86.7,15,15,2.9,1.83,0,1,6.7,86.7,13,3,0.0,15,42.9,0,6,,,,,66.4,74.3,71.4,,73.9,,,,,0,0,15,0.0,102.2,0.0,0,0,0,0,0,0,0.0,128,8.5,60.0,15,16,14.4,4.0,0,0,0.0,56.3,9,11,0.0,20,57.1,0,4,,,,,67.2,52.1,72.5,,51.2,,60.5,,,0,1,21,18.2,46.4,10.0,2,2,0,1,0,0,0.0,90,5.6
Caleb Koger,170554,QB,CENT ARK,1,2.41,2.37,,3.8,35,132,81.0,21,21,2.7,1.72,0,0,0.0,76.2,16,0,5.9,21,60.0,1,7,,,,,67.6,63.1,73.0,,62.7,,,,,0,0,24,,103.7,0.0,0,0,0,0,1,0,0.0,112,5.3,54.5,11,13,16.8,3.46,0,0,0.0,38.5,5,4,16.7,14,40.0,1,5,,,,,66.2,66.0,71.2,,68.3,,57.3,,,1,1,14,0.0,92.0,0.0,0,1,0,1,3,0,0.0,157,12.1
LaNorris Sellers,174326,QB,S CAROLINA,1,3.29,2.99,3.7,5.45,35,289,75.0,12,12,5.0,2.02,0,0,0.0,75.0,9,4,0.0,12,34.3,0,6,,,,,65.8,60.8,70.7,,60.6,,,,,0,1,12,0.0,111.1,0.0,0,0,0,0,4,1,8.3,120,10.0,85.7,14,18,10.7,3.96,0,1,5.0,66.7,12,11,0.0,23,65.7,0,11,,,,,26.3,80.5,73.3,,86.0,,54.4,,,0,0,26,9.1,128.2,4.3,1,4,0,4,1,1,3.8,233,12.9
Cameron Peters,123326,QB,PRVIEW A&M,1,2.86,2.71,2.4,5.55,35,270,73.3,15,15,6.9,1.9,0,0,0.0,60.0,9,3,18.2,16,45.7,2,4,,,,,66.5,51.6,71.6,,51.6,,,,,0,0,16,33.3,74.0,6.3,1,0,0,0,0,0,0.0,79,5.3,26.7,15,17,17.8,3.67,0,1,5.9,23.5,4,13,0.0,19,54.3,0,4,,,,,67.2,51.2,72.5,,48.7,,61.9,,,1,0,21,0.0,42.5,0.0,0,2,0,1,0,1,4.8,63,3.7
Hajj-Malik Williams,102348,QB,UNLV,1,2.74,2.13,4.1,5.96,35,325,80.0,20,20,6.3,1.65,0,0,0.0,80.0,16,2,0.0,20,57.1,0,7,,,,,67.2,72.8,72.5,,72.2,,,,,0,0,21,0.0,99.6,0.0,0,0,0,0,0,0,0.0,158,7.9,55.6,9,9,28.8,4.19,0,2,22.2,44.4,4,8,20.0,15,42.9,1,6,,,,,66.4,88.0,71.4,,90.6,,61.7,,,0,0,15,12.5,116.0,6.7,1,5,0,0,1,0,0.0,86,9.6
Cooper Legas,101286,QB,TULSA,1,2.77,2.51,,5.6,35,320,62.5,16,16,10.8,1.77,0,2,11.8,62.5,10,2,0.0,16,45.7,0,4,,,,,66.7,61.3,71.8,,61.0,,,,,0,0,17,0.0,129.9,0.0,0,0,0,0,3,0,0.0,139,8.7,66.7,15,16,14.1,3.62,0,2,10.5,62.5,10,9,0.0,19,54.3,0,8,,,,,67.5,72.6,72.8,,71.6,,63.3,,,0,1,23,0.0,68.2,0.0,0,3,0,1,0,1,4.3,154,9.6
Pierce Holley,108981,QB,E ILLINOIS,1,2.84,2.68,3.24,4.2,34,158,83.3,18,18,6.8,1.94,0,0,0.0,66.7,12,5,20.0,19,55.9,3,7,,,,,67.2,63.3,72.5,,62.9,,,,,0,2,21,20.0,63.9,5.3,1,0,0,0,1,2,9.5,118,6.6,83.3,6,8,5.7,3.98,0,0,0.0,62.5,5,11,0.0,15,44.1,0,3,,,,,21.8,59.9,71.6,,72.9,,43.6,,,0,0,16,54.5,80.2,40.0,6,1,0,2,0,1,6.3,50,6.3
Connor Watkins,108971,QB,VILLANOVA,1,2.49,2.37,,4.4,34,334,72.7,22,22,5.0,1.91,0,0,0.0,63.6,14,3,12.5,22,64.7,2,7,,,,,67.7,55.2,73.1,,55.1,,,,,0,0,25,0.0,80.1,0.0,0,0,0,0,0,0,0.0,132,6.0,66.7,9,10,13.2,3.56,0,0,0.0,60.0,6,7,0.0,12,35.3,0,8,,,,,66.2,91.3,71.2,,89.3,,72.5,,,0,0,14,0.0,128.3,0.0,0,2,0,1,1,0,0.0,103,10.3
Parker Navarro,123758,QB,OHIO,1,2.65,2.43,,6.2,34,259,85.7,21,22,7.3,2.03,1,2,9.1,77.3,17,1,5.6,22,64.7,1,8,,,,,67.4,91.1,72.7,,90.8,,,,,0,0,22,0.0,104.0,0.0,0,0,0,0,0,0,0.0,198,9.0,55.6,9,10,14.8,3.79,1,1,9.1,50.0,5,3,0.0,12,35.3,0,4,,,,,66.0,70.5,71.0,,69.7,,62.0,,,0,1,13,0.0,37.1,0.0,0,2,0,0,0,1,7.7,79,7.9
Zach Calzada,98006,QB,INCAR WORD,1,2.66,2.47,,5.7,34,189,53.3,15,17,8.0,1.71,1,0,0.0,47.1,8,3,0.0,17,50.0,0,5,,,,,66.8,33.3,72.0,,33.7,,,,,0,2,18,0.0,18.9,0.0,0,0,0,1,0,2,11.1,70,4.1,50.0,14,15,16.4,3.6,0,1,6.7,46.7,7,7,0.0,17,50.0,0,6,,,,,66.7,64.6,71.8,,64.4,,60.5,,,0,1,17,0.0,72.9,0.0,0,2,0,1,1,1,5.9,135,9.0
Maddux Madsen,163379,QB,BOISE ST,1,2.9,2.79,2.95,4.5,34,120,75.0,8,8,5.0,1.86,0,0,0.0,62.5,5,0,16.7,8,23.5,1,2,,,,,65.1,63.0,69.8,,62.7,,,,,0,0,9,,77.1,0.0,0,0,0,0,0,0,0.0,44,5.5,81.0,21,22,10.0,3.22,0,0,0.0,77.3,17,10,0.0,26,76.5,0,11,,,,,67.9,72.2,73.4,,75.6,,52.9,,,0,0,27,20.0,127.5,7.7,2,2,0,1,1,1,3.7,242,11.0
Brady Olson,147415,QB,CENT CT ST,1,2.68,2.67,3.1,,34,133,53.8,13,13,8.1,2.03,0,0,0.0,38.5,5,1,28.6,13,38.2,2,2,,,,,66.0,57.3,71.0,,57.2,,,,,0,0,13,0.0,59.5,0.0,0,0,0,0,0,1,7.7,79,6.1,42.1,19,20,18.0,3.08,0,1,4.5,35.0,7,6,12.5,21,61.8,1,7,,,,,67.5,46.6,72.8,,46.8,,,,,0,2,23,16.7,30.2,4.8,1,0,0,1,1,2,8.7,105,5.3
Ja'Shawn Scroggins,160545,QB,HOWARD,1,2.98,2.76,3.53,4.25,34,184,66.7,9,10,1.3,1.8,1,0,0.0,50.0,5,0,16.7,10,29.4,1,0,,,,,65.4,40.2,70.1,,40.3,,,,,0,0,10,,56.3,0.0,0,0,0,0,0,1,10.0,25,2.5,53.8,13,16,11.4,3.48,0,0,0.0,37.5,6,12,14.3,24,70.6,1,4,,,,,67.7,64.1,73.1,,59.5,,68.1,,,0,0,25,50.0,49.7,25.0,6,2,0,3,0,0,0.0,63,3.9
Marcel Reed,175940,QB,TEXAS A&M,1,3.14,2.91,,5.47,34,312,100.0,11,11,4.8,2.02,0,0,0.0,100.0,11,0,0.0,11,32.4,0,6,,,,,65.8,77.3,70.7,,76.7,,,,,0,0,12,,106.1,0.0,0,0,0,0,0,0,0.0,104,9.5,50.0,20,20,17.0,3.67,0,3,14.3,45.0,9,7,10.0,23,67.6,1,10,,,,,67.6,73.8,73.0,,66.8,,75.4,,,0,1,24,0.0,86.3,0.0,0,3,0,0,2,1,4.2,164,8.2
Mike Chandler II,139371,QB,CAMPBELL,1,2.64,2.56,3.05,4.2,34,131,73.3,15,16,3.5,1.69,1,0,0.0,62.5,10,4,9.1,16,47.1,1,4,,,,,66.7,56.9,71.8,,56.7,,,,,0,1,17,0.0,85.7,0.0,0,0,0,0,1,0,0.0,141,8.8,46.2,13,15,18.9,3.48,1,1,6.3,40.0,6,7,0.0,18,52.9,0,5,,,,,67.2,47.3,72.5,,52.3,,49.1,,,0,1,21,28.6,64.9,11.1,2,1,0,1,1,1,4.8,126,8.4
Taylen Green,145996,QB,ARKANSAS,1,2.84,2.5,3.97,3.75,33,111,90.9,11,11,3.8,1.81,0,1,9.1,90.9,10,1,0.0,12,36.4,0,3,,,,,65.8,82.9,70.7,,82.3,,,,,0,0,12,100.0,100.4,8.3,1,0,0,0,0,0,0.0,89,8.1,69.2,13,14,12.8,3.43,0,1,6.7,50.0,7,13,22.2,21,63.6,2,2,,,,,67.4,60.3,72.7,,63.9,,53.1,,,0,1,22,38.5,29.8,23.8,5,2,0,1,0,0,0.0,53,3.8
Jadyn Glasser,184670,QB,C MICHIGAN,1,2.65,2.38,3.16,7.3,33,134,83.3,18,18,5.4,1.88,0,0,0.0,77.8,14,6,6.7,19,57.6,1,5,,,,,67.1,44.4,72.4,,44.5,,,,,0,1,20,16.7,73.1,5.3,1,0,0,0,0,2,10.0,128,7.1,25.0,8,9,23.3,3.69,0,0,0.0,22.2,2,7,0.0,14,42.4,0,1,,,,,10.7,26.1,71.4,,26.4,,57.3,,,1,1,15,57.1,0.0,28.6,4,1,0,0,0,3,20.0,22,2.4
Luke Altmyer,146802,QB,ILLINOIS,1,2.81,2.71,,6.1,33,187,100.0,13,13,2.3,1.49,0,0,0.0,84.6,11,0,15.4,13,39.4,2,4,,,,,66.0,69.7,71.0,,69.3,,,,,0,0,13,,115.7,0.0,0,0,0,0,1,0,0.0,73,5.6,61.5,13,19,14.7,3.67,0,2,10.5,42.1,8,12,0.0,20,60.6,0,7,,,,,67.1,68.7,72.4,,66.3,,63.1,,,1,0,20,0.0,89.4,0.0,0,1,0,5,1,1,5.0,158,8.3
C.J. Henry,155870,QB,DELWARE ST,1,2.58,2.36,3.62,,33,152,85.0,20,21,6.6,2.03,1,0,0.0,76.2,16,4,5.9,23,69.7,1,5,,,,,67.4,67.8,72.8,,67.3,,,,,0,0,23,50.0,82.0,8.7,2,0,0,0,0,0,0.0,83,4.0,16.7,6,6,19.8,3.86,0,1,14.3,16.7,1,5,0.0,10,30.3,0,1,,,,,65.6,47.0,70.4,,47.1,,,,,0,0,11,80.0,53.5,40.0,4,0,0,0,0,0,0.0,38,6.3
Jace Wilson,149892,QB,TEXAS STHN,1,2.69,2.56,3.45,3.85,33,313,69.2,13,14,5.7,1.97,0,0,0.0,50.0,7,1,22.2,14,42.4,2,4,,,,,66.2,48.0,71.2,,48.0,,,,,1,0,14,0.0,64.0,0.0,0,0,0,0,0,0,0.0,68,4.9,57.1,14,15,12.9,3.22,0,0,0.0,40.0,6,4,25.0,19,57.6,2,6,,,,,67.0,63.2,72.2,,68.1,,51.3,,,0,1,19,50.0,36.0,10.5,2,2,0,1,0,1,5.3,102,6.8
Draylen Ellis,121346,QB,TENN STATE,1,2.23,2.19,3.4,,32,308,80.0,20,20,5.9,1.71,0,0,0.0,75.0,15,1,6.3,20,62.5,1,8,,,,,67.1,64.9,72.4,,64.5,,,,,0,0,20,0.0,138.8,0.0,0,0,0,0,2,0,0.0,196,9.8,33.3,9,11,10.8,3.09,0,0,0.0,27.3,3,6,0.0,12,37.5,0,1,,,,,66.0,41.0,71.0,,41.3,,,,,0,0,13,16.7,39.6,8.3,1,0,0,2,0,0,0.0,28,2.5
Jacolby Criswell,122830,QB,N CAROLINA,1,3.18,2.69,3.88,5.6,32,245,90.9,11,11,0.5,1.9,0,0,0.0,81.8,9,0,10.0,13,40.6,1,1,,,,,19.2,54.4,71.0,,54.2,,,,,0,0,13,,92.8,15.4,2,0,0,0,0,1,7.7,69,6.3,50.0,10,12,17.1,4.06,1,0,0.0,41.7,5,10,0.0,19,59.4,0,5,,,,,67.1,51.1,0.0,,49.9,,64.9,,,0,0,20,40.0,86.5,21.1,4,3,0,1,1,1,5.0,63,5.3
Spencer Petras,82136,QB,UTAH ST,1,2.39,2.35,3.0,,32,329,86.7,15,16,7.1,1.88,1,0,0.0,81.3,13,0,0.0,16,50.0,0,5,,,,,66.7,80.9,71.8,,80.2,,,,,0,0,17,,124.2,0.0,0,0,0,0,1,0,0.0,141,8.8,50.0,14,14,19.0,2.9,0,1,6.3,50.0,7,4,0.0,16,50.0,0,5,,,,,66.8,52.7,72.0,,52.6,,,,,0,2,18,50.0,61.9,12.5,2,0,0,0,1,2,11.1,114,8.1
Collin Hurst,177732,QB,PRESBYTERN,1,2.74,2.37,3.5,5.57,32,271,94.1,17,17,0.9,2.01,0,0,0.0,82.4,14,3,12.5,17,53.1,2,7,,,,,66.7,76.7,71.8,,76.1,,,,,0,0,17,0.0,144.6,0.0,0,0,0,0,2,0,0.0,158,9.3,77.8,9,10,13.0,3.58,0,0,0.0,70.0,7,5,0.0,15,46.9,0,6,,,,,22.2,64.8,71.6,,61.0,,65.3,,,1,0,16,40.0,140.0,13.3,2,3,0,0,1,1,6.3,111,11.1
Zeon Chriss,156733,QB,HOUSTON,1,3.49,3.34,4.35,4.27,32,182,71.4,7,7,7.0,2.11,0,0,0.0,71.4,5,2,0.0,7,21.9,0,4,,,,,64.6,55.9,69.1,,55.8,,,,,0,0,7,0.0,94.3,0.0,0,0,0,0,0,0,0.0,55,7.9,66.7,18,20,11.5,3.87,0,1,4.8,55.0,11,13,8.3,25,78.1,1,4,,,,,67.7,49.9,73.3,,49.2,,59.2,,,0,1,26,15.4,53.8,8.0,2,3,0,2,0,1,3.8,128,6.4
Athan Kaliakmanis,144971,QB,RUTGERS,1,2.55,2.49,,4.4,31,278,72.2,18,18,10.5,2.13,0,2,10.0,72.2,13,5,0.0,18,58.1,0,9,,,,,67.1,90.7,72.4,,90.3,,,,,0,0,20,0.0,135.9,0.0,0,0,0,0,2,1,5.0,158,8.8,58.3,12,12,13.8,3.13,0,0,0.0,58.3,7,1,0.0,13,41.9,0,5,,,,,66.0,70.5,71.0,,66.8,,64.3,,,0,0,13,0.0,78.5,0.0,0,1,0,0,0,0,0.0,80,6.7
Cutter Stewart,174531,QB,HOUCHR,1,1.95,1.92,2.8,,31,183,62.5,24,25,12.7,1.66,0,4,15.4,60.0,15,2,0.0,25,80.6,0,8,,,,,67.8,58.9,73.3,,58.7,,,,,1,1,26,0.0,126.7,0.0,0,0,0,0,3,2,7.7,310,12.4,0.0,5,5,19.6,3.15,0,0,0.0,0.0,0,2,,6,19.4,0,0,,,,,14.6,24.4,69.1,,24.7,,,,,0,0,7,50.0,39.6,16.7,1,0,0,0,0,2,28.6,0,0.0
Tyler Huff,142567,QB,JVILLE ST,1,2.65,2.55,3.57,,31,196,86.7,15,16,6.0,1.91,1,0,0.0,75.0,12,4,7.7,17,54.8,1,6,,,,,66.7,84.3,71.8,,83.5,,,,,0,0,17,25.0,129.4,5.9,1,0,0,0,1,0,0.0,169,10.6,25.0,12,12,18.8,3.54,0,0,0.0,25.0,3,5,0.0,14,45.2,0,3,,,,,66.5,52.9,71.6,,52.9,,,,,0,0,16,40.0,41.7,14.3,2,0,0,0,0,0,0.0,42,3.5
Braedyn Locke,157141,QB,WISCONSIN,1,2.58,2.46,2.95,5.3,31,349,64.3,14,14,6.4,1.76,0,1,6.7,64.3,9,3,0.0,14,45.2,0,4,,,,,66.4,62.8,71.4,,62.6,,,,,0,1,15,0.0,77.7,0.0,0,0,0,0,1,1,6.7,94,6.7,45.5,11,14,3.5,3.25,1,0,0.0,21.4,3,10,40.0,17,54.8,2,0,,,,,67.0,45.4,72.4,,46.9,,57.3,,,1,0,20,20.0,39.6,11.8,2,1,0,1,0,0,0.0,2,0.1
Jackson Berry,147830,QB,SO UTAH,1,2.92,2.76,4.6,4.2,31,298,85.7,14,15,9.1,1.96,1,1,6.3,73.3,11,0,8.3,15,48.4,1,8,,,,,66.5,71.9,71.6,,71.4,,,,,0,0,16,,139.2,0.0,0,0,0,0,2,0,0.0,131,8.7,66.7,9,13,11.6,3.81,0,0,0.0,46.2,6,10,0.0,16,51.6,0,3,,,,,66.8,77.1,72.0,,76.7,,62.1,,,0,1,18,10.0,69.7,6.3,1,2,0,4,1,0,0.0,111,8.5
Devon Dampier,171556,QB,NEW MEXICO,1,3.23,2.84,,4.87,31,241,50.0,14,14,11.1,1.84,0,0,0.0,42.9,6,0,14.3,14,45.2,1,4,,,,,66.2,69.7,71.2,,69.2,,,,,0,0,14,,58.3,0.0,0,0,0,0,0,0,0.0,69,4.9,50.0,10,11,21.2,4.38,0,0,0.0,45.5,5,3,0.0,17,54.8,0,6,,,,,66.8,70.9,72.0,,70.3,,63.1,,,0,0,18,0.0,110.0,0.0,0,6,0,1,1,0,0.0,105,9.5
Dylan Laible,172564,QB,TENN TECH,1,2.1,1.99,3.7,,31,309,59.1,22,23,6.4,1.73,1,1,4.3,56.5,13,1,0.0,23,74.2,0,4,,,,,67.5,58.9,72.8,,58.6,,,,,0,0,23,0.0,69.3,0.0,0,0,0,0,0,0,0.0,111,4.8,50.0,4,6,1.3,3.19,1,0,0.0,33.3,2,6,0.0,8,25.8,0,1,,,,,65.1,34.0,69.8,,34.1,,,,,1,1,9,33.3,2.8,25.0,2,0,0,0,0,1,11.1,17,2.8
Ty'Jarian Williams,178887,QB,MS VLY ST,1,2.56,2.43,,4.5,31,228,76.5,17,18,6.9,1.96,0,2,10.5,72.2,13,3,0.0,18,58.1,0,7,,,,,67.0,67.8,72.2,,67.4,,,,,0,0,19,0.0,112.3,0.0,0,0,0,1,1,0,0.0,136,7.6,81.8,11,11,15.8,3.39,0,1,8.3,63.6,7,9,22.2,13,41.9,2,5,,,,,66.2,75.7,71.2,,81.6,,52.8,,,0,0,14,0.0,137.5,0.0,0,2,0,0,1,1,7.1,153,13.9
Mekhi Hagens,167009,QB,ARKAPB,1,3.03,2.75,4.27,4.8,31,112,60.0,15,15,5.1,1.79,0,0,0.0,60.0,9,0,0.0,15,48.4,0,4,,,,,66.5,55.8,71.6,,55.6,,,,,0,0,16,,71.3,0.0,0,0,0,0,0,0,0.0,69,4.6,57.1,7,11,15.3,4.19,0,0,0.0,36.4,4,13,0.0,16,51.6,0,4,,,,,66.5,58.8,71.6,,56.6,,62.6,,,0,0,16,23.1,84.5,18.8,3,2,0,4,0,1,6.3,142,12.9
Tak Tateoka,172179,QB,STTHOM,1,2.32,2.11,3.77,3.5,30,1129,61.1,18,20,9.9,1.89,2,1,5.0,50.0,10,0,9.1,20,66.7,1,6,,,,,67.1,75.8,72.4,,75.2,,,,,0,1,20,,63.5,0.0,0,0,0,0,1,1,5.0,115,5.8,50.0,6,6,17.5,3.18,0,2,28.6,50.0,3,6,0.0,10,33.3,0,3,,,,,18.5,33.4,70.4,,29.4,,64.3,,,0,1,11,50.0,56.3,30.0,3,1,0,0,0,4,36.4,99,16.5
Grant Sergent,108937,QB,SAN DIEGO,1,3.06,2.88,4.3,5.6,30,283,75.0,8,8,7.0,1.98,0,1,12.5,62.5,5,1,16.7,8,26.7,1,3,,,,,64.9,69.1,69.5,,68.8,,,,,0,0,8,0.0,122.9,0.0,0,0,0,0,2,0,0.0,56,7.0,88.2,17,19,15.4,3.46,0,6,27.3,78.9,15,6,0.0,22,73.3,0,11,,,,,67.7,95.5,73.1,,95.6,,57.3,,,0,0,25,33.3,158.3,9.1,2,1,0,2,4,0,0.0,255,13.4
Matthew Downing,82120,QB,ELON,1,2.76,2.5,2.4,5.17,30,162,71.4,14,14,7.3,1.96,0,0,0.0,64.3,9,2,10.0,15,50.0,1,3,,,,,66.4,66.2,71.4,,65.8,,,,,0,0,15,50.0,75.6,6.7,1,0,0,0,0,0,0.0,67,4.8,66.7,12,12,17.9,3.57,0,3,25.0,66.7,8,4,0.0,15,50.0,0,6,,,,,66.4,85.8,71.4,,91.4,,50.2,,,0,0,15,0.0,137.5,0.0,0,3,0,0,1,0,0.0,232,19.3
Kaden Anderson,127312,QB,WYOMING,1,2.67,2.67,,,30,351,66.7,12,12,7.0,2.04,0,0,0.0,58.3,7,3,12.5,12,40.0,1,2,,,,,66.2,39.3,71.2,,39.6,,,,,0,0,14,0.0,68.8,0.0,0,0,0,0,0,1,7.1,52,4.3,70.6,17,18,10.8,3.09,0,0,0.0,33.3,6,5,50.0,18,60.0,6,4,,,,,66.8,64.4,72.0,,64.1,,,,,0,0,18,0.0,45.6,0.0,0,0,0,1,0,1,5.6,68,3.8
Jake Retzlaff,70874,QB,BYU,1,2.53,2.45,3.75,,30,128,81.3,16,16,6.6,1.81,0,0,0.0,68.8,11,3,15.4,16,53.3,2,6,,,,,66.5,58.6,71.6,,58.4,,,,,0,1,16,0.0,63.3,0.0,0,0,0,0,0,1,6.3,115,7.2,70.0,10,12,13.5,3.36,1,0,0.0,58.3,7,5,0.0,14,46.7,0,4,,,,,66.2,63.0,71.2,,62.7,,,,,0,0,14,40.0,105.2,14.3,2,0,0,1,1,0,0.0,77,6.4
Jordan McCloud,101058,QB,TEXAS ST,1,2.26,2.15,2.9,4.8,30,314,87.5,16,18,4.5,1.79,2,0,0.0,77.8,14,5,0.0,18,60.0,0,8,,,,,67.1,75.4,72.4,,74.8,,,,,0,1,20,0.0,115.5,0.0,0,0,0,0,3,1,5.0,140,7.8,100.0,9,10,16.0,2.97,0,3,30.0,90.0,9,6,0.0,12,40.0,0,8,,,,,65.8,95.0,70.7,,95.7,,57.3,,,1,0,12,16.7,152.1,8.3,1,1,0,0,1,0,0.0,195,19.5
Jack Layne,158966,QB,IDAHO,1,2.62,2.51,,3.53,30,185,83.3,12,12,3.8,1.47,0,0,0.0,75.0,9,1,10.0,12,40.0,1,4,,,,,66.0,61.1,71.0,,60.9,,,,,0,0,13,0.0,150.3,0.0,0,0,0,0,2,0,0.0,133,11.1,81.8,11,15,12.3,3.38,2,0,0.0,60.0,9,6,0.0,18,60.0,0,8,,,,,67.0,62.3,72.2,,58.4,,65.7,,,1,1,19,0.0,88.2,0.0,0,3,0,1,1,1,5.3,150,10.0
Alonza Barnett III,156710,QB,JAMES MAD,1,2.86,2.47,4.97,6.7,30,197,92.9,14,16,4.6,1.75,0,1,6.3,81.3,13,2,0.0,16,53.3,0,5,,,,,66.5,84.7,71.6,,84.0,,,,,0,0,16,0.0,124.0,0.0,0,0,0,2,1,0,0.0,140,8.8,55.6,9,10,15.1,4.12,0,0,0.0,50.0,5,6,0.0,14,46.7,0,4,,,,,66.8,59.5,72.0,,56.0,,64.1,,,0,0,18,50.0,65.4,21.4,3,1,0,1,0,0,0.0,52,5.2
Davis Bryson,160369,QB,KENNESAW,1,2.71,2.28,3.5,5.63,29,200,73.7,19,19,6.4,1.76,0,2,10.0,73.7,14,3,0.0,19,65.5,0,6,,,,,67.1,71.8,72.4,,71.3,,,,,0,1,20,0.0,67.0,0.0,0,0,0,0,0,1,5.0,116,6.1,66.7,3,5,6.7,4.51,0,0,0.0,40.0,2,8,0.0,10,34.5,0,2,,,,,65.6,42.6,70.4,,51.1,,48.8,,,0,0,11,25.0,92.5,20.0,2,3,0,2,1,0,0.0,21,4.2
Trey Hedden,185848,QB,FURMAN,1,2.13,2.08,3.7,,29,170,95.2,21,22,3.3,1.89,0,1,4.5,90.9,20,2,0.0,22,75.9,0,11,,,,,67.4,90.1,72.7,,89.6,,,,,0,0,22,0.0,132.6,0.0,0,0,0,1,2,0,0.0,188,8.5,60.0,5,6,9.4,2.9,1,0,0.0,50.0,3,4,0.0,7,24.1,0,2,,,,,64.6,48.6,69.1,,48.6,,,,,0,1,7,25.0,19.4,14.3,1,0,0,0,0,1,14.3,22,3.7
Tommy Ulatowski,163150,QB,KENT STATE,1,3.43,2.57,4.57,6.38,29,201,69.2,13,13,8.5,1.72,0,1,7.7,53.8,7,0,22.2,13,44.8,2,5,,,,,66.0,68.9,71.0,,68.5,,,,,0,1,13,,64.9,0.0,0,0,0,0,1,0,0.0,76,5.8,50.0,6,8,6.7,4.83,0,0,0.0,37.5,3,6,0.0,16,55.2,0,1,,,,,66.5,38.7,71.8,,48.5,,45.7,,,0,0,17,50.0,45.8,18.8,3,5,0,2,0,0,0.0,17,2.1
Nick Whitfield Jr.,159490,QB,ST FRANCIS,1,2.46,2.46,,,29,299,72.7,11,12,3.7,1.85,1,0,0.0,50.0,6,4,25.0,12,41.4,2,3,,,,,65.8,64.0,70.7,,63.7,,,,,0,0,12,0.0,69.4,0.0,0,0,0,0,0,0,0.0,74,6.2,86.7,15,17,12.9,2.89,1,3,16.7,64.7,11,4,15.4,17,58.6,2,8,,,,,66.8,91.7,72.0,,91.4,,,,,1,0,18,0.0,142.8,0.0,0,0,0,0,2,1,5.6,194,11.4
JC French IV,162521,QB,GA SOUTHRN,1,2.93,2.96,2.1,,29,174,81.8,11,11,2.5,1.83,0,0,0.0,81.8,9,3,0.0,12,41.4,0,3,,,,,66.4,67.5,71.4,,67.1,,,,,0,0,15,33.3,87.9,8.3,1,0,0,0,0,0,0.0,56,5.1,57.1,14,17,11.0,3.7,0,1,5.6,47.1,8,5,0.0,17,58.6,0,5,,,,,66.8,48.5,72.0,,48.6,,,,,0,1,18,0.0,45.0,0.0,0,0,0,3,0,2,11.1,115,6.8
Danny O'Neil,184200,QB,S DIEGO ST,1,3.32,3.05,3.65,4.4,29,284,80.0,5,6,5.2,1.77,1,0,0.0,66.7,4,0,0.0,6,20.7,0,1,,,,,64.2,62.8,68.6,,62.5,,,,,0,0,6,,70.8,0.0,0,0,0,0,0,0,0.0,19,3.2,66.7,15,16,20.5,3.73,0,3,18.8,56.3,9,10,10.0,23,79.3,1,7,,,,,67.7,71.1,73.1,,77.3,,55.1,,,1,2,25,20.0,86.2,8.7,2,5,0,0,2,2,8.0,143,8.9
