player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_pass,less_grades_pass_route,less_grades_run,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_pass,more_grades_pass_route,more_grades_run,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Jake Stearney,171991,QB,COLGATE,1,2.43,2.28,,4.8,17,142,72.7,11,12,5.8,1.82,1,0,0.0,66.7,8,0,0.0,12,70.6,0,6,,,,,65.8,48.7,70.7,48.7,,,0,0,12,,124.0,0.0,0,0,0,0,1,0,0.0,111,9.3,25.0,4,4,13.0,3.9,0,0,0.0,25.0,1,2,0.0,5,29.4,0,1,,,,,63.8,44.7,68.1,38.0,,63.1,0,0,5,0.0,39.6,0.0,0,1,0,0,0,0,0.0,-1,-0.3
Carson Camp,141837,QB,SE LA,1,2.41,1.91,4.15,3.9,17,294,77.8,9,11,3.1,1.77,2,0,0.0,54.5,6,0,14.3,11,64.7,1,2,,,,,65.6,62.4,70.4,62.1,,,0,0,11,,104.0,0.0,0,0,0,0,1,0,0.0,69,6.3,100.0,2,2,2.5,3.57,0,0,0.0,100.0,2,4,0.0,6,35.3,0,1,,,,,64.2,51.7,68.6,50.3,,59.5,0,0,6,50.0,104.2,33.3,2,2,0,0,0,0,0.0,18,9.0
Zolten Osborne,178620,QB,CHARLES SO,1,2.77,2.61,5.4,,17,135,80.0,10,10,8.1,1.92,0,0,0.0,80.0,8,2,0.0,10,58.8,0,4,,,,,65.4,74.0,70.1,73.5,,,0,0,10,0.0,89.6,0.0,0,0,0,0,0,0,0.0,55,5.5,50.0,2,6,17.0,3.99,0,0,0.0,16.7,1,6,0.0,7,41.2,0,0,,,,,64.6,52.4,69.1,52.3,,,0,0,7,16.7,39.6,14.3,1,0,0,4,0,0,0.0,5,0.8
Will Hammond,184898,QB,TEXAS TECH,1,2.46,2.34,,4.4,17,315,100.0,10,10,7.9,2.03,0,1,10.0,90.0,9,1,10.0,10,58.8,1,4,,,,,65.4,93.2,70.1,92.9,,,0,0,10,0.0,137.1,0.0,0,0,0,0,1,0,0.0,89,8.9,83.3,6,6,18.5,3.09,0,2,33.3,66.7,4,3,20.0,7,41.2,1,4,,,,,64.6,93.4,69.1,94.5,,57.3,0,0,7,0.0,149.3,0.0,0,1,0,0,1,0,0.0,80,13.3
Zach Tanner,159923,QB,ROB MORRIS,1,2.69,2.33,8.0,,16,277,66.7,9,9,7.8,1.8,0,0,0.0,55.6,5,1,16.7,9,56.3,1,4,,,,,65.4,62.1,70.1,61.9,,,0,0,10,0.0,66.0,0.0,0,0,0,0,0,0,0.0,38,4.2,33.3,6,6,20.7,3.83,0,0,0.0,33.3,2,2,0.0,7,43.8,0,2,,,,,64.6,53.3,69.1,53.3,,,0,0,7,50.0,61.8,14.3,1,0,0,0,0,0,0.0,46,7.7
Henry Hesson,145798,QB,MIAMI OH,1,2.47,2.47,,,16,221,50.0,10,11,5.4,1.87,1,0,0.0,45.5,5,3,0.0,11,68.8,0,4,,,,,65.6,59.8,70.4,59.6,,,0,0,11,0.0,93.4,0.0,0,0,0,0,1,0,0.0,61,5.5,75.0,4,5,21.5,3.78,0,0,0.0,60.0,3,1,0.0,5,31.3,0,2,,,,,63.8,74.6,68.1,74.1,,,0,0,5,0.0,104.2,0.0,0,0,0,1,0,0,0.0,73,14.6
Kyle Wickersham,148418,QB,RICHMOND,1,3.33,2.67,4.6,9.3,16,276,80.0,5,6,-0.6,1.85,1,0,0.0,66.7,4,2,0.0,6,37.5,0,2,,,,,64.2,52.2,68.6,52.1,,,0,0,6,0.0,125.7,0.0,0,0,0,0,1,0,0.0,41,6.8,85.7,7,7,11.4,4.21,0,1,12.5,85.7,6,2,0.0,10,62.5,0,4,,,,,65.6,68.4,70.4,71.5,,57.3,0,0,11,100.0,158.3,20.0,2,1,0,0,1,0,0.0,125,17.9
Camden Orth,108965,QB,CHATTNOOGA,1,2.93,2.47,5.15,4.5,16,137,62.5,8,8,14.1,2.14,0,0,0.0,62.5,5,0,0.0,8,50.0,0,3,,,,,66.0,54.1,71.0,54.1,,,0,1,13,,55.2,0.0,0,0,0,0,0,1,7.7,78,9.8,75.0,4,5,18.0,3.73,0,1,20.0,40.0,2,5,33.3,8,50.0,1,2,,,,,64.9,79.9,69.5,75.4,,64.2,0,0,8,40.0,67.9,25.0,2,1,0,1,0,0,0.0,39,7.8
Ta'Quan Roberson,101625,QB,BUFFALO,1,2.85,2.85,,,15,126,83.3,6,6,8.8,1.72,0,1,16.7,66.7,4,0,20.0,6,40.0,1,1,,,,,64.2,81.3,68.6,80.7,,,0,0,6,,70.1,0.0,0,0,0,0,0,0,0.0,15,2.5,85.7,7,9,20.3,3.61,0,2,22.2,55.6,5,4,16.7,9,60.0,1,4,,,,,65.1,85.7,69.8,85.0,,,0,0,9,0.0,89.6,0.0,0,0,0,2,0,0,0.0,89,9.9
Devin Page,177490,QB,CORNELL,1,3.17,2.5,,5.83,15,147,80.0,5,5,1.2,1.78,0,0,0.0,80.0,4,1,0.0,5,33.3,0,2,,,,,63.8,59.0,68.1,58.8,,,0,0,5,0.0,99.2,0.0,0,0,0,0,0,0,0.0,39,7.8,71.4,7,7,12.4,3.86,0,0,0.0,57.1,4,5,20.0,10,66.7,1,4,,,,,65.6,74.4,70.4,59.7,,75.8,0,1,11,0.0,80.1,0.0,0,3,0,0,1,1,9.1,51,7.3
Joe Labas,144847,QB,C MICHIGAN,1,2.77,2.69,,3.8,15,134,83.3,6,6,4.2,2.0,0,0,0.0,83.3,5,2,0.0,6,40.0,0,5,,,,,64.2,75.4,68.6,74.9,,,0,0,6,0.0,158.3,0.0,0,0,0,0,1,0,0.0,130,21.7,87.5,8,8,12.8,3.28,0,2,25.0,87.5,7,2,0.0,9,60.0,0,4,,,,,65.1,91.7,69.8,90.8,,64.1,0,0,9,0.0,158.3,0.0,0,1,0,0,2,0,0.0,111,13.9
Tommy Castellanos,158433,QB,FLORIDA ST,1,2.92,2.75,,4.05,15,167,75.0,4,5,7.8,1.86,1,0,0.0,60.0,3,0,0.0,5,33.3,0,2,,,,,63.8,49.4,68.1,49.4,,,0,1,5,,34.2,0.0,0,0,0,0,0,1,20.0,26,5.2,87.5,8,8,22.9,3.45,0,2,25.0,87.5,7,1,0.0,10,66.7,0,5,,,,,65.4,92.3,70.1,92.8,,61.7,0,0,10,0.0,118.8,0.0,0,2,0,0,0,0,0.0,179,22.4
Ethan Vasko,163817,QB,LIBERTY,1,3.03,2.45,3.8,4.3,15,206,50.0,6,6,8.8,1.9,0,0,0.0,50.0,3,1,0.0,6,40.0,0,1,,,,,64.2,53.2,68.6,53.2,,,0,0,6,0.0,56.3,0.0,0,0,0,0,0,0,0.0,16,2.7,33.3,3,4,17.3,3.79,0,0,0.0,25.0,1,5,0.0,9,60.0,0,4,,,,,65.1,69.8,69.8,59.7,,68.6,0,0,9,20.0,49.0,11.1,1,4,0,1,0,0,0.0,21,5.3
Garrett Bass-Sulpizio,171137,QB,CORNELL,1,2.87,2.87,,,14,147,57.1,7,7,5.4,2.01,0,0,0.0,57.1,4,2,0.0,7,50.0,0,1,,,,,64.9,42.5,69.5,42.7,,,0,0,8,0.0,68.2,0.0,0,0,0,0,0,0,0.0,31,4.4,71.4,7,7,10.1,3.73,0,0,0.0,57.1,4,3,20.0,7,50.0,1,1,,,,,64.6,56.1,69.1,56.0,,,0,0,7,0.0,68.8,0.0,0,0,0,0,0,0,0.0,32,4.6
Aidan Armenta,175731,QB,LA MONROE,1,2.56,2.98,,,14,209,100.0,5,6,5.4,1.72,1,0,0.0,83.3,5,0,0.0,6,42.9,0,3,,,,,64.2,71.8,0.0,78.2,,,0,0,6,,155.6,0.0,0,0,0,0,2,0,0.0,71,11.8,40.0,5,6,23.8,4.25,0,2,25.0,16.7,1,3,50.0,6,42.9,1,1,,,,,64.9,84.5,69.5,83.7,,,0,0,8,0.0,52.8,0.0,0,0,0,1,0,0,0.0,37,6.2
Caden Drezek,170839,QB,MAINE,1,3.06,2.66,,8.3,14,212,66.7,9,9,4.9,1.64,0,0,0.0,66.7,6,1,0.0,9,64.3,0,3,,,,,65.1,47.5,69.8,47.6,,,0,0,9,0.0,81.3,0.0,0,0,0,0,0,0,0.0,51,5.7,0.0,3,4,14.7,5.62,0,0,0.0,0.0,0,3,,5,35.7,0,0,,,,,64.2,24.9,0.0,26.4,,57.0,0,1,6,0.0,0.0,0.0,0,1,0,1,0,1,16.7,0,0.0
CJ Carr,184093,QB,NOTRE DAME,1,3.65,3.27,2.6,9.3,14,258,100.0,2,2,8.5,1.9,0,0,0.0,100.0,2,0,0.0,2,14.3,0,2,,,,,61.8,66.2,65.5,65.9,,,0,0,2,,118.8,0.0,0,0,0,0,0,0,0.0,29,14.5,80.0,10,10,14.6,3.94,0,2,20.0,80.0,8,4,0.0,12,85.7,0,8,,,,,65.6,94.6,70.7,93.9,,64.0,0,0,12,25.0,158.3,8.3,1,1,0,0,2,0,0.0,194,19.4
Cameran Brown,184894,QB,GA STATE,1,2.74,2.74,,,14,175,100.0,4,4,-1.5,1.78,0,0,0.0,100.0,4,1,0.0,4,28.6,0,2,,,,,63.3,75.2,67.4,74.8,,,0,0,4,0.0,135.4,0.0,0,0,0,0,1,0,0.0,28,7.0,100.0,6,10,5.5,3.12,0,0,0.0,50.0,5,8,16.7,10,71.4,1,2,,,,,65.4,73.5,70.1,73.1,,,2,0,10,0.0,66.3,0.0,0,0,0,2,0,0,0.0,54,5.4
Victor Gabalis,131932,QB,TARLETON,1,2.49,2.49,,,14,401,66.7,6,7,6.7,1.9,0,0,0.0,57.1,4,1,0.0,7,50.0,0,1,,,,,64.9,61.0,69.5,60.8,,,1,0,8,0.0,71.1,0.0,0,0,0,0,0,1,12.5,36,5.1,71.4,7,7,27.6,3.09,0,3,42.9,71.4,5,1,0.0,7,50.0,0,3,,,,,64.6,92.9,69.1,92.5,,,0,0,7,0.0,153.3,0.0,0,0,0,0,1,0,0.0,154,22.0
Ui Ale,173036,QB,TROY,1,2.59,2.04,3.8,4.4,14,318,85.7,7,7,5.9,1.77,0,0,0.0,71.4,5,0,16.7,7,50.0,1,3,,,,,64.9,69.2,69.5,68.8,,,0,0,8,,93.8,0.0,0,0,0,0,0,0,0.0,54,7.7,33.3,3,3,24.7,3.4,0,0,0.0,0.0,0,5,100.0,7,50.0,1,0,,,,,65.9,43.4,69.5,39.3,,60.8,0,0,7,60.0,39.6,42.9,3,1,0,0,0,0,0.0,0,0.0
Michael Van Buren Jr.,184764,QB,LSU,1,2.31,2.11,,3.55,14,211,83.3,6,6,1.3,1.55,0,0,0.0,83.3,5,0,0.0,6,42.9,0,2,,,,,64.2,62.5,68.6,62.2,,,0,0,6,,89.6,0.0,0,0,0,0,0,0,0.0,33,5.5,83.3,6,6,14.5,2.89,0,1,16.7,83.3,5,3,0.0,8,57.1,0,5,,,,,64.9,65.5,69.8,82.2,,46.6,0,0,9,0.0,158.3,0.0,0,2,0,0,1,1,11.1,89,14.8
Jaden Craig,159342,QB,HARVARD,1,2.45,2.45,,,13,179,100.0,5,5,11.4,1.8,0,1,20.0,100.0,5,1,0.0,5,38.5,0,3,,,,,63.8,92.8,68.1,92.5,,,0,0,5,0.0,158.3,0.0,0,0,0,0,1,0,0.0,82,16.4,62.5,8,8,16.4,2.85,0,1,12.5,62.5,5,0,0.0,8,61.5,0,5,,,,,65.1,78.8,69.8,78.2,,,0,0,9,,145.8,0.0,0,0,0,0,1,0,0.0,126,15.8
Jackson Brousseau,173480,QB,COLO STATE,1,2.52,2.34,,4.7,13,144,83.3,6,7,7.2,1.91,0,0,0.0,71.4,5,1,0.0,7,53.8,0,3,,,,,64.9,68.0,69.5,67.6,,,0,0,8,0.0,91.4,0.0,0,0,0,1,0,0,0.0,50,7.1,100.0,5,5,-0.2,3.23,0,0,0.0,100.0,5,1,0.0,6,46.2,0,3,,,,,64.2,80.1,68.6,74.7,,64.2,0,0,6,0.0,129.6,0.0,0,1,0,0,1,0,0.0,28,5.6
Brendan Sullivan,145034,QB,TULANE,1,2.99,2.74,,6.0,13,319,50.0,6,6,3.8,1.75,0,0,0.0,50.0,3,2,0.0,6,46.2,0,1,,,,,64.2,55.5,68.6,55.4,,,0,0,6,0.0,57.6,0.0,0,0,0,0,0,0,0.0,20,3.3,60.0,5,6,23.6,4.06,0,1,12.5,33.3,2,5,33.3,7,53.8,1,2,,,,,65.1,65.3,69.8,67.9,,57.8,0,1,9,0.0,49.3,0.0,0,1,0,1,1,1,11.1,28,4.7
Davis Harsin,186187,QB,IDAHO ST,1,2.23,2.23,,,13,186,75.0,8,8,4.5,1.8,0,0,0.0,75.0,6,0,0.0,8,61.5,0,5,,,,,65.1,53.3,69.8,53.3,,,0,0,9,,144.3,0.0,0,0,0,0,2,0,0.0,77,9.6,80.0,5,5,20.8,2.92,0,1,20.0,80.0,4,0,0.0,5,38.5,0,4,,,,,63.8,93.5,68.1,93.1,,,0,0,5,,158.3,0.0,0,0,0,0,4,0,0.0,118,23.6
Conner Harrell,156352,QB,CHARLOTTE,1,2.41,2.41,,,13,136,71.4,7,7,2.6,1.99,0,0,0.0,71.4,5,1,0.0,7,53.8,0,0,,,,,64.9,59.3,69.5,59.1,,,0,0,8,0.0,76.5,0.0,0,0,0,0,0,0,0.0,25,3.6,66.7,6,6,17.2,2.9,0,0,0.0,50.0,3,1,25.0,6,46.2,1,3,,,,,65.1,72.7,69.8,72.2,,,0,0,9,0.0,77.1,0.0,0,0,0,0,0,0,0.0,48,8.0
Colin Parachek,160568,QB,ALBANY,1,2.87,2.61,4.5,4.1,13,106,71.4,7,7,10.7,1.81,0,0,0.0,71.4,5,0,0.0,7,53.8,0,2,,,,,64.6,71.3,69.1,70.9,,,0,0,7,,84.8,0.0,0,0,0,0,0,0,0.0,39,5.6,50.0,4,4,15.5,4.1,0,0,0.0,25.0,1,4,50.0,6,46.2,1,2,,,,,64.2,47.8,68.6,39.0,,64.9,0,0,6,25.0,39.6,16.7,1,1,0,0,0,0,0.0,7,1.8
Jay Carney,164716,QB,LINCOK,1,2.74,1.94,4.0,6.1,13,1452,60.0,10,10,6.2,1.94,0,1,9.1,60.0,6,2,0.0,10,76.9,0,1,,,,,65.6,61.2,70.4,61.0,,,0,0,11,0.0,72.5,0.0,0,0,0,0,0,0,0.0,49,4.9,,0,0,,5.4,0,0,,,0,3,,3,23.1,0,0,,,,,62.7,60.8,66.6,60.0,,61.7,0,0,3,33.3,0.0,33.3,1,2,0,0,0,0,0.0,0,
Gunnar Gray,171202,QB,BUFFALO,1,2.29,2.29,,,13,126,71.4,7,7,9.9,1.89,0,1,14.3,57.1,4,2,20.0,7,53.8,1,2,,,,,64.6,90.8,69.1,90.6,,,0,0,7,0.0,73.5,0.0,0,0,0,0,0,0,0.0,40,5.7,16.7,6,6,17.5,2.77,0,0,0.0,16.7,1,3,0.0,6,46.2,0,0,,,,,64.2,47.0,68.6,47.2,,,0,0,6,0.0,39.6,0.0,0,0,0,0,0,0,0.0,9,1.5
Dequan Finn,97804,QB,MIAMI OH,1,3.13,3.13,,,12,221,100.0,3,3,3.7,1.63,0,0,0.0,66.7,2,0,33.3,3,25.0,1,1,,,,,62.7,57.7,66.6,57.7,,,0,0,3,,109.7,0.0,0,0,0,0,1,0,0.0,2,0.7,62.5,8,9,17.1,3.62,0,2,22.2,55.6,5,5,0.0,9,75.0,0,4,,,,,65.1,65.0,70.4,64.9,,,0,1,9,0.0,97.9,0.0,0,0,0,1,1,1,11.1,129,14.3
Dewayne Coleman,163179,QB,ARMY,1,3.23,3.04,,5.3,12,114,50.0,2,2,7.0,2.2,0,0,0.0,50.0,1,0,0.0,2,16.7,0,0,,,,,61.8,48.4,65.5,48.7,,,0,0,2,,56.3,0.0,0,0,0,0,0,0,0.0,4,2.0,71.4,7,9,12.4,3.43,0,0,0.0,55.6,5,6,0.0,10,83.3,0,3,,,,,65.4,80.6,70.1,76.7,,64.0,0,0,10,0.0,132.9,0.0,0,1,0,2,2,0,0.0,97,10.8
Chase Jenkins,173242,QB,RICE,1,2.38,2.13,5.2,,12,275,100.0,6,6,2.5,1.43,0,0,0.0,100.0,6,0,0.0,6,50.0,0,4,,,,,64.6,74.0,69.1,73.6,,,0,0,7,,134.0,0.0,0,0,0,0,1,0,0.0,40,6.7,40.0,5,5,20.8,3.33,0,1,20.0,40.0,2,5,0.0,6,50.0,0,2,,,,,64.2,67.9,68.6,67.6,,,0,0,6,20.0,74.6,16.7,1,0,0,0,0,0,0.0,47,9.4
Quentin Hayes,186423,QB,CITADEL,1,3.21,3.04,2.8,5.3,12,139,33.3,3,3,5.0,2.0,0,0,0.0,33.3,1,0,0.0,3,25.0,0,1,,,,,63.3,51.7,67.4,51.7,,,0,0,4,,42.4,0.0,0,0,0,0,0,0,0.0,6,2.0,66.7,6,7,5.2,3.61,0,0,0.0,57.1,4,3,0.0,9,75.0,0,3,,,,,65.4,36.2,70.1,37.9,,57.3,0,1,10,33.3,42.9,11.1,1,1,0,1,0,1,10.0,55,7.9
Jake Wolfe,185211,QB,ROB MORRIS,1,2.64,2.2,4.8,4.4,11,277,50.0,6,6,10.8,1.72,0,0,0.0,50.0,3,0,0.0,6,54.5,0,1,,,,,64.2,52.0,68.6,52.0,,,0,0,6,,61.8,0.0,0,0,0,0,0,0,0.0,26,4.3,33.3,3,3,12.7,3.74,0,0,0.0,33.3,1,4,0.0,5,45.5,0,1,,,,,63.8,55.6,68.1,47.1,,64.2,0,0,5,25.0,42.4,20.0,1,1,0,0,0,0,0.0,4,1.3
Gabe Passini,191845,QB,BUTLER,1,2.31,2.18,,2.9,11,127,50.0,2,3,4.0,1.47,1,0,0.0,33.3,1,0,0.0,3,27.3,0,0,,,,,62.7,54.6,66.6,54.6,,,0,0,3,,42.4,0.0,0,0,0,0,0,0,0.0,1,0.3,66.7,6,6,7.8,2.63,0,0,0.0,66.7,4,1,0.0,8,72.7,0,3,,,,,64.9,65.5,69.5,57.4,,68.1,0,0,8,0.0,131.9,0.0,0,2,0,0,1,0,0.0,50,8.3
Kyle Lowe,156595,QB,SE LA,1,1.69,1.73,3.1,,10,294,50.0,4,6,2.5,1.42,2,0,0.0,16.7,1,3,50.0,6,60.0,1,0,,,,,64.2,74.5,68.6,74.2,,,0,0,6,0.0,39.6,0.0,0,0,0,0,0,0,0.0,7,1.2,100.0,2,2,-2.0,2.8,0,0,0.0,100.0,2,1,0.0,3,30.0,0,1,,,,,62.7,60.3,66.6,60.2,,,0,0,3,100.0,112.5,33.3,1,0,0,0,0,0,0.0,22,11.0
Gunner Chenier,189305,QB,STETSON,1,2.88,2.51,3.0,5.7,10,302,80.0,5,5,6.4,2.02,0,0,0.0,80.0,4,1,0.0,5,50.0,0,2,,,,,63.8,49.6,68.1,49.7,,,0,0,5,0.0,87.5,0.0,0,0,0,0,0,1,20.0,25,5.0,0.0,3,3,10.7,3.74,0,0,0.0,0.0,0,2,,5,50.0,0,0,,,,,63.8,43.3,68.1,47.6,,56.2,0,0,5,50.0,39.6,20.0,1,1,0,0,0,0,0.0,0,0.0
Jake Merklinger,184888,QB,TENNESSEE,1,4.0,3.28,5.4,8.4,10,307,100.0,1,1,8.0,1.9,0,0,0.0,100.0,1,0,0.0,1,10.0,0,1,,,,,60.3,60.4,63.6,60.4,,,0,0,1,,112.5,0.0,0,0,0,0,0,0,0.0,11,11.0,66.7,6,7,12.8,4.23,0,1,14.3,28.6,2,4,50.0,9,90.0,2,1,,,,,65.1,67.4,69.8,70.9,,57.3,0,0,9,25.0,54.5,11.1,1,1,0,1,0,0,0.0,46,6.6
Michael Merdinger,183334,QB,LIBERTY,1,3.75,2.85,4.2,5.4,10,206,66.7,3,3,11.0,1.87,0,0,0.0,66.7,2,1,0.0,3,30.0,0,1,,,,,62.7,56.2,66.6,56.2,,,0,0,3,0.0,86.8,0.0,0,0,0,0,0,0,0.0,21,7.0,0.0,3,3,8.3,4.56,0,0,0.0,0.0,0,5,,7,70.0,0,2,,,,,64.6,54.7,69.1,44.9,,65.5,0,0,7,20.0,39.6,14.3,1,3,0,0,0,0,0.0,0,0.0
Bo Kelly,158923,QB,CAL POLY,1,3.27,3.35,2.6,,9,129,75.0,4,4,9.0,2.2,0,1,20.0,75.0,3,1,0.0,4,44.4,0,1,,,,,63.8,69.9,68.1,69.6,,,0,0,5,0.0,149.0,0.0,0,0,0,0,1,0,0.0,43,10.8,50.0,4,4,12.0,4.12,0,0,0.0,50.0,2,3,0.0,5,55.6,0,1,,,,,64.2,37.5,68.6,37.8,,,0,0,6,33.3,65.6,20.0,1,0,0,0,0,0,0.0,21,5.3
Destin Wade,163784,QB,N ALABAMA,1,2.7,1.77,3.3,5.2,9,389,83.3,6,6,1.8,1.77,0,0,0.0,83.3,5,0,0.0,6,66.7,0,2,,,,,64.2,51.8,68.6,51.8,,,0,0,6,,81.9,0.0,0,0,0,0,0,0,0.0,22,3.7,,0,0,,4.57,0,0,,,0,3,,3,33.3,0,0,,,,,62.7,47.2,66.6,60.0,,53.8,0,0,3,33.3,0.0,33.3,1,2,0,0,0,0,0.0,0,
Blaine Hipa,167662,QB,PRINCETON,1,2.48,2.71,3.3,,9,272,100.0,3,3,3.3,1.87,0,0,0.0,100.0,3,0,0.0,3,33.3,0,2,,,,,62.7,74.3,66.6,73.9,,,0,0,3,,113.9,0.0,0,0,0,0,0,0,0.0,34,11.3,66.7,3,4,12.7,3.34,0,1,25.0,50.0,2,2,0.0,5,55.6,0,1,,,,,65.5,81.1,68.6,77.5,,63.3,0,0,5,50.0,87.5,20.0,1,0,0,1,0,0,0.0,42,10.5
Kenny Minchey,171091,QB,NOTRE DAME,1,2.92,2.65,,5.1,9,258,100.0,3,3,6.0,1.93,0,0,0.0,100.0,3,0,0.0,3,33.3,0,1,,,,,62.7,75.1,66.6,74.7,,,0,0,3,,91.7,0.0,0,0,0,0,0,0,0.0,18,6.0,80.0,5,5,10.6,3.42,0,0,0.0,80.0,4,4,0.0,6,66.7,0,2,,,,,64.2,67.4,68.6,71.3,,57.8,0,0,6,0.0,100.0,0.0,0,1,0,0,0,0,0.0,40,8.0
Hunter Simmons,148254,QB,WISCONSIN,1,3.22,3.22,,,9,349,100.0,3,3,5.3,2.1,0,0,0.0,100.0,3,0,0.0,3,33.3,0,1,,,,,62.7,62.0,66.6,61.9,,,0,0,3,,102.8,0.0,0,0,0,0,0,0,0.0,26,8.7,80.0,5,6,10.4,3.78,0,0,0.0,66.7,4,3,0.0,6,66.7,0,3,,,,,64.2,68.0,68.6,67.6,,,0,0,6,0.0,127.8,0.0,0,0,0,1,1,0,0.0,44,7.3
Rickie Collins,172474,QB,SYRACUSE,1,2.01,1.93,2.7,,9,304,50.0,6,6,4.5,1.72,0,0,0.0,16.7,1,3,66.7,6,66.7,2,1,,,,,64.2,40.1,68.6,40.4,,,0,0,6,0.0,39.6,0.0,0,0,0,0,0,1,16.7,7,1.2,100.0,2,2,13.0,2.6,0,0,0.0,100.0,2,2,0.0,3,33.3,0,2,,,,,62.7,74.2,66.6,73.8,,,0,0,3,50.0,158.3,33.3,1,0,0,0,1,0,0.0,27,13.5
Chris Cotton,180508,QB,CENTRAL ST,1,2.62,2.0,4.7,4.9,9,366,50.0,6,6,8.3,1.87,0,0,0.0,50.0,3,2,0.0,6,66.7,0,0,,,,,64.6,39.4,69.1,39.7,,,0,1,7,0.0,16.7,0.0,0,0,0,0,0,1,14.3,14,2.3,0.0,1,1,41.0,4.13,0,0,0.0,0.0,0,3,,3,33.3,0,1,,,,,64.8,52.2,67.4,47.6,,61.3,0,0,3,33.3,39.6,33.3,1,1,0,0,0,0,0.0,0,0.0
Nolan Good,198637,QB,KENT STATE,1,2.44,2.44,,,9,201,60.0,5,6,2.4,1.78,1,0,0.0,50.0,3,0,0.0,6,66.7,0,1,,,,,64.2,51.9,68.6,51.9,,,0,0,6,,60.4,0.0,0,0,0,0,0,0,0.0,24,4.0,33.3,3,3,9.7,3.77,0,0,0.0,33.3,1,0,0.0,3,33.3,0,1,,,,,66.4,47.4,68.1,50.0,,56.3,0,0,3,,43.8,0.0,0,0,0,0,0,0,0.0,10,3.3
Cason Carswell,206621,QB,W ILLINOIS,1,2.49,2.49,,,9,345,100.0,4,4,6.5,1.75,0,0,0.0,100.0,4,0,0.0,4,44.4,0,2,,,,,63.3,80.9,67.4,80.3,,,0,0,4,,105.2,0.0,0,0,0,0,0,0,0.0,37,9.3,40.0,5,5,21.8,3.08,0,1,20.0,20.0,1,1,50.0,5,55.6,1,0,,,,,63.8,72.2,68.1,71.8,,,0,0,5,0.0,39.6,0.0,0,0,0,0,0,0,0.0,4,0.8
Gavin Rutherford,178188,QB,STF AUSTIN,1,2.76,2.37,,5.5,8,301,100.0,4,5,1.5,1.94,1,0,0.0,60.0,3,0,25.0,5,62.5,1,0,,,,,63.8,62.1,68.1,61.9,,,0,0,5,,64.6,0.0,0,0,0,0,0,0,0.0,12,2.4,,0,2,,4.13,0,0,0.0,0.0,0,3,,3,37.5,0,0,,,,,11.1,28.6,67.4,28.7,,57.8,0,0,4,0.0,39.6,0.0,0,1,0,2,0,1,25.0,0,0.0
Alex Flores,86295,QB,MCNEESE,1,2.7,2.1,2.6,4.25,8,217,75.0,4,4,10.0,1.55,0,0,0.0,75.0,3,1,0.0,4,50.0,0,2,,,,,63.3,78.5,67.4,78.0,,,0,0,4,0.0,91.7,0.0,0,0,0,0,0,0,0.0,26,6.5,100.0,1,1,4.0,3.85,0,0,0.0,100.0,1,2,0.0,4,50.0,0,1,,,,,63.3,42.8,67.4,51.6,,52.6,0,0,4,50.0,118.8,25.0,1,2,0,0,0,0,0.0,15,15.0
Braden Davis,158114,QB,HAMPTON,1,3.04,2.0,3.25,4.9,8,178,100.0,2,3,4.5,1.63,1,0,0.0,66.7,2,1,0.0,4,50.0,0,0,,,,,63.3,57.8,67.4,57.7,,,0,0,4,100.0,70.1,25.0,1,0,0,0,0,0,0.0,9,3.0,100.0,1,1,20.0,4.45,0,0,0.0,100.0,1,1,0.0,4,50.0,0,2,,,,,63.8,70.3,68.1,70.7,,61.3,0,0,5,100.0,118.8,25.0,1,2,0,0,0,0,0.0,23,23.0
