player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_pass,less_grades_pass_route,less_grades_run,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_pass,more_grades_pass_route,more_grades_run,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Athan Kaliakmanis,144971,QB,RUTGERS,1,2.76,2.62,3.03,4.2,44,278,58.8,17,21,10.8,2.09,2,2,9.5,38.1,8,9,20.0,21,47.7,2,4,,67.2,69.0,72.5,68.5,,,1,0,21,0.0,53.3,0.0,0,0,0,1,0,1,4.8,98,4.7,50.0,14,16,9.0,3.38,0,0,0.0,43.8,7,15,0.0,23,52.3,0,5,,67.8,36.3,73.3,39.8,,49.9,1,2,26,26.7,42.7,17.4,4,3,0,1,1,2,7.7,88,5.5
Jarrett Guest,97997,QB,BRYANT,1,2.75,2.62,4.1,4.4,44,124,73.7,19,19,5.5,1.92,0,0,0.0,68.4,13,2,7.1,19,43.2,1,5,,67.0,60.6,72.2,60.4,,,0,0,19,0.0,79.7,0.0,0,0,0,0,0,0,0.0,94,4.9,63.2,19,19,19.9,3.52,0,5,22.7,63.2,12,9,0.0,24,54.5,0,11,,67.9,90.2,73.4,89.7,,64.6,0,0,27,22.2,146.3,8.3,2,3,0,0,4,0,0.0,237,12.5
Jack Lausch,162845,QB,NWESTERN,1,3.01,2.72,3.7,5.38,44,256,72.7,22,22,7.2,2.03,0,0,0.0,72.7,16,4,0.0,22,50.0,0,6,,67.5,63.4,72.8,63.1,,,0,0,23,0.0,117.2,0.0,0,0,0,0,2,0,0.0,128,5.8,58.3,12,16,11.7,3.98,0,1,6.3,43.8,7,16,0.0,22,50.0,0,7,,67.4,65.8,72.7,54.1,,76.8,2,0,22,12.5,68.5,9.1,2,4,0,2,0,0,0.0,115,7.2
Jaylen Raynor,172203,QB,ARK STATE,1,2.61,2.48,4.0,7.6,44,113,84.6,26,26,6.4,1.9,0,1,3.7,76.9,20,4,9.1,26,59.1,2,11,,67.9,90.5,73.4,90.1,,,0,0,27,0.0,105.9,0.0,0,0,0,0,1,0,0.0,168,6.5,78.6,14,14,15.6,3.84,0,1,6.3,78.6,11,10,0.0,17,38.6,0,6,,66.8,78.6,72.2,80.8,,57.0,0,0,19,20.0,118.8,11.8,2,1,0,0,0,1,5.3,176,12.6
Spencer Petras,82136,QB,UTAH ST,1,2.52,2.31,3.4,5.13,44,329,95.2,21,21,2.4,1.75,0,0,0.0,81.0,17,3,15.0,21,47.7,3,5,,67.6,72.1,73.0,71.6,,,0,0,24,0.0,118.5,0.0,0,0,0,0,1,0,0.0,181,8.6,64.7,17,19,16.5,3.23,0,2,10.5,52.6,10,9,9.1,23,52.3,1,7,,67.5,68.1,72.8,75.0,,47.7,1,0,23,11.1,122.9,4.3,1,3,0,1,2,0,0.0,191,10.1
Sonny Mannino,166694,QB,MARIST,1,2.61,2.43,,6.4,43,213,72.0,25,27,7.5,1.91,2,1,3.6,55.6,15,5,16.7,27,62.8,3,8,,68.0,63.6,73.5,63.2,,,0,1,28,0.0,86.3,0.0,0,0,0,0,2,1,3.6,186,6.9,33.3,12,14,21.4,3.81,0,3,17.6,21.4,3,10,25.0,16,37.2,1,4,,67.0,65.3,72.2,60.0,,70.0,0,0,19,0.0,88.4,0.0,0,2,0,2,1,2,10.5,126,9.0
Tyler Knoop,108982,QB,STNY BROOK,1,3.17,2.32,3.3,6.14,43,303,86.7,15,18,3.5,1.73,2,0,0.0,66.7,12,4,7.7,18,41.9,1,4,,67.0,62.6,72.2,62.3,,,0,1,19,0.0,52.5,0.0,0,0,0,1,0,1,5.3,78,4.3,84.6,13,14,4.8,4.2,0,0,0.0,71.4,10,14,9.1,25,58.1,1,8,,67.8,74.3,73.3,68.3,,69.0,0,0,26,14.3,81.0,8.0,2,9,0,1,0,0,0.0,65,4.6
Gio Lopez,172309,QB,S ALABAMA,1,2.96,2.52,4.9,4.88,43,288,64.0,25,25,6.9,1.88,0,1,4.0,64.0,16,1,0.0,25,58.1,0,6,,67.7,61.9,73.1,61.6,,,0,0,25,0.0,80.3,0.0,0,0,0,0,0,0,0.0,149,6.0,66.7,9,10,21.3,4.46,0,2,15.4,50.0,5,11,16.7,18,41.9,1,9,,67.5,74.4,72.8,53.3,,83.6,0,1,23,18.2,95.8,11.1,2,6,0,1,2,2,8.7,143,14.3
Tucker Gleason,122475,QB,TOLEDO,1,2.67,2.55,1.9,4.67,43,316,89.5,19,19,7.9,1.86,0,0,0.0,84.2,16,4,5.9,21,48.8,1,9,,24.3,91.2,72.5,90.9,,,0,0,21,50.0,120.2,9.5,2,0,0,0,1,1,4.8,164,8.6,72.2,18,19,13.8,3.45,0,3,15.0,57.9,11,12,15.4,22,51.2,2,9,,67.5,81.3,72.8,87.3,,50.6,0,2,23,0.0,62.1,0.0,0,3,0,1,1,1,4.3,154,8.1
LaNorris Sellers,174326,QB,S CAROLINA,1,3.17,2.65,3.78,5.76,43,289,75.0,16,16,4.4,1.86,0,0,0.0,75.0,12,2,0.0,16,37.2,0,5,,66.7,55.2,71.8,55.0,,,0,0,17,0.0,91.4,0.0,0,0,0,0,0,0,0.0,103,6.4,61.5,13,16,7.5,3.94,0,0,0.0,50.0,8,18,0.0,27,62.8,0,7,,68.4,54.0,74.0,46.2,,69.1,1,1,32,33.3,33.1,22.2,6,5,0,2,0,1,3.1,59,3.7
Xavier Lankford,142724,QB,ALAB A&M,1,2.3,2.21,3.0,5.2,43,104,61.3,31,33,9.4,1.91,2,2,5.9,48.5,16,8,15.8,33,76.7,3,10,,68.5,75.5,74.2,74.8,,,0,0,34,0.0,85.9,0.0,0,0,0,0,2,0,0.0,184,5.6,50.0,8,8,18.8,3.56,0,0,0.0,37.5,3,5,25.0,10,23.3,1,2,,18.8,40.6,70.4,42.4,,57.3,0,0,11,20.0,95.3,10.0,1,1,0,0,1,1,9.1,43,5.4
Bronson Barron,141710,QB,SO UTAH,1,3.09,2.76,3.9,6.13,42,298,75.0,16,17,8.4,2.05,1,0,0.0,64.7,11,0,8.3,17,40.5,1,6,,23.8,61.7,72.2,61.4,,,0,1,19,,82.0,0.0,0,0,0,0,1,1,5.3,126,7.4,58.8,17,19,15.5,3.79,0,3,15.0,42.1,8,11,20.0,25,59.5,2,8,,26.7,68.4,73.4,71.3,,55.4,0,1,27,27.3,85.4,12.0,3,3,0,2,2,2,7.4,160,8.4
Josh Hoover,127148,QB,TCU,1,2.58,2.43,3.4,5.4,41,305,78.9,19,19,4.3,1.77,0,0,0.0,73.7,14,3,6.7,19,46.3,1,8,,67.2,57.3,72.5,57.1,,,0,0,21,0.0,107.3,0.0,0,0,0,0,1,1,4.8,120,6.3,60.0,15,18,16.4,3.27,0,0,0.0,50.0,9,9,0.0,22,53.7,0,5,,25.6,38.5,73.0,41.6,,51.6,0,2,24,33.3,48.8,13.6,3,1,0,3,1,3,12.5,113,6.3
Brady Cook,124199,QB,MISSOURI,1,3.08,2.88,3.16,4.55,40,229,60.0,15,16,11.5,1.92,0,2,11.8,56.3,9,6,0.0,17,42.5,0,4,,66.8,72.5,72.0,72.0,,,0,0,18,16.7,72.7,5.9,1,0,0,1,0,0,0.0,91,5.7,54.5,11,15,21.4,3.94,1,2,12.5,26.7,4,13,33.3,23,57.5,2,5,,67.7,73.1,73.1,70.4,,66.1,0,0,25,30.8,75.7,17.4,4,4,0,3,1,0,0.0,95,6.3
Trey Hedden,185848,QB,FURMAN,1,2.42,2.33,2.7,4.0,40,170,80.0,20,20,7.3,1.93,0,2,10.0,75.0,15,5,6.3,22,55.0,1,9,,67.4,90.2,72.7,89.8,,,0,0,22,40.0,98.8,9.1,2,0,0,0,0,0,0.0,164,8.2,69.2,13,14,10.5,3.01,0,1,6.7,57.1,8,7,11.1,18,45.0,1,4,,67.0,83.0,72.2,85.0,,57.3,1,0,19,42.9,113.7,16.7,3,1,0,0,2,0,0.0,82,5.9
Tyler Shough,83537,QB,LOUISVILLE,1,3.02,2.89,2.93,5.3,40,210,66.7,12,13,3.5,1.79,0,0,0.0,61.5,8,3,0.0,13,32.5,0,2,,66.0,51.3,71.0,51.2,,,0,0,13,0.0,69.1,0.0,0,0,0,1,0,0,0.0,49,3.8,75.0,20,22,11.3,3.61,0,3,13.0,63.6,14,19,6.7,27,67.5,1,9,,68.0,88.3,73.5,90.8,,51.1,0,1,28,15.8,118.6,11.1,3,2,0,2,2,0,0.0,280,12.7
Nico Iamaleava,174728,QB,TENNESSEE,1,3.43,2.96,4.0,5.37,39,307,85.7,14,14,4.1,1.91,0,0,0.0,85.7,12,3,0.0,15,38.5,0,4,,66.5,58.6,71.6,58.4,,,0,0,16,33.3,85.4,6.7,1,0,0,0,0,0,0.0,63,4.5,40.0,15,15,16.0,4.38,0,0,0.0,33.3,5,11,16.7,24,61.5,1,5,,67.8,57.2,73.3,64.6,,48.8,0,0,26,27.3,56.3,12.5,3,6,0,0,0,0,0.0,95,6.3
Miller Moss,70727,QB,USC,1,2.59,2.59,,,39,326,85.7,21,22,3.4,1.85,1,0,0.0,77.3,17,1,5.6,22,56.4,1,8,,67.4,78.0,72.7,77.3,,,0,1,22,0.0,88.1,0.0,0,0,0,0,1,0,0.0,134,6.1,42.9,14,17,11.4,3.54,1,0,0.0,35.3,6,8,0.0,17,43.6,0,5,,66.7,50.7,71.8,50.7,,,0,1,17,0.0,23.2,0.0,0,0,0,2,0,1,5.9,66,3.9
Kadin Semonza,174001,QB,BALL ST,1,2.47,2.28,2.7,4.6,39,117,68.2,22,23,7.5,1.91,1,2,8.0,65.2,15,1,0.0,23,59.0,0,11,,67.7,70.6,73.1,70.1,,,0,1,25,0.0,118.1,0.0,0,0,0,0,3,0,0.0,222,9.7,60.0,10,12,9.4,3.28,1,0,0.0,50.0,6,6,0.0,16,41.0,0,5,,67.0,52.7,72.2,55.2,,55.2,1,1,19,16.7,38.5,6.3,1,3,0,0,0,1,5.3,85,7.1
