player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
BeSean McCray,78471,QB,SOUTHERN U,1,3.4,2.5,3.6,5.39,30,297,54.5,11,12,10.6,1.72,1,1,8.3,50.0,6,1,0.0,12,40.0,0,3,,,,65.8,56.4,70.7,,56.3,,,,,0,1,12,0.0,29.2,0.0,0,0,0,0,0,2,16.7,58,4.8,40.0,5,8,15.6,4.52,0,0,0.0,25.0,2,12,0.0,18,60.0,0,6,,,,66.8,56.1,72.0,,36.3,,69.8,,,0,0,18,8.3,43.2,5.6,1,9,0,3,0,0,0.0,31,3.9
Joe Fagnano,104768,QB,MAINE,1,2.8,2.61,3.0,5.3,30,212,76.9,13,14,5.0,1.87,1,0,0.0,64.3,9,2,10.0,14,46.7,1,5,,,,66.4,57.4,71.4,,57.2,,,,,0,0,15,0.0,81.0,0.0,0,0,0,0,0,1,6.7,85,6.1,27.3,11,13,14.2,3.62,0,0,0.0,23.1,3,5,0.0,16,53.3,0,3,,,,66.7,44.9,71.8,,48.4,,52.6,,,1,0,17,20.0,65.9,6.3,1,2,0,1,1,1,5.9,41,3.2
Treyson Bourguet,158154,QB,W MICHIGAN,1,2.59,2.27,4.7,5.9,30,347,84.2,19,19,6.6,1.95,0,0,0.0,68.4,13,3,18.8,19,63.3,3,5,,,,67.1,83.1,72.4,,82.4,,,,,0,0,20,0.0,105.8,0.0,0,0,0,0,1,0,0.0,133,7.0,50.0,8,8,20.5,3.71,0,2,25.0,37.5,3,7,25.0,11,36.7,1,2,,,,65.6,66.0,70.4,,64.4,,62.5,,,0,1,11,14.3,24.0,9.1,1,2,0,0,0,2,18.2,58,7.3
Riley Leonard,143862,QB,DUKE,1,2.94,2.56,3.45,4.98,30,154,88.9,9,9,2.8,2.03,0,0,0.0,88.9,8,2,0.0,9,30.0,0,4,,,,65.4,58.1,70.1,,57.9,,,,,0,0,10,0.0,99.5,0.0,0,0,0,0,0,0,0.0,71,7.9,61.5,13,15,8.6,3.33,0,0,0.0,53.3,8,10,0.0,21,70.0,0,6,,,,67.2,56.1,72.7,,59.0,,54.8,,,2,0,22,20.0,92.9,9.5,2,4,0,0,1,1,4.5,87,5.8
Dante Perri,143112,QB,LEHIGH,1,2.85,2.77,4.0,3.25,29,205,63.6,11,11,4.7,1.84,0,0,0.0,63.6,7,4,0.0,11,37.9,0,3,,,,65.6,52.8,70.4,,52.8,,,,,0,0,11,0.0,113.4,0.0,0,0,0,0,1,0,0.0,74,6.7,84.6,13,15,8.2,3.46,0,0,0.0,73.3,11,11,0.0,18,62.1,0,5,,,,67.0,47.2,72.2,,51.2,,51.6,,,0,0,19,9.1,120.4,5.6,1,2,0,2,1,1,5.3,126,8.4
Deymon Fleming Jr.,147928,QB,CHARLES SO,1,2.04,1.9,2.5,5.5,29,135,52.2,23,23,5.8,1.71,0,1,3.8,52.2,12,5,0.0,23,79.3,0,6,,,,67.8,56.6,73.3,,56.4,,,,,0,1,26,0.0,60.6,0.0,0,0,0,0,1,2,7.7,103,4.5,25.0,4,4,31.3,3.32,0,0,0.0,25.0,1,1,0.0,6,20.7,0,1,,,,64.6,53.8,69.1,,56.9,,57.3,,,0,0,7,100.0,77.1,16.7,1,1,0,0,0,0,0.0,48,12.0
Jeremiah Oatsvall,54990,QB,TENN TECH,1,2.31,2.19,,3.8,28,309,83.3,18,19,4.3,1.72,1,0,0.0,73.7,14,1,6.7,19,67.9,1,6,,,,67.0,60.5,72.2,,60.2,,,,,0,0,19,0.0,109.1,0.0,0,0,0,0,1,0,0.0,128,6.7,60.0,5,7,15.2,3.54,0,0,0.0,42.9,3,3,0.0,9,32.1,0,2,,,,16.7,45.5,69.8,,59.1,,44.7,,,1,0,9,0.0,74.7,0.0,0,2,0,1,0,1,11.1,62,8.9
Nicholas Vattiato,145302,QB,MIDDLE TN,1,3.08,2.41,2.97,5.67,28,224,61.5,13,13,12.6,1.84,0,0,0.0,53.8,7,5,12.5,14,50.0,1,4,,,,21.3,45.9,71.4,,46.1,,,,,0,0,15,20.0,69.7,7.1,1,0,0,0,0,1,6.7,71,5.5,33.3,3,5,21.0,4.65,0,0,0.0,20.0,1,10,0.0,13,46.4,0,2,,,,19.2,36.7,71.0,,29.3,,58.3,,,0,0,13,20.0,42.9,15.4,2,6,0,2,0,1,7.7,19,3.8
Justin Holaday,163350,QB,NEW MEXICO,1,2.97,2.26,4.07,4.33,28,241,53.8,13,13,9.7,1.97,0,0,0.0,38.5,5,3,28.6,13,46.4,2,0,,,,66.2,45.8,71.2,,45.9,,,,,0,0,14,0.0,46.6,0.0,0,0,0,0,0,0,0.0,10,0.8,75.0,4,5,11.8,3.83,0,0,0.0,40.0,2,12,33.3,15,53.6,1,6,,,,11.8,42.9,71.8,,42.4,,54.9,,,0,0,17,25.0,62.1,20.0,3,7,0,1,0,2,11.8,32,6.4
Michael Appel Jr.,149746,QB,VALPO,1,2.52,2.01,3.26,6.3,28,332,76.9,13,14,3.2,1.72,1,1,6.7,64.3,9,6,10.0,17,60.7,1,3,,,,22.9,56.9,72.0,,56.7,,,,,0,0,18,50.0,88.7,17.6,3,0,0,0,0,1,5.6,111,7.9,25.0,4,5,17.0,3.75,1,0,0.0,20.0,1,9,0.0,11,39.3,0,0,,,,65.8,41.4,70.7,,35.4,,64.1,,,0,1,12,55.6,3.3,45.5,5,1,0,0,0,2,16.7,19,3.8
C.J. Stroud,129759,QB,OHIO STATE,1,3.29,2.99,,7.2,28,260,83.3,6,6,3.7,1.57,0,0,0.0,66.7,4,0,20.0,6,21.4,1,1,,,,64.2,86.1,68.6,,85.5,,,,,0,0,6,,73.6,0.0,0,0,0,0,0,0,0.0,23,3.8,42.1,19,20,15.6,3.76,0,1,4.8,30.0,6,6,25.0,22,78.6,2,3,,,,67.5,55.9,72.8,,58.8,,52.8,,,0,0,23,0.0,39.6,0.0,0,2,0,1,0,0,0.0,53,2.7
Jayden de Laura,131928,QB,ARIZONA,1,3.97,3.49,4.13,6.97,27,109,57.1,7,7,9.9,2.01,0,0,0.0,57.1,4,3,0.0,7,25.9,0,1,,,,64.6,54.5,69.1,,54.5,,,,,0,0,7,0.0,83.6,0.0,0,0,0,0,0,0,0.0,57,8.1,72.7,11,13,12.7,4.65,0,0,0.0,46.2,6,11,25.0,20,74.1,2,5,,,,13.2,57.0,72.4,,46.9,,73.8,,,0,0,20,36.4,73.2,20.0,4,3,0,2,0,2,10.0,102,7.8
Will Levis,83542,QB,KENTUCKY,1,2.49,2.27,3.1,5.5,27,202,72.7,11,12,4.7,1.93,0,0,0.0,66.7,8,3,0.0,12,44.4,0,6,,,,65.8,75.4,70.7,,74.9,,,,,0,0,12,0.0,113.2,0.0,0,0,0,1,1,0,0.0,80,6.7,83.3,6,7,17.8,3.14,0,1,12.5,71.4,5,8,0.0,14,51.9,0,4,,,,66.4,60.3,71.4,,62.5,,57.3,,,0,0,15,75.0,153.3,42.9,6,1,0,1,2,1,6.7,90,12.9
Chase Cunningham,78533,QB,MIDDLE TN,1,2.27,2.27,,,27,224,64.7,17,17,4.1,1.82,0,0,0.0,58.8,10,5,9.1,17,63.0,1,5,,,,67.0,30.0,72.2,,30.2,,,,,0,1,19,0.0,67.3,0.0,0,0,0,0,1,2,10.5,86,5.1,50.0,10,10,12.5,3.03,0,0,0.0,50.0,5,5,0.0,10,37.0,0,3,,,,65.6,41.3,70.4,,41.5,,,,,0,2,11,0.0,25.0,0.0,0,0,0,0,0,2,18.2,50,5.0
Cameron Rising,77663,QB,UTAH,1,2.47,2.25,2.8,7.5,27,328,73.3,15,15,3.1,1.67,0,0,0.0,66.7,10,3,9.1,15,55.6,1,4,,,,66.4,58.5,71.4,,58.2,,,,,0,0,15,0.0,108.5,0.0,0,0,0,0,1,0,0.0,103,6.9,33.3,9,10,16.8,3.47,0,0,0.0,30.0,3,7,0.0,12,44.4,0,3,,,,66.2,42.1,71.2,,43.8,,57.3,,,0,0,14,14.3,44.6,8.3,1,1,0,1,0,1,7.1,42,4.2
Duce Taylor,150493,QB,MORGAN ST,1,3.0,2.69,2.95,4.93,27,235,62.5,8,8,10.3,2.07,0,0,0.0,37.5,3,3,40.0,9,33.3,2,1,,,,65.4,52.2,70.1,,52.2,,,,,0,0,10,33.3,101.6,11.1,1,0,0,0,1,0,0.0,55,6.9,30.0,10,10,21.7,3.46,0,0,0.0,20.0,2,13,33.3,18,66.7,1,2,,,,24.7,28.2,72.5,,26.7,,62.1,,,0,0,21,38.5,39.6,27.8,5,3,0,0,0,3,14.3,16,1.6
Nick Semptimphelter,142984,QB,BUCKNELL,1,2.5,2.38,,3.9,27,125,60.0,15,15,6.3,1.76,0,0,0.0,53.3,8,4,11.1,15,55.6,1,3,,,,66.4,65.4,71.4,,65.0,,,,,0,0,15,0.0,86.3,0.0,0,0,0,0,1,0,0.0,63,4.2,50.0,8,10,18.1,3.42,0,1,10.0,40.0,4,8,0.0,12,44.4,0,5,,,,65.8,56.2,70.7,,63.1,,50.5,,,0,1,12,0.0,33.8,0.0,0,2,0,2,0,1,8.3,91,9.1
Connor Watkins,108971,QB,VILLANOVA,1,3.53,3.1,5.35,5.47,27,334,44.4,9,9,9.9,2.07,0,0,0.0,33.3,3,1,25.0,9,33.3,1,0,,,,65.4,60.4,70.1,,60.2,,,,,0,0,10,0.0,42.4,0.0,0,0,0,0,0,0,0.0,26,2.9,45.5,11,13,13.2,4.26,0,0,0.0,30.8,4,7,20.0,18,66.7,1,3,,,,66.8,37.1,72.0,,35.5,,58.1,,,1,1,18,28.6,9.1,11.1,2,3,0,1,0,1,5.6,42,3.2
Cephus Johnson III,60530,QB,SE LA,1,2.14,2.23,,,27,294,93.3,15,16,3.7,1.71,0,0,0.0,87.5,14,0,0.0,16,59.3,0,9,,,,66.5,69.6,71.6,,69.2,,,,,0,0,16,,100.0,0.0,0,0,0,1,0,0,0.0,128,8.0,55.6,9,10,18.0,3.06,0,1,10.0,40.0,4,3,20.0,10,37.0,1,1,,,,65.4,59.4,70.1,,59.2,,,,,0,1,10,0.0,48.8,0.0,0,0,0,1,1,0,0.0,47,4.7
Enzo Arjona,159147,QB,MONMOUTH,1,3.07,2.79,3.28,5.15,27,231,55.6,9,9,5.2,1.62,0,0,0.0,55.6,5,1,0.0,10,37.0,0,0,,,,65.4,38.4,70.1,,38.5,,,,,0,0,10,100.0,60.9,10.0,1,0,0,0,0,0,0.0,19,2.1,37.5,8,10,20.5,3.93,0,1,9.1,30.0,3,13,0.0,17,63.0,0,3,,,,66.8,43.3,72.0,,42.6,,59.1,,,0,0,18,38.5,56.7,29.4,5,2,0,2,0,1,5.6,71,7.1
Kasim Hill,60444,QB,RHODE ISLD,1,2.95,2.7,,6.05,27,274,66.7,12,12,9.6,1.97,0,1,7.7,50.0,6,0,25.0,12,44.4,2,4,,,,66.0,54.9,71.0,,54.8,,,,,0,0,13,,67.7,0.0,0,0,0,0,0,1,7.7,69,5.8,61.5,13,13,17.3,3.74,0,2,15.4,53.8,7,1,12.5,15,55.6,1,5,,,,66.5,70.6,71.6,,78.1,,50.5,,,0,0,16,0.0,124.7,0.0,0,2,0,0,1,0,0.0,175,13.5
Malik Cunningham,60436,QB,LOUISVILLE,1,2.86,2.22,3.87,5.33,27,210,85.7,14,14,6.4,1.95,0,1,6.7,78.6,11,2,8.3,14,51.9,1,9,,,,66.4,90.0,71.4,,89.2,,,,,0,0,15,0.0,143.5,0.0,0,0,0,0,2,0,0.0,125,8.9,50.0,6,6,11.5,3.84,0,0,0.0,50.0,3,9,0.0,13,48.1,0,4,,,,66.0,54.2,71.0,,63.8,,49.7,,,0,0,13,33.3,135.4,23.1,3,4,0,0,1,0,0.0,98,16.3
Spencer Petras,82136,QB,IOWA,1,2.6,2.56,2.9,,26,192,50.0,10,11,7.9,1.98,0,0,0.0,45.5,5,3,0.0,12,46.2,0,3,,,,65.8,39.8,70.7,,40.0,,,,,0,0,12,33.3,104.7,8.3,1,0,0,1,1,0,0.0,91,8.3,72.7,11,12,6.2,3.12,0,1,7.7,66.7,8,6,0.0,14,53.8,0,3,,,,66.4,74.8,71.4,,74.3,,,,,0,0,15,33.3,120.5,14.3,2,0,0,1,1,0,0.0,101,8.4
Quinton Williams,102366,QB,HOWARD,1,3.0,2.6,5.5,4.08,26,184,71.4,7,7,5.6,1.91,0,0,0.0,71.4,5,1,0.0,7,26.9,0,2,,,,64.9,51.8,69.5,,51.8,,,,,0,1,8,0.0,45.2,0.0,0,0,0,0,0,1,12.5,39,5.6,53.8,13,13,16.5,3.39,0,1,6.7,46.2,6,5,14.3,19,73.1,1,5,,,,67.2,58.9,72.5,,47.6,,73.9,,,0,1,21,20.0,63.0,5.3,1,5,0,0,1,1,4.8,90,6.9
Dorian Thompson-Robinson,83574,QB,UCLA,1,3.03,2.61,3.2,5.03,26,324,77.8,9,9,4.2,1.84,0,0,0.0,77.8,7,3,0.0,10,38.5,0,5,,,,65.6,87.4,70.4,,86.7,,,,,0,0,11,33.3,145.8,10.0,1,0,0,0,1,0,0.0,91,10.1,70.0,10,11,11.2,3.77,0,2,18.2,54.5,6,9,14.3,16,61.5,1,8,,,,66.5,91.8,71.6,,69.6,,93.8,,,0,1,16,11.1,69.5,6.3,1,4,0,1,1,1,6.3,78,7.1
Sean Clifford,51708,QB,PENN STATE,1,2.56,2.41,2.6,4.2,26,266,75.0,12,13,4.6,1.62,1,0,0.0,69.2,9,3,0.0,13,50.0,0,4,,,,66.2,55.4,71.2,,55.2,,,,,0,1,14,0.0,60.4,0.0,0,0,0,0,0,0,0.0,102,7.8,70.0,10,10,20.0,3.5,0,1,10.0,60.0,6,10,14.3,13,50.0,1,5,,,,66.0,65.9,71.0,,71.4,,52.8,,,0,0,13,10.0,104.2,7.7,1,2,0,0,0,0,0.0,127,12.7
Tyrece Nick,78495,QB,SCAR STATE,1,2.7,2.45,4.5,3.65,26,290,58.3,12,12,10.9,2.1,0,0,0.0,50.0,6,3,14.3,12,46.2,1,3,,,,65.8,44.5,70.7,,44.6,,,,,0,1,12,0.0,63.5,0.0,0,0,0,0,1,1,8.3,77,6.4,55.6,9,10,19.3,3.21,0,2,20.0,50.0,5,10,0.0,14,53.8,0,5,,,,66.2,75.0,71.2,,70.0,,68.3,,,1,0,14,20.0,120.8,14.3,2,2,0,0,1,0,0.0,105,10.5
Michael Brescia,149295,QB,COLGATE,1,2.41,2.11,4.4,4.8,26,142,66.7,18,18,4.4,1.86,0,0,0.0,61.1,11,7,8.3,18,69.2,1,3,,,,22.9,55.4,72.0,,55.3,,,,,0,0,18,0.0,87.5,0.0,0,0,0,0,1,1,5.6,69,3.8,40.0,5,5,22.0,3.65,0,0,0.0,40.0,2,4,0.0,8,30.8,0,2,,,,65.1,61.7,69.8,,68.8,,52.5,,,0,0,9,25.0,116.7,12.5,1,2,0,0,1,0,0.0,50,10.0
Matthew McKay,60485,QB,ELON,1,3.18,3.09,4.2,4.5,26,162,75.0,12,12,4.0,1.92,0,0,0.0,75.0,9,2,0.0,12,46.2,0,3,,,,65.8,63.5,70.7,,63.2,,,,,0,0,12,0.0,85.4,0.0,0,0,0,0,0,0,0.0,60,5.0,81.8,11,12,9.0,4.27,0,0,0.0,58.3,7,8,22.2,14,53.8,2,3,,,,66.4,71.6,71.4,,67.5,,64.9,,,0,0,15,12.5,75.0,7.1,1,1,0,1,0,0,0.0,70,5.8
Stetson Bennett,60387,QB,GEORGIA,1,2.42,2.28,,5.9,26,173,71.4,14,14,4.0,1.66,0,0,0.0,64.3,9,1,10.0,14,53.8,1,3,,,,66.2,40.3,71.2,,40.4,,,,,0,0,14,0.0,76.8,0.0,0,0,0,0,0,1,7.1,71,5.1,72.7,11,11,23.2,3.31,0,4,36.4,72.7,8,1,0.0,12,46.2,0,8,,,,65.8,96.3,70.7,,94.7,,70.0,,,0,0,12,0.0,154.4,0.0,0,1,0,0,2,0,0.0,186,16.9
Gunner Talkington,60371,QB,E WASHGTON,1,2.64,2.56,,4.5,26,161,76.9,13,13,5.5,1.96,0,0,0.0,69.2,9,3,10.0,13,50.0,1,3,,,,66.0,58.0,71.0,,57.8,,,,,0,0,13,0.0,77.1,0.0,0,0,0,0,0,0,0.0,54,4.2,63.6,11,12,12.5,3.32,0,2,16.7,58.3,7,8,0.0,13,50.0,0,3,,,,66.4,66.8,71.4,,76.5,,48.8,,,0,0,15,0.0,142.4,0.0,0,1,0,1,2,0,0.0,185,15.4
Taylen Green,145996,QB,BOISE ST,1,3.3,2.96,4.5,6.65,26,120,100.0,7,7,8.3,1.99,0,0,0.0,85.7,6,0,14.3,7,26.9,1,5,,,,64.9,90.4,69.5,,90.2,,,,,0,0,8,,158.0,0.0,0,0,0,0,2,0,0.0,87,12.4,73.3,15,16,11.4,3.79,0,1,6.3,68.8,11,7,0.0,19,73.1,0,4,,,,23.4,57.0,72.2,,60.8,,52.8,,,0,0,19,14.3,93.8,5.3,1,2,0,1,0,1,5.3,132,8.3
JT Daniels,83578,QB,W VIRGINIA,1,2.94,2.65,4.25,4.8,26,343,66.7,9,9,7.3,1.87,0,0,0.0,44.4,4,0,33.3,9,34.6,2,1,,,,65.1,50.2,69.8,,50.3,,,,,0,0,9,,54.4,0.0,0,0,0,0,0,0,0.0,33,3.7,54.5,11,13,15.7,3.51,0,0,0.0,30.8,4,9,33.3,17,65.4,2,3,,,,66.8,51.2,72.0,,48.7,,62.6,,,1,1,18,22.2,36.7,11.8,2,2,0,1,1,1,5.6,48,3.7
Will McElvain,88639,QB,CENT ARK,1,2.72,2.69,1.8,4.3,25,132,63.6,11,11,7.8,2.06,0,0,0.0,45.5,5,2,28.6,12,48.0,2,3,,,,65.8,32.7,70.7,,33.0,,,,,0,1,12,50.0,19.5,8.3,1,0,0,0,0,1,8.3,46,4.2,27.3,11,12,16.6,3.32,0,1,8.3,16.7,2,7,33.3,13,52.0,1,2,,,,66.0,36.7,71.0,,37.9,,57.8,,,1,1,13,0.0,9.0,0.0,0,1,0,0,0,2,15.4,48,4.0
Katravis Marsh,123289,QB,USF,1,2.33,2.33,,,25,327,78.6,14,17,8.0,1.97,2,2,11.8,64.7,11,2,0.0,17,68.0,0,7,,,,22.7,85.6,71.8,,84.8,,,,,0,0,17,0.0,137.6,0.0,0,0,0,1,2,1,5.9,173,10.2,42.9,7,8,9.7,3.09,0,0,0.0,37.5,3,3,0.0,8,32.0,0,2,,,,65.1,49.6,69.8,,49.7,,,,,0,1,9,0.0,45.8,0.0,0,0,0,1,1,0,0.0,17,2.1
Bo Nix,97790,QB,OREGON,1,2.52,2.49,,3.2,25,264,100.0,14,15,4.1,1.81,1,0,0.0,93.3,14,2,0.0,15,60.0,0,11,,,,66.4,86.3,71.4,,85.5,,,,,0,0,15,0.0,156.5,0.0,0,0,0,0,2,0,0.0,181,12.1,75.0,8,9,7.1,3.59,0,0,0.0,66.7,6,5,0.0,10,40.0,0,2,,,,65.4,54.4,70.1,,57.4,,57.3,,,0,0,10,0.0,100.7,0.0,0,1,0,1,0,0,0.0,93,10.3
Davius Richard,109077,QB,NC CENT,1,2.8,2.65,,3.83,25,247,80.0,10,10,6.2,1.91,0,0,0.0,80.0,8,0,0.0,10,40.0,0,4,,,,65.4,69.5,70.1,,69.1,,,,,0,0,10,,158.3,0.0,0,0,0,0,2,0,0.0,184,18.4,45.5,11,12,16.8,3.39,0,2,16.7,41.7,5,4,0.0,15,60.0,0,6,,,,66.4,83.8,71.4,,77.5,,71.9,,,0,0,15,0.0,96.5,0.0,0,3,0,1,1,1,6.7,92,7.7
Tyler Shough,83537,QB,TEXAS TECH,1,3.02,2.92,3.3,5.1,25,315,75.0,8,8,2.8,1.75,0,0,0.0,75.0,6,0,0.0,8,32.0,0,2,,,,64.9,50.6,69.5,,50.5,,,,,0,0,8,,87.0,0.0,0,0,0,0,0,1,12.5,43,5.4,38.5,13,15,17.2,3.62,0,0,0.0,26.7,4,6,20.0,17,68.0,1,2,,,,66.7,45.9,71.8,,42.3,,64.0,,,1,1,17,16.7,34.0,5.9,1,1,0,1,1,0,0.0,41,2.7
Kedon Slovis,100580,QB,PITTSBURGH,1,3.14,2.98,3.9,6.0,25,268,100.0,8,8,0.9,1.76,0,0,0.0,100.0,8,0,0.0,8,32.0,0,2,,,,64.9,77.1,69.5,,76.6,,,,,0,0,8,,106.3,0.0,0,0,0,0,0,0,0.0,76,9.5,69.2,13,15,10.7,3.78,0,1,6.7,53.3,8,10,11.1,17,68.0,1,4,,,,66.7,57.1,71.8,,59.0,,57.3,,,1,1,17,10.0,46.5,5.9,1,1,0,1,0,2,11.8,100,6.7
Blake Shapen,122282,QB,BAYLOR,1,2.55,2.5,3.3,3.1,25,118,84.6,13,14,4.3,1.9,1,0,0.0,64.3,9,2,18.2,14,56.0,2,4,,,,66.5,59.2,71.6,,59.0,,,,,0,1,16,0.0,48.5,0.0,0,0,0,0,0,1,6.3,76,5.4,83.3,6,9,11.8,3.38,0,0,0.0,55.6,5,7,0.0,11,44.0,0,4,,,,65.8,61.4,70.7,,65.6,,56.3,,,1,0,12,14.3,74.3,9.1,1,1,0,2,0,0,0.0,56,6.2
Aidan Bouman,122508,QB,S DAKOTA,1,2.45,2.45,,,25,291,93.8,16,16,8.9,1.92,0,3,18.8,75.0,12,4,20.0,16,64.0,3,8,,,,66.5,95.0,71.6,,94.6,,,,,0,0,16,0.0,147.1,0.0,0,0,0,0,2,0,0.0,165,10.3,62.5,8,9,10.1,3.39,0,0,0.0,55.6,5,3,0.0,9,36.0,0,4,,,,65.6,76.5,70.4,,75.9,,,,,0,0,11,0.0,80.8,0.0,0,0,0,1,0,0,0.0,70,7.8
Trevahn Lawrence,150816,QB,ALCORN ST,1,2.71,2.67,2.0,4.2,24,107,46.7,15,16,13.4,2.0,1,0,0.0,37.5,6,4,14.3,17,70.8,1,3,,,,66.7,72.9,71.8,,72.3,,,,,0,0,17,25.0,48.2,5.9,1,0,0,0,0,0,0.0,57,3.6,33.3,3,6,18.3,4.43,0,0,0.0,16.7,1,4,0.0,7,29.2,0,2,,,,64.6,62.3,69.1,,55.7,,64.2,,,0,0,7,0.0,44.4,0.0,0,1,0,3,0,0,0.0,25,4.2
Michael Pratt,123229,QB,TULANE,1,2.95,2.66,4.45,3.77,24,319,88.9,9,9,6.2,1.84,0,1,11.1,77.8,7,0,12.5,9,37.5,1,2,,,,65.1,77.1,69.8,,76.5,,,,,0,1,9,,94.2,0.0,0,0,0,0,1,1,11.1,65,7.2,50.0,10,10,25.2,3.61,0,1,10.0,40.0,4,5,20.0,15,62.5,1,6,,,,66.4,73.8,71.4,,71.7,,64.6,,,0,0,15,40.0,93.8,13.3,2,3,0,0,1,0,0.0,60,6.0
Daniel Richardson,97103,QB,C MICHIGAN,1,2.0,2.09,,,24,134,86.7,15,18,7.8,1.82,2,0,0.0,66.7,12,1,7.7,18,75.0,1,7,,,,67.0,74.7,72.2,,74.1,,,,,0,1,19,0.0,99.8,0.0,0,0,0,1,2,0,0.0,122,6.8,80.0,5,5,17.2,3.08,0,1,20.0,40.0,2,1,50.0,5,20.8,2,1,,,,63.8,89.5,68.1,,88.7,,,,,0,0,5,0.0,73.8,0.0,0,0,0,0,0,0,0.0,46,9.2
Tyrrell Pigrome,46511,QB,TOWSON,1,2.6,2.52,3.4,,23,317,75.0,12,12,10.1,1.98,0,1,8.3,66.7,8,1,11.1,12,52.2,1,3,,,,65.8,78.4,70.7,,77.8,,,,,0,0,12,0.0,124.0,0.0,0,0,0,0,2,0,0.0,77,6.4,42.9,7,9,14.1,3.28,1,0,0.0,33.3,3,7,0.0,11,47.8,0,3,,,,65.6,34.5,70.4,,34.8,,,,,0,1,11,28.6,12.5,18.2,2,0,0,1,0,1,9.1,48,5.3
Hunter Hays,141593,QB,IDAHO ST,1,3.0,2.57,5.8,5.9,23,186,62.5,8,8,5.5,1.79,0,0,0.0,50.0,4,0,20.0,8,34.8,1,2,,,,64.9,58.5,69.5,,58.3,,,,,0,1,8,,17.2,0.0,0,0,0,0,0,0,0.0,25,3.1,50.0,10,12,13.3,3.64,0,0,0.0,41.7,5,6,0.0,15,65.2,0,3,,,,66.5,53.2,71.6,,57.3,,53.1,,,1,0,16,33.3,55.9,13.3,2,1,0,1,0,0,0.0,55,4.6
Preston Hutchinson,60370,QB,CHATTNOOGA,1,2.18,2.03,3.9,3.6,23,137,78.6,14,15,11.2,1.73,1,3,20.0,66.7,10,4,9.1,15,65.2,1,8,,,,66.4,80.1,71.4,,79.4,,,,,0,1,15,0.0,99.9,0.0,0,0,0,0,1,1,6.7,172,11.5,50.0,6,6,12.5,3.03,0,0,0.0,33.3,2,3,33.3,8,34.8,1,1,,,,64.9,57.0,69.5,,60.0,,57.3,,,0,0,8,33.3,47.9,12.5,1,1,0,0,0,0,0.0,26,4.3
Jason Bean,83529,QB,KANSAS,1,2.23,2.23,,,23,198,81.3,16,16,4.1,1.7,0,1,5.6,81.3,13,0,0.0,16,69.6,0,9,,,,66.8,60.7,72.0,,60.4,,,,,0,0,18,,145.1,0.0,0,0,0,0,2,0,0.0,149,9.3,100.0,5,7,4.0,3.46,0,0,0.0,71.4,5,3,0.0,7,30.4,0,3,,,,64.6,68.8,69.1,,68.5,,,,,0,0,7,0.0,93.8,0.0,0,0,0,2,0,0,0.0,54,7.7
Dylan Cadwallader,108978,QB,DARTMOUTH,1,2.17,1.99,3.55,3.1,23,148,78.6,14,15,0.3,1.55,1,0,0.0,66.7,10,0,9.1,15,65.2,1,3,,,,66.4,75.0,71.4,,74.5,,,,,0,0,15,,74.6,0.0,0,0,0,0,0,0,0.0,61,4.1,80.0,5,5,16.6,3.33,0,0,0.0,80.0,4,3,0.0,8,34.8,0,5,,,,64.9,68.7,69.5,,63.9,,64.0,,,0,0,8,66.7,118.8,25.0,2,1,0,0,0,0,0.0,83,16.6
