player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_pass_rush_defense,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_pass_rush_defense,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Cal Swanson,174033,QB,HOLY CROSS,1,2.67,2.13,3.0,4.93,39,181,75.0,20,23,5.2,1.93,1,0,0.0,43.5,10,6,33.3,23,59.0,5,5,,,,,67.6,58.6,73.0,,58.4,,,,,,2,0,24,0.0,59.1,0.0,0,0,0,0,0,0,0.0,115,5.0,80.0,5,5,7.6,3.74,0,0,0.0,80.0,4,10,0.0,16,41.0,0,5,,,,,67.0,62.8,72.2,,60.4,,,62.6,,,0,0,19,50.0,101.7,31.3,5,6,0,0,0,0,0.0,42,8.4
Malachi Nelson,174203,QB,UTEP,1,2.45,2.39,3.6,4.6,39,330,79.2,24,24,4.7,1.83,0,0,0.0,70.8,17,3,10.5,24,61.5,2,6,,,,,67.6,73.7,73.0,,73.1,,,,,,0,1,24,0.0,74.5,0.0,0,0,0,0,0,1,4.2,177,7.4,66.7,9,11,5.1,3.69,0,0,0.0,54.5,6,8,0.0,14,35.9,0,1,,,,,66.5,40.0,71.6,,41.6,,,57.3,,,0,1,16,25.0,22.2,14.3,2,1,0,2,0,1,6.3,32,2.9
Owen McCown,157688,QB,UTSA,1,2.34,2.23,,4.45,39,331,96.0,25,25,-0.6,1.52,0,0,0.0,96.0,24,2,0.0,25,64.1,0,11,,,,,67.7,76.3,73.1,,75.7,,,,,,0,0,25,0.0,131.8,0.0,0,0,0,0,3,0,0.0,153,6.1,54.5,11,12,14.5,3.8,0,1,7.1,50.0,6,3,0.0,14,35.9,0,1,,,,,66.5,68.8,71.6,,73.9,,,53.1,,,0,0,16,0.0,102.8,0.0,0,2,0,1,1,0,0.0,90,7.5
Robby Ashford,131702,QB,WAKE,1,2.64,2.37,3.3,5.63,39,339,65.0,20,21,3.2,1.8,1,0,0.0,57.1,12,1,7.7,21,53.8,1,3,,,,,67.4,38.3,72.7,,38.5,,,,,,0,2,22,0.0,23.0,0.0,0,0,0,0,0,2,9.1,65,3.1,64.3,14,14,11.9,3.63,0,2,13.3,64.3,9,6,0.0,18,46.2,0,5,,,,,67.2,73.2,72.5,,82.9,,,48.4,,,0,0,21,16.7,107.7,5.6,1,3,0,0,0,0,0.0,187,13.4
Gunner Stockton,157072,QB,GEORGIA,1,2.51,2.08,3.23,5.1,39,173,85.7,21,21,2.8,1.71,0,1,4.3,81.0,17,4,5.6,22,56.4,1,8,,,,,67.6,78.9,73.0,,78.2,,,,,,0,0,24,25.0,132.9,4.5,1,0,0,0,2,0,0.0,174,8.3,66.7,9,10,14.6,3.54,0,2,13.3,60.0,6,10,0.0,17,43.6,0,6,,,,,67.2,65.3,72.7,,73.5,,,48.2,,,0,0,22,30.0,104.2,17.6,3,4,0,1,0,0,0.0,130,13.0
Nico Iamaleava,174728,QB,UCLA,1,2.84,2.55,,5.33,38,324,76.9,13,14,7.9,1.91,1,0,0.0,71.4,10,6,0.0,14,36.8,0,4,,,,,66.2,78.8,71.2,,78.2,,,,,,0,1,14,0.0,82.7,0.0,0,0,0,0,1,0,0.0,91,6.5,66.7,18,20,8.3,3.39,0,1,5.0,60.0,12,14,0.0,24,63.2,0,7,,,,,67.5,71.3,73.0,,72.0,,,60.5,,,1,0,24,0.0,78.3,0.0,0,4,0,1,0,1,4.2,126,6.3
Behren Morton,144747,QB,TEXAS TECH,1,2.94,2.82,4.8,5.7,38,315,100.0,11,12,1.9,1.7,0,0,0.0,91.7,11,1,0.0,12,31.6,0,8,,,,,65.8,69.9,70.7,,69.5,,,,,,1,0,12,0.0,158.3,0.0,0,0,0,0,2,0,0.0,185,15.4,66.7,21,24,17.0,3.52,0,3,12.5,50.0,12,7,14.3,26,68.4,2,10,,,,,67.8,73.5,0.0,,77.1,,,57.3,,,0,1,26,14.3,102.6,3.8,1,1,0,3,2,1,3.8,279,11.6
Joey Aguilar,174978,QB,TENNESSEE,1,2.53,2.47,,4.7,38,307,68.4,19,20,4.2,1.94,0,0,0.0,65.0,13,2,0.0,20,52.6,0,5,,,,,67.2,63.1,72.5,,62.7,,,,,,0,1,21,0.0,56.3,0.0,0,0,0,1,0,0,0.0,100,5.0,80.0,15,17,17.2,3.19,0,1,5.3,64.7,11,8,8.3,18,47.4,1,10,,,,,67.2,75.8,72.5,,80.6,,,51.4,,,0,1,21,0.0,123.2,0.0,0,1,0,2,4,1,4.8,271,15.9
Ryan Stubblefield,123838,QB,SCAR STATE,1,2.0,1.9,3.3,4.3,38,290,72.4,29,29,6.2,1.67,0,0,0.0,65.5,19,0,9.5,29,76.3,2,12,,,,,68.2,72.0,73.7,,71.4,,,,,,0,0,30,,102.7,0.0,0,0,0,0,1,1,3.3,240,8.3,50.0,6,7,27.7,3.09,0,2,25.0,28.6,2,4,33.3,9,23.7,1,3,,,,,65.4,84.7,70.1,,81.0,,,64.1,,,1,0,10,25.0,53.3,11.1,1,1,0,0,0,0,0.0,44,6.3
Nate Glantz,157587,QB,LNDNWD,1,2.6,2.41,3.1,5.35,38,949,70.0,20,20,9.2,1.73,0,3,15.0,65.0,13,3,7.1,20,52.6,1,8,,,,,67.1,92.2,72.4,,91.8,,,,,,0,0,20,0.0,102.7,0.0,0,0,0,0,1,0,0.0,143,7.2,61.5,13,14,15.9,3.58,0,2,14.3,50.0,7,8,12.5,18,47.4,1,5,,,,,66.8,83.7,72.0,,78.5,,,70.7,,,0,0,18,25.0,74.4,11.1,2,2,0,1,0,0,0.0,103,7.4
Taylen Green,145996,QB,ARKANSAS,1,3.29,3.03,,6.23,38,111,81.8,11,11,3.3,1.87,0,0,0.0,81.8,9,0,0.0,11,28.9,0,4,,,,,65.6,46.8,70.4,,46.8,,,,,,0,0,11,,112.9,0.0,0,0,0,0,0,1,9.1,122,11.1,68.2,22,24,12.7,3.86,0,0,0.0,54.2,13,11,13.3,27,71.1,2,11,,,,,68.1,64.2,73.6,,60.7,,,67.5,,,1,0,29,0.0,92.9,0.0,0,3,0,1,1,1,3.4,183,7.6
Stone Earle,123504,QB,ABILENE CH,1,3.11,2.9,3.38,4.3,37,100,100.0,9,9,6.0,1.95,0,1,7.7,88.9,8,2,11.1,10,27.0,1,4,,,,,66.2,70.7,71.2,,70.3,,,,,,0,0,14,50.0,114.4,10.0,1,0,0,0,0,0,0.0,103,11.4,80.0,20,20,11.2,3.53,0,4,17.4,70.0,14,13,12.5,27,73.0,2,9,,,,,68.2,91.3,73.7,,91.4,,,63.3,,,0,0,30,23.1,129.8,11.1,3,4,0,0,2,0,0.0,173,8.7
Ty Pennington,185022,QB,N ARIZONA,1,2.9,2.65,3.23,5.07,37,252,86.7,15,15,4.4,1.95,0,0,0.0,80.0,12,1,7.7,15,40.5,1,6,,,,,66.7,76.9,71.8,,76.2,,,,,,0,0,17,0.0,128.9,0.0,0,0,0,0,1,1,5.9,144,9.6,58.3,12,16,25.0,3.55,0,3,17.6,43.8,7,9,0.0,22,59.5,0,8,,,,,67.5,80.6,72.8,,82.9,,,58.2,,,1,0,23,33.3,130.2,13.6,3,3,0,3,2,0,0.0,223,13.9
Bronson Barron,141710,QB,SO UTAH,1,2.77,2.68,2.75,4.2,37,298,58.3,12,12,4.8,1.95,0,0,0.0,58.3,7,1,0.0,13,35.1,0,3,,,,,66.2,67.9,71.2,,67.5,,,,,,0,0,14,100.0,71.9,7.7,1,0,0,0,0,0,0.0,61,5.1,84.2,19,21,10.9,3.21,0,4,19.0,71.4,15,13,6.3,24,64.9,1,11,,,,,67.6,93.2,73.0,,93.2,,,62.1,,,0,0,24,7.7,118.8,4.2,1,2,0,2,1,1,4.2,208,9.9
Tucker Kilcrease,156863,QB,TROY,1,2.96,2.5,3.03,6.23,37,318,60.0,10,15,3.4,1.73,2,0,0.0,40.0,6,8,0.0,16,43.2,0,1,,,,,66.7,51.0,71.8,,50.8,,,,,,2,0,17,12.5,47.9,6.3,1,0,0,1,0,0,0.0,16,1.1,28.6,14,14,18.7,3.9,0,0,0.0,28.6,4,11,0.0,21,56.8,0,5,,,,,67.5,49.9,72.8,,51.9,,,54.5,,,0,1,23,27.3,11.9,14.3,3,4,0,0,0,1,4.3,49,3.5
Katin Houser,158386,QB,E CAROLINA,1,1.71,1.71,,,37,156,81.8,33,33,5.9,1.6,0,1,2.9,81.8,27,3,0.0,33,89.2,0,16,,,,,68.5,82.8,74.2,,81.9,,,,,,0,1,34,0.0,107.3,0.0,0,0,0,0,2,1,2.9,262,7.9,25.0,4,4,37.5,2.63,0,1,25.0,25.0,1,0,0.0,4,10.8,0,1,,,,,63.3,63.7,67.4,,63.5,,,,,,0,0,4,,59.4,0.0,0,0,0,0,0,0,0.0,31,7.8
John Mateer,158516,QB,OKLAHOMA,1,2.74,2.51,4.9,5.5,37,261,75.0,20,20,4.2,1.65,0,0,0.0,70.0,14,3,6.7,20,54.1,1,9,,,,,67.1,76.1,72.4,,75.5,,,,,,0,0,20,0.0,113.3,0.0,0,0,0,0,1,0,0.0,174,8.7,54.5,11,14,10.6,4.01,2,0,0.0,42.9,6,7,0.0,17,45.9,0,6,,,,,66.8,76.4,72.0,,69.8,,,71.7,,,0,1,18,14.3,40.2,5.9,1,2,0,1,0,0,0.0,108,7.7
Logan Fife,128176,QB,NEW MEX ST,1,2.49,2.22,2.7,5.4,37,242,66.7,21,23,7.3,1.84,2,1,4.0,47.8,11,0,21.4,23,62.2,3,6,,,,,67.7,67.1,73.1,,66.6,,,,,,0,0,25,,67.8,0.0,0,0,0,0,0,0,0.0,143,6.2,70.0,10,10,18.6,3.56,0,2,20.0,60.0,6,2,14.3,14,37.8,1,4,,,,,21.3,40.8,71.4,,45.6,,,50.3,,,0,2,15,50.0,104.2,7.1,1,3,0,0,2,3,20.0,140,14.0
Joe Fagnano,104768,QB,UCONN,1,2.66,2.64,3.2,,37,146,92.9,14,14,4.9,1.82,0,0,0.0,71.4,10,1,23.1,14,37.8,3,5,,,,,66.2,81.0,71.2,,80.4,,,,,,0,0,14,0.0,112.2,0.0,0,0,0,0,1,0,0.0,90,6.4,81.8,22,22,12.7,3.17,0,1,4.3,81.8,18,8,0.0,23,62.2,0,14,,,,,67.7,86.1,73.1,,83.6,,,64.0,,,0,0,25,12.5,131.1,4.3,1,0,0,0,1,0,0.0,260,11.8
Brady Olson,147415,QB,CENT CT ST,1,2.47,2.36,4.35,,37,133,52.4,21,23,8.1,1.9,1,0,0.0,47.8,11,7,0.0,23,62.2,0,6,,,,,67.5,60.8,72.8,,60.6,,,,,,1,0,23,0.0,64.8,0.0,0,0,0,0,0,1,4.3,126,5.5,45.5,11,12,17.2,3.41,0,1,7.7,41.7,5,7,0.0,14,37.8,0,3,,,,,66.4,52.9,71.4,,52.8,,,,,,1,0,15,28.6,99.7,14.3,2,0,0,0,2,0,0.0,67,5.6
Braden Atkinson,201350,QB,MERCER,1,2.27,2.27,,,36,219,77.3,22,22,9.5,1.85,0,2,8.0,77.3,17,1,0.0,22,61.1,0,11,,,,,67.7,91.4,73.1,,91.0,,,,,,0,0,25,0.0,100.8,0.0,0,0,0,0,0,0,0.0,181,8.2,61.5,13,13,13.9,3.15,0,2,13.3,61.5,8,2,0.0,13,36.1,0,5,,,,,66.4,58.4,71.4,,58.2,,,,,,0,2,15,0.0,72.8,0.0,0,0,0,0,1,3,20.0,104,8.0
Isaac Lee,202007,QB,W CAROLINA,1,2.7,2.55,3.0,4.7,36,344,76.9,13,13,1.5,1.77,0,0,0.0,69.2,9,1,10.0,13,36.1,1,2,,,,,66.0,53.3,71.0,,53.1,,,,,,0,0,13,0.0,74.5,0.0,0,0,0,0,0,1,7.7,46,3.5,64.7,17,19,9.8,3.22,0,0,0.0,57.9,11,11,0.0,23,63.9,0,5,,,,,68.3,54.2,73.3,,48.4,,,69.7,,,0,2,25,18.2,48.0,8.7,2,2,0,2,1,1,4.0,90,4.7
Cam'Ron Ransom,147110,QB,BETH COOK,1,2.64,2.54,4.9,4.0,36,119,66.7,18,18,7.3,1.93,0,1,5.6,66.7,12,3,0.0,18,50.0,0,7,,,,,66.8,64.9,72.0,,64.6,,,,,,0,0,18,0.0,120.4,0.0,0,0,0,0,2,0,0.0,111,6.2,71.4,14,16,16.6,3.36,0,3,18.8,62.5,10,9,0.0,18,50.0,0,9,,,,,66.8,90.0,72.0,,90.6,,,57.0,,,1,0,18,11.1,144.8,5.6,1,1,0,1,2,0,0.0,196,12.3
Jase Bauer,145714,QB,TENN MARTN,1,2.63,2.17,,4.83,35,310,75.0,20,21,3.8,1.76,0,0,0.0,71.4,15,2,0.0,21,60.0,0,7,,,,,67.4,70.0,72.7,,69.5,,,,,,0,0,22,0.0,98.7,0.0,0,0,0,1,1,0,0.0,107,5.1,87.5,8,8,5.9,3.93,0,1,12.5,87.5,7,8,0.0,14,40.0,0,5,,,,,66.2,84.0,71.2,,90.4,,,62.1,,,0,0,14,0.0,102.1,0.0,0,6,0,0,0,0,0.0,68,8.5
Drew Pyne,122910,QB,BOWL GREEN,1,2.65,2.34,6.2,4.77,35,122,61.1,18,19,3.9,1.67,1,0,0.0,47.4,9,1,18.2,19,54.3,2,5,,,,,67.1,53.9,72.4,,53.7,,,,,,0,0,20,0.0,73.8,0.0,0,0,0,0,1,0,0.0,67,3.5,81.8,11,12,10.5,3.82,1,1,8.3,58.3,7,4,22.2,16,45.7,2,5,,,,,66.5,84.1,71.6,,83.2,,,64.9,,,0,0,16,25.0,78.1,6.3,1,3,0,0,0,0,0.0,79,6.6
Jack Snyder,185417,QB,SACR HEART,1,3.17,2.2,2.5,4.43,35,280,78.6,14,14,10.1,1.89,0,1,7.1,78.6,11,2,0.0,14,40.0,0,7,,,,,66.2,79.6,71.2,,78.9,,,,,,0,2,14,0.0,65.2,0.0,0,0,0,0,0,1,7.1,128,9.1,75.0,4,5,16.0,4.02,0,1,16.7,60.0,3,8,0.0,21,60.0,0,6,,,,,22.2,48.8,72.7,,60.4,,,50.4,,,0,0,22,12.5,104.2,4.8,1,15,0,1,0,1,4.5,65,13.0
CJ Bailey,183349,QB,NC STATE,1,3.07,2.7,5.1,7.9,35,248,91.7,12,12,2.2,1.83,0,0,0.0,75.0,9,2,18.2,12,34.3,2,3,,,,,66.2,74.6,71.2,,74.0,,,,,,0,0,14,0.0,116.7,0.0,0,0,0,0,3,0,0.0,32,2.7,83.3,18,20,11.1,3.71,0,1,4.3,70.0,14,14,6.7,23,65.7,1,9,,,,,67.9,88.3,73.4,,88.0,,,61.8,,,0,0,27,7.1,95.6,4.3,1,2,0,2,0,0,0.0,169,8.5
Ayden Pereira,159129,QB,MERRIMACK,1,3.25,2.7,3.86,4.92,35,385,85.7,14,14,11.4,2.01,0,1,6.7,71.4,10,4,16.7,16,45.7,2,5,,,,,66.7,82.5,71.8,,81.7,,,,,,0,0,17,50.0,106.8,12.5,2,0,0,0,0,0,0.0,152,10.9,62.5,8,9,21.0,4.29,0,2,16.7,33.3,3,10,40.0,19,54.3,2,4,,,,,68.1,77.1,73.0,,75.3,,,65.9,,,0,0,23,50.0,51.6,26.3,5,5,0,1,0,1,4.3,47,5.2
Chris Zellous,153319,QB,STNY BROOK,1,2.35,2.02,3.9,4.5,34,303,87.0,23,23,3.7,1.8,0,2,8.3,87.0,20,3,0.0,23,67.6,0,9,,,,,67.6,66.2,73.0,,65.8,,,,,,0,1,24,0.0,108.0,0.0,0,0,0,0,2,1,4.2,168,7.3,40.0,5,6,13.2,3.5,0,1,16.7,33.3,2,4,0.0,11,32.4,0,1,,,,,65.6,76.9,70.4,,71.9,,,67.5,,,0,0,11,50.0,121.5,18.2,2,3,0,1,1,0,0.0,97,16.2
Ty Simpson,157008,QB,ALABAMA,1,3.09,2.56,3.9,6.68,34,103,92.3,13,13,2.1,1.91,0,0,0.0,92.3,12,3,0.0,13,38.2,0,5,,,,,66.4,71.1,71.4,,70.6,,,,,,0,0,15,0.0,119.6,0.0,0,0,0,0,1,0,0.0,85,6.5,87.5,16,16,11.4,3.81,0,1,6.3,75.0,12,6,14.3,21,61.8,2,12,,,,,67.2,91.2,72.5,,91.6,,,63.2,,,0,0,21,16.7,156.3,4.8,1,4,0,0,3,0,0.0,297,18.6
CJ Carr,184093,QB,NOTRE DAME,1,2.45,2.43,2.9,,34,258,56.3,16,17,8.1,1.9,0,0,0.0,52.9,9,4,0.0,17,50.0,0,6,,,,,66.7,48.7,0.0,,52.1,,,,,,0,0,17,0.0,93.3,0.0,0,0,0,1,1,1,5.9,112,6.6,75.0,16,16,14.1,2.99,0,0,0.0,68.8,11,5,8.3,17,50.0,1,6,,,,,66.8,78.6,72.0,,77.9,,,,,,0,1,18,20.0,80.5,5.9,1,0,0,0,0,2,11.1,181,11.3
Conner Harrell,156352,QB,CHARLOTTE,1,2.71,2.51,4.2,4.23,34,136,100.0,14,14,0.4,1.78,0,0,0.0,100.0,14,0,0.0,14,41.2,0,7,,,,,66.2,81.1,71.2,,80.5,,,,,,0,0,14,,135.7,0.0,0,0,0,0,2,0,0.0,99,7.1,81.3,16,16,13.7,3.37,0,2,11.8,75.0,12,5,7.7,20,58.8,1,11,,,,,67.4,79.5,72.7,,84.5,,,55.9,,,0,1,22,20.0,111.5,5.0,1,3,0,0,1,1,4.5,283,17.7
Julian Sayin,183708,QB,OHIO STATE,1,3.1,2.91,4.6,7.7,34,260,72.7,11,11,9.4,1.86,0,0,0.0,72.7,8,0,0.0,11,32.4,0,6,,,,,65.6,83.7,70.4,,82.9,,,,,,0,1,11,,69.1,0.0,0,0,0,0,0,0,0.0,117,10.6,85.0,20,21,9.1,3.69,0,2,9.5,81.0,17,8,0.0,23,67.6,0,9,,,,,67.5,82.9,72.8,,84.9,,,57.0,,,0,1,23,12.5,132.0,4.3,1,1,0,1,3,1,4.3,230,11.0
Trinidad Chambliss,178723,QB,OLE MISS,1,2.69,2.49,2.7,4.7,33,226,81.3,16,16,6.2,1.88,0,1,5.9,75.0,12,3,7.7,16,48.5,1,5,,,,,66.7,76.0,71.8,,75.4,,,,,,0,0,17,0.0,130.5,0.0,0,0,0,0,1,0,0.0,173,10.8,76.9,13,13,10.1,3.46,0,1,6.7,69.2,9,8,10.0,17,51.5,1,9,,,,,67.0,85.7,72.2,,82.8,,,67.9,,,0,0,19,12.5,111.9,5.9,1,3,0,0,0,0,0.0,180,13.8
Tyler Riddell,102355,QB,DUQUESNE,1,2.72,2.48,3.8,4.3,33,155,73.3,15,15,3.9,1.92,0,0,0.0,73.3,11,2,0.0,16,48.5,0,5,,,,,23.3,44.4,72.0,,44.4,,,,,,0,0,18,50.0,106.8,6.3,1,0,0,0,1,1,5.6,77,5.1,66.7,12,13,19.0,3.48,1,2,14.3,46.2,6,8,25.0,17,51.5,2,6,,,,,67.6,68.0,72.2,,71.5,,,56.4,,,0,1,18,12.5,77.1,5.9,1,3,0,0,1,1,5.6,134,10.3
Luke Doty,124230,QB,S CAROLINA,1,2.48,1.95,3.3,5.16,33,289,69.6,23,23,5.8,1.81,0,0,0.0,65.2,15,3,6.3,23,69.7,1,7,,,,,67.5,77.1,72.8,,76.4,,,,,,0,1,23,0.0,58.8,0.0,0,0,0,0,0,0,0.0,113,4.9,75.0,4,4,11.5,4.02,0,0,0.0,75.0,3,3,0.0,10,30.3,0,4,,,,,17.6,60.1,70.1,,50.1,,,65.9,,,0,0,10,33.3,95.8,10.0,1,5,0,0,0,1,10.0,30,7.5
Steve Angeli,156966,QB,SYRACUSE,1,2.58,2.29,,7.05,33,304,95.2,21,21,8.8,1.91,0,1,4.8,66.7,14,3,30.0,21,63.6,6,10,,,,,67.4,84.9,72.7,,83.9,,,,,,0,0,22,0.0,125.7,0.0,0,0,0,0,2,0,0.0,183,8.7,90.0,10,10,21.3,3.73,0,2,18.2,90.0,9,5,0.0,12,36.4,0,7,,,,,66.0,93.7,71.0,,95.3,,,53.1,,,0,0,13,0.0,158.3,0.0,0,2,0,0,3,0,0.0,199,19.9
Zolten Osborne,178620,QB,CHARLES SO,1,2.65,2.65,,,33,135,87.5,16,16,4.8,1.61,0,1,5.9,81.3,13,1,7.1,16,48.5,1,4,,,,,66.7,77.8,71.8,,77.2,,,,,,0,1,17,0.0,68.5,0.0,0,0,0,0,0,1,5.9,107,6.7,81.3,16,17,14.7,3.63,0,4,23.5,58.8,10,8,23.1,17,51.5,3,9,,,,,66.7,93.5,71.8,,93.1,,,,,,0,0,17,0.0,115.1,0.0,0,0,0,1,1,0,0.0,181,10.6
Tevin Carter,157995,QB,PRVIEW A&M,1,2.88,2.54,2.6,4.78,33,270,61.5,13,13,6.9,1.87,0,2,13.3,53.8,7,1,12.5,13,39.4,1,4,,,,,66.4,82.5,71.4,,81.8,,,,,,0,0,15,0.0,94.4,0.0,0,0,0,0,1,0,0.0,68,5.2,41.7,12,13,11.8,3.54,0,2,14.3,38.5,5,13,0.0,20,60.6,0,4,,,,,67.9,57.7,72.8,,55.5,,,58.9,,,0,0,21,15.4,54.3,10.0,2,5,0,1,0,0,0.0,63,4.8
Drake Lindsey,184727,QB,MINNESOTA,1,2.49,2.47,3.0,,33,225,80.0,15,16,8.3,1.96,0,1,5.9,75.0,12,0,0.0,16,48.5,0,7,,,,,66.7,91.8,71.8,,91.5,,,,,,0,0,17,,116.1,0.0,0,0,0,1,1,0,0.0,118,7.4,58.3,12,16,10.2,2.98,2,0,0.0,43.8,7,8,0.0,17,51.5,0,4,,,,,67.1,58.3,72.4,,58.1,,,,,,2,1,20,12.5,35.2,5.9,1,0,0,0,0,1,5.0,87,5.4
Brendon Lewis,131687,QB,MEMPHIS,1,3.23,3.07,3.87,4.03,33,218,85.7,7,8,3.0,2.08,1,0,0.0,62.5,5,1,16.7,8,24.2,1,2,,,,,65.1,57.4,69.8,,57.2,,,,,,0,0,9,0.0,78.6,0.0,0,0,0,0,0,0,0.0,47,5.9,82.4,17,19,13.9,3.6,0,2,10.0,63.2,12,8,14.3,25,75.8,2,8,,,,,26.7,72.6,73.3,,70.6,,,64.9,,,0,0,26,37.5,108.7,12.0,3,3,0,2,1,1,3.8,166,8.7
Chase Mason,159444,QB,S DAK ST,1,2.85,2.31,,4.8,32,292,84.6,13,13,6.4,1.7,0,0,0.0,84.6,11,3,0.0,13,40.6,0,6,,,,,66.2,63.2,71.2,,62.9,,,,,,0,0,14,0.0,121.2,0.0,0,0,0,0,1,0,0.0,90,6.9,70.0,10,12,18.0,3.64,0,3,23.1,58.3,7,8,0.0,19,59.4,0,10,,,,,67.2,92.4,72.5,,89.2,,,80.1,,,0,0,21,0.0,97.6,0.0,0,7,0,2,0,0,0.0,135,11.3
Haynes King,124329,QB,GA TECH,1,2.51,2.27,3.85,4.5,32,176,93.8,16,16,3.6,1.79,0,1,6.3,93.8,15,1,0.0,16,50.0,0,7,,,,,66.5,88.0,71.6,,87.2,,,,,,0,0,16,0.0,108.1,0.0,0,0,0,0,0,0,0.0,159,9.9,55.6,9,12,10.6,3.23,0,0,0.0,41.7,5,10,0.0,16,50.0,0,3,,,,,66.4,68.6,71.6,,60.1,,,71.7,,,1,0,16,20.0,54.9,12.5,2,2,0,2,0,0,0.0,52,4.3
Jack O'Connell,165100,QB,STHLSK,1,3.13,2.9,3.45,4.57,32,1470,88.9,9,9,4.2,1.96,0,0,0.0,88.9,8,0,0.0,9,28.1,0,3,,,,,65.4,69.1,70.1,,68.7,,,,,,0,0,10,,90.3,0.0,0,0,0,0,0,0,0.0,51,5.7,57.1,14,16,12.7,3.59,0,1,5.6,37.5,6,15,25.0,23,71.9,2,3,,,,,68.3,68.3,73.3,,66.4,,,64.1,,,0,0,25,26.7,75.3,17.4,4,3,0,2,1,0,0.0,81,5.1
Aidan Chiles,173727,QB,MICH STATE,1,3.18,2.99,,4.97,32,223,85.7,7,7,1.4,1.49,0,0,0.0,85.7,6,0,0.0,7,21.9,0,4,,,,,64.6,64.3,69.1,,64.1,,,,,,0,0,7,,118.8,0.0,0,0,0,0,0,0,0.0,88,12.6,76.2,21,22,11.1,3.65,0,0,0.0,72.7,16,10,0.0,25,78.1,0,11,,,,,67.7,73.1,73.1,,75.0,,,57.7,,,0,1,25,0.0,93.4,0.0,0,3,0,1,1,1,4.0,182,8.3
Noah Gillon,198101,QB,APP STATE,1,2.55,2.16,2.5,4.98,32,108,68.8,16,17,5.9,1.9,0,0,0.0,58.8,10,5,9.1,19,59.4,1,3,,,,,67.0,61.5,72.2,,61.2,,,,,,1,0,19,40.0,73.4,10.5,2,0,0,0,0,0,0.0,91,5.4,60.0,5,7,9.0,3.51,1,0,0.0,14.3,1,10,66.7,13,40.6,2,1,,,,,66.2,36.4,71.2,,34.2,,,56.1,,,1,0,14,20.0,39.6,15.4,2,4,0,0,0,1,7.1,18,2.6
Sam Leavitt,175465,QB,ARIZONA ST,1,3.13,2.46,5.13,5.83,32,110,87.5,16,16,3.6,1.69,0,1,6.3,75.0,12,2,14.3,16,50.0,2,5,,,,,66.5,72.2,71.6,,71.7,,,,,,0,0,16,0.0,119.8,0.0,0,0,0,0,1,0,0.0,132,8.3,71.4,7,9,17.7,4.57,0,2,22.2,33.3,3,11,40.0,16,50.0,2,5,,,,,66.5,90.6,71.6,,77.3,,,83.1,,,1,0,16,27.3,92.8,18.8,3,4,0,1,1,0,0.0,56,6.2
Jim Ogle,192530,QB,MURRAY ST,1,2.28,2.09,1.9,5.15,31,236,76.5,17,19,5.2,1.72,2,0,0.0,68.4,13,1,0.0,20,64.5,0,6,,,,,67.2,59.9,72.5,,59.6,,,,,,0,0,21,100.0,99.2,5.0,1,0,0,0,1,0,0.0,103,5.4,44.4,9,9,8.7,3.3,0,0,0.0,44.4,4,4,0.0,11,35.5,0,2,,,,,66.2,54.7,71.2,,58.5,,,53.6,,,0,0,14,0.0,55.3,0.0,0,2,0,0,0,0,0.0,35,3.9
