player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_pass_rush_defense,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_pass_rush_defense,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Donovan Smith,73929,QB,TEXAS TECH,1,3.0,2.93,2.15,6.05,28,315,80.0,10,10,7.6,2.08,0,0,0.0,80.0,8,2,0.0,12,42.9,0,5,,,,,65.8,60.9,71.0,,60.7,,,,,,0,0,13,100.0,152.1,16.7,2,0,0,0,1,0,0.0,167,16.7,70.0,10,13,12.5,3.93,0,0,0.0,53.8,7,7,0.0,15,53.6,0,5,,,,,66.4,71.4,71.4,,76.3,,,53.8,,,0,0,15,0.0,103.4,0.0,0,2,0,3,1,0,0.0,96,7.4
Levi Williams,98365,QB,WYOMING,1,2.81,2.55,,4.43,28,351,60.0,15,15,6.5,1.92,0,0,0.0,60.0,9,3,0.0,15,53.6,0,3,,,,,66.4,49.0,71.4,,49.0,,,,,,0,0,15,0.0,74.6,0.0,0,0,0,0,0,0,0.0,81,5.4,77.8,9,9,5.7,3.85,0,0,0.0,66.7,6,2,14.3,13,46.4,1,5,,,,,66.0,71.5,71.0,,70.7,,,63.1,,,0,0,13,0.0,131.7,0.0,0,4,0,0,1,0,0.0,80,8.9
Elijah Walker,60434,QB,GRAMBLING,1,3.07,2.44,6.0,4.47,28,177,50.0,10,11,3.4,1.72,0,0,0.0,45.5,5,2,0.0,11,39.3,0,2,,,,,65.6,62.8,70.4,,62.6,,,,,,1,0,11,0.0,53.2,0.0,0,0,0,0,0,0,0.0,35,3.2,62.5,8,9,24.5,3.95,1,3,25.0,44.4,4,5,20.0,17,60.7,1,6,,,,,67.1,92.4,72.4,,84.6,,,84.5,,,0,0,20,20.0,128.2,5.9,1,7,0,0,1,1,5.0,115,12.8
Kurtis Rourke,97998,QB,OHIO,1,3.22,3.1,3.7,4.25,28,259,100.0,4,4,2.5,2.13,0,0,0.0,75.0,3,1,25.0,4,14.3,1,0,,,,,63.3,73.7,67.4,,73.3,,,,,,0,0,4,0.0,78.1,0.0,0,0,0,0,0,0,0.0,13,3.3,55.0,20,20,11.9,3.4,0,1,4.8,45.0,9,8,18.2,24,85.7,2,5,,,,,26.0,31.8,73.1,,33.6,,,53.5,,,0,3,25,25.0,18.8,8.3,2,2,0,0,0,3,12.0,90,4.5
Logan Smothers,129713,QB,NEBRASKA,1,3.07,2.59,4.7,6.17,27,238,80.0,10,10,3.8,1.78,0,0,0.0,80.0,8,1,0.0,10,37.0,0,4,,,,,65.4,72.1,70.1,,71.7,,,,,,0,0,10,0.0,83.8,0.0,0,0,0,0,0,0,0.0,41,4.1,90.0,10,13,13.1,3.82,0,0,0.0,61.5,8,10,11.1,17,63.0,1,5,,,,,66.8,67.9,72.0,,76.4,,,49.4,,,0,1,18,10.0,71.6,5.9,1,3,0,3,0,1,5.6,157,12.1
Hayden Wolff,98362,QB,DOMINION,1,2.64,2.67,2.3,,27,263,72.7,11,11,7.2,2.09,0,1,8.3,63.6,7,5,12.5,13,48.1,1,3,,,,,66.2,67.1,71.2,,66.7,,,,,,0,1,14,40.0,45.3,15.4,2,0,0,0,0,0,0.0,74,6.7,76.9,13,14,20.5,3.16,1,5,31.3,71.4,10,7,0.0,14,51.9,0,7,,,,,66.5,92.4,71.6,,92.0,,,,,,0,1,16,0.0,123.5,0.0,0,0,0,0,3,1,6.3,254,18.1
Chase Brice,60363,QB,APP STATE,1,2.46,2.3,2.75,5.7,27,108,70.0,10,11,6.8,1.76,1,1,9.1,54.5,6,1,14.3,11,40.7,1,3,,,,,65.6,72.3,70.4,,71.9,,,,,,0,0,11,0.0,99.4,0.0,0,0,0,0,1,0,0.0,57,5.2,53.8,13,13,22.2,2.94,0,1,7.7,46.2,6,10,14.3,16,59.3,1,6,,,,,21.8,42.1,71.6,,43.8,,,57.3,,,0,0,16,20.0,118.3,12.5,2,1,0,0,1,1,6.3,178,13.7
Mikey Keene,70961,QB,UCF,1,2.91,2.91,,,26,323,72.7,11,11,4.6,1.96,0,0,0.0,72.7,8,2,0.0,11,42.3,0,4,,,,,65.6,57.1,70.4,,56.9,,,,,,0,0,11,0.0,118.0,0.0,0,0,0,0,1,0,0.0,66,6.0,60.0,10,15,7.3,3.61,0,0,0.0,40.0,6,7,0.0,15,57.7,0,2,,,,,66.4,49.4,71.4,,49.4,,,,,,0,0,15,0.0,49.0,0.0,0,0,0,5,0,1,6.7,49,3.3
Brandon Peters,40416,QB,ILLINOIS,1,3.34,3.04,6.1,5.4,26,187,80.0,5,5,4.2,1.84,0,0,0.0,80.0,4,0,0.0,5,19.2,0,3,,,,,63.8,61.8,68.1,,61.6,,,,,,0,0,5,,104.2,0.0,0,0,0,0,0,0,0.0,45,9.0,73.3,15,18,15.0,3.7,0,2,11.1,55.6,10,3,9.1,21,80.8,1,8,,,,,67.2,88.4,72.5,,88.0,,,62.6,,,1,1,21,33.3,89.4,4.8,1,2,0,2,1,1,4.8,197,10.9
Justin Rogers,77666,QB,UNLV,1,3.08,2.76,3.08,6.1,26,325,42.9,7,7,5.7,2.07,0,0,0.0,28.6,2,4,33.3,9,34.6,1,1,,,,,16.7,29.8,69.8,,29.9,,,,,,0,0,9,50.0,39.6,22.2,2,0,0,0,0,1,11.1,11,1.6,63.6,11,12,15.9,3.61,0,1,7.7,58.3,7,11,0.0,17,65.4,0,4,,,,,66.8,56.3,72.0,,59.9,,,53.4,,,0,0,18,27.3,92.4,17.6,3,2,0,1,0,0,0.0,120,10.0
Logan Bonner,39990,QB,UTAH ST,1,2.52,2.43,3.3,5.4,26,329,90.9,11,11,11.8,1.83,0,3,25.0,90.9,10,3,0.0,12,46.2,0,5,,,,,66.0,92.4,71.0,,92.1,,,,,,0,0,13,33.3,158.3,8.3,1,0,0,0,3,0,0.0,175,15.9,63.6,11,11,27.4,3.35,0,1,8.3,54.5,6,7,14.3,13,50.0,1,5,,,,,66.2,67.4,71.2,,69.7,,,57.0,,,0,0,14,14.3,139.0,7.7,1,1,0,0,2,0,0.0,137,12.5
Connor Bazelak,99135,QB,MISSOURI,1,2.55,2.55,,,26,229,46.2,13,15,6.4,1.84,0,1,6.7,40.0,6,3,0.0,15,57.7,0,2,,,,,66.4,56.7,71.4,,56.5,,,,,,1,0,15,0.0,47.9,0.0,0,0,0,1,0,0,0.0,27,1.8,40.0,10,11,13.4,3.52,0,0,0.0,36.4,4,4,0.0,11,42.3,0,3,,,,,66.2,47.8,71.2,,47.9,,,,,,0,1,14,0.0,8.9,0.0,0,0,0,1,0,1,7.1,38,3.5
Carson Strong,83524,QB,NEVADA,1,2.09,1.89,2.9,4.1,26,239,88.9,18,18,6.3,1.56,0,3,16.7,83.3,15,2,6.3,18,69.2,1,8,,,,,66.8,93.0,72.0,,92.7,,,,,,0,0,18,0.0,142.6,0.0,0,0,0,0,2,0,0.0,168,9.3,100.0,2,4,43.5,3.28,0,2,50.0,50.0,2,6,0.0,8,30.8,0,2,,,,,64.9,82.2,69.5,,88.1,,,57.3,,,1,0,8,50.0,135.4,37.5,3,1,0,1,2,0,0.0,120,30.0
Devin Grainger,78496,QB,GA STATE,1,2.54,2.26,2.1,4.7,26,175,66.7,15,16,9.4,2.01,0,0,0.0,50.0,8,3,20.0,17,65.4,2,6,,,,,66.7,57.7,71.8,,57.5,,,,,,1,0,17,33.3,87.5,5.9,1,0,0,0,1,1,5.9,88,5.5,50.0,6,6,15.8,3.53,0,2,28.6,50.0,3,5,0.0,9,34.6,0,3,,,,,17.6,67.1,70.1,,77.7,,,50.6,,,0,0,10,0.0,119.4,0.0,0,3,0,0,1,1,10.0,52,8.7
Ryan Hilinski,71295,QB,NWESTERN,1,2.62,2.37,4.53,,26,256,66.7,9,9,-0.3,1.65,0,0,0.0,66.7,6,0,0.0,10,38.5,0,1,,,,,65.6,61.6,70.4,,61.4,,,,,,0,0,11,,78.0,10.0,1,0,0,0,0,0,0.0,44,4.9,54.5,11,14,11.0,3.23,2,0,0.0,42.9,6,6,0.0,16,61.5,0,4,,,,,66.5,50.8,71.6,,50.7,,,,,,0,1,16,33.3,31.5,12.5,2,0,0,1,0,2,12.5,79,5.6
Tyler Vitt,83566,QB,TEXAS ST,1,2.7,2.7,,,25,314,63.6,11,11,11.4,1.94,0,0,0.0,63.6,7,2,0.0,11,44.0,0,3,,,,,66.0,58.7,71.0,,58.5,,,,,,0,0,13,0.0,116.1,0.0,0,0,0,0,1,1,7.7,81,7.4,54.5,11,14,10.0,3.31,0,0,0.0,28.6,4,9,33.3,14,56.0,2,3,,,,,66.2,53.9,71.2,,53.8,,,,,,1,0,14,0.0,39.6,0.0,0,0,0,2,0,1,7.1,40,2.9
Levi Lewis,60428,QB,LA LAFAYET,1,3.14,2.83,3.5,6.45,25,207,77.8,9,9,1.3,1.47,0,0,0.0,66.7,6,0,14.3,9,36.0,1,3,,,,,65.1,56.1,69.8,,55.9,,,,,,0,0,9,,78.0,0.0,0,0,0,0,0,0,0.0,44,4.9,70.0,10,13,13.8,4.09,0,0,0.0,53.8,7,10,0.0,16,64.0,0,5,,,,,66.7,67.8,71.8,,68.2,,,59.8,,,0,0,17,10.0,85.1,6.3,1,2,0,3,0,0,0.0,119,9.2
Casey Thompson,77677,QB,TEXAS,1,2.32,2.16,3.6,4.8,25,311,84.6,13,13,4.6,1.53,0,2,15.4,76.9,10,3,9.1,13,52.0,1,6,,,,,66.0,84.7,71.0,,84.0,,,,,,0,0,13,0.0,124.5,0.0,0,0,0,0,1,0,0.0,102,7.8,87.5,8,10,10.4,3.18,0,0,0.0,70.0,7,5,0.0,12,48.0,0,3,,,,,66.0,58.9,71.0,,61.5,,,57.3,,,1,1,13,20.0,49.2,8.3,1,1,0,1,0,1,7.7,68,6.8
Nicholas Vattiato,145302,QB,MIDDLE TN,1,2.36,2.3,3.0,3.95,25,224,100.0,12,13,2.5,1.83,1,0,0.0,84.6,11,1,8.3,13,52.0,1,5,,,,,66.0,67.7,0.0,,71.5,,,,,,0,0,13,0.0,95.2,0.0,0,0,0,0,0,0,0.0,89,6.8,16.7,6,8,13.2,3.21,1,0,0.0,12.5,1,5,0.0,11,44.0,0,1,,,,,65.8,29.4,70.7,,30.0,,,53.1,,,1,0,12,20.0,39.6,9.1,1,2,0,0,0,1,8.3,16,2.0
Daniel Richardson,97103,QB,C MICHIGAN,1,2.44,2.44,,,24,134,81.8,11,12,1.8,1.84,1,0,0.0,66.7,8,0,11.1,12,50.0,1,4,,,,,66.2,63.9,71.2,,63.6,,,,,,0,0,14,,112.2,0.0,0,0,0,0,1,0,0.0,77,6.4,33.3,12,12,20.5,3.04,0,0,0.0,33.3,4,3,0.0,12,50.0,0,3,,,,,66.0,58.8,71.0,,58.7,,,,,,0,1,13,0.0,41.3,0.0,0,0,0,0,1,1,7.7,53,4.4
Malik Cunningham,60436,QB,LOUISVILLE,1,2.99,2.57,,5.13,24,210,66.7,6,7,9.0,1.76,0,0,0.0,57.1,4,1,0.0,7,29.2,0,1,,,,,64.6,49.8,69.1,,49.7,,,,,,0,0,7,0.0,65.2,0.0,0,0,0,1,0,0,0.0,26,3.7,69.2,13,13,9.5,3.5,0,1,7.1,61.5,8,4,11.1,17,70.8,1,7,,,,,23.3,66.4,72.0,,70.0,,,56.3,,,0,1,18,0.0,59.5,0.0,0,4,0,0,0,2,11.1,119,9.2
Emory Jones,82111,QB,FLORIDA,1,2.79,2.79,,,24,163,100.0,8,8,-0.1,2.0,0,0,0.0,100.0,8,0,0.0,8,33.3,0,4,,,,,64.9,69.6,69.5,,69.2,,,,,,0,0,8,,85.9,0.0,0,0,0,0,0,0,0.0,37,4.6,56.3,16,16,12.8,3.18,0,0,0.0,50.0,8,10,11.1,16,66.7,1,4,,,,,66.5,42.1,71.6,,42.3,,,,,,0,3,16,0.0,57.8,0.0,0,0,0,0,1,3,18.8,126,7.9
Zeb Noland,40508,QB,S CAROLINA,1,2.96,2.82,2.8,6.2,24,289,83.3,6,9,4.7,2.09,3,0,0.0,55.6,5,2,0.0,9,37.5,0,1,,,,,65.1,66.0,69.8,,65.7,,,,,,0,0,9,0.0,65.0,0.0,0,0,0,0,0,0,0.0,36,4.0,53.8,13,13,12.7,3.49,0,1,7.1,46.2,6,9,14.3,15,62.5,1,4,,,,,66.4,57.0,71.6,,53.4,,,64.1,,,0,0,16,11.1,59.8,6.7,1,1,0,0,0,1,6.3,60,4.6
Jarret Doege,60353,QB,W VIRGINIA,1,2.69,2.44,3.6,6.0,24,343,90.0,10,11,3.5,1.84,1,0,0.0,81.8,9,1,0.0,11,45.8,0,5,,,,,65.8,48.1,70.7,,48.2,,,,,,0,1,12,0.0,87.5,0.0,0,0,0,0,1,1,8.3,75,6.8,87.5,8,10,12.3,3.41,0,1,10.0,70.0,7,5,0.0,13,54.2,0,4,,,,,66.0,87.1,71.0,,84.4,,,63.2,,,1,0,13,40.0,139.6,15.4,2,1,0,1,2,0,0.0,95,9.5
Cameron Rising,77663,QB,UTAH,1,3.1,3.01,,5.2,24,328,80.0,5,5,8.2,1.88,0,1,20.0,80.0,4,1,0.0,5,20.8,0,3,,,,,63.8,77.4,68.1,,76.8,,,,,,0,0,5,0.0,139.6,0.0,0,0,0,0,1,0,0.0,40,8.0,61.1,18,18,14.6,3.43,0,1,5.6,55.6,10,5,9.1,19,79.2,1,8,,,,,67.0,53.7,72.2,,50.3,,,64.9,,,0,1,19,0.0,94.4,0.0,0,1,0,0,2,2,10.5,139,7.7
KJ Jefferson,99129,QB,ARKANSAS,1,2.52,2.53,2.53,4.8,24,111,100.0,10,10,2.1,1.79,0,1,10.0,90.0,9,4,10.0,11,45.8,1,4,,,,,65.6,80.1,70.4,,79.6,,,,,,0,0,11,25.0,152.1,9.1,1,0,0,0,1,0,0.0,146,14.6,77.8,9,9,15.8,3.39,0,1,11.1,66.7,6,5,14.3,12,50.0,1,4,,,,,65.8,71.6,70.7,,67.6,,,64.3,,,0,0,12,40.0,109.7,16.7,2,1,0,0,0,0,0.0,116,12.9
Bryson Williams,155638,QB,TUSKEGEE,1,2.53,2.19,3.7,4.55,23,405,42.9,14,14,11.1,1.98,0,1,7.1,35.7,5,6,16.7,14,60.9,1,4,,,,,66.2,62.3,71.2,,62.0,,,,,,0,1,14,0.0,58.6,0.0,0,0,0,0,1,1,7.1,110,7.9,50.0,4,5,22.0,3.38,0,1,20.0,0.0,0,7,100.0,9,39.1,2,2,,,,,16.7,48.5,69.8,,36.6,,,69.5,,,0,0,9,28.6,39.6,22.2,2,2,0,1,0,1,11.1,0,0.0
Will Levis,83542,QB,KENTUCKY,1,2.44,2.11,3.5,3.68,23,202,91.7,12,13,5.8,1.62,0,0,0.0,84.6,11,1,0.0,13,56.5,0,7,,,,,66.2,61.3,71.2,,61.0,,,,,,1,0,14,0.0,97.1,0.0,0,0,0,0,0,0,0.0,95,7.3,75.0,4,5,24.5,3.51,0,0,0.0,60.0,3,5,0.0,10,43.5,0,6,,,,,65.4,87.1,70.1,,76.0,,,74.7,,,0,0,10,20.0,97.1,10.0,1,4,0,1,0,0,0.0,54,10.8
Mike DiLiello,121801,QB,MIDDLE TN,1,2.27,1.94,2.1,5.7,23,224,100.0,11,11,-1.9,1.21,0,0,0.0,90.9,10,2,9.1,12,52.2,1,5,,,,,65.8,57.9,71.0,,57.7,,,,,,0,0,13,50.0,135.2,8.3,1,0,0,0,1,0,0.0,101,9.2,37.5,8,9,21.4,3.44,0,0,0.0,33.3,3,6,0.0,11,47.8,0,3,,,,,65.6,56.5,70.4,,54.3,,,62.0,,,1,0,11,0.0,49.8,0.0,0,2,0,0,0,0,0.0,43,4.8
Dylan Hopkins,83571,QB,UAB,1,2.44,2.09,4.1,4.2,23,321,91.7,12,12,-0.6,1.66,0,0,0.0,83.3,10,1,9.1,13,56.5,1,4,,,,,20.0,54.4,71.0,,54.3,,,,,,0,0,13,100.0,129.2,7.7,1,0,0,0,2,1,7.7,66,5.5,57.1,7,7,11.1,3.46,0,0,0.0,57.1,4,4,0.0,10,43.5,0,2,,,,,65.4,54.9,70.1,,57.8,,,57.0,,,0,1,10,50.0,32.1,20.0,2,1,0,0,0,1,10.0,37,5.3
Hendon Hooker,60593,QB,TENNESSEE,1,2.93,2.24,3.6,5.88,23,307,70.0,10,11,3.7,1.79,1,0,0.0,63.6,7,0,0.0,11,47.8,0,4,,,,,65.6,45.6,70.4,,45.6,,,,,,0,0,11,,115.7,0.0,0,0,0,0,1,1,9.1,80,7.3,71.4,7,7,13.4,3.98,0,1,14.3,42.9,3,4,40.0,12,52.2,2,2,,,,,65.8,57.6,70.7,,72.7,,,46.1,,,0,0,12,25.0,122.6,8.3,1,4,0,0,1,0,0.0,76,10.9
Tanner Morgan,55239,QB,MINNESOTA,1,2.59,2.22,3.13,4.85,22,225,76.9,13,13,10.4,1.86,0,1,7.1,76.9,10,4,0.0,14,63.6,0,7,,,,,66.4,90.9,71.4,,90.6,,,,,,0,1,15,25.0,86.2,7.1,1,0,0,0,0,0,0.0,167,12.8,50.0,4,4,17.5,3.86,0,0,0.0,50.0,2,4,0.0,8,36.4,0,2,,,,,64.9,58.1,69.5,,57.3,,,60.2,,,0,0,8,50.0,119.8,25.0,2,2,0,0,1,0,0.0,35,8.8
Theo Day,83515,QB,N IOWA,1,2.6,2.6,,,22,255,77.8,9,10,10.1,2.13,0,1,8.3,70.0,7,2,0.0,10,45.5,0,5,,,,,65.8,84.9,70.7,,84.1,,,,,,1,0,12,0.0,124.2,0.0,0,0,0,0,1,0,0.0,73,7.3,45.5,11,12,16.0,2.99,0,1,8.3,41.7,5,8,0.0,12,54.5,0,3,,,,,65.8,47.9,70.7,,48.0,,,,,,1,1,12,0.0,42.4,0.0,0,0,0,0,0,1,8.3,116,9.7
Stetson Bennett,60387,QB,GEORGIA,1,2.38,2.27,4.5,,21,173,83.3,12,13,7.6,1.71,1,0,0.0,69.2,9,0,10.0,13,61.9,1,7,,,,,66.0,72.3,71.0,,71.9,,,,,,0,0,13,,151.3,0.0,0,0,0,0,3,0,0.0,162,12.5,71.4,7,7,16.0,3.46,0,1,12.5,71.4,5,2,0.0,8,38.1,0,4,,,,,65.1,72.5,69.8,,72.1,,,,,,0,0,9,50.0,153.3,12.5,1,0,0,0,1,0,0.0,93,13.3
Lucas Johnson,40551,QB,S DIEGO ST,1,2.4,2.38,2.9,,21,284,69.2,13,13,5.1,1.91,0,0,0.0,61.5,8,1,11.1,13,61.9,1,5,,,,,66.0,45.6,71.0,,45.7,,,,,,0,0,13,0.0,75.2,0.0,0,0,0,0,0,2,15.4,68,5.2,16.7,6,7,15.3,3.21,0,0,0.0,14.3,1,4,0.0,8,38.1,0,1,,,,,64.9,51.9,69.5,,51.9,,,,,,0,0,8,25.0,44.9,12.5,1,0,0,1,0,0,0.0,30,4.3
Frank Harris,60586,QB,UTSA,1,3.12,2.51,2.15,5.2,21,331,60.0,5,7,2.2,1.83,0,0,0.0,42.9,3,3,0.0,9,42.9,0,2,,,,,5.0,26.3,69.8,,27.4,,,54.5,,,0,0,9,33.3,50.3,11.1,1,1,0,2,0,3,33.3,20,2.9,71.4,7,7,14.3,4.08,0,0,0.0,57.1,4,9,20.0,12,57.1,1,3,,,,,19.2,52.1,71.0,,49.1,,,61.0,,,0,0,13,11.1,72.9,8.3,1,4,0,0,0,1,7.7,39,5.6
Steven Krajewski,77650,QB,UCONN,1,2.58,2.37,4.6,4.5,21,146,63.6,11,11,3.3,1.98,0,0,0.0,45.5,5,3,28.6,11,52.4,2,2,,,,,66.0,50.7,71.0,,50.6,,,,,,0,0,13,0.0,54.4,0.0,0,0,0,0,0,1,7.7,38,3.5,71.4,7,8,13.9,3.23,0,1,12.5,50.0,4,3,20.0,10,47.6,1,3,,,,,65.6,82.4,70.4,,73.9,,,71.8,,,0,0,11,33.3,104.7,10.0,1,1,0,1,1,0,0.0,41,5.1
Ladarius Skelton,78528,QB,SOUTHERN U,1,2.46,2.08,,6.08,21,297,69.2,13,13,6.2,1.57,0,1,7.1,61.5,8,1,11.1,13,61.9,1,3,,,,,66.2,63.6,71.2,,63.3,,,,,,0,0,14,0.0,95.7,0.0,0,0,0,0,1,1,7.1,52,4.0,50.0,6,6,12.7,3.89,0,0,0.0,50.0,3,4,0.0,8,38.1,0,3,,,,,65.1,58.1,69.8,,36.7,,,81.8,,,0,1,9,0.0,55.6,0.0,0,2,0,0,0,1,11.1,74,12.3
Braxton Burmeister,60513,QB,VA TECH,1,3.26,2.66,3.45,5.8,21,337,50.0,6,7,10.8,1.8,0,0,0.0,42.9,3,1,0.0,7,33.3,0,2,,,,,64.6,53.7,69.1,,53.7,,,,,,0,0,7,0.0,58.6,0.0,0,0,0,1,0,0,0.0,35,5.0,50.0,6,7,15.2,3.99,0,2,28.6,42.9,3,6,0.0,14,66.7,0,4,,,,,66.2,69.5,71.2,,74.4,,,56.3,,,0,0,14,66.7,129.5,28.6,4,3,0,1,1,0,0.0,106,15.1
Jordan Yates,97416,QB,GA TECH,1,2.98,2.83,3.17,3.9,21,176,85.7,7,8,0.1,1.81,1,0,0.0,62.5,5,1,16.7,9,42.9,1,1,,,,,65.1,70.6,69.8,,70.2,,,,,,0,0,9,100.0,66.7,11.1,1,0,0,0,0,0,0.0,24,3.0,60.0,5,8,8.0,3.86,0,1,12.5,37.5,3,8,0.0,12,57.1,0,2,,,,,65.8,64.7,70.7,,63.6,,,61.4,,,1,0,12,25.0,56.3,16.7,2,2,0,2,0,0,0.0,44,5.5
Jason Brown,109060,QB,S CAROLINA,1,3.15,3.12,,3.8,20,289,62.5,8,8,1.1,1.84,0,0,0.0,50.0,4,0,20.0,8,40.0,1,1,,,,,64.9,35.9,69.5,,36.1,,,,,,0,1,8,,16.7,0.0,0,0,0,0,0,1,12.5,17,2.1,44.4,9,11,16.7,4.03,0,0,0.0,36.4,4,8,0.0,12,60.0,0,2,,,,,65.6,41.1,70.7,,43.0,,,57.3,,,0,1,12,0.0,13.4,0.0,0,1,0,2,0,1,8.3,50,4.5
Mariano Valenti,97604,QB,TEMPLE,1,2.56,2.08,2.63,4.7,20,306,80.0,10,10,4.5,1.61,0,0,0.0,80.0,8,3,0.0,12,60.0,0,4,,,,,66.0,64.3,71.0,,64.0,,,,,,0,0,13,66.7,89.2,16.7,2,0,0,0,0,0,0.0,54,5.4,50.0,4,4,9.8,3.98,0,1,25.0,50.0,2,6,0.0,8,40.0,0,2,,,,,64.9,71.8,69.5,,65.2,,,66.9,,,0,0,8,16.7,63.5,12.5,1,3,0,0,0,0,0.0,19,4.8
Cade McNamara,101620,QB,MICHIGAN,1,2.5,2.43,,3.8,20,222,90.9,11,11,5.5,1.96,0,1,9.1,81.8,9,2,10.0,11,55.0,1,2,,,,,65.6,59.0,70.4,,58.8,,,,,,0,1,11,0.0,61.7,0.0,0,0,0,0,0,1,9.1,87,7.9,57.1,7,8,11.7,3.14,0,2,20.0,50.0,4,3,0.0,9,45.0,0,2,,,,,65.6,78.8,70.4,,74.9,,,64.1,,,1,0,11,0.0,81.3,0.0,0,1,0,0,0,0,0.0,72,9.0
DJ Uiagalelei,122162,QB,CLEMSON,1,2.62,2.56,,3.7,20,140,75.0,8,8,6.6,1.61,0,1,12.5,50.0,4,0,33.3,8,40.0,2,1,,,,,64.9,74.9,69.5,,74.5,,,,,,0,0,8,,56.3,0.0,0,0,0,0,0,0,0.0,17,2.1,50.0,10,11,19.6,3.28,0,0,0.0,45.5,5,5,0.0,12,60.0,0,4,,,,,65.8,51.5,70.7,,46.5,,,64.9,,,0,1,12,0.0,33.1,0.0,0,1,0,1,0,1,8.3,82,7.5
Miles Hastings,103943,QB,UC DAVIS,1,2.41,2.22,,4.0,19,322,70.0,10,11,3.8,1.84,1,0,0.0,45.5,5,1,28.6,11,57.9,2,4,,,,,65.8,55.7,70.7,,55.6,,,,,,0,1,12,0.0,48.3,0.0,0,0,0,0,1,1,8.3,42,3.8,50.0,6,6,11.5,3.2,0,0,0.0,33.3,2,5,33.3,8,42.1,1,1,,,,,64.9,46.0,69.5,,50.9,,,52.9,,,0,1,8,0.0,11.8,0.0,0,2,0,0,0,1,12.5,31,5.2
TJ McMahon,83521,QB,RICE,1,2.24,2.24,,,19,275,72.7,11,12,7.0,1.83,1,0,0.0,58.3,7,4,12.5,12,63.2,1,3,,,,,66.0,75.0,71.0,,74.4,,,,,,0,0,13,0.0,101.4,0.0,0,0,0,0,1,0,0.0,66,5.5,71.4,7,7,18.1,2.94,0,2,22.2,71.4,5,3,0.0,7,36.8,0,4,,,,,65.1,71.5,69.8,,71.0,,,,,,0,1,9,0.0,113.7,0.0,0,0,0,0,1,1,11.1,125,17.9
Jordon Brookshire,98678,QB,S DIEGO ST,1,2.88,2.51,2.6,4.8,19,284,71.4,7,7,3.9,1.87,0,0,0.0,71.4,5,0,0.0,7,36.8,0,2,,,,,64.6,54.0,69.1,,54.0,,,,,,0,0,7,,93.2,0.0,0,0,0,0,0,0,0.0,53,7.6,75.0,8,8,14.4,3.47,0,1,11.1,75.0,6,2,0.0,12,63.2,0,6,,,,,66.0,82.9,71.0,,88.5,,,56.9,,,0,0,13,50.0,156.3,8.3,1,3,0,0,1,0,0.0,139,17.4
Jayden Daniels,97993,QB,ARIZONA ST,1,3.81,2.17,7.3,8.65,19,110,100.0,8,8,4.9,1.58,0,0,0.0,87.5,7,0,12.5,8,42.1,1,4,,,,,65.1,86.7,69.8,,86.0,,,,,,0,0,9,,147.9,0.0,0,0,0,0,2,0,0.0,80,10.0,50.0,6,6,14.0,5.43,0,0,0.0,50.0,3,6,0.0,11,57.9,0,1,,,,,65.6,59.5,70.4,,47.5,,,69.0,,,0,0,11,16.7,56.3,9.1,1,4,0,0,0,0,0.0,6,1.0
Chris Oladokun,40364,QB,S DAK ST,1,3.08,2.8,,5.45,19,292,71.4,7,7,9.7,1.96,0,0,0.0,57.1,4,0,20.0,7,36.8,1,3,,,,,64.6,69.0,69.1,,68.6,,,,,,0,0,7,,71.7,0.0,0,0,0,0,0,1,14.3,37,5.3,66.7,9,10,15.8,3.73,0,1,9.1,40.0,4,3,33.3,12,63.2,2,3,,,,,66.0,66.8,71.0,,66.2,,,61.3,,,0,0,13,0.0,96.7,0.0,0,2,0,1,2,0,0.0,52,5.2
