player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_pass_rush_defense,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_pass_rush_defense,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Joe Milton III,82151,QB,TENNESSEE,1,2.3,2.28,2.9,,34,307,78.3,23,23,2.0,1.6,0,0,0.0,73.9,17,5,5.6,23,67.6,1,6,,,,,67.6,60.5,73.0,,60.2,,,,,,0,0,24,0.0,125.5,0.0,0,0,0,0,2,0,0.0,181,7.9,70.0,10,10,12.2,3.75,0,0,0.0,40.0,4,4,42.9,11,32.4,3,2,,,,,65.6,64.0,70.4,,63.7,,,,,,0,0,11,25.0,53.3,9.1,1,0,0,0,0,0,0.0,43,4.3
Jaden Rashada,171886,QB,ARIZONA ST,1,2.51,2.23,3.73,4.8,34,110,71.4,21,22,4.4,1.92,0,0,0.0,63.6,14,4,6.7,23,67.6,1,2,,,,,67.5,42.0,72.8,,42.1,,,,,,1,1,23,25.0,54.2,4.3,1,0,0,0,0,1,4.3,95,4.3,50.0,6,7,18.7,3.75,0,0,0.0,28.6,2,10,33.3,11,32.4,1,3,,,,,66.2,62.9,71.2,,61.7,,,61.8,,,1,0,14,20.0,109.5,18.2,2,2,0,0,1,0,0.0,72,10.3
Mason Garcia,123811,QB,E CAROLINA,1,3.36,2.92,4.17,4.3,34,156,63.6,11,11,6.4,1.88,0,0,0.0,54.5,6,3,14.3,12,35.3,1,1,,,,,65.8,36.0,70.7,,36.3,,,,,,0,1,12,33.3,27.1,8.3,1,0,0,0,0,1,8.3,46,4.2,40.0,10,12,8.9,4.16,0,0,0.0,33.3,4,13,0.0,22,64.7,0,6,,,,,67.5,67.3,72.8,,58.7,,,68.9,,,1,0,23,15.4,70.1,9.1,2,8,0,1,1,0,0.0,16,1.3
Jordan McCloud,101058,QB,JAMES MAD,1,2.59,2.38,3.3,5.45,34,197,71.4,21,21,6.0,1.93,0,2,9.1,66.7,14,4,6.7,21,61.8,1,5,,,,,67.4,80.5,72.7,,79.8,,,,,,0,0,22,0.0,99.5,0.0,0,0,0,0,1,0,0.0,131,6.2,66.7,9,10,11.9,3.65,0,0,0.0,60.0,6,6,0.0,13,38.2,0,3,,,,,23.3,39.2,72.0,,31.0,,,67.6,,,1,0,18,16.7,90.8,7.7,1,2,0,0,0,2,11.1,93,9.3
Darius Perrantes,103934,QB,DUQUESNE,1,2.66,2.65,2.77,,34,155,55.6,18,18,12.4,2.04,0,0,0.0,44.4,8,5,20.0,19,55.9,2,3,,,,,67.1,58.7,72.4,,58.5,,,,,,0,1,20,20.0,28.9,5.3,1,0,0,0,0,1,5.0,56,3.1,46.2,13,13,23.0,3.44,0,1,7.7,46.2,6,8,0.0,15,44.1,0,6,,,,,66.4,66.0,71.4,,65.6,,,,,,0,1,15,25.0,100.2,13.3,2,0,0,0,2,1,6.7,164,12.6
Luke Bailey,143172,QB,DRAKE,1,2.89,2.84,,4.4,34,153,80.0,15,15,4.8,2.06,0,0,0.0,73.3,11,4,8.3,15,44.1,1,5,,,,,66.4,59.6,71.4,,59.4,,,,,,0,0,15,0.0,110.4,0.0,0,0,0,0,1,0,0.0,90,6.0,88.2,17,18,12.4,3.54,0,2,11.1,72.2,13,6,13.3,19,55.9,2,9,,,,,67.0,90.0,72.2,,87.0,,,64.9,,,0,1,19,0.0,95.4,0.0,0,1,0,1,1,1,5.3,163,9.1
Ta'Quan Roberson,101625,QB,UCONN,1,2.52,2.36,4.8,5.0,34,146,77.8,18,18,8.9,1.82,0,0,0.0,77.8,14,3,0.0,18,52.9,0,9,,,,,66.8,66.8,72.0,,66.4,,,,,,0,1,18,0.0,93.8,0.0,0,0,0,0,1,1,5.6,137,7.6,70.0,10,12,15.6,3.53,0,0,0.0,41.7,5,5,28.6,15,44.1,2,3,,,,,66.4,58.4,71.4,,63.1,,,52.8,,,0,0,15,20.0,92.0,6.7,1,2,0,2,1,1,6.7,79,6.6
Nathan Kent,148446,QB,TOWSON,1,2.77,2.46,3.03,5.27,34,317,81.3,16,16,3.9,1.83,0,0,0.0,68.8,11,4,15.4,17,50.0,2,6,,,,,22.9,61.2,72.0,,60.9,,,,,,0,1,18,25.0,78.6,5.9,1,0,0,0,1,1,5.6,94,5.9,55.6,9,11,20.7,3.72,0,0,0.0,45.5,5,11,0.0,17,50.0,0,4,,,,,66.8,70.4,72.0,,72.7,,,58.1,,,1,0,18,27.3,110.4,17.6,3,3,0,1,1,0,0.0,106,9.6
Cole Snyder,97617,QB,BUFFALO,1,2.42,2.34,,4.7,33,126,100.0,16,18,4.6,1.86,1,0,0.0,88.9,16,0,0.0,18,54.5,0,8,,,,,67.0,79.3,72.2,,78.6,,,,,,0,0,19,,115.0,0.0,0,0,0,1,1,0,0.0,129,7.2,72.7,11,14,17.0,3.09,0,3,20.0,57.1,8,5,0.0,15,45.5,0,6,,,,,66.7,73.5,0.0,,78.7,,,57.8,,,1,0,17,0.0,130.7,0.0,0,1,0,2,2,1,5.9,139,9.9
Robert Coleman,76149,QB,LAMAR,1,2.92,2.62,3.68,4.17,33,204,100.0,10,10,4.1,1.82,0,0,0.0,100.0,10,2,0.0,11,33.3,0,5,,,,,65.6,77.4,70.4,,82.8,,,56.4,,,0,0,11,0.0,137.9,0.0,0,1,0,0,1,0,0.0,91,9.1,78.6,14,15,12.1,3.47,1,1,6.7,60.0,9,14,18.2,22,66.7,2,4,,,,,67.5,82.9,72.8,,86.3,,,56.9,,,0,1,23,35.7,51.8,22.7,5,2,0,0,0,0,0.0,99,6.6
Colby Suits,82143,QB,HOUCHR,1,2.55,2.14,2.6,4.8,33,183,75.0,20,21,6.5,1.83,0,0,0.0,66.7,14,4,6.7,21,63.6,1,9,,,,,67.4,71.7,72.7,,71.2,,,,,,1,1,22,0.0,82.0,0.0,0,0,0,0,1,0,0.0,143,6.8,50.0,6,6,16.8,3.82,0,0,0.0,50.0,3,6,0.0,12,36.4,0,4,,,,,66.0,69.1,71.2,,70.2,,,61.0,,,0,0,14,16.7,131.3,8.3,1,5,0,0,1,1,7.1,69,11.5
Kurtis Rourke,97998,QB,OHIO,1,2.91,2.8,,3.7,33,259,85.7,14,14,7.6,2.11,0,1,7.1,71.4,10,0,16.7,14,42.4,2,7,,,,,66.2,84.5,71.2,,83.7,,,,,,0,1,14,,70.5,0.0,0,0,0,0,0,0,0.0,130,9.3,66.7,15,15,8.5,3.5,0,0,0.0,53.3,8,5,20.0,19,57.6,2,6,,,,,67.0,50.3,72.2,,51.0,,,56.8,,,0,1,19,0.0,61.2,0.0,0,4,0,0,1,1,5.3,73,4.9
Garrett Shrader,98212,QB,SYRACUSE,1,2.63,2.35,5.7,4.33,33,304,85.7,21,21,8.1,1.83,0,1,4.3,76.2,16,3,11.1,21,63.6,2,9,,,,,67.5,79.8,72.8,,79.1,,,,,,0,0,23,0.0,103.3,0.0,0,0,0,0,0,0,0.0,190,9.0,50.0,6,8,15.5,4.04,1,1,10.0,37.5,3,6,0.0,12,36.4,0,3,,,,,66.2,54.9,71.2,,55.1,,,58.6,,,0,0,14,16.7,122.9,8.3,1,3,0,1,1,0,0.0,96,12.0
Will Howard,122599,QB,KANSAS ST,1,2.55,2.48,2.7,4.5,33,199,88.2,17,17,4.8,1.81,0,0,0.0,82.4,14,2,6.7,17,51.5,1,6,,,,,66.7,57.6,71.8,,57.4,,,,,,0,0,17,0.0,112.3,0.0,0,0,0,0,1,1,5.9,106,6.2,46.2,13,14,18.5,3.33,0,1,7.1,42.9,6,7,0.0,16,48.5,0,6,,,,,66.5,55.5,71.6,,52.0,,,64.2,,,0,1,16,14.3,74.4,6.3,1,1,0,1,1,1,6.3,143,10.2
Cole Doyle,159501,QB,ST FRANCIS,1,2.66,2.35,2.6,4.34,33,299,94.1,17,17,2.2,1.63,0,0,0.0,88.2,15,3,6.3,17,51.5,1,3,,,,,66.7,83.7,71.8,,83.1,,,,,,0,0,17,0.0,89.2,0.0,0,0,0,0,0,0,0.0,92,5.4,50.0,10,10,18.8,3.76,0,1,10.0,50.0,5,8,0.0,16,48.5,0,6,,,,,66.5,57.6,71.6,,49.7,,,67.2,,,0,2,16,12.5,77.9,6.3,1,5,0,0,1,2,12.5,97,9.7
Carson Beck,124010,QB,GEORGIA,1,2.37,2.22,,3.83,33,173,94.1,17,18,3.8,1.62,0,0,0.0,83.3,15,2,6.3,18,54.5,1,8,,,,,67.0,77.5,72.2,,76.9,,,,,,0,0,19,0.0,123.8,0.0,0,0,0,1,1,0,0.0,167,9.3,81.8,11,12,12.4,3.26,0,2,15.4,66.7,8,3,11.1,15,45.5,1,6,,,,,21.8,68.8,71.6,,83.9,,,41.8,,,1,1,16,0.0,91.0,0.0,0,3,0,0,1,1,6.3,116,9.7
Seth Henigan,144267,QB,MEMPHIS,1,2.74,2.55,3.35,4.9,33,218,78.6,14,14,3.6,1.78,0,0,0.0,78.6,11,2,0.0,14,42.4,0,4,,,,,66.2,63.1,71.2,,62.8,,,,,,0,0,14,0.0,86.6,0.0,0,0,0,0,0,0,0.0,67,4.8,85.7,14,15,8.5,3.45,0,1,6.3,66.7,10,8,16.7,19,57.6,2,6,,,,,67.1,88.2,72.4,,91.0,,,52.9,,,0,0,20,25.0,145.0,10.5,2,2,0,1,2,0,0.0,172,11.5
Jalon Daniels,122555,QB,KANSAS,1,2.78,2.67,3.6,4.4,32,198,93.8,16,16,3.7,1.57,0,0,0.0,93.8,15,0,0.0,16,50.0,0,8,,,,,66.7,75.5,71.8,,74.9,,,,,,0,0,17,,142.7,0.0,0,0,0,0,2,0,0.0,140,8.8,54.5,11,13,19.7,3.99,0,1,7.7,46.2,6,8,0.0,16,50.0,0,6,,,,,66.5,71.8,71.6,,68.5,,,64.2,,,0,1,16,25.0,50.8,12.5,2,1,0,2,0,1,6.3,132,10.2
Peter Parrish,99138,QB,TXAMCO,1,2.93,2.72,2.6,3.87,32,1139,66.7,15,15,1.5,1.83,0,0,0.0,60.0,9,0,10.0,15,46.9,1,2,,,,,66.5,46.4,71.6,,46.4,,,,,,0,1,16,,36.8,0.0,0,0,0,0,0,1,6.3,45,3.0,42.9,7,10,12.9,3.91,0,0,0.0,30.0,3,12,0.0,17,53.1,0,2,,,,,66.7,46.1,71.8,,38.5,,,62.0,,,0,0,17,8.3,39.6,5.9,1,6,0,3,0,0,0.0,18,1.8
Derrach West,168040,QB,MHMRTI,1,2.43,2.3,2.4,4.25,32,999,73.7,19,19,7.8,1.92,0,0,0.0,52.6,10,5,28.6,20,62.5,4,4,,,,,67.1,62.7,72.4,,62.4,,,,,,0,0,20,20.0,70.3,5.0,1,0,0,0,0,0,0.0,111,5.8,37.5,8,9,17.6,3.28,0,1,11.1,11.1,1,6,66.7,12,37.5,2,3,,,,,65.8,75.2,70.7,,64.2,,,75.3,,,0,1,12,16.7,0.0,8.3,1,2,0,1,0,1,8.3,24,2.7
Emory Jones,82111,QB,CINCINNATI,1,2.56,2.35,3.9,4.45,32,138,78.6,14,14,0.0,1.79,0,0,0.0,78.6,11,3,0.0,14,43.8,0,4,,,,,66.2,60.4,71.2,,60.2,,,,,,0,1,14,0.0,76.2,0.0,0,0,0,0,1,0,0.0,52,3.7,66.7,12,12,9.8,3.34,0,0,0.0,58.3,7,11,12.5,17,53.1,1,5,,,,,66.7,67.0,71.8,,71.7,,,52.9,,,0,0,17,27.3,103.8,17.6,3,2,0,0,1,0,0.0,73,6.1
Dante Moore,173983,QB,UCLA,1,2.69,2.47,2.9,4.47,32,324,78.6,14,15,6.0,1.86,0,0,0.0,60.0,9,2,18.2,15,46.9,2,5,,,,,66.5,58.8,71.6,,58.6,,,,,,0,0,16,0.0,128.6,0.0,0,0,0,1,2,0,0.0,133,8.9,88.9,9,12,15.9,3.42,1,1,7.7,66.7,8,7,0.0,17,53.1,0,8,,,,,23.4,77.8,72.2,,79.7,,,60.6,,,0,0,19,28.6,137.5,11.8,2,3,0,2,1,1,5.3,157,13.1
Jaxson Dart,146409,QB,OLE MISS,1,2.53,2.3,3.5,4.9,32,226,68.8,16,17,6.7,1.83,0,0,0.0,64.7,11,3,0.0,17,53.1,0,7,,,,,66.7,65.5,71.8,,65.1,,,,,,0,1,17,0.0,84.7,0.0,0,0,0,1,1,0,0.0,137,8.1,77.8,9,10,15.6,3.32,0,2,20.0,60.0,6,7,14.3,15,46.9,1,6,,,,,66.4,79.3,71.4,,75.7,,,64.3,,,1,0,15,57.1,137.5,26.7,4,1,0,0,1,1,6.7,130,13.0
Dillon Gabriel,86272,QB,OKLAHOMA,1,2.59,2.43,2.7,4.83,32,261,88.9,18,18,2.3,1.99,0,0,0.0,77.8,14,2,12.5,18,56.3,2,8,,,,,66.8,83.4,72.0,,82.6,,,,,,0,0,18,0.0,135.6,0.0,0,0,0,0,4,0,0.0,127,7.1,75.0,8,9,7.8,3.61,0,0,0.0,55.6,5,6,16.7,13,40.6,1,5,,,,,66.4,71.7,71.4,,70.9,,,63.2,,,0,0,15,16.7,71.1,7.7,1,3,0,1,0,0,0.0,49,5.4
Trazon Connley,75885,QB,PRVIEW A&M,1,3.05,2.58,3.07,5.32,32,270,69.2,13,15,13.2,2.0,0,1,6.7,60.0,9,6,0.0,15,46.9,0,4,,,,,66.4,64.6,71.4,,64.3,,,,,,1,0,15,0.0,83.2,0.0,0,0,0,1,0,0,0.0,112,7.5,57.1,7,9,20.7,3.98,0,1,11.1,44.4,4,8,0.0,17,53.1,0,4,,,,,66.7,72.6,71.8,,68.6,,,66.7,,,0,1,17,37.5,36.6,17.6,3,5,0,2,0,0,0.0,80,8.9
Gavin McCusker,148580,QB,MERRIMACK,1,2.56,2.43,3.03,3.6,32,385,81.3,16,16,6.3,1.77,0,2,11.8,50.0,8,2,38.5,17,53.1,5,3,,,,,66.7,77.5,72.0,,76.9,,,,,,0,0,18,50.0,58.9,5.9,1,0,0,0,0,0,0.0,58,3.6,20.0,10,11,19.6,3.46,0,0,0.0,18.2,2,11,0.0,15,46.9,0,1,,,,,66.4,28.8,71.4,,29.3,,,53.1,,,0,0,15,18.2,39.6,13.3,2,2,0,1,0,3,20.0,23,2.1
Casey Case,130402,QB,STNY BROOK,1,2.08,2.14,2.5,,32,303,89.5,19,19,4.9,1.73,0,1,4.8,73.7,14,2,17.6,19,59.4,3,7,,,,,67.2,81.7,72.5,,80.9,,,,,,0,0,21,0.0,104.5,0.0,0,0,0,0,1,0,0.0,107,5.6,44.4,9,11,15.9,2.82,0,0,0.0,27.3,3,4,25.0,12,37.5,1,2,,,,,19.2,26.7,70.7,,26.9,,,,,,0,1,12,25.0,1.7,8.3,1,0,0,2,0,3,25.0,32,2.9
Chase Artopoeus,100577,QB,CHATTNOOGA,1,2.66,2.34,,4.36,32,137,75.0,16,16,5.8,1.93,0,0,0.0,75.0,12,5,0.0,16,50.0,0,7,,,,,67.1,70.0,72.4,,69.5,,,,,,0,0,20,0.0,90.9,0.0,0,0,0,0,0,0,0.0,101,6.3,100.0,11,11,13.0,3.39,0,0,0.0,90.9,10,8,9.1,16,50.0,1,10,,,,,66.5,90.5,71.8,,81.3,,,79.3,,,0,1,17,0.0,120.5,0.0,0,5,0,0,3,1,5.9,171,15.5
Anthony Colandrea,170131,QB,VIRGINIA,1,2.74,2.58,3.13,4.05,32,335,100.0,13,13,7.2,1.77,0,2,14.3,100.0,13,2,0.0,14,43.8,0,5,,,,,66.4,91.0,71.4,,90.7,,,,,,0,0,15,50.0,112.8,7.1,1,0,0,0,0,0,0.0,144,11.1,63.6,11,13,18.9,3.5,1,2,15.4,53.8,7,7,0.0,18,56.3,0,5,,,,,23.4,44.0,72.2,,49.1,,,49.9,,,0,1,19,42.9,106.6,16.7,3,2,0,1,2,2,10.5,233,17.9
Tyler Van Dyke,122225,QB,MIAMI FL,1,2.55,2.38,5.0,,32,220,82.4,17,19,5.1,1.92,1,1,5.3,63.2,12,4,14.3,19,59.4,2,7,,,,,67.0,78.6,72.2,,78.0,,,,,,1,0,19,0.0,138.8,0.0,0,0,0,0,3,0,0.0,203,10.7,100.0,10,11,13.0,3.46,1,3,21.4,81.8,9,4,10.0,13,40.6,1,6,,,,,21.8,85.2,71.6,,84.4,,,,,,0,0,16,50.0,158.3,15.4,2,0,0,0,2,1,6.3,171,15.5
Kedon Slovis,100580,QB,BYU,1,2.77,2.85,,,32,128,90.0,10,10,2.3,1.82,0,0,0.0,90.0,9,0,0.0,10,31.3,0,6,,,,,65.6,69.5,70.4,,69.1,,,,,,0,0,11,,143.8,0.0,0,0,0,0,1,0,0.0,105,10.5,73.7,19,21,14.5,3.35,0,4,17.4,57.1,12,10,14.3,21,65.6,2,10,,,,,67.5,91.0,72.8,,90.6,,,,,,0,1,23,0.0,115.3,0.0,0,0,0,2,3,1,4.3,231,11.0
Jordan Travis,77615,QB,FLORIDA ST,1,3.13,2.63,7.0,8.4,32,167,60.0,10,10,8.1,1.46,0,0,0.0,60.0,6,0,0.0,10,31.3,0,3,,,,,65.6,65.9,70.4,,65.6,,,,,,0,0,11,,102.5,0.0,0,0,0,0,1,0,0.0,41,4.1,50.0,18,19,15.1,3.88,0,3,13.6,47.4,9,6,0.0,22,68.8,0,8,,,,,67.7,80.7,73.1,,80.3,,,61.7,,,0,0,25,16.7,88.5,4.5,1,2,0,1,1,1,4.0,134,7.1
Mitch Griffis,123386,QB,WAKE,1,2.85,2.8,2.35,3.63,31,339,72.7,11,12,5.1,1.85,1,0,0.0,66.7,8,2,0.0,13,41.9,0,4,,,,,66.2,60.3,71.2,,60.0,,,,,,0,0,14,50.0,102.8,7.7,1,0,0,0,1,1,7.1,50,4.2,69.2,13,14,16.8,3.58,0,1,6.3,64.3,9,6,0.0,18,58.1,0,8,,,,,67.1,76.5,72.4,,73.9,,,66.4,,,0,0,20,16.7,122.9,5.6,1,3,0,1,1,2,10.0,146,10.4
Zack Annexstad,83516,QB,ILL STATE,1,2.8,2.26,5.6,5.63,31,188,78.9,19,19,4.4,2.03,0,0,0.0,63.2,12,2,20.0,19,61.3,3,4,,,,,67.0,57.9,72.2,,57.7,,,,,,0,0,19,0.0,77.5,0.0,0,0,0,0,0,1,5.3,104,5.5,100.0,7,7,8.1,4.03,0,1,14.3,85.7,6,6,14.3,12,38.7,1,6,,,,,65.8,90.4,70.7,,89.5,,,69.1,,,0,0,12,16.7,154.5,8.3,1,4,0,0,1,0,0.0,81,11.6
Kyle Wickersham,148418,QB,RICHMOND,1,2.84,2.28,3.89,5.3,31,276,92.9,14,14,3.6,1.91,0,0,0.0,85.7,12,4,7.7,14,45.2,1,3,,,,,66.4,61.6,71.4,,61.3,,,,,,0,0,15,0.0,88.7,0.0,0,0,0,0,0,0,0.0,74,5.3,66.7,6,8,7.7,3.6,1,0,0.0,50.0,4,13,0.0,17,54.8,0,2,,,,,66.8,29.3,72.0,,28.0,,,62.6,,,0,0,18,53.8,58.3,41.2,7,2,0,1,0,1,5.6,28,3.5
Justin Miller,103941,QB,SO UTAH,1,2.54,2.48,,4.3,31,298,83.3,12,14,3.8,1.7,0,0,0.0,64.3,9,1,10.0,14,45.2,1,4,,,,,66.2,73.7,71.2,,73.2,,,,,,1,0,14,0.0,79.8,0.0,0,0,0,1,0,0,0.0,81,5.8,69.2,13,16,19.7,3.22,1,5,31.3,43.8,7,7,22.2,17,54.8,2,8,,,,,66.7,93.9,71.8,,93.2,,,64.2,,,2,1,17,0.0,73.4,0.0,0,1,0,0,1,1,5.9,154,9.6
Luke Sprague,108964,QB,BETH COOK,1,2.42,2.27,,4.6,31,119,100.0,14,16,4.4,1.74,0,0,0.0,81.3,13,3,7.1,16,51.6,1,5,,,,,67.4,59.5,72.7,,59.3,,,,,,0,0,22,0.0,95.6,0.0,0,0,0,2,0,0,0.0,111,6.9,83.3,12,13,11.7,3.15,0,2,15.4,76.9,10,2,0.0,15,48.4,0,11,,,,,66.4,86.2,71.4,,86.7,,,61.7,,,0,0,15,0.0,144.6,0.0,0,2,0,1,2,0,0.0,121,9.3
Chris Zellous,153319,QB,HAMPTON,1,2.47,2.3,4.5,3.37,31,178,50.0,16,16,13.3,1.97,0,3,18.8,50.0,8,0,0.0,16,51.6,0,6,,,,,66.5,81.0,71.6,,80.2,,,,,,0,1,16,,84.9,0.0,0,0,0,0,2,0,0.0,106,6.6,63.6,11,11,15.2,3.01,0,1,7.7,63.6,7,6,0.0,15,48.4,0,4,,,,,66.7,54.6,71.8,,54.9,,,58.5,,,0,1,17,16.7,65.3,6.7,1,3,0,0,0,1,5.9,127,11.5
Jalen Macon,153929,QB,ARKAPB,1,2.79,2.39,4.43,4.47,31,112,92.9,14,15,3.0,1.86,0,0,0.0,80.0,12,1,7.7,15,48.4,1,4,,,,,66.4,71.0,71.4,,70.6,,,,,,0,0,15,0.0,93.9,0.0,0,0,0,1,0,0,0.0,98,6.5,80.0,10,10,8.8,3.66,0,0,0.0,80.0,8,11,0.0,16,51.6,0,7,,,,,66.4,53.1,71.6,,58.8,,,51.8,,,0,0,16,27.3,147.1,18.8,3,3,0,0,1,1,6.3,113,11.3
Jaquan Lynch,165877,QB,BARCOL,1,2.44,2.38,2.8,3.15,31,1473,68.8,16,16,8.0,1.73,0,0,0.0,56.3,9,3,18.2,16,51.6,2,6,,,,,66.5,77.2,71.6,,76.6,,,,,,0,0,16,0.0,103.1,0.0,0,0,0,0,1,0,0.0,128,8.0,66.7,12,12,16.8,3.21,0,1,8.3,58.3,7,8,12.5,15,48.4,1,6,,,,,66.4,78.9,71.4,,72.7,,,70.6,,,0,0,15,12.5,102.8,6.7,1,2,0,0,0,0,0.0,167,13.9
C.J. Duell,153949,QB,CENT CT ST,1,2.67,2.52,4.65,2.9,31,133,71.4,14,15,8.6,1.85,1,1,6.3,60.0,9,4,10.0,15,48.4,1,5,,,,,66.5,54.7,71.6,,54.6,,,,,,0,0,16,0.0,76.0,0.0,0,0,0,0,0,1,6.3,86,5.7,69.2,13,13,20.3,3.44,0,2,12.5,69.2,9,6,0.0,16,51.6,0,9,,,,,13.2,75.3,72.2,,72.9,,,63.2,,,0,0,19,33.3,137.5,12.5,2,1,0,0,1,2,10.5,213,16.4
Tyler Vander Waal,60615,QB,NWSTATE,1,2.97,2.69,2.83,5.5,31,257,69.2,13,13,7.0,2.02,0,1,7.1,61.5,8,5,11.1,13,41.9,1,4,,,,,66.2,66.5,71.2,,66.1,,,,,,0,0,14,0.0,105.0,0.0,0,0,0,0,1,0,0.0,81,6.2,40.0,10,12,22.1,3.67,0,2,15.4,25.0,3,12,25.0,18,58.1,1,4,,,,,67.1,57.0,72.4,,48.1,,,70.9,,,1,3,20,25.0,5.9,16.7,3,3,0,1,0,2,10.0,53,4.4
Darius Wilson,148492,QB,WM & MARY,1,3.44,2.91,4.25,6.35,31,348,61.5,13,13,12.0,2.01,0,0,0.0,46.2,6,1,25.0,13,41.9,2,5,,,,,66.0,80.6,71.0,,79.9,,,,,,0,0,13,0.0,82.9,0.0,0,0,0,0,1,0,0.0,52,4.0,54.5,11,12,14.1,4.48,0,0,0.0,50.0,6,9,0.0,18,58.1,0,5,,,,,67.0,46.4,72.2,,52.3,,,49.2,,,0,0,19,22.2,89.9,11.1,2,4,0,1,0,3,15.8,133,11.1
Aidan Bouman,122508,QB,S DAKOTA,1,2.8,2.69,3.5,5.3,30,291,69.2,13,13,8.8,1.92,0,0,0.0,53.8,7,4,22.2,13,43.3,2,4,,,,,66.0,76.6,71.0,,76.0,,,,,,0,0,13,0.0,61.1,0.0,0,0,0,0,0,0,0.0,44,3.4,69.2,13,15,11.8,3.48,1,1,6.7,60.0,9,6,0.0,17,56.7,0,9,,,,,66.7,82.6,71.8,,85.1,,,57.3,,,1,0,17,16.7,135.8,5.9,1,1,0,0,2,0,0.0,159,10.6
Carter Cravens,150714,QB,MOREHEAD,1,3.24,3.07,3.0,4.8,30,234,83.3,6,6,6.8,1.92,0,0,0.0,50.0,3,0,40.0,6,20.0,2,1,,,,,64.2,62.9,68.6,,62.7,,,,,,0,0,6,,56.3,0.0,0,0,0,0,0,0,0.0,12,2.0,61.1,18,20,20.4,3.57,0,3,12.5,55.0,11,11,0.0,24,80.0,0,11,,,,,68.0,83.4,73.5,,78.2,,,73.5,,,1,0,28,9.1,117.7,4.2,1,3,0,1,2,0,0.0,175,8.8
Devin Grainger,78496,QB,GA STATE,1,2.55,2.24,6.4,4.7,30,175,76.5,17,17,5.4,1.71,0,0,0.0,64.7,11,4,15.4,17,56.7,2,6,,,,,66.8,60.8,72.0,,60.6,,,,,,0,0,18,0.0,99.6,0.0,0,0,0,0,1,0,0.0,98,5.8,55.6,9,10,19.0,3.65,0,0,0.0,50.0,5,4,0.0,13,43.3,0,3,,,,,66.0,54.2,71.0,,52.7,,,60.8,,,1,0,13,25.0,62.5,7.7,1,2,0,0,0,0,0.0,45,4.5
Derek Robertson,142298,QB,MAINE,1,2.23,2.23,2.4,,30,212,78.9,19,21,4.4,1.89,0,0,0.0,71.4,15,6,0.0,22,73.3,0,4,,,,,67.5,58.6,72.8,,58.4,,,,,,2,2,23,16.7,38.5,4.5,1,0,0,0,0,0,0.0,83,4.0,50.0,6,8,9.7,3.18,0,0,0.0,37.5,3,7,0.0,8,26.7,0,2,,,,,65.1,41.4,69.8,,41.6,,,,,,0,1,9,0.0,10.4,0.0,0,0,0,2,0,1,11.1,32,4.0
Jacob Sirmon,83590,QB,N COLORADO,1,2.09,2.01,2.6,,30,253,72.2,18,18,3.8,1.66,0,0,0.0,55.6,10,6,23.1,20,66.7,3,4,,,,,67.2,58.6,72.5,,58.3,,,,,,0,0,21,33.3,62.5,10.0,2,0,0,0,0,0,0.0,61,3.4,62.5,8,8,19.4,2.94,0,1,11.1,37.5,3,6,40.0,10,33.3,2,1,,,,,65.6,61.6,70.4,,61.3,,,,,,0,1,11,33.3,20.8,20.0,2,0,0,0,0,1,9.1,52,6.5
