player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_pass,less_grades_pass_route,less_grades_run,less_grades_run_defense,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_pass,more_grades_pass_route,more_grades_run,more_grades_run_defense,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Mike Wright Jr.,124366,QB,VANDERBILT,1,2.84,2.5,3.4,5.37,34,333,76.5,17,18,5.1,1.89,1,0,0.0,66.7,12,0,7.7,18,52.9,1,8,,,,67.1,52.1,72.4,52.0,,,,0,0,20,,121.5,0.0,0,0,0,0,3,1,5.0,105,5.8,25.0,8,10,16.8,3.89,0,0,0.0,20.0,2,9,0.0,16,47.1,0,2,,,,66.7,34.2,71.8,32.0,,58.3,,0,1,17,33.3,0.0,18.8,3,3,0,2,0,1,5.9,17,1.7
Rogan Wells,149999,QB,W CAROLINA,1,2.85,2.62,,7.85,34,344,85.7,14,14,2.6,1.97,0,0,0.0,85.7,12,2,0.0,14,41.2,0,8,,,,66.2,74.3,71.2,73.8,,,,0,0,14,0.0,141.1,0.0,0,0,0,0,2,0,0.0,117,8.4,86.7,15,17,14.9,3.64,0,3,17.6,58.8,10,7,23.1,19,55.9,3,9,,,,67.0,93.5,72.2,91.2,,80.9,,0,0,19,0.0,139.6,0.0,0,2,0,2,2,0,0.0,201,11.8
Desmond Ridder,55086,QB,CINCINNATI,1,2.59,2.13,3.2,5.18,34,138,78.9,19,19,6.8,1.81,0,0,0.0,73.7,14,2,6.7,19,55.9,1,8,,,,67.0,73.0,72.2,72.4,,,,0,0,19,0.0,133.3,0.0,0,0,0,0,3,0,0.0,138,7.3,37.5,8,8,20.1,3.57,0,1,12.5,37.5,3,6,0.0,15,44.1,0,4,,,,66.4,59.3,71.4,58.0,,61.0,,0,1,15,50.0,40.1,20.0,3,4,0,0,0,0,0.0,89,11.1
Payton Thorne,101629,QB,MICH STATE,1,2.94,2.89,2.8,5.0,34,223,86.7,15,15,4.1,1.97,0,1,5.3,80.0,12,2,7.7,15,44.1,1,6,,,,67.0,76.7,72.2,76.1,,,,0,1,19,0.0,68.1,0.0,0,0,0,0,0,0,0.0,105,7.0,53.8,13,15,12.2,3.71,1,0,0.0,46.7,7,12,0.0,19,55.9,0,6,,,,67.4,54.5,72.8,48.2,,70.8,,0,1,23,25.0,38.5,15.8,3,1,0,1,0,2,8.7,91,6.1
Levi Lewis,60428,QB,LA LAFAYET,1,2.32,2.21,3.3,4.8,34,207,73.9,23,23,4.3,1.73,0,0,0.0,69.6,16,2,5.9,23,67.6,1,9,,,,67.6,62.2,73.0,61.9,,,,0,0,24,0.0,114.0,0.0,0,0,0,0,2,0,0.0,138,6.0,75.0,8,9,11.6,3.55,0,0,0.0,66.7,6,5,0.0,11,32.4,0,4,,,,65.8,63.8,70.7,66.3,,57.3,,0,0,12,20.0,136.3,9.1,1,1,0,1,1,0,0.0,90,10.0
Brock Purdy,77672,QB,IOWA STATE,1,3.7,3.38,4.5,5.1,34,193,72.7,11,11,3.4,1.95,0,0,0.0,72.7,8,1,0.0,11,32.4,0,1,,,,65.6,49.5,70.4,49.4,,,,0,0,11,0.0,85.4,0.0,0,0,0,0,0,0,0.0,60,5.5,57.1,14,16,13.3,4.53,0,0,0.0,50.0,8,15,0.0,23,67.6,0,6,,,,26.0,71.2,73.1,58.6,,79.0,,0,0,25,13.3,97.1,8.7,2,5,0,2,1,1,4.0,125,7.8
C.J. Stroud,129759,QB,OHIO STATE,1,2.63,2.63,,,34,260,73.7,19,20,5.4,1.95,0,0,0.0,70.0,14,2,0.0,20,58.8,0,6,,,,67.2,51.7,72.5,51.7,,,,0,0,21,0.0,96.7,0.0,0,0,0,1,0,0,0.0,174,8.7,69.2,13,14,17.2,3.61,0,1,6.3,57.1,8,9,11.1,14,41.2,1,7,,,,66.7,81.1,71.8,80.3,,,,0,0,17,0.0,112.5,0.0,0,0,0,1,1,0,0.0,131,9.4
Bret Edwards,88638,QB,NEW HAMP,1,3.6,3.35,4.49,3.9,34,240,62.5,8,8,4.0,2.16,0,0,0.0,50.0,4,1,20.0,8,23.5,1,3,,,,64.9,64.6,69.5,64.4,,,,0,0,8,0.0,56.3,0.0,0,0,0,0,0,0,0.0,17,2.1,56.3,16,18,10.3,4.05,0,1,5.6,44.4,8,14,11.1,26,76.5,1,4,,,,26.7,48.0,73.4,57.7,,43.6,,0,0,27,50.0,85.2,26.9,7,1,0,2,1,1,3.7,119,6.6
Devin Grainger,78496,QB,GA STATE,1,2.42,2.25,3.4,4.13,33,175,87.5,16,16,4.9,1.66,0,0,0.0,81.3,13,5,7.1,16,48.5,1,4,,,,66.5,66.5,71.6,66.1,,,,0,0,16,0.0,83.9,0.0,0,0,0,0,0,0,0.0,66,4.1,27.3,11,11,19.2,3.34,0,1,9.1,27.3,3,5,0.0,16,48.5,0,5,,,,66.5,64.7,71.6,54.5,,75.2,,0,0,16,40.0,53.6,12.5,2,3,0,0,0,0,0.0,70,6.4
Jeff Sims,122496,QB,GA TECH,1,2.95,2.95,2.6,4.27,33,176,77.8,9,9,8.3,2.14,0,1,10.0,77.8,7,3,0.0,10,30.3,0,3,,,,65.4,74.6,70.4,74.1,,,,0,0,11,33.3,135.2,10.0,1,0,0,0,1,0,0.0,68,7.6,53.3,15,17,8.1,3.45,0,0,0.0,47.1,8,14,0.0,22,66.7,0,5,,,,67.7,59.9,73.1,56.7,,64.9,,1,1,25,14.3,64.6,9.1,2,3,0,1,1,1,4.0,115,6.8
Malik Willis,60341,QB,LIBERTY,1,2.82,2.43,2.1,5.08,33,206,93.8,16,16,3.9,1.64,0,0,0.0,93.8,15,1,0.0,17,51.5,0,10,,,,66.8,61.3,72.0,61.0,,,,0,0,18,100.0,158.3,5.9,1,0,0,0,3,0,0.0,216,13.5,50.0,10,11,20.5,4.07,0,6,46.2,36.4,4,6,20.0,16,48.5,1,3,,,,66.8,93.4,72.0,95.9,,54.0,,0,0,18,0.0,97.2,0.0,0,5,0,1,1,0,0.0,91,8.3
RJ Martinez,147690,QB,N ARIZONA,1,2.73,2.44,6.0,4.47,33,252,73.7,19,19,9.2,1.88,0,3,14.3,73.7,14,3,0.0,19,57.6,0,8,,,,67.2,92.0,72.5,91.6,,,,0,0,21,0.0,130.6,0.0,0,0,0,0,2,0,0.0,146,7.7,55.6,9,10,19.3,3.89,0,2,20.0,40.0,4,8,20.0,14,42.4,1,4,,,,21.3,68.8,71.4,67.5,,62.9,,0,0,15,12.5,107.1,7.1,1,3,0,1,1,2,13.3,92,9.2
Jordan Travis,77615,QB,FLORIDA ST,1,4.03,3.39,4.38,6.46,33,167,75.0,4,4,3.3,1.48,0,0,0.0,75.0,3,0,0.0,4,12.1,0,1,,,,62.7,47.5,67.4,47.6,,,,0,0,4,,116.7,0.0,0,0,0,0,1,0,0.0,-18,-4.5,73.3,15,18,16.5,4.39,0,0,0.0,61.1,11,19,0.0,29,87.9,0,8,,,,27.7,61.3,73.7,64.7,,54.5,,0,0,30,31.6,119.2,20.7,6,5,0,3,1,1,3.3,206,11.4
Theo Day,83515,QB,N IOWA,1,2.74,2.46,3.1,4.56,33,255,68.8,16,16,10.3,2.04,0,1,5.9,62.5,10,3,9.1,16,48.5,1,3,,,,66.7,73.4,71.8,72.9,,,,0,0,17,0.0,114.1,0.0,0,0,0,0,2,0,0.0,78,4.9,55.6,9,9,11.9,3.62,0,0,0.0,33.3,3,8,40.0,16,48.5,2,5,,,,66.7,49.5,71.8,40.5,,66.2,,0,2,17,25.0,5.1,12.5,2,5,0,0,0,2,11.8,32,3.6
Adrian Martinez,83522,QB,NEBRASKA,1,3.58,3.53,3.1,4.23,33,238,25.0,4,5,11.0,1.98,1,0,0.0,20.0,1,1,0.0,5,15.2,0,1,,,,63.8,25.9,68.6,26.1,,,,0,2,6,0.0,40.4,0.0,0,0,0,0,1,1,16.7,16,3.2,66.7,21,24,17.0,3.86,0,1,4.0,54.2,13,14,7.1,28,84.8,1,12,,,,68.2,71.4,73.7,70.7,,62.5,,0,2,30,7.1,70.3,3.6,1,3,0,3,1,2,6.7,253,10.5
Gunnar Watson,83570,QB,TROY,1,2.55,2.51,2.93,,33,318,86.7,15,16,3.5,1.79,0,0,0.0,75.0,12,2,7.7,16,48.5,1,6,,,,66.5,80.7,71.6,80.0,,,,0,0,16,0.0,149.0,0.0,0,0,0,1,2,0,0.0,172,10.8,60.0,10,14,14.5,3.26,0,2,13.3,35.7,5,10,16.7,17,51.5,1,2,,,,12.6,40.9,72.0,41.0,,,,1,0,18,30.0,71.4,17.6,3,0,0,3,1,3,16.7,53,3.8
Bo Nix,97790,QB,AUBURN,1,2.68,2.36,8.2,9.5,33,115,88.2,17,17,5.2,1.85,0,0,0.0,82.4,14,2,6.7,17,51.5,1,9,,,,67.1,83.3,72.4,82.5,,,,0,0,20,0.0,126.5,0.0,0,0,0,0,1,0,0.0,164,9.6,61.5,13,13,11.0,3.8,0,0,0.0,61.5,8,5,0.0,15,45.5,0,5,,,,66.4,71.7,71.4,68.3,,64.2,,0,0,15,20.0,88.9,6.7,1,1,0,0,0,0,0.0,111,8.5
Derek Kyler,109012,QB,DARTMOUTH,1,2.51,2.42,3.3,3.6,33,148,88.2,17,17,5.1,1.8,0,1,5.9,82.4,14,1,6.7,17,51.5,1,5,,,,66.7,90.2,71.8,89.9,,,,0,0,17,0.0,97.1,0.0,0,0,0,0,0,0,0.0,124,7.3,63.6,11,13,16.3,3.26,0,1,7.7,53.8,7,8,0.0,16,48.5,0,8,,,,66.4,77.4,71.6,79.9,,57.0,,0,0,16,25.0,130.4,12.5,2,1,0,2,2,0,0.0,137,10.5
Caleb Williams,144622,QB,OKLAHOMA,1,3.57,3.51,3.9,5.1,32,261,87.5,8,8,2.1,1.81,0,0,0.0,62.5,5,1,28.6,8,25.0,2,3,,,,64.9,57.5,69.5,57.3,,,,0,0,8,0.0,79.2,0.0,0,0,0,0,0,0,0.0,48,6.0,85.7,21,22,16.2,4.15,0,5,21.7,81.8,18,11,0.0,24,75.0,0,17,,,,67.6,95.5,73.1,95.6,,57.3,,0,0,25,9.1,158.3,4.2,1,1,0,1,6,0,0.0,354,16.1
Chase Garbers,60356,QB,CAL,1,3.29,2.86,,5.13,32,130,80.0,10,10,8.0,1.78,0,1,10.0,70.0,7,0,12.5,10,31.3,1,4,,,,65.4,80.5,70.1,79.9,,,,0,0,10,,90.0,0.0,0,0,0,0,0,0,0.0,71,7.1,71.4,14,16,14.6,3.97,0,2,11.8,62.5,10,5,0.0,22,68.8,0,11,,,,67.5,85.3,72.8,91.2,,54.8,,0,0,23,0.0,143.5,0.0,0,6,0,2,3,0,0.0,191,11.9
Katravis Marsh,123289,QB,USF,1,2.5,2.32,,5.2,32,327,68.2,22,22,11.2,1.94,0,1,4.3,63.6,14,0,6.7,22,68.8,1,11,,,,67.5,70.6,72.8,70.0,,,,0,2,23,,67.0,0.0,0,0,0,0,1,1,4.3,183,8.3,12.5,8,8,24.9,3.73,0,0,0.0,12.5,1,2,0.0,10,31.3,0,0,,,,65.4,32.7,70.1,29.4,,62.8,,0,1,10,0.0,0.0,0.0,0,2,0,0,0,1,10.0,9,1.1
Braxton Burmeister,60513,QB,VA TECH,1,3.06,2.77,3.07,4.83,32,337,70.0,10,10,9.7,2.08,0,0,0.0,60.0,6,1,14.3,11,34.4,1,2,,,,65.6,57.4,70.4,57.3,,,,0,0,11,100.0,68.3,9.1,1,0,0,0,0,0,0.0,39,3.9,69.2,13,15,16.2,3.57,0,0,0.0,60.0,9,6,0.0,21,65.6,0,8,,,,67.2,71.5,72.5,75.3,,56.3,,0,0,21,33.3,143.8,9.5,2,4,0,2,2,0,0.0,215,14.3
Anthony Brown,40316,QB,OREGON,1,2.45,2.39,,4.1,32,264,100.0,15,17,0.5,1.82,1,0,0.0,82.4,14,1,6.7,17,53.1,1,8,,,,66.8,73.3,72.0,72.8,,,,0,0,18,0.0,123.5,0.0,0,0,0,1,1,0,0.0,152,8.9,78.6,14,14,11.6,3.15,0,3,20.0,78.6,11,3,0.0,15,46.9,0,7,,,,66.7,90.8,71.8,91.4,,57.3,,0,0,17,0.0,152.4,0.0,0,1,0,0,2,0,0.0,155,11.1
Chase Brice,60363,QB,APP STATE,1,2.49,2.36,,4.4,32,108,93.3,15,16,3.5,1.64,1,1,6.3,87.5,14,2,0.0,16,50.0,0,9,,,,66.5,91.4,71.6,91.1,,,,0,0,16,0.0,141.9,0.0,0,0,0,0,3,0,0.0,137,8.6,58.3,12,14,25.8,3.34,2,4,28.6,42.9,6,5,14.3,16,50.0,1,4,,,,66.5,80.9,71.6,87.1,,51.7,,0,0,16,0.0,97.0,0.0,0,2,0,0,1,0,0.0,119,8.5
Guenson Alexis,148625,QB,WAGNER,1,2.96,2.39,3.12,4.36,32,338,63.6,11,11,8.8,2.11,0,0,0.0,54.5,6,4,14.3,11,34.4,1,3,,,,65.6,50.5,70.4,50.6,,,,0,0,11,0.0,69.1,0.0,0,0,0,0,0,0,0.0,57,5.2,75.0,8,8,7.5,3.4,0,0,0.0,50.0,4,14,33.3,21,65.6,2,3,,,,24.8,45.7,72.7,54.5,,48.8,,0,0,22,42.9,56.3,28.6,6,7,0,0,0,1,4.5,19,2.4
Peyton Mansell,82135,QB,ABILENE CH,1,2.43,2.11,3.2,4.73,31,100,68.8,16,16,-0.5,1.64,0,0,0.0,62.5,10,6,9.1,17,54.8,1,7,,,,22.4,43.6,71.8,43.5,,,,0,0,17,16.7,127.3,5.9,1,0,0,0,3,1,5.9,129,8.1,70.0,10,10,12.1,3.4,0,1,10.0,70.0,7,6,0.0,14,45.2,0,3,,,,66.2,67.1,71.2,61.8,,66.9,,0,2,14,16.7,64.6,7.1,1,3,0,0,0,1,7.1,105,10.5
Donaven McCulley,144829,QB,INDIANA,1,3.2,2.84,4.75,4.55,31,190,71.4,7,7,11.9,2.06,0,0,0.0,71.4,5,1,0.0,7,22.6,0,3,,,,64.9,87.0,69.5,86.2,,,,0,0,8,0.0,132.7,0.0,0,0,0,0,2,1,12.5,53,7.6,60.0,15,18,13.4,3.53,0,1,5.3,50.0,9,11,0.0,24,77.4,0,6,,,,67.7,48.8,73.1,51.7,,52.8,,1,0,25,36.4,87.5,16.7,4,2,0,2,0,1,4.0,189,10.5
Logan Bonner,39990,QB,UTAH ST,1,2.77,2.7,,4.9,31,329,78.6,14,14,7.3,2.04,0,0,0.0,78.6,11,3,0.0,14,45.2,0,8,,,,66.4,69.4,71.4,68.9,,,,0,0,15,0.0,137.8,0.0,0,0,0,0,1,0,0.0,159,11.4,71.4,14,16,18.7,3.36,0,2,11.1,62.5,10,8,0.0,17,54.8,0,7,,,,66.8,74.9,72.2,76.6,,57.3,,1,0,19,0.0,145.8,0.0,0,1,0,1,3,1,5.3,202,12.6
Felix Harper,13753,QB,ALCORN ST,1,3.05,2.62,4.3,5.58,31,107,66.7,12,13,12.2,2.08,1,0,0.0,46.2,6,1,25.0,13,41.9,2,3,,,,66.2,67.8,71.2,67.4,,,,0,0,14,0.0,107.1,0.0,0,0,0,0,2,0,0.0,84,6.5,69.2,13,13,14.6,3.75,0,2,11.8,53.8,7,7,22.2,18,58.1,2,9,,,,67.4,91.6,72.7,81.8,,88.4,,0,0,22,14.3,126.9,5.6,1,4,0,0,2,0,0.0,126,9.7
Joe Mancuso,40312,QB,RICHMOND,1,2.39,2.03,,4.68,30,276,88.9,18,19,0.3,1.73,1,1,5.3,73.7,14,3,12.5,19,63.3,2,5,,,,67.0,77.4,72.2,76.8,,,,0,0,19,0.0,92.2,0.0,0,0,0,0,0,0,0.0,131,6.9,71.4,7,7,18.4,3.53,0,2,25.0,71.4,5,2,0.0,11,36.7,0,5,,,,65.8,80.0,70.7,91.4,,48.4,,0,1,12,0.0,113.7,0.0,0,4,0,0,3,0,0.0,166,23.7
Andrew Body,155202,QB,TEXAS STHN,1,2.57,2.17,4.25,4.83,30,313,72.7,22,22,10.8,1.95,0,1,4.5,72.7,16,4,0.0,22,73.3,0,13,,,,24.8,86.5,72.7,85.5,,,,0,0,22,0.0,153.6,0.0,0,0,0,0,4,1,4.5,271,12.3,0.0,3,3,19.7,4.29,0,0,0.0,0.0,0,5,,8,26.7,0,3,,,,65.1,53.5,69.8,32.0,,73.6,,0,0,9,40.0,39.6,25.0,2,3,0,0,0,0,0.0,0,0.0
Matt Myers,77698,QB,BUFFALO,1,2.72,2.51,3.22,5.4,30,126,57.1,14,15,9.6,2.11,0,0,0.0,40.0,6,4,25.0,17,56.7,2,4,,,,67.0,56.5,72.2,56.3,,,,1,1,19,50.0,28.2,11.8,2,0,0,0,0,1,5.3,74,4.9,66.7,9,9,23.6,3.52,0,1,8.3,66.7,6,6,0.0,13,43.3,0,6,,,,66.5,78.6,71.6,75.4,,64.1,,0,0,16,50.0,146.8,23.1,3,1,0,0,1,0,0.0,165,18.3
Gerry Bohanon,77636,QB,BAYLOR,1,2.59,2.5,,5.2,30,118,73.3,15,16,4.5,1.8,1,0,0.0,62.5,10,2,9.1,16,53.3,1,6,,,,66.5,52.2,71.6,52.1,,,,0,0,16,0.0,74.7,0.0,0,0,0,0,0,0,0.0,79,4.9,58.3,12,13,14.4,3.49,0,0,0.0,46.2,6,5,14.3,14,46.7,1,6,,,,66.2,52.4,71.2,48.5,,64.0,,1,2,14,0.0,36.2,0.0,0,1,0,0,0,2,14.3,110,8.5
Kurtis Wilderman,87528,QB,INDIANA ST,1,2.93,2.84,2.85,5.4,30,191,77.8,9,11,6.2,2.13,0,0,0.0,54.5,6,4,14.3,11,36.7,1,5,,,,65.8,69.3,70.7,68.9,,,,2,0,12,0.0,74.1,0.0,0,0,0,0,0,0,0.0,70,6.4,63.6,11,14,7.0,3.39,1,0,0.0,50.0,7,10,0.0,19,63.3,0,3,,,,67.0,42.3,72.2,43.3,,57.8,,0,1,19,40.0,29.2,21.1,4,1,0,2,0,1,5.3,51,3.6
Jett Duffey,41634,QB,HAMPTON,1,3.49,2.91,3.8,5.88,30,178,87.5,8,8,7.9,1.95,0,0,0.0,87.5,7,1,0.0,8,26.7,0,4,,,,64.9,83.3,69.5,82.6,,,,0,0,8,0.0,118.8,0.0,0,0,0,0,0,0,0.0,120,15.0,81.8,11,12,15.9,4.25,0,2,16.7,58.3,7,8,22.2,21,70.0,2,9,,,,24.8,89.8,72.7,90.6,,65.1,,0,0,22,37.5,102.8,14.3,3,6,0,1,0,1,4.5,167,13.9
Will Levis,83542,QB,KENTUCKY,1,2.65,2.57,,4.9,29,202,66.7,12,13,7.4,1.92,0,0,0.0,61.5,8,3,0.0,13,44.8,0,3,,,,66.0,59.3,71.0,59.1,,,,0,2,13,0.0,34.9,0.0,0,0,0,1,0,0,0.0,66,5.1,64.3,14,15,13.6,3.25,0,0,0.0,60.0,9,7,0.0,16,55.2,0,6,,,,66.7,55.5,71.8,52.7,,63.1,,1,1,17,0.0,69.9,0.0,0,1,0,0,1,1,5.9,84,5.6
Corey Fields Jr.,78539,QB,SCAR STATE,1,2.47,2.24,2.9,4.23,29,290,72.2,18,18,8.0,1.69,0,0,0.0,66.7,12,1,7.7,18,62.1,1,7,,,,66.8,70.9,72.0,70.4,,,,0,0,18,0.0,104.2,0.0,0,0,0,0,1,0,0.0,121,6.7,40.0,5,7,10.6,3.74,0,0,0.0,28.6,2,7,0.0,11,37.9,0,2,,,,65.6,35.4,70.4,40.8,,50.1,,1,0,11,14.3,84.5,9.1,1,3,0,1,1,1,9.1,30,4.3
Brady Olson,147415,QB,UMASS,1,2.37,2.33,2.7,3.8,29,216,60.0,15,17,9.0,1.94,2,0,0.0,52.9,9,2,0.0,17,58.6,0,4,,,,67.0,54.4,72.2,54.3,,,,0,1,19,0.0,59.4,0.0,0,0,0,0,1,2,10.5,74,4.4,16.7,6,8,18.2,3.25,0,0,0.0,0.0,0,6,100.0,11,37.9,1,1,,,,65.4,24.7,70.4,22.6,,67.3,,0,0,11,16.7,39.6,9.1,1,2,0,2,0,3,27.3,0,0.0
Justin Tomlin,78482,QB,GA SOUTHRN,1,2.65,2.68,2.3,,29,174,72.7,11,11,4.1,1.98,0,1,9.1,72.7,8,3,0.0,13,44.8,0,2,,,,66.0,70.3,71.0,69.8,,,,0,0,13,66.7,93.8,15.4,2,0,0,0,0,0,0.0,82,7.5,76.9,13,16,13.6,3.2,0,2,12.5,62.5,10,9,0.0,16,55.2,0,7,,,,66.5,67.9,71.6,67.5,,,,3,2,16,0.0,86.7,0.0,0,0,0,0,1,1,6.3,197,12.3
Connor Bazelak,99135,QB,MISSOURI,1,2.92,2.88,,4.2,29,229,92.9,14,14,3.8,2.05,0,0,0.0,92.9,13,0,0.0,14,48.3,0,5,,,,66.2,69.5,71.2,69.1,,,,0,0,14,,94.0,0.0,0,0,0,0,0,0,0.0,92,6.6,69.2,13,14,12.7,3.73,1,0,0.0,64.3,9,4,0.0,15,51.7,0,6,,,,66.5,46.6,71.6,49.2,,56.3,,0,1,16,0.0,87.2,0.0,0,1,0,0,1,1,6.3,126,9.0
N'Kosi Perry,60446,QB,FAU,1,2.98,2.71,5.4,5.25,29,165,75.0,12,13,7.3,1.65,1,1,7.7,53.8,7,1,22.2,13,44.8,2,1,,,,66.0,66.9,71.0,66.5,,,,0,0,13,0.0,59.5,0.0,0,0,0,0,0,0,0.0,32,2.5,54.5,11,13,18.4,4.06,1,0,0.0,46.2,6,7,0.0,16,55.2,0,2,,,,22.4,42.4,71.8,45.6,,52.7,,0,0,17,14.3,103.7,6.3,1,2,0,1,1,1,5.9,117,9.0
Max Bortenschlager,46500,QB,FIU,1,2.74,2.74,3.0,,29,166,66.7,12,12,4.5,1.96,0,0,0.0,66.7,8,3,0.0,12,41.4,0,2,,,,66.0,51.9,71.0,51.8,,,,0,0,13,0.0,75.0,0.0,0,0,0,0,0,0,0.0,50,4.2,54.5,11,16,8.7,3.3,0,1,6.3,37.5,6,12,0.0,17,58.6,0,3,,,,66.7,52.0,71.8,51.9,,,,0,1,17,8.3,27.6,5.9,1,0,0,5,0,1,5.9,78,4.9
Davis Brin,77642,QB,TULSA,1,3.53,3.38,3.77,4.8,28,320,83.3,6,6,11.8,1.99,0,0,0.0,50.0,3,3,40.0,7,25.0,2,1,,,,22.1,55.6,69.8,55.5,,,,0,1,9,33.3,22.2,14.3,1,0,0,0,0,0,0.0,26,4.3,73.3,15,17,13.1,4.04,1,1,5.9,58.8,10,8,9.1,21,75.0,1,7,,,,24.8,66.2,72.7,71.7,,51.0,,0,0,22,25.0,104.8,9.5,2,2,0,1,1,1,4.5,139,8.2
Cameron Rising,77663,QB,UTAH,1,2.5,2.44,,4.1,28,328,100.0,10,10,1.2,1.45,0,0,0.0,80.0,8,0,20.0,10,35.7,2,6,,,,65.6,71.0,70.4,70.6,,,,0,0,11,,104.2,0.0,0,0,0,0,0,0,0.0,90,9.0,64.7,17,17,14.0,3.08,0,2,11.8,52.9,9,2,18.2,18,64.3,2,5,,,,66.8,81.0,72.0,78.0,,64.1,,0,0,18,0.0,87.6,0.0,0,1,0,0,1,0,0.0,89,5.2
Zach Gwynn,77654,QB,DELAWARE,1,2.32,2.32,,,28,151,73.7,19,20,6.4,1.91,0,0,0.0,70.0,14,3,0.0,20,71.4,0,5,,,,67.2,65.5,72.5,65.1,,,,1,0,21,0.0,91.9,0.0,0,0,0,0,0,0,0.0,151,7.6,85.7,7,8,9.6,3.34,0,0,0.0,62.5,5,2,16.7,8,28.6,1,4,,,,64.9,79.7,69.5,79.1,,,,0,0,8,0.0,88.0,0.0,0,0,0,1,0,0,0.0,65,8.1
James Foster,83563,QB,CHARLOTTE,1,2.68,2.62,4.03,,28,136,40.0,10,12,5.8,2.0,2,0,0.0,33.3,4,5,0.0,12,42.9,0,1,,,,66.0,27.9,71.0,28.1,,,,0,1,13,0.0,16.3,0.0,0,0,0,0,0,2,15.4,61,5.1,66.7,12,12,11.4,3.4,0,0,0.0,66.7,8,12,0.0,15,53.6,0,6,,,,21.6,55.8,71.4,55.7,,,,0,0,15,25.0,80.6,20.0,3,0,0,0,0,1,6.7,66,5.5
Chance Nolan,78493,QB,OREGON ST,1,2.96,2.88,3.4,4.8,28,265,100.0,6,6,5.3,2.28,0,0,0.0,66.7,4,1,33.3,6,21.4,2,1,,,,64.2,67.1,68.6,66.8,,,,0,0,6,0.0,78.5,0.0,0,0,0,0,0,0,0.0,30,5.0,55.0,20,20,18.6,3.15,0,3,14.3,55.0,11,8,0.0,22,78.6,0,7,,,,67.6,89.4,73.0,84.9,,71.2,,0,2,24,12.5,86.0,4.5,1,1,0,0,2,1,4.2,213,10.7
Levi Williams,98365,QB,WYOMING,1,2.95,2.65,3.1,5.07,28,351,70.0,10,10,7.2,1.75,0,0,0.0,70.0,7,1,0.0,10,35.7,0,2,,,,65.4,49.0,70.1,49.0,,,,0,1,10,0.0,70.8,0.0,0,0,0,0,1,1,10.0,40,4.0,60.0,10,12,12.9,3.62,1,1,8.3,41.7,5,14,16.7,18,64.3,1,4,,,,66.8,43.8,72.0,42.0,,59.1,,0,1,18,21.4,60.8,16.7,3,3,0,1,1,1,5.6,89,7.4
Grant Wells,97784,QB,MARSHALL,1,2.47,2.29,,4.65,27,214,100.0,13,13,1.2,1.63,0,0,0.0,100.0,13,0,0.0,13,48.1,0,4,,,,66.0,83.1,71.0,82.5,,,,0,0,13,,108.0,0.0,0,0,0,0,0,0,0.0,129,9.9,63.6,11,12,8.0,3.24,0,0,0.0,58.3,7,0,0.0,14,51.9,0,4,,,,66.2,52.4,71.2,51.9,,59.5,,0,0,14,,69.8,0.0,0,2,0,1,0,0,0.0,55,4.6
Ah-Shaun Davis,149376,QB,LAFAYETTE,1,3.27,2.96,2.85,5.83,27,203,83.3,6,6,6.7,2.02,0,0,0.0,83.3,5,0,0.0,6,22.2,0,3,,,,64.2,56.5,68.6,56.4,,,,0,0,6,,105.6,0.0,0,0,0,0,0,0,0.0,56,9.3,85.7,14,16,10.9,3.63,0,2,11.8,62.5,10,9,16.7,21,77.8,2,6,,,,67.4,68.0,72.7,74.4,,50.2,,1,1,22,22.2,87.2,9.5,2,3,0,1,1,0,0.0,147,9.2
