player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Parker Navarro,123758,QB,OHIO,1,2.83,2.69,,3.65,28,259,64.3,14,14,10.9,2.1,0,0,0.0,64.3,9,0,0.0,14,50.0,0,7,,,,66.2,63.2,71.2,,62.9,,,,,0,0,14,,83.6,0.0,0,0,0,0,0,0,0.0,94,6.7,50.0,10,10,12.2,3.55,0,0,0.0,50.0,5,9,0.0,14,50.0,0,4,,,,26.3,45.7,71.4,,45.5,,57.0,,,0,0,15,0.0,63.8,0.0,0,4,0,0,0,0,0.0,48,4.8
Elijah Owens,171426,QB,INDIANA ST,1,3.5,3.29,3.6,5.45,28,191,37.5,8,8,5.4,2.04,0,0,0.0,37.5,3,4,0.0,8,28.6,0,2,,,,64.9,57.3,69.5,,57.1,,,,,0,0,8,0.0,45.8,0.0,0,0,0,0,0,0,0.0,21,2.6,88.9,9,13,10.7,4.08,0,1,7.7,61.5,8,12,0.0,20,71.4,0,3,,,,23.9,51.7,72.4,,54.9,,53.8,,,1,0,20,41.7,89.3,25.0,5,2,0,3,0,1,5.0,112,8.6
Aidan Armenta,175731,QB,LA MONROE,1,2.94,2.83,3.9,,27,209,54.5,11,12,9.5,2.01,0,0,0.0,41.7,5,3,16.7,12,44.4,1,4,,,,66.2,57.4,71.2,,57.3,,,,,1,1,14,0.0,19.4,0.0,0,0,0,0,0,0,0.0,50,4.2,83.3,12,12,8.3,3.69,0,0,0.0,66.7,8,8,20.0,15,55.6,2,4,,,,66.4,63.9,71.4,,63.6,,,,,0,0,15,37.5,81.6,20.0,3,0,0,0,0,1,6.7,69,5.8
Darius Perrantes,103934,QB,DUQUESNE,1,2.39,2.34,3.5,,27,155,58.8,17,18,11.5,1.95,0,0,0.0,50.0,9,7,10.0,18,66.7,1,5,,,,66.8,60.7,72.0,,60.5,,,,,1,0,18,0.0,106.0,0.0,0,0,0,0,2,0,0.0,109,6.1,71.4,7,8,20.6,3.26,0,2,22.2,62.5,5,6,0.0,9,33.3,0,4,,,,17.6,64.7,70.1,,64.4,,,,,0,0,10,16.7,145.8,11.1,1,0,0,1,2,2,20.0,122,15.3
Logan Fife,128176,QB,MONTANA,1,3.06,2.62,6.4,5.37,27,232,80.0,10,10,9.2,2.03,0,0,0.0,80.0,8,0,0.0,10,37.0,0,4,,,,65.6,71.9,70.4,,71.5,,,,,0,0,11,,137.9,0.0,0,0,0,0,1,0,0.0,91,9.1,58.3,12,13,10.8,3.67,1,1,7.7,38.5,5,8,28.6,17,63.0,2,3,,,,66.7,56.2,71.8,,56.3,,58.9,,,0,1,17,12.5,20.0,5.9,1,3,0,0,0,1,5.9,56,4.3
Aidan Warner,177520,QB,FLORIDA,1,2.87,2.86,2.95,,27,163,75.0,8,8,1.3,1.98,0,0,0.0,75.0,6,4,0.0,9,33.3,0,4,,,,65.1,71.6,69.8,,71.3,,,,,0,0,9,25.0,91.1,11.1,1,0,0,0,0,0,0.0,51,6.4,37.5,16,17,11.0,3.32,0,1,5.6,35.3,6,5,0.0,18,66.7,0,3,,,,67.0,47.3,72.2,,47.4,,,,,0,2,19,20.0,11.8,5.6,1,0,0,1,0,0,0.0,81,4.8
Jaxson Dart,146409,QB,OLE MISS,1,2.54,2.4,3.9,3.97,27,226,63.6,11,13,11.5,2.02,2,1,7.7,53.8,7,3,0.0,13,48.1,0,6,,,,66.0,71.2,71.0,,70.8,,,,,0,1,13,0.0,75.8,0.0,0,0,0,0,1,0,0.0,110,8.5,66.7,9,9,8.8,3.26,0,0,0.0,66.7,6,4,0.0,13,48.1,0,5,,,,66.2,73.7,71.2,,64.4,,72.7,,,0,0,14,25.0,98.8,7.7,1,3,0,0,0,0,0.0,89,9.9
Blaine Hipa,167662,QB,PRINCETON,1,3.16,2.68,3.63,4.7,27,272,57.1,7,9,4.9,1.5,2,0,0.0,33.3,3,0,25.0,9,33.3,1,1,,,,65.8,46.4,70.7,,46.5,,,,,0,0,12,,79.4,0.0,0,0,0,0,1,0,0.0,10,1.1,88.9,9,10,13.4,3.99,0,1,8.3,80.0,8,11,0.0,18,66.7,0,6,,,,10.9,59.9,72.5,,69.7,,47.7,,,0,0,21,27.3,152.1,16.7,3,5,0,1,1,3,14.3,127,12.7
Nate Glantz,157587,QB,LNDNWD,1,2.68,2.33,3.6,5.1,26,949,84.6,13,13,8.1,1.54,0,1,7.7,76.9,10,2,9.1,14,53.8,1,7,,,,66.0,87.3,71.2,,86.5,,,,,0,0,14,50.0,143.3,7.1,1,0,0,0,2,0,0.0,117,9.0,50.0,6,7,16.7,4.0,0,1,12.5,42.9,3,8,0.0,12,46.2,0,2,,,,66.0,53.0,71.0,,48.2,,64.3,,,0,1,13,50.0,37.5,33.3,4,1,0,1,0,1,7.7,66,9.4
LaNorris Sellers,174326,QB,S CAROLINA,1,3.48,3.02,,5.05,26,289,88.9,9,10,2.7,1.97,1,0,0.0,80.0,8,2,0.0,10,38.5,0,6,,,,65.4,68.2,70.1,,67.8,,,,,0,0,10,0.0,155.0,0.0,0,0,0,0,2,0,0.0,117,11.7,60.0,10,10,12.5,4.43,0,1,8.3,60.0,6,5,0.0,16,61.5,0,7,,,,22.9,63.9,72.0,,80.0,,44.7,,,0,0,18,0.0,102.5,0.0,0,6,0,0,0,2,11.1,121,12.1
Caron Tyler,177813,QB,VALPO,1,3.2,2.45,4.28,4.54,26,332,62.5,8,8,13.9,1.86,0,2,25.0,62.5,5,2,0.0,9,34.6,0,5,,,,65.1,68.4,69.8,,68.0,,,,,0,0,9,50.0,145.8,11.1,1,0,0,0,1,1,11.1,119,14.9,37.5,8,8,17.0,3.92,0,0,0.0,37.5,3,11,0.0,17,65.4,0,3,,,,19.7,50.0,71.8,,35.8,,71.9,,,0,0,17,36.4,53.6,23.5,4,5,0,0,0,1,5.9,39,4.9
Robert Coleman,76149,QB,LAMAR,1,2.38,2.15,3.07,5.3,26,204,92.3,13,13,2.1,1.65,0,0,0.0,92.3,12,0,0.0,13,50.0,0,6,,,,66.0,84.2,71.0,,83.5,,,,,0,0,13,,109.9,0.0,0,0,0,0,0,0,0.0,135,10.4,55.6,9,9,21.1,3.11,0,1,10.0,55.6,5,6,0.0,13,50.0,0,4,,,,21.0,57.1,71.2,,59.3,,57.3,,,0,0,14,50.0,135.6,23.1,3,1,0,0,3,1,7.1,103,11.4
Devon Dampier,171556,QB,NEW MEXICO,1,2.59,2.46,,4.2,26,241,84.6,13,13,7.0,1.76,0,0,0.0,76.9,10,1,9.1,13,50.0,1,3,,,,66.0,56.5,71.0,,56.3,,,,,0,0,13,0.0,112.0,0.0,0,0,0,0,1,0,0.0,63,4.8,77.8,9,11,20.4,3.42,0,1,8.3,54.5,6,5,14.3,13,50.0,1,6,,,,66.2,79.0,71.2,,79.5,,61.0,,,0,0,14,0.0,90.0,0.0,0,2,0,2,0,0,0.0,112,10.2
Evan Bullock,170452,QB,LA TECH,1,2.72,2.67,2.5,4.4,26,208,66.7,12,12,11.2,1.98,0,0,0.0,66.7,8,3,0.0,13,50.0,0,5,,,,66.2,68.0,71.2,,67.6,,,,,0,1,14,33.3,111.5,7.7,1,0,0,0,2,0,0.0,141,11.8,80.0,10,10,10.0,3.45,0,1,10.0,80.0,8,3,0.0,13,50.0,0,5,,,,65.8,82.3,71.0,,85.7,,57.3,,,0,0,13,66.7,152.1,15.4,2,1,0,0,1,0,0.0,125,12.5
JaCobian Morgan,123050,QB,JACKSON ST,1,2.33,2.09,2.6,3.93,26,194,62.5,16,17,7.9,1.86,0,1,5.6,52.9,9,5,10.0,17,65.4,1,7,,,,66.8,56.9,72.0,,56.7,,,,,1,0,18,0.0,83.5,0.0,0,0,0,0,1,1,5.6,72,4.2,33.3,3,5,19.7,3.2,0,0,0.0,20.0,1,5,0.0,9,34.6,0,2,,,,65.1,66.0,69.8,,48.8,,74.3,,,0,0,9,20.0,42.9,11.1,1,3,0,2,0,0,0.0,19,3.8
Jalon Daniels,122555,QB,KANSAS,1,3.58,3.26,,7.5,26,198,66.7,6,6,12.5,2.08,0,0,0.0,66.7,4,2,0.0,6,23.1,0,2,,,,64.6,72.8,69.1,,72.4,,,,,0,0,7,0.0,122.9,0.0,0,0,0,0,1,0,0.0,37,6.2,61.1,18,18,22.3,4.04,0,5,27.8,44.4,8,6,27.3,20,76.9,3,9,,,,67.0,92.5,72.4,,92.5,,62.0,,,0,0,20,0.0,109.7,0.0,0,2,0,0,1,1,5.0,258,14.3
Matt Morrissey,148177,QB,E KENTUCKY,1,3.14,2.54,2.8,5.46,25,159,57.1,7,8,3.4,2.0,0,0,0.0,50.0,4,1,0.0,8,32.0,0,1,,,,65.1,50.6,69.8,,50.5,,,,,1,0,9,0.0,72.9,0.0,0,0,0,0,0,0,0.0,56,7.0,54.5,11,11,13.6,3.67,0,1,7.7,54.5,6,7,0.0,17,68.0,0,5,,,,67.0,60.8,72.2,,62.8,,57.3,,,0,0,19,14.3,97.5,5.9,1,5,0,0,1,1,5.3,52,4.7
Brock Glenn,170335,QB,FLORIDA ST,1,3.42,2.84,3.87,5.7,25,167,33.3,6,6,4.3,2.03,0,0,0.0,33.3,2,0,0.0,6,24.0,0,1,,,,64.6,24.8,69.1,,25.1,,,,,0,1,7,,2.8,0.0,0,0,0,0,0,1,14.3,14,2.3,44.4,9,12,8.8,3.86,1,0,0.0,25.0,3,9,25.0,19,76.0,1,3,,,,67.0,39.9,72.2,,40.1,,55.2,,,0,1,19,33.3,5.2,15.8,3,4,0,2,0,1,5.3,37,3.1
Jake Stearney,171991,QB,COLGATE,1,2.34,2.17,,4.3,25,142,66.7,18,20,5.7,1.92,1,0,0.0,60.0,12,3,0.0,20,80.0,0,6,,,,67.1,61.2,72.4,,60.9,,,,,0,0,20,0.0,89.8,0.0,0,0,0,1,1,1,5.0,101,5.1,100.0,3,3,7.7,4.0,0,0,0.0,100.0,3,1,0.0,5,20.0,0,2,,,,63.8,60.9,68.1,,72.8,,52.4,,,0,0,5,0.0,115.3,0.0,0,2,0,0,0,0,0.0,35,11.7
Maddux Madsen,163379,QB,BOISE ST,1,3.22,2.78,,5.02,25,120,83.3,6,7,7.2,2.1,0,1,14.3,71.4,5,2,0.0,7,28.0,0,3,,,,64.6,77.1,69.1,,76.7,,,,,0,0,7,0.0,141.1,0.0,0,0,0,1,1,0,0.0,67,9.6,54.5,11,13,12.2,3.66,2,1,6.7,30.8,4,7,33.3,18,72.0,2,4,,,,67.1,47.9,72.4,,45.2,,60.3,,,0,1,20,0.0,12.3,0.0,0,5,0,0,0,2,10.0,52,4.0
Draylen Ellis,121346,QB,TENN STATE,1,2.55,2.36,4.0,4.3,24,308,90.0,10,11,7.2,1.73,0,1,8.3,63.6,7,0,22.2,11,45.8,2,5,,,,65.8,63.0,70.7,,62.7,,,,,0,0,12,,118.8,0.0,0,0,0,1,1,0,0.0,88,8.0,71.4,7,8,17.6,3.51,0,1,12.5,62.5,5,5,0.0,12,50.0,0,4,,,,65.8,85.3,70.7,,88.4,,57.8,,,0,1,12,60.0,105.2,25.0,3,1,0,1,2,0,0.0,98,12.3
Hudson Card,123109,QB,PURDUE,1,3.02,2.7,3.87,4.8,24,273,70.0,10,11,6.8,2.05,0,0,0.0,63.6,7,2,0.0,11,45.8,0,4,,,,65.6,45.5,70.4,,45.6,,,,,1,0,11,0.0,91.9,0.0,0,0,0,0,0,1,9.1,97,8.8,33.3,6,8,13.2,3.85,1,0,0.0,25.0,2,11,0.0,13,54.2,0,2,,,,66.2,43.9,71.2,,40.6,,62.0,,,1,1,14,27.3,0.0,23.1,3,2,0,0,0,1,7.1,11,1.4
Kekoa Visperas,147588,QB,E WASHGTON,1,2.88,2.57,4.7,5.15,24,161,60.0,10,10,0.9,1.85,0,0,0.0,60.0,6,1,0.0,10,41.7,0,4,,,,65.4,28.1,70.1,,28.2,,,,,0,0,10,0.0,78.8,0.0,0,0,0,0,0,1,10.0,64,6.4,70.0,10,11,15.6,3.61,0,3,27.3,63.6,7,4,0.0,14,58.3,0,4,,,,66.0,78.0,71.2,,84.2,,52.8,,,0,1,14,25.0,101.9,7.1,1,2,0,1,3,1,7.1,119,10.8
Brandon Rose,158503,QB,UTAH,1,2.83,2.57,5.1,4.5,24,328,61.5,13,13,8.4,1.8,0,1,7.1,61.5,8,2,0.0,13,54.2,0,3,,,,66.4,65.1,71.4,,64.8,,,,,0,1,15,0.0,67.5,0.0,0,0,0,0,1,0,0.0,64,4.9,71.4,7,8,11.6,4.05,0,0,0.0,50.0,4,5,20.0,11,45.8,1,5,,,,65.8,72.4,70.7,,64.8,,70.6,,,0,0,12,20.0,108.3,9.1,1,2,0,1,1,0,0.0,48,6.0
Rob McCoy,108989,QB,CHARLES SO,1,2.37,2.3,3.8,,24,135,50.0,14,15,6.4,1.96,0,0,0.0,46.7,7,3,0.0,15,62.5,0,2,,,,66.4,29.2,71.4,,29.4,,,,,1,2,15,0.0,15.0,0.0,0,0,0,0,0,1,6.7,49,3.3,62.5,8,8,17.6,3.04,0,1,12.5,62.5,5,3,0.0,9,37.5,0,3,,,,16.7,62.9,69.8,,62.6,,,,,0,1,9,33.3,39.6,11.1,1,0,0,0,0,1,11.1,48,6.0
Jack O'Connell,165100,QB,STHLSK,1,2.72,2.36,3.8,4.8,24,1470,50.0,10,11,11.7,1.95,1,1,8.3,45.5,5,2,0.0,11,45.8,0,3,,,,65.8,45.2,70.7,,45.3,,,,,0,1,12,0.0,46.0,0.0,0,0,0,0,1,2,16.7,36,3.3,77.8,9,9,14.9,3.37,0,1,10.0,66.7,6,4,14.3,13,54.2,1,7,,,,66.2,78.0,71.2,,81.7,,58.0,,,0,0,14,25.0,146.8,7.7,1,3,0,0,1,0,0.0,130,14.4
Hunter Helms,122149,QB,RHODE ISLD,1,2.24,2.16,4.1,,24,274,75.0,20,20,11.1,2.05,0,1,4.8,70.0,14,4,6.7,20,83.3,1,8,,,,67.2,73.6,72.5,,73.0,,,,,0,1,21,0.0,110.4,0.0,0,0,0,0,2,1,4.8,180,9.0,66.7,3,3,15.3,3.2,0,1,33.3,33.3,1,2,50.0,4,16.7,1,0,,,,63.3,81.0,67.4,,80.4,,,,,0,0,4,50.0,42.4,25.0,1,0,0,0,0,0,0.0,1,0.3
Gino English,99576,QB,E TENN ST,1,3.06,2.98,,4.8,24,157,80.0,5,5,4.6,2.02,0,0,0.0,80.0,4,0,0.0,5,20.8,0,2,,,,63.8,56.0,68.1,,55.9,,,,,0,0,5,,84.2,0.0,0,0,0,0,0,0,0.0,21,4.2,44.4,18,18,22.6,3.33,0,4,19.0,38.9,7,2,12.5,19,79.2,1,8,,,,67.4,62.0,72.7,,59.4,,64.1,,,0,3,22,0.0,62.7,0.0,0,1,0,0,2,3,13.6,133,7.4
Katin Houser,158386,QB,E CAROLINA,1,2.17,2.06,3.3,3.5,24,156,78.6,14,14,9.5,1.65,0,1,7.1,78.6,11,1,0.0,14,58.3,0,6,,,,66.2,68.6,71.2,,68.2,,,,,0,0,14,0.0,158.3,0.0,0,0,0,0,2,0,0.0,188,13.4,75.0,8,8,20.3,2.9,0,3,37.5,75.0,6,3,0.0,10,41.7,0,7,,,,65.4,93.3,70.7,,92.3,,64.3,,,0,0,10,33.3,156.3,10.0,1,1,0,0,3,0,0.0,155,19.4
Kyron Drones,144506,QB,VA TECH,1,2.69,2.54,4.1,5.6,24,337,81.8,11,12,10.0,1.83,1,1,8.3,58.3,7,0,22.2,12,50.0,2,4,,,,65.8,74.7,70.7,,74.2,,,,,0,1,12,,48.6,0.0,0,0,0,0,0,1,8.3,94,7.8,28.6,7,8,3.6,3.87,0,1,10.0,25.0,2,8,0.0,11,45.8,0,1,,,,20.0,55.9,71.0,,58.4,,57.3,,,0,0,13,25.0,39.6,18.2,2,1,0,1,0,1,7.7,21,2.6
Braylon Braxton,144442,QB,MARSHALL,1,2.24,2.2,3.5,4.0,24,214,69.2,13,13,3.7,1.59,0,0,0.0,53.8,7,1,22.2,13,54.2,2,3,,,,66.4,69.0,71.4,,68.6,,,,,0,1,15,0.0,60.4,0.0,0,0,0,0,1,1,6.7,62,4.8,100.0,7,8,14.6,3.31,0,1,12.5,87.5,7,4,0.0,10,41.7,0,6,,,,65.4,92.6,70.1,,91.9,,64.2,,,0,0,10,25.0,118.8,10.0,1,1,0,1,0,0,0.0,165,20.6
Santino Marucci,144197,QB,NEW MEX ST,1,2.84,2.47,,5.37,23,242,84.6,13,14,5.5,2.05,1,0,0.0,64.3,9,3,18.2,14,60.9,2,6,,,,66.2,82.4,71.2,,81.7,,,,,0,2,14,0.0,75.0,0.0,0,0,0,0,1,0,0.0,118,8.4,25.0,4,6,12.3,4.08,0,0,0.0,16.7,1,5,0.0,9,39.1,0,2,,,,65.1,29.6,70.4,,27.7,,58.7,,,0,0,9,0.0,39.6,0.0,0,3,0,2,0,2,22.2,11,1.8
Xzavier Vaughn,102342,QB,ALCORN ST,1,3.08,2.83,,3.98,23,107,62.5,8,8,11.0,1.85,0,1,12.5,62.5,5,0,0.0,8,34.8,0,3,,,,64.9,54.1,69.5,,54.1,,,,,0,0,8,,145.8,0.0,0,0,0,0,1,1,12.5,112,14.0,100.0,8,10,3.3,3.74,0,0,0.0,80.0,8,8,0.0,15,65.2,0,8,,,,21.3,62.2,71.4,,65.0,,58.1,,,0,0,15,0.0,95.8,0.0,0,5,0,2,0,1,6.7,70,7.0
Reagan Andrew,161309,QB,BUTLER,1,2.69,2.59,,5.0,23,127,70.0,10,10,5.1,1.96,0,1,10.0,70.0,7,3,0.0,10,43.5,0,4,,,,65.4,62.8,70.1,,62.6,,,,,0,0,10,0.0,84.6,0.0,0,0,0,0,0,1,10.0,58,5.8,72.7,11,12,20.6,3.25,0,3,23.1,66.7,8,6,0.0,13,56.5,0,7,,,,66.2,91.5,71.2,,90.7,,64.3,,,0,0,14,0.0,109.7,0.0,0,1,0,1,0,0,0.0,174,14.5
Grant Sergent,108937,QB,SAN DIEGO,1,3.25,2.99,5.0,,23,283,57.1,7,7,5.7,1.96,0,0,0.0,57.1,4,0,0.0,7,30.4,0,2,,,,64.6,68.3,69.1,,68.0,,,,,0,0,7,,68.8,0.0,0,0,0,0,0,0,0.0,32,4.6,80.0,10,13,11.4,3.82,0,1,7.7,61.5,8,5,0.0,16,69.6,0,4,,,,66.5,77.8,71.6,,77.2,,,,,0,0,16,60.0,82.2,18.8,3,0,0,3,0,0,0.0,90,6.9
Darian Mensah,169984,QB,TULANE,1,2.83,2.64,,4.75,23,319,71.4,7,7,3.9,1.67,0,0,0.0,71.4,5,0,0.0,7,30.4,0,4,,,,64.6,61.2,69.1,,61.0,,,,,0,0,7,,140.5,0.0,0,0,0,0,1,0,0.0,66,9.4,64.3,14,14,18.1,3.33,0,1,6.7,64.3,9,4,0.0,16,69.6,0,6,,,,66.7,67.3,71.8,,71.6,,52.7,,,0,1,17,0.0,101.8,0.0,0,2,0,0,1,1,5.9,196,14.0
Jack Clavel,196912,QB,LINCOK,1,2.56,2.56,,,23,1452,54.5,11,13,14.5,2.08,0,2,13.3,46.2,6,7,0.0,13,56.5,0,6,,,,66.4,77.7,71.4,,77.1,,,,,2,1,15,0.0,43.4,0.0,0,0,0,0,0,1,6.7,109,8.4,33.3,9,10,19.4,3.19,0,0,0.0,30.0,3,3,0.0,10,43.5,0,1,,,,65.6,20.6,70.4,,21.1,,,,,0,5,11,0.0,7.5,0.0,0,0,0,1,0,5,45.5,48,4.8
Ethan Crawford,173571,QB,SO MISS,1,2.8,2.49,3.94,,23,296,45.5,11,11,9.7,2.1,0,0,0.0,36.4,4,4,20.0,11,47.8,1,1,,,,65.6,50.4,70.4,,50.4,,,,,0,3,11,0.0,6.1,0.0,0,0,0,0,0,2,18.2,35,3.2,42.9,7,7,22.9,3.45,0,2,25.0,14.3,1,8,66.7,12,52.2,2,2,,,,66.0,76.9,71.0,,76.3,,,,,0,0,13,62.5,47.9,41.7,5,0,0,0,0,0,0.0,35,5.0
Sean Brown,123871,QB,TOWSON,1,2.36,2.28,2.5,3.9,22,317,69.2,13,13,12.4,1.88,0,1,7.1,53.8,7,2,22.2,13,59.1,2,4,,,,66.2,71.3,71.2,,70.9,,,,,0,0,14,0.0,108.2,0.0,0,0,0,0,1,0,0.0,111,8.5,80.0,5,7,1.8,3.04,0,0,0.0,57.1,4,4,0.0,9,40.9,0,2,,,,65.4,45.6,70.4,,40.1,,63.2,,,1,1,11,25.0,28.0,11.1,1,1,0,1,0,1,9.1,30,4.3
Collin Schlee,98025,QB,VA TECH,1,3.23,2.58,,5.44,22,337,61.5,13,13,11.1,2.04,0,0,0.0,46.2,6,3,25.0,13,59.1,2,3,,,,66.0,56.0,71.0,,55.9,,,,,0,0,13,0.0,59.5,0.0,0,0,0,0,0,0,0.0,59,4.5,50.0,4,4,13.0,4.94,0,1,20.0,25.0,1,6,50.0,9,40.9,1,1,,,,65.6,48.0,70.4,,51.6,,53.9,,,0,1,11,0.0,41.7,0.0,0,5,0,0,1,2,18.2,14,3.5
Keali'i Ah Yat,178141,QB,MONTANA,1,2.81,2.68,3.1,4.6,21,232,85.7,7,8,2.1,2.1,0,0,0.0,62.5,5,1,16.7,8,38.1,1,2,,,,64.9,70.9,69.5,,70.5,,,,,1,0,8,0.0,74.0,0.0,0,0,0,0,0,0,0.0,38,4.8,20.0,10,10,11.1,3.25,0,0,0.0,20.0,2,5,0.0,13,61.9,0,2,,,,66.0,58.1,71.0,,55.8,,61.7,,,0,1,13,40.0,0.0,15.4,2,1,0,0,0,1,7.7,24,2.4
Quaterius Hawkins,160211,QB,NWSTATE,1,2.18,1.93,2.8,5.4,21,257,80.0,15,15,2.2,1.69,0,0,0.0,73.3,11,3,8.3,16,76.2,1,4,,,,66.5,66.9,71.6,,66.5,,,,,0,0,16,33.3,88.8,6.3,1,0,0,0,0,0,0.0,92,6.1,50.0,2,3,22.0,3.72,0,1,33.3,33.3,1,3,0.0,5,23.8,0,1,,,,63.8,68.3,68.1,,74.5,,57.0,,,0,0,5,33.3,66.0,20.0,1,1,0,1,0,0,0.0,26,8.7
Jaden Johnson,98682,QB,PRVIEW A&M,1,3.1,2.54,7.7,5.85,21,270,88.9,9,10,4.1,1.84,0,0,0.0,80.0,8,2,0.0,10,47.6,0,4,,,,65.1,65.2,70.1,,64.9,,,,,0,0,10,0.0,102.9,0.0,0,0,0,1,0,0,0.0,87,8.7,71.4,7,8,13.9,4.25,0,1,12.5,50.0,4,5,20.0,11,52.4,1,3,,,,65.6,67.0,70.4,,73.5,,53.4,,,0,1,11,20.0,95.8,9.1,1,2,0,1,1,1,9.1,109,13.6
Aidan Bouman,122508,QB,S DAKOTA,1,2.53,2.44,,4.3,21,291,80.0,10,10,7.9,1.89,0,1,10.0,80.0,8,1,0.0,10,47.6,0,3,,,,65.4,78.2,70.1,,77.6,,,,,0,0,10,0.0,152.1,0.0,0,0,0,0,1,0,0.0,130,13.0,75.0,8,10,7.3,3.11,0,1,10.0,60.0,6,4,0.0,11,52.4,0,3,,,,65.6,71.4,70.4,,75.3,,57.0,,,0,0,11,0.0,130.4,0.0,0,1,0,2,1,0,0.0,108,10.8
Nicco Marchiol,157363,QB,W VIRGINIA,1,3.49,2.49,4.15,6.9,21,343,83.3,6,6,14.3,1.75,0,1,16.7,66.7,4,0,20.0,6,28.6,1,2,,,,64.2,64.6,68.6,,64.4,,,,,0,1,6,,109.7,0.0,0,0,0,0,1,1,16.7,75,12.5,55.6,9,9,10.1,4.18,0,1,11.1,55.6,5,5,0.0,15,71.4,0,3,,,,66.4,46.5,71.4,,54.7,,48.5,,,0,0,15,40.0,85.9,13.3,2,4,0,0,0,0,0.0,81,9.0
Adam Urena,186682,QB,MERCYHURST,1,2.45,2.18,3.1,6.5,20,977,85.7,14,14,3.6,1.89,0,0,0.0,85.7,12,1,0.0,14,70.0,0,7,,,,66.2,73.2,71.2,,72.7,,,,,0,0,14,0.0,137.5,0.0,0,0,0,0,3,0,0.0,105,7.5,100.0,4,4,19.0,3.75,0,0,0.0,100.0,4,2,0.0,6,30.0,0,4,,,,64.2,81.1,68.6,,85.8,,57.8,,,0,0,6,50.0,158.3,16.7,1,1,0,0,3,0,0.0,110,27.5
Jalen Milroe,146590,QB,ALABAMA,1,2.9,2.68,,4.85,20,103,100.0,5,6,-0.2,1.7,1,0,0.0,83.3,5,2,0.0,6,30.0,0,2,,,,64.2,63.4,68.6,,63.2,,,,,0,0,6,0.0,84.0,0.0,0,0,0,0,0,0,0.0,25,4.2,81.8,11,12,9.2,3.41,0,1,8.3,58.3,7,5,22.2,14,70.0,2,5,,,,66.4,81.4,71.4,,83.3,,59.5,,,0,0,15,0.0,79.9,0.0,0,2,0,1,0,0,0.0,84,7.0
Mark Gronowski,138303,QB,S DAK ST,1,2.41,2.41,,,19,292,64.3,14,14,9.8,1.63,0,1,7.1,64.3,9,1,0.0,14,73.7,0,5,,,,66.2,79.7,71.2,,79.0,,,,,0,0,14,0.0,132.4,0.0,0,0,0,0,2,0,0.0,125,8.9,50.0,4,5,21.3,4.6,0,1,20.0,40.0,2,2,0.0,5,26.3,0,2,,,,63.8,71.1,68.1,,70.7,,,,,0,0,5,0.0,127.1,0.0,0,0,0,1,1,0,0.0,67,13.4
Ethan Vasko,163817,QB,COAST CAR,1,2.52,2.39,,4.9,19,141,90.9,11,11,2.6,1.61,0,0,0.0,90.9,10,2,0.0,11,57.9,0,5,,,,65.6,76.1,70.4,,75.6,,,,,0,0,11,0.0,101.1,0.0,0,0,0,0,0,0,0.0,91,8.3,71.4,7,7,12.3,3.78,0,0,0.0,57.1,4,5,20.0,8,42.1,1,4,,,,65.4,82.9,70.1,,84.2,,61.0,,,0,0,10,0.0,124.4,0.0,0,1,0,0,1,0,0.0,59,8.4
