player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_pass_rush_defense,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_pass_rush_defense,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Matthew Caldwell,150302,QB,JVILLE ST,1,2.99,2.99,,,8,196,100.0,3,3,3.0,1.9,0,0,0.0,100.0,3,0,0.0,3,37.5,0,2,,,,,62.7,75.5,66.6,,75.0,,,,,,0,0,3,,104.2,0.0,0,0,0,0,0,0,0.0,27,9.0,0.0,4,5,8.3,3.64,0,0,0.0,0.0,0,5,,5,62.5,0,0,,,,,63.8,25.3,68.1,,25.5,,,,,,0,0,5,0.0,39.6,0.0,0,0,0,1,0,1,20.0,0,0.0
Xzavier Vaughn,102342,QB,ARKAPB,1,3.19,2.58,3.4,4.3,7,112,100.0,2,2,8.0,2.2,0,0,0.0,50.0,1,0,50.0,2,28.6,1,0,,,,,61.8,74.2,65.5,,73.7,,,,,,0,0,2,,56.3,0.0,0,0,0,0,0,0,0.0,5,2.5,0.0,2,2,18.5,3.58,0,0,0.0,0.0,0,3,,5,71.4,0,0,,,,,63.8,22.4,68.1,,21.4,,,53.5,,,0,1,5,33.3,0.0,20.0,1,2,0,0,0,2,40.0,0,0.0
Chance Lovertich,121427,QB,MISS STATE,1,3.57,3.45,,4.3,7,227,66.7,3,3,14.0,1.93,0,0,0.0,66.7,2,0,0.0,3,42.9,0,1,,,,,62.7,55.5,66.6,,55.5,,,,,,0,0,3,,148.6,0.0,0,0,0,0,1,0,0.0,37,12.3,100.0,3,3,7.3,4.8,0,0,0.0,100.0,3,1,0.0,4,57.1,0,3,,,,,63.3,81.6,67.4,,75.9,,,64.0,,,0,0,4,0.0,118.8,0.0,0,1,0,0,0,0,0.0,40,13.3
Katravis Marsh,123289,QB,USF,1,1.91,1.91,,,7,327,80.0,5,5,2.0,1.36,0,0,0.0,80.0,4,0,0.0,5,71.4,0,1,,,,,63.8,58.0,68.1,,57.9,,,,,,0,0,5,,87.5,0.0,0,0,0,0,0,0,0.0,25,5.0,0.0,1,2,46.0,3.3,0,0,0.0,0.0,0,1,,2,28.6,0,0,,,,,61.8,47.2,65.5,,47.5,,,,,,1,0,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Grayson James,145214,QB,FIU,1,2.23,2.23,,,7,166,80.0,5,5,4.0,1.86,0,0,0.0,80.0,4,1,0.0,5,71.4,0,1,,,,,64.2,69.9,68.6,,69.6,,,,,,0,0,6,0.0,89.2,0.0,0,0,0,0,0,0,0.0,27,5.4,100.0,2,2,11.0,3.15,0,0,0.0,100.0,2,0,0.0,2,28.6,0,2,,,,,61.8,30.2,65.5,,31.0,,,,,,0,0,2,,118.8,0.0,0,0,0,0,0,1,50.0,30,15.0
Zach Gibson,100201,QB,AKRON,1,2.56,2.17,4.9,,7,102,60.0,5,5,1.4,1.98,0,0,0.0,40.0,2,0,33.3,5,71.4,1,1,,,,,63.8,73.8,68.1,,73.4,,,,,,0,0,5,,47.9,0.0,0,0,0,0,0,0,0.0,9,1.8,0.0,1,1,33.0,4.0,0,0,0.0,0.0,0,2,,2,28.6,0,0,,,,,61.8,48.6,65.5,,48.8,,,,,,0,0,2,50.0,39.6,50.0,1,0,0,0,0,0,0.0,0,0.0
Taisun Phommachanh,99577,QB,CLEMSON,1,2.36,2.36,,,7,140,40.0,5,5,8.2,1.86,0,0,0.0,40.0,2,1,0.0,5,71.4,0,1,,,,,63.8,50.5,68.1,,50.5,,,,,,0,0,5,0.0,47.9,0.0,0,0,0,0,0,0,0.0,9,1.8,50.0,2,2,24.0,3.6,0,0,0.0,50.0,1,1,0.0,2,28.6,0,1,,,,,61.8,53.2,65.5,,53.3,,,,,,0,0,2,0.0,72.9,0.0,0,0,0,0,0,1,50.0,14,7.0
Darrius Sample,155649,QB,VA LYNCHBU,1,4.32,4.3,4.5,4.0,6,406,0.0,1,1,0.0,2.1,0,0,0.0,0.0,0,0,,1,16.7,0,0,,,,,60.3,56.0,63.6,,56.8,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,2,36.0,4.76,0,0,0.0,0.0,0,5,,5,83.3,0,0,,,,,12.1,24.4,68.1,,24.4,,,57.3,,,0,0,5,40.0,39.6,40.0,2,1,0,1,0,2,40.0,0,0.0
Kohen Granier,63573,QB,NICHOLLS,1,1.62,1.62,,,6,243,80.0,5,5,0.8,1.36,0,0,0.0,60.0,3,0,25.0,5,83.3,1,1,,,,,63.8,73.4,68.1,,73.0,,,,,,0,0,5,,64.6,0.0,0,0,0,0,0,0,0.0,11,2.2,0.0,1,1,45.0,2.9,0,0,0.0,0.0,0,0,,1,16.7,0,0,,,,,60.3,49.7,63.6,,50.1,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Luke Duby,148765,QB,CORNELL,1,2.3,2.3,,,6,147,25.0,4,4,16.0,2.03,0,0,0.0,25.0,1,0,0.0,4,66.7,0,0,,,,,63.3,37.5,67.4,,38.0,,,,,,0,0,4,,39.6,0.0,0,0,0,0,0,0,0.0,-1,-0.3,50.0,2,2,6.0,2.85,0,0,0.0,50.0,1,0,0.0,2,33.3,0,1,,,,,61.8,57.9,65.5,,57.9,,,,,,0,0,2,,62.5,0.0,0,0,0,0,0,0,0.0,9,4.5
Randall Johnson,98675,QB,WEBER ST,1,1.58,1.58,,,6,342,83.3,6,6,-2.0,1.58,0,0,0.0,66.7,4,1,20.0,6,100.0,1,1,,,,,64.2,67.5,68.6,,67.2,,,,,,0,0,6,0.0,73.6,0.0,0,0,0,0,0,0,0.0,23,3.8,,0,0,,,0,0,0.0,,0,0,,0,0.0,0,0,,,,,60.3,75.3,63.6,,74.6,,,,,,0,0,1,,0.0,,0,0,0,0,0,0,0.0,0,
Ross Malmgren,104757,QB,CHARLES SO,1,3.0,2.78,,4.1,6,135,66.7,3,3,4.0,2.33,0,0,0.0,66.7,2,0,0.0,3,50.0,0,1,,,,,62.7,59.3,66.6,,59.2,,,,,,0,0,3,,84.0,0.0,0,0,0,0,0,0,0.0,19,6.3,50.0,2,2,7.5,3.67,0,0,0.0,50.0,1,0,0.0,3,50.0,0,2,,,,,63.3,70.5,67.4,,63.0,,,64.3,,,0,0,4,,110.4,0.0,0,1,0,0,1,0,0.0,13,6.5
Jake Davis,149583,QB,PRESBYTERN,1,2.37,2.37,,,6,271,100.0,4,4,3.0,1.68,0,0,0.0,100.0,4,2,0.0,4,66.7,0,2,,,,,63.3,75.2,67.4,,74.8,,,,,,0,0,4,0.0,89.6,0.0,0,0,0,0,0,0,0.0,22,5.5,0.0,2,2,18.5,3.75,0,0,0.0,0.0,0,2,,2,33.3,0,0,,,,,61.8,53.4,65.5,,53.5,,,,,,0,0,2,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Jeffrey Jackson,143208,QB,VALPO,1,4.03,2.77,,5.3,6,332,100.0,1,1,-1.0,2.1,0,0,0.0,100.0,1,0,0.0,1,16.7,0,0,,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,,83.3,0.0,0,0,0,0,0,0,0.0,4,4.0,0.0,1,2,13.0,4.42,0,0,0.0,0.0,0,4,,5,83.3,0,0,,,,,63.8,46.7,68.1,,44.3,,,58.3,,,1,0,5,0.0,39.6,0.0,0,3,0,0,0,0,0.0,0,0.0
Kyle McCord,145053,QB,OHIO STATE,1,2.32,2.32,,,6,260,75.0,4,4,10.8,2.1,0,0,0.0,75.0,3,1,0.0,4,66.7,0,2,,,,,63.3,70.2,67.4,,69.8,,,,,,0,0,4,0.0,109.4,0.0,0,0,0,0,0,0,0.0,43,10.8,100.0,2,2,-4.0,2.75,0,0,0.0,100.0,2,1,0.0,2,33.3,0,1,,,,,61.8,62.8,65.5,,62.6,,,,,,0,0,2,0.0,83.3,0.0,0,0,0,0,0,0,0.0,8,4.0
Evan Nelson,142436,QB,DUQUESNE,1,3.22,2.82,5.2,,6,155,33.3,3,3,13.3,2.1,0,0,0.0,33.3,1,1,0.0,3,50.0,0,0,,,,,62.7,56.0,66.6,,56.0,,,,,,0,0,3,0.0,46.5,0.0,0,0,0,0,0,0,0.0,12,4.0,0.0,1,2,3.0,4.33,0,0,0.0,0.0,0,3,,3,50.0,0,0,,,,,62.7,56.4,66.6,,56.4,,,,,,0,0,3,33.3,39.6,33.3,1,0,0,1,0,0,0.0,0,0.0
Jalyn Williams,105549,QB,SE MO ST,1,2.18,1.8,,3.7,5,293,66.7,3,3,3.3,1.4,0,0,0.0,66.7,2,0,0.0,3,60.0,0,0,,,,,62.7,57.7,66.6,,57.7,,,,,,0,0,3,,70.1,0.0,0,0,0,0,0,0,0.0,-2,-0.7,0.0,1,1,13.0,3.35,0,0,0.0,0.0,0,0,,2,40.0,0,0,,,,,61.8,26.0,65.5,,26.9,,,57.8,,,0,1,2,,0.0,0.0,0,1,0,0,0,1,50.0,0,0.0
Aaron Allen,78494,QB,LA TECH,1,3.08,2.63,,4.9,5,208,0.0,1,1,16.0,2.0,0,0,0.0,0.0,0,0,,1,20.0,0,0,,,,,60.3,26.3,63.6,,26.8,,,,,,0,1,1,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0,100.0,3,3,19.0,3.35,0,0,0.0,100.0,3,2,0.0,4,80.0,0,2,,,,,63.3,80.3,67.4,,74.4,,,64.0,,,0,0,4,0.0,118.8,0.0,0,1,0,0,0,0,0.0,60,20.0
Ladarius Skelton,78528,QB,SOUTHERN U,1,2.9,2.75,,3.5,5,297,50.0,2,2,10.5,2.0,0,0,0.0,50.0,1,0,0.0,2,40.0,0,0,,,,,61.8,27.0,65.5,,27.3,,,,,,0,1,2,,16.7,0.0,0,0,0,0,0,1,50.0,6,3.0,0.0,1,2,15.0,3.5,0,0,0.0,0.0,0,2,,3,60.0,0,0,,,,,62.7,45.0,66.6,,52.4,,,56.3,,,0,0,3,0.0,39.6,0.0,0,1,0,1,0,0,0.0,0,0.0
Armani Rogers,40034,QB,OHIO,1,2.98,2.98,,,5,259,50.0,2,2,3.0,2.3,0,0,0.0,50.0,1,0,0.0,2,40.0,0,0,,,,,61.8,62.9,65.5,,62.7,,,,,,0,0,2,,56.3,0.0,0,0,0,0,0,0,0.0,2,1.0,100.0,3,3,3.3,3.43,0,0,0.0,66.7,2,0,33.3,3,60.0,1,0,,,,,63.8,71.3,68.1,,70.9,,,,,,0,0,5,,74.3,0.0,0,0,0,0,0,0,0.0,12,4.0
Charlie Dean,108990,QB,HARVARD,1,2.7,2.38,,4.0,5,179,66.7,3,3,4.0,2.2,0,0,0.0,33.3,1,2,50.0,3,60.0,1,0,,,,,62.7,56.1,66.6,,56.0,,,,,,0,0,3,0.0,42.4,0.0,0,0,0,0,0,0,0.0,7,2.3,0.0,1,1,21.0,3.45,0,0,0.0,0.0,0,1,,2,40.0,0,0,,,,,61.8,45.8,65.5,,50.4,,,57.8,,,0,0,2,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
Ethan Garbers,131896,QB,UCLA,1,2.46,2.46,,,5,324,66.7,3,3,9.0,2.13,0,0,0.0,66.7,2,1,0.0,3,60.0,0,1,,,,,62.7,52.8,66.6,,52.8,,,,,,0,1,3,0.0,48.6,0.0,0,0,0,0,0,1,33.3,22,7.3,0.0,1,2,20.0,2.95,0,0,0.0,0.0,0,1,,2,40.0,0,0,,,,,61.8,57.5,65.5,,57.5,,,,,,0,0,2,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Chris Katrenick,60365,QB,E ILLINOIS,1,2.3,2.03,3.4,,5,158,50.0,4,4,10.3,2.03,0,0,0.0,50.0,2,1,0.0,4,80.0,0,1,,,,,63.3,47.2,67.4,,47.4,,,,,,0,0,4,0.0,63.5,0.0,0,0,0,0,0,1,25.0,19,4.8,,0,0,,3.4,0,0,,,0,1,,1,20.0,0,0,,,,,60.3,59.7,63.6,,60.0,,,,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
Grant Gremel,101632,QB,INDIANA,1,2.86,2.83,3.0,,5,190,100.0,2,2,0.5,1.5,0,0,0.0,100.0,2,0,0.0,2,40.0,0,0,,,,,62.7,64.1,66.6,,63.9,,,,,,0,0,3,,79.2,0.0,0,0,0,0,0,0,0.0,6,3.0,100.0,1,2,3.0,3.77,0,0,0.0,50.0,1,2,0.0,3,60.0,0,1,,,,,62.7,66.7,66.6,,66.5,,,,,,0,0,3,50.0,56.3,33.3,1,0,0,1,0,0,0.0,3,1.5
Quincy Vaughn,138259,QB,N DAKOTA,1,2.6,2.6,,,5,249,100.0,2,2,0.0,1.4,0,0,0.0,100.0,2,0,0.0,2,40.0,0,1,,,,,61.8,62.8,65.5,,62.6,,,,,,0,0,2,,100.0,0.0,0,0,0,0,0,0,0.0,16,8.0,50.0,2,3,4.0,3.4,0,0,0.0,33.3,1,1,0.0,3,60.0,0,0,,,,,62.7,48.0,66.6,,48.1,,,,,,0,0,3,0.0,42.4,0.0,0,0,0,1,0,0,0.0,-1,-0.3
J.J. McCarthy,144918,QB,MICHIGAN,1,2.46,2.46,,,5,222,66.7,3,3,-0.3,1.8,0,0,0.0,66.7,2,0,0.0,3,60.0,0,0,,,,,62.7,50.7,66.6,,50.8,,,,,,0,0,3,,79.9,0.0,0,0,0,0,0,0,0.0,16,5.3,50.0,2,2,18.0,3.45,0,0,0.0,50.0,1,1,0.0,2,40.0,0,1,,,,,62.7,79.4,66.6,,78.8,,,,,,0,0,3,0.0,81.3,0.0,0,0,0,0,0,0,0.0,18,9.0
Chubba Purdy,122412,QB,FLORIDA ST,1,2.4,2.4,,,5,167,100.0,3,3,9.7,2.03,0,0,0.0,100.0,3,0,0.0,3,60.0,0,3,,,,,62.7,80.3,66.6,,79.6,,,,,,0,0,3,,158.3,0.0,0,0,0,0,1,0,0.0,59,19.7,100.0,2,2,15.0,2.95,0,1,33.3,100.0,2,0,0.0,2,40.0,0,2,,,,,62.7,82.7,66.6,,82.0,,,,,,0,0,3,,158.3,0.0,0,0,0,0,1,0,0.0,39,19.5
Robbie Patterson,143694,QB,MONTANA,1,2.05,2.05,,,4,232,66.7,3,3,6.0,1.77,0,0,0.0,66.7,2,0,0.0,3,75.0,0,1,,,,,62.7,46.1,66.6,,46.4,,,,,,0,0,3,,72.9,0.0,0,0,0,0,0,0,0.0,11,3.7,100.0,1,1,20.0,2.9,0,0,0.0,100.0,1,0,0.0,1,25.0,0,1,,,,,60.3,77.4,63.6,,76.6,,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,21,21.0
Preston Hutchinson,60370,QB,E MICHIGAN,1,2.2,2.2,,,4,160,100.0,3,3,7.0,1.7,0,0,0.0,66.7,2,0,33.3,3,75.0,1,1,,,,,62.7,75.9,66.6,,75.4,,,,,,0,0,3,,79.9,0.0,0,0,0,0,0,0,0.0,16,5.3,100.0,1,1,11.0,3.7,0,0,0.0,100.0,1,0,0.0,1,25.0,0,1,,,,,60.3,73.7,63.6,,73.1,,,,,,0,0,1,,127.1,0.0,0,0,0,0,1,0,0.0,5,5.0
Lem Wash,149229,QB,TENN TECH,1,4.48,3.63,7.0,,4,309,100.0,2,2,5.5,1.95,0,0,0.0,0.0,0,0,100.0,2,50.0,2,0,,,,,61.8,48.8,65.5,,49.1,,,,,,0,1,2,,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,100.0,1,1,13.0,7.0,0,0,0.0,100.0,1,2,0.0,2,50.0,0,1,,,,,60.3,72.3,65.5,,71.9,,,,,,0,0,2,50.0,158.3,50.0,1,0,0,0,1,0,0.0,15,15.0
Tucker Melton,130376,QB,BOWL GREEN,1,2.25,2.25,,,4,122,0.0,2,2,3.0,1.65,0,0,0.0,0.0,0,0,,2,50.0,0,0,,,,,61.8,23.0,65.5,,23.5,,,,,,0,0,2,,39.6,0.0,0,0,0,0,0,1,50.0,0,0.0,100.0,1,2,2.0,2.85,1,0,0.0,50.0,1,0,0.0,2,50.0,0,1,,,,,61.8,58.9,65.5,,58.9,,,,,,0,0,2,,87.5,0.0,0,0,0,0,0,0,0.0,21,10.5
Jackson Hardy,142351,QB,RICHMOND,1,3.97,2.0,,5.95,4,276,100.0,2,2,9.0,2.0,0,0,0.0,100.0,2,1,0.0,2,50.0,0,1,,,,,61.8,73.2,65.5,,72.7,,,,,,0,0,2,0.0,110.4,0.0,0,0,0,0,0,0,0.0,21,10.5,,0,0,,5.95,0,0,,,0,1,,2,50.0,0,0,,,,,61.8,46.9,65.5,,,,,52.8,,,0,0,2,0.0,0.0,0.0,0,2,0,0,0,0,0.0,0,
Drayton Arnold,40050,QB,CHATTNOOGA,1,2.5,2.5,,,3,137,100.0,1,1,18.0,2.3,0,0,0.0,100.0,1,0,0.0,1,33.3,0,1,,,,,60.3,73.7,63.6,,73.1,,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,17,17.0,100.0,2,2,6.5,2.6,0,0,0.0,100.0,2,0,0.0,2,66.7,0,1,,,,,61.8,76.1,65.5,,75.5,,,,,,0,0,2,,110.4,0.0,0,0,0,0,0,0,0.0,21,10.5
Demeatric Crenshaw,138332,QB,YNGTOWN ST,1,2.3,2.3,,,3,353,0.0,1,1,9.0,1.8,0,0,0.0,0.0,0,0,,1,33.3,0,0,,,,,60.3,78.1,63.6,,77.2,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,50.0,2,2,4.5,2.55,0,0,0.0,50.0,1,0,0.0,2,66.7,0,0,,,,,61.8,47.2,65.5,,47.5,,,,,,0,0,2,,56.3,0.0,0,0,0,0,0,0,0.0,3,1.5
Mike DiLiello,121801,QB,MIDDLE TN,1,2.0,2.0,,,3,224,50.0,2,2,5.0,1.4,0,0,0.0,50.0,1,0,0.0,2,66.7,0,0,,,,,61.8,53.6,65.5,,53.7,,,,,,0,0,2,,56.3,0.0,0,0,0,0,0,0,0.0,5,2.5,100.0,1,1,11.0,3.2,0,0,0.0,100.0,1,0,0.0,1,33.3,0,0,,,,,60.3,61.9,63.6,,61.8,,,,,,0,0,1,,112.5,0.0,0,0,0,0,0,0,0.0,11,11.0
Keegan Shoemaker,108983,QB,SM HOUSTON,1,3.53,2.3,,6.0,3,281,50.0,2,2,9.5,2.3,0,0,0.0,50.0,1,0,0.0,2,66.7,0,1,,,,,62.7,53.0,66.6,,53.1,,,,,,0,0,3,,60.4,0.0,0,0,0,0,0,0,0.0,8,4.0,,0,0,,6.0,0,0,,,0,1,,1,33.3,0,1,,,,,60.3,51.4,63.6,,,,,56.3,,,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,
Maurcus McDaniel,148933,QB,PENN,1,3.53,3.6,3.4,,3,267,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,2,2,11.5,3.53,0,0,0.0,50.0,1,2,50.0,3,100.0,1,1,,,,,62.7,79.7,66.6,,79.1,,,,,,0,0,3,50.0,95.8,33.3,1,0,0,0,0,0,0.0,25,12.5
Jack Miller III,129754,QB,OHIO STATE,1,3.03,3.03,,,3,260,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,66.7,3,3,15.3,3.03,0,0,0.0,66.7,2,1,0.0,3,100.0,0,2,,,,,62.7,76.9,66.6,,76.4,,,,,,0,0,3,0.0,106.3,0.0,0,0,0,0,0,0,0.0,35,11.7
Carl Richardson,129735,QB,NWESTERN,1,2.33,2.33,,,3,256,66.7,3,3,10.7,2.33,0,0,0.0,66.7,2,1,0.0,3,100.0,0,1,,,,,62.7,41.1,66.6,,41.4,,,,,,0,0,3,0.0,84.0,0.0,0,0,0,0,0,1,33.3,19,6.3,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Judd Erickson,52033,QB,SAN DIEGO,1,3.2,3.2,,,3,283,50.0,2,2,4.0,1.9,0,0,0.0,50.0,1,1,0.0,2,66.7,0,1,,,,,61.8,55.0,65.5,,55.1,,,,,,0,0,2,0.0,68.8,0.0,0,0,0,0,0,0,0.0,12,6.0,100.0,1,1,14.0,5.8,0,0,0.0,0.0,0,1,100.0,1,33.3,1,0,,,,,60.3,54.7,63.6,,54.8,,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Zach Borisch,83230,HB,IDAHO,1,2.45,2.2,2.7,,2,185,100.0,1,1,19.0,2.2,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,,,,,60.3,73.7,63.6,,73.1,,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,22,22.0,,0,0,,2.7,0,0,,,0,1,,1,50.0,0,0,,,,,60.3,59.7,63.6,,60.0,,,,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,
Preston Stone,124716,QB,SMU,1,2.55,2.55,,,2,287,100.0,1,1,11.0,2.3,0,0,0.0,100.0,1,1,0.0,1,50.0,0,1,,,,,60.3,75.0,63.6,,74.3,,,,,,0,0,1,0.0,112.5,0.0,0,0,0,0,0,0,0.0,11,11.0,,0,1,,2.8,0,0,0.0,0.0,0,0,,1,50.0,0,0,,,,,60.3,59.7,63.6,,60.0,,,,,,0,0,1,,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0
Joey Gatewood,82088,QB,UCF,1,0.5,0.5,,,2,323,100.0,2,2,-4.0,0.5,0,0,0.0,100.0,2,0,0.0,2,100.0,0,1,,,,,61.8,62.9,65.5,,62.7,,,,,,0,0,2,,141.7,0.0,0,0,0,0,1,0,0.0,17,8.5,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
Nick Howard,108979,QB,DARTMOUTH,1,3.0,1.1,,4.9,2,148,100.0,1,1,-5.0,1.1,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0,,0,0,,4.9,0,0,,,0,0,,1,50.0,0,0,,,,,60.3,73.3,64.1,,,,,64.3,,,0,0,1,,0.0,0.0,0,1,0,0,0,0,0.0,0,
Samson Evans,84228,HB,E MICHIGAN,1,2.0,2.0,,,2,160,100.0,1,1,-3.0,0.6,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,,,,,60.3,61.1,63.6,,61.0,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,2,2.0,100.0,1,1,17.0,3.4,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,,,,,60.3,69.6,63.8,,72.6,,,,,,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,16,16.0
Sagan Gronauer,105567,QB,IDAHO ST,1,2.75,1.9,,3.6,2,186,0.0,1,1,6.0,1.9,0,0,0.0,0.0,0,0,,1,50.0,0,0,,,,,60.3,52.4,63.6,,52.8,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,,0,0,,3.6,0,0,,,0,0,,1,50.0,0,1,,,,,60.3,69.2,63.6,,,,,64.0,,,0,0,1,,0.0,0.0,0,1,0,0,0,0,0.0,0,
Kai Horton,144418,QB,TULANE,1,2.5,2.5,,,2,319,100.0,1,1,10.0,1.9,0,0,0.0,0.0,0,1,100.0,1,50.0,1,0,,,,,60.3,73.2,63.6,,72.6,,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,3.0,3.1,0,0,0.0,0.0,0,1,,1,50.0,0,0,,,,,60.3,38.4,63.6,,42.5,,,,,,0,1,1,0.0,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0
Blake Bost,146984,QB,TEXAS A&M,1,2.5,2.5,,,2,312,0.0,1,1,4.0,2.0,0,0,0.0,0.0,0,0,,1,50.0,0,0,,,,,60.3,61.1,63.6,,61.0,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,42.0,3.0,0,0,0.0,0.0,0,0,,1,50.0,0,0,,,,,60.3,51.0,63.6,,51.3,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Tyler Buchner,147472,QB,NOTRE DAME,1,2.45,2.45,,,2,258,100.0,1,1,-1.0,2.3,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,,104.2,0.0,0,0,0,0,0,0,0.0,9,9.0,100.0,1,1,13.0,2.6,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,,,,,60.3,73.7,63.6,,73.1,,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,15,15.0
Tommy Mellott,147646,QB,MONTANA ST,1,2.4,2.4,,,2,233,100.0,1,1,4.0,1.8,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,,,,,60.3,56.0,63.6,,56.1,,,,,,0,0,1,,108.3,0.0,0,0,0,0,0,0,0.0,10,10.0,0.0,1,1,1.0,3.0,0,0,0.0,0.0,0,0,,1,50.0,0,0,,,,,60.3,56.9,63.6,,57.7,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0
Casey Washington,101710,WR,ILLINOIS,1,4.4,4.4,,,2,187,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0,2,2,12.0,4.4,0,0,0.0,0.0,0,1,,2,100.0,0,0,,,,,61.8,24.6,67.3,,25.0,,,,,,0,0,2,0.0,39.6,0.0,0,0,0,0,0,1,50.0,0,0.0
Joe Pesansky,149434,QB,HOLY CROSS,1,2.05,2.05,,,2,181,50.0,2,2,3.0,2.05,0,0,0.0,50.0,1,0,0.0,2,100.0,0,0,,,,,61.8,62.3,65.5,,62.1,,,,,,0,0,2,,56.3,0.0,0,0,0,0,0,0,0.0,1,0.5,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,
