player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Tyler Riddell,102355,QB,E TENN ST,1,2.99,2.88,6.1,,30,157,91.7,12,12,5.6,2.18,0,0,0.0,91.7,11,0,0.0,12,40.0,0,4,,,,,65.8,88.4,70.7,,87.7,,,,,0,0,12,,125.3,0.0,0,0,0,0,1,0,0.0,89,7.4,93.8,16,17,9.7,3.52,0,2,11.1,88.2,15,6,0.0,18,60.0,0,8,,,,,23.4,90.0,72.2,,89.1,,,,,0,0,19,16.7,149.0,5.6,1,0,0,1,2,1,5.3,176,10.4
Joe Owens,141732,QB,ALABAMA ST,1,2.08,1.89,3.9,5.7,30,105,80.0,25,25,5.6,1.67,0,1,4.0,68.0,17,2,15.0,25,83.3,3,7,,,,,67.7,70.0,73.1,,69.5,,,,,0,1,25,0.0,92.4,0.0,0,0,0,0,2,1,4.0,142,5.7,100.0,1,3,3.0,4.14,0,0,0.0,33.3,1,3,0.0,5,16.7,0,0,,,,,64.6,42.6,69.1,,44.3,,57.8,,,1,0,7,33.3,42.4,20.0,1,1,0,1,0,0,0.0,3,1.0
Christian Veilleux,145086,QB,PENN STATE,1,2.84,2.45,5.7,4.14,30,266,75.0,12,14,6.4,1.8,0,0,0.0,57.1,8,3,11.1,14,46.7,1,6,,,,,66.2,63.2,71.2,,62.9,,,,,2,0,14,0.0,71.4,0.0,0,0,0,0,0,0,0.0,73,5.2,70.0,10,10,17.8,3.74,0,1,10.0,70.0,7,7,0.0,16,53.3,0,9,,,,,66.5,68.4,71.6,,72.6,,57.2,,,0,0,16,14.3,152.1,6.3,1,5,0,0,3,1,6.3,162,16.2
Malik Cunningham,60436,QB,LOUISVILLE,1,2.63,2.37,3.7,4.43,29,210,91.7,12,13,4.8,1.52,1,0,0.0,84.6,11,4,0.0,13,44.8,0,8,,,,,66.0,81.3,71.0,,80.6,,,,,0,0,13,0.0,134.9,0.0,0,0,0,0,1,0,0.0,133,10.2,66.7,12,12,22.1,3.53,0,2,16.7,58.3,7,5,12.5,16,55.2,1,8,,,,,66.5,90.8,71.6,,82.7,,79.2,,,0,0,16,20.0,142.4,6.3,1,3,0,0,4,0,0.0,170,14.2
Ben Bryant,77655,QB,E MICHIGAN,1,2.59,2.22,4.03,3.95,29,160,66.7,15,17,7.1,2.03,2,0,0.0,52.9,9,3,10.0,17,58.6,1,3,,,,,66.7,70.7,71.8,,70.2,,,,,0,0,17,0.0,62.4,0.0,0,0,0,0,0,0,0.0,66,3.9,100.0,4,6,15.5,3.38,0,1,16.7,66.7,4,6,0.0,12,41.4,0,4,,,,,65.8,82.8,70.7,,75.3,,70.6,,,1,0,12,66.7,109.7,33.3,4,2,0,1,0,0,0.0,90,15.0
Rocky Lombardi,60452,QB,N ILLINOIS,1,2.2,2.22,1.85,,29,254,76.5,17,17,8.2,1.87,0,1,5.9,58.8,10,1,23.1,18,62.1,3,5,,,,,66.7,79.3,72.0,,78.6,,,,,0,0,18,100.0,71.0,5.6,1,0,0,0,0,1,5.6,81,4.8,80.0,10,10,16.4,2.74,0,0,0.0,70.0,7,3,12.5,11,37.9,1,4,,,,,65.4,88.8,70.4,,87.9,,,,,0,0,11,33.3,108.7,9.1,1,0,0,0,0,0,0.0,116,11.6
Daniel Smith,88625,QB,VILLANOVA,1,2.76,2.69,2.2,5.1,29,334,87.5,8,9,3.3,1.87,1,0,0.0,55.6,5,1,28.6,10,34.5,2,1,,,,,65.1,55.8,70.1,,55.6,,,,,0,0,10,100.0,65.0,10.0,1,0,0,0,0,0,0.0,36,4.0,56.3,16,18,22.7,3.22,2,5,27.8,38.9,7,5,22.2,19,65.5,2,7,,,,,67.0,85.4,72.2,,78.7,,70.0,,,0,1,19,0.0,69.7,0.0,0,1,0,0,1,3,15.8,172,9.6
Cole Johnson,29785,QB,JAMES MAD,1,2.22,2.02,2.83,5.4,29,197,93.3,15,15,5.0,1.43,0,0,0.0,86.7,13,1,7.1,15,51.7,1,8,,,,,66.5,71.3,71.6,,70.8,,,,,0,0,16,0.0,130.3,0.0,0,0,0,0,1,0,0.0,149,9.9,80.0,10,10,18.7,3.06,0,1,10.0,80.0,8,5,0.0,14,48.3,0,8,,,,,20.6,76.0,71.2,,78.3,,57.3,,,0,0,14,60.0,158.3,21.4,3,1,0,0,5,1,7.1,214,21.4
Devin Leary,77628,QB,NC STATE,1,2.9,2.71,2.85,4.47,29,248,81.8,11,11,2.1,1.9,0,0,0.0,81.8,9,3,0.0,11,37.9,0,6,,,,,66.0,74.6,71.0,,74.1,,,,,0,0,13,0.0,141.3,0.0,0,0,0,0,1,0,0.0,117,10.6,69.2,13,13,24.2,3.51,0,2,14.3,61.5,8,8,11.1,18,62.1,1,7,,,,,67.0,76.6,72.2,,78.3,,59.2,,,0,0,19,25.0,131.1,11.1,2,3,0,0,1,1,5.3,186,14.3
Jason Shelley,60581,QB,MO STATE,1,2.8,2.62,4.1,3.87,29,230,53.8,13,13,6.5,2.0,0,1,7.7,46.2,6,4,14.3,13,44.8,1,2,,,,,66.0,61.8,71.0,,61.5,,,,,0,0,13,0.0,59.5,0.0,0,0,0,0,0,0,0.0,59,4.5,75.0,12,12,14.0,3.44,0,2,15.4,66.7,8,10,11.1,16,55.2,1,8,,,,,66.7,91.5,71.8,,91.1,,66.8,,,0,0,17,10.0,137.5,6.3,1,3,0,0,1,0,0.0,198,16.5
Theo Day,83515,QB,N IOWA,1,2.91,2.68,3.56,5.0,29,255,91.7,12,12,4.8,2.15,0,0,0.0,83.3,10,4,9.1,13,44.8,1,6,,,,,66.0,83.2,71.0,,82.5,,,,,0,0,13,25.0,146.5,7.7,1,0,0,0,1,0,0.0,169,14.1,70.0,10,11,19.4,3.53,0,2,18.2,36.4,4,9,42.9,16,55.2,3,4,,,,,66.5,73.2,71.6,,70.6,,63.1,,,0,0,16,44.4,58.9,25.0,4,1,0,1,0,0,0.0,70,6.4
Sagan Gronauer,105567,QB,IDAHO ST,1,2.95,2.76,2.9,5.23,29,186,71.4,7,8,2.7,1.97,1,0,0.0,62.5,5,2,0.0,10,34.5,0,2,,,,,65.1,59.2,70.1,,59.0,,,,,0,0,10,100.0,75.0,20.0,2,0,0,0,0,0,0.0,40,5.0,55.6,9,11,15.8,3.66,2,1,8.3,45.5,5,10,0.0,18,62.1,0,2,,,,,23.4,60.3,72.2,,67.1,,50.1,,,0,0,19,40.0,69.5,22.2,4,3,0,0,0,1,5.3,78,7.1
Orion Olivas,155517,QB,HOU BAPT,1,3.04,2.75,3.15,6.4,28,183,53.8,13,13,3.5,1.97,0,0,0.0,53.8,7,1,0.0,13,46.4,0,3,,,,,66.2,22.4,71.2,,22.7,,,,,0,4,14,0.0,25.0,0.0,0,0,0,0,0,5,35.7,55,4.2,42.9,7,11,7.9,3.97,0,0,0.0,27.3,3,11,0.0,15,53.6,0,3,,,,,21.3,37.3,71.4,,41.8,,51.3,,,0,0,15,18.2,39.6,13.3,2,2,0,4,0,1,6.7,29,2.6
Andrew Body,155202,QB,TEXAS STHN,1,2.58,2.29,3.6,5.65,28,313,77.8,18,19,7.8,1.87,1,2,10.0,68.4,13,2,7.1,19,67.9,1,4,,,,,67.1,65.7,72.4,,65.3,,,,,0,0,20,0.0,89.1,0.0,0,0,0,0,0,1,5.0,137,7.2,20.0,5,6,20.0,4.06,0,0,0.0,16.7,1,5,0.0,9,32.1,0,3,,,,,65.1,52.5,69.8,,34.2,,77.3,,,0,1,9,20.0,47.9,11.1,1,2,0,1,1,1,11.1,30,5.0
Chris Oladokun,40364,QB,S DAK ST,1,3.03,2.95,2.6,4.2,28,292,100.0,11,11,2.8,1.78,0,0,0.0,100.0,11,2,0.0,11,39.3,0,6,,,,,65.6,82.7,70.4,,82.1,,,,,0,0,11,0.0,148.7,0.0,0,0,0,0,2,0,0.0,112,10.2,66.7,12,14,16.8,3.84,0,0,0.0,57.1,8,10,0.0,17,60.7,0,8,,,,,66.7,67.8,72.2,,66.8,,62.1,,,0,0,17,10.0,111.3,5.9,1,2,0,2,1,0,0.0,127,9.1
Jake Constantine,40166,QB,RICE,1,2.74,2.51,,4.63,28,275,83.3,12,13,5.3,1.83,1,0,0.0,76.9,10,1,0.0,13,46.4,0,7,,,,,66.0,63.6,71.0,,63.3,,,,,0,0,13,0.0,122.0,0.0,0,0,0,0,1,0,0.0,94,7.2,45.5,11,12,15.9,3.52,0,0,0.0,33.3,4,4,20.0,15,53.6,1,4,,,,,66.5,56.6,71.6,,56.7,,59.0,,,0,0,16,0.0,88.5,0.0,0,3,0,1,1,0,0.0,89,7.4
Steven Duncan,40211,QB,TARLETON,1,2.62,2.4,3.55,3.73,28,401,75.0,12,12,6.2,1.84,0,1,8.3,75.0,9,3,0.0,12,42.9,0,5,,,,,65.8,83.3,70.7,,82.7,,,,,0,0,12,0.0,134.4,0.0,0,0,0,0,1,0,0.0,121,10.1,60.0,10,11,24.9,3.21,0,2,18.2,45.5,5,7,16.7,16,57.1,1,4,,,,,66.5,73.7,71.6,,70.5,,66.1,,,0,1,16,28.6,71.4,12.5,2,3,0,1,1,0,0.0,103,9.4
Lucas Johnson,40551,QB,S DIEGO ST,1,2.27,2.08,2.93,4.8,28,284,84.2,19,19,5.8,1.79,0,0,0.0,78.9,15,1,6.3,19,67.9,1,9,,,,,67.0,88.3,72.2,,87.4,,,,,0,1,19,0.0,113.8,0.0,0,0,0,0,2,0,0.0,155,8.2,75.0,4,5,13.5,3.28,0,1,20.0,60.0,3,4,0.0,9,32.1,0,1,,,,,65.1,67.8,69.8,,71.1,,57.8,,,0,0,9,75.0,122.5,33.3,3,1,0,1,1,0,0.0,37,7.4
Brendon Lewis,131687,QB,COLORADO,1,3.08,2.94,4.1,4.3,28,143,83.3,12,12,4.2,1.95,0,0,0.0,75.0,9,3,10.0,12,42.9,1,2,,,,,65.8,63.0,70.7,,62.8,,,,,0,0,12,0.0,84.4,0.0,0,0,0,0,0,0,0.0,57,4.8,62.5,8,13,10.1,3.93,1,0,0.0,38.5,5,10,0.0,16,57.1,0,4,,,,,66.7,66.7,71.8,,61.3,,68.2,,,0,0,17,10.0,51.8,6.3,1,2,0,4,0,0,0.0,55,4.2
Garrett Shrader,98212,QB,SYRACUSE,1,3.16,2.58,4.68,4.4,28,304,45.5,11,11,5.0,1.82,0,0,0.0,45.5,5,4,0.0,11,39.3,0,1,,,,,66.0,32.6,71.0,,33.0,,,,,0,1,13,0.0,14.6,0.0,0,0,0,0,0,1,7.7,22,2.0,37.5,8,9,15.0,4.02,0,0,0.0,33.3,3,12,0.0,17,60.7,0,3,,,,,67.0,34.4,72.2,,30.4,,62.8,,,0,0,19,50.0,48.8,35.3,6,2,0,1,0,0,0.0,41,4.6
Jaren Hall,82094,QB,BYU,1,2.78,2.78,,,28,128,92.3,13,13,2.1,1.69,0,0,0.0,84.6,11,1,8.3,13,46.4,1,6,,,,,66.0,75.4,71.0,,74.9,,,,,0,0,13,0.0,141.8,0.0,0,0,0,0,2,0,0.0,111,8.5,50.0,14,15,29.6,3.72,0,2,11.8,40.0,6,2,14.3,15,53.6,1,6,,,,,66.7,71.3,71.8,,70.8,,,,,0,0,17,0.0,87.5,0.0,0,0,0,1,0,0,0.0,201,13.4
C.J. Ogbonna,149182,QB,SE MO ST,1,2.46,2.19,3.1,5.5,28,293,68.8,16,16,13.9,1.83,0,2,11.8,62.5,10,1,9.1,16,57.1,1,8,,,,,66.7,80.7,71.8,,79.9,,,,,0,2,17,0.0,92.2,0.0,0,0,0,0,2,1,5.9,146,9.1,44.4,9,9,17.6,3.3,0,2,22.2,44.4,4,5,0.0,12,42.9,0,3,,,,,65.8,80.8,70.7,,81.0,,62.0,,,0,0,12,20.0,103.5,8.3,1,2,0,0,1,0,0.0,59,6.6
Justin Agner,41605,QB,STETSON,1,3.08,2.76,3.72,6.8,28,302,70.0,10,11,5.6,1.86,1,0,0.0,63.6,7,0,0.0,11,39.3,0,3,,,,,65.8,66.3,70.7,,66.0,,,,,0,0,12,,69.9,0.0,0,0,0,0,0,0,0.0,39,3.5,50.0,10,11,24.8,3.86,1,3,25.0,45.5,5,11,0.0,17,60.7,0,5,,,,,67.0,77.2,72.2,,74.1,,64.3,,,0,1,19,45.5,54.2,29.4,5,1,0,0,0,0,0.0,156,14.2
Dylan Hopkins,83571,QB,UAB,1,2.94,2.63,3.33,4.8,28,321,70.0,10,10,0.7,1.7,0,0,0.0,70.0,7,2,0.0,10,35.7,0,3,,,,,65.4,65.8,70.1,,65.5,,,,,0,0,10,0.0,83.3,0.0,0,0,0,0,0,0,0.0,55,5.5,80.0,10,12,17.9,3.62,0,3,18.8,66.7,8,11,0.0,18,64.3,0,6,,,,,67.4,84.6,72.7,,77.2,,75.1,,,0,1,22,27.3,114.6,16.7,3,3,0,2,2,1,4.5,199,16.6
Darius Perrantes,103934,QB,DUQUESNE,1,2.64,2.44,,5.05,27,155,85.7,14,15,7.7,1.81,0,4,23.5,80.0,12,4,0.0,15,55.6,0,6,,,,,66.7,94.4,71.8,,94.1,,,,,1,1,17,0.0,111.3,0.0,0,0,0,0,2,1,5.9,118,7.9,80.0,10,10,20.1,3.68,0,2,18.2,50.0,5,6,37.5,12,44.4,3,4,,,,,66.2,95.6,71.2,,94.8,,72.9,,,0,0,14,0.0,129.2,0.0,0,2,0,0,1,0,0.0,128,12.8
Michael Pratt,123229,QB,TULANE,1,2.5,2.35,3.2,4.05,27,319,88.2,17,17,6.4,1.74,0,1,5.9,82.4,14,4,6.7,17,63.0,1,6,,,,,66.7,90.9,71.8,,90.7,,,,,0,0,17,0.0,107.1,0.0,0,0,0,0,0,0,0.0,165,9.7,71.4,7,7,22.9,3.8,0,2,28.6,71.4,5,5,0.0,10,37.0,0,6,,,,,65.4,66.8,70.1,,65.8,,61.7,,,0,1,10,20.0,113.7,10.0,1,2,0,0,3,1,10.0,146,20.9
Trae Self,103962,QB,STF AUSTIN,1,2.97,2.61,4.55,5.55,27,301,77.8,9,10,5.2,1.87,0,0,0.0,60.0,6,1,14.3,10,37.0,1,2,,,,,65.4,62.1,70.1,,61.9,,,,,0,0,10,0.0,104.2,0.0,0,0,0,1,2,0,0.0,25,2.5,75.0,12,13,19.1,3.62,1,3,21.4,69.2,9,4,0.0,17,63.0,0,7,,,,,67.0,83.9,72.2,,81.0,,67.7,,,0,1,19,50.0,79.8,11.8,2,2,0,0,0,1,5.3,238,18.3
Joe Green,101283,QB,COLUMBIA,1,2.65,2.52,,4.3,27,145,42.9,14,14,8.2,1.84,0,0,0.0,28.6,4,0,33.3,14,51.9,2,2,,,,,66.5,46.6,71.6,,46.7,,,,,0,1,16,,33.6,0.0,0,0,0,0,1,1,6.3,29,2.1,66.7,9,11,16.3,3.53,0,1,7.7,45.5,5,2,16.7,13,48.1,1,2,,,,,66.5,71.1,72.0,,67.3,,66.7,,,0,0,16,0.0,90.7,0.0,0,2,0,2,1,1,6.3,54,4.9
Dorian Thompson-Robinson,83574,QB,UCLA,1,3.04,2.61,2.9,5.48,27,324,100.0,7,7,1.4,1.54,0,0,0.0,85.7,6,1,14.3,7,25.9,1,5,,,,,64.6,79.7,69.1,,79.2,,,,,0,0,7,0.0,144.3,0.0,0,0,0,0,1,0,0.0,64,9.1,66.7,15,15,17.5,3.57,0,4,23.5,66.7,10,8,0.0,20,74.1,0,10,,,,,67.4,83.8,72.7,,83.6,,63.9,,,0,2,22,12.5,109.7,5.0,1,4,0,0,3,2,9.1,285,19.0
Jayden de Laura,131928,QB,WASH STATE,1,3.27,3.06,4.0,5.05,27,341,66.7,6,8,9.3,1.84,2,0,0.0,50.0,4,0,0.0,8,29.6,0,2,,,,,64.9,68.6,69.5,,68.3,,,,,0,0,8,,64.6,0.0,0,0,0,0,0,0,0.0,40,5.0,64.3,14,15,16.1,3.88,1,4,26.7,60.0,9,9,0.0,19,70.4,0,6,,,,,67.1,83.5,72.4,,82.9,,62.8,,,0,0,20,22.2,143.8,10.5,2,2,0,0,4,1,5.0,219,14.6
Daelyn Williams,150337,QB,LAMAR,1,3.69,3.05,4.78,5.93,27,204,83.3,6,6,2.7,1.7,0,0,0.0,66.7,4,1,20.0,6,22.2,1,2,,,,,64.2,72.7,68.6,,72.3,,,,,0,0,6,0.0,92.4,0.0,0,0,0,0,0,0,0.0,50,8.3,55.6,9,13,19.2,4.26,0,0,0.0,23.1,3,17,40.0,21,77.8,2,6,,,,,67.4,70.3,72.7,,61.6,,74.5,,,2,0,22,29.4,48.2,23.8,5,3,0,2,0,0,0.0,66,5.1
Zach Gwynn,77654,QB,DELAWARE,1,2.73,2.73,,,27,151,53.3,15,15,8.6,1.83,0,0,0.0,53.3,8,6,0.0,15,55.6,0,3,,,,,66.4,59.3,71.4,,59.1,,,,,0,1,15,0.0,37.4,0.0,0,0,0,0,0,1,6.7,67,4.5,60.0,10,12,11.5,3.85,0,0,0.0,50.0,6,3,0.0,12,44.4,0,3,,,,,65.8,56.5,70.7,,56.4,,,,,0,0,12,0.0,70.1,0.0,0,0,0,2,0,0,0.0,76,6.3
Noah Vedral,55406,QB,RUTGERS,1,2.71,2.44,4.7,4.8,26,278,63.6,11,11,1.2,1.75,0,0,0.0,54.5,6,2,14.3,11,42.3,1,1,,,,,65.8,30.7,70.7,,31.0,,,,,0,0,12,0.0,60.0,0.0,0,0,0,0,0,1,8.3,0,0.0,54.5,11,12,12.0,3.41,0,1,7.7,50.0,6,4,0.0,15,57.7,0,4,,,,,21.3,63.5,71.6,,59.7,,64.3,,,0,0,16,50.0,75.3,13.3,2,1,0,1,0,1,6.3,91,7.6
Hendon Hooker,60593,QB,TENNESSEE,1,2.65,2.15,4.07,4.57,26,307,100.0,12,12,4.1,1.79,0,0,0.0,91.7,11,0,8.3,12,46.2,1,5,,,,,65.8,80.8,70.7,,80.3,,,,,0,0,12,,108.0,0.0,0,0,0,0,0,0,0.0,119,9.9,75.0,8,8,18.8,3.39,0,2,20.0,75.0,6,7,0.0,14,53.8,0,6,,,,,66.5,90.4,71.6,,90.3,,65.3,,,0,0,16,42.9,156.3,21.4,3,3,0,0,2,0,0.0,154,19.3
Devin Grainger,78496,QB,GA STATE,1,2.5,2.24,2.85,4.1,26,175,61.5,13,13,15.7,1.82,0,1,7.1,61.5,8,3,0.0,14,53.8,0,3,,,,,66.2,65.4,71.4,,65.1,,,,,0,0,15,33.3,85.7,7.1,1,0,0,0,0,0,0.0,101,7.8,42.9,7,8,24.0,3.29,1,2,20.0,25.0,2,4,33.3,12,46.2,1,2,,,,,66.2,66.5,71.2,,74.2,,50.8,,,0,1,14,25.0,14.1,8.3,1,3,0,0,0,0,0.0,51,6.4
Cam Miller,125299,QB,N DAK ST,1,2.5,2.23,3.4,5.2,26,250,80.0,15,15,3.9,1.81,0,0,0.0,80.0,12,0,0.0,15,57.7,0,5,,,,,66.4,64.7,71.4,,64.4,,,,,0,0,15,,128.9,0.0,0,0,0,0,1,0,0.0,144,9.6,87.5,8,8,9.3,3.45,0,0,0.0,87.5,7,3,0.0,11,42.3,0,7,,,,,65.8,86.0,70.7,,87.9,,60.6,,,0,0,12,33.3,105.7,9.1,1,2,0,0,0,0,0.0,75,9.4
Matt Myers,77698,QB,BUFFALO,1,2.49,2.29,4.2,3.95,26,126,86.7,15,15,4.4,1.64,0,1,6.7,80.0,12,0,7.7,15,57.7,1,3,,,,,66.4,71.9,71.4,,71.4,,,,,0,0,15,,123.6,0.0,0,0,0,0,1,0,0.0,125,8.3,71.4,7,8,13.4,3.65,0,1,12.5,50.0,4,3,20.0,11,42.3,1,3,,,,,65.6,69.7,70.4,,77.7,,52.8,,,0,0,11,33.3,63.0,9.1,1,2,0,1,0,0,0.0,37,4.6
Chase Brice,60363,QB,APP STATE,1,2.5,2.28,,5.15,26,108,86.7,15,15,8.5,1.75,0,1,6.7,86.7,13,2,0.0,15,57.7,0,9,,,,,66.4,77.6,71.4,,76.9,,,,,0,1,15,0.0,113.5,0.0,0,0,0,0,3,1,6.7,126,8.4,57.1,7,9,17.1,3.52,0,1,10.0,44.4,4,5,0.0,11,42.3,0,4,,,,,65.8,53.7,70.7,,51.4,,61.7,,,0,1,12,0.0,39.4,0.0,0,2,0,2,0,1,8.3,86,9.6
Guenson Alexis,148625,QB,WAGNER,1,2.92,2.7,3.5,3.5,26,338,50.0,8,8,12.0,1.95,0,0,0.0,50.0,4,3,0.0,8,30.8,0,2,,,,,64.9,34.4,69.5,,34.9,,,,,0,0,8,0.0,58.3,0.0,0,0,0,0,0,0,0.0,28,3.5,62.5,8,11,17.6,3.34,0,0,0.0,36.4,4,13,20.0,18,69.2,1,3,,,,,67.0,56.8,72.2,,58.8,,57.0,,,0,0,19,46.2,56.6,33.3,6,1,0,3,0,0,0.0,64,5.8
Ian Corwin,109017,QB,DRAKE,1,2.78,2.55,3.3,5.1,26,153,46.2,13,14,8.9,1.98,1,0,0.0,35.7,5,5,16.7,14,53.8,1,2,,,,,66.2,48.0,71.2,,48.1,,,,,0,1,14,0.0,14.6,0.0,0,0,0,0,0,0,0.0,30,2.1,66.7,9,9,15.9,3.71,0,1,10.0,55.6,5,4,16.7,12,46.2,1,2,,,,,66.0,69.9,71.0,,75.8,,53.1,,,0,0,13,25.0,123.8,8.3,1,2,0,0,1,0,0.0,83,9.2
Rasean McKay,88321,QB,FL A&M,1,2.11,2.19,,,26,164,80.0,15,15,4.1,1.71,0,0,0.0,66.7,10,1,16.7,15,57.7,2,5,,,,,66.5,66.9,71.6,,66.6,,,,,0,0,16,0.0,109.9,0.0,0,0,0,0,1,0,0.0,108,7.2,77.8,9,10,14.0,2.92,0,3,30.0,70.0,7,4,0.0,10,38.5,0,5,,,,,65.4,94.5,70.1,,94.1,,,,,0,0,10,0.0,97.5,0.0,0,0,0,1,0,0,0.0,89,8.9
Hank Bachmeier,101284,QB,BOISE ST,1,2.81,2.56,3.6,5.1,25,120,75.0,12,13,5.2,1.92,0,0,0.0,46.2,6,3,33.3,13,52.0,3,4,,,,,66.0,58.1,71.0,,57.9,,,,,1,1,13,0.0,24.5,0.0,0,0,0,0,0,1,7.7,50,3.8,87.5,8,9,18.0,3.77,0,2,20.0,55.6,5,3,28.6,12,48.0,2,3,,,,,66.0,90.8,71.0,,91.0,,62.8,,,0,0,13,33.3,129.9,8.3,1,2,0,1,1,0,0.0,96,10.7
Justin Rogers,77666,QB,UNLV,1,2.58,2.28,3.0,4.57,25,325,78.6,14,14,11.0,1.84,0,2,13.3,78.6,11,3,0.0,14,56.0,0,8,,,,,66.4,91.7,71.4,,91.4,,,,,0,0,15,0.0,158.3,0.0,0,0,0,0,2,0,0.0,249,17.8,66.7,6,7,11.0,3.53,0,1,12.5,57.1,4,7,0.0,11,44.0,0,1,,,,,65.8,51.5,70.7,,59.8,,50.1,,,0,1,12,14.3,43.5,9.1,1,3,0,1,0,1,8.3,56,8.0
Bret Bushka,108927,QB,BUTLER,1,2.78,2.55,5.3,8.1,25,127,78.6,14,15,4.9,1.69,1,0,0.0,66.7,10,1,9.1,15,60.0,1,6,,,,,66.5,61.7,71.6,,61.4,,,,,0,1,16,0.0,52.4,0.0,0,0,0,0,0,1,6.3,81,5.4,83.3,6,7,17.3,4.9,0,0,0.0,71.4,5,3,0.0,9,36.0,0,5,,,,,65.1,88.9,69.8,,90.9,,57.3,,,0,1,9,33.3,74.1,11.1,1,1,0,1,0,0,0.0,94,13.4
Warner Bush,149585,QB,PRESBYTERN,1,2.02,1.88,2.2,4.7,25,271,73.3,15,15,1.3,1.38,0,0,0.0,66.7,10,4,9.1,16,64.0,1,1,,,,,66.5,53.5,71.6,,53.3,,,,,0,0,16,25.0,71.0,6.3,1,0,0,0,0,0,0.0,48,3.2,20.0,5,7,19.2,3.16,0,0,0.0,14.3,1,7,0.0,9,36.0,0,1,,,,,65.1,27.0,69.8,,27.3,,57.3,,,2,1,9,14.3,0.0,11.1,1,1,0,0,0,1,11.1,13,1.9
Justin Sliwoski,77612,QB,ST FRANCIS,1,2.84,2.63,3.73,3.5,25,299,69.2,13,13,6.2,1.84,0,0,0.0,69.2,9,4,0.0,14,56.0,0,7,,,,,66.4,76.9,71.4,,76.3,,,,,0,0,15,25.0,151.4,7.1,1,0,0,0,2,0,0.0,199,15.3,83.3,6,7,5.0,4.11,0,0,0.0,71.4,5,5,0.0,11,44.0,0,4,,,,,18.5,38.3,70.4,,40.0,,57.3,,,0,0,11,60.0,133.9,27.3,3,1,0,1,1,1,9.1,55,7.9
Braxton Burmeister,60513,QB,VA TECH,1,2.9,2.34,3.25,4.35,25,337,90.9,11,11,4.6,1.78,0,1,9.1,90.9,10,2,0.0,11,44.0,0,4,,,,,65.6,74.0,70.4,,73.6,,,,,0,0,11,0.0,128.4,0.0,0,0,0,0,1,0,0.0,83,7.5,80.0,5,6,4.6,3.77,0,0,0.0,66.7,4,9,0.0,14,56.0,0,3,,,,,20.6,43.9,71.2,,34.7,,60.6,,,0,0,14,22.2,75.7,14.3,2,6,0,1,0,1,7.1,26,4.3
RJ Martinez,147690,QB,N ARIZONA,1,2.38,2.36,2.6,,25,252,64.3,14,17,8.6,1.91,3,0,0.0,52.9,9,6,0.0,18,72.0,0,5,,,,,22.9,48.6,72.0,,48.6,,,,,0,0,18,16.7,69.0,5.6,1,0,0,0,0,1,5.6,93,5.5,60.0,5,6,15.0,3.59,0,0,0.0,50.0,3,4,0.0,7,28.0,0,2,,,,,64.6,77.3,69.1,,76.8,,,,,0,0,7,25.0,135.4,14.3,1,0,0,1,1,0,0.0,76,12.7
Hayden Wolff,98362,QB,DOMINION,1,2.36,2.34,2.7,,25,263,75.0,16,16,8.6,2.01,0,1,6.3,75.0,12,3,0.0,16,64.0,0,5,,,,,66.5,80.8,71.6,,80.1,,,,,0,0,16,0.0,133.9,0.0,0,0,0,0,2,0,0.0,114,7.1,57.1,7,8,22.3,2.97,0,1,11.1,37.5,3,3,25.0,9,36.0,1,3,,,,,65.4,65.3,70.1,,65.0,,,,,0,0,10,33.3,85.4,11.1,1,0,0,1,0,0,0.0,127,15.9
