player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Athan Kaliakmanis,144971,QB,RUTGERS,1,2.96,2.72,2.8,4.78,35,278,50.0,12,12,8.4,2.12,0,0,0.0,50.0,6,2,0.0,12,34.3,0,3,,,,66.4,64.0,71.4,,63.7,,,,,0,0,15,0.0,60.8,0.0,0,0,0,0,0,1,6.7,49,4.1,66.7,18,18,17.4,3.4,0,3,16.7,66.7,12,6,0.0,23,65.7,0,10,,,,67.6,85.1,73.0,,90.6,,53.5,,,0,1,24,16.7,86.6,4.3,1,4,0,0,0,1,4.2,238,13.2
Brayden Schager,146078,QB,HAWAII,1,2.96,2.8,3.5,4.6,35,180,91.7,12,12,3.5,1.89,0,1,8.3,91.7,11,4,0.0,13,37.1,0,5,,,,20.0,61.0,71.0,,60.7,,,,,0,0,13,25.0,128.5,7.7,1,0,0,0,1,1,7.7,98,8.2,56.3,16,18,15.3,3.59,0,1,5.3,50.0,9,15,0.0,22,62.9,0,5,,,,67.5,53.9,72.8,,57.1,,52.7,,,0,1,23,13.3,43.3,9.1,2,2,0,2,0,1,4.3,98,5.4
Ty'Jarian Williams,178887,QB,MS VLY ST,1,2.34,2.15,3.9,5.3,35,228,56.5,23,23,7.8,1.87,0,1,4.2,52.2,12,5,7.7,23,65.7,1,7,,,,67.6,49.1,73.0,,49.1,,,,,0,1,24,0.0,50.1,0.0,0,0,0,0,0,2,8.3,125,5.4,37.5,8,9,10.8,3.25,0,0,0.0,33.3,3,7,0.0,12,34.3,0,3,,,,65.8,46.1,70.7,,48.1,,57.3,,,1,0,12,28.6,49.3,16.7,2,1,0,0,0,0,0.0,42,4.7
Mark Gronowski,138303,QB,S DAK ST,1,3.03,2.86,,3.85,35,292,83.3,12,13,4.0,1.82,1,0,0.0,69.2,9,0,10.0,13,37.1,1,3,,,,66.2,67.3,71.2,,66.9,,,,,0,1,14,,47.0,0.0,0,0,0,0,0,0,0.0,60,4.6,66.7,12,16,8.0,3.75,0,0,0.0,50.0,8,13,0.0,22,62.9,0,5,,,,67.4,60.0,72.7,,68.1,,51.5,,,0,0,22,0.0,58.9,0.0,0,6,0,4,0,0,0.0,58,3.6
Eli Sawyer,141870,QB,SE LA,1,2.2,2.18,2.9,,34,294,90.9,22,26,3.3,1.85,2,0,0.0,76.9,20,4,0.0,26,76.5,0,8,,,,68.0,74.4,73.5,,73.8,,,,,0,0,28,0.0,105.3,0.0,0,0,0,2,1,0,0.0,164,6.3,50.0,4,7,10.8,3.35,0,0,0.0,28.6,2,6,0.0,8,23.5,0,2,,,,65.1,67.7,69.8,,67.3,,,,,2,0,9,16.7,53.3,12.5,1,0,0,1,0,0,0.0,44,6.3
Caden Veltkamp,156642,QB,W KENTUCKY,1,2.72,2.65,2.98,3.8,34,346,86.7,15,15,6.6,1.86,0,1,6.3,73.3,11,2,15.4,15,44.1,2,8,,,,66.5,84.2,71.6,,83.4,,,,,0,0,16,0.0,154.4,0.0,0,0,0,0,3,0,0.0,186,12.4,81.8,11,14,3.5,3.4,0,0,0.0,64.3,9,10,0.0,19,55.9,0,4,,,,67.1,44.0,72.4,,45.7,,57.0,,,0,0,20,40.0,83.9,21.1,4,1,0,3,0,0,0.0,95,6.8
John Michalski,177310,QB,SACR HEART,1,2.7,2.1,5.15,4.48,34,280,82.4,17,19,3.6,1.61,1,1,5.3,63.2,12,2,14.3,19,55.9,2,6,,,,67.0,58.0,72.2,,57.8,,,,,1,0,19,0.0,83.4,0.0,0,0,0,0,0,1,5.3,131,6.9,50.0,4,7,12.0,4.08,2,0,0.0,14.3,1,10,50.0,15,44.1,1,3,,,,9.4,41.3,71.8,,40.8,,54.9,,,0,0,17,20.0,39.6,13.3,2,6,0,1,0,2,11.8,6,0.9
Diego Pavia,156927,QB,VANDERBILT,1,2.42,2.37,,4.45,34,333,72.2,18,20,6.2,1.89,2,0,0.0,55.0,11,1,15.4,20,58.8,2,7,,,,67.1,68.1,72.4,,67.6,,,,,0,0,20,0.0,94.2,0.0,0,0,0,0,1,0,0.0,142,7.1,70.0,10,11,17.0,3.42,0,2,16.7,54.5,6,6,14.3,13,38.2,1,6,,,,66.2,80.4,71.2,,79.9,,62.6,,,1,0,14,0.0,97.9,0.0,0,2,0,0,0,0,0.0,133,12.1
John Alan Richter,156999,QB,TOLEDO,1,2.73,2.28,4.6,5.83,34,316,73.3,15,17,6.5,1.82,0,0,0.0,58.8,10,4,9.1,17,50.0,1,3,,,,66.8,56.4,72.0,,56.2,,,,,2,0,18,0.0,67.0,0.0,0,0,0,0,0,0,0.0,65,3.8,50.0,12,12,14.2,3.64,0,1,7.7,41.7,5,9,16.7,17,50.0,1,3,,,,66.8,58.2,72.0,,64.1,,49.9,,,0,0,18,22.2,94.8,11.8,2,3,0,0,1,0,0.0,87,7.3
Garrett Nussmeier,146757,QB,LSU,1,2.51,2.51,,,34,211,100.0,16,17,4.3,1.93,1,1,5.0,82.4,14,1,12.5,17,50.0,2,8,,,,67.1,82.7,72.4,,82.0,,,,,0,0,20,0.0,100.0,0.0,0,0,0,0,0,0,0.0,136,8.0,56.3,16,17,15.3,3.09,0,1,4.3,52.9,9,6,0.0,17,50.0,0,6,,,,67.5,66.8,72.8,,66.4,,,,,0,0,23,0.0,70.0,0.0,0,0,0,1,0,1,4.3,97,5.7
Aidan Chiles,173727,QB,MICH STATE,1,3.01,2.72,4.5,6.8,34,223,93.3,15,15,3.7,1.8,0,0,0.0,93.3,14,2,0.0,15,44.1,0,7,,,,66.5,74.0,71.6,,73.5,,,,,0,0,16,0.0,102.5,0.0,0,0,0,0,0,0,0.0,129,8.6,61.5,13,16,14.2,3.97,1,1,5.6,50.0,8,10,0.0,19,55.9,0,5,,,,67.2,51.3,72.5,,49.6,,62.0,,,0,1,21,10.0,71.6,5.3,1,2,0,2,1,2,9.5,127,7.9
Hayden Wolff,98362,QB,W MICHIGAN,1,2.94,2.77,4.7,6.9,34,347,75.0,12,12,9.0,1.96,0,1,7.7,66.7,8,2,11.1,12,35.3,1,5,,,,66.0,65.8,71.0,,65.5,,,,,0,0,13,0.0,137.5,0.0,0,0,0,0,2,1,7.7,116,9.7,72.2,18,20,10.3,3.48,0,0,0.0,65.0,13,5,0.0,22,64.7,0,10,,,,67.4,62.4,72.7,,64.0,,57.3,,,0,0,22,20.0,107.1,4.5,1,1,0,2,1,0,0.0,164,8.2
Matthew Caldwell,150302,QB,TROY,1,2.84,2.74,1.75,5.3,34,318,90.0,10,10,4.6,1.82,0,0,0.0,80.0,8,2,11.1,12,35.3,1,5,,,,66.0,67.9,71.0,,67.5,,,,,0,0,13,100.0,97.1,16.7,2,0,0,0,0,0,0.0,73,7.3,50.0,18,20,13.4,3.39,1,1,5.0,45.0,9,12,0.0,22,64.7,0,4,,,,67.4,43.7,72.7,,43.2,,59.2,,,1,2,22,0.0,31.0,0.0,0,2,0,0,1,3,13.6,69,3.5
Jaylen Raynor,172203,QB,ARK STATE,1,2.57,2.36,,5.85,33,113,68.4,19,19,10.5,1.94,0,3,15.8,63.2,12,4,7.7,19,57.6,1,10,,,,67.0,87.4,72.2,,86.4,,,,,0,0,19,0.0,123.5,0.0,0,0,0,0,3,1,5.3,133,7.0,66.7,12,12,8.2,3.43,0,0,0.0,66.7,8,9,0.0,14,42.4,0,2,,,,66.5,51.9,71.6,,51.7,,58.6,,,0,0,16,0.0,76.0,0.0,0,2,0,0,0,0,0.0,53,4.4
John Busha,173849,QB,AIR FORCE,1,3.56,3.35,3.18,5.28,33,101,66.7,6,9,4.2,1.98,1,0,0.0,44.4,4,4,0.0,10,30.3,0,2,,,,65.6,60.7,70.4,,60.4,,,,,0,0,11,25.0,52.1,10.0,1,0,0,2,0,0,0.0,28,3.1,60.0,15,16,22.5,4.25,0,2,12.5,37.5,6,11,33.3,23,69.7,3,7,,,,30.0,60.7,72.8,,63.6,,55.1,,,0,2,23,27.3,52.9,13.0,3,4,0,1,1,2,8.7,147,9.2
Payton Thorne,101629,QB,AUBURN,1,2.15,1.97,2.7,5.8,33,115,73.9,23,23,5.1,1.76,0,1,4.3,65.2,15,4,11.8,24,72.7,2,6,,,,67.6,73.8,73.0,,73.2,,,,,0,0,24,25.0,80.7,4.2,1,0,0,0,0,0,0.0,134,5.8,50.0,4,6,17.3,3.21,0,1,16.7,33.3,2,4,0.0,9,27.3,0,1,,,,65.4,61.1,70.1,,58.9,,62.0,,,0,0,10,50.0,98.6,22.2,2,1,0,2,1,0,0.0,42,7.0
Evan Svoboda,157664,QB,WYOMING,1,3.35,2.99,4.13,5.8,33,351,0.0,6,6,8.5,2.08,0,0,0.0,0.0,0,1,,6,18.2,0,0,,,,64.2,28.7,68.6,,28.9,,,,,0,1,6,0.0,0.0,0.0,0,0,0,0,0,1,16.7,0,0.0,71.4,21,21,13.7,3.63,0,0,0.0,66.7,14,10,6.7,27,81.8,1,9,,,,27.0,72.2,73.5,,77.0,,50.5,,,0,0,28,30.0,112.0,11.1,3,3,0,0,1,1,3.6,194,9.2
Nico Iamaleava,174728,QB,TENNESSEE,1,2.98,2.63,3.03,6.07,33,307,92.3,13,13,9.8,1.93,0,1,6.3,69.2,9,0,25.0,13,39.4,3,5,,,,66.5,90.6,71.6,,90.3,,,,,0,0,16,,114.3,0.0,0,0,0,0,1,0,0.0,90,6.9,61.5,13,14,23.3,3.66,1,2,12.5,35.7,5,11,37.5,20,60.6,3,5,,,,67.4,67.7,72.7,,65.1,,65.2,,,0,1,22,27.3,33.3,15.0,3,3,0,0,0,1,4.5,105,7.5
Sawyer Robertson,146839,QB,BAYLOR,1,2.62,2.43,,5.65,33,118,70.6,17,18,3.8,1.79,1,0,0.0,61.1,11,1,8.3,18,54.5,1,6,,,,66.8,75.4,72.0,,74.8,,,,,0,0,18,0.0,123.4,0.0,0,0,0,0,3,0,0.0,133,7.4,83.3,12,13,11.8,3.62,0,1,7.1,69.2,9,2,10.0,15,45.5,1,8,,,,22.4,78.8,71.8,,89.6,,46.7,,,0,0,17,0.0,142.3,0.0,0,2,0,1,2,1,5.9,134,10.3
Ethan Crawford,173571,QB,SO MISS,1,2.92,2.42,3.4,5.05,33,296,76.9,13,15,6.5,1.83,1,0,0.0,60.0,9,7,10.0,16,48.5,1,6,,,,66.7,54.9,71.8,,54.7,,,,,1,1,17,14.3,51.3,6.3,1,0,0,0,0,1,5.9,97,6.5,100.0,7,8,18.0,3.95,0,2,25.0,75.0,6,12,14.3,17,51.5,1,3,,,,13.2,58.6,72.2,,61.9,,55.6,,,1,0,19,41.7,111.5,29.4,5,4,0,0,0,2,10.5,90,11.3
Nick Whitfield Jr.,159490,QB,ST FRANCIS,1,3.21,2.91,4.0,4.9,32,299,71.4,7,7,5.9,2.05,0,1,14.3,57.1,4,2,20.0,8,25.0,1,0,,,,64.9,72.9,69.5,,72.5,,,,,0,0,8,50.0,73.5,12.5,1,0,0,0,0,0,0.0,40,5.7,60.0,15,18,15.1,3.59,0,0,0.0,50.0,9,15,0.0,24,75.0,0,8,,,,67.6,56.1,73.0,,58.9,,53.6,,,0,2,24,26.7,32.4,16.7,4,2,0,3,0,2,8.3,122,6.8
Daniel Richardson,97103,QB,FL A&M,1,2.66,2.59,3.33,,32,164,81.3,16,16,4.1,2.1,0,0,0.0,81.3,13,1,0.0,16,50.0,0,6,,,,66.7,63.5,71.8,,63.2,,,,,0,1,17,0.0,120.8,0.0,0,0,0,0,2,1,5.9,156,9.8,61.5,13,13,12.1,3.23,0,1,7.7,46.2,6,5,25.0,16,50.0,2,4,,,,21.8,62.2,71.6,,61.9,,,,,0,0,16,60.0,96.6,18.8,3,0,0,0,1,1,6.3,95,7.3
Kadin Semonza,174001,QB,BALL ST,1,2.27,2.09,3.4,5.1,32,117,75.0,20,20,3.5,1.78,0,0,0.0,75.0,15,2,0.0,20,62.5,0,5,,,,67.1,54.9,72.4,,54.8,,,,,0,0,20,0.0,84.2,0.0,0,0,0,0,0,0,0.0,94,4.7,66.7,9,9,12.0,3.08,0,1,10.0,66.7,6,5,0.0,12,37.5,0,6,,,,66.0,67.5,71.0,,64.3,,63.2,,,0,0,13,40.0,139.1,16.7,2,1,0,0,1,0,0.0,96,10.7
Riley Leonard,143862,QB,NOTRE DAME,1,2.88,2.59,,5.73,32,258,100.0,19,19,4.1,1.91,0,1,5.3,94.7,18,2,5.3,19,59.4,1,9,,,,67.0,80.1,72.2,,79.5,,,,,0,0,19,0.0,106.6,0.0,0,0,0,0,0,0,0.0,182,9.6,22.2,9,10,13.1,4.31,0,0,0.0,20.0,2,6,0.0,13,40.6,0,1,,,,66.0,36.0,71.0,,34.1,,57.5,,,0,1,13,0.0,0.0,0.0,0,3,0,1,0,2,15.4,21,2.1
Devon Dampier,171556,QB,NEW MEXICO,1,3.16,2.81,8.1,4.7,32,241,86.7,15,15,6.4,1.68,0,0,0.0,86.7,13,1,0.0,15,46.9,0,10,,,,66.4,79.2,71.4,,78.6,,,,,0,0,15,0.0,152.9,0.0,0,0,0,0,2,0,0.0,168,11.2,36.4,11,13,24.5,4.46,0,2,14.3,30.8,4,9,0.0,17,53.1,0,5,,,,66.8,53.5,72.0,,53.4,,58.7,,,0,3,18,11.1,21.5,5.9,1,3,0,2,0,2,11.1,104,8.0
Brady Meitz,149729,QB,STETSON,1,2.24,2.09,2.9,6.1,32,302,63.6,22,23,10.5,1.8,0,1,3.8,52.2,12,6,14.3,23,71.9,2,6,,,,67.8,57.9,73.3,,57.7,,,,,1,1,26,0.0,99.1,0.0,0,0,0,0,3,1,3.8,177,7.7,80.0,5,7,23.0,3.38,0,3,37.5,57.1,4,7,0.0,9,28.1,0,3,,,,65.4,89.2,70.1,,90.9,,57.3,,,0,0,10,14.3,101.8,11.1,1,1,0,2,0,0,0.0,103,14.7
John Mateer,158516,QB,WASH STATE,1,2.63,2.46,3.77,6.3,32,341,100.0,18,18,4.2,1.66,0,0,0.0,100.0,18,0,0.0,18,56.3,0,11,,,,67.0,80.7,72.2,,80.0,,,,,0,0,19,,153.2,0.0,0,0,0,0,2,0,0.0,214,11.9,55.6,9,9,14.8,4.16,0,2,22.2,44.4,4,4,20.0,13,40.6,1,4,,,,66.0,68.3,71.0,,64.3,,64.3,,,0,0,13,75.0,113.7,23.1,3,1,0,0,1,1,7.7,81,9.0
Blaine Hipa,167662,QB,PRINCETON,1,3.1,2.51,5.55,4.5,31,272,78.6,14,15,2.9,1.52,1,0,0.0,73.3,11,1,0.0,15,48.4,0,4,,,,67.0,43.0,72.2,,43.1,,,,,0,1,19,0.0,83.5,0.0,0,0,0,0,1,1,5.3,93,6.2,71.4,7,9,14.6,4.58,0,1,11.1,44.4,4,10,20.0,16,51.6,1,5,,,,22.4,69.8,71.8,,60.1,,73.1,,,0,1,17,40.0,49.1,25.0,4,3,0,2,0,2,11.8,107,11.9
Donovan Smith,73929,QB,HOUSTON,1,2.85,2.58,3.28,5.05,31,182,72.7,11,12,2.8,1.86,1,0,0.0,66.7,8,3,0.0,14,45.2,0,2,,,,66.4,66.0,71.4,,65.6,,,,,0,1,15,66.7,66.7,14.3,2,0,0,0,1,0,0.0,46,3.8,70.0,10,12,13.4,3.67,1,1,8.3,58.3,7,9,0.0,17,54.8,0,7,,,,66.8,59.7,72.2,,47.8,,75.6,,,0,2,19,33.3,83.0,17.6,3,2,0,1,1,2,10.5,127,10.6
Anthony Colandrea,170131,QB,VIRGINIA,1,2.77,2.73,2.93,3.3,31,335,73.3,15,16,11.3,1.88,1,1,5.9,68.8,11,4,0.0,17,54.8,0,6,,,,66.8,66.8,72.0,,66.4,,,,,0,0,18,25.0,131.5,5.9,1,0,0,0,2,0,0.0,125,7.8,50.0,8,10,2.6,3.85,0,0,0.0,40.0,4,9,0.0,14,45.2,0,2,,,,21.8,32.5,71.6,,29.1,,64.1,,,0,0,16,33.3,49.6,21.4,3,1,0,2,0,1,6.3,34,3.4
Kirk Francis,173296,QB,TULSA,1,3.59,3.19,3.6,5.46,31,320,66.7,3,4,10.0,2.15,0,0,0.0,50.0,2,1,0.0,4,12.9,0,2,,,,63.3,61.6,67.4,,61.5,,,,,1,0,4,0.0,135.4,0.0,0,0,0,0,1,0,0.0,66,16.5,61.1,18,19,14.3,3.81,0,0,0.0,47.4,9,13,18.2,27,87.1,2,5,,,,28.6,37.8,0.0,,44.7,,46.9,,,1,1,33,23.1,37.6,11.1,3,5,0,0,0,4,12.1,82,4.3
Bronson Barben,188632,QB,UTAHTC,1,2.63,2.51,3.5,3.3,31,1285,86.7,15,15,3.9,1.97,0,0,0.0,73.3,11,3,15.4,15,48.4,2,4,,,,66.4,65.7,71.4,,65.4,,,,,0,0,15,0.0,78.2,0.0,0,0,0,0,0,0,0.0,54,3.6,33.3,9,12,21.3,3.25,0,0,0.0,16.7,2,10,33.3,16,51.6,1,1,,,,66.5,46.1,71.6,,47.8,,57.3,,,3,1,16,30.0,4.9,18.8,3,1,0,0,0,0,0.0,18,1.5
Connor Bazelak,99135,QB,BOWL GREEN,1,2.38,2.17,3.17,5.8,31,122,100.0,18,18,4.8,1.76,0,0,0.0,100.0,18,2,0.0,18,58.1,0,13,,,,67.0,80.6,72.2,,79.9,,,,,0,0,19,0.0,155.8,0.0,0,0,0,0,2,0,0.0,260,14.4,55.6,9,9,12.4,3.25,0,0,0.0,55.6,5,6,0.0,13,41.9,0,3,,,,66.0,55.3,71.0,,57.0,,57.8,,,0,0,13,50.0,72.9,23.1,3,1,0,0,0,0,0.0,53,5.9
Brady Olson,147415,QB,CENT CT ST,1,2.64,2.48,,4.9,31,133,78.6,14,14,5.6,1.76,0,0,0.0,50.0,7,3,36.4,14,45.2,4,3,,,,66.5,53.4,71.6,,53.3,,,,,0,0,16,0.0,80.1,0.0,0,0,0,0,1,0,0.0,38,2.7,61.5,13,15,13.6,3.35,0,1,6.7,53.3,8,9,0.0,17,54.8,0,7,,,,66.7,76.0,71.8,,76.3,,60.7,,,0,0,17,0.0,82.6,0.0,0,2,0,2,0,0,0.0,130,8.7
Jack Lausch,162845,QB,NWESTERN,1,3.31,3.17,3.15,4.08,31,256,60.0,10,11,4.4,2.23,1,0,0.0,36.4,4,2,33.3,11,35.5,2,0,,,,65.6,45.0,70.4,,45.0,,,,,0,0,11,0.0,44.9,0.0,0,0,0,0,0,1,9.1,14,1.3,54.5,11,13,16.9,3.91,0,1,7.1,38.5,5,9,16.7,20,64.5,1,5,,,,24.7,58.5,72.5,,53.4,,65.5,,,0,0,21,22.2,55.9,10.0,2,5,0,2,0,1,4.8,68,5.2
Hajj-Malik Williams,102348,QB,UNLV,1,2.66,2.34,2.8,5.47,31,325,68.4,19,19,9.7,1.86,0,0,0.0,63.2,12,1,7.7,19,61.3,1,8,,,,67.0,77.6,72.2,,76.9,,,,,0,0,19,0.0,102.3,0.0,0,0,0,0,1,0,0.0,137,7.2,50.0,8,8,23.4,3.93,0,1,12.5,37.5,3,5,25.0,12,38.7,1,3,,,,65.8,48.4,70.7,,40.6,,66.6,,,0,1,12,20.0,24.5,8.3,1,3,0,0,0,1,8.3,59,7.4
Cam Miller,125299,QB,N DAK ST,1,2.5,2.34,2.7,3.9,31,250,75.0,16,17,6.1,1.92,1,1,5.3,70.6,12,2,0.0,17,54.8,0,5,,,,67.0,90.3,72.2,,90.0,,,,,0,0,19,0.0,124.4,0.0,0,0,0,0,2,0,0.0,99,5.8,80.0,10,10,9.4,3.21,0,0,0.0,80.0,8,4,0.0,14,45.2,0,6,,,,66.2,88.8,71.2,,81.0,,73.6,,,0,0,14,25.0,93.3,7.1,1,3,0,0,0,0,0.0,64,6.4
Seth Morgan,103954,QB,NEW HAMP,1,2.22,2.15,3.15,,31,240,73.7,19,20,6.2,1.86,0,0,0.0,55.0,11,2,21.4,21,67.7,3,3,,,,67.2,67.5,72.5,,67.1,,,,,0,1,21,50.0,40.8,4.8,1,0,0,1,0,1,4.8,66,3.3,75.0,8,9,6.4,2.96,1,0,0.0,66.7,6,4,0.0,10,32.3,0,3,,,,65.4,48.0,70.1,,48.0,,,,,0,0,10,25.0,86.8,10.0,1,0,0,0,0,1,10.0,63,7.0
Jack O'Connell,165100,QB,STHLSK,1,2.76,2.24,4.9,4.48,31,1470,62.5,16,16,7.7,1.86,0,0,0.0,50.0,8,4,20.0,16,51.6,2,3,,,,66.5,64.2,71.6,,63.8,,,,,0,1,16,0.0,60.7,0.0,0,0,0,0,1,1,6.3,85,5.3,66.7,6,8,15.3,3.72,0,0,0.0,50.0,4,8,0.0,15,48.4,0,5,,,,66.4,54.5,71.4,,55.4,,57.5,,,1,1,15,12.5,47.4,6.7,1,6,0,1,0,1,6.7,83,10.4
Matthew Schecklman,159420,QB,N IOWA,1,2.47,2.17,4.15,3.6,31,255,61.9,21,21,4.8,1.9,0,0,0.0,57.1,12,5,7.7,21,67.7,1,4,,,,67.2,51.5,72.5,,51.4,,,,,0,1,21,0.0,69.7,0.0,0,0,0,0,1,2,9.5,121,5.8,80.0,5,5,11.6,3.66,0,0,0.0,80.0,4,7,0.0,10,32.3,0,3,,,,17.6,64.7,70.1,,59.5,,64.3,,,0,0,10,57.1,114.2,40.0,4,1,0,0,0,1,10.0,57,11.4
Jeff Sims,122496,QB,ARIZONA ST,1,3.42,2.9,3.9,5.23,31,110,71.4,7,8,2.3,1.95,0,0,0.0,62.5,5,1,0.0,8,25.8,0,2,,,,65.1,60.8,69.8,,60.6,,,,,0,0,9,0.0,79.7,0.0,0,0,0,1,0,0,0.0,49,6.1,50.0,14,15,20.7,3.93,0,0,0.0,46.7,7,11,0.0,23,74.2,0,7,,,,67.6,46.9,73.0,,47.4,,56.0,,,0,0,24,18.2,70.4,8.7,2,6,0,1,0,0,0.0,106,7.1
Pauly Seeley V,178692,QB,WOFFORD,1,3.05,2.93,,4.9,31,350,66.7,9,9,7.2,2.09,0,0,0.0,66.7,6,0,0.0,9,29.0,0,0,,,,65.1,44.5,69.8,,44.5,,,,,0,1,9,,33.8,0.0,0,0,0,0,0,1,11.1,34,3.8,76.5,17,20,7.6,3.45,2,0,0.0,50.0,10,6,23.1,22,71.0,3,4,,,,67.4,68.0,72.7,,73.1,,50.4,,,1,2,22,0.0,24.0,0.0,0,2,0,0,0,1,4.5,95,4.8
Jaden Craig,159342,QB,HARVARD,1,2.78,2.51,2.65,5.17,30,179,86.7,15,15,6.5,1.83,0,1,5.9,80.0,12,3,7.7,16,53.3,1,8,,,,66.8,78.5,72.0,,77.9,,,,,0,0,18,33.3,151.3,6.3,1,0,0,0,2,0,0.0,162,10.8,80.0,10,10,9.5,3.88,0,0,0.0,80.0,8,5,0.0,14,46.7,0,4,,,,66.4,61.7,71.4,,69.9,,50.5,,,0,0,15,20.0,139.6,7.1,1,3,0,0,1,0,0.0,95,9.5
Robert Coleman,76149,QB,LAMAR,1,2.98,2.7,2.5,7.0,30,204,69.2,13,13,7.5,1.92,0,0,0.0,69.2,9,0,0.0,13,43.3,0,7,,,,66.2,70.0,71.2,,69.5,,,,,0,0,14,,116.2,0.0,0,0,0,0,1,0,0.0,96,7.4,53.8,13,14,17.1,3.8,0,1,7.1,28.6,4,8,42.9,17,56.7,3,1,,,,66.7,79.7,71.8,,74.0,,70.8,,,0,0,17,12.5,39.6,5.9,1,2,0,1,0,0,0.0,19,1.4
Brock Vandagriff,146713,QB,KENTUCKY,1,3.11,2.84,5.55,4.15,30,202,75.0,12,13,5.9,2.06,1,0,0.0,61.5,8,2,11.1,13,43.3,1,7,,,,66.0,57.6,71.0,,57.5,,,,,0,1,13,0.0,52.7,0.0,0,0,0,0,0,0,0.0,98,7.5,41.7,12,13,18.7,3.91,0,2,15.4,30.8,4,8,20.0,17,56.7,1,3,,,,66.7,69.5,71.8,,63.2,,70.8,,,0,1,17,25.0,42.8,11.8,2,2,0,1,1,0,0.0,67,5.2
Max Brown,157756,QB,CHARLOTTE,1,3.64,3.14,3.85,4.65,30,136,0.0,5,5,12.0,2.0,0,0,0.0,0.0,0,2,,6,20.0,0,0,,,,15.7,23.3,69.5,,23.7,,,,,0,2,8,50.0,0.0,16.7,1,0,0,0,0,3,37.5,0,0.0,70.0,10,13,25.7,4.05,0,3,21.4,53.8,7,8,0.0,24,80.0,0,8,,,,67.7,64.9,73.1,,71.3,,54.7,,,0,1,25,37.5,103.2,12.5,3,8,0,3,2,2,8.0,152,11.7
Kelvin Durham,154094,QB,FRTVLY,1,3.11,2.82,4.1,3.8,30,874,66.7,12,12,8.8,1.9,0,0,0.0,58.3,7,0,12.5,12,40.0,1,2,,,,65.8,53.8,70.7,,53.7,,,,,0,0,12,,63.2,0.0,0,0,0,0,0,0,0.0,26,2.2,42.9,7,11,14.7,3.92,0,0,0.0,27.3,3,13,0.0,18,60.0,0,2,,,,24.3,35.9,72.5,,32.8,,63.1,,,1,0,21,46.2,39.6,33.3,6,1,0,3,0,1,4.8,28,2.5
Nathan Lamb,98020,QB,W ILLINOIS,1,2.23,2.09,2.6,3.83,30,345,68.4,19,19,7.4,1.83,0,1,5.0,68.4,13,4,0.0,20,66.7,0,10,,,,67.1,66.9,72.5,,66.5,,,,,0,0,21,25.0,138.0,5.0,1,0,0,0,2,0,0.0,200,10.5,50.0,4,5,23.8,3.37,0,1,16.7,40.0,2,5,0.0,9,30.0,0,3,,,,65.4,80.1,70.1,,68.2,,73.8,,,0,0,10,20.0,85.4,11.1,1,3,0,1,0,0,0.0,60,12.0
Cam Fancher,145266,QB,FAU,1,3.69,3.17,3.33,6.08,30,165,100.0,4,4,0.5,2.12,0,0,0.0,100.0,4,1,0.0,5,16.7,0,0,,,,63.8,62.6,68.1,,62.4,,,,,0,0,5,100.0,90.6,20.0,1,0,0,0,0,0,0.0,23,5.8,46.2,13,15,11.1,4.0,0,0,0.0,33.3,5,16,16.7,25,83.3,1,6,,,,26.3,30.3,73.3,,29.9,,54.4,,,0,0,26,31.3,50.1,20.0,5,5,0,2,0,3,11.5,73,4.9
