player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Zane Flores,174288,QB,OKLA STATE,1,2.65,2.63,2.55,3.5,39,262,82.4,17,18,4.3,1.96,1,0,0.0,77.8,14,5,0.0,19,48.7,0,8,,,,,23.8,58.9,72.2,,58.7,,,,,0,0,19,20.0,103.0,5.3,1,0,0,0,0,1,5.3,157,8.7,68.8,16,18,8.8,3.31,0,0,0.0,55.6,10,12,9.1,20,51.3,1,5,,,,,24.7,52.8,72.5,,49.2,,64.3,,,1,2,21,8.3,26.4,5.0,1,1,0,1,0,1,4.8,76,4.2
Bryce Underwood,198795,QB,MICHIGAN,1,2.85,2.58,2.97,4.88,39,222,69.2,13,13,9.8,1.99,0,1,7.7,69.2,9,2,0.0,13,33.3,0,6,,,,,66.0,49.8,71.0,,49.9,,,,,0,2,13,0.0,60.3,0.0,0,0,0,0,0,2,15.4,125,9.6,68.4,19,19,13.0,3.27,0,1,5.0,63.2,12,8,7.7,26,66.7,1,11,,,,,67.9,71.0,73.4,,70.7,,61.7,,,0,0,27,37.5,88.7,11.5,3,4,0,0,0,0,0.0,155,8.2
Michael Van Buren Jr.,184764,QB,LSU,1,2.69,2.36,3.23,4.68,39,211,81.0,21,22,5.8,1.88,0,2,8.3,68.2,15,1,11.8,23,59.0,2,6,,,,,67.7,65.0,73.1,,64.6,,,,,0,0,25,100.0,88.3,4.3,1,0,0,1,0,2,8.0,155,7.0,66.7,9,9,9.3,3.85,0,0,0.0,66.7,6,6,0.0,16,41.0,0,6,,,,,66.8,71.9,72.0,,67.0,,68.0,,,0,0,18,50.0,125.2,18.8,3,4,0,0,1,0,0.0,66,7.3
Jordan Cooke,175116,QB,IDAHO ST,1,2.87,2.52,,9.05,38,186,88.9,18,18,5.6,1.83,0,1,5.0,77.8,14,2,12.5,18,47.4,2,10,,,,,67.1,92.9,72.4,,92.6,,,,,0,0,20,0.0,118.8,0.0,0,0,0,0,0,0,0.0,226,12.6,38.9,18,18,23.3,3.8,0,2,10.5,33.3,6,5,14.3,20,52.6,1,5,,,,,67.2,43.9,72.5,,43.2,,59.9,,,0,0,21,0.0,71.3,0.0,0,2,0,0,1,2,9.5,99,5.5
Alonza Barnett III,156710,QB,JAMES MAD,1,2.81,2.68,3.3,6.3,38,197,73.3,15,17,6.9,1.89,2,0,0.0,64.7,11,2,0.0,18,47.4,0,7,,,,,66.8,66.2,72.0,,65.8,,,,,0,0,18,50.0,91.1,5.6,1,0,0,0,0,0,0.0,143,8.4,73.3,15,18,12.5,3.63,1,1,5.6,61.1,11,9,0.0,20,52.6,0,8,,,,,67.1,85.5,72.8,,85.3,60.0,61.7,,,0,1,20,11.1,66.9,5.0,1,1,0,2,0,0,0.0,160,8.9
Darius Curry,191052,QB,COLO STATE,1,2.34,2.3,2.77,,38,144,87.0,23,24,2.9,1.82,1,1,4.2,79.2,19,4,5.0,26,68.4,1,9,,,,,67.8,82.3,73.3,,81.6,,,,,0,1,26,50.0,94.4,7.7,2,0,0,0,1,0,0.0,180,7.5,72.7,11,11,9.3,3.46,0,0,0.0,63.6,7,8,12.5,12,31.6,1,4,,,,,66.0,68.5,71.0,,71.0,,57.3,,,0,2,13,12.5,71.6,8.3,1,0,0,0,1,0,0.0,68,6.2
Baxter Wright,192540,QB,MURRAY ST,1,2.29,2.14,2.86,3.6,38,236,75.0,20,20,4.8,1.56,0,0,0.0,75.0,15,2,0.0,20,52.6,0,4,,,,,67.1,55.5,72.4,,55.3,,,,,0,0,20,0.0,82.5,0.0,0,0,0,0,0,0,0.0,86,4.3,66.7,9,9,12.2,3.3,0,0,0.0,55.6,5,6,16.7,17,44.7,1,4,,,,,23.8,32.9,72.2,,31.2,,57.3,,,0,1,19,83.3,33.8,29.4,5,3,0,0,0,2,10.5,54,6.0
Tayven Jackson,157615,QB,UCF,1,2.32,2.17,3.47,6.1,38,323,95.5,22,22,2.3,1.68,0,0,0.0,86.4,19,5,9.5,23,60.5,2,5,,,,,67.6,65.8,73.0,,65.4,,,,,0,0,24,20.0,98.7,4.3,1,0,0,0,1,0,0.0,89,4.0,72.7,11,11,10.1,3.53,0,0,0.0,72.7,8,8,0.0,14,36.8,0,3,,,,,66.2,63.6,71.2,,66.3,,57.0,,,0,1,14,25.0,58.5,14.3,2,1,0,0,0,0,0.0,89,8.1
LaNorris Sellers,174326,QB,S CAROLINA,1,2.58,2.13,3.58,4.95,38,289,64.7,17,19,3.4,1.72,2,0,0.0,52.6,10,2,9.1,19,50.0,1,1,,,,,67.1,53.7,72.4,,53.5,,,,,0,1,20,0.0,36.5,0.0,0,0,0,0,0,1,5.0,51,2.7,66.7,9,11,22.1,3.44,1,2,14.3,45.5,5,15,16.7,19,50.0,1,7,,,,,67.4,80.1,72.7,,80.3,,63.0,,,0,0,22,26.7,131.6,21.1,4,4,0,1,2,0,0.0,195,17.7
Landen Clark,188534,QB,ELON,1,3.74,3.28,4.93,5.38,37,162,70.0,10,10,9.7,2.0,0,0,0.0,60.0,6,4,14.3,11,29.7,1,4,,,,,65.6,90.0,70.4,,89.1,,,,,0,0,11,25.0,112.9,9.1,1,0,0,0,1,0,0.0,66,6.6,64.3,14,18,13.8,4.48,1,1,5.6,38.9,7,13,22.2,26,70.3,2,6,,,,,67.9,71.9,73.4,,65.3,,71.4,,,0,0,27,23.1,90.5,11.5,3,5,0,3,1,0,0.0,162,9.0
Gavin Rutherford,178188,QB,STF AUSTIN,1,2.98,2.59,5.2,4.42,37,301,92.9,14,15,2.9,1.91,1,0,0.0,66.7,10,2,23.1,15,40.5,3,4,,,,,66.5,45.6,71.6,,45.6,,,,,0,0,16,0.0,72.9,0.0,0,0,0,0,0,1,6.3,55,3.7,53.8,13,15,9.8,3.71,0,0,0.0,46.7,7,12,0.0,22,59.5,0,9,,,,,67.6,72.2,73.1,,63.5,,70.6,,,2,1,24,16.7,36.8,9.1,2,5,0,0,0,0,0.0,85,5.7
Chandler Morris,122938,QB,VIRGINIA,1,2.67,2.48,,6.05,37,335,81.0,21,22,4.5,1.7,1,0,0.0,72.7,16,1,5.9,22,59.5,1,6,,,,,67.5,83.5,72.8,,82.7,,,,,0,2,23,0.0,60.6,0.0,0,0,0,0,0,0,0.0,189,8.6,69.2,13,13,9.3,4.09,0,1,7.1,53.8,7,9,22.2,15,40.5,2,6,,,,,22.2,71.7,71.6,,76.9,,52.7,,,0,0,16,0.0,127.2,0.0,0,2,0,0,2,1,6.3,127,9.8
Logan Fife,128176,QB,NEW MEX ST,1,2.02,1.97,2.9,4.9,37,242,81.5,27,27,3.6,1.76,0,1,3.7,74.1,20,1,9.1,27,73.0,2,7,,,,,67.9,81.8,73.4,,81.1,,,,,0,1,27,0.0,71.2,0.0,0,0,0,0,0,0,0.0,148,5.5,75.0,4,7,6.8,3.02,2,0,0.0,42.9,3,2,0.0,9,24.3,0,2,,,,,17.1,44.0,69.8,,46.4,,57.3,,,0,0,9,50.0,50.3,11.1,1,1,0,1,0,1,11.1,18,2.6
Quinn Boyd,191683,QB,STNY BROOK,1,2.48,2.3,3.55,4.4,37,303,70.0,20,20,7.7,1.9,0,1,4.8,70.0,14,7,0.0,21,56.8,0,6,,,,,67.4,69.3,72.7,,68.9,,,,,0,0,22,14.3,120.0,4.8,1,0,0,0,1,0,0.0,206,10.3,61.5,13,13,8.0,3.23,0,0,0.0,53.8,7,5,12.5,16,43.2,1,4,,,,,66.5,44.3,71.6,,41.6,,61.6,,,0,0,16,20.0,70.0,6.3,1,2,0,0,0,1,6.3,72,5.5
Austin Myers,164221,QB,CENT ARK,1,2.54,2.46,2.5,5.5,37,132,66.7,21,21,11.5,1.83,0,2,9.5,66.7,14,2,0.0,21,56.8,0,7,,,,,67.2,61.2,72.5,,60.9,,,,,0,1,21,0.0,87.8,0.0,0,0,0,0,1,1,4.8,172,8.2,33.3,12,14,14.0,3.48,0,1,7.1,28.6,4,7,0.0,16,43.2,0,3,,,,,66.5,56.1,71.6,,58.1,,57.0,,,0,0,16,14.3,43.5,6.3,1,1,0,2,0,0,0.0,55,3.9
JC French IV,162521,QB,GA SOUTHRN,1,2.52,2.46,3.03,5.3,37,174,88.9,18,18,1.9,1.64,0,0,0.0,83.3,15,3,6.3,19,51.4,1,9,,,,,67.4,62.6,72.7,,62.3,,,,,0,0,22,33.3,141.4,5.3,1,0,0,0,2,0,0.0,163,9.1,42.9,14,14,18.9,3.65,0,2,13.3,42.9,6,5,0.0,17,45.9,0,2,,,,,66.8,56.5,72.4,,53.2,,64.3,,,0,1,18,40.0,39.6,11.8,2,1,0,0,0,0,0.0,106,7.6
Owen McCown,157688,QB,UTSA,1,2.41,2.41,,,37,331,72.7,22,22,5.5,1.76,0,2,8.7,68.2,15,2,6.3,22,59.5,1,6,,,,,67.5,59.1,72.8,,58.8,,,,,0,1,23,0.0,107.6,0.0,0,0,0,0,2,1,4.3,197,9.0,69.2,13,15,10.1,3.37,0,0,0.0,60.0,9,3,0.0,15,40.5,0,6,,,,,66.4,71.9,71.4,,71.4,,,,,1,0,15,0.0,82.4,0.0,0,0,0,1,0,0,0.0,109,7.3
Kyle Wickersham,148418,QB,RICHMOND,1,2.51,2.43,4.2,3.9,37,276,66.7,21,21,10.1,1.92,0,0,0.0,66.7,14,1,0.0,21,56.8,0,8,,,,,67.2,69.5,72.9,,69.5,59.7,,,,0,0,21,0.0,85.2,0.0,0,0,0,0,0,0,0.0,139,6.6,66.7,12,14,14.6,3.29,0,2,14.3,42.9,6,7,25.0,16,43.2,2,4,,,,,66.5,81.6,71.6,,78.4,,64.1,,,1,1,16,14.3,76.5,6.3,1,1,0,1,2,1,6.3,97,6.9
Cade Klubnik,156253,QB,CLEMSON,1,2.51,2.43,5.0,,37,140,100.0,21,22,1.0,1.78,0,0,0.0,81.8,18,2,14.3,22,59.5,3,7,,,,,67.4,77.7,72.7,,77.1,,,,,0,0,22,0.0,90.5,0.0,0,0,0,1,0,0,0.0,126,5.7,75.0,8,12,12.1,3.83,1,2,14.3,33.3,4,11,33.3,14,37.8,2,4,,,,,66.5,81.7,71.6,,81.0,,,,,0,0,16,18.2,51.0,14.3,2,0,0,3,0,0,0.0,61,5.1
DJ Williams,138061,QB,S ILLINOIS,1,3.42,3.18,,4.92,36,295,66.7,9,9,11.2,2.09,0,0,0.0,55.6,5,0,16.7,9,25.0,1,3,,,,,65.6,63.1,70.4,,62.8,,,,,0,0,11,,103.9,0.0,0,0,0,0,1,0,0.0,40,4.4,70.0,20,22,17.3,3.86,0,4,17.4,63.6,14,12,0.0,27,75.0,0,12,,,,,68.0,66.5,73.5,,66.6,,60.7,,,0,1,28,0.0,124.4,0.0,0,5,0,2,3,2,7.1,257,11.7
Haynes King,124329,QB,GA TECH,1,2.73,2.59,2.8,7.4,36,176,100.0,16,16,-1.4,1.79,0,0,0.0,93.8,15,1,6.3,16,44.4,1,9,,,,,66.5,71.1,71.6,,70.7,,,,,0,0,16,0.0,137.5,0.0,0,0,0,0,1,0,0.0,192,12.0,64.7,17,18,14.9,3.48,0,0,0.0,61.1,11,4,0.0,20,55.6,0,6,,,,,67.1,69.1,72.4,,70.9,,57.3,,,0,0,20,25.0,94.4,5.0,1,1,0,1,0,0,0.0,179,9.9
Braden Atkinson,201350,QB,MERCER,1,2.41,2.41,,,36,219,94.4,18,18,4.8,1.93,0,0,0.0,94.4,17,1,0.0,18,50.0,0,10,,,,,67.1,89.6,72.4,,88.7,,,,,0,0,20,0.0,148.4,0.0,0,0,0,0,4,0,0.0,182,10.1,61.1,18,18,14.4,2.89,0,1,5.3,61.1,11,0,0.0,18,50.0,0,9,,,,,67.7,53.6,72.4,,54.5,,58.0,,,0,1,19,,80.6,0.0,0,0,0,0,1,1,5.3,139,7.7
Rowan Keefe,165386,QB,VALPO,1,2.63,2.25,3.73,4.08,36,332,73.7,19,20,6.6,1.95,1,0,0.0,70.0,14,2,0.0,20,55.6,0,9,,,,,67.5,73.4,72.8,,72.8,,,,,0,0,23,0.0,103.5,0.0,0,0,0,0,1,0,0.0,127,6.4,62.5,8,8,17.0,3.48,0,2,20.0,62.5,5,10,0.0,16,44.4,0,6,,,,,66.8,90.4,72.0,,85.1,,74.1,,,0,0,18,30.0,143.8,18.8,3,5,0,0,1,0,0.0,96,12.0
Kai Colon,167663,QB,PRINCETON,1,3.39,2.87,3.18,4.8,36,272,70.0,10,10,7.7,2.03,0,0,0.0,70.0,7,3,0.0,10,27.8,0,5,,,,,65.4,44.7,70.1,,44.8,,,,,0,1,10,0.0,72.9,0.0,0,0,0,0,0,1,10.0,129,12.9,33.3,12,13,15.0,3.91,0,0,0.0,30.8,4,17,0.0,26,72.2,0,5,,,,,67.9,38.2,73.4,,40.1,,51.4,,,0,0,27,23.5,43.1,15.4,4,9,0,1,0,1,3.7,48,3.7
Katin Houser,158386,QB,E CAROLINA,1,2.36,2.38,2.1,,36,156,88.9,18,18,10.3,1.77,0,1,5.6,83.3,15,2,6.3,20,55.6,1,10,,,,,23.9,78.5,72.4,,77.8,,,,,0,0,20,100.0,106.0,10.0,2,0,0,0,0,1,5.0,170,9.4,66.7,12,16,18.0,3.1,1,3,17.6,50.0,8,7,0.0,16,44.4,0,6,,,,,66.7,86.4,71.8,,85.5,,,,,2,0,17,0.0,106.8,0.0,0,0,0,1,1,0,0.0,162,10.1
Noah Fifita,158722,QB,ARIZONA,1,3.05,2.85,3.37,5.8,36,109,82.4,17,18,9.3,1.77,0,2,10.0,77.8,14,1,0.0,18,50.0,0,9,,,,,67.1,90.7,72.4,,90.4,,,,,0,0,20,0.0,105.6,0.0,0,0,0,1,0,0,0.0,168,9.3,76.9,13,13,13.8,4.34,0,3,21.4,69.2,9,7,10.0,18,50.0,1,7,,,,,67.0,91.5,72.2,,91.8,,60.8,,,0,0,19,42.9,125.8,16.7,3,2,0,0,1,0,0.0,126,9.7
Matt Vezza,176960,QB,NEW HAMP,1,2.08,2.05,3.1,,35,240,85.7,28,28,5.9,1.85,0,0,0.0,78.6,22,2,8.3,28,80.0,2,13,,,,,68.1,86.1,73.9,,85.2,,,,,0,1,29,0.0,130.4,0.0,0,0,0,0,4,1,3.4,262,9.4,80.0,5,6,6.2,3.0,0,0,0.0,66.7,4,5,0.0,7,20.0,0,2,,,,,64.9,62.2,69.8,,55.9,,64.3,,,0,0,8,20.0,136.8,14.3,1,0,0,1,1,0,0.0,57,9.5
Drake Lindsey,184727,QB,MINNESOTA,1,2.32,2.29,2.7,,35,225,60.0,20,21,4.7,1.78,1,1,4.3,57.1,12,2,0.0,22,62.9,0,5,,,,,67.6,65.7,73.0,,65.3,,,,,0,0,24,50.0,71.7,4.5,1,0,0,0,0,0,0.0,111,5.3,70.0,10,12,2.0,3.23,0,0,0.0,58.3,7,2,0.0,13,37.1,0,1,,,,,66.0,49.9,71.4,,49.6,,,,,0,0,13,50.0,91.0,7.7,1,0,0,2,1,0,0.0,27,2.3
Bear Bachmeier,203434,QB,BYU,1,2.66,2.55,,4.5,35,128,100.0,16,18,7.5,1.83,2,1,5.3,77.8,14,3,12.5,18,51.4,2,9,,,,,67.0,93.6,72.2,,93.2,,,,,0,0,19,0.0,102.5,0.0,0,0,0,0,0,0,0.0,155,8.6,69.2,13,15,13.7,3.53,0,0,0.0,60.0,9,5,0.0,17,48.6,0,8,,,,,66.8,79.4,72.0,,73.7,,71.1,,,0,0,18,0.0,113.5,0.0,0,2,0,2,1,0,0.0,141,9.4
Skyler Locklear,164027,QB,UTEP,1,3.09,2.73,3.35,5.55,35,330,84.6,13,15,4.1,1.85,1,0,0.0,53.3,8,2,27.3,15,42.9,3,2,,,,,66.5,59.1,71.6,,58.9,,,,,0,0,16,0.0,59.0,0.0,0,0,0,1,0,0,0.0,42,2.8,50.0,14,14,15.1,4.02,0,1,5.6,42.9,6,7,14.3,20,57.1,1,8,,,,,67.6,70.2,73.0,,59.8,,78.9,,,0,0,24,28.6,62.2,10.0,2,4,0,0,0,0,0.0,82,5.9
CJ Carr,184093,QB,NOTRE DAME,1,2.16,2.11,3.7,4.3,35,258,71.4,21,22,4.2,1.77,1,2,9.1,68.2,15,1,0.0,22,62.9,0,7,,,,,67.4,66.5,72.7,,66.1,,,,,0,1,22,0.0,95.6,0.0,0,0,0,0,2,1,4.5,134,6.1,85.7,7,10,9.1,3.05,0,0,0.0,60.0,6,7,0.0,12,34.3,0,3,,,,,20.6,43.1,71.2,,45.0,,57.3,,,2,1,14,14.3,45.0,8.3,1,1,0,1,0,2,14.3,78,7.8
Walker Harris,150449,QB,NC CENT,1,2.68,2.55,2.83,6.3,35,247,52.9,17,18,13.8,2.0,0,0,0.0,50.0,9,4,0.0,18,51.4,0,6,,,,,67.0,71.2,72.2,,70.7,,,,,1,0,19,0.0,75.9,0.0,0,0,0,0,0,0,0.0,139,7.7,38.5,13,13,13.1,3.41,0,1,6.7,30.8,4,7,20.0,17,48.6,1,3,,,,,23.8,38.2,72.2,,39.6,,57.3,,,0,0,19,42.9,78.7,17.6,3,1,0,0,1,1,5.3,79,6.1
Pat McQuaide,145792,QB,VILLANOVA,1,2.95,2.87,2.75,6.1,35,334,66.7,15,15,14.5,2.08,0,1,6.7,66.7,10,4,0.0,16,45.7,0,7,,,,,66.5,83.4,71.6,,82.6,,,,,0,0,16,25.0,135.3,6.3,1,0,0,0,3,0,0.0,137,9.1,61.5,13,15,14.8,3.68,1,2,12.5,53.3,8,7,0.0,19,54.3,0,5,,,,,67.1,67.3,72.4,,64.1,,64.1,,,0,0,20,42.9,108.5,15.8,3,1,0,1,1,1,5.0,143,9.5
DJ Lagway,184426,QB,FLORIDA,1,3.16,3.03,4.2,4.8,34,163,50.0,14,15,7.0,1.95,1,0,0.0,46.7,7,3,0.0,15,44.1,0,4,,,,,66.4,60.9,71.4,,60.7,,,,,0,0,15,0.0,65.4,0.0,0,0,0,0,0,0,0.0,88,5.9,64.3,14,16,11.2,4.13,0,2,12.5,56.3,9,7,0.0,19,55.9,0,3,,,,,67.1,54.0,72.4,,58.6,,51.6,,,0,1,20,14.3,77.6,5.3,1,2,0,2,1,1,5.0,130,8.1
Tommy Rittenhouse,148028,QB,ILL STATE,1,2.53,2.27,5.2,5.3,34,188,63.6,22,22,5.7,1.78,0,1,4.5,59.1,13,2,7.1,22,64.7,1,7,,,,,67.4,69.0,72.7,,68.5,,,,,0,0,22,0.0,107.6,0.0,0,0,0,0,3,0,0.0,88,4.0,42.9,7,9,16.0,3.92,1,0,0.0,33.3,3,8,0.0,12,35.3,0,4,,,,,66.8,54.2,71.0,,53.6,,59.4,,,0,0,12,12.5,52.5,8.3,1,2,0,1,0,0,0.0,49,5.4
Scotty Fox Jr.,199546,QB,W VIRGINIA,1,2.19,2.11,3.0,,34,343,69.6,23,23,3.6,1.77,0,0,0.0,60.9,14,2,12.5,23,67.6,2,8,,,,,67.5,56.1,72.8,,55.9,,,,,0,1,23,0.0,80.3,0.0,0,0,0,0,1,2,8.7,172,7.5,71.4,7,8,9.9,3.05,0,2,25.0,62.5,5,6,0.0,11,32.4,0,5,,,,,65.6,81.9,70.4,,81.3,,,,,0,0,11,50.0,145.8,27.3,3,0,0,1,1,0,0.0,181,22.6
Jayden Maiava,158135,QB,USC,1,3.0,2.97,3.55,,34,326,88.9,9,10,3.1,1.9,1,0,0.0,80.0,8,1,0.0,10,29.4,0,2,,,,,66.0,67.8,71.0,,67.5,,,,,0,0,13,0.0,81.3,0.0,0,0,0,0,0,0,0.0,35,3.5,81.0,21,22,13.9,3.46,0,4,16.7,68.2,15,8,11.8,24,70.6,2,11,,,,,26.7,91.3,73.3,,90.9,,,,,1,0,26,25.0,115.5,8.3,2,0,0,0,1,1,3.8,219,10.0
Ethan Vasko,163817,QB,LIBERTY,1,3.22,3.19,3.6,,34,206,72.7,11,12,5.2,1.98,1,0,0.0,66.7,8,0,0.0,12,35.3,0,3,,,,,66.0,58.9,71.0,,58.7,,,,,0,0,13,,74.3,0.0,0,0,0,0,0,0,0.0,48,4.0,56.3,16,19,20.4,3.9,1,3,15.8,47.4,9,13,0.0,22,64.7,0,7,,,,,67.4,70.1,72.7,,69.6,,,,,0,2,22,23.1,56.8,13.6,3,0,0,2,1,1,4.5,170,8.9
Chris Parson,172551,QB,AUSTINPEAY,1,2.83,2.56,3.4,4.63,34,116,93.3,15,15,3.7,1.71,0,0,0.0,73.3,11,1,21.4,15,44.1,3,6,,,,,66.5,81.4,71.6,,80.7,,,,,0,1,16,0.0,109.7,0.0,0,0,0,0,1,0,0.0,214,14.3,42.9,14,14,12.9,3.71,0,0,0.0,35.7,5,8,16.7,19,55.9,1,5,,,,,23.4,47.7,72.2,,58.8,,41.9,,,0,0,19,12.5,47.0,5.3,1,4,0,0,0,1,5.3,51,3.6
J.T. Fayard,172783,QB,WOFFORD,1,2.01,2.01,,,34,350,77.3,22,27,4.5,1.81,0,0,0.0,55.6,15,3,11.8,27,79.4,2,8,,,,,68.0,51.8,73.5,,51.7,,,,,1,0,28,0.0,85.3,0.0,0,0,0,4,1,1,3.6,159,5.9,42.9,7,7,21.4,2.81,0,0,0.0,42.9,3,0,0.0,7,20.6,0,2,,,,,64.9,55.1,69.5,,55.0,,,,,0,0,8,,68.2,0.0,0,0,0,0,0,0,0.0,51,7.3
CJ Bailey,183349,QB,NC STATE,1,2.71,2.44,2.5,5.5,34,248,78.6,14,15,1.4,1.92,0,0,0.0,66.7,10,1,9.1,15,44.1,1,2,,,,,66.5,41.0,71.6,,41.1,,,,,0,1,16,0.0,49.3,0.0,0,0,0,1,0,1,6.3,70,4.7,46.7,15,15,10.4,3.34,0,0,0.0,46.7,7,14,0.0,19,55.9,0,5,,,,,66.8,48.6,72.2,,43.3,,65.9,,,0,1,19,7.1,27.1,5.3,1,3,0,0,0,1,5.3,50,3.3
Julian Sayin,183708,QB,OHIO STATE,1,2.94,2.9,3.1,7.1,34,260,58.3,12,12,8.0,1.83,0,0,0.0,58.3,7,2,0.0,12,35.3,0,2,,,,,66.0,50.7,71.0,,50.7,,,,,0,0,13,0.0,71.9,0.0,0,0,0,0,0,0,0.0,61,5.1,84.2,19,19,8.0,3.71,0,0,0.0,84.2,16,3,0.0,21,61.8,0,7,,,,,67.4,85.0,72.7,,86.8,,57.3,,,0,0,22,33.3,111.2,4.8,1,1,0,0,1,0,0.0,123,6.5
Goose Crowder,144781,QB,TROY,1,2.85,2.31,3.46,4.45,33,318,53.8,13,13,7.5,1.87,0,0,0.0,53.8,7,6,0.0,14,42.4,0,3,,,,,66.2,49.4,71.2,,49.4,,,,,0,1,14,16.7,28.7,7.1,1,0,0,0,0,1,7.1,43,3.3,71.4,7,8,16.6,3.57,0,1,12.5,50.0,4,13,20.0,19,57.6,1,3,,,,,23.4,55.3,72.2,,54.3,,59.7,,,0,0,19,53.8,70.8,36.8,7,4,0,1,0,1,5.3,52,6.5
Vinson Berry,191788,QB,NORFOLK,1,2.44,2.39,2.97,,33,244,72.2,18,18,9.4,1.95,0,1,5.3,66.7,12,2,7.7,18,54.5,1,5,,,,,67.0,56.1,72.2,,56.0,,,,,0,1,19,0.0,98.8,0.0,0,0,0,0,2,1,5.3,118,6.6,41.7,12,12,7.5,3.03,0,0,0.0,33.3,4,7,20.0,15,45.5,1,3,,,,,66.4,35.9,71.4,,36.1,,,,,0,1,15,42.9,12.5,20.0,3,0,0,0,0,1,6.7,50,4.2
Joshua Wood,163421,QB,IDAHO,1,3.79,3.19,,6.01,33,185,55.6,9,9,3.2,1.82,0,0,0.0,55.6,5,1,0.0,9,27.3,0,0,,,,,65.1,40.5,69.8,,40.7,,,,,0,1,9,0.0,22.7,0.0,0,0,0,0,0,1,11.1,30,3.3,75.0,16,17,12.1,4.53,0,0,0.0,58.8,10,10,16.7,24,72.7,2,10,,,,,67.6,79.1,73.0,,80.2,,63.4,,,0,0,24,0.0,83.5,0.0,0,7,0,1,0,0,0.0,132,7.8
Alessio Milivojevic,183542,QB,MICH STATE,1,3.08,2.93,3.24,6.0,32,223,90.0,10,10,3.9,1.99,0,0,0.0,80.0,8,4,11.1,11,34.4,1,1,,,,,65.4,54.9,70.4,,54.8,,,,,0,0,11,25.0,82.5,9.1,1,0,0,0,0,0,0.0,38,3.8,69.2,13,16,10.5,3.65,0,0,0.0,56.3,9,19,0.0,21,65.6,0,5,,,,,67.4,60.4,72.7,,57.0,,64.3,,,1,0,22,21.1,72.4,19.0,4,1,0,2,0,0,0.0,90,5.6
Carlos Del Rio-Wilson,146687,QB,MARSHALL,1,2.98,2.56,5.65,4.97,32,214,64.3,14,14,8.4,1.96,0,0,0.0,64.3,9,1,0.0,14,43.8,0,6,,,,,66.2,62.5,71.2,,62.3,,,,,0,0,14,0.0,129.5,0.0,0,0,0,0,2,0,0.0,115,8.2,100.0,13,13,8.3,3.77,0,1,5.9,100.0,13,8,0.0,18,56.3,0,9,,,,,67.4,79.4,72.7,,86.3,,50.2,,,0,0,22,25.0,144.4,11.1,2,3,0,0,1,0,0.0,206,15.8
Aidan Bouman,122508,QB,S DAKOTA,1,2.83,2.72,3.3,5.7,32,291,83.3,12,13,8.6,2.1,0,4,23.5,76.9,10,3,0.0,13,40.6,0,7,,,,,66.7,92.0,71.8,,91.7,,,,,0,0,17,0.0,144.2,0.0,0,0,0,1,2,0,0.0,120,9.2,70.6,17,17,12.2,3.33,0,2,11.1,64.7,11,7,8.3,19,59.4,1,9,,,,,67.1,85.0,72.4,,81.7,,64.9,,,0,1,20,14.3,115.2,5.3,1,1,0,0,3,1,5.0,180,10.6
Raymond Moore III,201451,QB,MORGAN ST,1,2.77,2.33,4.08,4.68,32,235,92.3,13,13,6.7,1.88,0,0,0.0,84.6,11,0,8.3,13,40.6,1,8,,,,,66.0,76.9,71.0,,76.3,,,,,0,1,13,,115.9,0.0,0,0,0,0,2,1,7.7,130,10.0,66.7,9,10,9.7,3.57,0,0,0.0,60.0,6,5,0.0,18,56.3,0,4,,,,,67.0,29.9,72.2,,29.5,,55.5,,,1,0,19,80.0,75.8,22.2,4,4,0,0,0,3,15.8,57,5.7
