player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_pass,less_grades_pass_route,less_grades_run,less_grades_run_defense,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_pass,more_grades_pass_route,more_grades_run,more_grades_run_defense,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Rhett Rodriguez,60332,QB,LA MONROE,1,2.2,2.07,2.85,3.77,35,209,59.3,27,27,8.1,1.92,0,0,0.0,55.6,15,11,6.3,27,77.1,1,6,,,,68.2,43.3,73.7,43.5,,,,0,0,30,0.0,69.1,0.0,0,0,0,0,0,2,6.7,134,5.0,100.0,1,2,14.0,3.6,0,0,0.0,50.0,1,6,0.0,7,20.0,0,1,,,,64.6,50.2,69.1,65.1,,49.1,,0,0,7,33.3,77.1,28.6,2,3,0,1,0,0,0.0,16,8.0
Preston Rice,60469,QB,MURRAY ST,1,3.3,3.22,3.03,4.95,35,236,64.3,14,14,6.9,2.17,0,1,7.1,57.1,8,4,11.1,15,42.9,1,2,,,,66.4,60.0,71.4,59.8,,,,0,0,15,25.0,65.2,6.7,1,0,0,0,0,0,0.0,52,3.7,50.0,14,15,19.1,4.14,0,0,0.0,33.3,5,12,28.6,20,57.1,2,5,,,,14.6,60.6,72.7,59.4,,61.8,,0,2,22,25.0,12.5,15.0,3,2,0,1,0,3,13.6,80,5.3
Kaelan Riley,23966,QB,N GREENVLE,1,2.87,2.79,3.1,5.1,35,390,57.1,14,15,9.8,1.84,0,0,0.0,53.3,8,4,0.0,15,42.9,0,5,,,,66.5,53.6,71.6,53.6,,,,1,1,16,0.0,44.0,0.0,0,0,0,0,0,1,6.3,91,6.1,46.7,15,17,16.7,3.65,0,1,5.6,29.4,5,8,28.6,20,57.1,2,4,,,,67.2,56.7,72.5,58.2,,57.3,,0,0,21,25.0,50.4,10.0,2,1,0,2,0,0,0.0,95,5.6
Levi Lewis,60428,QB,LA LAFAYET,1,2.89,2.47,,5.46,35,207,93.8,16,17,4.0,1.48,1,0,0.0,76.5,13,0,13.3,17,48.6,2,6,,,,66.7,81.8,71.8,81.2,,,,0,0,17,,105.0,0.0,0,0,0,0,1,0,0.0,80,4.7,72.7,11,13,11.7,4.23,0,1,7.7,61.5,8,5,0.0,18,51.4,0,8,,,,66.8,47.8,0.0,55.0,,53.4,,0,1,18,0.0,62.7,0.0,0,5,0,2,0,1,5.6,129,9.9
Blake Dever,46546,QB,N ALABAMA,1,3.04,2.66,3.27,4.58,35,389,66.7,12,12,6.9,1.67,0,1,7.1,66.7,8,3,0.0,12,34.3,0,5,,,,66.2,77.3,71.2,76.7,,,,0,0,14,0.0,109.7,0.0,0,0,0,0,0,0,0.0,156,13.0,66.7,12,14,11.8,3.76,0,1,6.3,50.0,7,14,12.5,23,65.7,1,9,,,,67.7,64.6,73.1,67.2,,57.6,,1,1,25,21.4,77.1,13.0,3,6,0,1,1,1,4.0,132,9.4
Sean Clifford,51708,QB,PENN STATE,1,2.95,2.77,,6.0,35,266,93.8,16,16,3.1,1.75,0,0,0.0,87.5,14,0,6.7,16,45.7,1,8,,,,66.7,75.6,71.8,75.1,,,,0,0,17,,121.9,0.0,0,0,0,0,1,0,0.0,132,8.3,82.4,17,17,12.6,3.96,0,0,0.0,82.4,14,9,0.0,19,54.3,0,9,,,,67.0,78.9,72.2,78.0,,62.8,,0,1,19,0.0,98.0,0.0,0,2,0,0,1,0,0.0,148,8.7
Shannon Patrick,82081,QB,BETH COOK,1,2.73,2.47,4.8,5.9,35,119,92.9,14,14,4.9,1.77,0,1,6.3,78.6,11,1,15.4,14,40.0,2,5,,,,66.4,91.3,71.6,91.0,,,,0,0,16,0.0,112.8,0.0,0,0,0,0,1,0,0.0,75,5.4,60.0,15,18,16.9,3.37,1,4,22.2,38.9,7,8,22.2,21,60.0,2,6,,,,14.1,72.6,72.5,76.2,,53.6,,0,2,21,12.5,28.9,4.8,1,2,0,2,0,5,23.8,147,8.2
Chris Ferguson,40105,QB,TOWSON,1,3.0,2.54,5.08,5.55,35,317,64.7,17,17,3.9,2.03,0,0,0.0,64.7,11,3,0.0,17,48.6,0,3,,,,66.8,29.4,72.0,29.5,,,,0,0,18,0.0,69.7,0.0,0,0,0,0,0,2,11.1,56,3.3,72.7,11,12,10.9,3.92,0,0,0.0,66.7,8,11,0.0,18,51.4,0,4,,,,67.0,61.2,72.2,66.0,,51.6,,0,0,19,36.4,94.1,22.2,4,2,0,1,0,0,0.0,105,8.8
Justin Miller,103941,QB,SO UTAH,1,2.7,2.7,,,35,298,78.6,14,15,7.7,2.12,1,1,5.6,66.7,10,1,9.1,15,42.9,1,5,,,,66.8,72.2,72.0,71.7,,,,0,1,18,0.0,95.8,0.0,0,0,0,0,3,1,5.6,95,6.3,73.7,19,20,11.7,3.14,0,3,13.6,70.0,14,4,0.0,20,57.1,0,10,,,,67.4,79.6,72.7,78.9,,,,0,1,22,0.0,100.0,0.0,0,0,0,1,1,2,9.1,210,10.5
Dillon Gabriel,86272,QB,UCF,1,3.02,2.69,3.3,5.33,35,323,91.7,12,13,1.2,1.82,0,0,0.0,76.9,10,2,9.1,13,37.1,1,1,,,,66.4,63.9,71.4,63.5,,,,0,1,15,0.0,74.2,0.0,0,0,0,1,1,0,0.0,45,3.5,81.3,16,16,10.6,3.74,0,1,6.3,75.0,12,7,7.7,22,62.9,1,9,,,,67.5,77.6,73.1,75.7,,66.3,,0,0,23,28.6,140.4,9.1,2,4,0,0,2,0,0.0,139,8.7
Aqeel Glass,60328,QB,ALAB A&M,1,2.52,2.52,,,35,104,88.9,18,18,4.1,1.73,0,0,0.0,83.3,15,1,6.3,18,51.4,1,8,,,,67.0,66.9,72.2,66.5,,,,0,0,19,0.0,109.5,0.0,0,0,0,0,0,0,0.0,185,10.3,58.8,17,17,8.8,3.35,0,1,5.0,41.2,7,7,30.0,17,48.6,3,4,,,,23.9,67.1,72.5,70.0,,56.4,,0,0,21,0.0,88.1,0.0,0,0,0,0,2,1,4.8,49,2.9
Theo Day,83515,QB,N IOWA,1,2.62,2.53,,4.05,34,255,73.3,15,15,3.7,1.84,0,0,0.0,73.3,11,2,0.0,15,44.1,0,3,,,,66.5,48.0,71.6,48.0,,,,0,0,16,0.0,122.1,0.0,0,0,0,0,1,0,0.0,132,8.8,43.8,16,17,12.6,3.24,0,0,0.0,41.2,7,7,0.0,19,55.9,0,4,,,,67.0,38.8,72.2,32.1,,69.3,,1,1,19,0.0,25.9,0.0,0,2,0,0,0,1,5.3,57,3.4
Tony Muskett,142933,QB,MONMOUTH,1,2.45,2.23,3.65,4.45,34,231,73.7,19,20,8.1,1.7,1,0,0.0,70.0,14,3,0.0,20,58.8,0,8,,,,67.4,82.0,72.7,81.2,,,,0,0,22,0.0,115.2,0.0,0,0,0,0,2,0,0.0,103,5.2,50.0,10,10,16.1,3.51,0,1,8.3,50.0,5,7,0.0,14,41.2,0,5,,,,66.5,64.7,71.6,63.1,,62.8,,0,0,16,28.6,85.0,14.3,2,2,0,0,0,0,0.0,99,9.9
Cole Kelley,39945,QB,SE LA,1,2.44,2.44,2.4,,34,294,89.5,19,19,8.4,2.08,0,0,0.0,84.2,16,4,5.9,20,58.8,1,12,,,,24.3,85.2,72.5,84.4,,,,0,1,21,25.0,131.9,5.0,1,0,0,0,2,1,4.8,258,13.6,71.4,14,14,17.9,2.96,0,0,0.0,64.3,9,2,10.0,14,41.2,1,6,,,,66.4,79.4,71.4,78.7,,,,0,0,15,0.0,147.3,0.0,0,0,0,0,2,1,6.7,186,13.3
D.J. Mack Jr.,55405,QB,DOMINION,1,2.36,2.09,2.96,4.4,34,263,75.0,20,21,4.5,1.85,1,0,0.0,61.9,13,0,13.3,21,61.8,2,3,,,,67.2,58.0,72.5,57.8,,,,0,1,21,,49.9,0.0,0,0,0,0,0,0,0.0,81,3.9,33.3,6,6,20.8,3.17,0,0,0.0,33.3,2,7,0.0,13,38.2,0,3,,,,66.2,38.5,71.2,34.7,,62.0,,0,0,14,71.4,106.3,38.5,5,2,0,0,1,1,7.1,53,8.8
Marquez McCray,109056,QB,SACR HEART,1,3.86,3.5,5.0,5.03,34,280,75.0,8,8,-0.5,1.83,0,0,0.0,75.0,6,0,0.0,8,23.5,0,3,,,,64.9,36.0,69.5,36.1,,,,0,0,8,,82.8,0.0,0,0,0,0,0,1,12.5,35,4.4,84.6,13,18,8.0,4.48,0,0,0.0,61.1,11,19,0.0,26,76.5,0,10,,,,67.8,78.9,73.3,85.0,,56.8,,0,0,26,10.5,106.3,7.7,2,6,0,5,1,0,0.0,150,8.3
Malik Willis,60341,QB,LIBERTY,1,2.97,2.43,5.53,5.43,34,206,89.5,19,19,5.9,1.82,0,0,0.0,84.2,16,1,5.9,19,55.9,1,9,,,,67.0,64.9,72.2,64.5,,,,0,0,19,0.0,114.5,0.0,0,0,0,0,1,0,0.0,138,7.3,62.5,8,9,20.4,4.43,0,2,20.0,55.6,5,7,0.0,15,44.1,0,5,,,,66.5,72.6,71.6,71.4,,63.2,,0,0,16,42.9,136.1,20.0,3,3,0,1,3,0,0.0,104,11.6
Jayden Daniels,97993,QB,ARIZONA ST,1,3.59,3.2,2.4,7.83,34,110,70.0,10,10,9.4,1.98,0,0,0.0,70.0,7,1,0.0,11,32.4,0,5,,,,65.8,74.9,70.7,74.4,,,,0,2,12,100.0,57.5,9.1,1,0,0,0,0,1,8.3,88,8.8,78.9,19,20,10.4,4.36,0,1,4.8,70.0,14,6,6.7,23,67.6,1,7,,,,67.6,79.1,0.0,79.9,,65.7,,0,0,24,0.0,97.3,0.0,0,3,0,1,0,0,0.0,177,8.9
Emory Jones,82111,QB,FLORIDA,1,2.96,2.59,5.5,4.67,33,163,80.0,15,16,6.9,1.99,1,0,0.0,75.0,12,5,0.0,16,48.5,0,7,,,,66.7,73.2,71.8,72.7,,,,0,1,17,0.0,71.4,0.0,0,0,0,0,0,0,0.0,126,7.9,66.7,12,12,7.7,3.86,0,0,0.0,50.0,6,9,25.0,17,51.5,2,5,,,,66.8,61.1,72.0,56.0,,66.9,,0,0,18,22.2,67.7,11.8,2,3,0,0,0,0,0.0,69,5.8
Tyler Phommachanh,147373,QB,UCONN,1,3.12,2.99,2.9,4.9,33,146,88.9,9,10,2.0,1.83,1,0,0.0,70.0,7,2,12.5,10,30.3,1,0,,,,65.4,68.3,70.1,67.9,,,,0,0,10,0.0,72.9,0.0,0,0,0,0,0,0,0.0,14,1.4,40.0,15,16,18.5,3.85,1,1,5.9,25.0,4,11,33.3,22,66.7,2,5,,,,67.5,37.5,72.8,32.3,,63.7,,0,1,23,18.2,25.8,9.1,2,4,0,0,0,3,13.0,95,5.9
Griffin O'Connor,109073,QB,YALE,1,3.09,2.9,4.13,4.3,33,352,50.0,10,10,14.2,2.1,0,2,18.2,50.0,5,4,0.0,11,33.3,0,2,,,,65.8,68.8,70.7,68.4,,,,0,0,12,25.0,91.7,9.1,1,0,0,0,1,0,0.0,35,3.5,55.6,18,18,15.1,3.58,0,1,5.6,50.0,9,11,10.0,22,66.7,1,7,,,,67.4,61.2,72.7,58.3,,64.3,,0,1,22,27.3,82.9,13.6,3,1,0,0,1,2,9.1,189,10.5
Ah-Shaun Davis,149376,QB,LAFAYETTE,1,3.03,2.62,2.95,5.0,32,203,100.0,11,11,1.4,1.83,0,0,0.0,100.0,11,6,0.0,12,37.5,0,4,,,,65.8,71.6,70.7,71.2,,,,0,0,12,16.7,94.3,8.3,1,0,0,0,0,0,0.0,73,6.6,58.3,12,12,16.8,3.76,0,1,8.3,41.7,5,12,28.6,20,62.5,2,6,,,,67.0,37.9,72.4,45.0,,46.2,,0,1,20,25.0,43.4,15.0,3,5,0,0,0,2,10.0,119,9.9
Chris Reynolds,60361,QB,CHARLOTTE,1,2.95,2.77,4.5,3.9,32,136,64.3,14,15,5.6,1.93,0,0,0.0,60.0,9,3,0.0,15,46.9,0,5,,,,66.4,60.3,71.4,60.1,,,,1,0,15,0.0,103.2,0.0,0,0,0,0,1,1,6.7,104,6.9,41.7,12,13,16.9,3.85,0,0,0.0,30.8,4,9,20.0,17,53.1,1,4,,,,66.8,29.2,72.0,28.7,,60.3,,0,0,18,22.2,46.0,11.8,2,2,0,1,0,3,16.7,57,4.4
Wiley Hartley,122297,QB,CAMPBELL,1,1.99,1.92,2.6,3.5,32,131,80.0,25,26,10.7,1.67,1,1,3.6,73.1,19,3,5.0,26,81.3,1,8,,,,68.0,79.2,73.5,78.5,,,,0,0,28,0.0,136.4,0.0,0,0,0,0,4,1,3.6,211,8.1,100.0,4,4,26.3,3.38,0,0,0.0,75.0,3,4,25.0,6,18.8,1,3,,,,64.6,91.3,69.1,90.3,,64.3,,0,0,7,25.0,156.3,16.7,1,1,0,0,2,0,0.0,131,32.8
JT Daniels,83578,QB,GEORGIA,1,2.14,2.12,2.6,,32,173,90.5,21,21,4.0,1.63,0,0,0.0,81.0,17,1,10.5,21,65.6,2,12,,,,67.2,82.5,72.5,81.7,,,,0,0,21,0.0,111.1,0.0,0,0,0,0,1,0,0.0,144,6.9,60.0,10,10,18.8,3.11,0,2,18.2,60.0,6,1,0.0,11,34.4,0,6,,,,65.8,85.2,70.7,84.3,,,,0,1,12,100.0,104.2,9.1,1,0,0,0,2,1,8.3,149,14.9
Cole Johnson,29785,QB,JAMES MAD,1,2.42,2.22,3.3,3.97,32,197,80.0,20,20,3.9,1.77,0,0,0.0,80.0,16,2,0.0,20,62.5,0,8,,,,67.1,71.7,72.4,71.2,,,,0,0,20,0.0,124.8,0.0,0,0,0,0,2,0,0.0,119,6.0,57.1,7,8,6.4,3.51,0,0,0.0,50.0,4,4,0.0,12,37.5,0,3,,,,65.8,51.0,70.7,59.3,,50.1,,0,0,12,25.0,74.0,8.3,1,3,0,1,0,0,0.0,58,7.3
Darius Wilson,148492,QB,WM & MARY,1,2.78,2.45,,5.83,31,348,93.8,16,17,1.6,1.78,0,0,0.0,82.4,14,6,6.7,17,54.8,1,5,,,,66.8,62.7,72.0,62.4,,,,1,0,18,0.0,90.4,0.0,0,0,0,0,0,0,0.0,97,5.7,50.0,10,11,11.1,3.99,1,0,0.0,36.4,4,8,20.0,14,45.2,1,4,,,,66.4,57.1,71.4,46.1,,72.2,,0,1,15,0.0,7.0,0.0,0,3,0,0,0,0,0.0,28,2.5
Steven Duncan,40211,QB,TARLETON,1,2.59,2.39,3.9,4.05,31,401,88.9,18,18,9.4,1.82,0,3,15.8,83.3,15,3,6.3,19,61.3,1,9,,,,67.1,91.5,72.4,91.2,,,,0,0,20,33.3,152.5,5.3,1,0,0,0,3,0,0.0,200,11.1,50.0,8,9,10.3,3.81,0,0,0.0,44.4,4,4,0.0,12,38.7,0,6,,,,20.3,28.3,71.0,25.7,,70.8,,0,1,13,25.0,58.8,8.3,1,2,0,1,1,3,23.1,48,5.3
Seth Henigan,144267,QB,MEMPHIS,1,2.32,2.03,3.3,6.0,31,218,52.4,21,21,6.8,1.59,0,1,4.5,52.4,11,4,0.0,21,67.7,0,3,,,,67.4,33.3,72.7,33.7,,,,0,1,22,0.0,77.3,0.0,0,0,0,0,2,2,9.1,99,4.7,85.7,7,7,6.6,3.87,0,0,0.0,71.4,5,5,16.7,10,32.3,1,3,,,,65.4,52.7,70.1,58.6,,52.8,,0,0,10,20.0,97.3,10.0,1,2,0,0,0,0,0.0,60,8.6
Luke Doty,124230,QB,S CAROLINA,1,2.55,2.33,3.53,4.05,31,289,58.8,17,17,10.8,1.97,0,0,0.0,52.9,9,2,10.0,17,54.8,1,4,,,,66.8,46.7,72.0,46.8,,,,0,1,18,0.0,45.5,0.0,0,0,0,0,0,0,0.0,97,5.7,71.4,7,9,11.9,3.26,0,1,11.1,44.4,4,9,20.0,14,45.2,1,2,,,,66.2,69.7,71.4,71.8,,59.4,,1,0,15,33.3,102.1,21.4,3,2,0,1,1,0,0.0,56,6.2
Conor Regan,63589,QB,MS VLY ST,1,1.93,1.81,3.07,,31,228,41.7,24,25,8.5,1.71,1,0,0.0,40.0,10,5,0.0,25,80.6,0,4,,,,67.9,27.9,73.4,28.2,,,,0,2,27,0.0,14.6,0.0,0,0,0,0,0,2,7.4,73,2.9,33.3,3,3,21.7,2.83,0,1,25.0,33.3,1,4,0.0,6,19.4,0,1,,,,14.6,40.7,69.1,40.9,,,,0,0,7,75.0,67.4,50.0,3,0,0,0,0,2,28.6,27,9.0
Dustin Crum,60418,QB,KENT STATE,1,2.65,2.31,3.24,5.3,31,201,87.5,16,17,3.9,1.92,0,0,0.0,70.6,12,3,14.3,17,54.8,2,3,,,,66.7,68.0,71.8,67.6,,,,0,0,17,0.0,74.9,0.0,0,0,0,1,0,0,0.0,57,3.4,80.0,5,7,28.8,3.55,1,2,20.0,57.1,4,7,0.0,14,45.2,0,5,,,,66.8,87.6,72.0,86.6,,65.7,,0,0,18,71.4,141.4,35.7,5,2,0,1,1,0,0.0,128,18.3
Jacob Sirmon,83590,QB,C MICHIGAN,1,3.0,2.4,5.3,6.0,30,134,92.3,13,13,3.0,1.89,0,0,0.0,84.6,11,1,8.3,13,43.3,1,4,,,,66.2,63.7,71.2,63.4,,,,0,0,14,0.0,131.4,0.0,0,0,0,0,1,0,0.0,122,9.4,70.0,10,11,9.0,3.85,0,0,0.0,54.5,6,14,14.3,17,56.7,1,2,,,,66.8,39.9,72.0,40.8,,57.8,,1,1,18,35.7,22.5,29.4,5,1,0,0,0,1,5.6,34,3.1
Todd Centeio,60552,QB,COLO STATE,1,2.66,2.4,4.0,5.45,30,144,60.0,15,17,7.2,1.78,2,0,0.0,52.9,9,2,0.0,17,56.7,0,5,,,,66.7,50.5,71.8,50.4,,,,0,0,17,0.0,68.8,0.0,0,0,0,0,0,0,0.0,92,5.4,80.0,5,10,6.4,3.81,2,0,0.0,20.0,2,6,50.0,13,43.3,2,2,,,,66.2,60.7,71.2,60.1,,60.5,,0,0,14,16.7,39.6,7.7,1,2,0,3,0,0,0.0,18,1.8
Hendon Hooker,60593,QB,TENNESSEE,1,2.47,2.06,,5.15,30,307,94.4,18,18,1.4,1.71,0,0,0.0,88.9,16,2,5.9,18,60.0,1,8,,,,67.2,61.6,72.5,61.3,,,,0,0,21,0.0,141.2,0.0,0,0,0,0,2,0,0.0,162,9.0,42.9,7,8,28.0,3.61,0,1,12.5,25.0,2,7,33.3,12,40.0,1,3,,,,19.2,75.2,70.7,78.6,,60.0,,0,0,12,0.0,87.5,0.0,0,4,0,1,1,1,8.3,40,5.0
Connor Bazelak,99135,QB,MISSOURI,1,2.36,2.36,,,30,229,88.2,17,17,0.9,1.35,0,0,0.0,82.4,14,3,6.7,17,56.7,1,6,,,,66.7,72.3,71.8,71.8,,,,0,0,17,0.0,141.4,0.0,0,0,0,0,2,0,0.0,145,8.5,61.5,13,13,17.4,3.67,0,2,14.3,61.5,8,3,0.0,13,43.3,0,8,,,,66.2,74.1,71.2,73.5,,,,0,0,14,0.0,131.1,0.0,0,0,0,0,1,0,0.0,201,15.5
Noah Vedral,55406,QB,RUTGERS,1,2.18,2.12,6.0,4.3,30,278,88.2,17,17,2.2,1.46,0,0,0.0,88.2,15,0,0.0,17,56.7,0,8,,,,66.7,60.8,71.8,60.5,,,,0,0,17,,127.2,0.0,0,0,0,0,1,0,0.0,167,9.8,66.7,9,9,21.8,3.68,0,1,11.1,66.7,6,4,0.0,11,36.7,0,3,,,,65.6,70.5,70.4,73.4,,57.3,,0,0,11,25.0,146.8,9.1,1,1,0,0,1,0,0.0,156,17.3
Jaren Hall,82094,QB,BYU,1,3.44,3.2,4.9,6.9,30,128,77.8,9,10,6.3,2.01,1,0,0.0,60.0,6,1,14.3,10,33.3,1,2,,,,65.6,60.9,70.4,60.6,,,,0,1,11,0.0,37.9,0.0,0,0,0,0,0,0,0.0,61,6.1,62.5,16,17,15.8,4.15,0,2,11.8,52.9,9,8,10.0,20,66.7,1,8,,,,23.9,67.0,72.4,60.6,,69.1,,0,1,20,25.0,98.4,10.0,2,1,0,1,2,2,10.0,153,9.0
Max Bortenschlager,46500,QB,FIU,1,2.83,2.75,5.3,,30,166,76.9,13,15,7.1,1.79,1,1,6.7,66.7,10,5,0.0,15,50.0,0,5,,,,66.4,69.6,71.4,69.2,,,,0,0,15,0.0,138.3,0.0,0,0,0,1,2,1,6.7,148,9.9,33.3,9,12,21.4,4.14,0,0,0.0,16.7,2,11,33.3,14,46.7,1,1,,,,66.5,25.6,71.6,25.9,,,,0,1,16,18.2,5.2,14.3,2,0,0,3,0,3,18.8,37,3.1
Tanner McKee,131770,QB,STANFORD,1,2.15,2.05,5.1,,30,300,80.0,20,22,6.4,1.75,2,0,0.0,72.7,16,3,0.0,22,73.3,0,10,,,,67.6,58.5,73.0,58.3,,,,0,0,24,0.0,121.6,0.0,0,0,0,0,2,1,4.2,151,6.9,42.9,7,7,16.4,3.25,0,1,12.5,42.9,3,2,0.0,8,26.7,0,2,,,,65.1,53.2,69.8,53.1,,,,0,0,9,50.0,77.7,12.5,1,0,0,0,0,0,0.0,67,9.6
Walker Harris,150449,QB,NC CENT,1,2.43,2.22,3.7,3.83,30,247,84.2,19,19,5.1,1.98,0,0,0.0,68.4,13,0,18.8,19,63.3,3,5,,,,67.0,66.6,72.2,66.2,,,,0,0,19,,79.1,0.0,0,0,0,0,0,0,0.0,91,4.8,83.3,6,7,6.0,3.21,0,2,25.0,57.1,4,5,20.0,11,36.7,1,4,,,,65.8,71.2,70.7,82.2,,51.0,,0,0,12,20.0,80.1,9.1,1,3,0,1,0,0,0.0,51,7.3
DJ Irons,145585,QB,AKRON,1,3.18,2.79,4.05,5.18,30,102,80.0,10,10,5.9,2.1,0,0,0.0,80.0,8,1,0.0,10,33.3,0,5,,,,65.4,70.5,70.1,70.1,,,,0,0,10,0.0,144.2,0.0,0,0,0,0,1,0,0.0,106,10.6,83.3,12,12,9.9,3.91,0,1,7.7,83.3,10,10,0.0,19,63.3,0,12,,,,67.1,90.2,72.4,90.0,,67.3,,0,0,20,20.0,158.3,10.5,2,5,0,0,2,0,0.0,178,14.8
Dorian Thompson-Robinson,83574,QB,UCLA,1,3.29,3.08,2.45,4.98,30,324,66.7,9,9,12.1,1.92,0,2,22.2,66.7,6,1,0.0,10,33.3,0,3,,,,5.3,49.1,70.4,49.1,,,,0,0,11,100.0,101.6,10.0,1,0,0,0,0,2,18.2,95,10.6,53.3,15,15,21.5,3.98,0,2,11.8,53.3,8,7,0.0,20,66.7,0,7,,,,67.4,74.5,72.7,74.4,,62.0,,0,0,22,14.3,136.1,5.0,1,4,0,0,3,0,0.0,180,12.0
Devin Leary,77628,QB,NC STATE,1,2.55,2.55,,,29,248,91.7,12,12,2.8,1.75,0,0,0.0,91.7,11,1,0.0,12,41.4,0,6,,,,65.8,73.3,70.7,72.8,,,,0,0,12,0.0,92.4,0.0,0,0,0,0,0,0,0.0,74,6.2,75.0,16,17,15.6,3.12,1,3,15.8,70.6,12,3,0.0,17,58.6,0,8,,,,67.0,88.8,72.2,87.8,,,,0,0,19,0.0,145.8,0.0,0,0,0,0,3,0,0.0,185,10.9
Charlie Brewer,60344,QB,UTAH,1,2.55,2.4,3.83,,29,328,57.1,14,16,7.8,1.82,2,0,0.0,37.5,6,4,25.0,16,55.2,2,2,,,,66.4,29.9,71.6,30.0,,,,0,1,16,0.0,19.8,0.0,0,0,0,0,0,3,18.8,20,1.3,80.0,10,10,7.2,3.45,0,0,0.0,80.0,8,9,0.0,13,44.8,0,5,,,,66.0,68.4,71.0,68.0,,,,0,0,13,33.3,101.7,23.1,3,0,0,0,0,0,0.0,84,8.4
Jarret Doege,60353,QB,W VIRGINIA,1,2.52,2.39,3.1,4.7,29,343,73.3,15,16,5.5,1.83,1,0,0.0,68.8,11,4,0.0,16,55.2,0,7,,,,66.5,29.7,71.6,29.8,,,,0,1,16,0.0,110.7,0.0,0,0,0,0,2,1,6.3,145,9.1,44.4,9,10,20.1,3.37,0,1,10.0,40.0,4,8,0.0,13,44.8,0,2,,,,20.0,53.1,71.0,55.3,,57.3,,0,0,13,25.0,55.4,15.4,2,1,0,1,0,1,7.7,48,4.8
Jyron Russell,82069,QB,ST FRANCIS,1,2.34,2.07,3.5,3.68,29,299,85.0,20,20,5.8,1.82,0,0,0.0,60.0,12,3,29.4,20,69.0,5,7,,,,67.1,82.2,72.4,81.4,,,,0,1,20,0.0,97.5,0.0,0,0,0,0,3,0,0.0,128,6.4,50.0,4,4,27.3,3.5,0,1,25.0,50.0,2,5,0.0,9,31.0,0,3,,,,65.6,73.8,70.4,61.0,,72.3,,0,0,11,20.0,135.4,11.1,1,4,0,0,1,1,9.1,66,16.5
Sam Howell,97599,QB,N CAROLINA,1,2.91,2.41,3.6,4.29,29,245,92.9,14,14,3.1,1.91,0,0,0.0,85.7,12,0,7.7,14,48.3,1,9,,,,66.2,73.5,71.2,73.0,,,,0,0,14,,158.3,0.0,0,0,0,0,4,0,0.0,233,16.6,28.6,7,7,29.9,3.84,0,1,11.1,28.6,2,8,0.0,15,51.7,0,5,,,,66.7,60.2,0.0,49.4,,72.5,,0,1,17,12.5,71.1,6.7,1,7,0,0,1,1,5.9,74,10.6
Jared Lewis,108959,QB,DELWARE ST,1,2.69,2.4,3.0,3.58,29,152,83.3,12,12,6.3,1.89,0,0,0.0,75.0,9,5,10.0,16,55.2,1,5,,,,66.5,63.6,71.6,63.3,,,,0,0,16,80.0,124.3,25.0,4,0,0,0,1,0,0.0,92,7.7,100.0,2,7,26.5,3.66,1,1,14.3,14.3,1,9,50.0,13,44.8,1,3,,,,66.0,67.5,71.0,75.5,,55.6,,0,0,13,22.2,39.6,15.4,2,4,0,4,0,0,0.0,16,2.3
Jake Bentley,40788,QB,S ALABAMA,1,2.46,2.25,,4.23,28,288,73.3,15,16,3.5,1.91,1,0,0.0,68.8,11,3,0.0,16,57.1,0,4,,,,66.7,73.8,71.8,73.3,,,,0,0,17,0.0,82.6,0.0,0,0,0,0,0,0,0.0,89,5.6,44.4,9,9,20.2,3.19,0,0,0.0,33.3,3,5,25.0,12,42.9,1,2,,,,20.0,39.5,71.0,51.2,,42.8,,0,0,13,0.0,59.5,0.0,0,3,0,0,0,1,7.7,64,7.1
