player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_pass,less_grades_pass_route,less_grades_run,less_grades_run_defense,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_pass,more_grades_pass_route,more_grades_run,more_grades_run_defense,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Kaleb Jackson,167198,QB,CHARLES SO,1,2.86,2.74,3.5,4.73,33,135,66.7,12,12,8.9,2.01,0,0,0.0,66.7,8,1,0.0,12,36.4,0,3,,,,66.0,41.0,71.0,41.3,,,,0,0,13,0.0,78.8,0.0,0,0,0,0,0,1,7.7,61,5.1,50.0,14,16,13.3,3.52,0,0,0.0,37.5,6,15,14.3,20,60.6,1,4,,,,67.2,49.7,72.5,49.1,,59.1,,2,1,21,6.7,26.6,5.0,1,3,0,0,0,1,4.8,74,4.6
Tahj Smith,173837,QB,MORGAN ST,1,2.52,2.31,3.6,3.77,33,235,87.5,16,17,3.8,1.83,1,0,0.0,64.7,11,2,21.4,17,51.5,3,6,,,,67.0,64.2,72.2,63.9,,,,0,0,19,0.0,80.0,0.0,0,0,0,0,0,1,5.3,98,5.8,81.8,11,11,13.1,3.26,0,1,8.3,72.7,8,1,11.1,16,48.5,1,5,,,,22.4,76.0,71.8,67.1,,74.9,,0,0,17,200.0,123.7,12.5,2,3,0,0,1,1,5.9,81,7.4
Matthew Schecklman,159420,QB,N IOWA,1,2.48,2.43,3.8,,33,255,82.4,17,18,4.8,1.78,1,2,10.5,77.8,14,3,0.0,18,54.5,0,5,,,,67.0,81.9,72.2,81.2,,,,0,0,19,0.0,119.0,0.0,0,0,0,0,1,0,0.0,146,8.1,61.5,13,14,10.8,3.31,1,3,20.0,57.1,8,4,0.0,15,45.5,0,6,,,,66.5,84.2,71.6,83.4,,,,0,0,16,25.0,110.4,6.7,1,0,0,0,1,1,6.3,124,8.9
Evan Bullock,170452,QB,LA TECH,1,2.84,2.56,3.1,5.5,33,208,71.4,14,15,5.1,1.92,1,0,0.0,60.0,9,3,10.0,17,51.5,1,3,,,,19.7,31.2,71.8,31.4,,,,0,1,17,66.7,41.2,11.8,2,0,0,0,0,2,11.8,61,4.1,77.8,9,10,10.4,3.82,0,0,0.0,70.0,7,9,0.0,16,48.5,0,5,,,,66.5,68.1,71.6,73.5,,52.6,,0,0,16,44.4,96.7,25.0,4,2,0,1,0,0,0.0,87,8.7
Michael Van Buren Jr.,184764,QB,MISS STATE,1,2.71,2.32,3.67,4.43,32,227,82.4,17,18,6.9,1.87,1,1,4.8,66.7,12,3,14.3,18,56.3,2,7,,,,67.2,75.0,72.5,74.3,,,,0,0,21,0.0,108.3,0.0,0,0,0,0,1,0,0.0,139,7.7,50.0,6,7,22.0,3.79,0,0,0.0,28.6,2,8,33.3,14,43.8,1,6,,,,22.7,45.6,71.8,36.3,,68.3,,0,0,17,37.5,76.5,21.4,3,4,0,1,0,2,11.8,83,11.9
Pierce Holley,108981,QB,E ILLINOIS,1,2.85,2.8,3.1,3.35,32,158,84.6,13,13,9.7,2.04,0,1,7.7,84.6,11,4,0.0,14,43.8,0,8,,,,66.2,84.6,71.2,83.8,,,,0,0,14,25.0,144.4,7.1,1,0,0,0,1,0,0.0,173,13.3,66.7,12,15,18.1,3.48,0,1,6.3,53.3,8,8,0.0,18,56.3,0,6,,,,67.0,64.3,72.2,68.5,,52.9,,1,0,19,12.5,131.9,5.6,1,2,0,2,4,1,5.3,165,11.0
Camden Coleman,170901,QB,RICHMOND,1,2.83,2.38,3.45,5.48,32,276,71.4,14,14,4.6,1.87,0,0,0.0,71.4,10,0,0.0,14,43.8,0,4,,,,66.2,53.1,71.2,53.0,,,,0,0,14,,125.0,0.0,0,0,0,0,2,1,7.1,80,5.7,66.7,12,12,15.3,3.58,0,1,7.7,58.3,7,9,12.5,18,56.3,1,5,,,,67.0,72.6,72.2,78.0,,54.8,,0,0,19,22.2,102.8,11.1,2,4,0,0,0,1,5.3,150,12.5
JC French IV,162521,QB,GA SOUTHRN,1,2.73,2.5,4.15,3.87,32,174,93.3,15,16,1.2,1.73,1,0,0.0,87.5,14,1,0.0,16,50.0,0,4,,,,66.5,67.5,71.6,67.2,,,,0,0,16,0.0,91.4,0.0,0,0,0,0,0,0,0.0,95,5.9,80.0,10,11,8.4,3.74,1,1,9.1,72.7,8,7,0.0,16,50.0,0,4,,,,66.5,70.8,71.6,75.3,,56.0,,0,0,16,28.6,141.3,12.5,2,3,0,0,2,0,0.0,103,9.4
Davis Bryson,160369,QB,KENNESAW,1,2.44,2.13,2.2,5.33,32,200,68.4,19,19,4.5,1.72,0,0,0.0,57.9,11,5,15.4,21,65.6,2,4,,,,67.2,52.3,72.5,52.2,,,,0,1,21,40.0,47.3,9.5,2,0,0,0,0,0,0.0,86,4.5,50.0,4,7,2.8,3.82,0,0,0.0,28.6,2,3,0.0,11,34.4,0,2,,,,65.6,58.3,70.4,51.8,,64.6,,0,0,11,33.3,39.6,9.1,1,3,0,3,0,0,0.0,11,1.6
Luke Schomburg,159795,QB,CHATTNOOGA,1,2.7,2.69,2.9,,32,137,64.3,14,16,11.9,2.19,0,2,10.0,56.3,9,2,0.0,16,50.0,0,6,,,,67.1,67.3,72.4,66.9,,,,1,1,20,0.0,65.6,0.0,0,0,0,1,0,1,5.0,164,10.3,50.0,12,15,17.1,3.21,0,1,5.9,33.3,5,2,16.7,16,50.0,1,5,,,,66.8,63.5,72.0,63.2,,,,0,2,18,50.0,68.2,6.3,1,0,0,3,2,1,5.6,138,9.2
Gio Lopez,172309,QB,S ALABAMA,1,2.32,2.18,,4.3,32,288,84.2,19,21,2.6,1.72,1,0,0.0,71.4,15,4,6.3,21,65.6,1,7,,,,67.4,67.1,72.7,66.7,,,,0,0,22,0.0,90.6,0.0,0,0,0,1,0,0,0.0,146,7.0,77.8,9,9,14.4,3.45,0,0,0.0,77.8,7,4,0.0,11,34.4,0,7,,,,66.0,56.5,71.0,52.2,,64.5,,0,1,13,0.0,78.5,0.0,0,2,0,0,0,3,23.1,111,12.3
Nate Glantz,157587,QB,LNDNWD,1,2.96,2.89,3.32,,32,949,69.2,13,13,2.6,1.53,0,0,0.0,53.8,7,0,22.2,13,40.6,2,0,,,,66.2,55.4,71.2,55.2,,,,0,0,14,,61.4,0.0,0,0,0,0,0,0,0.0,45,3.5,78.6,14,14,10.4,3.93,0,0,0.0,71.4,10,11,9.1,19,59.4,1,8,,,,23.4,66.9,72.2,66.5,,,,0,1,19,45.5,96.1,26.3,5,0,0,0,1,2,10.5,136,9.7
Jaden Johnson,98682,QB,PRVIEW A&M,1,3.04,2.5,3.25,5.12,32,270,84.6,13,13,2.5,1.76,0,0,0.0,76.9,10,2,9.1,13,40.6,1,4,,,,66.2,60.0,71.2,59.8,,,,0,0,14,0.0,89.3,0.0,0,0,0,0,0,0,0.0,72,5.5,77.8,9,11,10.0,3.92,0,0,0.0,54.5,6,10,14.3,19,59.4,1,6,,,,28.3,64.2,72.2,68.1,,57.2,,0,0,19,20.0,85.4,10.5,2,6,0,2,0,0,0.0,100,9.1
Braedyn Locke,157141,QB,WISCONSIN,1,2.86,2.75,4.5,3.6,32,349,83.3,12,14,4.2,2.0,2,0,0.0,64.3,9,0,10.0,14,43.8,1,4,,,,66.2,69.1,71.2,68.7,,,,0,0,14,,78.6,0.0,0,0,0,0,0,0,0.0,77,5.5,42.9,14,15,9.7,3.52,0,0,0.0,40.0,6,4,0.0,18,56.3,0,3,,,,67.0,26.0,72.2,25.3,,61.7,,0,2,19,25.0,34.7,5.6,1,2,0,1,1,4,21.1,60,4.0
Dylan Raiola,183581,QB,NEBRASKA,1,3.64,3.42,4.77,4.95,32,238,87.5,8,8,4.0,1.8,0,1,12.5,87.5,7,0,0.0,8,25.0,0,2,,,,64.9,81.7,69.5,81.1,,,,0,0,8,,131.8,0.0,0,0,0,0,1,0,0.0,49,6.1,50.0,14,19,13.5,4.26,1,3,15.0,36.8,7,14,0.0,24,75.0,0,4,,,,67.7,51.2,73.1,54.1,,52.9,,0,1,25,21.4,38.9,12.5,3,2,0,4,0,1,4.0,128,6.7
Trevahn Lawrence,150816,QB,ALCORN ST,1,2.63,2.23,2.96,4.5,32,107,78.6,14,15,8.8,1.88,0,1,6.7,73.3,11,1,0.0,16,50.0,0,4,,,,66.5,57.4,71.6,57.2,,,,0,1,16,100.0,70.4,6.3,1,0,0,1,0,1,6.3,126,8.4,57.1,7,8,19.0,3.38,0,0,0.0,50.0,4,7,0.0,16,50.0,0,2,,,,66.5,39.5,71.6,45.6,,48.9,,0,1,16,57.1,39.6,25.0,4,4,0,1,0,1,6.3,68,8.5
Jameson Wang,148782,QB,CORNELL,1,2.64,2.52,,4.45,32,147,95.0,20,20,4.1,1.83,0,0,0.0,95.0,19,0,0.0,20,62.5,0,11,,,,67.1,48.4,72.4,48.4,,,,0,0,20,,128.1,0.0,0,0,0,0,2,1,5.0,135,6.8,62.5,8,10,15.0,3.99,0,1,10.0,40.0,4,4,20.0,12,37.5,1,5,,,,65.8,92.3,70.7,90.9,,71.0,,1,1,12,0.0,81.3,0.0,0,2,0,1,1,0,0.0,127,12.7
Alan Bowman,77679,QB,OKLA STATE,1,2.2,2.22,,3.8,32,262,68.2,22,22,6.6,1.96,0,1,4.5,63.6,14,0,6.7,22,68.8,1,10,,,,67.4,85.0,72.7,84.0,,,,0,1,22,,77.8,0.0,0,0,0,0,1,1,4.5,140,6.4,42.9,7,8,10.4,3.03,0,0,0.0,37.5,3,1,0.0,9,28.1,0,1,,,,65.1,49.5,69.8,53.0,,56.2,,0,0,9,0.0,52.6,0.0,0,1,0,1,0,0,0.0,37,4.6
Collin Schlee,98025,QB,VA TECH,1,2.95,2.41,3.93,5.1,31,337,85.7,14,14,6.1,1.86,0,0,0.0,71.4,10,1,16.7,14,45.2,2,6,,,,66.2,70.8,71.2,70.3,,,,0,0,14,0.0,110.1,0.0,0,0,0,0,1,0,0.0,83,5.9,55.6,9,9,19.9,3.85,0,1,9.1,55.6,5,11,0.0,17,54.8,0,5,,,,67.1,49.7,72.7,53.6,,52.5,,0,0,20,36.4,100.5,23.5,4,4,0,0,0,0,0.0,117,13.0
Ben Wooldridge,82115,QB,LA LAFAYET,1,2.99,2.94,2.3,4.15,31,207,66.7,9,9,4.1,1.92,0,0,0.0,66.7,6,2,0.0,10,32.3,0,3,,,,65.6,56.2,70.4,56.0,,,,0,0,11,50.0,91.9,10.0,1,0,0,0,0,0,0.0,74,8.2,76.5,17,19,9.2,3.5,0,0,0.0,63.2,12,9,7.7,21,67.7,1,12,,,,67.4,79.1,72.7,74.2,,70.6,,1,0,22,0.0,111.3,0.0,0,2,0,1,1,0,0.0,178,9.4
Kinkead Dent,99132,QB,TENN MARTN,1,2.68,2.56,3.2,4.1,31,310,78.6,14,14,3.6,1.86,0,0,0.0,78.6,11,2,0.0,14,45.2,0,5,,,,66.2,69.9,71.2,69.5,,,,0,0,14,0.0,89.0,0.0,0,0,0,0,0,0,0.0,75,5.4,50.0,14,14,17.0,3.36,0,2,14.3,50.0,7,9,0.0,17,54.8,0,7,,,,66.7,57.8,71.8,56.3,,61.8,,0,1,17,11.1,105.7,5.9,1,2,0,0,3,1,5.9,188,13.4
Darian Mensah,169984,QB,TULANE,1,2.86,2.8,3.75,,31,319,90.9,11,11,1.6,1.76,0,0,0.0,90.9,10,0,0.0,11,35.5,0,5,,,,65.8,74.4,70.7,74.0,,,,0,0,12,,93.9,0.0,0,0,0,0,0,0,0.0,72,6.5,70.6,17,18,13.8,3.47,0,0,0.0,61.1,11,6,8.3,20,64.5,1,8,,,,67.1,81.8,72.4,81.0,,,,0,0,20,33.3,85.9,10.0,2,0,0,1,0,1,5.0,142,7.9
Maverick McIvor,99476,QB,ABILENE CH,1,2.66,2.47,3.5,7.3,31,100,83.3,18,18,7.7,1.96,0,0,0.0,83.3,15,3,0.0,18,58.1,0,10,,,,67.0,74.4,72.2,73.8,,,,0,1,19,0.0,101.9,0.0,0,0,0,0,1,1,5.3,172,9.6,70.0,10,11,17.8,3.64,0,0,0.0,63.6,7,6,0.0,13,41.9,0,5,,,,66.2,70.3,71.2,72.6,,57.3,,0,0,14,16.7,132.4,7.7,1,1,0,1,1,0,0.0,124,11.3
Ethan Garbers,131896,QB,UCLA,1,3.06,2.61,3.85,5.53,31,324,90.0,10,10,6.6,2.06,0,1,9.1,90.0,9,2,0.0,10,32.3,0,5,,,,65.6,91.0,70.4,90.8,,,,0,0,11,0.0,110.8,0.0,0,0,0,0,0,0,0.0,106,10.6,57.1,14,15,9.6,3.54,0,1,6.7,53.3,8,9,0.0,21,67.7,0,8,,,,67.2,65.6,72.5,60.9,,67.0,,1,0,21,22.2,117.5,9.5,2,4,0,0,2,0,0.0,113,7.5
Grant Jordan,151147,QB,YALE,1,2.79,2.81,3.0,3.8,31,352,80.0,15,15,7.2,1.67,0,0,0.0,80.0,12,0,0.0,15,48.4,0,6,,,,66.5,45.2,0.0,49.2,,,,0,0,16,,91.7,0.0,0,0,0,0,0,1,6.3,90,6.0,50.0,12,12,17.3,4.09,0,2,16.7,50.0,6,4,0.0,15,48.4,0,3,,,,66.4,91.6,71.4,90.2,,71.0,,0,1,15,25.0,58.0,6.7,1,2,0,0,1,0,0.0,61,5.1
Brady Olson,147415,QB,CENT CT ST,1,2.53,2.44,,3.8,30,133,62.5,16,16,6.9,1.89,0,0,0.0,56.3,9,0,10.0,16,53.3,1,3,,,,66.5,47.2,71.6,47.2,,,,0,0,16,,70.1,0.0,0,0,0,0,0,2,12.5,81,5.1,66.7,12,12,14.1,3.26,0,0,0.0,58.3,7,2,12.5,14,46.7,1,8,,,,66.2,83.3,71.5,78.4,,70.4,,0,0,14,0.0,113.5,0.0,0,2,0,0,1,0,0.0,101,8.4
Kurtis Rourke,97998,QB,INDIANA,1,2.64,2.54,,5.5,30,190,92.9,14,14,4.6,1.81,0,0,0.0,78.6,11,0,15.4,14,46.7,2,7,,,,66.4,87.1,71.4,86.3,,,,0,0,15,,133.9,0.0,0,0,0,0,1,0,0.0,146,10.4,53.3,15,15,14.5,3.37,0,2,13.3,53.3,8,4,0.0,16,53.3,0,7,,,,66.7,70.5,71.8,74.6,,53.2,,0,0,17,0.0,118.6,0.0,0,1,0,0,3,0,0.0,117,7.8
Dante Chachere,103930,QB,PORTLAND,1,2.94,2.7,,5.07,30,269,54.5,11,11,5.3,1.83,0,0,0.0,36.4,4,1,33.3,11,36.7,2,1,,,,65.6,56.9,70.4,56.7,,,,0,0,11,0.0,77.8,0.0,0,0,0,0,1,0,0.0,40,3.6,68.8,16,16,19.6,3.58,0,0,0.0,62.5,10,7,9.1,19,63.3,1,8,,,,67.2,75.0,72.5,81.4,,50.2,,0,0,21,0.0,106.3,0.0,0,3,0,0,0,0,0.0,205,12.8
Kaidon Salter,132046,QB,LIBERTY,1,3.23,2.87,4.8,5.35,30,206,69.2,13,13,8.4,1.84,0,0,0.0,53.8,7,1,22.2,14,46.7,2,6,,,,66.2,26.4,0.0,27.5,,,,0,1,14,100.0,61.7,7.1,1,0,0,0,1,2,14.3,66,5.1,45.5,11,12,19.3,4.44,0,1,6.7,41.7,5,8,0.0,16,53.3,0,5,,,,67.0,67.0,72.2,61.9,,68.9,,0,0,19,25.0,64.9,12.5,2,2,0,1,0,1,5.3,81,6.8
Simon Romfo,148126,QB,N DAKOTA,1,2.48,2.3,3.15,4.2,30,249,83.3,18,19,5.2,1.86,1,0,0.0,73.7,14,1,6.7,19,63.3,1,10,,,,67.2,88.4,72.5,87.5,,,,0,0,21,0.0,112.8,0.0,0,0,0,0,1,0,0.0,145,7.6,57.1,7,7,11.9,3.55,0,1,11.1,57.1,4,7,0.0,11,36.7,0,5,,,,65.8,54.8,71.0,52.8,,61.6,,0,1,13,28.6,74.7,18.2,2,2,0,0,1,1,7.7,42,6.0
Jackson Proctor,148851,QB,DARTMOUTH,1,3.44,2.98,,6.38,30,148,87.5,8,9,2.0,1.7,1,0,0.0,77.8,7,0,0.0,9,30.0,0,3,,,,65.1,71.2,69.8,70.9,,,,0,0,9,,87.5,0.0,0,0,0,0,0,0,0.0,45,5.0,70.6,17,17,14.4,4.18,0,0,0.0,64.7,11,9,8.3,21,70.0,1,9,,,,67.2,89.0,72.5,85.1,,70.5,,0,0,21,0.0,141.8,0.0,0,4,0,0,2,1,4.8,190,11.2
C.J. Ogbonna,149182,QB,BUFFALO,1,2.57,2.5,,4.6,30,126,82.4,17,18,5.4,1.82,1,2,11.1,77.8,14,0,0.0,18,60.0,0,8,,,,66.8,86.4,72.0,85.6,,,,0,0,18,,134.5,0.0,0,0,0,0,2,0,0.0,133,7.4,37.5,8,11,17.9,3.7,0,1,9.1,27.3,3,7,0.0,12,40.0,0,3,,,,65.8,58.0,70.7,59.9,,57.8,,0,0,12,0.0,54.4,0.0,0,1,0,3,0,0,0.0,72,6.5
Keyone Jenkins,170403,QB,FIU,1,2.44,2.28,,4.63,30,166,70.6,17,17,10.3,1.81,0,0,0.0,64.7,11,3,8.3,17,56.7,1,6,,,,66.7,79.8,71.8,79.1,,,,0,0,17,0.0,140.7,0.0,0,0,0,0,3,0,0.0,184,10.8,87.5,8,9,18.6,3.53,0,3,30.0,66.7,6,5,14.3,12,40.0,1,5,,,,66.0,91.8,71.0,93.2,,58.5,,0,0,13,0.0,146.8,0.0,0,3,0,1,1,0,0.0,156,17.3
Jared Taylor,170695,QB,E WASHGTON,1,3.09,2.9,5.0,4.6,30,161,93.3,15,16,1.6,1.98,1,0,0.0,81.3,13,1,7.1,16,53.3,1,5,,,,66.5,68.5,71.6,68.1,,,,0,0,16,0.0,124.0,0.0,0,0,0,0,2,0,0.0,68,4.3,70.0,10,11,13.3,4.35,0,1,9.1,63.6,7,4,0.0,14,46.7,0,4,,,,20.6,62.9,71.2,67.4,,53.8,,0,1,14,25.0,46.0,7.1,1,2,0,1,0,2,14.3,76,6.9
Tak Tateoka,172179,QB,STTHOM,1,2.73,2.61,,4.4,30,1129,68.8,16,17,8.0,2.07,1,0,0.0,64.7,11,3,0.0,17,56.7,0,4,,,,66.7,68.9,71.8,68.5,,,,0,0,17,0.0,100.9,0.0,0,0,0,0,1,0,0.0,103,6.1,42.9,7,11,17.9,3.6,0,0,0.0,27.3,3,9,0.0,13,43.3,0,2,,,,66.7,28.8,71.8,29.5,,52.7,,3,1,17,0.0,1.7,0.0,0,2,0,1,0,2,11.8,23,2.1
Jaylen King,170801,QB,E TENN ST,1,3.19,3.12,3.5,3.75,29,157,66.7,6,6,6.2,2.0,0,0,0.0,66.7,4,1,0.0,6,20.7,0,1,,,,64.9,36.4,69.5,36.8,,,,0,1,8,0.0,36.1,0.0,0,0,0,0,0,1,12.5,26,4.3,43.8,16,19,21.1,3.5,0,1,5.0,36.8,7,17,0.0,23,79.3,0,4,,,,67.6,35.4,73.0,37.7,,52.8,,3,1,24,11.8,64.8,8.7,2,2,0,0,1,3,12.5,166,8.7
Aidan Chiles,173727,QB,MICH STATE,1,3.17,2.78,3.83,6.85,29,223,66.7,12,12,4.3,1.93,0,0,0.0,66.7,8,2,0.0,12,41.4,0,4,,,,66.0,30.3,71.0,30.8,,,,0,2,13,0.0,43.8,0.0,0,0,0,0,0,2,15.4,74,6.2,80.0,10,12,12.9,4.05,0,2,16.7,66.7,8,14,0.0,17,58.6,0,5,,,,66.7,90.0,71.8,90.2,,61.6,,0,0,17,21.4,126.7,17.6,3,2,0,2,1,0,0.0,119,9.9
Jack Clavel,196912,QB,LINCOK,1,1.96,1.96,,,29,1452,75.0,24,24,8.6,1.82,0,1,4.0,62.5,15,5,16.7,24,82.8,3,7,,,,67.7,63.1,73.1,62.8,,,,0,1,25,0.0,80.2,0.0,0,0,0,0,1,1,4.0,170,7.1,40.0,5,5,14.4,2.62,0,1,16.7,40.0,2,0,0.0,5,17.2,0,1,,,,64.2,38.4,68.6,38.8,,,,0,1,6,,55.4,0.0,0,0,0,0,1,1,16.7,24,4.8
Joey Aguilar,174978,QB,APP STATE,1,3.11,2.82,,4.52,29,108,71.4,7,7,5.3,1.84,0,0,0.0,71.4,5,1,0.0,7,24.1,0,2,,,,64.6,55.6,69.1,55.6,,,,0,0,7,0.0,116.1,0.0,0,0,0,0,1,0,0.0,25,3.6,61.5,13,17,22.1,3.51,0,3,16.7,47.1,8,10,0.0,22,75.9,0,12,,,,67.5,85.5,72.8,78.9,,74.0,,0,1,23,0.0,102.2,0.0,0,5,0,4,3,2,8.7,187,11.0
Dylan Rizk,174360,QB,UCF,1,2.69,2.44,,4.8,29,323,93.3,15,15,4.4,1.76,0,0,0.0,93.3,14,2,0.0,15,51.7,0,8,,,,66.4,66.5,71.4,66.1,,,,0,0,15,0.0,131.9,0.0,0,0,0,0,1,0,0.0,155,10.3,75.0,8,11,20.5,3.68,1,1,9.1,54.5,6,5,0.0,14,48.3,0,6,,,,66.2,75.3,71.2,73.7,,64.3,,0,0,14,0.0,139.2,0.0,0,3,0,2,2,0,0.0,139,12.6
Devin Farrell,157658,QB,RHODE ISLD,1,2.56,2.52,2.65,4.25,29,274,85.7,14,14,9.7,1.96,0,1,5.9,78.6,11,1,8.3,14,48.3,1,6,,,,66.7,85.3,71.8,84.5,,,,0,1,17,0.0,96.4,0.0,0,0,0,0,1,0,0.0,120,8.6,80.0,10,10,19.0,3.34,0,3,30.0,80.0,8,5,0.0,14,48.3,0,7,,,,66.2,92.0,71.2,90.7,,70.9,,0,1,14,40.0,118.8,14.3,2,2,0,0,2,1,7.1,138,13.8
Kaden Anderson,127312,QB,WYOMING,1,3.26,3.26,,,29,351,88.9,9,9,8.2,1.92,0,0,0.0,77.8,7,2,12.5,9,31.0,1,3,,,,65.4,78.7,70.1,78.1,,,,0,0,10,0.0,92.6,0.0,0,0,0,0,0,0,0.0,56,6.2,81.3,16,20,18.9,3.86,0,5,25.0,65.0,13,10,0.0,20,69.0,0,11,,,,67.1,87.6,0.0,89.7,,,,0,1,20,0.0,127.1,0.0,0,0,0,4,3,1,5.0,286,14.3
CJ Rogers,144508,QB,HOUCHR,1,2.54,2.32,3.15,3.8,29,183,40.0,15,15,9.5,1.74,0,1,6.3,40.0,6,5,0.0,17,58.6,0,3,,,,66.8,51.0,72.0,50.9,,,,0,2,18,40.0,11.4,11.8,2,0,0,0,0,2,11.1,56,3.7,40.0,5,8,21.4,3.67,0,0,0.0,25.0,2,6,0.0,12,41.4,0,1,,,,66.0,47.6,71.0,52.1,,52.8,,1,0,13,33.3,39.6,16.7,2,2,0,2,0,0,0.0,16,2.0
Trey Lindsey,123994,QB,ALBANY,1,3.2,2.69,4.9,5.2,28,106,61.5,13,13,11.8,2.07,0,0,0.0,38.5,5,1,37.5,13,46.4,3,3,,,,66.5,65.7,71.6,65.4,,,,0,0,16,0.0,48.6,0.0,0,0,0,0,0,0,0.0,45,3.5,75.0,8,9,9.8,4.19,0,0,0.0,66.7,6,8,0.0,15,53.6,0,5,,,,66.4,60.3,71.4,56.7,,63.3,,1,0,15,25.0,128.0,13.3,2,4,0,0,1,0,0.0,72,8.0
Ty'Jarian Williams,178887,QB,MS VLY ST,1,2.43,2.36,2.3,4.3,28,228,75.0,16,16,4.6,1.89,0,1,5.6,68.8,11,4,8.3,17,60.7,1,6,,,,23.4,74.3,72.2,73.7,,,,0,0,19,25.0,95.6,5.9,1,0,0,0,0,1,5.3,139,8.7,55.6,9,9,21.0,3.25,0,1,11.1,55.6,5,8,0.0,11,39.3,0,6,,,,65.6,75.3,70.4,78.4,,57.0,,0,0,11,12.5,140.0,9.1,1,1,0,0,2,0,0.0,156,17.3
Grant Sergent,108937,QB,SAN DIEGO,1,2.16,2.04,3.7,,28,283,76.2,21,21,5.7,1.81,0,0,0.0,76.2,16,2,0.0,22,78.6,0,10,,,,67.5,60.7,72.8,60.4,,,,0,0,23,50.0,119.5,4.5,1,0,0,0,1,0,0.0,192,9.1,60.0,5,5,23.4,3.42,0,1,20.0,60.0,3,2,0.0,6,21.4,0,3,,,,64.2,84.6,68.6,83.8,,,,0,0,6,50.0,143.8,16.7,1,0,0,0,2,0,0.0,115,23.0
Drew Allar,164157,QB,PENN STATE,1,3.04,2.47,4.17,4.66,28,266,60.0,10,10,7.0,1.77,0,0,0.0,60.0,6,1,0.0,10,35.7,0,1,,,,65.6,52.2,70.4,52.1,,,,0,1,11,0.0,35.4,0.0,0,0,0,0,0,0,0.0,55,5.5,70.0,10,10,10.2,3.75,0,0,0.0,60.0,6,11,14.3,18,64.3,1,7,,,,66.8,69.4,72.4,72.9,,58.6,,0,0,18,27.3,90.0,16.7,3,5,0,0,0,0,0.0,91,9.1
Miles Hastings,103943,QB,UC DAVIS,1,2.72,2.64,,4.9,28,322,80.0,10,10,7.6,1.99,0,0,0.0,70.0,7,0,12.5,10,35.7,1,4,,,,65.4,77.7,70.1,77.1,,,,0,0,10,,116.7,0.0,0,0,0,0,1,0,0.0,55,5.5,88.2,17,17,7.9,3.13,0,0,0.0,82.4,14,4,6.7,18,64.3,1,11,,,,66.8,85.8,72.0,88.2,,57.0,,0,0,18,0.0,158.0,0.0,0,1,0,0,2,0,0.0,232,13.6
Sam Vidlak,146333,QB,STF AUSTIN,1,2.45,2.24,4.2,4.1,28,301,58.8,17,18,6.8,1.93,1,2,11.1,50.0,9,7,10.0,18,64.3,1,5,,,,66.8,71.1,72.0,70.6,,,,0,1,18,0.0,85.4,0.0,0,0,0,0,2,1,5.6,120,6.7,71.4,7,7,24.9,3.37,0,2,28.6,71.4,5,4,0.0,10,35.7,0,4,,,,16.7,72.2,70.1,90.4,,42.7,,0,0,10,50.0,153.3,20.0,2,1,0,0,2,1,10.0,136,19.4
Walker Harris,150449,QB,NC CENT,1,2.41,2.25,3.4,,28,247,85.7,14,14,7.2,1.73,0,1,6.7,71.4,10,6,16.7,14,50.0,2,4,,,,66.4,81.6,71.4,80.9,,,,0,0,15,0.0,117.0,0.0,0,0,0,0,1,0,0.0,106,7.6,40.0,10,10,22.7,3.09,0,0,0.0,40.0,4,8,0.0,14,50.0,0,3,,,,21.3,30.6,71.4,31.1,,,,0,1,15,50.0,72.5,28.6,4,0,0,0,1,2,13.3,104,10.4
