player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_pass_rush_defense,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_pass_rush_defense,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Diego Pavia,156927,QB,VANDERBILT,1,3.16,2.91,,5.0,33,333,60.0,10,12,5.6,2.07,1,0,0.0,41.7,5,2,16.7,12,36.4,1,3,,,,,65.8,77.4,70.7,,76.8,,,,,,1,1,12,0.0,45.1,0.0,0,0,0,0,1,0,0.0,44,3.7,68.8,16,17,6.4,3.79,0,1,5.0,64.7,11,14,0.0,21,63.6,0,9,,,,,67.6,47.0,73.0,,40.6,,,67.5,,,0,1,24,0.0,75.4,0.0,0,4,0,1,1,1,4.2,99,5.8
Blaine Hipa,167662,QB,PRINCETON,1,3.16,3.03,3.18,3.98,33,272,71.4,7,7,5.0,1.97,0,0,0.0,71.4,5,0,0.0,7,21.2,0,2,,,,,64.9,57.6,69.5,,57.4,,,,,,0,0,8,,86.0,0.0,0,0,0,0,0,0,0.0,41,5.9,60.0,15,17,10.8,3.48,0,1,5.6,52.9,9,13,0.0,26,78.8,0,5,,,,,34.0,35.5,73.4,,35.9,,,54.3,,,0,1,27,38.5,47.2,19.2,5,4,0,2,0,1,3.7,104,6.1
Walker Harris,150449,QB,NC CENT,1,2.39,2.32,3.45,,33,247,94.1,17,17,5.1,1.9,0,0,0.0,70.6,12,1,25.0,17,51.5,4,6,,,,,66.7,82.2,71.8,,81.4,,,,,,0,0,17,0.0,87.4,0.0,0,0,0,0,0,0,0.0,108,6.4,50.0,14,14,13.1,2.91,0,2,13.3,42.9,6,5,14.3,16,48.5,1,4,,,,,27.4,44.2,71.8,,44.3,,,,,,0,1,17,40.0,69.9,12.5,2,0,0,0,1,1,5.9,128,9.1
Aidan Bouman,122508,QB,S DAKOTA,1,2.51,2.59,,,33,291,84.6,13,15,8.6,1.99,0,2,13.3,73.3,11,2,0.0,15,45.5,0,4,,,,,66.4,90.8,71.4,,90.6,,,,,,2,0,15,0.0,85.7,0.0,0,0,0,0,0,0,0.0,81,5.4,70.6,17,17,10.2,3.11,0,1,4.5,52.9,9,4,25.0,17,51.5,3,5,,,,,67.4,80.7,72.7,,79.9,,,,,,0,0,22,0.0,66.3,0.0,0,0,0,0,0,0,0.0,82,4.8
Jacolby Criswell,122830,QB,N CAROLINA,1,2.87,2.6,,5.53,33,245,100.0,12,12,1.0,1.8,0,0,0.0,75.0,9,2,25.0,12,36.4,3,5,,,,,66.0,72.9,71.0,,72.4,,,,,,0,0,13,0.0,140.3,0.0,0,0,0,0,1,0,0.0,138,11.5,64.7,17,18,12.9,3.48,0,1,5.3,55.6,10,9,9.1,21,63.6,1,8,,,,,67.6,76.1,73.0,,71.3,,,70.2,,,1,0,24,0.0,102.8,0.0,0,3,0,0,1,0,0.0,155,8.6
Jaylen King,170801,QB,E TENN ST,1,2.54,2.54,,,32,157,77.8,18,19,7.9,1.92,1,0,0.0,68.4,13,2,7.1,19,59.4,1,7,,,,,67.0,70.9,72.2,,70.4,,,,,,0,1,19,0.0,65.0,0.0,0,0,0,0,0,0,0.0,127,6.7,38.5,13,13,15.9,3.45,0,0,0.0,38.5,5,6,0.0,13,40.6,0,3,,,,,66.0,44.4,71.0,,44.6,,,,,,0,1,13,0.0,24.8,0.0,0,0,0,0,0,1,7.7,71,5.5
Kia'i Keone,179368,QB,N COLORADO,1,2.19,2.19,,,32,253,61.9,21,23,4.5,1.92,2,1,4.0,52.2,12,5,7.7,23,71.9,1,5,,,,,67.7,62.3,73.1,,62.0,,,,,,0,1,25,0.0,45.6,0.0,0,0,0,0,0,1,4.0,100,4.3,44.4,9,9,14.1,2.87,0,1,11.1,33.3,3,2,25.0,9,28.1,1,3,,,,,65.1,36.5,69.8,,36.8,,,,,,0,2,9,0.0,14.8,0.0,0,0,0,0,0,2,22.2,53,5.9
Jack O'Connell,165100,QB,STHLSK,1,2.92,2.6,4.05,4.43,32,1470,75.0,12,14,11.0,1.99,2,0,0.0,64.3,9,4,0.0,14,43.8,0,7,,,,,66.4,68.2,71.4,,67.8,,,,,,0,0,15,0.0,135.4,0.0,0,0,0,0,3,0,0.0,135,9.6,45.5,11,12,15.9,3.64,0,0,0.0,33.3,4,11,20.0,18,56.3,1,5,,,,,66.8,49.3,72.0,,50.9,,,55.6,,,1,0,18,18.2,91.0,11.1,2,4,0,0,1,1,5.6,96,8.0
Chase Artopoeus,100577,QB,CHATTNOOGA,1,3.05,2.58,6.85,4.18,32,137,66.7,15,16,6.6,1.89,0,0,0.0,62.5,10,4,0.0,16,50.0,0,7,,,,,66.5,60.4,71.6,,60.2,,,,,,1,0,16,0.0,76.6,0.0,0,0,0,0,0,0,0.0,86,5.4,50.0,8,10,16.1,4.2,0,1,10.0,30.0,3,5,25.0,16,50.0,1,3,,,,,27.4,68.0,72.2,,67.8,,,62.0,,,0,0,17,40.0,39.6,12.5,2,4,0,2,0,0,0.0,28,2.8
Jack Layne,158966,QB,IDAHO,1,2.78,2.49,3.0,5.4,32,185,76.9,13,14,11.5,1.87,1,1,6.7,71.4,10,2,0.0,14,43.8,0,7,,,,,66.4,81.8,71.4,,81.0,,,,,,0,0,15,0.0,128.9,0.0,0,0,0,0,1,0,0.0,146,10.4,53.8,13,14,12.7,3.48,0,0,0.0,50.0,7,6,0.0,18,56.3,0,5,,,,,67.0,49.1,72.2,,48.6,,,58.7,,,0,1,19,16.7,64.3,5.6,1,3,0,1,1,1,5.3,89,6.4
Anthony Chiccitt,141376,QB,ROB MORRIS,1,2.53,2.49,,3.8,32,277,68.4,19,20,6.2,1.66,1,0,0.0,60.0,12,1,7.7,20,62.5,1,5,,,,,67.1,54.0,72.4,,53.9,,,,,,0,0,20,0.0,76.9,0.0,0,0,0,0,0,0,0.0,119,6.0,75.0,8,11,15.6,4.0,0,2,18.2,36.4,4,10,33.3,12,37.5,2,2,,,,,66.0,70.3,71.0,,79.1,,,50.1,,,1,0,13,0.0,60.0,0.0,0,1,0,2,0,0,0.0,73,6.6
Victor Gabalis,131932,QB,TARLETON,1,2.33,2.08,,4.73,32,401,65.2,23,23,8.5,1.85,0,0,0.0,65.2,15,0,0.0,23,71.9,0,9,,,,,67.7,42.9,73.1,,43.1,,,,,,0,3,25,,49.8,0.0,0,0,0,0,0,4,16.0,182,7.9,33.3,6,6,19.5,3.56,0,1,14.3,33.3,2,1,0.0,9,28.1,0,2,,,,,65.4,44.0,70.1,,29.4,,,73.6,,,0,0,10,0.0,121.5,0.0,0,3,0,0,1,1,10.0,82,13.7
Grant Jordan,151147,QB,YALE,1,2.19,2.0,,6.1,32,352,91.7,24,25,9.5,1.71,0,3,10.7,80.0,20,2,9.1,25,78.1,2,13,,,,,68.0,84.0,73.5,,83.1,,,,,,1,1,28,0.0,120.5,0.0,0,0,0,0,2,1,3.6,263,10.5,100.0,3,4,11.3,4.58,0,0,0.0,75.0,3,3,0.0,6,18.8,0,3,,,,,64.2,81.1,68.6,,85.2,,,60.2,,,0,0,6,0.0,130.2,0.0,0,2,0,1,2,0,0.0,25,6.3
Mark Gronowski,138303,QB,S DAK ST,1,3.1,2.72,2.9,6.57,31,292,93.3,15,15,2.5,1.75,0,0,0.0,86.7,13,1,7.1,15,48.4,1,3,,,,,66.4,69.1,71.4,,68.7,,,,,,0,0,15,0.0,87.2,0.0,0,0,0,0,0,0,0.0,74,4.9,72.7,11,12,12.5,4.37,0,2,15.4,58.3,7,5,12.5,16,51.6,1,5,,,,,66.7,92.7,71.8,,92.3,,,67.9,,,0,0,17,20.0,81.6,6.3,1,3,0,1,0,0,0.0,89,7.4
Alonza Barnett III,156710,QB,JAMES MAD,1,3.03,2.68,4.33,4.8,31,197,92.9,14,16,3.4,1.91,1,0,0.0,75.0,12,3,7.7,17,54.8,1,6,,,,,66.7,63.7,71.8,,63.4,,,,,,1,0,17,33.3,109.1,5.9,1,0,0,0,1,0,0.0,91,5.7,71.4,7,9,11.0,4.39,0,0,0.0,33.3,3,9,40.0,14,45.2,2,2,,,,,66.2,45.0,71.2,,48.6,,,53.4,,,0,1,14,33.3,47.7,21.4,3,2,0,2,1,1,7.1,44,4.9
Jake Curry,185583,QB,S ILLINOIS,1,2.5,2.3,3.37,5.1,31,295,82.4,17,17,8.7,1.89,0,1,5.6,64.7,11,0,21.4,17,54.8,3,4,,,,,66.8,62.4,72.0,,62.1,,,,,,0,1,18,,54.3,0.0,0,0,0,0,0,2,11.1,93,5.5,70.0,10,10,15.9,3.24,0,2,20.0,60.0,6,7,14.3,14,45.2,1,4,,,,,66.2,85.4,71.2,,87.8,,,57.8,,,0,0,14,42.9,82.1,21.4,3,1,0,0,0,0,0.0,72,7.2
Tyler Riddell,102355,QB,GARD-WEBB,1,2.91,2.84,5.0,,31,171,76.9,13,13,2.8,1.81,0,0,0.0,76.9,10,1,0.0,13,41.9,0,3,,,,,66.0,55.1,71.0,,54.9,,,,,,0,0,13,0.0,135.3,0.0,0,0,0,0,2,0,0.0,92,7.1,30.8,13,17,15.9,3.71,0,1,5.6,23.5,4,11,0.0,18,58.1,0,2,,,,,67.1,60.3,72.4,,56.7,,,64.9,,,1,2,20,9.1,5.9,5.6,1,0,0,3,0,0,0.0,75,4.4
Will Rogers,124184,QB,WASHINGTON,1,2.75,2.51,3.3,5.45,31,340,78.6,14,14,6.6,1.86,0,1,7.1,78.6,11,3,0.0,14,45.2,0,7,,,,,66.2,77.5,71.2,,76.9,,,,,,0,2,14,0.0,68.5,0.0,0,0,0,0,0,1,7.1,139,9.9,72.7,11,13,8.8,3.49,0,0,0.0,61.5,8,8,0.0,17,54.8,0,3,,,,,66.7,37.8,71.8,,40.8,,,52.7,,,0,0,17,25.0,73.6,11.8,2,2,0,2,0,1,5.9,63,4.8
Nick Minicucci,173617,QB,DELAWARE,1,2.04,1.97,3.25,3.5,31,151,71.4,21,21,5.7,1.71,0,0,0.0,71.4,15,3,0.0,21,67.7,0,5,,,,,67.5,56.7,72.8,,56.5,,,,,,0,0,23,0.0,101.5,0.0,0,0,0,0,1,0,0.0,121,5.8,50.0,6,6,13.5,3.03,0,2,33.3,50.0,3,7,0.0,9,29.0,0,2,,,,,65.1,78.7,69.8,,83.2,,,57.0,,,0,0,9,28.6,119.4,22.2,2,1,0,0,2,0,0.0,52,8.7
Kaleb Jackson,167198,QB,CHARLES SO,1,2.73,2.61,2.6,4.5,31,135,53.8,13,15,4.5,1.83,1,0,0.0,46.7,7,2,0.0,15,48.4,0,5,,,,,66.4,34.1,71.4,,34.4,,,,,,1,2,15,0.0,14.7,0.0,0,0,0,0,0,2,13.3,48,3.2,69.2,13,13,15.5,3.58,0,4,30.8,46.2,6,8,33.3,16,51.6,3,5,,,,,66.5,90.8,71.6,,90.9,,,62.1,,,0,0,16,12.5,118.3,6.3,1,2,0,0,1,0,0.0,168,12.9
Kyron Drones,144506,QB,VA TECH,1,2.66,2.73,2.9,3.1,31,337,75.0,12,12,9.0,1.73,0,0,0.0,66.7,8,2,11.1,12,38.7,1,2,,,,,65.8,62.3,70.7,,62.1,,,,,,0,0,12,0.0,99.3,0.0,0,0,0,0,1,0,0.0,40,3.3,61.5,13,15,7.6,3.43,0,0,0.0,53.3,8,12,0.0,18,58.1,0,3,,,,,66.7,62.3,72.0,,63.8,,,57.8,,,1,0,18,16.7,70.7,11.1,2,1,0,1,0,0,0.0,87,5.8
Nick Evers,158082,QB,UCONN,1,2.87,2.68,2.4,4.35,31,146,50.0,14,14,7.1,1.99,0,0,0.0,35.7,5,4,28.6,15,48.4,2,3,,,,,66.5,56.3,71.6,,56.1,,,,,,0,1,16,25.0,17.9,6.7,1,0,0,0,0,0,0.0,53,3.8,50.0,10,10,13.5,3.7,0,0,0.0,40.0,4,7,20.0,16,51.6,1,3,,,,,22.4,39.4,71.8,,44.5,,,49.2,,,0,0,17,28.6,66.7,12.5,2,4,0,0,0,1,5.9,75,7.5
JC French IV,162521,QB,GA SOUTHRN,1,2.5,2.4,,5.6,30,174,81.3,16,17,4.6,1.73,1,0,0.0,76.5,13,0,0.0,17,56.7,0,8,,,,,66.8,75.6,72.0,,75.0,,,,,,0,0,18,,132.2,0.0,0,0,0,0,1,0,0.0,191,11.2,50.0,10,12,15.6,3.52,0,0,0.0,33.3,4,5,20.0,13,43.3,1,1,,,,,66.2,45.9,71.6,,40.5,,,64.9,,,0,1,14,0.0,46.5,0.0,0,1,0,2,1,1,7.1,68,5.7
Jake Stearney,171991,QB,COLGATE,1,2.96,2.67,,7.05,30,142,78.6,14,16,4.4,1.98,0,0,0.0,62.5,10,4,9.1,16,53.3,1,4,,,,,66.5,49.6,71.6,,49.5,,,,,,2,2,16,0.0,32.0,0.0,0,0,0,0,0,1,6.3,67,4.2,45.5,11,12,10.0,4.09,0,0,0.0,41.7,5,7,0.0,14,46.7,0,4,,,,,66.4,44.2,71.4,,47.8,,,52.8,,,0,0,15,0.0,95.1,0.0,0,2,0,1,1,0,0.0,88,7.3
Jake Retzlaff,70874,QB,BYU,1,2.59,2.38,2.67,4.2,30,128,85.7,14,14,7.0,1.85,0,0,0.0,78.6,11,2,8.3,15,50.0,1,7,,,,,66.4,81.5,71.4,,80.7,,,,,,0,0,15,50.0,152.7,6.7,1,0,0,0,2,0,0.0,156,11.1,50.0,10,10,11.3,3.33,0,0,0.0,50.0,5,9,0.0,15,50.0,0,4,,,,,22.7,43.8,71.8,,38.6,,,64.1,,,0,0,17,22.2,73.8,13.3,2,3,0,0,0,1,5.9,72,7.2
Katin Houser,158386,QB,E CAROLINA,1,2.21,2.14,4.2,,30,156,63.2,19,20,7.9,1.72,1,1,4.8,60.0,12,2,0.0,20,66.7,0,8,,,,,67.2,61.6,72.5,,61.3,,,,,,0,2,21,0.0,75.8,0.0,0,0,0,0,3,1,4.8,114,5.7,62.5,8,9,24.6,3.2,0,3,33.3,44.4,4,2,20.0,10,33.3,1,4,,,,,18.0,90.8,70.1,,90.5,,,,,,0,0,10,50.0,130.8,10.0,1,0,0,1,2,1,10.0,155,17.2
Gio Lopez,172309,QB,S ALABAMA,1,2.59,2.59,,,30,288,88.2,17,17,0.7,1.78,0,0,0.0,82.4,14,3,6.7,17,56.7,1,4,,,,,66.7,63.9,71.8,,63.6,,,,,,0,0,17,0.0,95.6,0.0,0,0,0,0,0,0,0.0,118,6.9,38.5,13,13,14.3,3.66,0,1,6.7,30.8,4,7,20.0,13,43.3,1,3,,,,,66.4,59.9,71.4,,59.7,,,,,,0,0,15,0.0,43.8,0.0,0,0,0,0,0,0,0.0,50,3.8
Connor Bazelak,99135,QB,BOWL GREEN,1,2.42,2.45,3.2,,30,122,80.0,15,15,2.2,1.79,0,0,0.0,73.3,11,0,8.3,15,50.0,1,5,,,,,66.5,68.5,71.6,,68.1,,,,,,0,0,16,,121.7,0.0,0,0,0,0,2,0,0.0,68,4.5,63.6,11,12,16.8,3.26,0,1,8.3,50.0,6,6,14.3,14,46.7,1,5,,,,,66.2,76.7,71.2,,76.1,,,,,,0,0,14,33.3,79.5,14.3,2,0,0,1,0,0,0.0,103,8.6
Zach Gibson,100201,QB,GA STATE,1,3.09,2.44,3.68,6.1,30,175,81.3,16,16,8.4,1.97,0,1,5.9,75.0,12,1,7.7,16,53.3,1,6,,,,,66.7,91.6,71.8,,91.3,,,,,,0,0,17,0.0,124.2,0.0,0,0,0,0,1,0,0.0,149,9.3,83.3,6,6,8.2,4.38,0,0,0.0,66.7,4,13,20.0,14,46.7,1,4,,,,,66.4,58.9,71.4,,55.3,,,62.8,,,0,0,15,30.8,87.5,28.6,4,4,0,0,0,0,0.0,43,7.2
Jalen Milroe,146590,QB,ALABAMA,1,2.61,2.48,2.75,4.15,30,103,81.8,11,11,3.9,1.84,0,1,8.3,81.8,9,0,0.0,11,36.7,0,4,,,,,65.8,77.1,70.7,,76.6,,,,,,0,0,12,,104.2,0.0,0,0,0,0,0,0,0.0,99,9.0,60.0,15,15,16.9,3.06,0,0,0.0,46.7,7,6,22.2,19,63.3,2,6,,,,,67.0,80.6,72.2,,76.7,,,68.5,,,0,0,19,33.3,73.2,10.5,2,2,0,0,0,0,0.0,116,7.7
Tahj Smith,173837,QB,MORGAN ST,1,2.81,2.52,3.4,4.47,29,235,66.7,15,16,4.5,1.95,0,0,0.0,50.0,8,4,20.0,16,55.2,2,4,,,,,66.7,71.7,71.8,,71.3,,,,,,1,0,17,0.0,65.9,0.0,0,0,0,0,0,0,0.0,85,5.3,20.0,5,7,15.8,3.88,0,0,0.0,14.3,1,8,0.0,13,44.8,0,2,,,,,66.0,38.5,71.0,,35.9,,,58.0,,,1,0,13,37.5,39.6,23.1,3,3,0,1,0,0,0.0,17,2.4
Simon Romfo,148126,QB,N DAKOTA,1,2.66,2.35,5.4,4.95,29,249,85.7,14,14,6.8,1.72,0,1,7.1,78.6,11,1,8.3,14,48.3,1,6,,,,,66.2,88.9,71.2,,88.1,,,,,,0,0,14,0.0,129.2,0.0,0,0,0,0,3,0,0.0,77,5.5,80.0,10,10,18.4,3.79,0,0,0.0,80.0,8,6,0.0,14,48.3,0,8,,,,,66.4,91.9,71.4,,90.9,,,69.3,,,0,0,15,33.3,118.8,14.3,2,2,0,0,0,0,0.0,135,13.5
Sam Vidlak,146333,QB,STF AUSTIN,1,3.04,2.92,3.3,6.1,29,301,100.0,11,11,0.3,1.85,0,0,0.0,100.0,11,0,0.0,11,37.9,0,3,,,,,65.6,68.2,70.4,,67.9,,,,,,0,0,11,,86.7,0.0,0,0,0,0,0,0,0.0,53,4.8,66.7,15,16,19.5,3.77,0,5,31.3,56.3,9,8,10.0,18,62.1,1,8,,,,,66.8,90.3,72.0,,88.1,,,64.3,,,0,1,18,12.5,114.6,5.6,1,1,0,1,5,1,5.6,262,16.4
Kevin Jennings,158272,QB,SMU,1,2.8,2.78,3.4,3.73,29,287,75.0,12,13,8.1,1.91,1,0,0.0,61.5,8,1,11.1,13,44.8,1,3,,,,,66.4,36.7,71.4,,37.0,,,,,,0,2,15,0.0,55.4,0.0,0,0,0,0,0,2,13.3,130,10.0,50.0,10,11,7.4,3.77,0,2,18.2,45.5,5,9,0.0,15,51.7,0,4,,,,,10.5,33.2,71.4,,46.0,,,40.1,,,0,1,15,11.1,80.9,6.7,1,3,0,1,1,3,20.0,128,11.6
Ron Peace,186224,QB,TXAMCO,1,2.51,2.44,3.5,,29,1139,57.9,19,20,8.4,1.92,1,0,0.0,55.0,11,2,0.0,20,69.0,0,7,,,,,67.1,51.0,72.4,,51.0,,,,,,0,1,20,0.0,48.5,0.0,0,0,0,0,0,1,5.0,103,5.2,75.0,4,7,23.5,3.83,1,2,28.6,42.9,3,5,0.0,9,31.0,0,2,,,,,64.9,91.1,69.8,,90.9,,,,,,0,0,9,40.0,83.6,22.2,2,0,0,2,0,0,0.0,77,11.0
Riley Leonard,143862,QB,NOTRE DAME,1,2.83,2.4,5.4,3.74,29,258,80.0,10,11,7.7,1.76,1,1,8.3,63.6,7,2,12.5,11,37.9,1,3,,,,,65.8,73.3,70.7,,72.8,,,,,,0,0,12,0.0,117.4,0.0,0,0,0,0,2,0,0.0,60,5.5,87.5,8,10,14.0,3.48,0,0,0.0,60.0,6,6,14.3,18,62.1,1,8,,,,,67.0,90.8,72.2,,89.2,,,72.5,,,0,0,19,16.7,101.3,5.6,1,7,0,2,0,0,0.0,118,11.8
Tyler Knoop,108982,QB,STNY BROOK,1,2.59,2.4,,4.2,29,303,57.1,14,15,8.2,1.94,1,0,0.0,53.3,8,2,0.0,15,51.7,0,3,,,,,66.7,47.4,71.8,,47.4,,,,,,0,1,17,0.0,40.1,0.0,0,0,0,0,0,1,5.9,77,5.1,70.0,10,11,9.5,3.28,1,1,9.1,63.6,7,7,0.0,14,48.3,0,6,,,,,66.2,71.3,71.2,,74.7,,,58.0,,,0,0,14,0.0,146.8,0.0,0,3,0,0,2,0,0.0,163,14.8
Nicco Marchiol,157363,QB,W VIRGINIA,1,3.3,2.64,4.2,5.55,29,343,100.0,8,8,-0.1,1.8,0,0,0.0,75.0,6,1,25.0,8,27.6,2,3,,,,,64.9,66.4,69.5,,66.1,,,,,,0,0,8,0.0,88.5,0.0,0,0,0,0,0,0,0.0,46,5.8,92.9,14,14,11.9,3.87,0,3,18.8,85.7,12,5,7.7,21,72.4,1,7,,,,,25.2,64.8,72.8,,85.9,,,38.0,,,0,0,23,20.0,151.5,4.8,1,6,0,0,2,2,8.7,152,10.9
Barry Kleinpeter,159173,QB,NEW HAMP,1,3.23,2.93,3.77,4.48,29,240,83.3,6,6,0.0,1.77,0,0,0.0,66.7,4,0,20.0,6,20.7,1,3,,,,,64.6,55.2,69.1,,55.0,,,,,,0,0,7,,79.9,0.0,0,0,0,0,0,0,0.0,32,5.3,66.7,15,16,8.9,3.61,0,0,0.0,62.5,10,13,0.0,23,79.3,0,4,,,,,26.0,48.6,73.1,,45.6,,,62.3,,,1,0,25,23.1,78.4,13.0,3,4,0,0,0,2,8.0,93,5.8
Collin Hurst,177732,QB,PRESBYTERN,1,2.78,2.28,2.8,5.48,28,271,53.8,13,13,7.2,1.92,0,0,0.0,53.8,7,2,0.0,14,50.0,0,4,,,,,20.6,40.4,71.2,,40.5,,,,,,0,0,14,50.0,77.7,7.1,1,0,0,0,0,1,7.1,96,7.4,87.5,8,9,15.3,3.63,0,2,22.2,77.8,7,4,0.0,14,50.0,0,6,,,,,66.2,90.3,71.2,,88.2,,,69.6,,,1,0,14,25.0,155.8,7.1,1,4,0,0,1,1,7.1,201,22.3
Xavier Lankford,142724,QB,ALAB A&M,1,2.28,2.16,,3.8,28,104,55.6,18,18,8.6,1.83,0,1,5.3,50.0,9,3,10.0,18,64.3,1,3,,,,,67.0,55.6,72.2,,55.5,,,,,,0,1,19,0.0,69.0,0.0,0,0,0,0,1,1,5.3,129,7.2,80.0,5,8,15.8,3.08,0,1,10.0,50.0,4,4,0.0,10,35.7,0,4,,,,,65.8,67.8,70.7,,66.3,,,62.5,,,1,1,12,0.0,84.4,0.0,0,2,0,2,1,1,8.3,78,9.8
Quaterius Hawkins,160211,QB,NWSTATE,1,2.5,2.19,6.0,4.65,28,257,66.7,18,18,7.7,1.86,0,1,5.6,66.7,12,8,0.0,18,64.3,0,5,,,,,66.8,75.2,72.0,,74.6,,,,,,0,0,18,0.0,83.6,0.0,0,0,0,0,0,0,0.0,112,6.2,33.3,6,7,18.0,3.65,0,0,0.0,28.6,2,7,0.0,10,35.7,0,2,,,,,65.4,34.6,70.1,,29.8,,,62.5,,,1,2,10,14.3,3.6,10.0,1,2,0,0,0,2,20.0,27,3.9
Carter Cravens,150714,QB,MOREHEAD,1,2.18,2.06,2.3,4.8,28,234,76.5,17,17,7.5,1.73,0,1,5.9,76.5,13,3,0.0,18,64.3,0,8,,,,,66.8,86.4,72.0,,85.6,,,,,,0,0,18,33.3,157.1,5.6,1,0,0,0,2,0,0.0,231,13.6,60.0,5,8,17.0,2.98,0,0,0.0,37.5,3,7,0.0,10,35.7,0,3,,,,,65.4,40.5,70.1,,43.9,,,56.3,,,1,0,10,14.3,60.9,10.0,1,1,0,2,0,0,0.0,53,6.6
Colton Joseph,172283,QB,DOMINION,1,2.92,2.83,3.3,5.0,28,263,100.0,11,11,6.8,1.99,0,1,9.1,100.0,11,1,0.0,11,39.3,0,7,,,,,65.6,90.6,70.4,,90.3,,,,,,0,0,11,0.0,140.0,0.0,0,0,0,0,3,0,0.0,89,8.1,69.2,13,15,15.4,3.52,0,0,0.0,60.0,9,4,0.0,17,60.7,0,9,,,,,23.4,68.6,72.2,,65.6,,,64.1,,,0,0,19,25.0,126.4,5.9,1,1,0,2,1,1,5.3,215,14.3
Miller Moss,70727,QB,USC,1,2.26,2.26,,,28,326,77.8,18,19,4.3,1.96,1,0,0.0,68.4,13,5,7.1,19,67.9,1,12,,,,,67.1,60.0,72.4,,59.8,,,,,,0,0,20,0.0,109.5,0.0,0,0,0,0,1,0,0.0,150,7.9,77.8,9,9,5.4,2.9,0,0,0.0,77.8,7,1,0.0,9,32.1,0,5,,,,,65.1,90.9,69.8,,90.6,,,,,,0,0,9,0.0,155.8,0.0,0,0,0,0,1,0,0.0,158,17.6
Tripp Holley,191864,QB,FORDHAM,1,3.35,2.7,3.43,4.97,28,168,62.5,8,8,4.8,1.83,0,0,0.0,62.5,5,1,0.0,8,28.6,0,1,,,,,64.9,59.7,69.5,,59.5,,,,,,0,0,8,0.0,68.8,0.0,0,0,0,0,0,0,0.0,28,3.5,37.5,8,10,10.8,3.96,0,1,9.1,30.0,3,9,0.0,20,71.4,0,6,,,,,67.4,66.5,72.7,,56.4,,,69.2,,,1,0,22,33.3,44.2,15.0,3,7,0,1,0,0,0.0,41,4.1
Aidan Chiles,173727,QB,MICH STATE,1,2.91,2.63,4.05,5.15,28,223,80.0,15,15,3.4,1.95,0,0,0.0,73.3,11,4,8.3,15,53.6,1,2,,,,,66.4,48.5,71.4,,48.5,,,,,,0,0,15,0.0,112.1,0.0,0,0,0,0,1,1,6.7,96,6.4,75.0,8,9,6.8,4.02,0,0,0.0,66.7,6,8,0.0,13,46.4,0,4,,,,,20.0,49.4,71.0,,46.6,,,61.7,,,0,0,13,25.0,100.7,15.4,2,2,0,1,0,1,7.7,93,10.3
Nick Whitfield Jr.,159490,QB,ST FRANCIS,1,2.5,2.49,2.6,,27,299,58.3,12,12,6.3,1.94,0,0,0.0,50.0,6,1,14.3,12,44.4,1,0,,,,,65.8,46.1,70.7,,46.2,,,,,,0,0,12,0.0,56.3,0.0,0,0,0,0,0,0,0.0,36,3.0,50.0,12,14,9.8,2.94,0,0,0.0,28.6,4,8,33.3,15,55.6,2,1,,,,,66.4,32.9,71.4,,33.1,,,,,,2,1,15,12.5,9.8,6.7,1,0,0,0,0,1,6.7,35,2.5
