player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_coverage_defense,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_overall_tackle,less_grades_pass,less_grades_pass_route,less_grades_run,less_grades_run_defense,less_grades_tackle,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_coverage_defense,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_overall_tackle,more_grades_pass,more_grades_pass_route,more_grades_run,more_grades_run_defense,more_grades_tackle,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Jason Shelley,60581,QB,MO STATE,1,3.43,3.02,3.15,5.82,36,230,100.0,8,8,8.9,1.93,0,1,12.5,75.0,6,3,25.0,9,25.0,2,4,,,,,65.1,91.8,69.8,,91.5,,,,,0,0,9,33.3,103.6,11.1,1,0,0,0,0,0,0.0,75,9.4,62.5,16,17,9.9,3.93,0,2,11.8,52.9,9,10,10.0,27,75.0,1,8,,,,,68.0,58.8,73.5,,59.2,,58.6,,,1,2,28,50.0,55.6,18.5,5,5,0,0,1,3,10.7,120,7.1
Aidan Sayin,148974,QB,PENN,1,2.68,2.63,2.8,4.3,36,267,80.0,15,15,7.7,1.88,0,0,0.0,73.3,11,1,8.3,15,41.7,1,5,,,,,66.7,85.7,71.8,,84.9,,,,,0,0,17,0.0,135.6,0.0,0,0,0,0,3,0,0.0,118,7.9,61.1,18,19,8.2,3.26,0,0,0.0,52.6,10,11,9.1,21,58.3,1,7,,,,,67.4,52.4,72.7,,54.0,,57.0,,,0,1,22,9.1,64.6,4.8,1,1,0,1,1,1,4.5,105,5.5
Hajj-Malik Williams,102348,QB,CAMPBELL,1,3.21,2.53,4.75,5.05,35,131,78.6,14,14,10.7,1.99,0,1,7.1,78.6,11,3,0.0,15,42.9,0,6,,,,,66.4,92.1,71.4,,91.8,,,,,0,0,15,33.3,99.7,6.7,1,0,0,0,0,0,0.0,111,7.9,45.5,11,11,24.2,4.13,0,2,18.2,45.5,5,7,0.0,20,57.1,0,7,,,,,67.1,77.5,72.4,,72.9,,69.1,,,0,0,20,42.9,129.2,15.0,3,6,0,0,2,1,5.0,131,11.9
Grayson McCall,98002,QB,COAST CAR,1,3.16,2.71,4.0,5.13,35,141,91.7,12,12,4.7,1.61,0,0,0.0,83.3,10,1,9.1,12,34.3,1,4,,,,,65.8,65.1,70.7,,64.7,,,,,0,0,12,0.0,93.4,0.0,0,0,0,0,0,1,8.3,77,6.4,60.0,15,16,15.9,3.97,0,2,12.5,56.3,9,9,0.0,23,65.7,0,9,,,,,67.6,80.1,73.0,,79.0,,66.1,,,0,0,24,11.1,113.8,4.3,1,6,0,1,1,0,0.0,169,10.6
Kaiya Sheron,62530,QB,KENTUCKY,1,2.7,2.37,4.43,3.9,35,202,80.0,15,16,3.9,1.84,1,0,0.0,68.8,11,3,8.3,17,48.6,1,5,,,,,66.8,64.8,72.0,,64.5,,,,,0,0,18,33.3,128.1,5.9,1,0,0,0,2,0,0.0,112,7.0,50.0,10,11,14.3,3.72,0,1,9.1,36.4,4,9,20.0,17,48.6,1,3,,,,,66.7,68.7,71.8,,70.3,,57.8,,,0,1,17,55.6,19.5,29.4,5,1,0,1,0,0,0.0,66,6.0
Caleb Williams,144622,QB,USC,1,3.28,2.74,7.3,5.62,35,326,86.7,15,15,3.9,1.87,0,0,0.0,73.3,11,2,15.4,15,42.9,2,4,,,,,66.5,65.5,71.6,,65.2,,,,,0,0,16,0.0,88.8,0.0,0,0,0,0,0,0,0.0,92,6.1,54.5,11,14,21.0,4.34,0,1,5.6,28.6,4,9,33.3,20,57.1,2,4,,,,,67.6,61.4,73.0,,61.1,,60.3,,,1,0,24,11.1,95.2,5.0,1,5,0,2,2,1,4.2,96,6.9
Jake Willcox,148649,QB,BROWN,1,2.87,2.57,3.83,4.25,35,123,90.0,10,10,1.7,1.57,0,1,10.0,80.0,8,2,11.1,11,31.4,1,5,,,,,65.6,74.7,70.4,,74.3,,,,,0,0,11,50.0,133.3,9.1,1,0,0,0,1,0,0.0,80,8.0,55.6,18,18,15.6,3.47,0,1,5.3,50.0,9,11,10.0,24,68.6,1,7,,,,,26.0,57.9,73.1,,55.5,,63.0,,,0,1,25,18.2,83.1,8.3,2,4,0,0,1,2,8.0,190,10.6
Brayden Schager,146078,QB,HAWAII,1,2.58,2.47,,6.3,35,180,72.7,22,22,7.2,1.86,0,0,0.0,63.6,14,5,12.5,22,62.9,2,7,,,,,67.4,73.7,72.7,,73.1,,,,,0,0,22,0.0,72.9,0.0,0,0,0,0,0,0,0.0,94,4.3,66.7,9,12,16.8,3.8,0,1,8.3,50.0,6,8,0.0,13,37.1,0,3,,,,,66.0,62.3,71.0,,60.0,,61.7,,,0,0,13,0.0,106.9,0.0,0,1,0,3,1,1,7.7,102,8.5
Chevan Cordeiro,75886,QB,S JOSE ST,1,2.93,2.33,4.6,5.16,35,285,81.3,16,16,5.4,1.9,0,0,0.0,68.8,11,0,15.4,16,45.7,2,6,,,,,67.0,66.2,72.2,,65.8,,,,,0,0,19,,108.1,0.0,0,0,0,0,1,0,0.0,107,6.7,80.0,10,11,17.5,3.79,0,2,18.2,63.6,7,6,12.5,19,54.3,1,8,,,,,67.0,94.0,72.2,,92.5,,77.5,,,0,0,19,50.0,132.0,15.8,3,5,0,1,1,0,0.0,123,11.2
Tommy Schuster,108954,QB,N DAKOTA,1,3.13,3.03,4.15,4.2,34,249,86.7,15,16,4.0,1.92,1,0,0.0,81.3,13,1,0.0,16,47.1,0,7,,,,,66.5,60.7,71.6,,60.4,,,,,0,0,16,0.0,126.3,0.0,0,0,0,0,1,0,0.0,149,9.3,50.0,14,15,16.8,4.21,0,0,0.0,46.7,7,8,0.0,18,52.9,0,6,,,,,67.0,50.1,72.2,,47.0,,64.0,,,0,0,19,25.0,80.7,11.1,2,1,0,1,0,0,0.0,143,9.5
Davis Brin,77642,QB,TULSA,1,2.43,2.28,5.3,4.6,34,320,88.9,18,21,9.3,1.89,1,2,9.1,66.7,14,8,12.5,21,61.8,2,6,,,,,67.4,91.7,72.7,,91.4,,,,,2,0,22,0.0,125.7,0.0,0,0,0,0,2,0,0.0,183,8.7,60.0,10,11,19.4,3.31,0,2,18.2,54.5,6,4,0.0,13,38.2,0,6,,,,,66.0,67.4,71.0,,63.2,,64.9,,,0,2,13,25.0,46.2,7.7,1,1,0,1,0,2,15.4,101,9.2
Tanner McKee,131770,QB,STANFORD,1,2.53,2.45,,5.2,34,300,70.0,20,21,5.8,1.98,1,0,0.0,61.9,13,4,7.1,21,61.8,1,3,,,,,67.2,54.0,72.5,,53.9,,,,,0,1,21,0.0,63.0,0.0,0,0,0,0,0,1,4.8,147,7.0,63.6,11,12,14.5,3.41,0,2,12.5,58.3,7,5,0.0,13,38.2,0,4,,,,,66.7,66.7,71.8,,68.8,,57.0,,,0,0,17,0.0,132.6,0.0,0,1,0,1,2,0,0.0,122,10.2
Zach Tanner,159923,QB,ROB MORRIS,1,3.38,2.92,4.95,4.55,34,277,66.7,15,15,7.9,2.03,0,0,0.0,60.0,9,1,10.0,15,44.1,1,2,,,,,66.4,57.7,71.4,,57.5,,,,,0,2,15,0.0,28.1,0.0,0,0,0,0,0,1,6.7,56,3.7,33.3,9,11,18.1,4.44,0,0,0.0,27.3,3,11,0.0,19,55.9,0,5,,,,,24.3,40.9,72.5,,33.7,,70.4,,,0,0,21,54.5,44.1,31.6,6,2,0,2,0,1,4.8,45,4.1
Trazon Connley,75885,QB,PRVIEW A&M,1,2.64,2.13,4.57,5.47,34,270,65.2,23,23,7.9,1.84,0,1,4.3,65.2,15,6,0.0,23,67.6,0,8,,,,,67.5,63.5,72.8,,63.2,,,,,0,1,23,0.0,80.2,0.0,0,0,0,0,1,1,4.3,151,6.6,25.0,4,5,11.3,4.3,0,0,0.0,20.0,1,11,0.0,11,32.4,0,2,,,,,65.6,54.7,70.4,,53.3,,60.0,,,0,0,11,27.3,39.6,27.3,3,3,0,1,0,0,0.0,9,1.8
Dante Casciola,149521,QB,DAYTON,1,3.29,2.87,3.67,4.59,34,150,100.0,8,8,-0.9,1.7,0,0,0.0,100.0,8,0,0.0,8,23.5,0,2,,,,,64.9,74.4,69.5,,74.0,,,,,0,0,8,,91.1,0.0,0,0,0,0,0,0,0.0,47,5.9,50.0,16,16,18.6,3.78,0,2,12.5,43.8,7,13,12.5,26,76.5,1,5,,,,,33.1,61.4,73.3,,60.3,,61.3,,,0,1,26,23.1,43.2,11.5,3,7,0,0,0,2,7.7,118,7.4
Devin Grainger,78496,QB,GA STATE,1,3.43,2.58,7.65,5.26,34,175,100.0,13,13,4.1,1.97,0,0,0.0,92.3,12,1,7.7,13,38.2,1,7,,,,,66.2,86.2,71.2,,85.4,,,,,0,0,14,0.0,122.4,0.0,0,0,0,0,1,0,0.0,94,7.2,50.0,12,12,17.5,4.34,0,3,23.1,33.3,4,6,33.3,21,61.8,2,4,,,,,67.5,61.0,72.8,,63.3,,57.7,,,0,1,23,33.3,55.2,9.5,2,7,0,0,1,2,8.7,93,7.8
Jamari Jones,161271,QB,MS VLY ST,1,2.9,2.52,2.77,6.0,34,228,84.6,13,13,3.5,1.59,0,0,0.0,84.6,11,1,0.0,15,44.1,0,5,,,,,10.5,39.9,71.4,,40.0,,,,,0,0,15,200.0,126.3,13.3,2,0,0,0,1,2,13.3,106,8.2,50.0,6,10,26.5,4.14,0,0,0.0,20.0,2,14,33.3,18,52.9,1,2,,,,,66.8,37.5,72.0,,38.8,,53.4,,,0,0,18,28.6,45.8,22.2,4,4,0,4,0,0,0.0,45,4.5
Isaiah Bess,142826,QB,CHARLES SO,1,2.5,2.26,,4.93,34,135,58.8,17,18,7.2,1.8,1,1,5.3,44.4,8,1,20.0,18,52.9,2,6,,,,,67.0,59.2,72.2,,59.0,,,,,0,0,19,0.0,82.9,0.0,0,0,0,0,1,1,5.3,109,6.1,46.2,13,13,20.5,3.28,0,2,15.4,46.2,6,9,0.0,16,47.1,0,7,,,,,66.5,70.1,71.6,,67.8,,64.6,,,0,2,16,0.0,70.8,0.0,0,3,0,0,1,2,12.5,138,10.6
Quinn Ewers,127253,QB,TEXAS,1,2.82,2.85,,3.8,34,311,90.9,11,12,1.3,1.75,1,1,8.3,83.3,10,1,0.0,12,35.3,0,7,,,,,65.8,90.2,70.7,,90.0,,,,,0,0,12,0.0,153.1,0.0,0,0,0,0,3,0,0.0,135,11.3,66.7,18,19,14.4,3.57,0,2,10.0,57.9,11,6,8.3,21,61.8,1,10,,,,,67.4,70.7,72.7,,69.5,,62.8,,,0,1,22,0.0,79.7,0.0,0,2,0,1,1,2,9.1,154,8.1
Will McElvain,88639,QB,CENT ARK,1,2.72,2.47,7.0,4.3,33,132,94.1,17,18,6.4,1.94,1,2,10.5,66.7,12,0,25.0,18,54.5,4,6,,,,,67.0,90.4,72.2,,90.1,,,,,0,0,19,,149.3,0.0,0,0,0,0,5,0,0.0,275,15.3,58.3,12,12,16.8,3.65,0,0,0.0,41.7,5,9,28.6,15,45.5,2,4,,,,,22.4,52.4,71.8,,51.3,,61.0,,,0,0,17,11.1,59.7,6.7,1,2,0,0,0,2,11.8,66,5.5
Jimmy Weirick,88641,QB,WOFFORD,1,3.37,3.23,3.3,4.73,33,350,66.7,6,6,2.2,2.0,0,0,0.0,66.7,4,0,0.0,6,18.2,0,2,,,,,64.2,60.1,68.6,,60.0,,,,,0,0,6,,82.6,0.0,0,0,0,0,0,0,0.0,36,6.0,35.0,20,22,11.7,3.67,0,0,0.0,31.8,7,10,0.0,27,81.8,0,5,,,,,68.0,59.8,73.5,,56.3,,66.7,,,0,0,28,20.0,56.8,7.4,2,3,0,2,1,0,0.0,69,3.1
Aaron Allen,78494,QB,ALCORN ST,1,2.31,2.21,2.7,5.0,33,107,87.0,23,23,5.1,1.65,0,0,0.0,78.3,18,3,10.0,23,69.7,2,10,,,,,67.6,68.7,73.0,,68.3,,,,,0,0,24,0.0,102.2,0.0,0,0,0,0,0,0,0.0,196,8.5,100.0,7,8,16.3,3.82,0,1,11.1,75.0,6,4,14.3,10,30.3,1,5,,,,,65.6,91.5,70.4,,92.5,,57.0,,,0,0,11,25.0,116.7,10.0,1,1,0,1,0,0,0.0,103,12.9
Stetson Bennett,60387,QB,GEORGIA,1,2.4,2.35,4.0,,33,173,94.1,17,17,2.2,1.57,0,1,5.6,82.4,14,1,12.5,17,51.5,2,4,,,,,66.8,76.3,72.0,,75.7,,,,,0,0,18,0.0,88.2,0.0,0,0,0,0,0,0,0.0,88,5.2,60.0,15,15,15.8,3.28,0,2,11.8,53.3,8,4,11.1,16,48.5,1,7,,,,,22.9,57.6,72.0,,57.5,,,,,0,0,18,25.0,79.9,6.3,1,0,0,0,0,1,5.6,120,8.0
Ben Gulbranson,131734,QB,OREGON ST,1,2.72,2.58,3.05,5.5,33,265,84.6,13,13,8.6,2.01,0,0,0.0,84.6,11,3,0.0,14,42.4,0,6,,,,,66.4,71.3,71.4,,70.8,,,,,0,0,15,33.3,125.3,7.1,1,0,0,0,1,0,0.0,103,7.9,78.6,14,15,13.8,3.24,0,1,5.0,60.0,9,6,18.2,19,57.6,2,6,,,,,67.6,69.1,73.1,,71.2,,56.3,,,0,0,25,50.0,115.1,15.8,3,1,0,1,1,0,0.0,147,9.8
James Blackman,60382,QB,ARK STATE,1,2.7,2.53,2.97,4.0,33,113,71.4,7,8,10.6,2.02,1,1,12.5,62.5,5,4,0.0,9,27.3,0,4,,,,,65.1,81.9,69.8,,81.3,,,,,0,0,9,25.0,113.5,11.1,1,0,0,0,2,0,0.0,38,4.8,80.0,15,17,11.7,2.95,0,4,23.5,58.8,10,17,16.7,24,72.7,2,6,,,,,67.5,90.5,73.0,,90.6,,62.0,,,0,0,24,29.4,101.8,20.8,5,2,0,2,0,0,0.0,207,12.2
Jaxson Dart,146409,QB,OLE MISS,1,2.68,2.6,,5.2,33,226,93.3,15,15,3.5,1.49,0,1,6.7,93.3,14,0,0.0,15,45.5,0,7,,,,,66.4,78.1,71.4,,77.6,,,,,0,0,15,,138.3,0.0,0,0,0,0,1,0,0.0,178,11.9,68.8,16,17,14.7,3.67,0,2,11.8,64.7,11,8,0.0,18,54.5,0,6,,,,,66.8,58.8,72.0,,55.4,,64.1,,,0,2,18,0.0,107.7,0.0,0,1,0,1,2,2,11.1,270,15.9
Taylor Powell,60459,QB,E MICHIGAN,1,2.65,2.57,3.53,,33,160,73.3,15,17,6.7,1.96,2,1,5.9,64.7,11,4,0.0,17,51.5,0,7,,,,,66.7,71.3,71.8,,70.8,,,,,0,0,17,0.0,130.3,0.0,0,0,0,0,2,0,0.0,143,8.4,90.9,11,13,9.0,3.39,0,1,6.7,69.2,9,8,10.0,16,48.5,1,6,,,,,23.9,79.3,72.4,,86.8,,50.6,,,0,0,20,37.5,133.5,18.8,3,0,0,2,1,1,5.0,150,11.5
Dante Chachere,103930,QB,PORTLAND,1,2.87,2.71,5.3,5.0,32,269,52.9,17,17,8.4,1.91,0,3,16.7,41.2,7,2,22.2,17,53.1,2,6,,,,,66.8,74.2,72.0,,73.6,,,,,0,1,18,0.0,86.0,0.0,0,0,0,0,3,0,0.0,141,8.3,81.8,11,13,18.6,3.95,0,2,14.3,53.8,7,5,22.2,15,46.9,2,8,,,,,66.5,92.0,71.6,,91.3,,64.2,,,0,0,16,20.0,131.1,6.7,1,1,0,2,2,0,0.0,139,10.7
Rent Montie,143087,QB,LAFAYETTE,1,2.74,2.53,,4.73,32,203,68.8,16,18,5.9,1.87,1,0,0.0,55.6,10,3,9.1,18,56.3,1,4,,,,,66.8,61.7,72.0,,61.4,,,,,0,0,18,0.0,65.3,0.0,0,0,0,1,0,0,0.0,73,4.1,50.0,10,11,9.7,3.86,0,0,0.0,45.5,5,9,0.0,14,43.8,0,1,,,,,66.2,44.7,71.2,,52.6,,48.1,,,0,1,14,0.0,16.5,0.0,0,3,0,1,0,1,7.1,38,3.5
Theo Day,83515,QB,N IOWA,1,2.84,2.54,2.58,4.44,32,255,60.0,10,10,10.8,2.03,0,1,9.1,60.0,6,6,0.0,12,37.5,0,3,,,,,66.0,49.0,71.0,,49.0,,,,,0,0,13,33.3,130.0,16.7,2,0,0,0,1,0,0.0,107,10.7,75.0,12,13,6.8,3.33,0,0,0.0,61.5,8,9,11.1,20,62.5,1,7,,,,,24.3,54.3,72.5,,46.2,,67.7,,,1,0,21,22.2,87.3,10.0,2,5,0,0,0,1,4.8,106,8.2
Jordan Travis,77615,QB,FLORIDA ST,1,2.87,2.7,2.7,5.5,32,167,75.0,12,13,10.9,1.87,1,3,20.0,61.5,8,2,11.1,13,40.6,1,3,,,,,66.4,83.2,71.4,,82.5,,,,,0,1,15,0.0,79.3,0.0,0,0,0,0,1,1,6.7,101,7.8,57.1,14,16,14.1,3.56,0,0,0.0,37.5,6,9,25.0,19,59.4,2,4,,,,,67.4,69.2,72.7,,66.5,,65.7,,,0,1,22,11.1,27.6,5.3,1,2,0,2,0,1,4.5,78,4.9
Nic Baker,87541,QB,S ILLINOIS,1,2.28,2.18,3.75,,32,295,85.7,21,22,3.5,1.83,1,0,0.0,77.3,17,4,5.6,22,68.8,1,8,,,,,67.5,75.3,72.8,,74.6,,,,,0,0,23,0.0,105.5,0.0,0,0,0,0,1,1,4.3,126,5.7,57.1,7,8,23.4,3.28,0,2,25.0,50.0,4,4,0.0,10,31.3,0,4,,,,,65.4,86.3,70.1,,85.5,,,,,0,0,10,50.0,135.4,20.0,2,0,0,1,1,1,10.0,127,15.9
John Rhys Plumlee,97602,QB,UCF,1,3.08,2.72,8.1,5.8,32,323,92.3,13,13,4.8,1.76,0,0,0.0,84.6,11,3,8.3,13,40.6,1,6,,,,,66.0,74.2,71.0,,73.7,,,,,0,0,13,0.0,144.4,0.0,0,0,0,0,1,1,7.7,199,15.3,62.5,16,16,18.6,3.98,0,3,17.6,56.3,9,8,10.0,19,59.4,1,5,,,,,67.2,70.8,72.5,,78.2,,47.7,,,0,0,21,12.5,100.3,5.3,1,2,0,0,1,1,4.8,117,7.3
Brock Domann,102351,QB,LOUISVILLE,1,2.7,2.58,,4.5,32,210,77.8,9,9,3.0,1.5,0,0,0.0,77.8,7,1,0.0,9,28.1,0,4,,,,,65.1,56.0,69.8,,55.9,,,,,0,0,9,0.0,110.6,0.0,0,0,0,0,0,0,0.0,95,10.6,55.0,20,21,15.5,3.17,0,0,0.0,47.6,10,7,9.1,23,71.9,1,8,,,,,67.8,67.9,73.3,,71.4,,51.6,,,0,2,26,0.0,53.8,0.0,0,2,0,1,1,1,3.8,180,8.6
Mike Chandler II,139371,QB,LAMAR,1,2.9,2.74,,5.15,31,204,75.0,12,13,6.5,1.94,1,1,7.1,69.2,9,2,0.0,13,41.9,0,6,,,,,66.2,62.1,71.2,,61.8,,,,,0,1,14,0.0,72.3,0.0,0,0,0,0,0,1,7.1,139,10.7,53.8,13,16,9.3,3.59,0,0,0.0,37.5,6,13,14.3,18,58.1,1,5,,,,,66.8,50.6,72.0,,49.3,,60.6,,,1,0,18,0.0,46.6,0.0,0,2,0,2,0,1,5.6,51,3.2
Charlie Dean,108990,QB,HARVARD,1,2.8,2.61,4.3,6.9,31,179,71.4,14,15,7.7,1.93,0,0,0.0,60.0,9,2,10.0,15,48.4,1,6,,,,,66.5,62.4,71.6,,62.1,,,,,1,0,16,0.0,110.3,0.0,0,0,0,0,2,0,0.0,67,4.5,69.2,13,14,18.4,3.62,0,3,20.0,42.9,6,3,33.3,16,51.6,3,5,,,,,66.7,84.0,71.8,,85.5,,57.8,,,0,0,17,33.3,79.8,6.3,1,1,0,1,0,1,5.9,141,10.1
Noah Walters,164315,QB,N ALABAMA,1,2.67,2.54,3.47,3.6,31,389,64.7,17,17,8.4,1.92,0,0,0.0,58.8,10,2,9.1,17,54.8,1,5,,,,,66.8,60.3,72.0,,60.0,,,,,0,1,18,0.0,87.6,0.0,0,0,0,0,1,0,0.0,169,9.9,55.6,9,10,21.8,3.58,0,2,18.2,50.0,5,10,0.0,14,45.2,0,5,,,,,21.3,64.4,71.4,,66.7,,57.0,,,0,1,15,30.0,95.8,21.4,3,1,0,1,2,2,13.3,157,15.7
Miles Kendrick,77673,QB,NEW MEXICO,1,3.77,2.61,5.03,5.29,31,241,100.0,8,8,1.5,1.78,0,0,0.0,87.5,7,1,12.5,8,25.8,1,3,,,,,65.1,54.6,69.8,,54.4,,,,,0,0,9,0.0,97.9,0.0,0,0,0,0,0,0,0.0,60,7.5,44.4,9,9,9.0,4.46,0,0,0.0,44.4,4,14,0.0,23,74.2,0,5,,,,,67.6,32.4,73.0,,31.6,,51.5,,,0,1,24,42.9,21.3,26.1,6,8,0,0,0,1,4.2,47,5.2
Logan Fife,128176,QB,FRESNO ST,1,3.09,2.64,3.1,5.9,31,169,69.2,13,13,5.0,2.0,0,0,0.0,69.2,9,2,0.0,14,45.2,0,3,,,,,66.2,55.6,71.2,,55.5,,,,,0,0,14,50.0,76.1,7.1,1,0,0,0,0,0,0.0,51,3.9,45.5,11,12,12.5,3.98,0,1,8.3,41.7,5,8,0.0,17,54.8,0,6,,,,,66.5,42.3,71.8,,31.7,,68.3,,,0,2,17,12.5,26.0,5.9,1,4,0,1,0,2,11.8,83,6.9
Jake Dunniway,60572,QB,SACRAMENTO,1,2.55,2.25,5.75,4.6,31,279,75.0,16,18,7.6,1.87,2,0,0.0,66.7,12,0,0.0,18,58.1,0,9,,,,,66.8,64.5,72.0,,64.2,,,,,0,0,18,,116.0,0.0,0,0,0,0,1,0,0.0,172,9.6,77.8,9,9,12.4,3.79,0,0,0.0,77.8,7,4,0.0,12,38.7,0,5,,,,,66.0,67.6,71.0,,70.4,,57.3,,,0,0,13,50.0,141.2,16.7,2,1,0,0,1,0,0.0,81,9.0
John Paddock,77689,QB,BALL ST,1,2.37,2.24,2.6,5.5,31,117,55.6,18,18,6.5,1.94,0,0,0.0,50.0,9,5,10.0,19,61.3,1,6,,,,,67.0,49.4,72.2,,49.4,,,,,0,0,19,20.0,64.8,5.3,1,0,0,0,0,0,0.0,91,5.1,66.7,9,10,6.1,3.05,0,0,0.0,60.0,6,6,0.0,12,38.7,0,3,,,,,19.2,42.3,70.7,,43.6,,57.8,,,0,0,12,16.7,98.3,8.3,1,1,0,1,1,1,8.3,31,3.1
Bret Bushka,108927,QB,BUTLER,1,2.45,2.14,,6.8,31,127,94.4,18,18,1.9,1.58,0,0,0.0,88.9,16,0,5.9,18,58.1,1,10,,,,,66.8,75.7,72.0,,75.1,,,,,0,0,18,,116.4,0.0,0,0,0,0,1,0,0.0,135,7.5,100.0,11,11,15.4,3.65,0,4,36.4,81.8,9,3,18.2,13,41.9,2,7,,,,,66.0,99.2,71.0,,99.0,,67.5,,,0,0,13,0.0,158.3,0.0,0,2,0,0,2,0,0.0,199,18.1
Ahmed Green,149845,QB,CITADEL,1,3.14,2.94,3.2,4.87,31,139,62.5,8,8,5.1,2.08,0,0,0.0,62.5,5,1,0.0,8,25.8,0,1,,,,,64.9,28.4,69.5,,28.6,,,,,0,0,8,0.0,70.8,0.0,0,0,0,0,0,1,12.5,32,4.0,52.9,17,19,19.6,3.5,0,1,5.3,42.1,8,9,11.1,23,74.2,1,6,,,,,67.5,70.1,72.8,,67.8,,65.0,,,0,0,23,11.1,84.3,4.3,1,3,0,2,1,0,0.0,135,7.1
Cade Chambers,148066,QB,INDIANA ST,1,2.49,2.28,3.17,4.15,31,191,63.2,19,19,7.9,1.86,0,0,0.0,57.9,11,1,8.3,19,61.3,1,8,,,,,67.0,56.6,72.2,,56.4,,,,,0,0,19,0.0,113.3,0.0,0,0,0,0,2,2,10.5,127,6.7,14.3,7,7,19.0,3.48,0,0,0.0,14.3,1,8,0.0,12,38.7,0,2,,,,,66.2,49.8,71.2,,47.3,,61.7,,,0,0,14,37.5,47.3,25.0,3,2,0,0,0,0,0.0,34,4.9
Hendon Hooker,60593,QB,TENNESSEE,1,2.1,1.91,2.2,4.6,30,307,75.0,20,21,6.7,1.66,1,0,0.0,66.7,14,1,6.7,22,73.3,1,8,,,,,26.0,49.9,73.1,,49.9,,,,,0,0,25,100.0,103.3,4.5,1,0,0,0,1,1,4.0,150,7.1,50.0,6,6,27.8,3.3,0,1,12.5,50.0,3,3,0.0,8,26.7,0,5,,,,,65.4,88.4,70.1,,84.0,,68.2,,,0,0,10,0.0,135.4,0.0,0,2,0,0,1,0,0.0,89,14.8
Cam Miller,125299,QB,N DAK ST,1,2.22,2.0,2.6,5.0,30,250,94.1,17,17,2.0,1.41,0,1,5.9,82.4,14,0,12.5,17,56.7,2,5,,,,,66.7,78.7,71.8,,78.1,,,,,0,0,17,,105.9,0.0,0,0,0,0,1,0,0.0,80,4.7,90.0,10,10,15.5,3.27,0,0,0.0,70.0,7,2,22.2,13,43.3,2,5,,,,,66.0,91.5,71.0,,91.7,,62.1,,,0,0,13,50.0,112.5,7.7,1,2,0,0,0,0,0.0,130,13.0
Marc Reali,150595,QB,SOCTOW,1,2.61,2.39,3.2,4.37,30,1107,58.8,17,17,5.5,1.97,0,0,0.0,47.1,8,2,20.0,17,56.7,2,5,,,,,66.7,48.0,71.8,,48.1,,,,,0,1,17,0.0,56.3,0.0,0,0,0,0,1,1,5.9,81,4.8,50.0,8,9,15.9,3.45,0,0,0.0,44.4,4,7,0.0,13,43.3,0,5,,,,,66.4,59.9,71.4,,61.1,,58.1,,,0,0,15,14.3,91.2,7.7,1,3,0,1,0,0,0.0,126,14.0
Lindsey Scott Jr.,40219,QB,INCAR WORD,1,2.61,2.24,,5.03,30,189,87.5,16,16,6.9,1.61,0,2,12.5,87.5,14,0,0.0,16,53.3,0,9,,,,,66.5,93.4,71.6,,93.1,,,,,0,0,16,,154.4,0.0,0,0,0,0,2,0,0.0,185,11.6,100.0,10,10,16.6,3.75,0,2,18.2,90.0,9,5,10.0,14,46.7,1,10,,,,,66.4,91.1,71.4,,93.2,,55.7,,,0,0,15,0.0,158.3,0.0,0,4,0,0,4,0,0.0,221,22.1
BeSean McCray,78471,QB,SOUTHERN U,1,2.91,2.67,2.63,4.53,30,297,90.0,10,12,10.2,1.88,1,1,8.3,75.0,9,1,0.0,13,43.3,0,6,,,,,66.0,71.6,71.0,,71.1,,,,,0,0,13,100.0,115.6,7.7,1,0,0,1,0,0,0.0,147,12.3,80.0,10,11,13.1,3.71,0,1,9.1,72.7,8,10,0.0,17,56.7,0,8,,,,,66.7,91.0,71.8,,91.9,,62.4,,,0,0,17,20.0,151.5,11.8,2,4,0,1,2,0,0.0,130,11.8
