player,player_id,position,team_name,player_game_count,avg_time_to_throw,avg_ttt_attempts,avg_ttt_sacks,avg_ttt_scrambles,dropbacks,franchise_id,less_accuracy_percent,less_aimed_passes,less_attempts,less_avg_depth_of_target,less_avg_time_to_throw,less_bats,less_big_time_throws,less_btt_rate,less_completion_percent,less_completions,less_def_gen_pressures,less_drop_rate,less_dropbacks,less_dropbacks_percent,less_drops,less_first_downs,less_grades_defense,less_grades_defense_penalty,less_grades_hands_drop,less_grades_hands_fumble,less_grades_offense,less_grades_offense_penalty,less_grades_pass,less_grades_pass_route,less_grades_run,less_grades_run_defense,less_hit_as_threw,less_interceptions,less_passing_snaps,less_pressure_to_sack_rate,less_qb_rating,less_sack_percent,less_sacks,less_scrambles,less_spikes,less_thrown_aways,less_touchdowns,less_turnover_worthy_plays,less_twp_rate,less_yards,less_ypa,more_accuracy_percent,more_aimed_passes,more_attempts,more_avg_depth_of_target,more_avg_time_to_throw,more_bats,more_big_time_throws,more_btt_rate,more_completion_percent,more_completions,more_def_gen_pressures,more_drop_rate,more_dropbacks,more_dropbacks_percent,more_drops,more_first_downs,more_grades_defense,more_grades_defense_penalty,more_grades_hands_drop,more_grades_hands_fumble,more_grades_offense,more_grades_offense_penalty,more_grades_pass,more_grades_pass_route,more_grades_run,more_grades_run_defense,more_hit_as_threw,more_interceptions,more_passing_snaps,more_pressure_to_sack_rate,more_qb_rating,more_sack_percent,more_sacks,more_scrambles,more_spikes,more_thrown_aways,more_touchdowns,more_turnover_worthy_plays,more_twp_rate,more_yards,more_ypa
Cole Smith,109050,QB,PRINCETON,1,2.76,2.35,3.13,5.33,35,272,69.2,13,14,5.3,1.71,1,0,0.0,64.3,9,2,0.0,14,40.0,0,6,,,,66.2,66.7,71.2,66.3,,,,0,0,14,0.0,127.7,0.0,0,0,0,0,1,0,0.0,162,11.6,71.4,14,14,14.1,3.46,0,1,7.1,71.4,10,9,0.0,21,60.0,0,7,,,,25.1,77.0,72.7,74.8,,66.2,,0,1,22,33.3,104.5,14.3,3,4,0,0,2,1,4.5,111,7.9
Ryan Nettles,102339,QB,ALABAMA ST,1,2.37,2.18,2.9,4.75,35,105,71.4,21,21,5.5,1.82,0,0,0.0,71.4,15,2,0.0,21,60.0,0,8,,,,67.2,35.1,72.5,35.5,,,,0,2,21,0.0,85.1,0.0,0,0,0,0,2,3,14.3,158,7.5,30.0,10,10,19.8,3.19,0,2,18.2,30.0,3,7,0.0,14,40.0,0,3,,,,66.4,39.7,71.4,43.8,,51.3,,0,1,15,28.6,47.5,14.3,2,2,0,0,1,1,6.7,64,6.4
Rasean McKay,88321,QB,FL A&M,1,2.41,2.31,2.8,4.9,34,164,81.3,16,16,6.6,1.74,0,0,0.0,81.3,13,0,0.0,16,47.1,0,9,,,,66.7,85.3,71.8,84.5,,,,0,0,17,,147.4,0.0,0,0,0,0,4,0,0.0,158,9.9,66.7,15,15,17.8,3.01,0,2,11.1,60.0,9,13,10.0,18,52.9,1,6,,,,67.2,86.0,72.5,88.0,,56.7,,0,0,21,15.4,126.4,11.1,2,1,0,0,1,0,0.0,199,13.3
Luke Emge,109025,QB,HARVARD,1,2.35,2.1,3.5,3.45,34,179,60.0,20,20,6.2,1.82,0,0,0.0,60.0,12,5,0.0,21,61.8,0,4,,,,67.5,46.3,72.8,46.4,,,,0,0,23,20.0,78.3,4.8,1,0,0,0,0,1,4.3,126,6.3,25.0,8,8,26.5,3.19,0,1,12.5,12.5,1,5,50.0,13,38.2,1,3,,,,66.0,53.1,71.0,43.7,,71.7,,0,0,13,60.0,48.4,23.1,3,2,0,0,0,1,7.7,41,5.1
Jordan Travis,77615,QB,FLORIDA ST,1,2.79,2.58,3.77,4.13,33,167,60.0,10,10,8.7,1.69,0,1,9.1,60.0,6,0,0.0,10,30.3,0,3,,,,65.6,79.1,70.4,78.5,,,,0,0,11,,80.8,0.0,0,0,0,0,0,0,0.0,69,6.9,84.6,13,15,11.5,3.42,0,3,18.8,73.3,11,9,0.0,22,66.7,0,7,,,,67.5,81.8,72.8,88.6,,53.8,,1,0,23,33.3,111.8,13.6,3,4,0,1,0,0,0.0,175,11.7
Breylin Smith,33893,QB,CENT ARK,1,2.85,2.43,3.37,5.2,33,132,80.0,15,15,2.1,1.69,0,0,0.0,66.7,10,1,16.7,16,48.5,2,4,,,,66.8,75.5,72.0,75.0,,,,0,0,18,100.0,105.4,6.3,1,0,0,0,1,0,0.0,92,6.1,70.0,10,11,15.8,3.95,0,1,8.3,54.5,6,12,14.3,17,51.5,1,4,,,,66.8,60.0,0.0,66.8,,55.5,,0,1,18,16.7,35.8,11.8,2,4,0,1,0,1,5.6,69,6.3
Hank Bachmeier,101284,QB,BOISE ST,1,2.62,2.59,3.8,,33,120,100.0,10,12,5.4,1.9,1,0,0.0,75.0,9,2,10.0,12,36.4,1,7,,,,65.8,80.9,70.7,80.2,,,,0,0,12,0.0,124.0,0.0,0,0,0,1,1,0,0.0,91,7.6,78.9,19,20,10.4,3.04,1,2,9.5,70.0,14,8,6.7,21,63.6,1,5,,,,67.5,89.2,72.8,86.6,,64.0,,0,0,23,12.5,88.3,4.8,1,0,0,0,0,1,4.3,134,6.7
Dorian Thompson-Robinson,83574,QB,UCLA,1,3.13,2.81,2.8,4.92,33,324,84.6,13,13,1.3,1.66,0,0,0.0,76.9,10,0,9.1,13,39.4,1,2,,,,66.4,61.1,71.4,60.8,,,,0,0,15,,82.5,0.0,0,0,0,0,0,0,0.0,51,3.9,61.5,13,14,17.9,4.08,0,0,0.0,57.1,8,8,0.0,20,60.6,0,11,,,,67.2,80.4,72.5,72.8,,73.9,,0,1,21,12.5,72.0,5.0,1,5,0,1,0,1,4.8,206,14.7
Garrett Nussmeier,146757,QB,LSU,1,2.73,2.6,4.7,,33,211,62.5,16,16,9.7,1.79,0,1,6.3,62.5,10,1,0.0,16,48.5,0,5,,,,66.5,61.7,71.6,61.5,,,,0,1,16,0.0,54.7,0.0,0,0,0,0,0,1,6.3,102,6.4,64.3,14,15,14.1,3.61,1,2,13.3,53.3,8,10,11.1,17,51.5,1,3,,,,66.7,56.9,71.8,56.8,,,,0,1,17,20.0,62.4,11.8,2,0,0,0,1,1,5.9,77,5.1
Brady Olson,147415,QB,UMASS,1,2.18,2.07,2.5,5.0,33,216,52.2,23,23,10.0,1.77,0,0,0.0,47.8,11,1,8.3,23,69.7,1,5,,,,67.9,48.6,73.4,48.7,,,,0,0,27,0.0,73.6,0.0,0,0,0,0,1,1,3.7,95,4.1,50.0,6,7,7.5,3.12,0,0,0.0,42.9,3,8,0.0,10,30.3,0,1,,,,65.6,40.3,0.0,47.8,,57.3,,0,0,11,25.0,50.3,20.0,2,1,0,1,0,0,0.0,18,2.6
Dante Perri,143112,QB,LEHIGH,1,2.59,2.53,,4.4,33,205,84.2,19,20,4.8,1.72,0,0,0.0,70.0,14,2,12.5,20,60.6,2,8,,,,67.1,60.2,72.4,59.9,,,,0,0,20,0.0,123.8,0.0,0,0,0,1,2,0,0.0,144,7.2,81.8,11,12,14.4,3.93,0,0,0.0,66.7,8,2,11.1,13,39.4,1,5,,,,66.0,69.1,71.0,71.4,,57.3,,0,0,13,0.0,97.6,0.0,0,1,0,1,0,1,7.7,115,9.6
Felix Harper,13753,QB,ALCORN ST,1,2.97,2.64,4.9,4.83,33,107,73.3,15,16,11.1,1.84,1,1,6.3,68.8,11,4,0.0,16,48.5,0,7,,,,66.5,81.5,71.6,80.8,,,,0,0,16,0.0,121.9,0.0,0,0,0,0,1,0,0.0,160,10.0,66.7,12,12,17.1,4.04,0,1,8.3,58.3,7,11,12.5,17,51.5,1,5,,,,66.7,90.0,71.8,88.6,,66.4,,0,0,17,18.2,114.2,11.8,2,3,0,0,1,0,0.0,103,8.6
John-Paul Pierce,82125,QB,GRAMBLING,1,3.21,3.16,3.08,5.0,33,177,71.4,7,7,1.6,1.95,0,0,0.0,57.1,4,1,20.0,8,24.2,1,1,,,,22.1,46.0,69.8,46.0,,,,0,1,9,100.0,22.6,12.5,1,0,0,0,0,0,0.0,10,1.4,40.0,20,21,20.1,3.61,0,1,4.2,38.1,8,8,0.0,25,75.8,0,5,,,,27.0,29.0,73.5,28.4,,64.2,,0,1,28,37.5,63.4,12.0,3,1,0,1,2,5,17.9,89,4.2
Tanner Morgan,55239,QB,MINNESOTA,1,2.92,2.79,3.95,4.6,33,225,66.7,12,13,7.6,2.05,1,0,0.0,46.2,6,1,25.0,13,39.4,2,2,,,,66.2,45.9,71.2,46.0,,,,0,0,14,0.0,53.0,0.0,0,0,0,0,0,1,7.1,36,2.8,56.3,16,17,15.4,3.48,0,1,5.9,47.1,8,5,11.1,20,60.6,1,5,,,,21.2,62.3,72.4,64.0,,57.0,,1,0,20,40.0,96.9,10.0,2,1,0,0,1,1,5.0,147,8.6
Ethan Grady,149266,QB,BUCKNELL,1,1.94,1.88,2.8,,33,125,53.8,26,27,6.9,1.78,0,0,0.0,48.1,13,7,7.1,28,84.8,1,6,,,,68.1,47.0,73.6,47.1,,,,1,1,29,14.3,44.1,3.6,1,0,0,0,0,2,6.9,112,4.1,75.0,4,4,9.3,2.84,0,0,0.0,75.0,3,3,0.0,5,15.2,0,2,,,,63.8,68.3,68.1,68.0,,,,0,0,5,33.3,89.6,20.0,1,0,0,0,0,0,0.0,24,6.0
Stetson Bennett,60387,QB,GEORGIA,1,2.76,2.46,4.2,4.67,33,173,72.7,11,13,1.6,1.62,1,0,0.0,61.5,8,4,0.0,13,39.4,0,5,,,,66.2,56.4,71.2,56.2,,,,1,0,14,0.0,83.5,0.0,0,0,0,0,0,0,0.0,94,7.2,72.7,11,15,13.7,3.51,0,1,6.3,53.3,8,10,0.0,20,60.6,0,8,,,,67.2,72.9,72.5,69.8,,66.4,,0,0,21,20.0,101.0,10.0,2,3,0,4,1,1,4.8,116,7.7
Jace Wilson,149892,QB,FURMAN,1,3.04,2.56,3.7,4.78,33,170,64.3,14,14,12.1,1.98,0,0,0.0,64.3,9,2,0.0,14,42.4,0,7,,,,66.2,62.3,71.2,62.0,,,,0,0,14,0.0,147.3,0.0,0,0,0,0,2,0,0.0,186,13.3,44.4,9,10,16.9,3.82,0,1,10.0,40.0,4,9,0.0,19,57.6,0,4,,,,13.0,41.0,72.2,42.5,,53.7,,0,0,19,44.4,70.0,21.1,4,5,0,1,0,3,15.8,83,8.3
Gavin Hardison,100827,QB,UTEP,1,2.78,2.63,2.7,7.6,33,330,60.0,15,16,6.3,1.94,1,0,0.0,56.3,9,3,0.0,17,51.5,0,4,,,,66.5,29.5,71.8,29.7,,,,0,1,17,33.3,39.6,5.9,1,0,0,0,0,2,11.8,64,4.0,66.7,9,13,24.1,3.68,0,1,7.7,46.2,6,9,0.0,16,48.5,0,5,,,,66.2,80.9,71.6,83.6,,57.3,,0,0,16,22.2,118.3,12.5,2,1,0,4,1,0,0.0,209,16.1
Cameron Rising,77663,QB,UTAH,1,2.86,2.68,2.8,8.4,33,328,90.0,10,10,4.7,1.78,0,1,9.1,90.0,9,3,0.0,11,33.3,0,8,,,,65.8,67.8,70.7,67.4,,,,0,0,12,33.3,158.3,9.1,1,0,0,0,2,1,8.3,155,15.5,63.2,19,20,11.6,3.4,0,1,4.8,50.0,10,7,16.7,22,66.7,2,8,,,,67.5,74.2,72.8,71.6,,64.2,,0,0,23,14.3,72.7,4.5,1,1,0,1,0,0,0.0,139,7.0
Chris Oladokun,40364,QB,S DAK ST,1,3.05,2.9,,5.3,32,292,93.3,15,15,4.1,1.65,0,0,0.0,93.3,14,1,0.0,15,46.9,0,5,,,,66.4,66.9,71.4,66.6,,,,0,1,15,0.0,67.2,0.0,0,0,0,0,0,0,0.0,102,6.8,75.0,12,15,14.3,4.29,1,1,6.3,53.3,8,7,11.1,17,53.1,1,7,,,,67.0,79.1,72.2,81.6,,58.5,,0,1,19,0.0,72.6,0.0,0,2,0,2,1,1,5.3,114,7.6
Spencer Sanders,77660,QB,OKLA STATE,1,3.0,2.37,,5.27,32,262,100.0,13,13,2.3,1.62,0,0,0.0,92.3,12,0,7.7,13,40.6,1,7,,,,66.4,70.8,71.4,70.3,,,,0,0,15,,100.6,0.0,0,0,0,0,0,0,0.0,106,8.2,66.7,9,12,20.1,3.95,0,1,7.7,41.7,5,11,16.7,19,59.4,1,7,,,,67.1,77.6,72.4,82.3,,60.4,,0,0,20,0.0,106.6,0.0,0,7,0,3,1,0,0.0,121,10.1
Payton Thorne,101629,QB,MICH STATE,1,2.7,2.57,4.65,,32,223,73.7,19,19,8.8,1.99,0,2,9.5,73.7,14,4,0.0,19,59.4,0,9,,,,67.2,68.7,72.5,68.2,,,,0,0,21,0.0,138.2,0.0,0,0,0,0,3,0,0.0,160,8.4,72.7,11,11,14.5,3.73,0,1,6.3,72.7,8,4,0.0,13,40.6,0,6,,,,66.8,69.0,72.0,68.6,,,,0,1,18,50.0,101.7,15.4,2,0,0,0,1,0,0.0,123,11.2
KJ Jefferson,99129,QB,ARKANSAS,1,2.9,2.63,2.87,5.33,32,111,77.8,18,18,1.7,1.98,0,0,0.0,77.8,14,6,0.0,20,62.5,0,1,,,,67.1,60.5,72.4,60.2,,,,0,0,20,33.3,79.2,10.0,2,0,0,0,0,0,0.0,49,2.7,71.4,7,8,17.7,4.44,0,1,11.1,50.0,4,8,20.0,12,37.5,1,6,,,,66.0,81.4,71.3,79.3,,66.3,,0,0,13,12.5,131.8,8.3,1,3,0,1,1,0,0.0,93,11.6
Frank Harris,60586,QB,UTSA,1,2.91,2.85,3.2,4.4,32,331,72.7,11,11,3.3,1.77,0,1,8.3,72.7,8,2,0.0,11,34.4,0,2,,,,65.8,67.0,70.7,66.6,,,,0,0,12,0.0,80.5,0.0,0,0,0,0,0,0,0.0,47,4.3,64.7,17,19,13.1,3.51,0,1,5.0,47.4,9,9,18.2,21,65.6,2,6,,,,67.4,57.5,72.7,58.9,,57.3,,0,2,22,11.1,76.5,4.8,1,1,0,2,2,2,9.1,180,9.5
C.J. Ogbonna,149182,QB,SE MO ST,1,2.69,2.68,2.73,,32,293,60.0,15,16,13.4,1.92,1,1,6.3,50.0,8,3,11.1,17,53.1,1,5,,,,66.7,63.9,71.8,63.6,,,,0,1,17,33.3,57.6,5.9,1,0,0,0,0,2,11.8,153,9.6,88.9,9,13,10.0,3.56,2,1,6.7,53.8,7,7,12.5,15,46.9,1,4,,,,66.7,79.0,71.8,78.4,,,,0,0,17,28.6,72.9,13.3,2,0,0,2,0,1,5.9,81,6.2
Jeff Undercuffler,78501,QB,ALBANY,1,2.16,2.08,,4.7,32,106,65.2,23,24,10.9,1.91,1,1,4.0,58.3,14,1,6.7,24,75.0,1,9,,,,67.7,74.9,73.1,74.2,,,,0,0,25,0.0,123.6,0.0,0,0,0,0,2,0,0.0,260,10.8,57.1,7,7,16.1,2.91,0,0,0.0,42.9,3,3,25.0,8,25.0,1,4,,,,64.9,78.0,69.5,73.7,,64.3,,0,0,8,0.0,68.8,0.0,0,1,0,0,0,0,0.0,52,7.4
Peyton Mansell,82135,QB,ABILENE CH,1,2.32,2.19,2.5,3.43,31,100,93.3,15,15,-1.1,1.29,0,0,0.0,86.7,13,1,7.1,15,48.4,1,2,,,,66.4,78.5,71.4,78.0,,,,0,0,15,0.0,79.2,0.0,0,0,0,0,0,0,0.0,36,2.4,81.8,11,12,6.5,3.29,0,1,8.3,66.7,8,2,11.1,16,51.6,1,8,,,,66.5,81.2,71.6,79.4,,65.5,,0,1,16,50.0,94.1,6.3,1,3,0,1,1,1,6.3,125,10.4
Devin Grainger,78496,QB,GA STATE,1,2.49,2.09,3.35,4.06,31,175,82.4,17,18,3.8,1.81,1,0,0.0,72.2,13,2,7.1,18,58.1,1,7,,,,67.1,79.2,72.4,78.5,,,,0,0,20,0.0,120.6,0.0,0,0,0,0,2,0,0.0,92,5.1,83.3,6,6,19.2,3.44,0,2,33.3,83.3,5,9,0.0,13,41.9,0,6,,,,66.0,80.4,71.0,90.3,,56.1,,0,0,13,22.2,118.8,15.4,2,5,0,0,0,1,7.7,114,19.0
Tim Demorat,78498,QB,FORDHAM,1,2.49,2.42,2.95,,31,168,69.2,13,14,7.8,2.0,1,0,0.0,42.9,6,2,33.3,15,48.4,3,4,,,,66.4,50.5,71.4,50.5,,,,0,1,15,50.0,29.8,6.7,1,0,0,0,0,1,6.7,73,5.2,46.2,13,13,21.0,2.95,0,3,21.4,46.2,6,6,0.0,16,51.6,0,5,,,,66.5,65.1,71.8,64.8,,,,0,0,17,50.0,128.2,18.8,3,0,0,0,2,1,5.9,150,11.5
Cade McNamara,101620,QB,MICHIGAN,1,2.3,2.29,2.4,,31,222,86.7,15,16,6.5,1.94,1,0,0.0,75.0,12,5,7.7,17,54.8,1,7,,,,66.5,60.6,71.8,60.3,,,,0,0,17,20.0,146.1,5.9,1,0,0,0,2,0,0.0,161,10.1,70.0,10,13,9.2,2.74,1,1,6.7,53.8,7,8,0.0,14,45.2,0,1,,,,66.5,60.6,71.6,60.4,,,,1,0,16,12.5,90.5,7.1,1,0,0,1,1,0,0.0,56,4.3
Miles Hastings,103943,QB,UC DAVIS,1,2.7,2.76,,3.6,31,322,78.6,14,15,3.1,1.79,1,0,0.0,73.3,11,1,0.0,15,48.4,0,3,,,,66.4,63.5,71.4,63.2,,,,0,1,15,0.0,71.0,0.0,0,0,0,0,1,0,0.0,48,3.2,58.3,12,14,11.3,3.79,0,0,0.0,50.0,7,8,0.0,15,48.4,0,4,,,,66.4,46.7,71.4,48.4,,57.3,,0,0,15,0.0,70.8,0.0,0,1,0,2,0,1,6.7,91,6.5
Brendon Lewis,131687,QB,COLORADO,1,2.83,2.56,3.35,5.9,31,143,100.0,14,17,0.3,1.64,3,0,0.0,82.4,14,3,0.0,17,54.8,0,3,,,,66.8,65.4,72.0,65.1,,,,0,0,18,0.0,91.9,0.0,0,0,0,0,0,0,0.0,103,6.1,66.7,6,10,16.3,4.27,0,1,8.3,30.0,3,8,25.0,14,45.2,1,3,,,,66.5,60.5,0.0,63.0,,61.8,,0,0,16,25.0,50.0,14.3,2,2,0,4,0,0,0.0,55,5.5
Davis Cheek,55146,QB,ELON,1,3.19,2.91,,5.7,30,162,78.6,14,14,6.1,1.94,0,0,0.0,57.1,8,0,27.3,14,46.7,3,3,,,,66.4,69.9,71.4,69.4,,,,0,0,15,,77.7,0.0,0,0,0,0,0,0,0.0,94,6.7,66.7,12,13,16.4,4.28,0,1,7.1,61.5,8,7,0.0,16,53.3,0,8,,,,66.7,85.4,71.8,89.8,,56.1,,0,0,17,0.0,129.0,0.0,0,3,0,1,1,0,0.0,156,12.0
Austin Day,106411,QB,MARIST,1,2.21,1.98,3.4,4.5,30,213,70.0,20,22,10.4,1.77,2,3,13.6,59.1,13,6,7.1,23,76.7,1,7,,,,67.5,79.8,72.8,79.1,,,,0,0,23,16.7,136.4,4.3,1,0,0,0,3,0,0.0,240,10.9,75.0,4,4,11.0,3.66,0,1,25.0,50.0,2,4,33.3,7,23.3,1,2,,,,64.6,90.4,69.1,78.8,,70.0,,0,0,7,50.0,109.4,28.6,2,1,0,0,1,0,0.0,25,6.3
Dylan Morris,100570,QB,WASHINGTON,1,2.7,2.57,,4.55,30,340,76.9,13,14,2.4,1.78,1,0,0.0,64.3,9,1,10.0,14,46.7,1,3,,,,66.2,35.9,71.2,36.1,,,,0,1,14,0.0,42.6,0.0,0,0,0,0,0,1,7.1,56,4.0,50.0,14,14,12.4,3.51,0,2,12.5,50.0,7,7,0.0,16,53.3,0,7,,,,66.8,81.9,72.0,82.1,,61.0,,0,0,18,0.0,95.8,0.0,0,2,0,0,1,0,0.0,95,6.8
Rhett Rodriguez,60332,QB,LA MONROE,1,2.23,2.19,3.4,,30,209,50.0,16,17,10.6,1.84,0,0,0.0,47.1,8,3,0.0,17,56.7,0,4,,,,67.0,46.4,72.2,46.5,,,,0,1,19,0.0,58.9,0.0,0,0,0,1,1,1,5.3,92,5.4,44.4,9,12,16.0,2.74,0,1,7.7,33.3,4,7,0.0,13,43.3,0,3,,,,66.2,63.4,71.2,63.2,,,,1,1,14,14.3,18.8,7.7,1,0,0,2,0,0,0.0,68,5.7
Nick Starkel,40326,QB,S JOSE ST,1,2.13,2.13,2.1,,30,285,85.0,20,20,1.4,1.84,0,0,0.0,85.0,17,5,0.0,21,70.0,0,6,,,,67.5,71.2,72.8,70.7,,,,0,0,23,20.0,89.6,4.8,1,0,0,0,0,0,0.0,110,5.5,37.5,8,9,9.9,2.8,0,0,0.0,22.2,2,5,33.3,9,30.0,1,1,,,,65.1,61.0,69.8,60.8,,,,0,1,9,0.0,0.5,0.0,0,0,0,1,0,0,0.0,28,3.1
Cole Copeland,63563,QB,CHATTNOOGA,1,3.18,2.99,5.3,4.2,30,137,100.0,5,5,5.0,2.08,0,0,0.0,80.0,4,0,20.0,5,16.7,1,2,,,,63.8,81.4,68.1,80.8,,,,0,0,5,,98.3,0.0,0,0,0,0,0,0,0.0,38,7.6,55.0,20,22,11.7,3.4,0,0,0.0,45.5,10,8,9.1,25,83.3,1,7,,,,31.0,43.6,73.1,44.9,,57.3,,1,2,25,25.0,24.8,8.0,2,1,0,1,0,2,8.0,120,5.5
Brett Gabbert,97404,QB,MIAMI OH,1,2.83,2.75,4.0,,30,221,84.6,13,13,8.3,2.01,0,3,21.4,84.6,11,2,0.0,13,43.3,0,5,,,,66.2,82.4,71.2,81.7,,,,0,0,14,0.0,134.6,0.0,0,0,0,0,1,0,0.0,132,10.2,71.4,14,15,16.6,3.46,0,4,26.7,66.7,10,7,0.0,17,56.7,0,8,,,,66.8,92.0,72.0,91.6,,,,0,0,18,28.6,149.3,11.8,2,0,0,1,3,0,0.0,219,14.6
Kasim Hill,60444,QB,RHODE ISLD,1,2.8,2.48,3.78,4.1,30,274,47.1,17,17,9.2,1.97,0,1,5.9,47.1,8,1,0.0,17,56.7,0,6,,,,66.7,69.2,71.8,68.7,,,,0,0,17,0.0,115.9,0.0,0,0,0,0,4,0,0.0,143,8.4,66.7,6,6,14.7,3.89,0,0,0.0,66.7,4,10,0.0,13,43.3,0,4,,,,19.6,51.0,71.0,47.8,,62.5,,0,0,13,50.0,109.7,38.5,5,2,0,0,0,1,7.7,78,13.0
Chance Nolan,78493,QB,OREGON ST,1,3.09,2.6,7.4,5.13,30,265,83.3,12,13,5.7,2.08,0,0,0.0,76.9,10,3,0.0,13,43.3,0,5,,,,66.2,66.8,71.2,66.4,,,,0,0,14,0.0,151.0,0.0,0,0,0,1,2,0,0.0,141,10.8,81.8,11,12,13.6,3.86,0,0,0.0,75.0,9,7,0.0,17,56.7,0,8,,,,67.0,56.6,72.2,61.8,,52.3,,0,0,19,14.3,104.9,5.9,1,4,0,1,0,1,5.3,116,9.7
Skyler Perry,82082,QB,ARKAPB,1,2.84,2.59,3.48,5.7,30,112,61.5,13,14,9.1,1.94,1,0,0.0,57.1,8,3,0.0,14,46.7,0,2,,,,66.4,63.8,71.4,63.5,,,,0,1,15,0.0,39.0,0.0,0,0,0,0,0,0,0.0,64,4.6,55.6,9,10,16.0,3.63,0,0,0.0,50.0,5,9,0.0,16,53.3,0,5,,,,66.5,65.6,71.6,67.9,,57.3,,0,2,16,55.6,41.3,31.3,5,1,0,1,0,0,0.0,89,8.9
Tony Muskett,142933,QB,MONMOUTH,1,2.72,2.21,4.8,6.05,30,231,93.3,15,15,0.9,1.55,0,0,0.0,86.7,13,0,7.1,15,50.0,1,8,,,,66.5,68.5,71.6,68.1,,,,0,0,16,,134.4,0.0,0,0,0,0,1,0,0.0,164,10.9,60.0,10,10,15.0,3.89,0,0,0.0,40.0,4,7,33.3,15,50.0,2,4,,,,66.5,65.9,71.6,70.9,,52.7,,0,0,16,42.9,103.3,20.0,3,2,0,0,3,1,6.3,68,6.8
Shon Mitchell,60610,QB,CENT CT ST,1,2.78,2.68,4.4,4.0,29,133,50.0,14,14,11.3,2.14,0,0,0.0,35.7,5,0,28.6,14,48.3,2,3,,,,66.2,61.6,71.2,61.4,,,,0,0,14,,51.2,0.0,0,0,0,0,0,0,0.0,65,4.6,91.7,12,13,19.2,3.39,0,1,7.7,76.9,10,3,9.1,15,51.7,1,8,,,,21.3,69.1,71.4,71.4,,57.0,,0,0,15,33.3,157.9,6.7,1,1,0,1,2,2,13.3,211,16.2
Chase Brice,60363,QB,APP STATE,1,2.69,2.35,,5.67,29,108,75.0,12,12,6.9,1.74,0,0,0.0,75.0,9,1,0.0,12,41.4,0,5,,,,65.8,58.2,70.7,58.0,,,,0,0,12,0.0,120.1,0.0,0,0,0,0,1,0,0.0,80,6.7,46.2,13,14,22.9,3.36,0,1,6.7,35.7,5,7,16.7,17,58.6,1,4,,,,66.8,38.4,72.0,42.2,,50.5,,1,2,18,0.0,50.3,0.0,0,3,0,0,1,3,16.7,115,8.2
Carson Camp,141837,QB,S DAKOTA,1,2.61,2.49,2.1,6.4,29,291,70.6,17,17,9.4,1.84,0,0,0.0,64.7,11,4,8.3,18,62.1,1,6,,,,66.8,70.1,72.0,69.6,,,,0,1,18,25.0,55.0,5.6,1,0,0,0,0,1,5.6,96,5.6,90.0,10,10,20.9,3.86,0,3,25.0,80.0,8,7,11.1,11,37.9,1,7,,,,66.0,94.6,71.0,95.2,,57.3,,0,0,13,0.0,158.3,0.0,0,1,0,0,2,0,0.0,191,19.1
Levi Lewis,60428,QB,LA LAFAYET,1,2.71,2.17,2.6,5.12,29,207,76.9,13,14,7.0,1.45,0,0,0.0,64.3,9,4,10.0,15,51.7,1,3,,,,66.4,69.8,71.4,69.4,,,,1,0,15,25.0,114.9,6.7,1,0,0,0,2,0,0.0,66,4.7,71.4,7,8,15.1,4.06,0,1,12.5,62.5,5,7,0.0,14,48.3,0,6,,,,66.2,90.8,71.2,84.0,,75.6,,0,0,14,14.3,145.8,7.1,1,5,0,1,1,0,0.0,100,12.5
Daniel Richardson,97103,QB,C MICHIGAN,1,2.58,2.46,3.0,5.4,29,134,86.7,15,15,7.0,1.89,0,1,6.7,86.7,13,1,0.0,15,51.7,0,8,,,,66.4,78.7,71.4,78.1,,,,0,0,15,0.0,132.5,0.0,0,0,0,0,1,0,0.0,157,10.5,75.0,12,12,8.3,3.32,0,1,7.7,66.7,8,5,11.1,14,48.3,1,5,,,,21.3,61.2,71.4,75.4,,43.8,,0,0,15,20.0,135.8,7.1,1,1,0,0,3,1,6.7,111,9.3
Matt McDonald,60350,QB,BOWL GREEN,1,2.59,2.19,3.48,3.77,28,122,75.0,16,18,6.5,2.03,1,0,0.0,61.1,11,3,8.3,18,64.3,1,4,,,,67.0,68.6,72.2,68.2,,,,0,0,19,0.0,86.6,0.0,0,0,0,1,1,0,0.0,65,3.6,0.0,2,2,18.0,3.58,0,0,0.0,0.0,0,9,,10,35.7,0,0,,,,65.4,37.0,70.1,31.3,,59.1,,0,0,10,55.6,39.6,50.0,5,3,0,0,0,0,0.0,0,0.0
Zerrick Cooper,40465,QB,JVILLE ST,1,2.55,2.55,5.1,,28,196,71.4,14,15,7.1,1.77,1,0,0.0,60.0,9,0,10.0,15,53.6,1,7,,,,66.4,67.6,71.4,67.2,,,,0,0,15,,103.7,0.0,0,0,0,0,1,0,0.0,106,7.1,77.8,9,11,14.7,3.73,0,1,7.7,63.6,7,5,0.0,12,42.9,0,6,,,,66.2,76.6,71.2,76.0,,,,0,0,14,20.0,146.8,8.3,1,0,0,2,2,0,0.0,138,12.5
