player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_grades_run_defense,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_grades_run_defense,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_grades_run_defense,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_grades_run_defense,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Payton Thorne,101629,QB,MICH STATE,1,-5.0,0,34,223,70.8,24,25,9.5,3.0,1,1,3.3,64.0,16,13,5.9,29,85.3,1,11,,,,71.3,66.9,77.1,63.4,,66.3,,0,2,37,23.1,53.4,10.3,3,1,0,0,0,2,5.4,188,7.5,73.7,19,20,7.8,2.66,0,1,4.0,65.0,13,8,7.1,22,64.7,1,7,,,,71.0,62.9,76.5,62.8,,58.9,,0,2,27,25.0,40.0,9.1,2,0,0,1,0,2,7.4,112,5.6,66.7,9,10,8.1,3.46,1,0,0.0,60.0,6,6,0.0,12,35.3,0,5,,,,66.4,68.0,71.4,60.2,,70.8,,0,0,15,16.7,87.1,8.3,1,1,0,0,0,0,0.0,84,8.4,0,75.0,4,5,-1.5,2.6,0,0,0.0,60.0,3,1,0.0,5,14.7,0,1,,,,63.8,55.8,68.1,55.6,,,,0,0,5,0.0,64.6,0.0,0,0,0,1,0,0,0.0,8,1.6,2.8
Bo Nix,97790,QB,AUBURN,1,19.05,0,34,115,73.1,26,27,9.5,2.91,0,0,0.0,66.7,18,7,5.3,29,85.3,1,13,,,,36.6,76.7,77.2,79.1,,59.0,,0,0,32,14.3,108.7,3.4,1,1,1,0,1,0,0.0,251,9.3,73.9,23,24,6.5,2.58,0,0,0.0,66.7,16,5,5.9,27,79.4,1,10,,,,35.4,68.6,77.0,69.7,,59.0,,0,0,30,20.0,103.5,3.7,1,1,1,0,1,0,0.0,184,7.7,85.7,7,7,11.6,2.67,0,0,0.0,85.7,6,2,0.0,7,20.6,0,4,,,,64.6,89.3,69.1,88.5,,,,0,0,7,0.0,118.8,0.0,0,0,0,0,0,0,0.0,91,13.0,0,100.0,4,4,-3.8,0.8,0,0,0.0,100.0,4,0,0.0,5,14.7,0,1,,,,63.8,62.6,68.1,62.4,,,,0,0,5,,91.7,0.0,0,0,0,0,0,0,0.0,24,6.0,5.33
Jeff Sims,122496,QB,GA TECH,1,-11.11,0,33,176,65.2,23,25,8.5,3.05,0,1,3.6,60.0,15,17,0.0,31,93.9,0,8,,,,70.8,74.9,76.1,65.6,,76.2,,1,1,34,17.6,92.6,9.7,3,3,0,1,2,1,2.9,183,7.3,68.8,16,18,7.3,2.93,0,1,4.5,61.1,11,10,0.0,23,69.7,0,6,,,,70.6,78.4,75.6,65.9,,80.0,,1,1,27,20.0,97.5,8.7,2,2,0,1,2,1,3.7,132,7.3,50.0,8,8,9.9,2.98,0,0,0.0,50.0,4,7,0.0,10,30.3,0,2,,,,65.1,54.5,70.1,57.6,,57.0,,0,0,10,14.3,70.3,10.0,1,1,0,0,0,0,0.0,51,6.4,0,0.0,1,1,0.0,1.35,0,0,0.0,0.0,0,0,,2,6.1,0,0,,,,62.7,52.3,66.6,52.3,,,,0,0,3,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,-0.95
Gunnar Watson,83570,QB,TROY,1,-26.14,0,33,318,70.0,20,23,10.6,2.78,0,2,8.3,56.5,13,12,7.1,26,78.8,1,7,,,,17.6,61.5,76.5,61.5,54.3,59.7,,1,0,27,25.0,115.9,11.5,3,0,0,2,3,3,11.1,150,6.5,80.0,20,22,6.3,2.37,0,1,4.3,63.6,14,10,12.5,25,75.8,2,6,,,,17.3,55.9,76.4,54.5,,59.7,,0,0,26,30.0,130.1,12.0,3,0,0,2,3,3,11.5,187,8.5,60.0,5,8,14.4,3.11,0,1,12.5,37.5,3,2,0.0,8,24.2,0,2,,,,64.9,69.0,69.8,71.2,54.3,,,1,0,8,0.0,53.1,0.0,0,0,0,2,0,0,0.0,38,4.8,0,100.0,5,7,-2.8,1.69,0,0,0.0,57.1,4,0,20.0,7,21.2,1,1,,,,64.6,55.5,69.1,55.3,,,,0,0,7,,94.3,0.0,0,0,0,2,0,0,0.0,75,10.7,-3.75
Devin Grainger,78496,QB,GA STATE,1,7.95,0,33,175,52.4,21,21,14.3,2.77,0,1,4.8,47.6,10,10,9.1,26,78.8,1,8,,,,70.5,66.1,76.3,58.1,,70.8,,0,0,26,20.0,64.0,7.7,2,3,0,0,0,0,0.0,112,5.3,63.6,11,11,11.5,2.34,0,1,9.1,54.5,6,5,14.3,13,39.4,1,1,,,,70.0,64.3,75.4,62.9,,60.9,,0,0,13,40.0,64.2,15.4,2,0,0,0,0,0,0.0,44,4.0,62.5,16,16,10.2,2.48,0,0,0.0,62.5,10,5,0.0,20,60.6,0,8,,,,67.1,66.3,72.4,57.2,,75.2,,0,0,20,0.0,78.1,0.0,0,3,0,0,0,0,0.0,92,5.8,0,100.0,6,6,-2.0,1.14,0,0,0.0,100.0,6,0,0.0,7,21.2,0,1,,,,64.6,64.1,69.1,63.9,,,,0,0,7,,83.3,0.0,0,0,0,0,0,0,0.0,24,4.0,1.75
Adrian Martinez,83522,QB,NEBRASKA,1,-10.48,0,33,238,60.0,25,29,16.0,3.58,1,1,3.3,48.3,14,15,6.7,33,100.0,1,13,,,,70.9,62.0,76.4,55.8,,68.6,,0,4,36,6.7,64.4,3.0,1,3,0,3,2,3,8.3,269,9.3,64.3,14,15,13.3,3.61,0,0,0.0,53.3,8,9,11.1,18,54.5,1,8,,,,70.3,56.1,75.4,48.2,,66.1,,0,3,21,11.1,75.8,5.6,1,2,0,1,1,3,14.3,168,11.2,54.5,11,14,19.5,3.54,1,1,7.1,42.9,6,6,0.0,15,45.5,0,5,,,,66.4,70.1,71.4,66.6,,64.0,,0,1,15,0.0,61.9,0.0,0,1,0,2,1,0,0.0,101,7.2,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-3.99
Jordan Travis,77615,QB,FLORIDA ST,1,-4.71,0,33,167,70.6,17,20,15.6,4.23,0,0,0.0,60.0,12,19,0.0,31,93.9,0,8,,,,32.0,57.4,76.4,59.7,,55.4,,0,0,32,31.6,107.9,19.4,6,5,0,3,1,1,3.1,188,9.4,68.8,16,17,13.4,3.94,0,0,0.0,64.7,11,14,0.0,25,75.8,0,6,,,,29.1,54.6,76.0,54.5,,57.2,,0,0,26,28.6,128.1,16.0,4,4,0,1,2,1,3.8,134,7.9,100.0,3,5,15.3,4.33,0,0,0.0,60.0,3,5,0.0,8,24.2,0,3,,,,64.9,68.0,69.5,72.6,,57.0,,0,0,8,40.0,97.1,25.0,2,1,0,2,0,0,0.0,54,10.8,0,100.0,2,2,-2.0,0.95,0,0,0.0,100.0,2,0,0.0,2,6.1,0,1,,,,61.8,62.9,65.5,62.7,,,,0,0,2,,118.8,0.0,0,0,0,0,1,0,0.0,0,0.0,2.92
Braxton Burmeister,60513,QB,VA TECH,1,-25.97,0,32,337,65.0,20,21,15.8,3.01,0,0,0.0,57.1,12,5,7.7,28,87.5,1,9,,,,70.6,69.8,77.4,69.7,,61.4,,0,0,28,60.0,129.7,10.7,3,4,0,1,2,0,0.0,243,11.6,78.6,14,14,9.5,3.02,0,0,0.0,71.4,10,2,9.1,17,53.1,1,6,,,,70.1,72.1,76.8,70.8,,63.8,,0,0,17,0.0,124.7,0.0,0,3,0,0,1,0,0.0,132,9.4,55.6,9,11,19.4,3.1,0,0,0.0,45.5,5,5,0.0,15,46.9,0,4,,,,66.4,61.7,71.4,64.1,,57.0,,0,0,15,60.0,116.5,20.0,3,1,0,2,1,0,0.0,122,11.1,0,100.0,3,4,-2.3,3.38,0,0,0.0,75.0,3,2,0.0,4,12.5,0,1,,,,63.3,61.6,67.4,61.4,,,,0,0,4,0.0,77.1,0.0,0,0,0,1,0,0,0.0,11,2.8,1.66
Chase Garbers,60356,QB,CAL,1,-4.17,0,32,130,71.4,21,23,14.0,3.49,0,3,12.5,60.9,14,5,6.7,29,90.6,1,14,,,,71.1,90.6,77.0,91.6,,65.1,,0,0,30,0.0,137.0,0.0,0,6,0,2,3,0,0.0,246,10.7,76.5,17,18,11.8,2.89,0,1,5.3,66.7,12,2,7.7,20,62.5,1,10,,,,70.8,88.4,76.5,84.9,,71.8,,0,0,21,0.0,116.4,0.0,0,2,0,1,1,0,0.0,174,9.7,71.4,7,8,12.0,3.96,0,2,25.0,62.5,5,3,0.0,12,37.5,0,5,,,,65.8,82.1,70.7,91.3,,53.2,,0,0,12,0.0,139.6,0.0,0,4,0,1,2,0,0.0,88,11.0,0,100.0,3,3,-3.0,1.33,0,0,0.0,100.0,3,0,0.0,3,9.4,0,1,,,,62.7,64.1,66.6,63.9,,,,0,0,3,,88.9,0.0,0,0,0,0,0,0,0.0,16,5.3,1.33
Katravis Marsh,123289,QB,USF,1,20.0,0,32,327,53.6,28,28,16.1,2.59,0,1,3.4,50.0,14,2,6.7,30,93.8,1,11,,,,68.8,56.2,76.3,55.0,,60.1,,0,3,31,0.0,44.2,0.0,0,2,0,0,1,2,6.5,189,6.8,46.7,15,15,15.7,2.9,0,1,6.3,40.0,6,2,14.3,17,53.1,1,3,,,,67.6,41.5,75.4,37.3,,60.1,,0,2,18,0.0,18.1,0.0,0,2,0,0,0,1,5.6,80,5.3,60.0,15,15,13.9,2.05,0,0,0.0,60.0,9,0,0.0,15,46.9,0,8,,,,66.4,73.9,71.4,73.3,,,,0,1,15,,77.6,0.0,0,0,0,0,1,1,6.7,112,7.5,0,50.0,2,2,-3.5,1.15,0,0,0.0,50.0,1,0,0.0,2,6.3,0,0,,,,61.8,54.4,65.5,54.5,,,,0,0,2,,56.3,0.0,0,0,0,0,0,0,0.0,3,1.5,2.14
Caleb Williams,144622,QB,OKLAHOMA,1,0.45,0,32,261,83.3,24,25,15.3,3.84,0,5,19.2,76.0,19,10,5.0,27,84.4,1,18,,,,69.6,94.1,74.9,94.3,,62.7,,0,0,28,10.0,157.1,3.7,1,1,0,1,6,0,0.0,369,14.8,87.5,16,17,11.2,3.8,0,2,11.1,76.5,13,8,7.1,17,53.1,1,12,,,,68.9,92.7,74.0,92.6,,66.2,,0,0,18,0.0,157.5,0.0,0,0,0,1,4,0,0.0,240,14.1,84.6,13,13,13.8,3.31,0,3,23.1,76.9,10,4,9.1,15,46.9,1,8,,,,66.4,90.5,71.4,91.2,,57.3,,0,0,15,25.0,157.7,6.7,1,1,0,0,2,0,0.0,162,12.5,0,100.0,5,5,-2.0,2.1,0,0,0.0,80.0,4,2,20.0,5,15.6,1,2,,,,63.8,65.7,68.1,65.5,,,,0,0,5,0.0,94.2,0.0,0,0,0,0,0,0,0.0,33,6.6,-1.66
Chase Brice,60363,QB,APP STATE,1,0.0,0,32,108,73.9,23,26,16.2,2.69,3,5,19.2,61.5,16,7,5.9,28,87.5,1,12,,,,68.0,91.2,76.2,92.3,,51.7,,0,0,28,0.0,130.3,0.0,0,2,0,0,4,0,0.0,233,9.0,80.0,10,12,9.0,2.19,2,0,0.0,66.7,8,5,0.0,14,43.8,0,5,,,,66.2,67.2,75.2,73.3,,51.7,,0,0,14,0.0,99.3,0.0,0,2,0,0,0,0,0.0,120,10.0,76.5,17,18,16.0,2.72,1,5,27.8,66.7,12,2,7.7,18,56.3,1,8,,,,66.8,93.5,72.0,93.1,,,,0,0,18,0.0,128.7,0.0,0,0,0,0,4,0,0.0,136,7.6,0,100.0,4,4,-2.8,1.1,0,0,0.0,100.0,4,0,0.0,4,12.5,0,1,,,,63.3,65.0,67.4,64.8,,,,0,0,4,,90.6,0.0,0,0,0,0,0,0,0.0,23,5.8,-2.44
Matt Myers,77698,QB,BUFFALO,1,-48.0,0,31,126,60.9,23,25,15.1,2.64,0,1,3.3,48.0,12,10,14.3,31,100.0,2,10,,,,71.3,74.3,24.6,66.2,,80.2,,1,1,36,50.0,78.6,16.1,5,1,1,0,1,1,2.8,239,9.6,60.9,23,25,15.1,2.58,0,1,3.6,48.0,12,9,14.3,30,96.8,2,10,,,,71.2,76.8,23.3,68.6,,80.2,,1,1,33,44.4,78.6,13.3,4,1,1,0,1,1,3.0,239,9.6,,0,0,,4.2,0,0,0.0,,0,1,,1,3.2,0,0,,,,62.7,51.7,66.6,51.8,,,,0,0,3,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-9.56
Logan Bonner,39990,QB,UTAH ST,1,6.67,0,31,329,72.0,25,27,14.8,2.86,0,2,6.7,66.7,18,10,0.0,28,90.3,0,13,,,,70.7,74.1,77.4,72.3,,64.7,,1,0,31,0.0,145.6,0.0,0,1,0,1,3,1,3.2,330,12.2,71.4,14,15,11.4,2.52,0,1,6.7,66.7,10,5,0.0,15,48.4,0,7,,,,70.0,74.8,76.5,70.4,,68.0,,0,0,15,0.0,139.2,0.0,0,0,0,1,3,1,6.7,151,10.1,78.6,14,15,14.6,3.0,0,1,5.6,73.3,11,6,0.0,16,51.6,0,8,,,,67.0,73.6,72.2,75.3,,57.3,,1,0,19,0.0,137.5,0.0,0,1,0,0,1,0,0.0,210,14.0,0,100.0,3,3,-1.7,1.9,0,0,0.0,100.0,3,1,0.0,3,9.7,0,2,,,,62.7,81.6,66.6,81.0,,,,0,0,3,0.0,149.3,0.0,0,0,0,0,1,0,0.0,31,10.3,3.93
Donaven McCulley,144829,QB,INDIANA,1,11.54,0,31,190,63.6,22,25,12.9,3.2,0,1,3.7,56.0,14,12,0.0,31,100.0,0,9,,,,70.8,61.8,76.8,64.0,,55.0,,1,0,33,33.3,115.8,12.9,4,2,0,2,2,2,6.1,242,9.7,54.5,11,12,13.5,3.19,0,0,0.0,50.0,6,5,0.0,15,48.4,0,4,,,,70.1,66.7,75.8,69.6,,57.1,,0,0,17,40.0,119.4,13.3,2,1,0,1,2,0,0.0,104,8.7,72.7,11,13,12.3,3.21,0,1,7.7,61.5,8,7,0.0,16,51.6,0,5,,,,66.5,54.4,71.6,56.5,,57.3,,1,0,16,28.6,97.6,12.5,2,1,0,1,0,2,12.5,138,10.6,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,1.95
Gerry Bohanon,77636,QB,BAYLOR,1,10.0,0,30,118,69.2,26,28,9.4,2.63,1,0,0.0,57.1,16,7,11.1,29,96.7,2,12,,,,71.5,57.9,77.1,49.3,60.0,68.2,,1,2,29,0.0,48.1,0.0,0,1,0,0,0,2,6.9,189,6.8,53.8,13,14,9.7,2.41,1,0,0.0,50.0,7,2,0.0,14,46.7,0,4,,,,71.1,40.4,76.2,28.5,,65.3,,0,2,14,0.0,20.5,0.0,0,0,0,0,0,2,14.3,55,3.9,78.6,14,15,8.1,2.74,0,0,0.0,60.0,9,5,18.2,16,53.3,2,8,,,,66.5,78.6,71.8,76.0,60.0,64.0,,1,0,16,0.0,89.3,0.0,0,1,0,0,0,0,0.0,134,8.9,0,0.0,1,1,-4.0,1.3,0,0,0.0,0.0,0,0,,1,3.3,0,0,,,,60.3,56.9,63.6,57.7,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,5.0
Justin Tomlin,78482,QB,GA SOUTHRN,1,-15.0,0,29,174,77.3,22,25,10.6,2.71,0,3,12.0,68.0,17,12,0.0,27,93.1,0,9,,,,72.2,74.7,77.1,70.3,,68.7,,3,2,27,16.7,85.1,7.4,2,0,0,0,1,1,3.7,278,11.1,84.6,13,15,8.3,2.81,0,3,20.0,73.3,11,7,0.0,16,55.2,0,6,,,,72.1,91.0,76.5,91.4,,68.7,,2,0,16,14.3,112.6,6.3,1,0,0,0,0,0,0.0,178,11.9,63.6,11,12,10.4,2.46,0,0,0.0,58.3,7,5,0.0,13,44.8,0,3,,,,66.0,38.8,71.0,39.0,,,,1,2,13,20.0,74.0,7.7,1,0,0,0,1,1,7.7,101,8.4,0,50.0,2,2,-6.0,1.85,0,0,0.0,50.0,1,0,0.0,2,6.9,0,0,,,,61.8,62.9,65.5,62.7,,,,0,0,2,,56.3,0.0,0,0,0,0,0,0,0.0,1,0.5,-3.45
Will Levis,83542,QB,KENTUCKY,1,-13.64,0,29,202,59.1,22,24,13.0,2.8,0,0,0.0,54.2,13,10,0.0,25,86.2,0,8,,,,69.0,59.1,75.2,52.9,,70.6,,1,3,26,0.0,43.8,0.0,0,1,0,1,1,1,3.8,128,5.3,70.0,20,22,8.1,2.63,0,0,0.0,63.6,14,9,0.0,23,79.3,0,8,,,,68.8,67.7,75.0,61.9,,70.6,,1,1,24,0.0,74.1,0.0,0,1,0,1,1,0,0.0,120,5.5,50.0,6,6,19.5,2.75,0,0,0.0,50.0,3,1,0.0,6,20.7,0,1,,,,64.2,41.2,68.6,41.5,,,,0,2,6,0.0,25.0,0.0,0,0,0,0,0,1,16.7,30,5.0,0,100.0,4,4,-1.8,1.7,0,0,0.0,100.0,4,0,0.0,4,13.8,0,1,,,,63.3,65.0,67.4,64.8,,,,0,0,4,,89.6,0.0,0,0,0,0,0,0,0.0,22,5.5,-0.45
Max Bortenschlager,46500,QB,FIU,1,-17.5,0,29,166,55.0,20,24,7.9,2.83,0,1,4.0,45.8,11,14,0.0,25,86.2,0,5,,,,67.8,49.7,75.4,48.6,,,,0,1,26,7.1,45.1,4.0,1,0,0,4,0,1,3.8,128,5.3,61.1,18,20,4.8,2.76,0,1,4.8,55.0,11,7,0.0,20,69.0,0,3,,,,67.2,54.9,75.0,53.7,,,,0,0,21,0.0,66.7,0.0,0,0,0,2,0,1,4.8,90,4.5,60.0,5,8,12.6,2.71,0,0,0.0,37.5,3,8,0.0,9,31.0,0,2,,,,65.1,48.1,69.8,48.1,,,,0,1,9,12.5,13.5,11.1,1,0,0,3,0,0,0.0,38,4.8,0,100.0,3,4,-2.7,2.2,0,0,0.0,75.0,3,1,0.0,4,13.8,0,0,,,,63.3,61.6,67.4,61.4,,,,0,0,4,0.0,77.1,0.0,0,0,0,1,0,0,0.0,0,0.0,0.25
N'Kosi Perry,60446,QB,FAU,1,0.0,0,29,165,60.0,20,23,15.0,3.18,2,1,4.2,43.5,10,7,16.7,25,86.2,2,3,,,,21.6,45.3,76.5,52.9,,44.3,,0,0,26,14.3,79.4,4.0,1,1,0,1,1,1,3.8,147,6.4,63.2,19,20,12.2,2.76,1,1,5.0,50.0,10,5,16.7,23,79.3,2,2,,,,32.1,45.3,76.3,55.3,,43.2,,0,0,23,20.0,80.4,4.3,1,2,0,0,1,0,0.0,96,4.8,75.0,4,6,14.5,3.8,1,0,0.0,50.0,3,3,0.0,6,20.7,0,1,,,,14.6,55.1,69.1,55.0,,,,0,0,7,0.0,80.6,0.0,0,0,0,1,0,1,14.3,53,8.8,0,100.0,3,3,-3.0,1.73,0,0,0.0,100.0,3,1,0.0,4,13.8,0,0,,,,63.3,57.5,67.4,63.9,,57.0,,0,0,4,0.0,79.2,0.0,0,1,0,0,0,0,0.0,2,0.7,4.03
Brady Olson,147415,QB,UMASS,1,-10.32,0,29,216,38.9,18,21,13.9,2.53,1,0,0.0,28.6,6,7,14.3,24,82.8,1,5,,,,68.3,29.6,75.8,27.9,,66.2,,0,1,26,14.3,37.8,4.2,1,2,0,2,1,5,19.2,74,3.5,46.7,15,18,10.1,2.44,1,0,0.0,38.9,7,4,0.0,21,72.4,0,4,,,,68.0,41.8,75.6,34.9,,66.2,,0,1,23,25.0,23.8,4.8,1,2,0,2,0,3,13.0,46,2.6,50.0,6,7,15.3,2.16,1,0,0.0,28.6,2,4,33.3,8,27.6,1,1,,,,15.7,24.5,69.5,24.9,,,,0,0,8,0.0,83.3,0.0,0,0,0,0,1,2,25.0,28,4.0,0,100.0,3,4,-2.0,1.6,1,0,0.0,75.0,3,1,0.0,5,17.2,0,0,,,,12.1,31.7,68.1,31.9,,,,0,0,5,0.0,77.1,0.0,0,0,0,0,0,0,0.0,0,0.0,1.44
Connor Bazelak,99135,QB,MISSOURI,1,12.5,0,29,229,78.3,23,24,10.1,3.04,1,0,0.0,75.0,18,4,0.0,25,86.2,0,10,,,,69.5,56.1,76.8,56.6,,55.3,,0,1,26,0.0,95.3,0.0,0,1,0,0,1,1,3.8,197,8.2,78.9,19,20,8.5,2.88,1,0,0.0,75.0,15,4,0.0,21,72.4,0,7,,,,69.3,54.6,76.6,55.0,,55.3,,0,1,22,0.0,91.7,0.0,0,1,0,0,1,1,4.5,150,7.5,87.5,8,8,7.0,3.04,0,0,0.0,87.5,7,0,0.0,8,27.6,0,4,,,,64.9,65.2,69.5,65.0,,,,0,0,8,,102.1,0.0,0,0,0,0,0,0,0.0,68,8.5,0,100.0,4,4,-3.8,2.18,0,0,0.0,100.0,4,0,0.0,4,13.8,0,1,,,,63.3,65.0,67.4,64.7,,,,0,0,4,,88.5,0.0,0,0,0,0,0,0,0.0,21,5.3,1.0
James Foster,83563,QB,CHARLOTTE,1,-33.33,0,28,136,52.4,21,23,9.4,2.82,2,0,0.0,47.8,11,17,0.0,26,92.9,0,7,,,,23.8,33.1,21.5,34.5,,50.7,,0,1,27,17.6,46.6,11.5,3,0,0,0,0,3,11.1,126,5.5,72.7,11,12,4.7,2.68,1,0,0.0,66.7,8,9,0.0,14,50.0,0,4,,,,32.2,41.6,15.0,46.7,,50.7,,0,1,15,22.2,57.3,14.3,2,0,0,0,0,2,13.3,99,8.3,36.4,11,12,13.0,2.68,1,0,0.0,33.3,4,8,0.0,14,50.0,0,3,,,,21.0,32.6,71.2,33.0,,,,0,0,14,12.5,42.4,7.1,1,0,0,0,0,1,7.1,28,2.3,0,100.0,1,1,-2.0,0.85,0,0,0.0,100.0,1,0,0.0,2,7.1,0,0,,,,61.8,58.9,65.5,58.9,,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0,-5.92
Davis Brin,77642,QB,TULSA,1,-1.59,0,28,320,76.2,21,23,12.8,3.53,1,1,4.0,56.5,13,11,18.8,28,100.0,3,8,,,,21.9,62.7,76.2,66.5,,50.6,,0,1,31,27.3,75.5,10.7,3,2,0,1,1,1,3.2,165,7.2,76.9,13,14,13.0,3.66,0,1,6.3,57.1,8,6,20.0,16,57.1,2,6,,,,17.0,63.1,75.2,62.9,,59.0,,0,0,18,33.3,87.2,12.5,2,0,0,1,0,1,5.6,126,9.0,75.0,8,9,12.4,3.35,1,0,0.0,55.6,5,5,16.7,12,42.9,1,2,,,,66.0,61.1,71.0,68.9,,51.0,,0,1,13,20.0,63.9,8.3,1,2,0,0,1,0,0.0,39,4.3,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-4.67
Cameron Rising,77663,QB,UTAH,1,-20.59,0,28,328,71.4,21,21,12.8,2.85,0,2,9.5,61.9,13,2,13.3,22,78.6,2,8,,,,71.3,87.2,76.7,78.9,,77.6,,0,0,22,0.0,97.9,0.0,0,1,0,0,1,0,0.0,143,6.8,82.4,17,17,4.2,2.38,0,0,0.0,70.6,12,2,14.3,18,64.3,2,8,,,,71.2,80.7,76.5,69.1,,77.6,,0,0,19,0.0,90.3,0.0,0,1,0,0,0,0,0.0,120,7.1,70.0,10,10,17.9,2.7,0,2,20.0,50.0,5,0,28.6,10,35.7,2,3,,,,65.4,83.8,70.1,83.1,,,,0,0,10,,101.7,0.0,0,0,0,0,1,0,0.0,59,5.9,0,100.0,6,6,-3.2,1.18,0,0,0.0,66.7,4,0,33.3,6,21.4,2,3,,,,64.6,66.9,69.1,66.6,,,,0,0,7,,82.6,0.0,0,0,0,0,0,0,0.0,36,6.0,-1.16
Chance Nolan,78493,QB,OREGON ST,1,-20.26,0,28,265,64.0,25,25,16.2,2.96,0,3,11.5,56.0,14,9,12.5,27,96.4,2,8,,,,69.2,87.7,76.5,83.9,,72.6,,0,2,29,11.1,79.8,3.7,1,1,0,0,2,1,3.4,226,9.0,76.5,17,17,10.4,2.74,0,1,5.9,64.7,11,6,15.4,18,64.3,2,4,,,,68.3,82.2,75.8,81.6,,63.2,,0,1,18,16.7,79.0,5.6,1,0,0,0,1,0,0.0,114,6.7,44.4,9,9,25.1,3.36,0,2,20.0,44.4,4,3,0.0,10,35.7,0,4,,,,65.8,83.0,70.7,76.6,,71.2,,0,1,12,0.0,88.7,0.0,0,1,0,0,1,1,8.3,129,14.3,0,100.0,1,1,-1.0,3.1,0,0,0.0,100.0,1,0,0.0,1,3.6,0,0,,,,60.3,60.8,63.6,60.6,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,17,17.0,7.62
