player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Dan Villari,129602,TE,SYRACUSE,1,0.0,0,15,304,100.0,3,3,1.3,2.3,0,0,0.0,100.0,3,0,0.0,4,26.7,0,1,,,,,25.8,71.5,77.7,73.7,57.4,66.0,0,0,4,,95.8,0.0,0,1,0,0,0,0,0.0,21,7.0,100.0,13,13,-1.0,1.56,0,0,0.0,100.0,13,0,0.0,14,93.3,0,2,,,,,29.4,72.0,78.3,73.6,55.5,66.0,0,0,14,,84.9,0.0,0,1,0,0,0,0,0.0,57,4.4,100.0,1,1,-2.0,1.6,0,0,0.0,100.0,1,0,0.0,1,6.7,0,0,,,,,60.3,61.1,63.6,61.0,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,2,2.0,0,100.0,11,11,-1.7,1.29,0,0,0.0,100.0,11,0,0.0,11,73.3,0,1,,,,,65.6,66.9,71.1,68.0,59.1,,0,0,11,,81.1,0.0,0,0,0,0,0,0,0.0,38,3.5,-2.38
Shedeur Sanders,131396,QB,COLORADO,1,-58.33,0,14,143,66.7,9,10,12.9,2.91,0,1,10.0,60.0,6,8,0.0,14,100.0,0,3,,,,,66.0,57.5,72.4,57.0,,60.0,0,0,14,50.0,121.3,28.6,4,0,0,1,1,0,0.0,86,8.6,83.3,6,6,16.0,3.02,0,1,16.7,83.3,5,5,0.0,9,64.3,0,3,,,,,65.1,69.6,71.4,69.1,,60.0,0,0,9,60.0,158.3,33.3,3,0,0,0,1,0,0.0,84,14.0,33.3,3,4,6.7,2.7,0,0,0.0,25.0,1,3,0.0,5,35.7,0,0,,,,,63.3,41.2,68.1,41.4,,,0,0,5,33.3,39.6,20.0,1,0,0,1,0,0,0.0,2,0.5,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-13.5
Camden Orth,108965,QB,BOWL GREEN,1,27.78,0,13,122,50.0,8,10,13.1,3.08,0,0,0.0,30.0,3,5,25.0,12,92.3,1,1,,,,,27.1,28.1,73.2,26.0,,56.0,1,0,13,20.0,72.9,8.3,1,1,0,1,1,3,23.1,23,2.3,50.0,6,9,12.2,3.01,1,0,0.0,22.2,2,4,33.3,11,84.6,1,0,,,,,26.4,30.0,72.7,27.5,,56.0,1,0,11,25.0,39.6,9.1,1,1,0,1,0,2,18.2,21,2.3,50.0,2,2,16.0,3.0,0,0,0.0,50.0,1,1,0.0,2,15.4,0,1,,,,,62.7,32.0,67.2,30.5,,,0,0,3,0.0,95.8,0.0,0,0,0,0,1,1,33.3,2,1.0,0,,0,1,,2.2,1,0,0.0,0.0,0,0,,1,7.7,0,0,,,,,60.3,59.7,63.6,60.0,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,-1.33
Drew Allar,164157,QB,PENN STATE,1,5.56,0,13,266,63.6,11,12,8.7,2.66,0,0,0.0,50.0,6,4,14.3,12,92.3,1,4,,,,,68.6,63.9,74.2,55.9,,70.0,0,0,13,0.0,71.2,0.0,0,0,0,1,0,0,0.0,79,6.6,55.6,9,9,10.1,2.59,0,0,0.0,44.4,4,2,20.0,9,69.2,1,3,,,,,68.3,66.6,73.8,57.5,,70.0,0,0,9,0.0,62.3,0.0,0,0,0,0,0,0,0.0,50,5.6,100.0,2,4,2.5,2.6,0,0,0.0,50.0,2,2,0.0,4,30.8,0,1,,,,,63.8,47.9,68.1,48.0,,,0,0,5,0.0,74.0,0.0,0,0,0,2,0,0,0.0,29,7.3,0,,0,1,,1.8,0,0,0.0,0.0,0,0,,1,7.7,0,0,,,,,60.3,58.7,63.6,60.0,,,0,0,1,,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0,1.69
Tommy Ulatowski,163150,QB,KENT STATE,1,60.0,0,12,201,50.0,6,8,10.0,2.58,1,0,0.0,25.0,2,4,33.3,10,83.3,1,1,,,,,68.6,47.8,73.3,51.6,,51.6,1,0,13,50.0,39.6,20.0,2,0,0,0,0,0,0.0,18,2.3,33.3,3,5,6.0,2.23,2,0,0.0,0.0,0,2,100.0,6,50.0,1,0,,,,,68.1,27.4,72.4,26.7,,51.6,0,0,7,50.0,39.6,16.7,1,0,0,0,0,1,14.3,0,0.0,75.0,4,5,10.0,2.72,0,0,0.0,60.0,3,3,0.0,6,50.0,0,1,,,,,64.9,56.8,69.5,56.7,,,1,0,8,33.3,65.4,16.7,1,0,0,0,0,0,0.0,16,3.2,0,100.0,1,2,-2.0,1.95,1,0,0.0,50.0,1,1,0.0,2,16.7,0,0,,,,,61.8,23.9,65.5,24.6,,,0,0,2,0.0,56.3,0.0,0,0,0,0,0,1,50.0,-2,-1.0,3.2
Bennett Meredith,157189,QB,PURDUE,1,66.67,0,10,273,80.0,5,5,4.8,2.76,0,0,0.0,60.0,3,2,25.0,8,80.0,1,1,,,,,20.0,46.4,73.3,59.4,,44.1,0,0,9,100.0,72.9,25.0,2,1,0,0,0,0,0.0,25,5.0,66.7,3,3,2.3,2.06,0,0,0.0,33.3,1,1,50.0,5,50.0,1,0,,,,,17.5,37.5,72.8,50.4,,44.1,0,0,6,100.0,42.4,20.0,1,1,0,0,0,0,0.0,9,3.0,100.0,4,4,2.8,2.88,0,0,0.0,100.0,4,1,0.0,5,50.0,0,1,,,,,63.8,71.4,68.1,71.1,,,0,0,5,100.0,94.8,20.0,1,0,0,0,0,0,0.0,27,6.8,0,100.0,2,2,-3.0,1.3,0,0,0.0,100.0,2,0,0.0,2,20.0,0,0,,,,,61.8,62.8,65.5,62.6,,,0,0,2,,89.6,0.0,0,0,0,0,0,0,0.0,11,5.5,3.75
Jackson Arnold,173684,QB,OKLAHOMA,1,-33.33,0,10,261,57.1,7,7,11.1,2.94,0,0,0.0,57.1,4,2,0.0,8,80.0,0,3,,,,,72.1,68.5,73.4,58.1,,68.6,0,0,8,0.0,69.9,0.0,0,1,0,0,0,0,0.0,34,4.9,66.7,6,6,1.5,2.79,0,0,0.0,66.7,4,3,0.0,7,70.0,0,3,,,,,72.1,72.6,73.3,63.3,,68.6,0,0,7,0.0,75.7,0.0,0,1,0,0,0,0,0.0,26,4.3,33.3,3,3,20.3,2.67,0,0,0.0,33.3,1,0,0.0,3,30.0,0,0,,,,,62.7,48.8,66.6,49.0,,,0,0,3,,42.4,0.0,0,0,0,0,0,0,0.0,7,2.3,0,50.0,2,2,-4.0,2.0,0,0,0.0,50.0,1,1,0.0,2,20.0,0,0,,,,,61.8,54.4,65.5,54.5,,,0,0,2,0.0,56.3,0.0,0,0,0,0,0,0,0.0,-1,-0.5,-2.0
Ethan Crawford,173571,QB,SO MISS,1,-66.67,0,10,296,50.0,4,4,25.0,3.94,0,1,25.0,50.0,2,7,0.0,10,100.0,0,3,,,,,19.4,52.6,73.5,37.6,,67.7,0,0,10,42.9,135.4,30.0,3,3,0,0,1,1,10.0,52,13.0,100.0,1,1,-4.0,4.18,0,0,0.0,100.0,1,4,0.0,5,50.0,0,2,,,,,14.7,47.2,72.8,27.2,,67.7,0,0,5,25.0,139.6,20.0,1,3,0,0,1,1,20.0,8,8.0,33.3,3,3,34.7,3.7,0,1,33.3,33.3,1,3,0.0,5,50.0,0,1,,,,,63.8,62.8,68.1,62.6,,,0,0,5,66.7,81.9,40.0,2,0,0,0,0,0,0.0,44,14.7,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,6.67
Levi Williams,98365,QB,UTAH ST,1,75.0,0,9,329,100.0,4,5,18.5,3.47,0,1,16.7,40.0,2,5,50.0,9,100.0,2,1,,,,,66.5,76.7,72.0,91.2,,49.3,0,0,10,20.0,58.8,11.1,1,3,0,1,0,0,0.0,28,5.6,100.0,3,4,18.7,2.86,0,1,20.0,25.0,1,3,66.7,5,55.6,2,0,,,,,65.7,85.8,71.2,90.1,,58.3,0,0,6,33.3,39.6,20.0,1,0,0,1,0,0,0.0,3,0.8,100.0,1,1,18.0,4.23,0,0,0.0,100.0,1,2,0.0,4,44.4,0,1,,,,,63.3,55.4,67.4,73.1,,50.2,0,0,4,0.0,118.8,0.0,0,3,0,0,0,0,0.0,25,25.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,24.25
AJ Bianco,158232,QB,NEVADA,1,75.0,0,9,239,60.0,5,5,5.8,3.24,0,0,0.0,60.0,3,5,0.0,8,88.9,0,3,,,,,64.9,43.1,71.2,36.2,,61.8,0,1,8,20.0,33.3,12.5,1,2,0,0,0,1,12.5,25,5.0,25.0,4,4,6.5,3.0,0,0,0.0,25.0,1,4,0.0,7,77.8,0,1,,,,,64.6,38.9,71.0,30.0,,61.8,0,2,7,25.0,0.0,14.3,1,2,0,0,0,1,14.3,6,1.5,100.0,2,2,1.0,3.4,0,0,0.0,100.0,2,2,0.0,2,22.2,0,2,,,,,61.8,57.4,65.5,57.4,,,0,0,2,0.0,106.3,0.0,0,0,0,0,0,0,0.0,19,9.5,0,0.0,1,1,-1.0,1.9,0,0,0.0,0.0,0,1,,1,11.1,0,0,,,,,60.3,54.8,63.6,55.3,,,0,1,1,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,8.0
Max Brown,157756,QB,FLORIDA,1,25.0,0,8,163,100.0,5,5,13.0,3.51,0,0,0.0,80.0,4,2,20.0,8,100.0,1,3,,,,,68.2,71.9,73.5,58.6,,72.4,0,0,8,50.0,113.3,12.5,1,2,0,0,0,0,0.0,56,11.2,100.0,4,4,14.5,2.98,0,0,0.0,75.0,3,0,25.0,5,62.5,1,3,,,,,67.9,77.5,73.1,59.4,,76.7,0,0,5,,115.6,0.0,0,1,0,0,0,0,0.0,49,12.3,100.0,1,1,7.0,4.4,0,0,0.0,100.0,1,2,0.0,3,37.5,0,0,,,,,62.7,52.6,66.6,58.5,,57.3,0,0,3,50.0,95.8,33.3,1,1,0,0,0,0,0.0,7,7.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-5.25
Jensen Jones,133209,QB,AIR FORCE,1,33.33,0,7,101,40.0,5,6,16.2,2.57,1,0,0.0,16.7,1,4,50.0,7,100.0,1,1,,,,66.7,49.6,49.9,25.4,40.3,60.8,60.7,0,0,9,25.0,51.4,14.3,1,0,0,0,0,0,0.0,35,5.8,0.0,2,3,13.5,2.25,1,0,0.0,0.0,0,3,,4,57.1,0,0,,,,,47.7,48.0,23.7,33.0,,60.7,0,0,6,33.3,39.6,25.0,1,0,0,0,0,0,0.0,0,0.0,66.7,3,3,18.0,3.0,0,0,0.0,33.3,1,1,50.0,3,42.9,1,1,,,,66.7,63.7,60.4,67.4,60.0,60.8,,0,0,3,0.0,78.5,0.0,0,0,0,0,0,0,0.0,35,11.7,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,11.67
Ty Simpson,157008,QB,ALABAMA,1,-25.0,0,7,103,100.0,5,5,8.4,2.87,0,0,0.0,80.0,4,1,20.0,6,85.7,1,3,,,,,13.4,60.8,71.2,67.7,,55.1,0,0,6,0.0,108.3,0.0,0,1,0,0,0,1,16.7,50,10.0,100.0,4,4,4.8,2.66,0,0,0.0,75.0,3,1,25.0,5,71.4,1,2,,,,,12.1,49.7,71.0,55.9,,55.1,0,0,5,0.0,84.4,0.0,0,1,0,0,0,1,20.0,19,4.8,100.0,1,2,23.0,2.75,1,0,0.0,50.0,1,0,0.0,2,28.6,0,1,,,,,61.8,74.7,65.5,74.2,,,0,0,2,,95.8,0.0,0,0,0,0,0,0,0.0,31,15.5,0,,0,1,,1.6,1,0,0.0,0.0,0,0,,1,14.3,0,0,,,,,60.3,59.7,63.6,60.0,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,10.75
Brock Glenn,170335,QB,FLORIDA ST,1,-66.67,0,6,167,50.0,2,2,11.5,2.75,0,1,33.3,50.0,1,2,0.0,4,66.7,0,1,,,,,14.7,62.6,71.0,61.6,,60.5,0,0,5,0.0,95.8,0.0,0,1,0,0,0,0,0.0,28,14.0,66.7,3,3,6.0,3.23,0,1,25.0,66.7,2,2,0.0,4,66.7,0,1,,,,,65.5,83.9,71.0,88.4,,60.5,0,0,5,0.0,106.3,0.0,0,1,0,0,0,0,0.0,35,11.7,,0,0,,3.1,0,0,,,0,1,,2,33.3,0,0,,,,,9.6,26.7,65.5,60.0,,57.0,0,0,2,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,,0,100.0,1,1,-5.0,4.05,0,0,0.0,100.0,1,1,0.0,2,33.3,0,0,,,,,61.8,54.2,65.5,60.6,,57.0,0,0,2,0.0,95.8,0.0,0,1,0,0,0,0,0.0,7,7.0,-11.67
Ty Thompson,146568,QB,OREGON,1,40.0,0,6,264,66.7,6,6,10.2,2.2,0,1,16.7,66.7,4,1,0.0,6,100.0,0,3,,,,,69.7,70.5,73.0,69.4,,62.6,0,1,6,0.0,98.6,0.0,0,0,0,0,1,1,16.7,59,9.8,60.0,5,5,11.8,2.34,0,1,20.0,60.0,3,1,0.0,5,83.3,0,2,,,,,69.7,70.3,72.8,69.2,,62.6,0,1,5,0.0,87.9,0.0,0,0,0,0,1,1,20.0,43,8.6,100.0,1,1,2.0,1.5,0,0,0.0,100.0,1,0,0.0,1,16.7,0,1,,,,,60.3,60.8,63.6,60.6,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,16,16.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,7.4
Evan Bullock,170452,QB,LA TECH,1,75.0,0,6,208,50.0,2,4,7.0,2.78,1,0,0.0,25.0,1,2,0.0,5,83.3,0,1,,,,,63.8,35.5,68.6,35.5,,,0,1,5,50.0,1.0,20.0,1,0,0,1,0,1,20.0,13,3.3,50.0,2,4,7.0,2.78,1,0,0.0,25.0,1,2,0.0,5,83.3,0,1,,,,,63.8,35.5,68.6,35.5,,,0,1,5,50.0,1.0,20.0,1,0,0,1,0,1,20.0,13,3.3,100.0,1,1,-1.0,1.8,0,0,0.0,100.0,1,0,0.0,1,16.7,0,0,,,,,60.3,60.6,63.6,60.4,,,0,0,1,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0,0,100.0,1,1,-1.0,1.8,0,0,0.0,100.0,1,0,0.0,1,16.7,0,0,,,,,60.3,60.6,63.6,60.4,,,0,0,1,,100.0,0.0,0,0,0,0,0,0,0.0,8,8.0,4.75
Cam Skattebo,147787,HB,ARIZONA ST,1,-25.0,0,6,110,33.3,6,6,24.5,4.02,0,0,0.0,33.3,2,4,0.0,6,100.0,0,1,,,,,71.6,45.4,0.0,29.8,48.3,67.8,0,1,7,0.0,21.5,0.0,0,0,0,0,0,1,14.3,45,7.5,50.0,2,2,14.5,4.65,0,0,0.0,50.0,1,1,0.0,2,33.3,0,0,,,,66.7,71.9,57.7,0.0,52.7,53.7,67.8,0,0,2,0.0,72.9,0.0,0,0,0,0,0,0,0.0,14,7.0,25.0,4,4,29.5,3.7,0,0,0.0,25.0,1,3,0.0,4,66.7,0,1,,,,,63.8,34.2,72.5,29.6,56.4,,0,1,5,0.0,19.8,0.0,0,0,0,0,0,1,20.0,31,7.8,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,66.7,61.0,62.1,70.2,,62.8,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.75
Spencer Sanders,77660,QB,OLE MISS,1,33.33,0,5,226,100.0,3,3,7.7,2.17,0,0,0.0,66.7,2,0,33.3,3,60.0,1,1,,,,,64.8,73.3,68.6,68.0,,63.3,0,0,3,,72.9,0.0,0,0,0,0,0,0,0.0,11,3.7,100.0,3,3,4.7,2.23,0,0,0.0,66.7,2,0,33.3,3,60.0,1,1,,,,,64.8,73.3,68.6,68.0,,63.3,0,0,3,,70.1,0.0,0,0,0,0,0,0,0.0,6,2.0,100.0,2,2,1.0,1.35,0,0,0.0,100.0,2,0,0.0,2,40.0,0,1,,,,,61.8,62.8,65.5,62.6,,,0,0,2,,158.3,0.0,0,0,0,0,1,0,0.0,55,27.5,0,100.0,2,2,-3.5,1.45,0,0,0.0,100.0,2,0,0.0,2,40.0,0,1,,,,,61.8,62.8,65.5,62.6,,,0,0,2,,158.3,0.0,0,0,0,0,1,0,0.0,50,25.0,25.5
Jalon Jones,104762,QB,CHARLOTTE,1,-50.0,0,5,136,66.7,3,3,7.0,2.25,0,0,0.0,66.7,2,1,0.0,4,80.0,0,1,,,,,67.9,44.6,71.0,57.5,,47.6,0,0,5,100.0,86.8,25.0,1,0,0,0,0,0,0.0,21,7.0,100.0,2,2,-1.5,2.07,0,0,0.0,100.0,2,1,0.0,3,60.0,0,0,,,,,67.7,44.1,70.4,60.2,,47.6,0,0,3,100.0,87.5,33.3,1,0,0,0,0,0,0.0,10,5.0,50.0,2,2,10.0,2.05,0,0,0.0,50.0,1,0,0.0,2,40.0,0,1,,,,,62.7,58.2,66.6,58.1,,,0,0,3,,70.8,0.0,0,0,0,0,0,0,0.0,13,6.5,0,100.0,1,1,-4.0,1.3,0,0,0.0,100.0,1,0,0.0,1,20.0,0,0,,,,,60.3,61.1,63.6,61.0,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,2,2.0,1.5
Mikele Colasurdo,123851,QB,GA STATE,1,-75.0,0,5,175,50.0,2,2,21.5,2.93,0,1,50.0,50.0,1,1,0.0,3,60.0,0,2,,,,,62.7,79.1,69.1,71.0,,64.9,0,0,3,0.0,95.8,0.0,0,1,0,0,0,0,0.0,41,20.5,75.0,4,4,8.5,2.14,0,1,25.0,75.0,3,1,0.0,5,100.0,0,2,,,,,63.8,78.3,69.8,71.4,,64.9,0,0,5,0.0,104.2,0.0,0,1,0,0,0,0,0.0,38,9.5,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,100.0,2,2,-4.5,0.95,0,0,0.0,100.0,2,0,0.0,2,40.0,0,0,,,,,61.8,62.8,65.5,62.6,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,-3,-1.5,-9.5
Tahj Bullock,144070,QB,AKRON,1,66.67,0,5,102,100.0,2,3,2.0,3.02,0,0,0.0,66.7,2,4,0.0,5,100.0,0,1,,,,,71.7,64.2,72.4,64.6,,60.9,0,0,5,50.0,109.7,40.0,2,0,0,1,1,0,0.0,8,2.7,,0,0,,3.2,0,0,,,0,1,,1,20.0,0,0,,,,,71.9,60.7,71.6,60.0,,60.9,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,100.0,2,3,2.0,2.98,0,0,0.0,66.7,2,3,0.0,4,80.0,0,1,,,,,63.3,67.3,67.4,67.0,,,0,0,4,33.3,109.7,25.0,1,0,0,1,1,0,0.0,8,2.7,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,2.67
Gavin Kuld,176573,QB,COLORADO,1,50.0,0,5,143,33.3,3,3,4.3,3.32,0,0,0.0,33.3,1,2,0.0,5,100.0,0,1,,,,,17.5,24.9,72.0,28.3,,35.0,0,1,6,50.0,20.8,20.0,1,1,0,0,0,1,16.7,22,7.3,0.0,1,1,-7.0,3.93,0,0,0.0,0.0,0,1,,3,60.0,0,0,,,,,14.3,21.5,71.4,24.4,,35.0,0,1,3,100.0,0.0,33.3,1,1,0,0,0,1,33.3,0,0.0,50.0,2,2,10.0,2.4,0,0,0.0,50.0,1,1,0.0,2,40.0,0,1,,,,,62.7,63.4,66.6,63.2,,,0,0,3,0.0,89.6,0.0,0,0,0,0,0,0,0.0,22,11.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,11.0
Jordan Travis,77615,QB,FLORIDA ST,1,-66.67,0,4,167,50.0,4,4,17.0,2.8,0,0,0.0,50.0,2,0,0.0,4,100.0,0,1,,,,,65.2,54.4,70.1,38.5,,69.2,0,0,4,,65.6,0.0,0,0,0,0,0,1,25.0,21,5.3,100.0,1,1,-3.0,2.7,0,0,0.0,100.0,1,0,0.0,1,25.0,0,0,,,,,63.7,82.4,69.1,61.0,,69.2,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0,33.3,3,3,23.7,2.83,0,0,0.0,33.3,1,0,0.0,3,75.0,0,1,,,,,62.7,34.8,66.6,35.3,,,0,0,3,,54.9,0.0,0,0,0,0,0,1,33.3,18,6.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,3.0
Brady Lichtenberg,144226,QB,CINCINNATI,1,-50.0,0,4,138,66.7,3,3,6.3,3.3,0,0,0.0,66.7,2,2,0.0,4,100.0,0,1,,,,,5.1,27.8,71.0,26.1,,54.5,0,0,4,50.0,92.4,25.0,1,0,0,0,0,2,50.0,25,8.3,100.0,1,1,8.0,3.9,0,0,0.0,100.0,1,1,0.0,1,25.0,0,1,,,,,1.0,43.3,70.1,47.8,,54.5,0,0,1,0.0,118.8,0.0,0,0,0,0,0,1,100.0,22,22.0,50.0,2,2,5.5,3.1,0,0,0.0,50.0,1,1,0.0,3,75.0,0,0,,,,,62.7,27.0,66.6,27.2,,,0,0,3,100.0,56.3,33.3,1,0,0,0,0,1,33.3,3,1.5,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-20.5
Chandler Morris,122938,QB,TCU,1,-66.67,0,4,305,66.7,3,3,9.3,2.8,0,0,0.0,66.7,2,2,0.0,3,75.0,0,1,,,,,62.7,55.2,68.6,54.8,,,0,0,3,0.0,84.0,0.0,0,0,0,0,0,0,0.0,19,6.3,66.7,3,3,9.3,2.8,0,0,0.0,66.7,2,2,0.0,3,75.0,0,1,,,,,62.7,55.2,68.6,54.8,,,0,0,3,0.0,84.0,0.0,0,0,0,0,0,0,0.0,19,6.3,,0,1,,1.4,1,0,0.0,0.0,0,0,,1,25.0,0,0,,,,,60.3,59.7,63.6,60.0,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,1,,1.4,1,0,0.0,0.0,0,0,,1,25.0,0,0,,,,,60.3,59.7,63.6,60.0,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,-6.33
Jack Turner,162969,QB,LA TECH,1,-25.0,0,4,208,33.3,3,4,21.3,2.48,0,0,0.0,25.0,1,2,0.0,4,100.0,0,0,,,,,63.3,52.0,69.8,51.3,,,1,0,4,0.0,39.6,0.0,0,0,0,0,0,0,0.0,6,1.5,33.3,3,4,21.3,2.48,0,0,0.0,25.0,1,2,0.0,4,100.0,0,0,,,,,63.3,52.0,69.8,51.3,,,1,0,4,0.0,39.6,0.0,0,0,0,0,0,0,0.0,6,1.5,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-1.5
Desmond Trotter,83552,QB,S ALABAMA,1,-100.0,0,4,288,50.0,2,2,9.0,2.97,0,0,0.0,50.0,1,2,0.0,3,75.0,0,2,,,,,64.8,78.3,70.7,65.8,,70.2,0,0,3,0.0,79.2,0.0,0,1,0,0,0,0,0.0,17,8.5,100.0,2,2,0.5,2.1,0,0,0.0,100.0,2,0,0.0,2,50.0,0,1,,,,,64.4,81.0,70.4,72.5,,63.2,0,0,2,,108.3,0.0,0,0,0,0,0,0,0.0,20,10.0,0.0,1,1,10.0,3.3,0,0,0.0,0.0,0,2,,2,50.0,0,1,,,,,61.8,62.2,65.5,54.8,,63.1,0,0,2,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0,0,100.0,1,1,-7.0,1.9,0,0,0.0,100.0,1,0,0.0,1,25.0,0,0,,,,,60.3,61.1,63.6,61.0,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0,-10.0
