player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_grades_run_defense,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_grades_run_defense,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_grades_run_defense,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_grades_run_defense,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
T.J. Finley,124093,QB,AUBURN,1,7.14,0,35,115,42.3,26,26,12.6,2.93,0,0,0.0,42.3,11,13,0.0,29,82.9,0,10,,,,69.3,62.7,76.4,62.2,,59.5,,0,0,30,7.7,76.0,3.4,1,2,0,0,1,0,0.0,161,6.2,50.0,18,18,10.2,2.9,0,0,0.0,50.0,9,11,0.0,21,60.0,0,6,,,,68.7,64.0,75.9,63.8,,59.5,,0,0,22,9.1,68.1,4.8,1,2,0,0,0,0,0.0,105,5.8,57.1,14,14,9.3,2.51,0,0,0.0,57.1,8,3,0.0,14,40.0,0,4,,,,66.2,61.9,71.2,61.6,,,,0,0,14,0.0,98.2,0.0,0,0,0,0,1,0,0.0,83,5.9,0,100.0,6,6,-2.2,1.82,0,0,0.0,100.0,6,1,0.0,6,17.1,0,0,,,,64.2,66.2,68.6,65.9,,,,0,0,6,0.0,85.4,0.0,0,0,0,0,0,0,0.0,27,4.5,0.1
Emory Jones,82111,QB,FLORIDA,1,-6.67,0,35,163,66.7,21,24,9.1,2.67,1,1,4.2,54.2,13,12,7.1,27,77.1,1,10,,,66.7,41.4,71.2,76.7,65.8,89.3,64.6,,2,0,27,16.7,83.7,7.4,2,1,0,0,0,0,0.0,210,8.8,68.4,19,20,6.5,2.48,1,0,0.0,65.0,13,7,0.0,23,65.7,0,6,,,,38.8,64.8,76.3,60.4,,64.6,,0,0,23,28.6,88.8,8.7,2,1,0,0,0,0,0.0,156,7.8,80.0,10,12,5.5,2.52,0,1,8.3,58.3,7,5,12.5,12,34.3,1,5,,,66.7,66.3,77.9,71.2,71.0,89.3,,,2,0,12,0.0,85.4,0.0,0,0,0,0,0,0,0.0,100,8.3,0,87.5,8,8,-1.5,1.91,0,0,0.0,87.5,7,0,0.0,8,22.9,0,1,,,,64.9,61.9,69.5,61.6,,,,0,0,8,,90.6,0.0,0,0,0,0,0,0,0.0,46,5.8,0.53
Timmy McClain,144488,QB,USF,1,-1.7,0,34,327,46.7,15,18,12.7,3.94,1,0,0.0,33.3,6,16,14.3,25,73.5,1,3,,,,18.8,28.1,9.8,27.2,,58.5,,0,1,25,31.3,19.9,20.0,5,2,0,2,0,3,12.0,57,3.2,69.2,13,16,6.5,3.78,1,0,0.0,56.3,9,12,0.0,21,61.8,0,3,,,,27.2,44.5,75.1,40.7,,58.5,,0,0,21,25.0,70.1,14.3,3,2,0,2,0,1,4.8,81,5.1,63.6,11,11,7.6,2.55,0,0,0.0,54.5,6,4,14.3,13,38.2,1,1,,,,20.3,27.7,0.0,28.9,,,,0,1,13,50.0,27.8,15.4,2,0,0,0,0,2,15.4,48,4.4,0,100.0,9,9,-2.4,1.58,0,0,0.0,100.0,9,0,0.0,9,26.5,0,1,,,,65.1,67.5,69.8,67.2,,,,0,0,9,,100.0,0.0,0,0,0,0,0,0,0.0,72,8.0,-0.7
Will Rogers,124184,QB,MISS STATE,1,-19.05,0,34,227,80.0,25,25,12.1,2.81,0,2,8.0,76.0,19,0,5.0,25,73.5,1,14,,,,67.7,92.8,74.3,92.5,,,,0,0,25,,157.1,0.0,0,0,0,0,5,0,0.0,331,13.2,89.3,28,28,6.9,2.43,0,2,7.1,85.7,24,0,4.0,28,82.4,1,13,,,,68.0,92.7,74.6,92.4,,,,0,0,28,,156.4,0.0,0,0,0,0,4,0,0.0,337,12.0,66.7,6,6,15.3,2.35,0,0,0.0,66.7,4,0,0.0,6,17.6,0,3,,,,64.2,70.1,68.6,69.7,,,,0,0,6,,132.6,0.0,0,0,0,0,1,0,0.0,51,8.5,0,100.0,9,9,-2.1,1.3,0,0,0.0,100.0,9,0,0.0,9,26.5,0,2,,,,65.1,67.6,69.8,67.3,,,,0,0,9,,93.1,0.0,0,0,0,0,0,0,0.0,57,6.3,-3.54
Donovan Smith,73929,QB,TEXAS TECH,1,8.93,0,34,315,34.6,26,27,19.8,2.71,0,1,3.2,25.9,7,15,22.2,32,94.1,2,5,,,,22.2,31.6,16.2,37.7,,44.6,,0,0,36,26.7,39.6,12.5,4,1,0,1,0,3,8.3,74,2.7,33.3,21,21,18.4,2.48,0,1,4.2,28.6,6,10,14.3,25,73.5,1,4,,,,20.1,34.5,75.3,39.7,,44.6,,0,0,28,30.0,40.4,12.0,3,1,0,0,0,2,7.1,67,3.2,57.1,7,8,16.9,3.09,0,0,0.0,37.5,3,5,25.0,9,26.5,1,1,,,,65.6,42.4,0.0,46.7,,,,0,0,11,20.0,45.8,11.1,1,0,0,1,0,1,9.1,16,2.0,0,100.0,2,2,-5.5,1.55,0,0,0.0,100.0,2,0,0.0,2,5.9,0,0,,,,62.7,60.3,66.6,60.2,,,,0,0,3,,85.4,0.0,0,0,0,0,0,0,0.0,9,4.5,-1.19
KJ Jefferson,99129,QB,ARKANSAS,1,-21.25,0,34,111,70.8,24,24,12.0,2.91,0,4,16.0,66.7,16,11,5.9,27,79.4,1,10,,,,72.2,90.3,76.9,90.3,,68.3,,0,0,28,18.2,147.7,7.4,2,1,0,0,3,0,0.0,291,12.1,87.5,16,16,5.9,2.42,0,2,11.8,81.3,13,5,7.1,18,52.9,1,8,,,,72.1,90.1,76.4,90.9,,65.6,,0,0,19,40.0,157.6,11.1,2,0,0,0,3,0,0.0,197,12.3,64.3,14,15,11.8,2.84,0,2,13.3,60.0,9,7,0.0,16,47.1,0,4,,,,66.5,75.6,71.6,72.1,,64.3,,0,0,16,0.0,87.9,0.0,0,1,0,1,0,0,0.0,129,8.6,0,100.0,6,7,-4.7,1.5,0,0,0.0,85.7,6,1,0.0,7,20.6,0,2,,,,64.6,64.1,69.1,63.8,,,,0,0,7,0.0,87.5,0.0,0,0,0,1,0,0,0.0,35,5.0,-3.71
Skylar Thompson,60417,QB,KANSAS ST,1,-11.69,0,34,199,56.0,25,28,8.5,3.85,0,1,3.4,50.0,14,23,0.0,33,97.1,0,6,,,,69.5,54.2,75.6,55.5,,54.1,,1,0,34,21.7,66.5,15.2,5,0,0,2,0,0,0.0,153,5.5,60.0,20,22,8.6,3.96,0,1,4.3,54.5,12,19,0.0,27,79.4,0,5,,,,69.1,54.4,75.1,56.0,,54.1,,1,0,28,26.3,73.5,18.5,5,0,0,1,0,0,0.0,137,6.2,50.0,6,7,6.5,3.09,0,0,0.0,42.9,3,4,0.0,7,20.6,0,1,,,,64.6,58.2,69.1,58.0,,,,0,0,7,0.0,50.3,0.0,0,0,0,1,0,0,0.0,21,3.0,0,100.0,1,1,-2.0,1.5,0,0,0.0,100.0,1,0,0.0,1,2.9,0,0,,,,60.3,60.8,63.6,60.6,,,,0,0,1,,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0,-3.23
Phil Jurkovec,83533,QB,BOSTON COL,1,10.0,0,33,121,50.0,20,22,12.0,3.94,0,2,8.0,40.9,9,19,10.0,31,93.9,1,8,,,,72.0,57.4,77.3,41.8,,75.0,,1,1,34,21.1,61.6,12.9,4,5,0,1,1,3,8.8,154,7.0,52.6,19,20,9.7,3.48,0,1,4.3,40.0,8,12,20.0,26,78.8,2,7,,,,71.9,49.0,77.0,31.6,,73.2,,1,1,29,16.7,57.7,7.7,2,4,0,0,1,3,10.3,127,6.4,66.7,3,4,14.3,5.3,0,1,25.0,50.0,2,7,0.0,7,21.2,0,1,,,,64.6,90.2,69.1,86.3,,64.3,,0,0,7,28.6,65.6,28.6,2,1,0,1,0,0,0.0,21,5.3,0,100.0,2,2,-6.0,2.75,0,0,0.0,50.0,1,0,50.0,2,6.1,1,0,,,,61.8,62.9,65.5,62.7,,,,0,0,2,,56.3,0.0,0,0,0,0,0,0,0.0,-6,-3.0,-1.1
Grayson McCall,98002,QB,COAST CAR,1,-3.08,0,33,141,76.9,26,26,12.2,2.61,0,3,11.5,76.9,20,6,0.0,31,93.9,0,18,,,,71.9,87.6,76.7,86.3,,69.0,,0,0,31,16.7,152.9,3.2,1,4,0,0,5,0,0.0,294,11.3,80.0,15,15,8.3,2.63,0,1,6.7,80.0,12,6,0.0,20,60.6,0,10,,,,71.7,81.5,76.0,78.8,,69.0,,0,0,20,16.7,139.9,5.0,1,4,0,0,2,0,0.0,121,8.1,76.9,13,13,14.2,2.44,0,2,15.4,76.9,10,0,0.0,13,39.4,0,9,,,,66.0,84.6,71.0,83.7,,,,0,0,13,,157.9,0.0,0,0,0,0,3,0,0.0,192,14.8,0,100.0,2,2,-3.0,1.75,0,0,0.0,100.0,2,0,0.0,2,6.1,0,1,,,,61.8,62.9,65.5,62.7,,,,0,0,2,,106.3,0.0,0,0,0,0,0,0,0.0,19,9.5,6.7
Jayden Daniels,97993,QB,ARIZONA ST,1,-10.0,0,33,110,60.0,20,21,12.9,3.39,0,0,0.0,57.1,12,9,0.0,27,81.8,0,8,,,,70.1,51.3,76.2,45.6,,64.0,,0,1,28,33.3,60.4,11.1,3,3,0,1,0,1,3.6,154,7.3,65.2,23,25,8.4,3.06,0,0,0.0,60.0,15,9,0.0,30,90.9,0,7,,,,70.3,56.6,76.4,50.8,,66.7,,0,0,31,33.3,76.1,10.0,3,2,0,2,0,0,0.0,144,5.8,50.0,2,2,26.0,3.83,0,0,0.0,50.0,1,1,0.0,3,9.1,0,1,,,,62.7,35.6,66.6,38.8,,57.3,,0,1,3,0.0,50.0,0.0,0,1,0,0,0,1,33.3,22,11.0,0,80.0,5,6,-2.6,1.95,0,0,0.0,66.7,4,1,0.0,6,18.2,0,0,,,,64.2,57.2,68.6,57.1,,,,0,0,6,0.0,70.1,0.0,0,0,0,1,0,0,0.0,12,2.0,5.24
Mikey Keene,70961,QB,UCF,1,-5.95,0,32,323,80.0,20,21,7.3,2.6,0,0,0.0,71.4,15,3,6.3,24,75.0,1,9,,,,27.0,73.6,75.8,65.1,,75.5,,0,0,26,33.3,123.5,4.2,1,2,0,1,2,1,3.8,152,7.2,90.0,20,21,3.5,1.85,0,0,0.0,81.0,17,1,5.6,22,68.8,1,8,,,,26.3,75.6,75.7,61.2,,87.5,,0,0,24,100.0,108.7,4.5,1,0,0,1,1,1,4.2,132,6.3,75.0,8,8,6.9,3.06,0,0,0.0,75.0,6,2,0.0,10,31.3,0,3,,,,65.4,64.5,70.1,73.7,,51.1,,0,0,10,0.0,143.8,0.0,0,2,0,0,1,0,0.0,76,9.5,0,100.0,8,8,-2.5,1.11,0,0,0.0,100.0,8,0,0.0,8,25.0,0,2,,,,64.9,67.2,69.5,66.9,,,,0,0,8,,95.8,0.0,0,0,0,0,0,0,0.0,56,7.0,3.21
Jalon Daniels,122555,QB,KANSAS,1,6.58,0,32,198,76.2,21,24,9.0,2.7,1,1,4.2,62.5,15,8,6.3,25,78.1,1,10,,,,70.5,67.2,76.0,56.5,,78.4,,0,1,25,12.5,101.7,4.0,1,0,0,2,2,2,8.0,214,8.9,82.4,17,19,5.5,2.38,0,1,5.3,68.4,13,6,7.1,19,59.4,1,7,,,,70.2,76.0,75.6,64.5,,78.4,,0,1,19,0.0,102.5,0.0,0,0,0,2,2,1,5.3,138,7.3,81.8,11,12,7.4,2.44,1,0,0.0,75.0,9,3,0.0,13,40.6,0,5,,,,66.0,52.4,71.0,52.3,,,,0,0,13,33.3,105.2,7.7,1,0,0,0,0,1,7.7,117,9.8,0,100.0,7,7,-2.1,1.37,0,0,0.0,100.0,7,1,0.0,7,21.9,0,2,,,,64.6,66.9,69.1,66.6,,,,0,0,7,0.0,91.1,0.0,0,0,0,0,0,0,0.0,41,5.9,2.49
Connor Bazelak,99135,QB,MISSOURI,1,-34.09,0,32,229,61.1,18,21,11.3,2.8,0,0,0.0,47.6,10,11,9.1,26,81.3,1,5,,,,28.3,53.8,18.6,55.6,,57.6,,0,0,29,36.4,91.8,15.4,4,1,0,3,1,1,3.4,172,8.2,70.0,20,22,9.2,2.48,0,0,0.0,59.1,13,9,7.1,28,87.5,1,5,,,,28.3,52.7,18.6,54.5,,57.6,,0,0,29,44.4,97.9,14.3,4,1,0,2,1,1,3.4,166,7.5,33.3,3,4,0.3,2.68,0,0,0.0,25.0,1,2,0.0,4,12.5,0,0,,,,64.2,60.2,68.6,60.0,,,,0,0,6,0.0,39.6,0.0,0,0,0,1,0,0,0.0,3,0.8,0,80.0,5,5,-4.0,1.22,0,0,0.0,80.0,4,0,0.0,6,18.8,0,0,,,,64.2,57.2,68.6,57.0,,,,0,0,6,,79.2,0.0,0,0,0,0,0,0,0.0,-3,-0.6,-6.8
Will Levis,83542,QB,KENTUCKY,1,18.1,0,32,202,68.0,25,26,13.9,2.66,1,1,3.8,61.5,16,7,5.9,27,84.4,1,14,,,,28.5,76.8,75.6,82.4,,48.5,,0,1,27,0.0,129.0,0.0,0,1,0,0,4,1,3.7,328,12.6,70.0,20,21,8.2,2.17,1,1,4.8,61.9,13,3,7.1,22,68.8,1,9,,,,26.9,70.6,75.2,77.4,,48.5,,0,0,22,0.0,121.6,0.0,0,1,0,0,1,0,0.0,284,13.5,80.0,10,10,17.0,2.92,0,0,0.0,80.0,8,4,0.0,10,31.3,0,7,,,,65.4,80.0,70.1,79.3,,,,0,1,10,0.0,118.8,0.0,0,0,0,0,3,1,10.0,135,13.5,0,100.0,5,5,-3.0,1.04,0,0,0.0,100.0,5,0,0.0,5,15.6,0,2,,,,63.8,65.8,68.1,65.5,,,,0,0,5,,118.8,0.0,0,0,0,0,0,0,0.0,91,18.2,-0.02
Tanner Mordecai,77656,QB,SMU,1,-10.0,0,32,287,52.9,17,20,8.0,3.25,0,1,4.0,45.0,9,12,0.0,25,78.1,0,5,,,,68.2,55.7,76.0,53.1,,62.8,,1,0,30,25.0,53.8,12.0,3,2,0,2,0,0,0.0,68,3.4,66.7,18,20,4.2,2.95,0,1,4.2,60.0,12,9,0.0,25,78.1,0,6,,,,68.1,61.9,75.9,59.6,,62.8,,0,0,29,33.3,82.1,12.0,3,2,0,2,1,0,0.0,64,3.2,60.0,5,6,7.0,2.91,0,0,0.0,50.0,3,3,0.0,7,21.9,0,0,,,,64.9,46.1,69.5,48.5,,57.3,,1,0,8,0.0,56.3,0.0,0,1,0,0,0,0,0.0,2,0.3,0,100.0,6,6,-4.3,1.86,0,0,0.0,100.0,6,0,0.0,7,21.9,0,1,,,,64.6,61.5,69.1,66.0,,57.3,,0,0,7,,118.8,0.0,0,1,0,0,1,0,0.0,-2,-0.3,-2.87
Aaron Allen,78494,QB,LA TECH,1,-16.43,0,31,208,50.0,20,24,8.3,3.25,0,1,4.2,37.5,9,13,10.0,28,90.3,1,5,,,,27.0,45.9,76.4,47.8,,50.5,,2,1,28,7.7,31.8,3.6,1,3,0,2,0,2,7.1,91,3.8,58.8,17,20,5.2,3.1,0,1,5.0,45.0,9,11,10.0,24,77.4,1,6,,,,25.6,54.1,76.2,57.6,,50.5,,1,2,24,9.1,18.5,4.2,1,3,0,2,0,2,8.3,89,4.5,33.3,6,7,11.2,3.03,0,0,0.0,28.6,2,2,0.0,7,22.6,0,0,,,,64.6,39.2,69.1,39.4,,,,1,0,7,0.0,39.6,0.0,0,0,0,0,0,0,0.0,11,1.6,0,66.7,3,3,-3.0,1.6,0,0,0.0,66.7,2,0,0.0,3,9.7,0,1,,,,62.7,64.1,66.6,63.9,,,,0,1,3,,30.6,0.0,0,0,0,0,0,0,0.0,9,3.0,-2.88
Tyler Vitt,83566,QB,TEXAS ST,1,1.6,0,31,314,52.2,23,23,14.5,2.74,0,1,4.2,47.8,11,10,8.3,26,83.9,1,5,,,,70.6,65.1,76.0,56.9,,73.1,,0,0,27,20.0,76.9,7.7,2,1,0,0,1,2,7.4,113,4.9,58.8,17,17,8.3,2.74,0,0,0.0,52.9,9,8,10.0,20,64.5,1,2,,,,70.3,59.0,75.6,47.1,,73.1,,0,0,21,25.0,58.7,10.0,2,1,0,0,0,1,4.8,35,2.1,63.6,11,11,15.0,2.01,0,1,9.1,54.5,6,2,14.3,11,35.5,1,4,,,,65.6,75.3,70.4,74.7,,,,0,0,11,0.0,113.8,0.0,0,0,0,0,1,1,9.1,95,8.6,0,100.0,5,5,-5.4,1.1,0,0,0.0,80.0,4,0,20.0,5,16.1,1,1,,,,63.8,65.7,68.1,65.5,,,,0,0,5,,80.8,0.0,0,0,0,0,0,0,0.0,17,3.4,6.58
Cade McNamara,101620,QB,MICHIGAN,1,13.77,0,31,222,81.5,27,28,6.1,2.7,0,0,0.0,71.4,20,9,9.1,30,96.8,2,7,,,,69.0,75.2,76.2,70.7,,71.2,,0,0,33,11.1,122.6,3.3,1,1,1,0,2,1,3.0,250,8.9,81.8,22,23,4.7,2.45,0,0,0.0,69.6,16,5,11.1,24,77.4,2,5,,,,68.4,78.1,75.7,73.1,,71.2,,0,0,26,0.0,112.6,0.0,0,1,1,0,1,0,0.0,210,9.1,83.3,6,6,9.0,3.41,0,0,0.0,83.3,5,4,0.0,7,22.6,0,2,,,,64.9,60.9,69.5,60.7,,,,0,0,8,25.0,138.2,14.3,1,0,0,0,1,1,12.5,46,7.7,0,100.0,1,1,-6.0,1.5,0,0,0.0,100.0,1,0,0.0,1,3.2,0,0,,,,60.3,60.6,63.6,60.4,,,,0,0,1,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0,-1.46
Chase Garbers,60356,QB,CAL,1,21.43,0,31,130,68.0,25,25,12.7,3.23,0,1,3.8,64.0,16,5,5.9,29,93.5,1,12,,,,69.8,72.0,76.5,68.9,60.0,67.1,,0,1,30,0.0,105.6,0.0,0,4,0,0,2,1,3.3,241,9.6,66.7,21,21,13.3,2.98,0,1,4.5,61.9,13,3,7.1,23,74.2,1,7,,,,69.4,71.8,76.1,64.0,60.0,73.8,,0,1,24,0.0,88.8,0.0,0,2,0,0,1,1,4.2,197,9.4,83.3,6,6,6.0,3.43,0,0,0.0,83.3,5,2,0.0,8,25.8,0,5,,,,64.9,66.5,69.8,75.7,60.0,52.9,,0,0,8,0.0,143.1,0.0,0,2,0,0,1,0,0.0,53,8.8,0,100.0,2,2,-1.0,1.15,0,0,0.0,100.0,2,0,0.0,2,6.5,0,0,,,,61.8,62.8,65.5,62.6,,,,0,0,2,,85.4,0.0,0,0,0,0,0,0,0.0,9,4.5,-0.55
Davis Brin,77642,QB,TULSA,1,-8.77,0,31,320,71.4,28,30,15.6,2.69,2,2,6.1,60.0,18,2,10.0,30,96.8,2,15,,,,69.0,87.7,76.7,85.3,,63.7,,0,0,33,0.0,114.0,0.0,0,0,0,0,2,1,3.0,286,9.5,66.7,12,12,15.1,3.0,0,1,7.1,66.7,8,1,0.0,12,38.7,0,6,,,,67.1,81.8,75.4,78.7,,63.7,,0,0,14,0.0,131.6,0.0,0,0,0,0,1,1,7.1,133,11.1,76.5,17,19,14.8,2.39,2,1,5.0,57.9,11,1,15.4,19,61.3,2,10,,,,67.1,83.2,72.4,82.4,,,,0,0,20,0.0,103.8,0.0,0,0,0,0,1,0,0.0,164,8.6,0,100.0,1,1,-4.0,0.7,0,0,0.0,100.0,1,0,0.0,1,3.2,0,1,,,,60.3,60.6,63.6,60.4,,,,0,0,1,,112.5,0.0,0,0,0,0,0,0,0.0,11,11.0,-2.45
Grant Wells,97784,QB,MARSHALL,1,12.28,0,30,214,70.6,17,18,13.6,2.83,0,1,5.6,61.1,11,3,8.3,20,66.7,1,6,,,,68.5,72.4,75.5,76.0,,55.7,,0,0,20,0.0,133.6,0.0,0,2,0,1,2,0,0.0,188,10.4,75.0,8,9,13.9,2.91,0,0,0.0,66.7,6,1,0.0,11,36.7,0,4,,,,67.6,68.4,74.8,73.9,,55.7,,0,0,11,0.0,149.3,0.0,0,2,0,1,2,0,0.0,120,13.3,84.2,19,19,4.6,2.14,0,1,5.3,78.9,15,2,6.3,19,63.3,1,6,,,,67.0,73.0,72.2,72.4,,,,0,0,19,0.0,98.9,0.0,0,0,0,0,0,0,0.0,147,7.7,0,100.0,10,10,-3.2,1.61,0,0,0.0,100.0,10,0,0.0,10,33.3,0,4,,,,65.4,68.0,70.1,67.7,,,,0,0,10,,99.6,0.0,0,0,0,0,0,0,0.0,79,7.9,-5.59
Levi Lewis,60428,QB,LA LAFAYET,1,23.33,0,30,207,61.1,18,21,12.2,3.3,1,1,4.3,52.4,11,15,0.0,26,86.7,0,10,,,,69.1,74.3,20.9,72.2,,70.0,,0,0,28,20.0,117.9,11.5,3,2,0,2,3,0,0.0,164,7.8,53.8,13,15,8.5,2.77,1,0,0.0,46.7,7,9,0.0,19,63.3,0,4,,,,68.6,61.9,17.2,60.7,,65.1,,0,0,21,33.3,96.1,15.8,3,1,0,1,2,0,0.0,56,3.7,77.8,9,10,10.7,3.45,0,1,10.0,70.0,7,6,0.0,11,36.7,0,6,,,,65.6,87.3,70.4,83.6,,64.3,,0,0,11,0.0,139.6,0.0,0,1,0,1,1,0,0.0,110,11.0,0,75.0,4,4,-3.3,1.18,0,0,0.0,75.0,3,0,0.0,4,13.3,0,0,,,,63.3,65.0,67.4,64.8,,,,0,0,4,,77.1,0.0,0,0,0,0,0,0,0.0,2,0.5,7.27
N'Kosi Perry,60446,QB,FAU,1,-12.25,0,30,165,68.2,22,22,10.4,2.2,0,1,4.2,68.2,15,7,0.0,23,76.7,0,7,,,,68.9,70.5,75.4,71.9,,55.6,,0,2,25,14.3,71.4,4.3,1,0,0,0,1,2,8.0,186,8.5,81.3,16,17,4.7,1.79,0,1,4.8,70.6,12,4,7.7,18,60.0,1,6,,,,68.7,73.3,75.2,75.5,,55.6,,1,0,22,25.0,92.0,5.6,1,0,0,0,0,0,0.0,127,7.5,58.3,12,12,11.4,2.42,0,0,0.0,58.3,7,4,0.0,12,40.0,0,2,,,,65.8,55.8,70.7,55.7,,,,0,2,12,0.0,67.7,0.0,0,0,0,0,1,2,16.7,83,6.9,0,83.3,6,7,-2.7,1.5,0,0,0.0,57.1,4,1,20.0,7,23.3,1,1,,,,65.1,55.4,69.8,55.2,,,,1,0,9,0.0,64.0,0.0,0,0,0,0,0,0,0.0,24,3.4,-0.55
Christian Veilleux,145086,QB,PENN STATE,1,30.0,0,30,266,64.7,17,19,15.3,3.12,0,1,5.3,52.6,10,10,9.1,25,83.3,1,12,,,,28.5,63.1,75.3,68.9,,52.8,,2,0,25,10.0,127.6,4.0,1,5,0,0,3,1,4.0,192,10.1,61.5,13,14,9.1,2.89,0,0,0.0,50.0,7,6,12.5,18,60.0,1,7,,,,26.2,49.5,74.7,53.6,,51.3,,1,0,18,16.7,86.0,5.6,1,3,0,0,1,1,5.6,62,4.4,88.9,9,10,15.2,2.75,0,1,10.0,80.0,8,4,0.0,12,40.0,0,8,,,,65.8,83.7,70.7,85.3,,60.5,,1,0,12,0.0,158.3,0.0,0,2,0,0,2,0,0.0,173,17.3,0,100.0,5,5,-1.0,1.44,0,0,0.0,100.0,5,0,0.0,5,16.7,0,3,,,,63.8,65.7,68.1,65.5,,,,0,0,5,,102.5,0.0,0,0,0,0,0,0,0.0,43,8.6,12.87
Ben Bryant,77655,QB,E MICHIGAN,1,13.73,0,29,160,70.6,17,21,10.2,2.63,2,1,4.8,52.4,11,9,8.3,27,93.1,1,7,,,,69.6,81.5,76.5,75.1,,74.3,,1,0,27,44.4,77.5,14.8,4,2,0,1,0,0,0.0,160,7.6,71.4,14,17,9.9,2.49,2,1,5.9,52.9,9,6,10.0,20,69.0,1,4,,,,69.1,77.7,76.1,74.7,,65.9,,1,0,20,50.0,75.6,15.0,3,0,0,0,0,0,0.0,120,7.1,80.0,5,6,5.8,2.81,0,0,0.0,66.7,4,3,0.0,9,31.0,0,3,,,,65.1,76.9,69.8,67.3,,70.6,,0,0,9,33.3,82.6,11.1,1,2,0,1,0,0,0.0,36,6.0,0,100.0,2,2,-2.5,2.0,0,0,0.0,100.0,2,0,0.0,2,6.9,0,0,,,,61.8,62.9,65.5,62.7,,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,-4,-2.0,-1.06
