player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Cole Snyder,97617,QB,BUFFALO,1,37.5,0,31,126,81.0,21,24,8.4,2.67,1,1,3.7,62.5,15,6,11.8,26,83.9,2,7,,,,,70.2,72.9,76.2,72.3,,62.2,0,0,29,16.7,78.1,3.8,1,1,0,2,0,0,0.0,138,5.8,81.0,21,24,6.1,2.36,1,1,4.0,62.5,15,4,11.8,25,80.6,2,7,,,,,70.0,73.2,76.0,72.7,,62.2,0,0,26,0.0,75.9,0.0,0,1,0,2,0,0,0.0,125,5.2,100.0,5,5,5.0,2.98,0,0,0.0,100.0,5,2,0.0,6,19.4,0,1,,,,,64.9,66.0,69.5,65.7,,,0,0,8,50.0,98.3,16.7,1,0,0,0,0,0,0.0,38,7.6,0,100.0,5,5,-4.4,1.54,0,0,0.0,100.0,5,0,0.0,5,16.1,0,1,,,,,63.8,65.7,68.1,65.5,,,0,0,5,,87.5,0.0,0,0,0,0,0,0,0.0,25,5.0,2.39
Clay Millen,146082,QB,COLO STATE,1,22.73,0,31,144,85.0,20,22,11.4,2.99,1,3,13.6,77.3,17,14,0.0,29,93.5,0,7,,,,66.7,68.3,91.9,76.2,91.4,85.7,66.6,0,0,30,21.4,136.9,10.3,3,4,0,1,2,0,0.0,212,9.6,85.0,20,22,10.0,2.87,1,3,13.6,77.3,17,14,0.0,29,93.5,0,7,,,,,68.1,89.5,76.0,89.1,,66.6,0,0,30,21.4,134.1,10.3,3,4,0,1,2,0,0.0,197,9.0,100.0,2,2,10.0,3.25,0,0,0.0,100.0,2,0,0.0,2,6.5,0,0,,,,66.7,63.2,91.7,67.4,88.9,85.7,,0,0,2,,102.1,0.0,0,0,0,0,0,0,0.0,17,8.5,0,100.0,2,2,-4.5,1.5,0,0,0.0,100.0,2,0,0.0,2,6.5,0,0,,,,,61.8,62.8,65.5,62.6,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,2,1.0,-0.45
Evan Prater,123576,QB,CINCINNATI,1,-13.75,0,31,138,52.6,19,23,11.9,3.8,1,0,0.0,39.1,9,13,10.0,27,87.1,1,7,,,,,73.6,69.6,76.7,61.4,,69.7,1,1,27,7.7,34.1,3.7,1,3,0,2,0,0,0.0,97,4.2,57.1,14,16,12.7,4.05,1,0,0.0,43.8,7,10,12.5,20,64.5,1,6,,,,,73.6,70.7,76.3,61.7,,69.7,0,1,20,10.0,33.1,5.0,1,3,0,1,0,0,0.0,79,4.9,50.0,8,10,5.3,2.85,0,0,0.0,30.0,3,4,25.0,11,35.5,1,1,,,,,65.6,55.4,70.4,58.1,,57.3,1,0,11,0.0,39.6,0.0,0,1,0,1,0,0,0.0,23,2.3,0,66.7,3,3,-2.0,2.45,0,0,0.0,33.3,1,1,50.0,4,12.9,1,0,,,,,63.3,51.0,67.4,56.0,,57.3,0,0,4,0.0,42.4,0.0,0,1,0,0,0,0,0.0,5,1.7,-2.64
Graham Mertz,97994,QB,WISCONSIN,1,22.37,0,31,349,71.4,21,25,9.3,3.0,1,2,7.7,60.0,15,6,0.0,28,90.3,0,9,,,,,68.7,64.8,76.1,65.4,,54.7,0,1,29,0.0,62.4,0.0,0,3,0,3,0,1,3.4,162,6.5,68.8,16,19,8.1,2.65,1,1,5.0,52.6,10,3,9.1,22,71.0,1,6,,,,,68.1,59.4,75.7,57.5,,57.5,0,1,23,0.0,42.7,0.0,0,2,0,2,0,1,4.3,85,4.5,85.7,7,8,8.1,3.13,0,1,12.5,75.0,6,3,0.0,9,29.0,0,3,,,,,65.1,73.2,69.8,77.5,,57.3,0,0,9,0.0,108.9,0.0,0,1,0,1,0,0,0.0,85,10.6,0,100.0,2,2,-4.0,0.87,0,0,0.0,50.0,1,0,50.0,3,9.7,1,0,,,,,62.7,60.3,66.6,60.2,,,0,0,3,,60.4,0.0,0,0,0,0,0,0,0.0,8,4.0,6.16
Maddox Kopp,144251,QB,COLORADO,1,-5.56,0,31,143,60.0,20,22,12.8,2.83,0,2,8.3,45.5,10,10,16.7,25,80.6,2,7,,,,,69.1,76.1,75.5,70.9,,72.2,0,0,27,10.0,76.7,4.0,1,1,0,2,1,1,3.7,114,5.2,64.7,17,18,6.8,2.46,0,2,10.5,55.6,10,6,9.1,19,61.3,1,6,,,,,68.5,69.2,74.9,64.9,,67.8,0,0,20,16.7,69.7,5.3,1,0,0,1,0,1,5.0,92,5.1,66.7,9,10,13.8,2.85,0,0,0.0,50.0,5,5,16.7,12,38.7,1,2,,,,,66.0,76.1,71.0,72.3,,64.3,0,0,13,0.0,90.0,0.0,0,1,0,1,1,0,0.0,31,3.1,0,83.3,6,6,-2.8,1.72,0,0,0.0,83.3,5,1,0.0,6,19.4,0,1,,,,,64.2,60.1,68.6,59.9,,,0,0,6,0.0,79.2,0.0,0,0,0,0,0,0,0.0,9,1.5,-2.01
Sean Clifford,51708,QB,PENN STATE,1,-2.22,0,30,266,93.8,16,18,8.8,3.48,0,1,5.0,77.8,14,11,6.7,24,80.0,1,12,,,,,68.4,90.0,76.7,89.1,54.3,70.5,0,0,26,27.3,140.5,12.5,3,3,0,2,3,0,0.0,148,8.2,100.0,13,15,4.1,3.31,0,0,0.0,80.0,12,9,7.7,19,63.3,1,9,,,,,67.8,86.8,76.3,81.9,54.3,75.2,0,0,20,22.2,136.8,10.5,2,2,0,2,3,0,0.0,110,7.3,87.5,8,9,8.3,3.03,0,1,10.0,77.8,7,2,0.0,11,36.7,0,6,,,,,65.8,77.4,70.7,81.0,,57.0,0,0,12,50.0,146.3,9.1,1,1,0,1,1,0,0.0,92,10.2,0,100.0,5,6,-4.2,2.13,0,0,0.0,83.3,5,0,0.0,6,20.0,0,3,,,,,64.2,62.9,68.6,62.7,,,0,0,6,,143.8,0.0,0,0,0,1,1,0,0.0,54,9.0,2.89
Frank Harris,60586,QB,UTSA,1,-29.06,0,30,331,87.5,16,19,17.2,3.12,2,2,10.0,73.7,14,14,0.0,27,90.0,0,12,,,,,70.6,84.2,76.1,90.0,,59.0,0,0,28,28.6,155.2,14.8,4,4,0,1,3,0,0.0,350,18.4,92.3,13,13,7.6,2.81,0,1,7.1,84.6,11,7,8.3,20,66.7,1,9,,,,,70.3,82.6,75.6,87.8,,61.0,0,0,21,57.1,158.3,20.0,4,3,0,0,2,0,0.0,212,16.3,83.3,6,9,28.0,3.15,2,1,11.1,55.6,5,7,0.0,10,33.3,0,5,,,,,65.4,74.6,70.1,78.1,,57.3,0,0,10,0.0,137.5,0.0,0,1,0,1,1,0,0.0,170,18.9,0,100.0,3,3,-2.7,1.13,0,0,0.0,66.7,2,0,33.3,3,10.0,1,2,,,,,62.7,64.1,66.6,63.9,,,0,0,3,,102.1,0.0,0,0,0,0,0,0,0.0,32,10.7,2.58
Jack Turner,162969,QB,LA TECH,1,7.58,0,30,208,75.0,20,23,7.9,2.56,1,0,0.0,60.9,14,13,6.7,28,93.3,1,11,,,,,67.9,51.3,75.5,42.0,,76.5,1,1,28,23.1,75.8,10.7,3,2,0,1,1,2,7.1,147,6.4,73.7,19,22,6.1,2.4,1,0,0.0,59.1,13,11,7.1,26,86.7,1,9,,,,,67.7,58.9,75.4,52.1,,69.3,1,0,26,27.3,75.9,11.5,3,1,0,1,0,1,3.8,130,5.9,66.7,3,3,12.0,3.03,0,0,0.0,66.7,2,2,0.0,4,13.3,0,2,,,,,63.3,37.2,67.4,29.3,,63.7,0,1,4,0.0,81.3,0.0,0,1,0,0,1,1,25.0,17,5.7,0,50.0,2,2,-3.5,1.4,0,0,0.0,50.0,1,0,0.0,2,6.7,0,0,,,,,61.8,62.9,65.5,62.7,,,0,0,2,,56.3,0.0,0,0,0,0,0,0,0.0,0,0.0,-0.24
Austin Aune,83528,QB,N TEXAS,1,-16.35,0,30,251,69.6,23,24,10.3,2.44,0,3,11.5,58.3,14,5,12.5,25,83.3,2,9,,,,,69.6,89.9,76.0,90.2,,59.1,0,0,27,20.0,107.6,4.0,1,0,0,1,2,0,0.0,168,7.0,68.8,16,16,5.5,2.14,0,1,6.3,62.5,10,3,9.1,16,53.3,1,6,,,,,68.8,76.7,75.2,77.7,,59.1,0,0,16,0.0,101.0,0.0,0,0,0,0,1,0,0.0,100,6.3,75.0,12,13,11.8,2.68,0,2,13.3,46.2,6,3,33.3,14,46.7,3,4,,,,,66.5,88.6,71.6,87.7,,,0,0,16,33.3,98.2,7.1,1,0,0,1,1,0,0.0,100,7.7,0,80.0,5,5,-1.4,2.14,0,0,0.0,40.0,2,1,50.0,5,16.7,2,1,,,,,63.8,59.0,68.1,58.9,,,0,0,5,0.0,62.1,0.0,0,0,0,0,0,0,0.0,32,6.4,1.44
DJ Uiagalelei,122162,QB,CLEMSON,1,3.68,0,30,140,36.4,22,26,13.5,2.41,0,0,0.0,23.1,6,8,25.0,27,90.0,2,4,,,,,73.0,54.8,76.5,43.8,,68.6,3,1,28,12.5,38.1,3.7,1,0,0,1,1,1,3.6,89,3.4,47.1,17,19,8.8,2.08,0,0,0.0,26.3,5,4,37.5,19,63.3,3,3,,,,,72.9,64.0,76.0,53.1,,68.6,1,0,20,0.0,57.1,0.0,0,0,0,1,1,0,0.0,30,1.6,37.5,8,10,16.5,2.79,0,0,0.0,30.0,3,4,0.0,11,36.7,0,2,,,,,65.6,40.3,70.4,40.5,,,2,1,11,25.0,16.3,9.1,1,0,0,0,0,1,9.1,69,6.9,0,100.0,3,3,-5.3,1.7,0,0,0.0,66.7,2,0,33.3,3,10.0,1,1,,,,,62.7,64.1,66.6,63.9,,,0,0,3,,71.5,0.0,0,0,0,0,0,0,0.0,10,3.3,5.32
Layne Hatcher,82068,QB,TEXAS ST,1,-28.57,0,30,314,50.0,22,25,12.4,2.91,2,1,4.0,44.0,11,9,0.0,27,90.0,0,7,,,,,68.0,48.3,76.5,47.6,,57.8,0,1,28,22.2,42.8,7.4,2,0,0,1,0,2,7.1,124,5.0,63.2,19,21,11.2,2.84,1,1,4.8,57.1,12,8,0.0,23,76.7,0,6,,,,,67.6,63.0,76.3,63.0,,57.8,0,1,24,25.0,54.3,8.7,2,0,0,1,0,1,4.2,123,5.9,33.3,6,7,7.8,2.3,1,0,0.0,28.6,2,1,0.0,7,23.3,0,1,,,,,64.6,28.7,69.1,28.9,,,0,0,7,0.0,39.6,0.0,0,0,0,0,0,1,14.3,10,1.4,0,100.0,3,3,-4.0,0.97,0,0,0.0,100.0,3,0,0.0,3,10.0,0,0,,,,,62.7,64.1,66.6,63.9,,,0,0,3,,79.2,0.0,0,0,0,0,0,0,0.0,9,3.0,-4.43
Drew Pyne,122910,QB,NOTRE DAME,1,15.0,0,30,258,87.0,23,23,10.7,3.67,0,3,11.5,87.0,20,12,0.0,27,90.0,0,14,,,,,28.6,61.8,75.9,73.9,,32.3,0,1,30,16.7,139.2,7.4,2,2,0,0,3,2,6.7,282,12.3,85.0,20,20,8.2,3.4,0,2,9.1,85.0,17,9,0.0,24,80.0,0,11,,,,,27.3,57.4,75.6,70.9,,32.3,0,1,26,22.2,125.0,8.3,2,2,0,0,2,1,3.8,220,11.0,100.0,6,6,11.3,3.47,0,1,14.3,100.0,6,3,0.0,6,20.0,0,4,,,,,64.6,73.4,69.1,73.0,,,0,0,7,0.0,158.3,0.0,0,0,0,0,1,1,14.3,98,16.3,0,100.0,3,3,-4.3,1.13,0,0,0.0,100.0,3,0,0.0,3,10.0,0,1,,,,,62.7,64.1,66.6,63.9,,,0,0,3,,116.7,0.0,0,0,0,0,0,0,0.0,36,12.0,5.33
Anthony Richardson,124393,QB,FLORIDA,1,0.0,0,29,163,40.0,25,26,13.9,3.21,0,2,7.1,34.6,9,12,10.0,28,96.6,1,7,,,,,72.0,69.7,25.3,60.9,,76.4,0,1,32,8.3,85.3,3.6,1,1,0,1,3,1,3.1,199,7.7,33.3,15,15,14.3,3.08,0,1,5.9,33.3,5,8,0.0,17,58.6,0,4,,,,,71.7,60.3,20.4,45.3,,76.4,0,1,21,12.5,56.0,5.9,1,1,0,0,1,1,4.8,114,7.6,45.5,11,12,11.9,3.23,0,1,8.3,33.3,4,4,20.0,12,41.4,1,3,,,,,65.8,80.4,70.7,79.7,,,0,0,12,0.0,99.0,0.0,0,0,0,1,2,0,0.0,85,7.1,0,0.0,1,1,-3.0,1.2,0,0,0.0,0.0,0,0,,1,3.4,0,0,,,,,60.3,56.9,63.6,57.7,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,-0.52
Brady Olson,147415,QB,UMASS,1,-13.39,0,29,216,60.0,15,18,10.4,2.43,0,2,10.5,44.4,8,11,11.1,21,72.4,1,4,,,,,25.5,44.3,75.0,42.0,,60.0,1,2,22,18.2,19.0,9.5,2,1,0,2,0,3,13.6,84,4.7,71.4,14,16,8.1,1.97,0,2,11.8,56.3,9,7,10.0,21,72.4,1,6,,,,,25.5,46.1,75.0,43.8,,60.0,1,2,22,14.3,36.2,4.8,1,1,0,1,0,3,13.6,103,6.4,50.0,6,7,4.5,2.11,0,0,0.0,42.9,3,4,0.0,8,27.6,0,0,,,,,64.9,49.8,69.5,49.7,,,0,0,8,25.0,50.3,12.5,1,0,0,1,0,0,0.0,15,2.1,0,80.0,5,5,-3.2,0.9,0,0,0.0,80.0,4,0,0.0,8,27.6,0,2,,,,,64.9,54.2,69.5,54.1,,,0,0,8,,95.0,0.0,0,0,0,0,0,0,0.0,34,6.8,-4.3
Robby Ashford,131702,QB,AUBURN,1,15.56,0,28,115,45.5,11,15,15.7,3.36,0,1,5.9,33.3,5,13,0.0,20,71.4,0,5,,,,,21.9,77.9,77.1,57.9,,83.7,1,0,22,30.8,70.4,20.0,4,1,0,3,1,1,4.5,66,4.4,61.5,13,18,8.2,2.85,0,1,5.0,44.4,8,12,0.0,22,78.6,0,2,,,,,22.4,73.3,77.2,53.3,,82.4,1,0,24,33.3,70.1,18.2,4,0,0,4,1,1,4.2,44,2.4,60.0,5,5,9.2,3.13,0,0,0.0,60.0,3,2,0.0,6,21.4,0,3,,,,,64.2,74.6,68.6,69.2,,64.1,0,0,6,0.0,79.6,0.0,0,1,0,0,0,0,0.0,33,6.6,0,85.7,7,8,-2.9,1.8,0,0,0.0,75.0,6,1,0.0,8,28.6,0,0,,,,,64.9,59.3,69.5,59.1,,,0,0,8,0.0,77.1,0.0,0,0,0,1,0,0,0.0,11,1.4,4.16
Chandler Fields,97286,QB,LA LAFAYET,1,-18.75,0,28,207,66.7,21,23,11.7,3.14,1,0,0.0,56.5,13,9,7.1,25,89.3,1,13,,,,,70.5,51.6,76.0,44.9,,67.3,1,1,26,11.1,75.8,4.0,1,1,0,0,1,2,7.7,167,7.3,73.3,15,16,8.2,2.76,0,0,0.0,68.8,11,6,0.0,17,60.7,0,8,,,,,70.1,66.5,75.4,63.7,,63.7,1,0,17,16.7,114.6,5.9,1,0,0,0,1,0,0.0,132,8.3,66.7,9,10,12.3,3.13,1,0,0.0,50.0,5,3,16.7,11,39.3,1,6,,,,,65.8,34.9,70.7,29.9,,64.0,0,1,12,0.0,60.4,0.0,0,1,0,0,1,2,16.7,55,5.5,0,100.0,3,3,-3.7,0.97,0,0,0.0,100.0,3,0,0.0,3,10.7,0,1,,,,,62.7,64.1,66.6,63.9,,,0,0,3,,134.0,0.0,0,0,0,0,1,0,0.0,20,6.7,-2.75
Jack Salopek,130662,QB,W MICHIGAN,1,0.0,0,28,347,33.3,18,20,14.4,2.83,2,0,0.0,30.0,6,7,0.0,27,96.4,0,3,,,,,34.2,33.6,76.9,39.0,,42.8,0,1,28,85.7,18.8,22.2,6,1,0,0,0,2,7.1,51,2.6,33.3,12,12,15.6,2.91,0,0,0.0,33.3,4,4,0.0,16,57.1,0,3,,,,,28.5,31.2,76.3,35.4,,43.9,0,1,17,100.0,8.7,25.0,4,0,0,0,0,2,11.8,39,3.3,42.9,7,9,10.3,2.61,2,0,0.0,33.3,3,3,0.0,12,42.9,0,0,,,,,65.8,52.9,70.7,55.7,,57.0,0,0,12,66.7,42.4,16.7,2,1,0,0,0,0,0.0,15,1.7,0,100.0,1,1,0.0,1.5,0,0,0.0,100.0,1,0,0.0,1,3.6,0,0,,,,,60.3,60.8,63.6,60.6,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0,-1.58
Kedon Slovis,100580,QB,PITTSBURGH,1,14.29,0,28,268,62.5,24,25,10.0,2.59,0,1,4.0,60.0,15,10,0.0,25,89.3,0,12,,,,,27.6,62.4,76.3,66.7,,56.4,0,1,25,0.0,115.3,0.0,0,0,0,1,3,1,4.0,242,9.7,61.5,13,14,9.9,2.57,0,1,7.1,57.1,8,5,0.0,14,50.0,0,6,,,,,23.1,57.9,75.6,64.5,,56.4,0,1,14,0.0,83.3,0.0,0,0,0,1,2,1,7.1,80,5.7,71.4,14,14,7.4,2.49,0,0,0.0,71.4,10,6,0.0,14,50.0,0,7,,,,,66.2,67.6,71.2,67.2,,,0,0,14,0.0,137.5,0.0,0,0,0,0,1,0,0.0,182,13.0,0,100.0,3,3,-3.0,2.03,0,0,0.0,100.0,3,1,0.0,3,10.7,0,1,,,,,62.7,64.1,66.6,63.9,,,0,0,3,0.0,94.4,0.0,0,0,0,0,0,0,0.0,20,6.7,7.29
Byrum Brown,156206,QB,USF,1,17.5,0,27,327,71.4,14,14,8.9,3.29,0,0,0.0,50.0,7,6,30.0,20,74.1,3,6,,,,,21.4,67.9,76.6,57.3,,69.9,0,1,23,33.3,67.9,10.0,2,4,0,0,1,2,8.7,101,7.2,81.3,16,16,5.7,3.06,0,0,0.0,62.5,10,6,23.1,22,81.5,3,7,,,,,22.2,67.4,76.7,57.2,,69.9,0,1,26,33.3,57.8,9.1,2,4,0,0,0,2,7.7,114,7.1,80.0,5,5,2.8,1.84,0,0,0.0,80.0,4,0,0.0,5,18.5,0,3,,,,,63.8,67.8,68.1,67.5,,,0,0,5,,141.3,0.0,0,0,0,0,1,0,0.0,42,8.4,0,100.0,7,7,-2.9,1.56,0,0,0.0,100.0,7,0,0.0,7,25.9,0,4,,,,,64.9,65.9,69.5,65.6,,,0,0,8,,99.4,0.0,0,0,0,0,0,0,0.0,55,7.9,1.27
Caleb Williams,144622,QB,USC,1,-3.33,0,27,326,75.0,12,13,10.0,4.69,0,2,12.5,69.2,9,8,0.0,16,59.3,0,9,,,,,70.2,91.0,17.9,88.0,55.9,78.8,1,0,19,12.5,137.5,6.3,1,2,0,0,1,0,0.0,163,12.5,90.9,11,12,6.9,4.29,0,1,7.1,83.3,10,7,0.0,14,51.9,0,8,,,,,70.1,90.9,15.6,87.2,,77.2,1,0,16,14.3,143.4,7.1,1,1,0,0,1,0,0.0,141,11.8,80.0,10,10,1.8,2.87,0,1,9.1,80.0,8,4,0.0,13,48.1,0,4,,,,,66.2,76.0,71.4,71.0,55.9,70.0,0,0,14,25.0,104.6,7.7,1,2,0,0,0,0,0.0,91,9.1,0,100.0,9,9,-2.9,2.04,0,0,0.0,100.0,9,3,0.0,11,40.7,0,3,,,,,65.6,70.8,70.4,65.5,,64.3,0,0,11,33.3,98.6,9.1,1,1,0,0,0,0,0.0,69,7.7,-2.65
Calvin Brownholtz,83584,QB,UTEP,1,20.0,0,26,330,54.5,22,23,15.4,2.87,0,1,4.0,47.8,11,11,8.3,25,96.2,1,10,,,,,72.2,64.0,24.3,49.8,57.4,82.7,0,2,27,9.1,68.9,4.0,1,1,0,1,2,1,3.7,189,8.2,37.5,8,9,12.6,2.85,0,0,0.0,33.3,3,4,0.0,10,38.5,0,3,,,,,72.1,65.6,16.8,49.4,,77.4,0,1,12,25.0,2.8,10.0,1,0,0,1,0,0,0.0,27,3.0,64.3,14,15,17.0,2.86,0,1,6.7,53.3,8,8,11.1,16,61.5,1,7,,,,,66.5,59.7,72.4,53.1,57.4,69.0,0,1,16,0.0,103.3,0.0,0,1,0,1,2,1,6.3,162,10.8,0,,0,1,,2.6,0,0,0.0,0.0,0,1,,1,3.8,0,0,,,,,60.3,59.7,63.6,60.0,,,0,0,1,0.0,39.6,0.0,0,0,0,1,0,0,0.0,0,0.0,7.8
Hunter Dekkers,122511,QB,IOWA STATE,1,-8.89,0,26,193,47.4,19,19,12.6,2.53,0,1,4.8,47.4,9,3,0.0,21,80.8,0,4,,,,,69.9,52.5,74.8,54.5,,54.1,0,1,23,33.3,54.3,4.8,1,1,0,0,1,1,4.3,78,4.1,64.3,14,15,9.4,2.53,0,1,6.3,53.3,8,3,11.1,17,65.4,1,4,,,,,69.6,62.6,74.3,67.1,,54.1,0,0,18,33.3,89.6,5.9,1,1,0,1,1,0,0.0,75,5.0,44.4,9,9,11.1,2.09,0,0,0.0,44.4,4,0,0.0,9,34.6,0,1,,,,,65.4,42.4,70.1,42.7,,,0,1,10,,13.9,0.0,0,0,0,0,0,1,10.0,31,3.4,0,100.0,4,5,-2.0,1.72,0,0,0.0,60.0,3,0,25.0,5,19.2,1,1,,,,,63.8,62.6,68.1,62.4,,,0,0,5,,75.4,0.0,0,0,0,1,0,0,0.0,28,5.6,-1.56
J.J. McCarthy,144918,QB,MICHIGAN,1,2.63,0,26,222,52.4,21,24,16.1,3.1,2,2,7.7,45.8,11,9,0.0,25,96.2,0,5,,,,,71.0,62.4,76.5,52.3,60.0,75.9,0,0,27,0.0,125.0,0.0,0,1,0,1,3,1,3.7,260,10.8,52.9,17,19,12.9,2.86,2,0,0.0,47.4,9,5,0.0,20,76.9,0,3,,,,,70.8,58.5,76.0,45.2,,75.9,0,0,21,0.0,88.9,0.0,0,1,0,0,1,0,0.0,136,7.2,60.0,5,6,24.2,3.8,0,2,28.6,50.0,3,4,0.0,6,23.1,0,2,,,,,64.6,71.1,69.5,71.4,60.0,,0,0,7,0.0,135.4,0.0,0,0,0,1,2,1,14.3,127,21.2,0,100.0,1,1,1.0,2.6,0,0,0.0,100.0,1,0,0.0,1,3.8,0,0,,,,,60.3,61.1,63.6,61.0,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0,14.01
AJ Padgett,163006,QB,RICE,1,12.82,0,25,275,73.3,15,17,14.7,2.97,0,0,0.0,58.8,10,4,9.1,20,80.0,1,8,,,,,31.4,54.7,76.5,70.5,,42.1,0,1,20,50.0,90.6,10.0,2,1,0,2,1,1,5.0,181,10.6,66.7,12,13,11.3,2.35,1,0,0.0,53.8,7,1,12.5,15,60.0,1,5,,,,,29.1,47.0,76.2,63.0,,42.1,0,1,15,100.0,78.4,6.7,1,1,0,0,1,1,6.7,118,9.1,85.7,7,9,11.0,3.29,0,0,0.0,66.7,6,3,0.0,10,40.0,0,4,,,,,65.4,71.1,70.1,70.7,,,0,0,10,33.3,109.0,10.0,1,0,0,2,0,0,0.0,111,12.3,0,75.0,4,5,-2.0,1.76,1,0,0.0,60.0,3,0,0.0,5,20.0,0,1,,,,,63.8,55.8,68.1,55.6,,,0,0,5,,92.1,0.0,0,0,0,0,0,0,0.0,48,9.6,3.25
Max Duggan,99470,QB,TCU,1,-55.0,0,25,305,71.4,21,21,10.7,2.83,0,1,4.3,71.4,15,4,0.0,22,88.0,0,10,,,,,68.8,77.8,75.7,80.9,,55.1,0,0,24,0.0,139.5,0.0,0,1,0,0,3,0,0.0,193,9.2,84.2,19,20,7.3,2.71,1,1,4.8,80.0,16,3,0.0,21,84.0,0,10,,,,,68.7,83.1,75.6,87.5,,55.1,0,0,22,0.0,140.2,0.0,0,1,0,0,2,0,0.0,193,9.7,25.0,4,4,19.0,2.95,0,0,0.0,25.0,1,1,0.0,4,16.0,0,1,,,,,63.8,52.1,68.1,52.2,,,0,0,5,0.0,86.5,0.0,0,0,0,0,1,0,0.0,19,4.8,0,100.0,2,3,-5.5,2.13,1,0,0.0,66.7,2,0,0.0,3,12.0,0,1,,,,,62.7,60.3,66.6,60.2,,,0,0,3,,84.0,0.0,0,0,0,0,0,0,0.0,19,6.3,-4.9
