player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_overall_tackle,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_pass_rush_defense,no_screen_grades_run,no_screen_grades_run_defense,no_screen_grades_tackle,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_overall_tackle,npa_grades_pass,npa_grades_pass_route,npa_grades_pass_rush_defense,npa_grades_run,npa_grades_run_defense,npa_grades_tackle,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_overall_tackle,pa_grades_pass,pa_grades_pass_route,pa_grades_pass_rush_defense,pa_grades_run,pa_grades_run_defense,pa_grades_tackle,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_overall_tackle,screen_grades_pass,screen_grades_pass_route,screen_grades_pass_rush_defense,screen_grades_run,screen_grades_run_defense,screen_grades_tackle,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Graham Mertz,97994,QB,WISCONSIN,1,14.94,0,38,349,66.7,30,32,13.1,3.18,0,4,11.8,53.1,17,16,15.0,38,100.0,3,9,,,,,69.5,83.3,76.8,,85.2,59.8,,55.8,,,0,2,41,31.3,57.6,13.2,5,1,0,2,1,0,0.0,206,6.4,64.3,28,29,13.1,3.06,0,4,12.9,51.7,15,14,16.7,35,92.1,3,7,,,,,69.3,83.1,76.4,,84.6,,,55.8,,,0,2,38,35.7,53.4,14.3,5,1,0,1,1,0,0.0,177,6.1,100.0,2,3,13.0,4.53,0,0,0.0,66.7,2,2,0.0,3,7.9,0,2,,,,,62.7,68.0,68.2,,69.3,59.8,,,,,0,0,3,0.0,97.9,0.0,0,0,0,1,0,0,0.0,29,9.7,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,3.57
Cole Snyder,97617,QB,BUFFALO,1,-4.17,0,38,126,63.3,30,34,11.2,2.48,0,1,2.9,52.9,18,11,5.3,38,100.0,1,11,,,,,35.8,52.5,76.9,,53.6,,,54.3,,,1,1,39,9.1,66.5,2.6,1,3,0,3,1,4,10.3,186,5.5,66.7,21,24,11.0,2.6,0,1,4.0,54.2,13,7,7.1,27,71.1,1,8,,,,,70.1,65.0,76.2,,68.6,,,54.3,,,1,0,28,0.0,83.2,0.0,0,3,0,2,1,2,7.1,127,5.3,55.6,9,10,11.4,2.16,0,0,0.0,50.0,5,4,0.0,11,28.9,0,3,,,,,18.5,29.9,70.4,,30.2,,,,,,0,1,11,25.0,28.8,9.1,1,0,0,1,0,2,18.2,59,5.9,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.61
Jack Plummer,83543,QB,CAL,1,-11.43,0,38,130,79.3,29,31,10.5,2.8,0,1,3.2,67.7,21,17,8.7,36,94.7,2,9,,,,,69.7,79.7,18.4,,84.6,,,56.2,,,1,0,37,23.5,94.6,11.1,4,1,0,1,0,1,2.7,268,8.6,80.8,26,28,9.5,2.61,0,1,3.4,71.4,20,14,4.8,32,84.2,1,7,,,,,69.5,77.2,16.8,,82.3,,,56.2,,,1,0,34,21.4,95.5,9.4,3,1,0,1,0,1,2.9,228,8.1,80.0,5,5,10.4,3.32,0,0,0.0,60.0,3,3,25.0,6,15.8,1,2,,,,,64.2,74.5,68.6,,74.1,,,,,,0,0,6,33.3,88.8,16.7,1,0,0,0,0,0,0.0,44,8.8,0,100.0,2,2,-3.0,1.25,0,0,0.0,100.0,2,0,0.0,2,5.3,0,0,,,,,62.7,62.3,66.6,,62.1,,,,,,0,0,3,,79.2,0.0,0,0,0,0,0,0,0.0,4,2.0,0.66
Owen McCown,157688,QB,COLORADO,1,-28.05,0,37,143,52.2,23,26,10.6,3.25,2,1,3.7,42.3,11,16,8.3,33,89.2,1,6,,,,,69.9,56.7,76.3,,54.9,55.9,,58.9,,,0,0,34,18.8,74.0,9.1,3,4,0,1,1,1,2.9,149,5.7,66.7,15,17,5.5,2.9,2,0,0.0,58.8,10,7,0.0,20,54.1,0,5,,,,,69.2,64.3,75.4,,57.7,55.9,,67.3,,,0,0,21,28.6,101.1,10.0,2,1,0,0,1,0,0.0,124,7.3,41.7,12,13,12.6,3.3,0,1,7.7,30.8,4,10,20.0,17,45.9,1,2,,,,,66.5,47.7,71.8,,53.2,,,50.2,,,0,0,17,10.0,47.6,5.9,1,3,0,1,0,1,5.9,62,4.8,0,75.0,4,4,-2.3,1.75,0,0,0.0,75.0,3,1,0.0,4,10.8,0,1,,,,,63.3,57.7,67.4,,57.6,,,,,,0,0,4,0.0,103.1,0.0,0,0,0,0,0,0,0.0,37,9.3,-2.52
Dorian Thompson-Robinson,83574,QB,UCLA,1,-16.54,0,37,324,87.5,24,28,7.0,2.79,1,0,0.0,75.0,21,13,0.0,32,86.5,0,16,,,,,72.0,82.7,76.9,,75.8,,,74.7,,,1,0,32,7.7,140.6,3.1,1,3,0,2,3,0,0.0,271,9.7,86.7,15,16,5.9,2.58,1,0,0.0,81.3,13,6,0.0,18,48.6,0,12,,,,,71.7,85.9,76.0,,80.6,,,72.7,,,0,0,18,0.0,118.8,0.0,0,2,0,0,0,0,0.0,205,12.8,84.6,13,17,5.8,2.69,1,0,0.0,64.7,11,7,0.0,19,51.4,0,6,,,,,67.0,67.1,72.2,,63.8,,,64.0,,,1,0,19,14.3,122.3,5.3,1,1,0,2,3,0,0.0,109,6.4,0,75.0,4,5,-1.5,1.64,1,0,0.0,60.0,3,0,0.0,5,13.5,0,2,,,,,63.8,62.6,68.1,,62.4,,,,,,0,0,5,,87.9,0.0,0,0,0,0,0,0,0.0,43,8.6,-6.4
Tanner McKee,131770,QB,STANFORD,1,18.18,0,37,300,60.9,23,26,8.3,2.42,0,1,3.7,53.8,14,7,0.0,30,81.1,0,8,,,,,68.8,61.0,75.9,,62.8,,,53.9,,,0,0,31,42.9,96.2,10.0,3,1,0,3,2,0,0.0,147,5.7,63.2,19,22,5.3,2.33,0,1,4.5,54.5,12,6,0.0,24,64.9,0,7,,,,,68.2,64.8,75.4,,67.3,,,53.9,,,0,0,24,16.7,104.0,4.2,1,1,0,3,2,0,0.0,138,6.3,72.7,11,11,7.4,2.04,0,0,0.0,72.7,8,2,0.0,13,35.1,0,3,,,,,66.2,55.0,71.2,,54.8,,,,,,0,0,14,100.0,75.2,15.4,2,0,0,0,0,0,0.0,33,3.0,0,85.7,7,7,-1.6,1.39,0,0,0.0,85.7,6,1,0.0,7,18.9,0,2,,,,,64.6,61.0,69.1,,60.8,,,,,,0,0,7,0.0,81.0,0.0,0,0,0,0,0,0,0.0,24,3.4,-3.27
Jordan Travis,77615,QB,FLORIDA ST,1,-11.23,0,37,167,72.4,29,31,15.3,2.75,1,2,5.4,64.5,20,13,4.8,33,89.2,1,13,,,,,35.8,72.7,76.7,,79.8,,,42.4,,,0,0,39,7.7,119.4,3.0,1,1,0,1,3,0,0.0,233,7.5,72.7,22,23,12.7,2.64,0,1,3.8,69.6,16,9,0.0,24,64.9,0,9,,,,,29.1,67.3,75.9,,74.9,,,43.5,,,0,0,27,11.1,114.2,4.2,1,0,0,1,2,0,0.0,139,6.0,81.8,11,12,13.8,2.72,1,1,6.7,58.3,7,4,22.2,13,35.1,2,7,,,,,66.5,76.5,71.6,,78.6,,,57.3,,,0,0,16,0.0,127.8,0.0,0,1,0,0,1,0,0.0,142,11.8,0,100.0,4,4,-2.8,1.95,0,0,0.0,75.0,3,0,25.0,4,10.8,1,3,,,,,63.3,64.9,67.4,,64.7,,,,,,0,0,4,,114.6,0.0,0,0,0,0,0,0,0.0,48,12.0,5.79
James Blackman,60382,QB,ARK STATE,1,11.9,0,37,113,76.7,30,31,9.1,3.1,0,1,3.1,71.0,22,15,4.3,34,91.9,1,12,,,,,69.6,81.2,77.0,,82.1,,,57.2,,,0,0,35,13.3,100.2,5.9,2,1,0,1,1,0,0.0,210,6.8,74.1,27,28,8.1,2.77,0,0,0.0,71.4,20,12,0.0,29,78.4,0,11,,,,,69.2,78.2,76.7,,77.4,,,60.1,,,0,0,29,8.3,116.4,3.4,1,0,0,1,2,0,0.0,208,7.4,100.0,6,6,7.3,4.04,0,1,14.3,83.3,5,5,16.7,8,21.6,1,3,,,,,65.1,76.4,69.8,,80.8,,,57.3,,,0,0,9,20.0,98.6,12.5,1,1,0,0,0,0,0.0,46,7.7,0,100.0,3,3,-3.0,2.37,0,0,0.0,100.0,3,2,0.0,3,8.1,0,2,,,,,62.7,64.0,66.6,,63.8,,,,,,0,0,3,0.0,158.3,0.0,0,0,0,0,1,0,0.0,44,14.7,0.24
Brady Cook,124199,QB,MISSOURI,1,29.44,0,35,229,54.2,24,24,12.9,2.8,0,3,11.1,50.0,12,9,7.7,26,74.3,1,7,,,,,68.7,52.5,75.6,,53.2,,,55.3,,,0,0,29,11.1,84.9,3.8,1,1,0,0,1,3,10.3,157,6.5,57.1,21,21,7.6,2.37,0,1,4.2,52.4,11,6,8.3,22,62.9,1,3,,,,,68.3,47.2,75.3,,47.7,,,55.3,,,0,0,25,0.0,79.5,0.0,0,1,0,0,1,2,8.0,90,4.3,81.8,11,11,10.5,2.85,0,2,18.2,81.8,9,4,0.0,13,37.1,0,5,,,,,66.0,68.0,71.0,,67.6,,,,,,0,0,13,50.0,105.3,15.4,2,0,0,0,0,1,7.7,102,9.3,0,100.0,8,8,-4.4,1.84,0,0,0.0,100.0,8,1,0.0,9,25.7,0,1,,,,,65.1,60.2,69.8,,60.0,,,,,,0,0,9,100.0,84.9,11.1,1,0,0,0,0,0,0.0,35,4.4,4.98
Spencer Petras,82136,QB,IOWA,1,41.67,0,35,192,77.8,27,28,9.7,2.64,0,1,3.2,64.3,18,14,14.3,32,91.4,3,10,,,,,68.6,84.0,76.1,,83.1,,,,,,1,0,35,28.6,103.3,12.5,4,0,0,0,1,1,2.9,240,8.6,73.9,23,24,9.6,2.43,0,1,3.8,58.3,14,12,17.6,27,77.1,3,6,,,,,68.1,78.2,75.7,,77.4,,,,,,1,0,29,25.0,93.4,11.1,3,0,0,0,1,1,3.4,166,6.9,100.0,7,7,4.3,3.19,0,0,0.0,100.0,7,2,0.0,8,22.9,0,4,,,,,65.1,84.3,69.8,,83.7,,,,,,0,0,9,50.0,114.3,12.5,1,0,0,0,0,0,0.0,80,11.4,0,100.0,3,3,-4.0,2.2,0,0,0.0,100.0,3,0,0.0,3,8.6,0,0,,,,,62.7,64.1,66.6,,63.9,,,,,,0,0,3,,79.2,0.0,0,0,0,0,0,0,0.0,6,2.0,4.51
Cooper Legas,101286,QB,UTAH ST,1,13.73,0,35,329,68.0,25,28,14.4,3.37,0,2,6.3,57.1,16,9,5.9,31,88.6,1,9,,,,,46.5,55.1,77.5,,54.2,,,58.1,,,1,2,35,22.2,70.2,6.5,2,1,1,1,2,4,11.4,178,6.4,66.7,15,17,9.8,3.22,0,1,5.0,52.9,9,6,10.0,20,57.1,1,5,,,,,42.0,46.3,76.8,,40.6,,,58.1,,,0,2,23,33.3,42.2,10.0,2,1,1,1,1,3,13.0,65,3.8,76.9,13,15,15.7,3.17,0,1,5.9,66.7,10,4,0.0,15,42.9,0,4,,,,,66.7,74.4,71.8,,73.8,,,,,,1,0,17,0.0,114.0,0.0,0,0,0,1,1,1,5.9,123,8.2,0,100.0,3,4,-3.0,1.83,0,0,0.0,75.0,3,1,0.0,4,11.4,0,0,,,,,63.8,62.6,68.1,,62.4,,,,,,0,0,5,0.0,77.1,0.0,0,0,0,1,0,0,0.0,10,2.5,4.38
Jeff Sims,122496,QB,GA TECH,1,-45.83,0,34,176,48.0,25,26,9.8,2.73,0,1,3.7,42.3,11,17,8.3,33,97.1,1,6,,,,,73.7,30.3,77.1,,23.6,60.0,,77.7,,,0,0,34,17.6,66.5,9.1,3,4,0,1,1,5,14.7,102,3.9,47.8,23,24,9.2,2.66,0,1,4.0,45.8,11,18,0.0,31,91.2,0,6,,,,,73.6,30.6,77.0,,23.3,60.0,,79.9,,,0,0,32,22.2,71.9,12.9,4,3,0,1,1,5,15.6,102,4.3,50.0,2,2,16.5,3.8,0,0,0.0,0.0,0,0,100.0,3,8.8,1,0,,,,,63.3,51.3,67.4,,55.5,,,57.3,,,0,0,4,,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0,0,,0,0,,3.8,0,0,0.0,,0,1,,1,2.9,0,0,,,,,61.8,58.9,65.5,,58.9,,,,,,0,0,2,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,-4.25
Max Duggan,99470,QB,TCU,1,2.2,0,34,305,66.7,18,20,15.7,3.28,0,1,4.3,60.0,12,7,0.0,21,61.8,0,8,,,,,69.9,60.4,75.8,,48.6,,,78.2,,,0,0,24,0.0,139.4,0.0,0,1,0,2,3,2,8.3,229,11.5,75.0,24,26,7.9,2.68,0,1,3.7,69.2,18,8,0.0,27,79.4,0,12,,,,,70.1,63.3,76.1,,51.8,,,78.2,,,0,0,28,0.0,126.9,0.0,0,1,0,2,2,2,7.1,259,10.0,83.3,6,7,10.0,2.41,1,0,0.0,71.4,5,1,0.0,7,20.6,0,2,,,,,65.1,56.3,69.8,,56.2,,,,,,0,0,9,0.0,126.8,0.0,0,0,0,0,1,0,0.0,43,6.1,0,91.7,12,13,-2.7,1.56,1,0,0.0,84.6,11,2,0.0,13,38.2,0,6,,,,,66.0,62.9,71.0,,62.6,,,,,,0,0,13,0.0,90.1,0.0,0,0,0,0,0,0,0.0,73,5.6,-3.82
Max Johnson,124099,QB,TEXAS A&M,1,29.17,0,34,312,87.0,23,25,7.0,2.99,0,1,3.7,72.0,18,16,10.0,32,94.1,2,8,,,,,69.0,70.4,75.8,,76.3,,,49.0,,,1,0,34,25.0,109.1,12.5,4,3,0,1,1,0,0.0,202,8.1,86.4,22,24,6.4,2.84,0,1,3.8,70.8,17,15,10.5,30,88.2,2,7,,,,,68.8,68.3,75.7,,72.4,,,50.9,,,1,0,32,26.7,106.6,13.3,4,2,0,1,1,0,0.0,182,7.6,100.0,2,2,7.0,3.1,0,0,0.0,100.0,2,2,0.0,4,11.8,0,1,,,,,63.3,69.3,67.4,,76.2,,,57.3,,,0,0,4,0.0,110.4,0.0,0,1,0,0,0,0,0.0,21,10.5,0,100.0,1,1,-6.0,1.0,0,0,0.0,100.0,1,1,0.0,2,5.9,0,0,,,,,61.8,58.9,65.5,,58.9,,,,,,0,0,2,0.0,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0,2.92
Ethan Hampton,145858,QB,N ILLINOIS,1,-1.95,0,33,254,73.9,23,26,13.0,2.41,3,1,3.8,53.8,14,7,17.6,30,90.9,3,9,,,,,68.2,83.0,76.7,,82.6,,,61.7,,,0,1,31,42.9,70.5,10.0,3,1,0,0,1,0,0.0,167,6.4,75.0,20,22,10.6,2.13,2,0,0.0,59.1,13,4,13.3,24,72.7,2,7,,,,,67.6,77.7,76.2,,76.9,,,,,,0,1,24,50.0,71.6,8.3,2,0,0,0,1,0,0.0,127,5.8,83.3,6,7,13.3,2.83,1,1,14.3,57.1,4,3,20.0,9,27.3,1,4,,,,,65.1,81.4,70.1,,82.4,,,61.7,,,0,0,10,33.3,129.2,11.1,1,1,0,0,1,0,0.0,67,9.6,0,100.0,3,3,-3.0,1.4,0,0,0.0,100.0,3,0,0.0,3,9.1,0,2,,,,,62.7,64.1,66.6,,63.9,,,,,,0,0,3,,143.8,0.0,0,0,0,0,1,0,0.0,27,9.0,3.8
Matt McDonald,60350,QB,BOWL GREEN,1,2.53,0,33,122,74.1,27,28,11.7,2.77,0,2,6.7,60.7,17,14,15.0,32,97.0,3,10,,,,,70.0,83.6,76.9,,83.7,,,63.1,,,0,1,34,7.1,110.0,3.1,1,3,0,1,3,0,0.0,245,8.8,72.2,18,18,13.4,2.72,0,2,10.5,61.1,11,10,15.4,22,66.7,2,8,,,,,69.3,86.2,76.3,,87.4,,,63.1,,,0,0,23,10.0,133.1,4.5,1,3,0,0,2,0,0.0,186,10.3,80.0,10,11,6.9,2.71,0,0,0.0,63.6,7,4,12.5,11,33.3,1,2,,,,,65.8,66.7,70.7,,66.3,,,,,,0,1,12,0.0,70.6,0.0,0,0,0,1,1,0,0.0,61,5.5,0,100.0,1,1,-4.0,0.9,0,0,0.0,100.0,1,0,0.0,1,3.0,0,0,,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,2,2.0,-4.78
Gunnar Watson,83570,QB,TROY,1,19.3,0,33,318,57.7,26,27,10.0,2.63,0,1,3.7,51.9,14,11,6.7,32,97.0,1,11,,,,66.7,68.6,77.6,75.9,,73.6,88.9,,62.1,,,1,1,32,27.3,59.6,9.4,3,2,0,0,0,1,3.1,193,7.1,55.6,18,19,10.3,2.47,0,1,5.3,47.4,9,7,10.0,22,66.7,1,7,,,,,67.4,67.9,75.1,,69.0,,,57.3,,,1,1,22,28.6,41.3,9.1,2,1,0,0,0,1,4.5,99,5.2,66.7,9,9,8.2,2.86,0,0,0.0,66.7,6,4,0.0,11,33.3,0,4,,,,66.7,66.1,84.8,70.7,,75.1,88.9,,64.3,,,0,0,11,25.0,104.4,9.1,1,1,0,0,0,0,0.0,101,11.2,0,100.0,1,1,-1.0,1.5,0,0,0.0,100.0,1,0,0.0,1,3.0,0,0,,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,,95.8,0.0,0,0,0,0,0,0,0.0,7,7.0,6.01
Malik Cunningham,60436,QB,LOUISVILLE,1,-2.08,0,33,210,70.8,24,25,10.6,3.29,0,2,7.4,64.0,16,8,5.9,29,87.9,1,10,,,,,72.7,82.1,22.4,,80.5,,,70.5,,,0,0,31,12.5,98.8,3.4,1,3,0,1,1,0,0.0,180,7.2,73.3,15,16,6.3,3.08,0,1,5.6,68.8,11,5,0.0,18,54.5,0,3,,,,,72.5,65.3,16.8,,66.1,,,62.8,,,0,0,20,20.0,79.2,5.6,1,1,0,1,0,0,0.0,76,4.8,75.0,12,12,12.8,3.22,0,1,8.3,66.7,8,3,11.1,15,45.5,1,8,,,,,66.4,92.2,71.4,,88.6,,,79.1,,,0,0,15,0.0,123.6,0.0,0,3,0,0,1,0,0.0,110,9.2,0,100.0,3,3,-2.0,2.08,0,0,0.0,100.0,3,0,0.0,4,12.1,0,1,,,,,63.3,68.5,67.4,,63.9,,,61.7,,,0,0,4,,79.2,0.0,0,1,0,0,0,0,0.0,6,2.0,4.42
Ben Wooldridge,82115,QB,LA LAFAYET,1,12.11,0,32,207,75.0,20,24,5.9,3.34,0,0,0.0,54.2,13,12,13.3,27,84.4,2,5,,,,,32.7,57.7,75.9,,62.0,,,52.6,,,0,1,30,8.3,56.3,3.7,1,2,0,4,1,0,0.0,71,3.0,81.3,16,19,5.1,3.02,0,0,0.0,57.9,11,10,15.4,22,68.8,2,2,,,,,29.4,59.5,75.4,,65.1,,,52.6,,,0,1,24,10.0,41.6,4.5,1,2,0,3,0,0,0.0,60,3.2,77.8,9,10,2.2,2.96,0,0,0.0,70.0,7,2,0.0,10,31.3,0,3,,,,,65.6,58.9,70.4,,58.6,,,,,,0,0,11,0.0,106.3,0.0,0,0,0,1,1,0,0.0,30,3.0,0,100.0,5,5,-3.2,1.18,0,0,0.0,100.0,5,0,0.0,5,15.6,0,0,,,,,63.8,65.7,68.1,,65.4,,,,,,0,0,5,,82.5,0.0,0,0,0,0,0,0,0.0,19,3.8,-0.16
Spencer Sanders,77660,QB,OKLA STATE,1,42.86,0,32,262,68.8,16,18,12.8,2.97,0,1,5.6,50.0,9,7,18.2,22,68.8,2,8,,,,,72.5,74.4,76.8,,60.2,54.3,,76.7,,,1,1,22,0.0,72.9,0.0,0,4,0,1,1,1,4.5,146,8.1,73.7,19,21,8.1,2.71,0,1,4.8,57.1,12,7,14.3,25,78.1,2,6,,,,,72.6,71.4,76.9,,54.4,,,76.7,,,1,1,25,0.0,71.1,0.0,0,4,0,1,1,1,4.0,128,6.1,100.0,7,7,3.7,1.87,0,0,0.0,100.0,7,0,0.0,7,21.9,0,4,,,,,64.6,76.5,69.5,,79.3,54.3,,,,,0,0,7,,95.8,0.0,0,0,0,0,0,0,0.0,49,7.0,0,100.0,10,10,-2.4,1.56,0,0,0.0,100.0,10,0,0.0,10,31.3,0,2,,,,,65.4,68.0,70.1,,67.7,,,,,,0,0,10,,79.6,0.0,0,0,0,0,0,0,0.0,31,3.1,0.9
Jaxson Dart,146409,QB,OLE MISS,1,-19.19,0,32,226,57.1,28,28,13.8,2.75,0,2,6.9,50.0,14,12,12.5,31,96.9,2,10,,,,,72.0,72.3,76.8,,65.6,,,72.4,,,0,1,32,0.0,59.7,0.0,0,2,0,0,0,2,6.3,207,7.4,72.7,11,11,11.7,2.13,0,1,8.3,63.6,7,3,12.5,12,37.5,1,4,,,,,71.6,73.5,75.6,,69.5,,,67.1,,,0,1,13,0.0,55.1,0.0,0,0,0,0,0,1,7.7,100,9.1,50.0,18,18,14.2,3.09,0,1,5.6,44.4,8,9,11.1,20,62.5,1,6,,,,,67.1,66.7,72.4,,60.9,,,71.1,,,0,0,20,0.0,65.3,0.0,0,2,0,0,0,1,5.0,113,6.3,0,100.0,1,1,-1.0,2.0,0,0,0.0,100.0,1,0,0.0,1,3.1,0,0,,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0,-2.81
Ben Bryant,77655,QB,CINCINNATI,1,5.45,0,32,138,58.3,24,25,13.5,2.81,0,1,3.8,52.0,13,9,7.1,30,93.8,1,9,,,,,69.3,72.5,76.3,,67.4,,,71.2,,,0,1,31,33.3,81.9,10.0,3,2,0,1,2,1,3.2,159,6.4,61.9,21,22,10.0,2.75,0,0,0.0,54.5,12,7,7.7,26,81.3,1,7,,,,,69.1,67.0,76.0,,60.7,,,71.2,,,0,1,27,28.6,47.7,7.7,2,2,0,1,0,1,3.7,101,4.6,60.0,5,5,21.2,2.52,0,1,20.0,60.0,3,2,0.0,6,18.8,0,2,,,,,64.2,81.0,68.6,,80.4,,,,,,0,0,6,50.0,143.8,16.7,1,0,0,0,2,0,0.0,65,13.0,0,100.0,2,2,-3.0,1.1,0,0,0.0,100.0,2,0,0.0,2,6.3,0,0,,,,,61.8,62.9,65.5,,62.7,,,,,,0,0,2,,81.3,0.0,0,0,0,0,0,0,0.0,7,3.5,8.41
KJ Jefferson,99129,QB,ARKANSAS,1,12.5,0,32,111,56.3,16,18,12.7,3.16,2,0,0.0,44.4,8,13,11.1,25,78.1,1,8,,,,,72.2,72.4,76.9,,66.8,,,68.6,,,0,0,28,30.8,88.0,16.0,4,3,0,0,1,0,0.0,131,7.3,64.3,14,16,9.9,2.98,1,0,0.0,50.0,8,10,11.1,20,62.5,1,7,,,,,72.1,74.3,76.5,,66.5,,,70.6,,,0,0,20,10.0,94.3,5.0,1,3,0,1,1,0,0.0,114,7.1,71.4,7,8,7.1,2.71,1,0,0.0,62.5,5,4,0.0,12,37.5,0,2,,,,,66.4,57.8,71.4,,64.7,,,50.6,,,0,0,15,75.0,75.5,25.0,3,1,0,0,0,0,0.0,41,5.1,0,100.0,5,6,-2.8,1.87,0,0,0.0,83.3,5,1,0.0,7,21.9,0,1,,,,,64.6,55.3,69.1,,63.2,,,56.4,,,0,0,7,0.0,83.3,0.0,0,1,0,1,0,0,0.0,24,4.0,-2.0
Chandler Rogers,98683,QB,LA MONROE,1,-16.67,0,32,209,71.4,14,15,10.9,3.17,1,1,5.6,60.0,9,12,10.0,25,78.1,1,4,,,,,19.6,60.3,76.0,,61.0,,,58.1,,,0,0,28,33.3,124.4,16.0,4,6,0,0,2,2,7.1,118,7.9,82.4,17,18,3.5,2.59,0,0,0.0,66.7,12,9,14.3,25,78.1,2,2,,,,,19.6,55.0,76.0,,55.2,,,56.8,,,0,0,28,33.3,75.7,12.0,3,4,0,1,0,2,7.1,78,4.3,66.7,3,4,23.7,3.53,1,1,25.0,50.0,2,3,0.0,7,21.9,0,3,,,,,64.6,77.2,69.1,,77.7,,,62.0,,,0,0,7,33.3,135.4,14.3,1,2,0,0,2,0,0.0,63,15.8,0,100.0,6,7,-3.5,1.47,0,0,0.0,71.4,5,0,16.7,7,21.9,1,1,,,,,64.6,64.1,69.1,,63.8,,,,,,0,0,7,,75.3,0.0,0,0,0,1,0,0,0.0,23,3.3,11.42
