player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Tyler Van Dyke,122225,QB,MIAMI FL,1,-2.94,0,36,220,66.7,24,26,14.9,2.86,1,3,10.3,46.2,12,9,25.0,33,91.7,4,8,,,,,69.2,71.5,76.9,69.1,,65.2,0,0,36,44.4,83.7,12.1,4,3,0,1,1,1,2.8,189,7.3,68.8,16,17,13.7,2.83,1,3,15.8,52.9,9,7,18.2,23,63.9,2,7,,,,,68.3,82.4,76.2,81.1,,65.2,0,0,25,42.9,105.0,13.0,3,3,0,0,1,1,4.0,160,9.4,72.7,11,12,12.0,2.82,0,0,0.0,50.0,6,3,25.0,13,36.1,2,1,,,,,66.2,48.8,71.2,48.8,,,0,0,14,33.3,58.7,7.7,1,0,0,1,0,0,0.0,43,3.6,0,100.0,3,3,-2.3,2.4,0,0,0.0,100.0,3,1,0.0,3,8.3,0,0,,,,,62.7,64.1,66.6,63.9,,,0,0,3,0.0,86.1,0.0,0,0,0,0,0,0,0.0,14,4.7,-5.83
Matt Corral,83517,QB,OLE MISS,1,-11.9,0,36,226,78.9,19,21,11.9,2.87,0,1,4.2,66.7,14,15,6.7,28,77.8,1,7,,,,,70.2,70.1,76.3,66.7,,66.5,0,0,31,26.7,108.0,14.3,4,2,0,2,1,0,0.0,174,8.3,84.6,13,14,4.2,2.35,0,0,0.0,78.6,11,7,0.0,16,44.4,0,3,,,,,69.7,62.9,75.5,59.9,,62.9,0,0,19,14.3,104.5,6.3,1,1,0,1,0,0,0.0,127,9.1,78.6,14,15,10.6,2.79,0,1,5.9,66.7,10,11,9.1,20,55.6,1,6,,,,,67.2,75.6,72.7,72.6,,64.1,0,0,22,27.3,103.7,15.0,3,1,0,1,1,0,0.0,86,5.7,0,87.5,8,8,-3.0,1.61,0,0,0.0,87.5,7,3,0.0,8,22.2,0,2,,,,,65.4,67.3,70.1,67.0,,,0,0,10,0.0,87.0,0.0,0,0,0,0,0,0,0.0,39,4.9,-3.34
Holton Ahlers,77651,QB,E CAROLINA,1,12.5,0,35,156,57.7,26,26,11.2,2.54,0,2,6.9,57.7,15,11,0.0,29,82.9,0,9,,,,,69.9,75.9,77.7,75.8,59.3,62.5,0,0,32,18.2,101.6,6.9,2,1,0,0,1,0,0.0,241,9.3,62.5,24,24,9.5,2.33,0,2,7.7,62.5,15,7,0.0,26,74.3,0,9,,,,,69.7,77.1,77.5,77.3,59.3,62.5,0,0,28,14.3,121.5,3.8,1,1,0,0,2,0,0.0,228,9.5,75.0,8,8,6.1,2.3,0,0,0.0,75.0,6,5,0.0,9,25.7,0,3,,,,,65.4,65.3,70.1,65.0,,,0,0,10,20.0,95.8,11.1,1,0,0,0,0,0,0.0,60,7.5,0,100.0,6,6,-2.0,1.27,0,0,0.0,100.0,6,1,0.0,6,17.1,0,3,,,,,64.2,66.3,68.6,66.0,,,0,0,6,0.0,138.9,0.0,0,0,0,0,1,0,0.0,47,7.8,-2.0
Dylan Hopkins,83571,QB,UAB,1,-16.97,0,35,321,56.5,23,24,13.8,3.11,1,1,4.2,45.8,11,14,15.4,33,94.3,2,5,,,,,69.0,36.4,76.3,35.9,,53.1,0,1,33,35.7,48.4,15.2,5,4,0,0,0,3,9.1,147,6.1,53.3,15,15,12.9,2.78,0,0,0.0,53.3,8,10,0.0,22,62.9,0,3,,,,,68.0,43.9,75.6,43.0,,55.2,0,1,22,40.0,48.5,18.2,4,3,0,0,0,1,4.5,107,7.1,70.0,10,11,11.6,3.39,1,1,9.1,36.4,4,5,42.9,13,37.1,3,2,,,,,66.0,37.8,71.0,39.4,,57.3,0,0,13,20.0,49.4,7.7,1,1,0,0,0,2,15.4,45,4.1,0,100.0,2,2,-4.0,1.35,0,0,0.0,50.0,1,1,50.0,2,5.7,1,0,,,,,61.8,62.9,65.5,62.7,,,0,0,2,0.0,56.3,0.0,0,0,0,0,0,0,0.0,5,2.5,-3.04
Desmond Ridder,55086,QB,CINCINNATI,1,24.44,0,35,138,66.7,27,29,13.2,2.18,1,4,13.3,55.2,16,9,11.1,31,88.6,2,9,,,,,40.0,77.3,76.4,72.2,,71.0,0,0,32,22.2,111.0,6.5,2,0,0,1,2,2,6.3,278,9.6,68.0,25,27,10.4,2.02,1,3,11.1,55.6,15,7,11.8,30,85.7,2,7,,,,,39.0,68.6,76.3,61.5,,71.0,0,0,30,28.6,97.6,6.7,2,0,0,1,1,2,6.7,239,8.9,80.0,5,5,18.0,2.44,0,1,16.7,80.0,4,2,0.0,5,14.3,0,3,,,,,64.2,88.5,68.6,87.7,,,0,0,6,0.0,154.6,0.0,0,0,0,0,1,0,0.0,58,11.6,0,100.0,3,3,-1.7,1.25,0,0,0.0,100.0,3,0,0.0,4,11.4,0,1,,,,,63.3,56.8,67.4,56.7,,,0,0,4,,93.1,0.0,0,0,0,0,0,0,0.0,19,6.3,2.75
Max Duggan,99470,QB,TCU,1,-6.06,0,34,305,76.2,21,22,9.2,3.16,1,0,0.0,63.6,14,8,12.5,27,79.4,2,9,,,,,37.3,78.2,76.6,80.7,,62.4,0,0,29,25.0,101.9,7.4,2,3,0,0,1,1,3.4,167,7.6,81.0,21,22,5.9,2.98,1,0,0.0,72.7,16,6,5.9,27,79.4,1,7,,,,,72.6,77.5,76.5,82.6,,60.8,0,0,28,16.7,102.8,3.7,1,4,0,0,1,0,0.0,132,6.0,83.3,6,6,9.8,2.97,0,0,0.0,66.7,4,3,20.0,7,20.6,1,2,,,,,15.7,65.8,69.5,65.5,,,0,0,8,33.3,92.4,14.3,1,0,0,0,0,1,12.5,50,8.3,0,100.0,6,6,-1.8,2.26,0,0,0.0,100.0,6,1,0.0,7,20.6,0,0,,,,,64.6,61.3,69.1,66.1,,57.3,0,0,7,0.0,79.2,0.0,0,1,0,0,0,0,0.0,15,2.5,2.33
Emory Jones,82111,QB,FLORIDA,1,-6.41,0,34,163,70.8,24,26,9.1,2.73,0,0,0.0,65.4,17,8,0.0,27,79.4,0,11,,,,,73.3,74.0,76.7,71.2,,66.7,0,1,29,0.0,70.7,0.0,0,1,0,2,0,1,3.4,188,7.2,76.0,25,26,7.2,2.41,0,0,0.0,73.1,19,6,0.0,28,82.4,0,12,,,,,73.3,77.8,76.7,76.1,,66.7,0,1,29,0.0,89.3,0.0,0,1,0,1,1,1,3.4,184,7.1,80.0,5,6,5.0,2.45,0,0,0.0,66.7,4,3,0.0,6,17.6,0,1,,,,,64.6,52.2,69.1,52.2,,,0,0,7,0.0,70.8,0.0,0,0,0,1,0,0,0.0,19,3.2,0,100.0,6,6,-2.3,1.23,0,0,0.0,100.0,6,1,0.0,7,20.6,0,2,,,,,64.6,64.2,69.1,63.9,,,0,0,7,0.0,118.8,0.0,0,0,0,0,1,0,0.0,15,2.5,-3.91
Dustin Crum,60418,QB,KENT STATE,1,-8.33,0,34,201,55.0,20,23,15.2,3.31,1,0,0.0,43.5,10,12,9.1,29,85.3,1,7,,,,,71.6,78.9,77.7,62.0,,85.6,2,0,33,16.7,55.7,6.9,2,4,0,0,0,0,0.0,96,4.2,70.0,10,12,10.2,3.47,1,0,0.0,58.3,7,6,0.0,15,44.1,0,5,,,,,71.1,90.2,76.8,68.3,,87.7,1,0,16,16.7,72.9,6.7,1,2,0,0,0,0,0.0,64,5.3,60.0,15,16,13.1,2.71,0,0,0.0,50.0,8,6,11.1,19,55.9,1,4,,,,,67.4,59.6,72.7,58.4,,61.8,1,0,22,16.7,62.0,5.3,1,2,0,0,0,0,0.0,70,4.4,0,100.0,5,5,-1.0,1.46,0,0,0.0,100.0,5,0,0.0,5,14.7,0,2,,,,,63.8,65.7,68.1,65.5,,,0,0,5,,98.3,0.0,0,0,0,0,0,0,0.0,38,7.6,-0.95
Jake Bentley,40788,QB,S ALABAMA,1,-16.18,0,33,288,70.0,20,23,16.2,2.86,1,3,12.5,56.5,13,9,7.1,27,81.8,1,10,,,,,69.2,78.4,23.7,80.5,,62.5,1,0,29,22.2,91.9,7.4,2,2,0,1,0,0,0.0,236,10.3,100.0,9,12,3.8,2.79,1,0,0.0,75.0,9,7,0.0,16,48.5,0,5,,,,,68.2,65.2,17.9,66.3,,62.5,1,0,17,28.6,86.5,12.5,2,2,0,1,0,0,0.0,63,5.3,64.7,17,17,15.8,2.35,0,3,17.6,58.8,10,2,9.1,17,51.5,1,6,,,,,66.8,85.2,72.0,84.4,,,0,0,18,0.0,95.2,0.0,0,0,0,0,0,0,0.0,180,10.6,0,100.0,6,6,-3.3,1.23,0,0,0.0,100.0,6,0,0.0,6,18.2,0,1,,,,,64.2,66.3,68.6,66.0,,,0,0,6,,79.2,0.0,0,0,0,0,0,0,0.0,7,1.2,5.34
Drew Plitt,39879,QB,BALL ST,1,-25.22,0,33,117,70.8,24,27,12.4,2.73,1,2,7.4,59.3,16,13,5.9,32,97.0,1,10,,,,,71.2,70.7,76.1,70.6,,61.8,0,0,32,15.4,112.0,6.3,2,3,0,2,2,0,0.0,232,8.6,80.0,20,23,10.3,2.6,1,2,8.7,65.2,15,10,6.3,27,81.8,1,9,,,,,71.0,72.1,75.8,74.5,,57.9,0,0,27,20.0,107.0,7.4,2,2,0,2,1,0,0.0,199,8.7,40.0,5,5,17.6,3.05,0,0,0.0,40.0,2,3,0.0,6,18.2,0,1,,,,,64.2,60.9,68.6,54.0,,64.3,0,0,6,0.0,103.3,0.0,0,1,0,0,1,0,0.0,34,6.8,0,100.0,1,1,-5.0,1.3,0,0,0.0,100.0,1,0,0.0,1,3.0,0,0,,,,,60.3,61.1,63.6,61.0,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0,-1.85
Garrett Shrader,98212,QB,SYRACUSE,1,53.17,0,33,304,56.3,16,17,15.9,3.48,0,0,0.0,47.1,8,12,11.1,26,78.8,1,11,,,,,71.0,84.5,76.0,70.2,,80.4,1,1,26,16.7,69.0,7.7,2,7,0,0,1,0,0.0,133,7.8,46.2,13,14,13.8,3.11,0,0,0.0,35.7,5,9,16.7,19,57.6,1,4,,,,,70.8,62.4,75.6,55.8,,66.2,1,1,20,33.3,17.9,15.8,3,2,0,0,0,0,0.0,53,3.8,88.9,9,9,7.1,3.07,0,0,0.0,88.9,8,4,0.0,14,42.4,0,7,,,,,66.2,92.9,71.2,83.2,,86.1,0,0,14,0.0,148.6,0.0,0,5,0,0,1,0,0.0,97,10.8,0,83.3,6,6,-1.7,1.63,0,0,0.0,83.3,5,1,0.0,7,21.2,0,0,,,,,64.9,59.4,69.5,59.2,,,0,0,8,100.0,79.2,14.3,1,0,0,0,0,0,0.0,17,2.8,6.99
Spencer Rattler,97408,QB,OKLAHOMA,1,14.77,0,32,261,88.9,18,20,11.4,2.97,0,2,9.5,75.0,15,8,6.3,25,78.1,1,11,,,,,70.0,78.0,76.0,78.2,,63.0,0,1,26,25.0,102.9,8.0,2,3,2,0,1,1,3.8,204,10.2,88.9,9,11,7.1,2.23,0,0,0.0,72.7,8,2,0.0,12,37.5,0,5,,,,,69.3,66.7,75.0,65.2,,62.0,0,1,13,0.0,83.5,0.0,0,1,2,0,1,1,7.7,75,6.8,93.8,16,16,7.9,2.96,0,2,11.8,87.5,14,6,6.7,20,62.5,1,8,,,,,67.2,90.1,72.5,90.1,,62.0,0,0,21,33.3,131.3,10.0,2,2,0,0,1,0,0.0,168,10.5,0,100.0,7,7,-2.1,1.67,0,0,0.0,100.0,7,0,0.0,7,21.9,0,2,,,,,64.9,86.1,69.5,85.5,,,0,0,8,,129.5,0.0,0,0,0,0,1,0,0.0,39,5.6,3.68
Anthony Brown,40316,QB,OREGON,1,-19.09,0,32,264,58.3,24,24,8.3,2.68,0,0,0.0,50.0,12,7,14.3,26,81.3,2,8,,,,,71.4,46.3,77.3,39.5,,64.0,0,1,27,28.6,54.3,7.7,2,0,0,0,0,1,3.7,161,6.7,59.1,22,22,7.3,2.72,0,0,0.0,59.1,13,6,0.0,26,81.3,0,8,,,,,71.4,44.3,77.3,34.8,,63.9,0,1,26,33.3,63.8,7.7,2,2,0,0,0,1,3.8,166,7.5,80.0,5,5,6.2,2.73,0,0,0.0,40.0,2,2,50.0,6,18.8,2,2,,,,,64.6,63.0,69.1,68.4,,56.7,0,0,7,0.0,57.9,0.0,0,1,0,0,0,0,0.0,27,5.4,0,100.0,3,3,-2.7,2.93,0,0,0.0,100.0,3,1,0.0,6,18.8,0,2,,,,,64.2,58.1,68.6,63.9,,56.5,0,0,6,0.0,111.1,0.0,0,3,0,0,0,0,0.0,32,10.7,-2.15
Spencer Petras,82136,QB,IOWA,1,-4.76,0,32,192,73.9,23,24,9.4,2.81,0,2,6.9,62.5,15,8,11.8,26,81.3,2,10,,,,,69.3,82.7,22.4,80.7,,71.1,0,0,31,25.0,132.1,7.7,2,0,0,1,3,1,3.2,221,9.2,76.2,21,21,8.9,2.31,0,2,8.3,71.4,15,6,6.3,22,68.8,1,8,,,,,68.9,80.3,19.5,78.1,,71.1,0,0,25,16.7,117.4,4.5,1,0,0,0,1,1,4.0,201,9.6,87.5,8,9,1.6,3.18,0,0,0.0,66.7,6,2,14.3,10,31.3,1,4,,,,,65.8,75.1,70.7,74.6,,,0,0,12,50.0,124.1,10.0,1,0,0,1,2,0,0.0,58,6.4,0,100.0,6,6,-2.8,1.62,0,0,0.0,100.0,6,0,0.0,6,18.8,0,2,,,,,64.2,66.2,68.6,65.9,,,0,0,6,,93.1,0.0,0,0,0,0,0,0,0.0,38,6.3,-3.13
Frank Harris,60586,QB,UTSA,1,1.82,0,32,331,81.0,21,23,9.6,2.8,0,1,3.8,73.9,17,4,0.0,24,75.0,0,10,,,,,71.4,68.0,76.9,64.7,,65.3,0,0,27,0.0,131.4,0.0,0,1,0,2,2,1,3.7,214,9.3,84.2,19,20,4.4,2.46,0,0,0.0,80.0,16,1,0.0,21,65.6,0,7,,,,,71.3,60.6,76.7,55.3,,65.3,0,0,24,0.0,109.0,0.0,0,1,0,1,1,1,4.2,123,6.2,90.0,10,11,10.1,2.63,0,1,9.1,81.8,9,3,0.0,11,34.4,0,7,,,,,65.6,82.1,70.4,81.5,,,0,0,11,0.0,149.1,0.0,0,0,0,1,1,0,0.0,159,14.5,0,100.0,8,8,-2.3,1.68,0,0,0.0,100.0,8,0,0.0,8,25.0,0,4,,,,,64.9,67.2,69.5,66.9,,,0,0,8,,102.1,0.0,0,0,0,0,0,0,0.0,68,8.5,8.3
Bryce Young,123943,QB,ALABAMA,1,21.25,0,31,103,83.3,18,20,14.2,3.73,0,1,4.8,75.0,15,10,0.0,25,80.6,0,13,,,,,67.9,76.1,77.0,79.6,,51.4,0,1,27,30.0,123.1,12.0,3,2,0,2,2,1,3.7,221,11.1,78.6,14,16,13.6,3.77,0,1,5.9,68.8,11,8,0.0,19,61.3,0,8,,,,,67.2,70.6,76.7,72.3,,56.3,0,1,21,25.0,90.4,10.5,2,1,0,2,1,1,4.8,139,8.7,100.0,9,10,5.9,2.76,0,0,0.0,90.0,9,3,0.0,12,38.7,0,6,,,,,65.8,76.5,70.7,79.9,,57.3,0,0,12,33.3,142.5,8.3,1,1,0,1,1,0,0.0,102,10.2,0,100.0,5,6,-2.4,1.92,0,0,0.0,83.3,5,1,0.0,6,19.4,0,1,,,,,64.2,63.4,68.6,63.2,,,0,0,6,0.0,80.6,0.0,0,0,0,1,0,0,0.0,20,3.3,1.51
Gerry Bohanon,77636,QB,BAYLOR,1,22.5,0,31,118,54.2,24,26,14.1,3.1,0,3,10.3,46.2,12,14,7.7,29,93.5,1,5,,,,,71.2,59.3,19.5,50.7,,77.1,0,0,32,14.3,68.4,6.9,2,1,0,2,0,3,9.4,174,6.7,50.0,18,20,13.7,2.95,0,2,8.7,40.0,8,10,11.1,22,71.0,1,4,,,,,70.9,58.1,15.6,47.8,,77.1,0,0,25,10.0,60.0,4.5,1,1,0,2,0,3,12.0,118,5.9,71.4,7,8,13.0,3.27,0,1,12.5,62.5,5,4,0.0,9,29.0,0,1,,,,,65.1,62.1,69.8,61.9,,,0,0,9,25.0,84.9,11.1,1,0,0,1,0,0,0.0,59,7.4,0,100.0,1,2,-2.0,2.15,0,0,0.0,50.0,1,0,0.0,2,6.5,0,0,,,,,61.8,58.9,65.5,58.9,,,0,0,2,,56.3,0.0,0,0,0,1,0,0,0.0,3,1.5,1.48
Chase Brice,60363,QB,APP STATE,1,-26.84,0,31,108,77.3,22,22,12.0,2.4,0,2,8.7,68.2,15,7,11.8,24,77.4,2,8,,,,,67.7,84.1,75.8,87.0,54.3,57.0,0,0,25,14.3,131.4,4.2,1,1,0,0,2,0,0.0,223,10.1,90.0,10,10,3.0,1.98,0,0,0.0,90.0,9,3,0.0,12,38.7,0,5,,,,,66.2,73.6,74.9,76.3,,57.0,0,0,14,33.3,92.9,8.3,1,1,0,0,0,0,0.0,63,6.3,73.7,19,19,11.8,2.29,0,2,10.5,63.2,12,4,14.3,19,61.3,2,6,,,,,67.0,81.1,72.4,82.0,54.3,,0,0,19,0.0,146.4,0.0,0,0,0,0,3,0,0.0,266,14.0,0,85.7,7,7,-1.6,1.4,0,0,0.0,85.7,6,0,0.0,7,22.6,0,3,,,,,64.9,61.9,69.5,61.6,,,0,0,8,,158.3,0.0,0,0,0,0,1,0,0.0,106,15.1,7.7
Payton Thorne,101629,QB,MICH STATE,1,-31.75,0,31,223,78.9,19,22,14.4,3.13,2,3,13.0,59.1,13,6,13.3,23,74.2,2,12,,,,,31.3,75.2,76.8,83.6,,52.4,0,0,24,0.0,118.6,0.0,0,1,0,1,1,1,4.2,288,13.1,94.7,19,21,6.6,2.68,0,2,9.5,76.2,16,6,11.1,22,71.0,2,11,,,,,30.0,79.9,76.7,90.5,,52.4,0,0,22,0.0,114.2,0.0,0,1,0,2,0,0,0.0,245,11.7,57.1,7,9,18.7,2.83,2,1,10.0,44.4,4,1,0.0,9,29.0,0,3,,,,,65.4,58.0,70.1,57.9,,,0,0,10,0.0,114.1,0.0,0,0,0,0,1,1,10.0,82,9.1,0,100.0,7,8,-2.6,1.54,0,0,0.0,87.5,7,1,0.0,8,25.8,0,2,,,,,64.9,64.8,69.5,64.5,,,0,0,8,0.0,87.0,0.0,0,0,0,1,0,0,0.0,39,4.9,-2.56
Max Bortenschlager,46500,QB,FIU,1,2.34,0,30,166,62.5,24,28,13.2,2.74,0,3,10.0,42.9,12,9,20.0,30,100.0,3,7,,,,,68.4,80.5,75.7,79.6,,,0,1,32,22.2,85.9,6.7,2,0,1,3,2,1,3.1,263,9.4,60.0,15,19,10.7,2.79,0,2,10.0,42.1,8,6,11.1,20,66.7,1,4,,,,,67.2,65.3,74.9,64.4,,,0,0,21,16.7,73.4,5.0,1,0,1,3,0,1,4.8,165,8.7,66.7,9,9,17.4,2.65,0,1,10.0,44.4,4,3,33.3,10,33.3,2,3,,,,,65.6,90.9,70.4,90.6,,,0,1,11,33.3,84.5,10.0,1,0,0,0,2,0,0.0,98,10.9,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,2.21
Brayden Schager,146078,QB,HAWAII,1,22.14,0,30,180,39.1,23,25,19.7,3.23,0,0,0.0,36.0,9,10,0.0,28,93.3,0,6,,,,,29.4,39.8,77.5,39.9,,52.5,1,0,32,10.0,76.4,3.6,1,2,0,1,2,2,6.3,106,4.2,38.9,18,20,17.5,3.32,0,0,0.0,35.0,7,10,0.0,23,76.7,0,4,,,,,26.6,39.3,77.0,38.8,,52.5,1,0,23,10.0,64.0,4.3,1,2,0,1,1,2,8.7,77,3.9,57.1,7,7,19.6,2.69,0,0,0.0,57.1,4,1,0.0,7,23.3,0,3,,,,,65.6,52.6,70.4,52.6,,,0,0,11,0.0,112.5,0.0,0,0,0,0,1,0,0.0,39,5.6,0,100.0,2,2,-1.0,2.4,0,0,0.0,100.0,2,1,0.0,2,6.7,0,1,,,,,61.8,62.9,65.5,62.7,,,0,0,2,0.0,87.5,0.0,0,0,0,0,0,0,0.0,10,5.0,1.72
Malik Cunningham,60436,QB,LOUISVILLE,1,3.57,0,30,210,81.8,22,25,13.4,2.99,1,1,3.3,72.0,18,7,0.0,29,96.7,0,11,,,,,72.7,83.4,77.2,80.5,,69.8,0,0,34,42.9,138.8,10.3,3,1,1,1,2,0,0.0,300,12.0,90.9,11,14,5.3,2.86,1,0,0.0,71.4,10,4,0.0,17,56.7,0,4,,,,,72.5,71.4,76.3,60.8,,72.2,0,0,19,75.0,95.8,17.6,3,0,1,1,0,0,0.0,115,8.2,75.0,12,12,19.3,3.08,0,1,6.7,75.0,9,3,0.0,13,43.3,0,7,,,,,66.5,89.7,71.6,90.5,,57.3,0,0,16,0.0,156.3,0.0,0,1,0,0,2,0,0.0,194,16.2,0,100.0,1,1,-5.0,1.9,0,0,0.0,100.0,1,0,0.0,1,3.3,0,0,,,,,60.3,60.6,63.6,60.4,,,0,0,1,,104.2,0.0,0,0,0,0,0,0,0.0,9,9.0,7.96
DJ Uiagalelei,122162,QB,CLEMSON,1,-4.76,0,30,140,60.0,20,22,12.0,2.6,0,1,4.2,36.4,8,7,33.3,24,80.0,4,6,,,,,73.3,58.8,76.7,54.1,,63.5,0,0,26,14.3,60.4,4.2,1,1,0,2,0,0,0.0,148,6.7,70.0,20,21,7.5,2.14,0,1,4.3,47.6,10,4,28.6,21,70.0,4,7,,,,,73.3,65.0,76.5,60.1,,65.5,0,0,23,0.0,74.5,0.0,0,0,0,1,0,0,0.0,165,7.9,50.0,6,7,11.7,2.88,0,0,0.0,42.9,3,4,0.0,9,30.0,0,2,,,,,65.1,43.7,69.8,46.0,,57.3,0,0,9,25.0,62.8,11.1,1,1,0,1,0,0,0.0,42,6.0,0,83.3,6,6,-3.2,1.42,0,0,0.0,83.3,5,1,0.0,6,20.0,0,3,,,,,64.2,60.1,68.6,59.9,,,0,0,6,0.0,107.6,0.0,0,0,0,0,0,0,0.0,59,9.8,-1.86
Gunnar Holmberg,77625,QB,DUKE,1,15.71,0,30,154,78.6,14,17,8.8,3.15,0,0,0.0,64.7,11,9,0.0,23,76.7,0,6,,,,,69.9,66.9,76.1,70.0,,55.9,1,1,25,44.4,93.5,17.4,4,2,0,2,1,0,0.0,173,10.2,75.0,12,14,3.2,2.8,0,0,0.0,64.3,9,5,0.0,19,63.3,0,2,,,,,69.6,54.2,75.7,54.7,,55.9,1,1,19,60.0,39.9,15.8,3,2,0,1,0,0,0.0,47,3.4,88.9,9,10,7.7,2.55,0,0,0.0,80.0,8,4,0.0,11,36.7,0,4,,,,,66.0,83.0,71.0,82.3,,,0,0,13,25.0,152.1,9.1,1,0,0,1,1,0,0.0,137,13.7,0,85.7,7,7,-2.3,1.24,0,0,0.0,85.7,6,0,0.0,7,23.3,0,0,,,,,64.6,66.8,69.1,66.5,,,0,0,7,,79.2,0.0,0,0,0,0,0,0,0.0,11,1.6,10.34
Taulia Tagovailoa,97271,QB,MARYLAND,1,0.56,0,30,215,56.5,23,23,13.3,3.08,0,3,12.0,47.8,11,4,15.4,24,80.0,2,7,,,,,69.5,54.2,74.9,47.4,,72.3,0,5,26,0.0,42.0,0.0,0,1,0,0,1,4,15.4,139,6.0,65.0,20,20,10.6,2.65,0,3,13.6,55.0,11,4,15.4,20,66.7,2,4,,,,,69.3,71.5,74.5,67.5,,68.4,0,3,22,0.0,46.5,0.0,0,0,0,0,1,2,9.1,103,5.2,66.7,9,9,8.8,3.01,0,0,0.0,55.6,5,0,16.7,10,33.3,1,4,,,,,65.4,29.7,70.1,28.0,,64.3,0,2,10,,70.8,0.0,0,1,0,0,1,2,20.0,54,6.0,0,100.0,6,6,-2.7,1.5,0,0,0.0,83.3,5,0,16.7,6,20.0,1,1,,,,,64.2,66.4,68.6,66.1,,,0,0,6,,118.8,0.0,0,0,0,0,1,0,0.0,18,3.0,0.85
