player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_overall_tackle,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_pass_rush_defense,no_screen_grades_run,no_screen_grades_run_defense,no_screen_grades_tackle,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_overall_tackle,npa_grades_pass,npa_grades_pass_route,npa_grades_pass_rush_defense,npa_grades_run,npa_grades_run_defense,npa_grades_tackle,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_overall_tackle,pa_grades_pass,pa_grades_pass_route,pa_grades_pass_rush_defense,pa_grades_run,pa_grades_run_defense,pa_grades_tackle,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_overall_tackle,screen_grades_pass,screen_grades_pass_route,screen_grades_pass_rush_defense,screen_grades_run,screen_grades_run_defense,screen_grades_tackle,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Kenny Minchey,171091,QB,NOTRE DAME,1,25.0,0,8,258,62.5,8,8,11.8,2.23,0,0,0.0,62.5,5,1,0.0,8,100.0,0,3,,,,,66.2,68.1,71.8,,65.4,,,63.0,,,0,0,8,0.0,79.2,0.0,0,0,0,0,0,0,0.0,48,6.0,50.0,4,4,19.3,2.18,0,0,0.0,50.0,2,1,0.0,4,50.0,0,2,,,,,65.2,64.9,71.0,,60.9,,,63.0,,,0,0,4,0.0,67.7,0.0,0,0,0,0,0,0,0.0,23,5.8,75.0,4,4,4.3,2.28,0,0,0.0,75.0,3,0,0.0,4,50.0,0,1,,,,,63.3,67.8,67.4,,67.5,,,,,,0,0,4,,90.6,0.0,0,0,0,0,0,0,0.0,25,6.3,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.5
Carter Smith,199578,QB,WISCONSIN,1,-50.0,0,8,349,50.0,4,5,10.8,3.96,0,0,0.0,40.0,2,1,0.0,5,62.5,0,2,,,,,69.7,56.5,71.8,,61.5,,,55.6,,,0,0,5,0.0,87.5,0.0,0,0,0,1,1,0,0.0,13,2.6,100.0,2,2,-2.0,2.4,0,0,0.0,100.0,2,0,0.0,2,25.0,0,0,,,,,69.6,55.9,71.2,,62.7,,,55.6,,,0,0,2,,81.3,0.0,0,0,0,0,0,0,0.0,7,3.5,60.0,5,6,8.0,3.57,0,0,0.0,50.0,3,1,0.0,6,75.0,0,2,,,,,64.2,62.5,68.6,,62.3,,,,,,0,0,6,0.0,95.8,0.0,0,0,0,1,1,0,0.0,13,2.2,0,100.0,3,3,-2.3,2.13,0,0,0.0,100.0,3,0,0.0,3,37.5,0,0,,,,,62.7,64.1,66.6,,63.8,,,,,,0,0,3,,79.2,0.0,0,0,0,0,0,0,0.0,7,2.3,-1.33
Khalil Wilkins,189946,QB,W VIRGINIA,1,50.0,0,6,343,25.0,4,4,19.8,3.08,0,0,0.0,25.0,1,3,0.0,5,83.3,0,0,,,,,14.8,34.4,70.7,,32.2,,,56.0,,,0,0,5,33.3,39.6,20.0,1,0,0,0,0,1,20.0,9,2.3,0.0,3,3,14.0,3.0,0,0,0.0,0.0,0,2,,4,66.7,0,0,,,,,13.8,27.6,70.4,,25.9,,,56.0,,,0,0,4,50.0,39.6,25.0,1,0,0,0,0,1,25.0,0,0.0,50.0,2,2,16.5,2.8,0,0,0.0,50.0,1,2,0.0,2,33.3,0,0,,,,,61.8,68.8,65.5,,68.4,,,,,,0,0,2,0.0,62.5,0.0,0,0,0,0,0,0,0.0,9,4.5,0,0.0,1,1,-4.0,2.2,0,0,0.0,0.0,0,1,,1,16.7,0,0,,,,,60.3,56.0,63.6,,56.8,,,,,,0,0,1,0.0,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,4.5
Lloyd Jones III,199313,QB,TEXAS TECH,1,25.0,0,6,315,80.0,5,5,13.0,2.88,0,0,0.0,80.0,4,2,0.0,6,100.0,0,4,,,,,69.7,64.9,0.0,,72.8,,,59.9,,,0,0,6,0.0,158.3,0.0,0,1,0,0,2,0,0.0,74,14.8,75.0,4,4,12.0,3.02,0,0,0.0,75.0,3,2,0.0,5,83.3,0,3,,,,,69.7,58.4,0.0,,64.4,,,59.9,,,0,0,5,0.0,156.3,0.0,0,1,0,0,1,0,0.0,59,14.8,100.0,1,1,17.0,2.2,0,0,0.0,100.0,1,0,0.0,1,16.7,0,1,,,,,60.3,75.0,63.6,,74.3,,,,,,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,15,15.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.25
Josh Johnson,186429,QB,AIR FORCE,1,100.0,0,6,101,100.0,4,4,13.0,3.57,0,0,0.0,100.0,4,2,0.0,6,100.0,0,4,,,,,71.6,75.2,75.5,,90.6,,,56.0,,,0,0,6,50.0,158.3,16.7,1,1,0,0,2,0,0.0,104,26.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,71.9,60.3,75.0,,,,,59.1,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,4,4,13.0,3.57,0,0,0.0,100.0,4,2,0.0,6,100.0,0,4,,,,,64.2,84.9,68.6,,90.6,,,56.3,,,0,0,6,50.0,158.3,16.7,1,1,0,0,2,0,0.0,104,26.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,26.0
Brendan Sullivan,145034,QB,TULANE,1,-100.0,0,5,319,100.0,1,1,20.0,5.04,0,1,100.0,100.0,1,3,0.0,5,100.0,0,1,,,,,65.5,60.6,70.3,,89.2,60.0,,48.4,,,0,0,5,0.0,118.8,0.0,0,4,0,0,0,0,0.0,21,21.0,100.0,1,1,20.0,2.4,0,1,100.0,100.0,1,0,0.0,1,20.0,0,1,,,,,63.7,87.3,66.6,,89.2,,,59.4,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,21,21.0,,0,0,,5.7,0,0,,,0,3,,4,80.0,0,0,,,,,63.3,41.6,69.1,,,60.0,,48.2,,,0,0,4,0.0,0.0,0.0,0,4,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-21.0
Gevani McCoy,147609,QB,TEMPLE,1,-16.67,0,5,306,40.0,5,5,15.6,2.88,0,0,0.0,40.0,2,1,0.0,5,100.0,0,1,,,,,64.2,37.5,70.4,,37.0,,,,,,0,0,6,0.0,73.8,0.0,0,0,0,0,0,0,0.0,46,9.2,50.0,2,2,7.5,2.7,0,0,0.0,50.0,1,0,0.0,2,40.0,0,0,,,,,61.8,49.0,69.1,,48.2,,,,,,0,0,2,,56.3,0.0,0,0,0,0,0,0,0.0,4,2.0,33.3,3,3,21.0,3.0,0,0,0.0,33.3,1,1,0.0,3,60.0,0,1,,,,,63.3,40.1,67.4,,40.5,,,,,,0,0,4,0.0,81.9,0.0,0,0,0,0,0,0,0.0,42,14.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,12.0
Kaden Anderson,127312,QB,WYOMING,1,-60.0,0,5,351,80.0,5,5,7.8,2.26,0,0,0.0,60.0,3,0,25.0,5,100.0,1,2,,,,,63.8,56.5,69.8,,56.1,,,,,,0,0,5,,71.3,0.0,0,0,0,0,0,0,0.0,23,4.6,80.0,5,5,7.8,2.26,0,0,0.0,60.0,3,0,25.0,5,100.0,1,2,,,,,63.8,56.5,69.8,,56.1,,,,,,0,0,5,,71.3,0.0,0,0,0,0,0,0,0.0,23,4.6,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-4.6
Au'Tori Newkirk,205242,QB,N CAROLINA,1,66.67,0,5,245,60.0,5,5,11.8,2.42,0,0,0.0,60.0,3,2,0.0,5,100.0,0,2,,,,,65.7,59.8,70.7,,54.5,,,63.6,,,0,0,6,0.0,110.8,0.0,0,0,0,0,1,0,0.0,23,4.6,33.3,3,3,15.3,2.63,0,0,0.0,33.3,1,2,0.0,3,60.0,0,1,,,,,65.2,51.8,70.1,,44.7,,,63.6,,,0,0,4,0.0,43.8,0.0,0,0,0,0,0,0,0.0,10,3.3,100.0,2,2,6.5,2.1,0,0,0.0,100.0,2,0,0.0,2,40.0,0,1,,,,,61.8,73.3,65.5,,72.8,,,,,,0,0,2,,133.3,0.0,0,0,0,0,1,0,0.0,13,6.5,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,3.17
Charlie Mirer,157260,QB,STANFORD,1,-66.67,0,5,300,100.0,2,3,8.0,2.98,1,0,0.0,66.7,2,2,0.0,5,100.0,0,2,,,,,63.8,79.4,69.1,,64.4,,,69.4,,,0,0,5,50.0,127.8,20.0,1,1,0,0,1,0,0.0,22,7.3,100.0,2,3,8.0,2.98,1,0,0.0,66.7,2,2,0.0,5,100.0,0,2,,,,,63.8,79.4,69.1,,64.4,,,69.4,,,0,0,5,50.0,127.8,20.0,1,1,0,0,1,0,0.0,22,7.3,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-7.33
DJ Bailey,189891,QB,SM HOUSTON,1,100.0,0,5,281,66.7,3,3,12.0,2.78,0,0,0.0,66.7,2,2,0.0,5,100.0,0,2,,,,,65.2,55.8,69.8,,57.8,,,58.1,,,0,0,5,100.0,109.7,40.0,2,0,0,0,0,0,0.0,42,14.0,0.0,1,1,16.0,3.2,0,0,0.0,0.0,0,2,,3,60.0,0,0,,,,,64.4,43.2,69.1,,44.0,,,58.1,,,0,0,3,100.0,39.6,66.7,2,0,0,0,0,0,0.0,0,0.0,100.0,2,2,10.0,2.15,0,0,0.0,100.0,2,0,0.0,2,40.0,0,2,,,,,61.8,73.2,65.5,,72.7,,,,,,0,0,2,,118.8,0.0,0,0,0,0,0,0,0.0,42,21.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,21.0
Robert McDaniel,199153,QB,S JOSE ST,1,-25.0,0,5,285,0.0,2,2,7.0,2.8,0,0,0.0,0.0,0,2,,3,60.0,0,1,,,,,62.7,69.0,66.6,,61.7,,,63.2,,,0,0,3,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0,33.3,3,4,3.3,2.36,1,0,0.0,25.0,1,3,0.0,5,100.0,0,1,,,,,63.8,66.9,68.1,,60.5,,,63.2,,,0,0,5,0.0,39.6,0.0,0,1,0,0,0,0,0.0,8,2.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,100.0,1,2,-4.0,1.7,1,0,0.0,50.0,1,1,0.0,2,40.0,0,0,,,,,61.8,58.9,65.5,,58.9,,,,,,0,0,2,0.0,60.4,0.0,0,0,0,0,0,0,0.0,8,4.0,-2.0
Gaston Moore,123756,QB,USF,1,66.67,0,4,327,100.0,1,1,8.0,1.6,0,0,0.0,0.0,0,0,100.0,1,25.0,1,0,,,,,69.6,68.7,71.2,,59.8,,,66.4,,,0,0,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,100.0,1,1,8.0,1.6,0,0,0.0,0.0,0,0,100.0,1,25.0,1,0,,,,,69.6,68.7,71.2,,59.8,,,66.4,,,0,0,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,100.0,3,3,-1.0,1.33,0,0,0.0,66.7,2,0,33.3,3,75.0,1,1,,,,,62.7,64.1,66.6,,63.9,,,,,,0,0,3,,109.7,0.0,0,0,0,0,1,0,0.0,6,2.0,0,100.0,3,3,-1.0,1.33,0,0,0.0,66.7,2,0,33.3,3,75.0,1,1,,,,,62.7,64.1,66.6,,63.9,,,,,,0,0,3,,109.7,0.0,0,0,0,0,1,0,0.0,6,2.0,2.0
Max Brown,157756,QB,W VIRGINIA,1,-33.33,0,4,343,50.0,2,3,20.5,3.35,0,0,0.0,33.3,1,1,0.0,4,100.0,0,1,,,,,65.5,33.9,69.1,,35.1,,,53.4,,,0,1,5,0.0,2.8,0.0,0,1,0,1,0,1,20.0,7,2.3,50.0,2,3,20.5,3.35,0,0,0.0,33.3,1,1,0.0,4,100.0,0,1,,,,,65.5,33.9,69.1,,35.1,,,53.4,,,0,1,5,0.0,2.8,0.0,0,1,0,1,0,1,20.0,7,2.3,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-2.33
Parker Awad,183974,QB,NEW MEX ST,1,0.0,0,4,242,0.0,2,3,13.5,5.6,0,0,0.0,0.0,0,4,,4,100.0,0,0,,,,,65.2,52.6,69.1,,54.9,,,57.6,,,0,0,4,0.0,39.6,0.0,0,1,0,1,0,0,0.0,0,0.0,0.0,2,3,13.5,5.6,0,0,0.0,0.0,0,4,,4,100.0,0,0,,,,,65.2,52.6,69.1,,54.9,,,57.6,,,0,0,4,0.0,39.6,0.0,0,1,0,1,0,0,0.0,0,0.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Weston Bryan,207846,QB,GA SOUTHRN,1,50.0,0,3,174,66.7,3,3,22.0,2.27,0,1,33.3,66.7,2,0,0.0,3,100.0,0,1,,,,,69.7,90.1,69.5,,83.1,,,72.2,,,0,0,3,,149.3,0.0,0,0,0,0,1,0,0.0,42,14.0,50.0,2,2,14.5,2.3,0,0,0.0,50.0,1,0,0.0,2,66.7,0,0,,,,,69.6,77.4,69.1,,60.2,,,72.2,,,0,0,2,,62.5,0.0,0,0,0,0,0,0,0.0,9,4.5,100.0,1,1,37.0,2.2,0,1,100.0,100.0,1,0,0.0,1,33.3,0,1,,,,,60.3,88.4,63.6,,87.3,,,,,,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,33,33.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,28.5
Mitch Griffis,123386,QB,TEXAS TECH,1,0.0,0,3,315,,0,1,,1.8,0,0,0.0,0.0,0,2,,2,66.7,0,0,,,,,6.0,26.8,68.1,,26.9,,,,,,1,0,3,50.0,39.6,50.0,1,0,0,0,0,1,33.3,0,0.0,,0,0,,1.7,0,0,0.0,,0,1,,1,33.3,0,0,,,,,5.8,26.7,67.4,,26.8,,,,,,0,0,2,100.0,0.0,100.0,1,0,0,0,0,1,50.0,0,,,0,1,,3.1,0,0,0.0,0.0,0,2,,2,66.7,0,1,,,,,61.8,68.1,65.5,,60.0,,,64.3,,,1,0,2,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0,0,,0,0,,4.3,0,0,,,0,1,,1,33.3,0,1,,,,,60.3,69.8,63.6,,,,,64.3,,,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,,0.0
Zach Wilcke,156836,QB,CHARLOTTE,1,-66.67,0,3,136,66.7,3,3,1.7,1.83,0,0,0.0,66.7,2,1,0.0,3,100.0,0,0,,,,,64.8,30.1,68.6,,29.4,,,59.5,,,0,1,3,0.0,30.6,0.0,0,0,0,0,0,1,33.3,3,1.0,66.7,3,3,1.7,1.83,0,0,0.0,66.7,2,1,0.0,3,100.0,0,0,,,,,64.8,30.1,68.6,,29.4,,,59.5,,,0,1,3,0.0,30.6,0.0,0,0,0,0,0,1,33.3,3,1.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-1.0
Noah Short,163220,HB,ARMY,1,100.0,0,2,114,100.0,1,1,32.0,4.0,0,0,0.0,100.0,1,1,0.0,2,100.0,0,1,,,,66.7,74.7,68.1,78.0,,55.7,56.2,,73.2,,,0,0,2,100.0,118.8,50.0,1,0,0,0,0,0,0.0,32,32.0,,0,0,,4.5,0,0,,,0,1,,1,50.0,0,0,,,,,74.7,71.5,77.3,,60.0,58.5,,73.2,,,0,0,1,100.0,0.0,100.0,1,0,0,0,0,0,0.0,0,,100.0,1,1,32.0,3.5,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,,,,66.7,62.4,57.0,71.7,,58.1,56.9,,,,,0,0,1,,118.8,0.0,0,0,0,0,0,0,0.0,32,32.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,32.0
Hunter Herring,147138,QB,LA MONROE,1,0.0,0,2,209,0.0,2,2,10.5,2.8,0,0,0.0,0.0,0,0,,2,100.0,0,0,,,,,61.8,36.1,69.9,,30.0,58.1,,,,,0,1,2,,0.0,0.0,0,0,0,0,0,1,50.0,0,0.0,0.0,1,1,8.0,3.1,0,0,0.0,0.0,0,0,,1,50.0,0,0,,,,,60.3,51.4,68.7,,52.8,58.1,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0.0,1,1,13.0,2.5,0,0,0.0,0.0,0,0,,1,50.0,0,0,,,,,60.3,34.6,63.6,,35.6,,,,,,0,1,1,,0.0,0.0,0,0,0,0,0,1,100.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
Shay Smith,188323,QB,UTEP,1,-100.0,0,2,330,0.0,1,1,10.0,3.8,0,0,0.0,0.0,0,0,,1,50.0,0,0,,,,,67.6,66.3,69.8,,71.4,,,58.0,,,0,0,2,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,100.0,1,1,-3.0,1.2,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,,67.6,58.3,69.8,,60.7,,,58.0,,,0,0,2,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0,0.0,1,1,10.0,3.8,0,0,0.0,0.0,0,0,,1,50.0,0,0,,,,,60.3,73.7,63.6,,73.1,,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,100.0,1,1,-3.0,1.2,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,,60.3,61.1,63.6,,61.0,,,,,,0,0,1,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0,-6.0
Matthew Sluka,143059,QB,JAMES MAD,1,-100.0,0,2,197,100.0,1,1,39.0,4.6,0,1,50.0,100.0,1,1,0.0,2,100.0,0,1,,,,,64.8,90.1,0.0,,93.1,,,62.9,,,0,0,3,0.0,158.3,0.0,0,1,0,0,1,0,0.0,32,32.0,100.0,1,1,39.0,3.4,0,1,50.0,100.0,1,0,0.0,1,50.0,0,1,,,,,64.4,86.0,0.0,,93.1,,,58.2,,,0,0,2,,158.3,0.0,0,0,0,0,1,0,0.0,32,32.0,,0,0,,5.8,0,0,,,0,1,,1,50.0,0,0,,,,,60.3,69.8,63.6,,,,,64.3,,,0,0,1,0.0,0.0,0.0,0,1,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-32.0
Malachi Toney,200155,WR,MIAMI FL,1,-100.0,0,2,220,50.0,2,2,18.0,2.25,0,0,0.0,50.0,1,0,0.0,2,100.0,0,1,,,,77.5,70.1,84.0,77.6,,70.1,84.1,,64.7,,,0,0,2,,102.1,0.0,0,0,0,0,1,0,0.0,9,4.5,100.0,1,1,12.0,2.8,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,,,,76.3,69.9,80.4,77.5,,72.6,78.8,,64.7,,,0,0,1,,143.8,0.0,0,0,0,0,1,0,0.0,9,9.0,0.0,1,1,24.0,1.7,0,0,0.0,0.0,0,0,,1,50.0,0,0,,,,79.3,67.3,85.9,72.2,,58.4,82.6,,,,,0,0,1,,39.6,0.0,0,0,0,0,0,0,0.0,0,0.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,78.5,66.7,81.4,71.7,,,76.5,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-9.0
Bryson Graves,175806,WR,COAST CAR,1,-100.0,0,2,141,100.0,1,1,13.0,4.3,0,0,0.0,100.0,1,1,0.0,2,100.0,0,1,,,,70.7,64.2,69.2,74.0,,70.7,66.0,,,,,0,0,2,100.0,118.8,50.0,1,0,0,0,0,0,0.0,25,25.0,100.0,1,1,13.0,4.3,0,0,0.0,100.0,1,1,0.0,2,100.0,0,1,,,,70.7,64.2,63.9,74.5,,70.7,63.5,,,,,0,0,2,100.0,118.8,50.0,1,0,0,0,0,0,0.0,25,25.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,66.7,61.0,61.5,67.8,,,61.0,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,66.7,61.0,50.7,70.6,,,57.0,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-25.0
Alberto Mendoza,188673,QB,INDIANA,1,100.0,0,2,190,100.0,1,1,5.0,1.4,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,,,,,65.9,73.4,70.1,,56.1,,,70.5,,,0,0,1,,158.3,0.0,0,0,0,0,1,0,0.0,65,65.0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,65.5,79.5,69.8,,,,,70.5,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,100.0,2,2,1.0,1.4,0,0,0.0,100.0,2,0,0.0,2,100.0,0,2,,,,,61.8,57.4,65.5,,57.4,,,,,,0,0,2,,158.3,0.0,0,0,0,0,1,0,0.0,76,38.0,0,100.0,1,1,-3.0,1.4,0,0,0.0,100.0,1,0,0.0,1,50.0,0,1,,,,,60.3,60.8,63.6,,60.6,,,,,,0,0,1,,112.5,0.0,0,0,0,0,0,0,0.0,11,11.0,38.0
Dylan Lonergan,172386,QB,BOSTON COL,1,0.0,0,2,121,100.0,2,2,4.0,2.9,0,0,0.0,100.0,2,1,0.0,2,100.0,0,1,,,,,61.8,73.6,69.1,,72.9,,,,,,0,0,2,0.0,83.3,0.0,0,0,0,0,0,0,0.0,8,4.0,100.0,1,1,5.0,2.2,0,0,0.0,100.0,1,1,0.0,1,50.0,0,1,,,,,60.3,73.0,68.6,,71.8,,,,,,0,0,1,0.0,87.5,0.0,0,0,0,0,0,0,0.0,5,5.0,100.0,1,1,3.0,3.6,0,0,0.0,100.0,1,0,0.0,1,50.0,0,0,,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,3,3.0,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,-2.0
Lucas Scheerhorn,190304,QB,RICE,1,0.0,0,2,275,,0,0,,4.6,0,0,,,0,0,,2,100.0,0,1,,,,,16.5,39.8,70.4,,,,,47.3,,,0,0,2,,0.0,0.0,0,2,0,0,0,0,0.0,0,,,0,0,,6.2,0,0,,,0,0,,1,50.0,0,1,,,,,15.4,42.0,70.1,,,,,48.7,,,0,0,1,,0.0,0.0,0,1,0,0,0,0,0.0,0,,,0,0,,3.0,0,0,,,0,0,,1,50.0,0,0,,,,,60.3,53.9,63.6,,,,,57.3,,,0,0,1,,0.0,0.0,0,1,0,0,0,0,0.0,0,,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,0.0
