player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Caden Creel,170414,QB,JVILLE ST,1,17.14,0,34,196,71.4,21,25,12.5,2.79,1,1,3.8,40.0,10,5,33.3,28,82.4,5,9,,,,,73.0,81.6,77.1,75.9,,72.9,1,1,30,0.0,58.8,0.0,0,3,0,2,1,0,0.0,160,6.4,68.4,19,21,11.5,2.77,0,1,4.5,42.9,9,4,30.8,23,67.6,4,6,,,,,72.9,79.7,76.7,74.9,,71.0,1,1,25,0.0,62.6,0.0,0,2,0,1,1,0,0.0,145,6.9,87.5,8,10,3.4,2.03,1,0,0.0,60.0,6,1,14.3,11,32.4,1,3,,,,,65.6,70.3,70.9,65.6,,64.3,0,0,11,0.0,67.1,0.0,0,1,0,1,0,0,0.0,36,3.6,0,83.3,6,6,-3.0,1.32,0,0,0.0,83.3,5,0,0.0,6,17.6,0,0,,,,,64.2,60.1,68.6,59.9,,,0,0,6,,81.3,0.0,0,0,0,0,0,0,0.0,21,3.5,-3.3
Kevin Jennings,158272,QB,SMU,1,-9.14,0,34,287,57.7,26,27,13.3,3.01,0,3,10.0,44.4,12,4,20.0,29,85.3,3,9,,,,,68.9,81.6,76.1,83.8,,53.7,0,1,32,25.0,103.5,3.4,1,1,0,1,3,0,0.0,277,10.3,64.0,25,25,8.9,2.59,0,2,7.1,52.0,13,3,18.8,27,79.4,3,8,,,,,68.8,79.9,75.9,82.5,,53.7,0,1,30,33.3,75.8,3.7,1,1,0,0,1,0,0.0,202,8.1,50.0,6,7,17.5,3.39,0,1,12.5,42.9,3,1,0.0,7,20.6,0,3,,,,,64.9,73.7,69.5,73.2,,,0,0,8,0.0,129.5,0.0,0,0,0,1,2,0,0.0,124,17.7,0,80.0,5,5,-3.6,1.26,0,0,0.0,80.0,4,0,0.0,5,14.7,0,2,,,,,64.2,66.3,68.6,66.1,,,0,0,6,,107.5,0.0,0,0,0,0,0,0,0.0,49,9.8,9.63
Bryson Barnes,131845,QB,UTAH ST,1,3.57,0,32,329,86.4,22,23,13.5,3.33,0,5,20.0,69.6,16,10,15.8,29,90.6,3,12,,,,,70.7,93.6,76.1,95.3,,62.1,0,0,31,0.0,149.3,0.0,0,5,0,1,3,0,0.0,274,11.9,85.7,14,14,11.6,3.41,0,3,20.0,71.4,10,7,16.7,19,59.4,2,8,,,,,70.3,91.9,75.4,94.7,,62.1,0,0,20,0.0,123.2,0.0,0,5,0,0,1,0,0.0,127,9.1,90.9,11,12,11.5,2.73,0,2,15.4,75.0,9,3,10.0,13,40.6,1,5,,,,,66.2,91.0,71.2,90.8,,,0,0,14,0.0,156.3,0.0,0,0,0,1,2,0,0.0,165,13.8,0,100.0,3,3,-2.3,1.27,0,0,0.0,100.0,3,0,0.0,3,9.4,0,1,,,,,62.7,64.1,66.6,63.9,,,0,0,3,,91.7,0.0,0,0,0,0,0,0,0.0,18,6.0,4.68
Marcel Reed,175940,QB,TEXAS A&M,1,20.71,0,32,312,78.9,19,22,4.9,2.72,1,0,0.0,68.2,15,5,0.0,25,78.1,0,7,,,,,69.1,64.3,76.3,59.4,,66.7,0,0,27,20.0,98.3,4.0,1,2,0,2,1,1,3.7,128,5.8,80.0,15,18,3.7,2.58,1,0,0.0,61.1,11,4,8.3,20,62.5,1,5,,,,,68.7,60.6,75.9,54.1,,66.7,0,0,22,0.0,74.8,0.0,0,2,0,2,0,1,4.5,94,5.2,90.9,11,11,1.8,2.23,0,0,0.0,81.8,9,1,10.0,12,37.5,1,5,,,,,65.8,72.2,70.7,71.7,,,0,0,12,100.0,149.4,8.3,1,0,0,0,2,0,0.0,114,10.4,0,100.0,7,7,-2.6,1.46,0,0,0.0,71.4,5,0,28.6,7,21.9,2,3,,,,,64.6,66.7,69.1,66.4,,,0,0,7,,148.8,0.0,0,0,0,0,1,0,0.0,80,11.4,5.14
Amari Odom,178686,QB,KENNESAW,1,-7.14,0,32,200,48.3,29,29,14.9,2.72,0,5,16.1,44.8,13,5,7.1,31,96.9,1,9,,,,,71.3,68.3,26.9,69.1,,62.4,0,2,34,0.0,75.8,0.0,0,1,0,0,3,3,8.8,213,7.3,56.3,16,16,13.7,2.44,0,1,5.9,50.0,8,1,11.1,17,53.1,1,4,,,,,70.7,60.9,19.8,60.7,,62.2,0,1,18,0.0,39.6,0.0,0,0,0,0,0,2,11.1,84,5.3,42.9,14,14,15.1,2.99,0,4,26.7,42.9,6,4,0.0,15,46.9,0,5,,,,,66.7,75.0,71.8,75.2,,60.7,0,1,17,0.0,87.8,0.0,0,1,0,0,3,1,5.9,135,9.6,0,100.0,1,1,-2.0,2.1,0,0,0.0,100.0,1,0,0.0,1,3.1,0,0,,,,,60.3,61.1,63.6,61.0,,,0,0,1,,91.7,0.0,0,0,0,0,0,0,0.0,6,6.0,4.39
Tayven Jackson,157615,QB,UCF,1,17.16,0,32,323,38.9,18,20,8.6,2.65,0,0,0.0,30.0,6,5,14.3,23,71.9,1,3,,,,,67.5,28.7,75.4,28.7,,53.1,0,1,23,0.0,20.4,0.0,0,2,0,2,0,2,8.7,68,3.4,41.7,12,12,6.8,1.87,0,0,0.0,41.7,5,2,0.0,13,40.6,0,2,,,,,66.2,48.6,74.7,46.8,,,0,0,14,0.0,49.3,0.0,0,0,0,0,0,0,0.0,17,1.4,73.3,15,17,4.1,2.61,0,0,0.0,58.8,10,3,9.1,19,59.4,1,5,,,,,67.0,34.1,72.2,36.4,,53.1,0,1,19,0.0,55.8,0.0,0,2,0,2,0,2,10.5,119,7.0,0,100.0,9,9,-1.2,1.43,0,0,0.0,100.0,9,0,0.0,9,28.1,0,4,,,,,65.4,74.0,70.1,73.6,,,0,0,10,,98.1,0.0,0,0,0,0,0,0,0.0,68,7.6,5.58
Malik Washington,198729,QB,MARYLAND,1,14.67,0,32,215,47.4,19,21,10.5,3.24,1,1,4.8,42.9,9,8,0.0,25,78.1,0,5,,,,,70.0,70.0,75.7,55.2,,78.8,0,1,25,0.0,51.1,0.0,0,4,0,1,1,1,4.0,87,4.1,60.9,23,25,5.7,2.65,1,1,4.0,52.0,13,7,7.1,27,84.4,1,4,,,,,70.1,71.1,75.9,57.8,,80.6,0,1,27,0.0,56.8,0.0,0,2,0,1,1,1,3.7,88,3.5,66.7,3,3,12.7,3.98,0,0,0.0,66.7,2,2,0.0,5,15.6,0,1,,,,,63.8,63.2,68.1,60.5,,62.0,0,0,5,0.0,71.5,0.0,0,2,0,0,0,0,0.0,10,3.3,0,100.0,7,7,-4.1,1.47,0,0,0.0,85.7,6,1,14.3,7,21.9,1,0,,,,,64.6,66.7,69.1,66.5,,,0,0,7,0.0,79.2,0.0,0,0,0,0,0,0,0.0,11,1.6,-0.19
Preston Stone,124716,QB,NWESTERN,1,0.0,0,32,256,63.6,22,24,9.7,2.63,0,0,0.0,58.3,14,7,0.0,26,81.3,0,4,,,,,67.9,59.6,75.9,58.7,,,0,0,27,28.6,84.7,7.7,2,0,0,2,1,1,3.7,116,4.8,69.6,23,24,7.2,2.38,0,0,0.0,66.7,16,7,0.0,26,81.3,0,4,,,,,67.9,64.8,75.9,64.0,,,0,0,27,28.6,93.4,7.7,2,0,0,1,1,1,3.7,126,5.3,80.0,5,6,5.6,2.93,0,0,0.0,66.7,4,1,0.0,6,18.8,0,1,,,,,64.2,63.6,68.6,63.3,,,0,0,6,0.0,74.3,0.0,0,0,0,1,0,0,0.0,24,4.0,0,100.0,6,6,-3.2,1.83,0,0,0.0,100.0,6,1,0.0,6,18.8,0,1,,,,,64.2,79.8,68.6,79.3,,,0,0,6,0.0,90.3,0.0,0,0,0,0,0,0,0.0,34,5.7,-1.25
Gunner Stockton,157072,QB,GEORGIA,1,12.98,0,31,173,63.6,22,24,15.1,2.84,1,3,11.5,54.2,13,5,7.1,26,83.9,1,11,,,,,70.1,84.7,76.3,80.7,,71.5,0,0,28,0.0,114.1,0.0,0,2,0,1,2,1,3.6,225,9.4,64.3,14,16,12.2,2.65,1,1,5.6,56.3,9,3,0.0,17,54.8,0,8,,,,,69.7,80.2,75.7,75.8,,70.2,0,0,19,0.0,116.1,0.0,0,1,0,1,1,1,5.3,178,11.1,76.9,13,13,10.9,2.44,0,2,15.4,69.2,9,2,10.0,14,45.2,1,5,,,,,66.2,79.8,71.2,77.9,,61.7,0,0,14,0.0,126.9,0.0,0,1,0,0,2,0,0.0,86,6.6,0,100.0,5,5,-3.8,1.06,0,0,0.0,100.0,5,0,0.0,5,16.1,0,2,,,,,63.8,65.7,68.1,65.5,,,0,0,5,,138.8,0.0,0,0,0,0,1,0,0.0,39,7.8,-4.51
Tucker Gleason,122475,QB,TOLEDO,1,-1.25,0,31,316,88.0,25,25,9.0,2.62,0,1,3.4,80.0,20,3,9.1,25,80.6,2,13,,,,,69.2,87.6,75.8,85.3,,67.4,0,0,29,0.0,119.8,0.0,0,0,0,0,1,0,0.0,239,9.6,87.5,16,16,6.3,2.43,0,0,0.0,81.3,13,3,7.1,16,51.6,1,9,,,,,68.4,78.5,75.0,75.3,,67.4,0,0,19,0.0,109.4,0.0,0,0,0,0,0,0,0.0,164,10.3,93.3,15,15,7.4,2.48,0,1,6.3,80.0,12,0,14.3,15,48.4,2,7,,,,,66.5,87.3,71.6,86.5,,,0,0,16,,146.5,0.0,0,0,0,0,2,0,0.0,145,9.7,0,100.0,6,6,-2.3,1.77,0,0,0.0,83.3,5,0,16.7,6,19.4,1,3,,,,,64.2,66.3,68.6,66.0,,,0,0,6,,154.9,0.0,0,0,0,0,1,0,0.0,70,11.7,-0.58
Scotty Fox Jr.,199546,QB,W VIRGINIA,1,-23.81,0,31,343,68.0,25,25,11.2,2.25,0,1,3.8,56.0,14,8,17.6,28,90.3,3,7,,,,,43.9,64.6,77.4,66.9,,58.2,0,2,30,25.0,59.6,7.1,2,1,0,0,1,1,3.3,185,7.4,81.0,21,21,7.6,2.15,0,1,4.5,66.7,14,6,17.6,24,77.4,3,5,,,,,42.3,64.8,77.2,67.7,,58.2,0,1,26,33.3,71.5,8.3,2,1,0,0,0,1,3.8,170,8.1,42.9,7,7,15.0,2.29,0,0,0.0,42.9,3,2,0.0,7,22.6,0,2,,,,,64.6,62.8,69.1,62.6,,,0,1,7,0.0,56.8,0.0,0,0,0,0,1,0,0.0,32,4.6,0,100.0,3,3,-5.0,1.57,0,0,0.0,100.0,3,0,0.0,3,9.7,0,0,,,,,62.7,64.0,66.6,63.8,,,0,0,3,,90.3,0.0,0,0,0,0,0,0,0.0,17,5.7,-3.53
Braylon Braxton,144442,QB,SO MISS,1,-28.95,0,31,296,72.2,18,20,12.9,2.91,1,1,5.0,65.0,13,6,0.0,22,71.0,0,10,,,,,68.7,74.8,76.5,73.5,,62.7,0,0,22,33.3,115.2,9.1,2,0,0,1,1,1,4.5,203,10.2,88.2,17,19,4.8,2.15,2,0,0.0,78.9,15,2,0.0,21,67.7,0,7,,,,,68.6,61.7,76.4,58.8,,62.7,0,1,21,100.0,78.1,9.5,2,0,0,0,0,2,9.5,152,8.0,55.6,9,10,14.7,3.18,0,1,10.0,50.0,5,4,0.0,10,32.3,0,4,,,,,65.4,71.5,70.1,71.0,,,0,0,10,0.0,108.8,0.0,0,0,0,1,1,0,0.0,76,7.6,0,87.5,8,9,-2.3,1.44,1,0,0.0,77.8,7,0,0.0,9,29.0,0,1,,,,,65.1,42.0,69.8,41.9,,,0,1,9,,39.6,0.0,0,0,0,0,0,1,11.1,25,2.8,-0.4
Daniel Kaelin,183565,QB,VIRGINIA,1,-45.83,0,31,335,68.2,22,25,6.3,2.89,0,0,0.0,60.0,15,10,0.0,28,90.3,0,7,,,,,28.5,31.9,75.6,30.3,,54.5,1,0,28,20.0,75.6,7.1,2,1,0,2,0,2,7.1,141,5.6,77.3,22,24,3.8,2.64,0,0,0.0,70.8,17,7,0.0,27,87.1,0,6,,,,,28.2,44.8,75.5,45.0,,54.5,0,0,27,28.6,84.2,7.4,2,1,0,2,0,1,3.7,133,5.5,33.3,3,4,15.7,3.1,0,0,0.0,25.0,1,3,0.0,4,12.9,0,1,,,,,63.3,26.6,67.4,26.9,,,1,0,4,0.0,39.6,0.0,0,0,0,0,0,1,25.0,12,3.0,0,100.0,3,3,-2.3,0.97,0,0,0.0,100.0,3,0,0.0,3,9.7,0,0,,,,,62.7,64.1,66.6,63.9,,,0,0,3,,79.2,0.0,0,0,0,0,0,0,0.0,4,1.3,-2.54
Carson Beck,124010,QB,MIAMI FL,1,-30.0,0,30,220,78.9,19,20,5.5,3.0,1,0,0.0,70.0,14,7,6.7,24,80.0,1,7,,,,,68.4,54.9,75.8,58.3,,50.8,0,0,26,28.6,116.5,8.3,2,2,0,0,1,1,3.8,189,9.5,85.0,20,20,4.4,2.37,0,0,0.0,80.0,16,5,5.9,25,83.3,1,9,,,,,68.4,59.7,75.8,60.3,,56.7,0,0,26,40.0,132.7,8.0,2,1,0,0,1,1,3.8,237,11.9,66.7,3,4,1.7,3.3,1,0,0.0,50.0,2,2,0.0,5,16.7,0,0,,,,66.7,64.9,58.1,69.1,53.9,87.9,53.1,0,0,6,0.0,56.3,0.0,0,1,0,0,0,0,0.0,10,2.5,0,100.0,4,4,-3.0,0.62,0,0,0.0,100.0,4,0,0.0,6,20.0,0,2,,,,66.7,64.9,71.2,69.1,60.3,87.9,,0,0,6,,118.8,0.0,0,0,0,0,0,0,0.0,58,14.5,-9.35
Joe Pesansky,149434,QB,FIU,1,27.18,0,30,166,70.8,24,26,15.4,2.63,2,3,9.7,57.7,15,5,11.8,27,90.0,2,9,,,,,69.9,72.6,76.7,69.5,,67.7,0,2,33,20.0,95.7,3.7,1,0,0,0,4,2,6.1,237,9.1,72.7,11,13,12.3,2.67,2,1,6.3,46.2,6,3,25.0,15,50.0,2,3,,,,,69.1,70.3,75.7,65.5,,67.7,0,0,19,66.7,106.4,13.3,2,0,0,0,2,0,0.0,82,6.3,73.3,15,15,15.3,2.52,0,2,11.8,73.3,11,2,0.0,15,50.0,0,7,,,,,66.7,69.8,71.8,69.3,,,0,2,17,0.0,110.7,0.0,0,0,0,0,2,2,11.8,171,11.4,0,100.0,2,2,-2.0,2.3,0,0,0.0,100.0,2,0,0.0,3,10.0,0,1,,,,,62.7,60.3,66.6,60.2,,,0,0,3,,100.0,33.3,1,0,0,0,0,0,0.0,16,8.0,5.09
Dru DeShields,176094,QB,KENT STATE,1,7.06,0,30,201,66.7,21,24,15.6,3.23,2,3,12.5,54.2,13,14,7.1,27,90.0,1,8,,,,,69.1,68.4,18.7,68.0,54.3,67.2,0,0,27,7.1,82.6,3.7,1,2,0,1,0,0,0.0,204,8.5,56.3,16,17,14.6,2.82,1,1,5.9,52.9,9,7,0.0,18,60.0,0,4,,,,,68.3,45.6,12.6,47.1,,57.5,0,0,18,14.3,78.3,5.6,1,0,0,0,0,1,5.6,131,7.7,87.5,8,10,11.4,3.62,1,2,20.0,60.0,6,8,14.3,12,40.0,1,5,,,,,65.8,89.3,71.0,85.7,54.3,71.1,0,0,12,0.0,85.8,0.0,0,2,0,1,0,0,0.0,81,8.1,0,66.7,3,3,-1.0,2.3,0,0,0.0,66.7,2,1,0.0,3,10.0,0,1,,,,,62.7,43.3,66.6,43.6,,,0,0,3,0.0,70.1,0.0,0,0,0,0,0,1,33.3,8,2.7,0.39
Jayden Denegal,158533,QB,S DIEGO ST,1,-13.75,0,30,284,61.1,18,24,12.9,4.25,0,1,3.7,37.5,9,15,18.2,28,93.3,2,5,,,,,68.9,37.5,76.3,45.8,,34.4,0,2,31,20.0,21.0,10.7,3,1,0,6,0,3,9.7,129,5.4,66.7,12,16,13.7,4.56,0,1,5.3,43.8,7,10,12.5,19,63.3,1,4,,,,,68.1,41.3,75.4,52.0,,34.4,0,1,22,20.0,41.7,10.5,2,1,0,4,0,2,9.1,112,7.0,50.0,8,10,7.5,3.36,0,0,0.0,30.0,3,6,25.0,11,36.7,1,1,,,,,65.6,44.7,71.1,44.7,,,0,1,11,16.7,0.0,9.1,1,0,0,2,0,1,9.1,20,2.0,0,50.0,2,2,-4.0,2.4,0,0,0.0,50.0,1,1,0.0,2,6.7,0,0,,,,,61.8,62.9,65.5,62.7,,,0,0,2,0.0,56.3,0.0,0,0,0,0,0,0,0.0,3,1.5,-5.0
Cade Klubnik,156253,QB,CLEMSON,1,5.56,0,30,140,78.9,19,22,8.8,3.05,0,2,9.1,68.2,15,10,0.0,24,80.0,0,9,,,,,70.4,86.7,76.1,84.9,,68.4,1,0,24,10.0,113.4,4.2,1,1,0,2,1,0,0.0,208,9.5,86.7,15,18,4.5,2.73,0,1,5.6,72.2,13,7,0.0,20,66.7,0,7,,,,,70.3,83.5,75.8,81.1,,68.4,1,0,20,14.3,95.6,5.0,1,1,0,2,0,0,0.0,144,8.0,77.8,9,9,9.1,2.78,0,1,11.1,77.8,7,4,0.0,10,33.3,0,3,,,,,65.4,75.3,70.1,74.8,,,0,0,10,25.0,139.4,10.0,1,0,0,0,1,0,0.0,77,8.6,0,100.0,5,5,-3.6,1.53,0,0,0.0,100.0,5,1,0.0,6,20.0,0,1,,,,,64.2,63.4,68.6,63.1,,,0,0,6,100.0,79.2,16.7,1,0,0,0,0,0,0.0,13,2.6,0.56
Lunch Winfield,176367,QB,LA LAFAYET,1,-11.18,0,29,207,66.7,24,25,12.3,3.13,0,0,0.0,60.0,15,10,6.3,27,93.1,1,11,,,,,74.5,72.5,77.8,73.2,,61.4,1,2,30,0.0,87.5,0.0,0,2,0,0,3,0,0.0,175,7.0,77.8,9,10,12.4,2.83,0,0,0.0,70.0,7,2,0.0,12,41.4,0,7,,,,,74.7,73.2,77.0,76.2,,61.4,1,1,15,0.0,100.0,0.0,0,2,0,0,2,0,0.0,95,9.5,64.7,17,17,10.1,3.12,0,0,0.0,58.8,10,8,9.1,17,58.6,1,4,,,,,66.7,66.1,71.8,65.8,,,0,1,17,0.0,70.0,0.0,0,0,0,0,1,0,0.0,97,5.7,0,100.0,2,2,-5.0,1.3,0,0,0.0,100.0,2,0,0.0,2,6.9,0,0,,,,,61.8,62.9,65.5,62.7,,,0,0,2,,102.1,0.0,0,0,0,0,0,0,0.0,17,8.5,-3.79
Alonza Barnett III,156710,QB,JAMES MAD,1,18.49,0,29,197,75.0,20,21,18.9,3.23,0,2,8.7,57.1,12,10,20.0,26,89.7,3,10,,,,,71.9,75.3,17.2,81.3,,59.3,0,1,28,10.0,121.5,3.8,1,4,0,1,3,0,0.0,273,13.0,68.8,16,17,17.1,3.2,0,0,0.0,52.9,9,9,18.2,21,72.4,2,6,,,,,71.7,65.4,13.8,69.9,,59.3,0,1,22,0.0,71.7,0.0,0,4,0,1,1,0,0.0,124,7.3,100.0,7,7,13.9,2.83,0,2,25.0,71.4,5,2,28.6,8,27.6,2,4,,,,,65.1,90.2,69.8,89.9,,,0,0,9,50.0,153.3,12.5,1,0,0,0,2,0,0.0,146,20.9,0,100.0,3,3,-2.0,1.9,0,0,0.0,66.7,2,1,33.3,3,10.3,1,0,,,,,62.7,64.1,66.6,63.9,,,0,0,3,0.0,70.1,0.0,0,0,0,0,0,0,0.0,-3,-1.0,13.57
Jackson Brousseau,173480,QB,COLO STATE,1,-12.5,0,29,144,85.7,14,19,6.9,3.35,0,1,4.8,52.6,10,13,16.7,26,89.7,2,6,,,,,68.0,49.0,75.9,48.7,,55.6,0,0,28,23.1,91.6,11.5,3,4,0,5,1,1,3.6,128,6.7,92.3,13,16,6.2,3.04,0,1,5.6,62.5,10,11,16.7,22,75.9,2,6,,,,,67.6,63.0,75.6,63.2,,58.3,0,0,24,27.3,87.2,13.6,3,3,0,3,0,0,0.0,127,7.9,75.0,4,6,3.8,3.63,0,0,0.0,50.0,3,3,0.0,7,24.1,0,2,,,,,64.6,29.2,69.1,29.6,,57.3,0,0,7,0.0,102.1,0.0,0,1,0,2,1,1,14.3,27,4.5,0,100.0,3,3,-0.7,1.67,0,0,0.0,100.0,3,1,0.0,3,10.3,0,2,,,,,62.7,64.1,66.6,63.9,,,0,0,3,0.0,102.8,0.0,0,0,0,0,0,0,0.0,26,8.7,-3.44
Caden Veltkamp,156642,QB,FAU,1,0.0,0,29,165,68.2,22,22,12.1,2.07,0,5,22.7,63.6,14,9,6.7,23,79.3,1,9,,,,66.7,28.0,81.9,74.9,85.9,87.9,45.6,0,0,23,11.1,140.3,4.3,1,0,0,0,3,1,4.3,241,11.0,71.4,21,21,8.3,2.01,0,2,9.5,71.4,15,6,0.0,22,75.9,0,6,,,,,27.3,66.2,74.8,73.0,,45.6,0,0,22,16.7,126.3,4.5,1,0,0,0,2,0,0.0,166,7.9,85.7,7,7,10.9,1.77,0,3,42.9,71.4,5,4,16.7,7,24.1,1,3,,,,66.7,65.2,92.8,69.5,91.5,87.9,,0,0,7,0.0,153.3,0.0,0,0,0,0,1,1,14.3,99,14.1,0,100.0,6,6,-2.7,1.48,0,0,0.0,100.0,6,1,0.0,6,20.7,0,0,,,,,64.2,66.2,68.6,65.9,,,0,0,6,0.0,83.3,0.0,0,0,0,0,0,0,0.0,24,4.0,6.24
Owen McCown,157688,QB,UTSA,1,-23.48,0,28,331,77.8,18,18,10.7,2.44,0,1,4.8,66.7,12,10,14.3,23,82.1,2,7,,,,,27.0,64.3,75.2,66.1,54.3,57.3,0,1,26,50.0,95.6,21.7,5,0,0,0,1,2,7.7,184,10.2,90.9,11,11,6.7,2.24,0,1,7.7,81.8,9,6,10.0,14,50.0,1,4,,,,,67.4,77.8,74.3,82.2,54.3,57.3,0,0,16,50.0,99.6,21.4,3,0,0,0,0,0,0.0,87,7.9,75.0,12,12,8.8,2.22,0,0,0.0,58.3,7,4,22.2,14,50.0,2,3,,,,,22.4,50.7,71.8,50.6,,,0,1,17,50.0,83.0,14.3,2,0,0,0,1,2,11.8,113,9.4,0,100.0,5,5,-2.6,1.26,0,0,0.0,80.0,4,0,20.0,5,17.9,1,0,,,,,64.6,66.9,69.1,66.6,,,0,0,7,,80.0,0.0,0,0,0,0,0,0,0.0,16,3.2,1.51
Gio Lopez,172309,QB,N CAROLINA,1,4.41,0,28,245,73.7,19,21,12.3,2.81,0,0,0.0,66.7,14,10,0.0,24,85.7,0,7,,,,,29.7,54.4,76.1,51.4,,62.7,1,0,27,20.0,125.5,8.3,2,1,0,1,2,2,7.4,182,8.7,80.0,15,17,9.7,2.73,0,0,0.0,70.6,12,10,0.0,20,71.4,0,7,,,,,27.9,58.1,75.7,55.0,,62.7,1,0,21,20.0,141.3,10.0,2,1,0,1,2,1,4.8,168,9.9,75.0,8,8,10.3,2.49,0,0,0.0,75.0,6,1,0.0,8,28.6,0,1,,,,,65.4,53.5,70.1,53.4,,,0,0,10,0.0,82.8,0.0,0,0,0,0,0,1,10.0,35,4.4,0,100.0,4,4,-1.8,1.75,0,0,0.0,100.0,4,1,0.0,4,14.3,0,1,,,,,63.3,65.0,67.4,64.7,,,0,0,4,0.0,88.5,0.0,0,0,0,0,0,0,0.0,21,5.3,-5.5
Dequan Finn,97804,QB,MIAMI OH,1,-8.42,0,28,221,77.8,18,22,14.2,4.17,1,1,4.3,63.6,14,8,0.0,25,89.3,0,9,,,,,71.4,74.1,76.2,76.5,,59.5,0,1,26,25.0,101.3,8.0,2,1,0,3,2,1,3.8,184,8.4,86.7,15,19,11.4,3.98,1,1,5.0,68.4,13,8,0.0,23,82.1,0,6,,,,,71.4,75.5,76.1,78.7,,59.5,0,1,25,25.0,105.6,8.7,2,1,0,3,2,1,4.0,152,8.0,60.0,5,5,15.4,3.02,0,0,0.0,60.0,3,0,0.0,5,17.9,0,3,,,,,63.8,57.9,68.1,57.8,,,0,0,5,,87.1,0.0,0,0,0,0,0,0,0.0,42,8.4,0,100.0,2,2,-4.0,0.8,0,0,0.0,100.0,2,0,0.0,3,10.7,0,0,,,,,63.3,58.0,67.4,57.9,,,0,0,4,,87.5,0.0,0,0,0,0,0,0,0.0,10,5.0,0.4
