player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_coverage_defense,no_screen_grades_defense,no_screen_grades_defense_penalty,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_overall_tackle,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_pass_rush_defense,no_screen_grades_run,no_screen_grades_run_defense,no_screen_grades_tackle,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_coverage_defense,npa_grades_defense,npa_grades_defense_penalty,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_overall_tackle,npa_grades_pass,npa_grades_pass_route,npa_grades_pass_rush_defense,npa_grades_run,npa_grades_run_defense,npa_grades_tackle,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_coverage_defense,pa_grades_defense,pa_grades_defense_penalty,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_overall_tackle,pa_grades_pass,pa_grades_pass_route,pa_grades_pass_rush_defense,pa_grades_run,pa_grades_run_defense,pa_grades_tackle,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_coverage_defense,screen_grades_defense,screen_grades_defense_penalty,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_overall_tackle,screen_grades_pass,screen_grades_pass_route,screen_grades_pass_rush_defense,screen_grades_run,screen_grades_run_defense,screen_grades_tackle,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
Julian Sayin,183708,QB,OHIO STATE,1,5.63,0,34,260,80.0,30,31,9.6,3.15,0,2,6.5,77.4,24,8,0.0,33,97.1,0,14,,,,,69.0,86.2,20.5,,89.6,,,56.7,,,0,2,33,12.5,114.6,3.0,1,1,0,1,3,1,3.0,317,10.2,76.2,21,21,7.6,2.91,0,1,4.8,76.2,16,4,0.0,22,64.7,0,9,,,,,68.1,83.6,15.0,,85.7,,,60.0,,,0,1,23,25.0,116.6,4.5,1,0,0,0,2,0,0.0,197,9.4,90.0,10,11,12.5,3.45,0,1,9.1,81.8,9,4,0.0,12,35.3,0,6,,,,,65.8,76.4,70.7,,79.8,,,57.0,,,0,1,12,0.0,111.2,0.0,0,1,0,1,1,1,8.3,150,13.6,0,100.0,1,1,-4.0,1.3,0,0,0.0,100.0,1,0,0.0,1,2.9,0,1,,,,,61.8,58.9,65.5,,58.9,,,,,,0,0,2,,118.8,0.0,0,0,0,0,0,0,0.0,30,30.0,4.26
Ty Simpson,157008,QB,ALABAMA,1,19.52,0,34,103,90.9,22,22,10.5,3.28,0,1,4.2,81.8,18,8,10.0,27,79.4,2,13,,,,,68.7,91.3,75.2,,91.0,,,67.6,,,0,0,29,12.5,155.7,3.7,1,4,0,0,3,0,0.0,261,11.9,86.7,15,15,7.9,3.04,0,0,0.0,73.3,11,4,15.4,17,50.0,2,7,,,,,67.7,82.9,74.3,,80.3,,,67.4,,,0,0,19,0.0,121.8,0.0,0,2,0,0,1,0,0.0,131,8.7,92.9,14,14,6.4,3.14,0,1,7.1,92.9,13,5,0.0,17,50.0,0,10,,,,,66.7,90.0,71.8,,90.1,,,62.1,,,0,0,17,20.0,158.3,5.9,1,2,0,0,3,0,0.0,251,17.9,0,85.7,7,7,-3.3,2.33,0,0,0.0,85.7,6,1,0.0,7,20.6,0,4,,,,,64.6,61.0,69.1,,60.8,,,,,,0,0,7,0.0,158.3,0.0,0,0,0,0,1,0,0.0,121,17.3,9.2
Conner Harrell,156352,QB,CHARLOTTE,1,-5.56,0,34,136,87.5,24,24,10.1,2.9,0,2,8.0,83.3,20,5,4.8,28,82.4,1,17,,,,,37.9,82.1,77.0,,89.6,,,59.6,,,0,1,30,20.0,141.0,3.6,1,3,0,0,3,1,3.3,349,14.5,94.4,18,18,7.1,2.9,0,2,11.1,88.9,16,4,5.9,22,64.7,1,12,,,,,33.6,76.6,76.7,,84.5,,,59.6,,,0,1,23,25.0,135.2,4.5,1,3,0,0,3,1,4.3,256,14.2,83.3,12,12,8.2,2.36,0,0,0.0,83.3,10,1,0.0,12,35.3,0,6,,,,,66.0,81.4,71.0,,80.7,,,,,,0,0,13,0.0,110.4,0.0,0,0,0,0,0,0,0.0,126,10.5,0,100.0,6,6,-3.0,1.82,0,0,0.0,100.0,6,0,0.0,6,17.6,0,1,,,,,64.2,66.2,68.6,,65.9,,,,,,0,0,6,,89.6,0.0,0,0,0,0,0,0,0.0,33,5.5,-3.72
CJ Carr,184093,QB,NOTRE DAME,1,-30.0,0,34,258,63.3,30,30,12.1,2.55,0,0,0.0,60.0,18,8,5.3,31,91.2,1,12,,,,,69.4,66.7,77.5,,67.1,,,57.5,,,0,1,32,12.5,88.7,3.2,1,0,0,0,1,3,9.4,284,9.5,65.5,29,30,10.7,2.38,0,0,0.0,63.3,19,8,0.0,31,91.2,0,11,,,,,69.4,64.5,18.2,,66.9,,,57.5,,,0,1,32,12.5,86.8,3.2,1,0,0,1,1,2,6.3,250,8.3,66.7,3,3,15.0,3.1,0,0,0.0,33.3,1,1,50.0,3,8.8,1,1,,,,,62.7,62.2,66.6,,62.1,,,,,,0,0,3,0.0,81.9,0.0,0,0,0,0,0,1,33.3,43,14.3,0,100.0,2,3,-4.5,1.43,0,0,0.0,66.7,2,1,0.0,3,8.8,0,0,,,,,62.7,49.6,0.0,,60.2,,,,,,0,0,3,0.0,70.1,0.0,0,0,0,1,0,0,0.0,9,3.0,6.0
Brendon Lewis,131687,QB,MEMPHIS,1,-16.67,0,33,218,81.0,21,24,12.8,3.32,1,2,8.0,62.5,15,9,11.8,30,90.9,2,10,,,,,36.9,76.5,77.0,,67.0,,,74.9,,,0,0,31,33.3,106.1,10.0,3,3,0,2,1,1,3.2,219,9.1,84.2,19,21,7.7,3.26,1,1,4.3,66.7,14,7,12.5,26,78.8,2,6,,,,,35.1,70.6,76.9,,60.1,,,73.6,,,0,0,28,42.9,85.0,11.5,3,2,0,1,0,1,3.6,138,6.6,80.0,5,6,22.4,3.1,0,1,16.7,50.0,3,2,25.0,7,21.2,1,4,,,,,64.6,84.6,69.1,,81.5,,,63.1,,,0,0,7,0.0,135.4,0.0,0,1,0,1,1,0,0.0,75,12.5,0,100.0,3,3,-3.3,2.3,0,0,0.0,66.7,2,0,33.3,3,9.1,1,0,,,,,63.3,65.0,67.4,,64.8,,,,,,0,0,4,,70.1,0.0,0,0,0,0,0,0,0.0,-6,-2.0,5.93
Steve Angeli,156966,QB,SYRACUSE,1,-9.33,0,33,304,92.9,28,28,14.6,2.64,0,3,10.3,71.4,20,8,23.1,30,90.9,6,17,,,,,70.8,93.7,76.2,,93.4,,,70.0,,,0,0,32,0.0,153.3,0.0,0,2,0,0,5,0,0.0,360,12.9,92.0,25,25,11.2,2.5,0,2,8.0,76.0,19,6,17.4,26,78.8,4,13,,,,,70.5,93.0,75.7,,92.2,,,73.5,,,0,0,26,0.0,152.5,0.0,0,1,0,0,3,0,0.0,285,11.4,100.0,6,6,19.8,2.86,0,1,14.3,66.7,4,2,33.3,7,21.2,2,4,,,,,65.1,86.7,69.8,,90.1,,,57.3,,,0,0,9,0.0,149.3,0.0,0,1,0,0,2,0,0.0,97,16.2,0,100.0,3,3,-3.3,1.93,0,0,0.0,100.0,3,0,0.0,3,9.1,0,0,,,,,62.7,64.1,66.6,,63.9,,,,,,0,0,3,,97.2,0.0,0,0,0,0,0,0,0.0,22,7.3,4.77
Luke Doty,124230,QB,S CAROLINA,1,-18.0,0,33,289,73.9,23,23,8.1,2.62,0,0,0.0,69.6,16,6,5.9,29,87.9,1,11,,,,,29.1,70.2,74.9,,72.3,,,59.2,,,0,1,29,16.7,68.9,3.4,1,5,0,0,0,1,3.4,149,6.5,72.0,25,25,7.2,2.52,0,0,0.0,68.0,17,5,5.6,31,93.9,1,11,,,,,29.7,70.6,75.0,,72.7,,,59.2,,,0,1,31,20.0,65.8,3.2,1,5,0,0,0,1,3.2,142,5.7,50.0,2,2,0.5,1.8,0,0,0.0,50.0,1,1,0.0,2,6.1,0,0,,,,,61.8,53.8,65.5,,53.9,,,,,,0,0,2,0.0,56.3,0.0,0,0,0,0,0,0,0.0,1,0.5,0,50.0,4,4,-1.5,1.45,0,0,0.0,50.0,2,0,0.0,4,12.1,0,0,,,,,63.3,57.6,67.4,,57.4,,,,,,0,0,4,,56.3,0.0,0,0,0,0,0,0,0.0,-6,-1.5,-5.18
Trinidad Chambliss,178723,QB,OLE MISS,1,8.17,0,33,226,76.0,25,25,9.8,2.86,0,2,7.1,68.0,17,11,10.5,29,87.9,2,13,,,,,73.9,85.5,77.0,,84.1,,,69.9,,,0,0,32,9.1,124.2,3.4,1,3,0,0,1,0,0.0,317,12.7,75.0,16,16,9.9,2.68,0,2,11.8,68.8,11,5,8.3,19,57.6,1,9,,,,,74.0,83.2,76.3,,83.7,,,68.2,,,0,0,20,20.0,132.3,5.3,1,2,0,0,1,0,0.0,228,14.3,84.6,13,13,5.5,2.71,0,0,0.0,76.9,10,6,9.1,14,42.4,1,5,,,,,66.5,77.4,71.6,,74.0,,,64.0,,,0,0,16,0.0,106.3,0.0,0,1,0,0,0,0,0.0,125,9.6,0,100.0,4,4,-3.5,1.48,0,0,0.0,100.0,4,0,0.0,4,12.1,0,1,,,,,63.3,65.0,67.4,,64.8,,,,,,0,0,4,,104.2,0.0,0,0,0,0,0,0,0.0,36,9.0,-4.63
Drake Lindsey,184727,QB,MINNESOTA,1,-7.36,0,33,225,69.2,26,31,9.7,2.52,2,1,2.9,58.1,18,8,0.0,32,97.0,0,11,,,,,68.7,80.3,77.3,,80.0,60.0,,,,,2,1,36,12.5,75.5,3.1,1,0,0,1,1,1,2.8,206,6.6,72.2,18,21,8.5,2.38,2,1,4.2,61.9,13,6,0.0,22,66.7,0,6,,,,,67.7,74.6,76.7,,74.3,60.0,,,,,1,1,25,16.7,60.6,4.5,1,0,0,0,0,1,4.0,135,6.4,66.7,9,11,10.4,2.7,0,0,0.0,54.5,6,2,0.0,11,33.3,0,5,,,,,65.8,80.6,70.7,,79.9,,,,,,1,0,12,0.0,104.4,0.0,0,0,0,1,1,0,0.0,70,6.4,0,100.0,1,1,-4.0,1.4,0,0,0.0,100.0,1,0,0.0,1,3.0,0,0,,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,-1,-1.0,-0.07
Aidan Chiles,173727,QB,MICH STATE,1,6.32,0,32,223,80.8,26,27,9.7,3.29,0,0,0.0,77.8,21,9,0.0,29,90.6,0,15,,,,,70.6,76.8,76.4,,75.9,,,64.5,,,0,1,29,0.0,104.6,0.0,0,2,0,1,1,1,3.4,266,9.9,77.8,18,19,8.4,3.16,0,0,0.0,73.7,14,7,0.0,21,65.6,0,11,,,,,70.3,73.6,75.9,,72.2,,,64.5,,,0,0,21,0.0,104.1,0.0,0,2,0,1,0,1,4.8,185,9.7,80.0,10,10,9.2,3.2,0,0,0.0,80.0,8,3,0.0,11,34.4,0,4,,,,,65.6,67.2,70.4,,70.4,,,57.3,,,0,1,11,0.0,95.8,0.0,0,1,0,0,1,0,0.0,85,8.5,0,50.0,2,2,-4.5,2.1,0,0,0.0,50.0,1,1,0.0,3,9.4,0,0,,,,,62.7,48.9,66.6,,54.5,,,57.3,,,0,0,3,0.0,56.3,0.0,0,1,0,0,0,0,0.0,4,2.0,-1.24
Noah Gillon,198101,QB,APP STATE,1,5.0,0,32,108,58.8,17,20,9.0,2.68,1,0,0.0,35.0,7,15,30.0,28,87.5,3,3,,,,,68.1,46.6,74.8,,46.7,,,56.1,,,2,0,29,26.7,47.5,14.3,4,4,0,0,0,1,3.4,78,3.9,64.7,17,20,7.4,2.61,1,0,0.0,45.0,9,13,18.2,26,81.3,2,3,,,,,67.9,46.6,74.7,,45.3,,,59.0,,,2,0,27,23.1,58.3,11.5,3,3,0,0,0,1,3.7,90,4.5,75.0,4,4,3.3,2.32,0,0,0.0,50.0,2,2,33.3,6,18.8,1,1,,,,,64.2,60.9,68.6,,65.5,,,57.3,,,0,0,6,50.0,63.5,16.7,1,1,0,0,0,0,0.0,19,4.8,0,100.0,4,4,-3.5,1.68,0,0,0.0,100.0,4,0,0.0,4,12.5,0,1,,,,,63.3,64.9,67.4,,64.7,,,,,,0,0,4,,99.0,0.0,0,0,0,0,0,0,0.0,31,7.8,0.25
Sam Leavitt,175465,QB,ARIZONA ST,1,13.16,0,32,110,71.4,14,16,14.8,3.71,0,3,18.8,43.8,7,12,30.0,23,71.9,3,7,,,,,70.4,86.1,75.6,,80.8,,,72.7,,,1,0,23,25.0,88.8,13.0,3,4,0,1,1,0,0.0,113,7.1,66.7,6,6,5.7,3.92,0,0,0.0,50.0,3,6,25.0,10,31.3,1,2,,,,,69.8,54.0,74.5,,42.6,,,63.6,,,0,0,10,33.3,60.4,20.0,2,2,0,0,0,0,0.0,24,4.0,88.2,17,19,8.7,2.77,0,3,15.8,63.2,12,7,20.0,22,68.8,3,8,,,,,67.4,92.6,72.7,,90.6,,,77.4,,,1,0,22,14.3,125.8,4.5,1,2,0,1,2,0,0.0,164,8.6,0,100.0,9,9,-2.8,1.66,0,0,0.0,88.9,8,1,11.1,9,28.1,1,3,,,,,65.1,62.2,69.8,,62.0,,,,,,0,0,9,0.0,138.4,0.0,0,0,0,0,1,0,0.0,75,8.3,4.63
Haynes King,124329,QB,GA TECH,1,-12.83,0,32,176,75.0,20,23,8.5,2.76,0,1,4.3,65.2,15,11,0.0,27,84.4,0,9,,,,,75.9,86.1,76.8,,79.1,57.0,,75.4,,,1,0,27,18.2,92.7,7.4,2,2,0,2,0,0,0.0,200,8.7,76.5,17,17,6.6,2.44,0,1,5.9,76.5,13,5,0.0,19,59.4,0,7,,,,,76.0,85.1,76.4,,79.2,57.0,,74.0,,,0,0,19,20.0,102.3,5.3,1,1,0,0,0,0,0.0,149,8.8,87.5,8,11,4.9,2.62,0,0,0.0,63.6,7,6,0.0,13,40.6,0,3,,,,,65.8,73.1,71.0,,68.9,,,64.1,,,1,0,13,16.7,78.6,7.7,1,1,0,2,0,0,0.0,62,5.6,0,100.0,5,5,-3.4,1.14,0,0,0.0,100.0,5,0,0.0,5,15.6,0,1,,,,,63.8,65.0,68.1,,64.8,,,,,,0,0,5,,79.2,0.0,0,0,0,0,0,0,0.0,11,2.2,-3.12
Braylon Braxton,144442,QB,SO MISS,1,-15.69,0,31,296,70.8,24,24,10.6,2.57,0,3,12.0,70.8,17,4,0.0,26,83.9,0,11,,,,,71.4,72.2,11.9,,69.4,,,69.9,,,0,1,27,25.0,113.7,3.8,1,1,0,0,2,1,3.7,243,10.1,82.4,17,17,7.5,2.23,0,2,11.1,82.4,14,3,0.0,19,61.3,0,8,,,,,71.2,77.1,6.7,,75.1,,,69.9,,,0,0,20,33.3,127.0,5.3,1,1,0,0,1,0,0.0,166,9.8,66.7,12,12,9.8,2.54,0,1,8.3,66.7,8,1,0.0,12,38.7,0,5,,,,,65.8,59.3,70.7,,59.1,,,,,,0,1,12,0.0,89.9,0.0,0,0,0,0,1,1,8.3,113,9.4,0,100.0,5,5,-2.2,1.2,0,0,0.0,100.0,5,0,0.0,5,16.1,0,2,,,,,63.8,65.7,68.1,,65.5,,,,,,0,0,5,,96.7,0.0,0,0,0,0,0,0,0.0,36,7.2,-0.34
Bryce Underwood,198795,QB,MICHIGAN,1,-13.19,0,31,222,66.7,21,21,15.8,3.27,0,1,4.5,61.9,13,6,7.1,27,87.1,1,16,,,,,69.7,82.1,75.9,,71.2,,,78.8,,,0,1,28,0.0,90.0,0.0,0,6,0,0,1,2,7.1,203,9.7,75.0,16,16,8.2,2.72,0,0,0.0,68.8,11,5,8.3,19,61.3,1,11,,,,,69.1,79.6,75.4,,76.0,,,68.6,,,0,0,20,0.0,117.7,0.0,0,3,0,0,1,0,0.0,144,9.0,66.7,9,9,20.6,3.56,0,1,11.1,55.6,5,2,16.7,12,38.7,1,6,,,,,65.8,75.7,70.7,,60.3,,,79.9,,,0,1,12,0.0,50.9,0.0,0,3,0,0,0,2,16.7,91,10.1,0,100.0,4,4,-3.8,1.53,0,0,0.0,75.0,3,1,25.0,4,12.9,1,1,,,,,63.3,65.0,67.4,,64.8,,,,,,0,0,4,0.0,97.9,0.0,0,0,0,0,0,0,0.0,32,8.0,1.11
Drew Allar,164157,QB,PENN STATE,1,10.12,0,31,266,59.3,27,27,12.3,3.06,0,1,3.7,55.6,15,4,6.3,29,93.5,1,11,,,,,68.1,62.5,76.7,,61.3,,,60.6,,,0,1,29,0.0,75.7,0.0,0,2,0,0,1,2,6.9,197,7.3,57.1,21,21,11.6,3.01,0,1,4.5,52.4,11,4,8.3,23,74.2,1,7,,,,,67.6,69.6,76.4,,69.0,,,60.6,,,0,0,24,0.0,87.4,0.0,0,2,0,0,1,1,4.2,130,6.2,62.5,8,8,10.0,2.95,0,0,0.0,62.5,5,1,0.0,8,25.8,0,5,,,,,64.9,45.1,69.5,,45.2,,,,,,0,1,8,0.0,55.7,0.0,0,0,0,0,0,1,12.5,79,9.9,0,50.0,2,2,-4.0,2.05,0,0,0.0,50.0,1,1,0.0,2,6.5,0,1,,,,,62.7,62.3,66.6,,62.1,,,,,,0,0,3,0.0,68.8,0.0,0,0,0,0,0,0,0.0,12,6.0,3.69
Athan Kaliakmanis,144971,QB,RUTGERS,1,-8.18,0,31,278,76.9,26,27,13.3,2.8,0,3,10.3,66.7,18,3,10.0,31,100.0,2,14,,,,,68.5,90.5,76.4,,91.9,,,49.9,,,0,0,33,33.3,117.7,3.2,1,3,1,0,1,0,0.0,309,11.4,81.0,21,22,12.9,2.77,0,2,8.7,68.2,15,2,11.8,25,80.6,2,12,,,,,67.8,91.5,75.9,,92.5,,,52.6,,,0,0,26,50.0,120.1,4.0,1,2,1,0,1,0,0.0,243,11.0,60.0,5,5,15.0,2.95,0,1,16.7,60.0,3,1,0.0,6,19.4,0,2,,,,,64.6,62.7,69.1,,67.2,,,57.3,,,0,0,7,0.0,104.2,0.0,0,1,0,0,0,0,0.0,66,13.2,0,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,2.15
Avery Johnson,173108,QB,KANSAS ST,1,41.67,0,31,199,65.2,23,26,13.6,2.99,2,2,7.7,42.3,11,11,26.7,28,90.3,4,5,,,,,70.6,71.3,75.8,,70.7,,,62.7,,,0,0,28,9.1,51.8,3.6,1,1,0,1,0,1,3.6,90,3.5,57.9,19,21,12.4,3.02,1,1,4.8,33.3,7,9,36.4,23,74.2,4,3,,,,,70.4,68.4,75.4,,67.3,,,62.7,,,0,0,23,11.1,42.4,4.3,1,1,0,1,0,1,4.3,54,2.6,85.7,7,8,9.0,2.55,1,1,12.5,75.0,6,3,0.0,8,25.8,0,2,,,,,64.9,73.3,69.5,,72.9,,,,,,0,0,8,0.0,82.3,0.0,0,0,0,0,0,0,0.0,34,4.3,0,66.7,3,3,-4.3,2.0,0,0,0.0,66.7,2,1,0.0,3,9.7,0,0,,,,,62.7,64.0,66.6,,63.8,,,,,,0,0,3,0.0,70.1,0.0,0,0,0,0,0,0,0.0,-2,-0.7,1.68
Keyone Jenkins,170403,QB,FIU,1,46.15,0,31,166,70.6,17,17,12.8,3.3,0,1,5.6,64.7,11,9,8.3,24,77.4,1,8,,,,,69.5,76.2,76.3,,69.7,,,70.7,,,0,0,25,11.1,113.6,4.2,1,5,0,0,1,0,0.0,155,9.1,61.5,13,13,10.1,3.04,0,0,0.0,53.8,7,5,12.5,16,51.6,1,3,,,,,68.8,58.4,75.7,,59.1,,,57.0,,,0,0,16,20.0,87.3,6.3,1,2,0,0,1,0,0.0,46,3.5,100.0,11,11,6.1,2.71,0,1,8.3,100.0,11,4,0.0,15,48.4,0,8,,,,,66.5,90.8,71.6,,79.6,,,80.9,,,0,0,16,0.0,118.8,0.0,0,3,0,0,0,0,0.0,138,12.5,0,100.0,7,7,-2.9,1.43,0,0,0.0,100.0,7,0,0.0,7,22.6,0,3,,,,,64.6,66.7,69.1,,66.4,,,,,,0,0,7,,83.9,0.0,0,0,0,0,0,0,0.0,29,4.1,9.01
Evan Simon,129906,QB,TEMPLE,1,4.55,0,30,306,66.7,18,22,5.9,2.57,2,0,0.0,50.0,11,18,8.3,27,90.0,1,6,,,,,43.0,60.1,75.6,,58.3,56.7,,62.1,,,0,0,29,16.7,56.3,11.1,3,2,0,2,0,0,0.0,63,2.9,72.7,11,14,6.4,2.58,2,0,0.0,50.0,7,12,12.5,19,63.3,1,5,,,,,36.9,57.7,74.9,,54.8,56.7,,62.1,,,0,0,20,25.0,56.3,15.8,3,2,0,1,0,0,0.0,41,2.9,60.0,10,11,3.4,2.52,0,0,0.0,54.5,6,6,0.0,11,36.7,0,1,,,,,65.8,62.4,70.7,,62.2,,,,,,0,0,12,0.0,60.4,0.0,0,0,0,1,0,0,0.0,34,3.1,0,66.7,3,3,-1.0,2.4,0,0,0.0,66.7,2,0,0.0,3,10.0,0,0,,,,,62.7,56.1,66.6,,56.1,,,,,,0,0,3,,74.3,0.0,0,0,0,0,0,0,0.0,12,4.0,0.16
Ethan Vasko,163817,QB,LIBERTY,1,24.37,0,30,206,61.9,21,23,12.3,2.86,0,1,3.6,52.2,12,10,7.7,29,96.7,1,8,,,,,38.8,53.2,76.7,,56.1,,,53.1,,,0,2,34,40.0,58.8,13.8,4,2,0,2,1,1,2.9,193,8.4,53.3,15,17,9.7,2.94,0,0,0.0,47.1,8,7,0.0,21,70.0,0,5,,,,,34.2,47.7,76.2,,49.7,,,53.1,,,0,2,26,28.6,27.2,9.5,2,2,0,2,0,1,3.8,104,6.1,85.7,7,7,15.1,2.49,0,1,14.3,71.4,5,3,16.7,9,30.0,1,3,,,,,65.1,71.7,69.8,,71.3,,,,,,0,0,9,66.7,153.3,22.2,2,0,0,0,1,0,0.0,90,12.9,0,100.0,1,1,-6.0,1.2,0,0,0.0,100.0,1,0,0.0,1,3.3,0,0,,,,,60.3,60.6,63.6,,60.4,,,,,,0,0,1,,79.2,0.0,0,0,0,0,0,0,0.0,1,1.0,6.74
Carson Beck,124010,QB,MIAMI FL,1,-3.33,0,30,220,80.0,25,25,14.0,2.75,0,2,8.0,80.0,20,4,0.0,27,90.0,0,15,,,,,70.1,79.6,76.5,,79.0,,,64.1,,,0,2,27,25.0,125.0,3.7,1,1,0,0,3,1,3.7,330,13.2,83.3,18,18,12.3,2.7,0,0,0.0,83.3,15,3,0.0,20,66.7,0,9,,,,,69.7,66.5,76.1,,63.6,,,64.1,,,0,1,20,33.3,130.6,5.0,1,1,0,0,2,1,5.0,216,12.0,80.0,10,10,12.2,2.5,0,2,20.0,80.0,8,1,0.0,10,33.3,0,6,,,,,65.4,91.3,70.1,,91.0,,,,,,0,1,10,0.0,112.1,0.0,0,0,0,0,1,0,0.0,124,12.4,0,100.0,3,3,-2.3,1.53,0,0,0.0,100.0,3,0,0.0,3,10.0,0,0,,,,,62.7,64.1,66.6,,63.9,,,,,,0,0,3,,80.6,0.0,0,0,0,0,0,0,0.0,10,3.3,0.4
Jayden Maiava,158135,QB,USC,1,19.79,0,30,326,60.0,20,22,15.8,3.46,0,3,12.5,50.0,11,8,8.3,24,80.0,1,8,,,,,71.0,61.6,76.6,,60.9,,,60.3,,,0,0,26,12.5,90.2,4.2,1,1,0,2,0,3,11.5,245,11.1,60.0,15,17,13.9,3.53,0,2,11.8,52.9,9,7,0.0,19,63.3,0,6,,,,,70.7,60.5,76.2,,59.5,,,60.3,,,0,0,19,14.3,90.3,5.3,1,1,0,2,0,2,10.5,180,10.6,81.8,11,11,8.8,2.59,0,1,7.7,72.7,8,1,11.1,11,36.7,1,5,,,,,66.0,65.1,71.0,,64.7,,,,,,0,0,13,0.0,101.3,0.0,0,0,0,0,0,1,7.7,102,9.3,0,100.0,6,6,-1.8,2.07,0,0,0.0,100.0,6,0,0.0,6,20.0,0,3,,,,,64.2,65.2,68.6,,64.9,,,,,,0,0,6,,92.4,0.0,0,0,0,0,0,0,0.0,37,6.2,-1.32
Luke Altmyer,146802,QB,ILLINOIS,1,30.77,0,30,187,66.7,18,21,13.3,3.05,0,0,0.0,52.4,11,5,8.3,25,83.3,1,8,,,,,68.6,76.2,76.3,,76.7,,,59.3,,,1,0,28,40.0,110.0,8.0,2,2,0,2,2,0,0.0,164,7.8,63.6,11,13,12.4,3.02,0,0,0.0,46.2,6,4,14.3,16,53.3,1,5,,,,,67.6,78.5,75.7,,77.5,,,62.8,,,1,0,18,50.0,102.4,12.5,2,1,0,1,1,0,0.0,113,8.7,83.3,12,13,8.4,2.54,0,0,0.0,76.9,10,1,0.0,14,46.7,0,4,,,,,66.4,66.8,71.4,,69.1,,,57.3,,,0,0,15,0.0,118.4,0.0,0,1,0,1,1,0,0.0,83,6.4,0,100.0,5,5,-0.4,1.52,0,0,0.0,100.0,5,0,0.0,5,16.7,0,1,,,,,63.8,65.7,68.1,,65.5,,,,,,0,0,5,,93.3,0.0,0,0,0,0,0,0,0.0,32,6.4,-2.31
