player,player_id,position,team_name,player_game_count,comp_pct_diff,declined_penalties,dropbacks,franchise_id,no_screen_accuracy_percent,no_screen_aimed_passes,no_screen_attempts,no_screen_avg_depth_of_target,no_screen_avg_time_to_throw,no_screen_bats,no_screen_big_time_throws,no_screen_btt_rate,no_screen_completion_percent,no_screen_completions,no_screen_def_gen_pressures,no_screen_drop_rate,no_screen_dropbacks,no_screen_dropbacks_percent,no_screen_drops,no_screen_first_downs,no_screen_grades_hands_drop,no_screen_grades_hands_fumble,no_screen_grades_offense,no_screen_grades_offense_penalty,no_screen_grades_pass,no_screen_grades_pass_route,no_screen_grades_run,no_screen_hit_as_threw,no_screen_interceptions,no_screen_passing_snaps,no_screen_pressure_to_sack_rate,no_screen_qb_rating,no_screen_sack_percent,no_screen_sacks,no_screen_scrambles,no_screen_spikes,no_screen_thrown_aways,no_screen_touchdowns,no_screen_turnover_worthy_plays,no_screen_twp_rate,no_screen_yards,no_screen_ypa,npa_accuracy_percent,npa_aimed_passes,npa_attempts,npa_avg_depth_of_target,npa_avg_time_to_throw,npa_bats,npa_big_time_throws,npa_btt_rate,npa_completion_percent,npa_completions,npa_def_gen_pressures,npa_drop_rate,npa_dropbacks,npa_dropbacks_percent,npa_drops,npa_first_downs,npa_grades_hands_drop,npa_grades_hands_fumble,npa_grades_offense,npa_grades_offense_penalty,npa_grades_pass,npa_grades_pass_route,npa_grades_run,npa_hit_as_threw,npa_interceptions,npa_passing_snaps,npa_pressure_to_sack_rate,npa_qb_rating,npa_sack_percent,npa_sacks,npa_scrambles,npa_spikes,npa_thrown_aways,npa_touchdowns,npa_turnover_worthy_plays,npa_twp_rate,npa_yards,npa_ypa,pa_accuracy_percent,pa_aimed_passes,pa_attempts,pa_avg_depth_of_target,pa_avg_time_to_throw,pa_bats,pa_big_time_throws,pa_btt_rate,pa_completion_percent,pa_completions,pa_def_gen_pressures,pa_drop_rate,pa_dropbacks,pa_dropbacks_percent,pa_drops,pa_first_downs,pa_grades_hands_drop,pa_grades_hands_fumble,pa_grades_offense,pa_grades_offense_penalty,pa_grades_pass,pa_grades_pass_route,pa_grades_run,pa_hit_as_threw,pa_interceptions,pa_passing_snaps,pa_pressure_to_sack_rate,pa_qb_rating,pa_sack_percent,pa_sacks,pa_scrambles,pa_spikes,pa_thrown_aways,pa_touchdowns,pa_turnover_worthy_plays,pa_twp_rate,pa_yards,pa_ypa,penalties,screen_accuracy_percent,screen_aimed_passes,screen_attempts,screen_avg_depth_of_target,screen_avg_time_to_throw,screen_bats,screen_big_time_throws,screen_btt_rate,screen_completion_percent,screen_completions,screen_def_gen_pressures,screen_drop_rate,screen_dropbacks,screen_dropbacks_percent,screen_drops,screen_first_downs,screen_grades_hands_drop,screen_grades_hands_fumble,screen_grades_offense,screen_grades_offense_penalty,screen_grades_pass,screen_grades_pass_route,screen_grades_run,screen_hit_as_threw,screen_interceptions,screen_passing_snaps,screen_pressure_to_sack_rate,screen_qb_rating,screen_sack_percent,screen_sacks,screen_scrambles,screen_spikes,screen_thrown_aways,screen_touchdowns,screen_turnover_worthy_plays,screen_twp_rate,screen_yards,screen_ypa,ypa_diff
T.J. Finley,124093,QB,TEXAS ST,1,23.78,0,51,314,67.4,43,44,9.0,2.6,0,0,0.0,50.0,22,11,24.1,48,94.1,7,13,,71.2,47.9,33.6,45.2,,65.1,0,1,52,18.2,68.8,4.2,2,2,0,1,2,1,1.9,205,4.7,62.5,32,33,9.1,2.39,0,0,0.0,45.5,15,7,25.0,37,72.5,5,10,,70.8,46.6,29.5,43.1,,65.1,0,1,41,14.3,66.0,2.7,1,2,0,1,2,1,2.4,146,4.4,84.6,13,13,6.8,2.79,0,0,0.0,69.2,9,4,18.2,14,27.5,2,3,,66.2,58.8,71.2,58.6,,,0,0,14,25.0,84.1,7.1,1,0,0,0,0,0,0.0,76,5.8,0,100.0,2,2,-3.5,0.93,0,0,0.0,100.0,2,0,0.0,3,5.9,0,0,,62.7,60.3,66.6,60.2,,,0,0,3,,102.1,0.0,0,0,0,0,0,0,0.0,17,8.5,1.43
Brayden Schager,146078,QB,HAWAII,1,-61.7,0,50,180,70.7,41,46,14.0,2.65,2,6,12.8,58.7,27,14,6.9,48,96.0,2,16,,70.0,75.3,76.3,72.0,,70.3,2,1,49,7.1,101.6,2.1,1,1,1,0,3,1,2.0,419,9.1,73.8,42,47,13.1,2.54,2,6,12.5,61.7,29,13,6.5,48,96.0,2,15,,70.0,75.6,76.3,73.2,,63.3,2,1,49,7.7,102.5,2.1,1,0,1,0,3,1,2.0,413,8.8,0.0,1,1,16.0,4.45,0,0,0.0,0.0,0,1,,2,4.0,0,1,,61.8,62.2,65.5,54.8,,63.1,0,0,2,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0,0,100.0,2,2,-4.5,1.85,0,0,0.0,100.0,2,0,0.0,2,4.0,0,0,,61.8,62.8,65.5,62.6,,,0,0,2,,79.2,0.0,0,0,0,0,0,0,0.0,-6,-3.0,-8.79
Seth Henigan,144267,QB,MEMPHIS,1,-15.48,0,50,218,62.5,40,41,13.6,2.9,0,3,7.1,56.1,23,18,8.0,47,94.0,2,18,,69.5,61.2,76.4,61.2,,58.3,0,2,48,16.7,85.0,6.4,3,3,0,1,3,3,6.3,316,7.7,65.7,35,36,14.1,2.84,0,2,5.4,58.3,21,15,8.7,41,82.0,2,16,,69.1,60.9,76.0,60.9,,58.3,0,2,42,13.3,80.0,4.9,2,3,0,1,2,2,4.8,293,8.1,50.0,6,7,8.5,2.74,0,1,14.3,42.9,3,4,0.0,9,18.0,0,2,,65.1,59.5,69.8,59.3,,,0,0,9,25.0,94.0,11.1,1,0,0,1,1,1,11.1,28,4.0,0,100.0,1,2,-2.0,1.67,0,0,0.0,50.0,1,1,0.0,3,6.0,0,0,,62.7,56.4,66.6,56.4,,,0,0,3,0.0,56.3,0.0,0,0,0,1,0,0,0.0,5,2.5,-4.14
Bo Nix,97790,QB,OREGON,1,-11.46,0,48,264,80.0,35,37,7.4,2.6,0,2,5.0,73.0,27,13,3.6,41,85.4,1,16,,70.5,82.5,77.5,82.5,,62.4,0,0,44,15.4,116.6,4.9,2,2,0,2,2,0,0.0,317,8.6,83.9,31,32,6.8,2.48,0,2,5.7,78.1,25,11,3.8,34,70.8,1,14,,70.2,90.4,77.2,90.1,,65.8,0,0,37,9.1,123.0,2.9,1,1,0,1,2,0,0.0,273,8.5,81.8,11,12,2.4,2.37,0,0,0.0,66.7,8,2,11.1,14,29.2,1,3,,66.2,49.1,71.2,51.4,,57.0,0,0,14,50.0,79.9,7.1,1,1,0,1,0,0,0.0,64,5.3,0,100.0,7,7,-3.0,1.53,0,0,0.0,85.7,6,0,14.3,7,14.6,1,1,,64.6,66.8,69.1,66.5,,,0,0,7,,79.2,0.0,0,0,0,0,0,0,0.0,20,2.9,-3.2
Cooper Legas,101286,QB,UTAH ST,1,2.86,0,47,329,64.5,31,32,14.6,3.13,0,4,11.4,59.4,19,14,5.0,40,85.1,1,14,,37.4,70.1,77.4,66.1,,67.9,1,1,43,21.4,112.0,7.5,3,5,0,0,3,4,9.3,324,10.1,69.2,13,14,6.8,2.62,1,1,5.9,57.1,8,4,11.1,17,36.2,1,6,,69.7,58.9,75.9,53.7,,64.2,0,2,20,25.0,67.6,5.9,1,2,0,0,1,1,5.0,113,8.1,65.2,23,25,15.5,3.05,0,3,11.5,60.0,15,11,0.0,30,63.8,0,11,,28.0,75.9,74.0,73.0,,67.4,1,0,31,18.2,120.4,6.7,2,3,0,1,2,3,9.7,250,10.0,0,80.0,5,7,-1.6,1.59,1,0,0.0,57.1,4,1,0.0,7,14.9,0,3,,64.9,61.9,69.5,61.6,,,0,1,8,0.0,33.3,0.0,0,0,0,1,0,0,0.0,39,5.6,1.93
Chandler Rogers,98683,QB,N TEXAS,1,-17.5,0,47,251,59.3,27,27,14.0,3.08,0,1,3.7,51.9,14,16,12.5,35,74.5,2,10,,70.4,62.4,76.4,66.9,,50.6,0,0,35,37.5,118.3,17.1,6,2,0,0,3,0,0.0,233,8.6,79.2,24,24,4.6,2.36,0,0,0.0,70.8,17,12,10.5,30,63.8,2,11,,70.3,62.5,76.1,66.3,,52.4,0,0,31,41.7,130.7,16.7,5,1,0,0,3,0,0.0,173,7.2,53.3,15,15,16.5,3.2,0,1,6.7,53.3,8,5,0.0,17,36.2,0,5,,66.5,66.1,71.8,68.1,,57.3,0,0,17,20.0,106.8,5.9,1,1,0,0,1,0,0.0,137,9.1,0,91.7,12,12,-1.6,1.46,0,0,0.0,91.7,11,1,0.0,12,25.5,0,6,,66.0,68.3,71.0,67.9,,,0,0,13,0.0,121.2,0.0,0,0,0,0,1,0,0.0,77,6.4,1.92
Noah Fifita,158722,QB,ARIZONA,1,-14.03,0,45,109,80.0,30,33,7.0,2.74,0,1,2.9,72.7,24,11,0.0,35,77.8,0,14,,68.7,75.3,77.1,76.3,,57.0,0,0,36,9.1,100.6,2.9,1,1,0,3,0,0,0.0,300,9.1,91.7,24,26,3.1,2.43,0,1,3.8,84.6,22,10,0.0,28,62.2,0,11,,68.0,82.9,76.7,85.0,,57.0,0,0,28,10.0,104.3,3.6,1,1,0,2,0,0,0.0,235,9.0,75.0,16,17,6.4,2.26,0,0,0.0,70.6,12,1,0.0,17,37.8,0,4,,66.8,58.4,72.0,58.2,,,0,0,18,0.0,87.1,0.0,0,0,0,1,0,0,0.0,107,6.3,0,100.0,10,10,-3.2,1.03,0,0,0.0,100.0,10,0,0.0,10,22.2,0,1,,65.4,67.8,70.1,67.5,,,0,0,10,,84.2,0.0,0,0,0,0,0,0,0.0,42,4.2,-2.75
Caleb Williams,144622,QB,USC,1,-31.06,0,45,326,72.0,25,28,10.1,3.28,2,0,0.0,53.6,15,19,16.7,36,80.0,3,13,,39.4,54.5,76.9,46.1,,73.2,0,3,40,36.8,42.0,19.4,7,1,0,1,1,4,10.0,154,5.5,90.0,20,23,6.4,3.16,2,0,0.0,73.9,17,13,5.6,29,64.4,1,12,,35.0,69.3,76.5,61.4,,73.2,0,1,32,38.5,83.1,17.2,5,1,0,1,1,2,6.3,127,5.5,61.5,13,14,8.4,2.62,0,0,0.0,42.9,6,7,25.0,16,35.6,2,3,,66.8,35.9,72.0,36.2,,,0,2,18,28.6,19.6,12.5,2,0,0,1,0,2,11.1,72,5.1,0,100.0,8,9,-2.0,1.71,0,0,0.0,88.9,8,1,0.0,9,20.0,0,2,,65.4,65.7,70.1,65.4,,,0,0,10,0.0,87.5,0.0,0,0,0,1,0,0,0.0,45,5.0,-0.38
Carson Beck,124010,QB,GEORGIA,1,0.93,0,44,173,79.2,24,26,12.2,3.02,1,1,3.8,61.5,16,10,15.8,31,70.5,3,11,,29.5,65.4,76.7,64.8,,63.5,1,1,31,20.0,79.3,6.5,2,3,0,0,1,2,6.5,182,7.0,80.8,26,27,8.5,2.72,0,1,3.7,74.1,20,8,4.8,32,72.7,1,10,,29.7,60.5,76.7,59.3,,63.5,1,1,32,25.0,89.9,6.3,2,3,0,0,1,2,6.3,189,7.0,100.0,11,12,4.1,1.93,1,0,0.0,75.0,9,2,18.2,12,27.3,2,5,,65.8,79.5,70.7,78.9,,,0,0,12,0.0,89.6,0.0,0,0,0,0,0,0,0.0,72,6.0,0,100.0,13,13,-2.1,1.28,0,0,0.0,100.0,13,0,0.0,13,29.5,0,4,,66.0,68.9,71.0,68.5,,,0,0,13,,92.0,0.0,0,0,0,0,0,0,0.0,79,6.1,-1.0
Taulia Tagovailoa,97271,QB,MARYLAND,1,14.48,0,44,215,54.2,24,24,12.9,3.2,0,1,3.7,50.0,12,11,7.7,29,65.9,1,8,66.7,70.5,69.5,76.2,64.2,89.7,63.3,0,0,32,27.3,93.4,10.3,3,2,0,0,2,0,0.0,126,5.3,69.0,29,29,6.0,2.51,0,1,3.1,65.5,19,12,5.0,34,77.3,1,10,66.7,70.7,66.1,76.5,60.4,89.7,63.3,0,0,37,25.0,94.5,8.8,3,2,0,0,1,0,0.0,183,6.3,80.0,10,10,9.8,2.6,0,0,0.0,80.0,8,0,0.0,10,22.7,0,6,,65.4,77.9,70.1,77.3,,,0,0,10,,134.6,0.0,0,0,0,0,1,0,0.0,83,8.3,0,100.0,15,15,-2.4,1.23,0,0,0.0,100.0,15,1,0.0,15,34.1,0,8,,66.4,68.9,71.4,68.5,,,0,0,15,0.0,105.6,0.0,0,0,0,0,0,0,0.0,140,9.3,1.99
Cam Fancher,145266,QB,MARSHALL,1,-9.88,0,44,214,82.1,28,29,6.5,3.24,0,1,3.1,75.9,22,15,4.3,38,86.4,1,14,,69.6,67.8,77.0,73.1,,52.7,1,0,42,13.3,115.7,5.3,2,7,0,0,1,0,0.0,271,9.3,90.9,22,23,5.5,3.0,0,1,3.8,82.6,19,10,5.0,29,65.9,1,11,,68.9,74.5,76.4,78.9,,53.8,1,0,32,20.0,120.3,6.9,2,4,0,0,1,0,0.0,216,9.4,72.7,11,11,4.9,3.2,0,0,0.0,72.7,8,6,0.0,15,34.1,0,4,,66.5,53.0,71.6,55.3,,55.8,0,0,16,16.7,94.9,6.7,1,3,0,0,0,0,0.0,85,7.7,0,100.0,5,5,-1.4,1.98,0,0,0.0,100.0,5,1,0.0,6,13.6,0,1,,64.2,63.4,68.6,63.1,,,0,0,6,100.0,91.7,16.7,1,0,0,0,0,0,0.0,30,6.0,-1.66
Dante Moore,173983,QB,UCLA,1,-26.43,0,43,324,46.4,28,29,12.6,3.06,1,0,0.0,37.9,11,19,15.4,39,90.7,2,10,,69.1,38.1,77.1,33.3,,63.7,0,3,41,26.3,27.7,12.8,5,5,0,0,1,4,9.8,154,5.3,57.7,26,28,10.5,2.91,1,0,0.0,46.4,13,21,13.3,38,88.4,2,10,,68.9,48.5,77.0,44.4,,63.7,0,2,39,23.8,42.4,13.2,5,5,0,1,1,2,5.1,131,4.7,20.0,5,5,15.4,2.96,0,0,0.0,20.0,1,0,0.0,5,11.6,0,1,,64.2,27.6,68.6,27.9,,,0,1,6,,15.8,0.0,0,0,0,0,0,2,33.3,34,6.8,0,100.0,3,4,-0.7,1.55,0,0,0.0,75.0,3,2,0.0,4,9.3,0,1,,63.3,61.0,67.4,60.9,,,0,0,4,0.0,77.1,0.0,0,0,0,1,0,0,0.0,11,2.8,2.12
Alan Bowman,77679,QB,OKLA STATE,1,12.64,0,42,262,72.4,29,34,6.1,2.47,1,0,0.0,61.8,21,11,0.0,35,83.3,0,13,,68.7,43.3,77.1,41.6,,,0,0,36,9.1,103.1,2.9,1,0,0,4,2,3,8.3,244,7.2,75.0,24,28,4.4,2.23,1,0,0.0,64.3,18,8,0.0,29,69.0,0,11,,68.3,41.3,76.8,39.2,,,0,0,31,12.5,100.6,3.4,1,0,0,3,1,3,9.7,222,7.9,83.3,12,13,4.7,2.7,0,0,0.0,76.9,10,4,0.0,13,31.0,0,5,,66.0,64.4,71.0,64.1,,,0,0,13,0.0,128.4,0.0,0,0,0,1,1,0,0.0,114,8.8,0,100.0,7,7,-2.1,1.93,0,0,0.0,100.0,7,1,0.0,7,16.7,0,3,,64.9,67.3,69.5,67.0,,,0,0,8,0.0,118.8,0.0,0,0,0,0,0,0,0.0,92,13.1,0.84
