player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Hayden Wolff,98362,QB,DOMINION,1,43,42.9,7,8,2.0,2.35,1,0,0.0,37.5,3,7,0.0,11,25.6,0,0,,65.6,47.2,70.4,47.1,,,0,0,11,42.9,45.8,27.3,3,0,0,0,0,0,0.0,17,2.1,0,263,33.7,59.3,61.2,52.0,65.4,26,27,12.9,3.08,0,2,7.1,59.3,16,12,5.9,32,74.4,1,8,,28.6,63.8,74.1,66.6,,52.0,0,1,33,25.0,97.8,9.4,3,2,0,1,2,3,9.1,240,8.9,63.6,22,22,8.5,2.47,0,1,4.3,63.6,14,0,0.0,24,55.8,0,5,,67.7,66.6,73.1,70.4,,52.0,0,0,25,,114.8,0.0,0,2,0,0,2,1,4.0,155,7.0,0,54.5,11,13,14.9,3.42,1,1,7.7,38.5,5,19,16.7,19,44.2,1,3,,23.4,49.4,72.2,49.3,,,0,1,19,31.6,34.8,31.6,6,0,0,1,0,2,10.5,102,7.8
Trenton Bourguet,97285,QB,ARIZONA ST,1,43,81.0,21,24,6.8,2.11,0,0,0.0,66.7,16,8,5.9,24,55.8,1,11,,67.6,62.9,73.0,62.5,,,1,1,24,0.0,93.4,0.0,0,0,0,2,1,1,4.2,226,9.4,0,110,70.9,70.4,69.3,61.3,94.1,17,19,9.1,2.45,2,1,4.8,84.2,16,0,0.0,19,44.2,0,8,,67.2,73.9,72.5,73.3,,,0,0,21,,147.6,0.0,0,0,0,0,2,1,4.8,209,11.0,87.5,32,35,8.1,2.2,2,1,2.7,77.1,27,0,3.6,35,81.4,1,16,,68.8,69.3,74.5,68.8,,,0,1,37,,124.2,0.0,0,0,0,1,3,2,5.4,346,9.9,0,83.3,6,8,6.3,2.53,0,0,0.0,62.5,5,8,0.0,8,18.6,0,3,,64.9,65.9,69.5,65.6,,,1,0,8,0.0,100.5,0.0,0,0,0,1,0,0,0.0,89,11.1
Cam Fancher,145266,QB,MARSHALL,1,43,66.7,18,23,13.4,2.65,0,1,4.3,47.8,11,13,8.3,26,60.5,1,9,,67.8,66.8,0.0,71.3,,56.3,1,0,26,15.4,79.3,7.7,2,1,0,4,0,0,0.0,206,9.0,0,214,40.0,57.4,60.0,56.4,75.0,12,15,6.5,2.69,0,0,0.0,53.3,8,3,11.1,17,39.5,1,4,,22.4,40.5,72.0,43.0,60.0,56.3,0,0,17,33.3,70.1,5.9,1,1,1,2,0,2,11.8,85,5.7,75.0,24,27,8.9,2.3,0,1,3.7,59.3,16,0,11.1,27,62.8,2,10,,67.9,66.5,73.4,66.1,,,0,0,27,,90.0,0.0,0,0,1,2,0,1,3.7,250,9.3,1,50.0,6,11,17.5,3.28,0,0,0.0,27.3,3,16,0.0,16,37.2,0,3,,21.8,40.4,0.0,49.8,60.0,50.1,1,0,16,18.8,42.6,18.8,3,2,0,4,0,1,6.3,41,3.7
Shane Illingworth,71512,QB,NEVADA,1,42,100.0,4,5,5.8,2.36,0,0,0.0,80.0,4,5,0.0,7,16.7,0,3,,64.6,74.2,69.1,73.8,,,0,0,7,40.0,101.7,28.6,2,0,0,1,0,0,0.0,42,8.4,0,239,35.0,69.6,70.2,59.1,73.7,19,24,12.4,3.59,2,3,11.5,58.3,14,12,0.0,35,83.3,0,7,,29.7,64.9,74.5,66.7,,56.5,0,1,37,58.3,78.6,20.0,7,4,0,3,1,2,5.4,181,7.5,78.9,19,24,11.2,2.84,2,3,12.0,62.5,15,0,0.0,25,59.5,0,7,,67.8,87.3,73.3,88.8,,57.3,0,0,26,,100.7,0.0,0,1,0,3,1,0,0.0,188,7.8,0,75.0,4,5,11.3,4.19,0,0,0.0,60.0,3,17,0.0,17,40.5,0,3,,22.9,37.1,72.0,33.7,,59.2,0,1,18,52.9,41.7,52.9,9,3,0,1,0,2,11.1,35,7.0
Cam Ward,133244,QB,WASH STATE,1,42,50.0,2,3,17.0,3.97,0,0,0.0,33.3,1,6,0.0,6,14.3,0,2,,64.6,53.9,69.1,49.4,,61.7,1,0,7,33.3,47.9,33.3,2,1,0,0,0,0,0.0,13,4.3,0,341,22.8,79.7,78.4,66.1,92.9,28,28,5.3,3.1,0,3,10.3,92.9,26,11,0.0,36,85.7,0,10,,20.1,81.9,74.5,84.2,,59.6,0,0,37,18.2,109.7,5.6,2,5,0,0,1,2,5.4,209,7.5,90.5,21,21,4.6,2.34,0,2,9.1,90.5,19,0,0.0,25,59.5,0,7,,67.8,91.4,73.3,91.0,,67.3,0,0,26,,111.1,0.0,0,3,0,0,1,0,0.0,144,6.9,0,88.9,9,10,9.4,4.52,0,1,9.1,80.0,8,17,0.0,17,40.5,0,5,,12.4,47.5,72.0,49.7,,54.7,1,0,18,23.5,99.2,23.5,4,3,0,0,0,2,11.1,78,7.8
Jordan Travis,77615,QB,FLORIDA ST,1,41,72.7,22,24,11.9,2.48,2,2,7.4,58.3,14,7,12.5,25,61.0,2,9,,67.9,83.2,73.5,82.3,,,0,0,28,14.3,94.4,4.0,1,0,0,0,1,0,0.0,172,7.2,0,167,69.4,85.2,84.3,,71.4,14,15,8.7,2.71,0,2,11.8,66.7,10,5,0.0,16,39.0,0,5,,66.8,77.8,72.0,77.1,,,0,0,18,0.0,149.3,0.0,0,0,1,0,2,0,0.0,224,14.9,73.1,26,28,12.2,2.29,1,4,12.9,67.9,19,0,0.0,29,70.7,0,14,,68.3,90.9,74.0,90.6,,,0,0,32,,146.4,0.0,0,0,1,0,3,0,0.0,365,13.0,0,70.0,10,11,6.6,3.25,1,0,0.0,45.5,5,12,28.6,12,29.3,2,0,,66.2,57.6,71.2,57.5,,,0,0,14,8.3,52.5,8.3,1,0,0,0,0,0,0.0,31,2.8
Bo Nix,97790,QB,OREGON,1,41,85.7,7,7,6.7,3.15,0,0,0.0,85.7,6,4,0.0,10,24.4,0,6,,65.4,75.4,70.1,70.4,,67.3,0,0,10,0.0,158.3,0.0,0,3,0,0,1,0,0.0,113,16.1,0,264,72.2,81.9,75.7,73.9,82.1,28,28,10.0,3.23,0,2,7.1,75.0,21,7,8.7,31,75.6,2,14,,68.3,73.0,73.9,74.3,,57.0,0,2,31,14.3,103.1,3.2,1,1,0,0,2,0,0.0,299,10.7,82.1,28,28,7.5,2.77,0,0,0.0,78.6,22,0,4.3,30,73.2,1,13,,68.2,61.2,73.7,62.5,,57.0,0,2,30,,103.7,0.0,0,1,0,0,2,0,0.0,289,10.3,0,85.7,7,7,16.6,4.39,0,2,28.6,71.4,5,11,16.7,11,26.8,1,7,,65.6,91.8,70.4,91.6,,67.3,0,0,11,9.1,153.3,9.1,1,3,0,0,1,0,0.0,123,17.6
Gavin Hardison,100827,QB,UTEP,1,41,70.0,20,22,7.8,2.62,1,1,4.2,54.5,12,13,14.3,28,68.3,2,7,,68.2,56.3,73.7,59.0,,52.7,0,1,30,30.8,64.8,14.3,4,2,0,1,1,2,6.7,111,5.0,0,330,70.1,69.9,68.8,62.1,75.0,12,13,17.2,3.05,0,3,23.1,53.8,7,4,22.2,13,31.7,2,2,,66.2,81.3,71.2,80.6,,,0,0,14,0.0,68.1,0.0,0,0,0,1,0,0,0.0,66,5.1,82.6,23,24,10.4,2.21,1,4,16.0,62.5,15,0,21.1,24,58.5,4,8,,67.8,82.7,73.3,81.8,,,0,1,26,,77.3,0.0,0,0,0,0,1,1,3.8,153,6.4,1,44.4,9,11,13.7,3.52,0,0,0.0,36.4,4,17,0.0,17,41.5,0,1,,66.8,41.7,72.0,44.9,,52.7,0,0,18,23.5,44.9,23.5,4,2,0,2,0,1,5.6,24,2.2
Brendan Sullivan,145034,QB,NWESTERN,1,41,90.9,11,11,4.2,2.56,0,0,0.0,81.8,9,7,10.0,15,36.6,1,4,,66.4,69.7,71.4,69.3,,,0,0,15,57.1,128.6,26.7,4,0,0,0,2,0,0.0,59,5.4,0,256,70.4,69.0,68.9,61.1,73.7,19,19,5.6,2.9,0,0,0.0,73.7,14,5,0.0,26,63.4,0,7,,67.8,60.2,73.4,65.8,60.0,50.2,0,1,26,80.0,63.5,15.4,4,3,0,0,0,0,0.0,100,5.3,81.5,27,27,5.3,2.47,0,0,0.0,81.5,22,0,0.0,29,70.7,0,11,,68.1,77.3,73.6,78.7,,57.0,0,1,29,,99.5,3.4,1,1,0,0,2,0,0.0,153,5.7,0,66.7,3,3,3.7,3.51,0,0,0.0,33.3,1,12,50.0,12,29.3,1,0,,65.8,37.2,71.0,40.4,60.0,53.1,0,0,12,58.3,42.4,58.3,7,2,0,0,0,0,0.0,6,2.0
C.J. Stroud,129759,QB,OHIO STATE,1,40,78.6,14,14,10.1,2.73,0,1,7.1,78.6,11,4,0.0,17,42.5,0,7,,22.4,65.3,71.8,67.3,,57.3,0,0,17,50.0,110.7,11.8,2,1,0,0,0,2,11.8,148,10.6,0,260,33.8,75.9,80.8,51.7,89.5,19,20,10.1,2.47,0,1,4.5,75.0,15,3,11.8,23,57.5,2,10,,67.7,81.2,73.1,84.5,,53.8,0,0,25,33.3,124.2,4.3,1,2,1,0,1,1,4.0,206,10.3,87.1,31,32,10.3,2.18,0,2,5.9,78.1,25,0,7.4,33,82.5,2,16,,68.6,90.9,74.3,91.1,,57.3,0,0,35,,121.7,0.0,0,1,1,0,1,1,2.9,343,10.7,2,50.0,2,2,8.0,4.49,0,0,0.0,50.0,1,7,0.0,7,17.5,0,1,,14.6,26.0,69.1,25.6,,53.8,0,0,7,42.9,66.7,42.9,3,2,0,0,0,2,28.6,11,5.5
Clayton Tune,77652,QB,HOUSTON,1,40,93.3,15,16,7.5,2.38,0,1,6.3,81.3,13,5,7.1,17,42.5,1,7,,66.7,85.0,71.8,81.9,,64.1,0,0,17,0.0,147.1,0.0,0,1,0,1,2,1,5.9,157,9.8,0,182,70.8,91.8,91.5,67.0,100.0,20,21,7.3,3.16,0,1,4.5,85.7,18,2,10.0,23,57.5,2,12,,67.6,91.4,73.0,91.4,,62.1,0,0,24,0.0,142.7,0.0,0,2,0,1,2,0,0.0,223,10.6,96.8,31,31,7.0,2.6,0,1,3.2,87.1,27,0,10.0,33,82.5,3,17,,68.5,90.7,74.1,90.6,,62.1,0,0,33,,145.0,0.0,0,2,0,0,3,1,3.0,343,11.1,0,100.0,4,6,10.0,3.87,0,1,14.3,66.7,4,7,0.0,7,17.5,0,2,,64.9,88.3,69.5,84.2,,64.1,0,0,8,0.0,122.9,0.0,0,1,0,2,1,0,0.0,37,6.2
TJ McMahon,83521,QB,RICE,1,40,50.0,10,10,12.5,2.5,0,1,9.1,50.0,5,3,0.0,10,25.0,0,3,,65.6,69.4,70.4,69.0,,,0,0,11,0.0,114.6,0.0,0,0,0,0,2,0,0.0,75,7.5,0,275,70.5,71.9,67.1,70.2,71.4,21,23,10.6,2.62,1,1,4.2,56.5,13,16,13.3,30,75.0,2,10,,68.4,70.1,74.0,64.2,,71.7,1,1,32,18.8,71.5,10.0,3,4,0,0,1,2,6.3,143,6.2,75.0,20,21,11.0,2.16,1,1,4.5,66.7,14,0,6.7,21,52.5,1,8,,67.4,72.2,72.7,71.7,,,0,0,22,,119.3,0.0,0,0,0,0,2,1,4.5,151,7.2,0,45.5,11,12,11.6,3.06,0,1,7.7,33.3,4,19,20.0,19,47.5,1,5,,67.2,67.0,72.5,58.2,,71.7,1,1,21,15.8,46.2,15.8,3,4,0,0,1,1,4.8,67,5.6
Behren Morton,144747,QB,TEXAS TECH,1,40,44.4,9,10,12.0,3.63,0,0,0.0,30.0,3,6,25.0,11,27.5,1,3,,65.6,40.8,70.4,41.1,,,0,1,11,16.7,12.9,9.1,1,0,0,1,0,2,18.2,61,6.1,0,315,69.1,40.8,33.8,74.8,50.0,20,24,14.0,3.8,0,0,0.0,33.3,8,14,20.0,29,72.5,2,9,,68.2,44.7,73.7,36.7,,74.8,0,2,30,14.3,24.8,6.9,2,3,0,4,1,3,10.0,91,3.8,57.9,19,19,14.1,3.13,0,0,0.0,47.4,9,0,18.2,20,50.0,2,8,,67.1,53.6,72.4,50.6,,64.3,0,1,20,,66.1,0.0,0,1,0,0,1,3,15.0,132,6.9,0,30.0,10,15,12.0,4.38,0,0,0.0,13.3,2,20,33.3,20,50.0,1,4,,67.2,32.1,72.5,28.4,,70.7,0,2,21,15.0,0.0,15.0,3,2,0,5,0,2,9.5,20,1.3
Katravis Marsh,123289,QB,USF,1,39,66.7,6,6,3.8,1.95,0,0,0.0,66.7,4,5,0.0,8,20.5,0,3,,65.4,55.6,70.1,55.5,,,0,0,10,40.0,123.6,25.0,2,0,0,0,1,0,0.0,38,6.3,0,327,70.5,65.6,64.3,62.3,80.0,25,28,8.2,2.25,1,1,3.2,71.4,20,9,0.0,31,79.5,0,12,,68.5,68.2,74.2,67.3,,61.8,0,0,34,11.1,96.9,3.2,1,2,0,2,0,0,0.0,237,8.5,91.3,23,24,4.2,1.86,1,0,0.0,87.5,21,0,0.0,25,64.1,0,12,,68.2,67.6,73.7,68.8,,57.3,0,0,30,,118.8,0.0,0,1,0,0,1,0,0.0,220,9.2,0,37.5,8,10,16.3,2.79,0,1,10.0,30.0,3,14,0.0,14,35.9,0,3,,66.2,58.9,71.2,54.7,,64.2,0,0,14,21.4,50.0,21.4,3,1,0,2,0,0,0.0,55,5.5
Spencer Rattler,97408,QB,S CAROLINA,1,38,66.7,9,10,6.8,2.65,0,0,0.0,50.0,5,4,16.7,11,28.9,1,1,,65.6,62.0,70.4,61.7,,,1,0,11,25.0,64.2,9.1,1,0,0,0,0,0,0.0,49,4.9,0,289,31.8,50.7,57.0,47.0,78.9,19,20,4.5,2.76,0,0,0.0,75.0,15,11,0.0,27,71.1,0,8,,27.7,48.9,73.7,55.1,,47.0,0,1,30,27.3,70.4,11.1,3,4,0,1,0,2,6.7,128,6.4,77.3,22,22,4.8,2.01,0,0,0.0,72.7,16,0,5.9,23,60.5,1,5,,67.7,57.8,73.1,54.9,,64.2,0,1,25,,64.6,0.0,0,1,0,0,0,1,4.0,110,5.0,1,66.7,6,8,7.0,3.83,0,0,0.0,50.0,4,15,0.0,15,39.5,0,4,,21.8,47.0,71.6,62.0,,40.7,1,0,16,26.7,78.6,26.7,4,3,0,1,0,1,6.3,67,8.4
Stetson Bennett,60387,QB,GEORGIA,1,38,54.5,11,14,9.5,2.14,0,0,0.0,42.9,6,4,0.0,14,36.8,0,6,,66.4,57.0,71.4,56.8,,,0,1,15,0.0,55.4,0.0,0,0,0,3,1,0,0.0,79,5.6,0,173,69.8,67.4,64.6,65.1,63.6,22,23,15.0,2.51,1,3,13.0,52.2,12,1,14.3,24,63.2,2,8,,67.6,68.9,73.0,68.4,,,0,1,24,0.0,85.8,0.0,0,0,0,0,1,3,12.5,242,10.5,64.5,31,32,12.8,2.26,1,3,9.1,56.3,18,0,10.0,33,86.8,2,14,,68.5,65.5,74.2,65.0,,,0,2,34,,85.5,0.0,0,0,0,0,2,3,8.8,321,10.0,0,0.0,2,5,19.0,3.12,0,0,0.0,0.0,0,5,,5,13.2,0,0,,63.8,60.2,68.1,60.0,,,0,0,5,0.0,39.6,0.0,0,0,0,3,0,0,0.0,0,0.0
Dorian Thompson-Robinson,83574,QB,UCLA,1,38,71.4,7,7,6.1,3.2,0,0,0.0,42.9,3,5,40.0,8,21.1,2,3,,64.9,82.5,69.5,79.2,,63.7,0,0,8,0.0,53.3,0.0,0,1,0,0,0,0,0.0,26,3.7,0,324,70.7,65.2,59.0,67.9,72.7,22,22,7.0,2.67,0,0,0.0,68.2,15,9,6.3,30,78.9,1,11,,68.3,54.7,73.9,49.9,,65.4,0,0,31,22.2,91.7,6.7,2,6,0,0,0,1,3.2,173,7.9,83.3,18,18,6.1,2.72,0,0,0.0,77.8,14,0,6.7,24,63.2,1,11,,67.6,72.3,73.0,69.7,,65.6,0,0,24,,103.9,0.0,0,6,0,0,0,0,0.0,161,8.9,0,54.5,11,11,8.1,2.89,0,0,0.0,36.4,4,14,33.3,14,36.8,2,3,,66.4,50.1,71.4,46.7,,63.1,0,0,15,14.3,46.8,14.3,2,1,0,0,0,1,6.7,38,3.5
Tanner McKee,131770,QB,STANFORD,1,38,50.0,10,13,10.0,2.33,0,1,7.1,30.8,4,9,20.0,15,39.5,1,3,,66.5,63.7,71.6,63.3,,,0,0,16,22.2,65.9,13.3,2,0,0,3,1,0,0.0,39,3.0,0,300,68.9,59.7,65.6,47.0,64.3,14,16,8.6,3.17,0,1,5.9,56.3,9,12,0.0,23,60.5,0,4,,67.5,56.1,73.0,65.7,,47.0,1,1,24,16.7,42.7,8.7,2,5,0,1,0,1,4.2,76,4.8,73.3,15,15,9.3,2.58,0,1,6.7,66.7,10,0,9.1,17,44.7,1,6,,66.7,74.7,71.8,80.2,,52.6,0,1,17,,78.2,0.0,0,2,0,0,1,1,5.9,94,6.3,0,33.3,9,14,9.1,3.04,0,1,6.3,21.4,3,21,0.0,21,55.3,0,1,,67.4,45.5,72.8,49.8,,50.8,1,0,23,19.0,39.6,19.0,4,3,0,4,0,0,0.0,21,1.5
Blake Shapen,122282,QB,BAYLOR,1,37,58.3,12,14,12.8,2.84,0,2,13.3,50.0,7,7,0.0,18,48.6,0,5,,67.0,75.1,72.2,72.6,,65.7,1,0,19,14.3,91.1,5.6,1,3,0,1,1,0,0.0,79,5.6,0,118,69.8,72.7,75.7,57.3,81.3,16,16,9.3,2.83,0,1,5.9,75.0,12,4,7.7,19,51.4,1,7,,67.1,68.7,72.4,72.9,,54.4,0,0,20,0.0,99.0,0.0,0,3,0,0,0,0,0.0,132,8.3,72.7,22,23,10.3,2.55,0,2,8.3,69.6,16,0,0.0,26,70.3,0,9,,67.9,72.9,73.4,76.6,,53.7,0,0,27,,95.6,0.0,0,3,0,1,0,0,0.0,196,8.5,0,66.7,6,7,12.5,3.52,0,1,12.5,42.9,3,11,25.0,11,29.7,1,3,,65.8,70.3,70.7,65.3,,66.4,1,0,12,9.1,89.9,9.1,1,3,0,0,1,0,0.0,15,2.1
Will Howard,122599,QB,KANSAS ST,1,37,36.4,11,11,7.4,1.99,0,0,0.0,36.4,4,5,0.0,11,29.7,0,3,,65.8,50.3,70.7,50.3,,,0,0,12,0.0,75.2,0.0,0,0,0,0,1,0,0.0,29,2.6,0,199,71.0,70.9,70.8,60.0,72.0,25,26,11.0,2.88,0,2,7.7,65.4,17,6,5.6,26,70.3,1,10,,67.8,80.6,73.3,79.8,,,0,0,26,0.0,137.8,0.0,0,0,0,1,3,1,3.8,267,10.3,65.4,26,26,10.2,2.23,0,1,3.8,61.5,16,0,5.9,26,70.3,1,10,,67.8,72.9,73.3,72.3,,,0,0,26,,124.7,0.0,0,0,0,0,3,0,0.0,205,7.9,0,50.0,10,11,9.2,3.54,0,1,8.3,45.5,5,11,0.0,11,29.7,0,3,,65.8,63.4,70.7,63.1,,,0,0,12,0.0,104.7,0.0,0,0,0,1,1,1,8.3,91,8.3
Jack Plummer,83543,QB,CAL,1,37,66.7,9,11,6.9,2.77,0,0,0.0,54.5,6,6,0.0,12,32.4,0,4,,65.8,59.9,70.7,59.7,,,0,0,12,16.7,65.7,8.3,1,0,0,2,0,0,0.0,48,4.4,0,130,29.9,62.1,61.3,,66.7,21,23,11.7,2.6,0,2,8.3,60.9,14,12,0.0,25,67.6,0,7,,26.3,62.2,73.3,61.9,,,0,2,26,16.7,61.1,8.0,2,0,0,2,1,3,11.5,166,7.2,73.7,19,19,8.8,2.2,0,0,0.0,73.7,14,0,0.0,19,51.4,0,7,,67.1,67.7,72.4,67.3,,,0,1,20,,80.4,0.0,0,0,0,0,1,1,5.0,97,5.1,1,54.5,11,15,12.6,3.13,0,2,13.3,40.0,6,18,0.0,18,48.6,0,4,,22.9,53.2,72.0,53.0,,,0,1,18,16.7,40.1,16.7,3,0,0,4,0,2,11.1,117,7.8
Brennan Armstrong,77696,QB,VIRGINIA,1,36,50.0,4,4,1.5,2.38,0,0,0.0,50.0,2,1,0.0,4,11.1,0,1,,64.2,46.6,69.1,46.4,,,0,0,6,0.0,95.8,0.0,0,0,0,0,0,0,0.0,65,16.3,0,335,72.5,60.5,60.6,59.1,71.4,21,21,10.3,3.05,0,0,0.0,61.9,13,14,13.3,32,88.9,2,7,,68.5,63.5,74.1,66.1,,56.7,0,0,33,28.6,82.0,12.5,4,7,0,0,0,0,0.0,143,6.8,70.0,20,20,8.3,2.26,0,0,0.0,60.0,12,0,14.3,21,58.3,2,5,,67.5,67.7,72.8,64.5,,64.9,0,0,23,,79.2,0.0,0,1,0,0,0,0,0.0,130,6.5,0,60.0,5,5,11.4,3.97,0,0,0.0,60.0,3,15,0.0,15,41.7,0,3,,66.5,48.1,71.8,53.3,,52.1,0,0,16,26.7,104.2,26.7,4,6,0,0,0,0,0.0,78,15.6
Jacob Zeno,98014,QB,UAB,1,35,58.3,12,13,5.3,2.38,0,0,0.0,46.2,6,5,14.3,15,42.9,1,4,,66.4,55.9,71.4,57.5,,57.8,1,0,15,0.0,84.5,0.0,0,1,0,0,1,0,0.0,57,4.4,0,321,70.9,66.8,65.5,61.8,64.7,17,20,10.5,2.37,0,0,0.0,55.0,11,2,0.0,20,57.1,0,5,,67.1,70.3,72.4,69.8,,,0,0,20,0.0,76.3,0.0,0,0,2,1,0,0,0.0,136,6.8,75.0,24,27,8.7,2.05,0,0,0.0,63.0,17,0,5.6,28,80.0,1,9,,68.0,71.3,73.5,70.8,,,0,0,28,,96.7,0.0,0,0,2,1,1,0,0.0,193,7.1,0,0.0,5,6,6.8,3.66,0,0,0.0,0.0,0,7,,7,20.0,0,0,,64.6,45.7,69.1,47.7,,57.8,1,0,7,0.0,39.6,0.0,0,1,0,0,0,0,0.0,0,0.0
J.T. Shrout,83562,QB,COLORADO,1,35,33.3,6,6,8.5,2.76,0,0,0.0,33.3,2,3,0.0,7,20.0,0,1,,64.6,49.8,69.1,49.9,,,0,0,7,33.3,46.5,14.3,1,0,0,0,0,0,0.0,24,4.0,0,143,68.8,57.3,56.3,,50.0,28,28,15.7,2.63,0,2,6.7,39.3,11,8,21.4,28,80.0,3,9,,68.2,59.5,73.7,59.2,,,0,1,30,0.0,73.2,0.0,0,0,0,0,2,2,6.7,198,7.1,58.3,24,24,13.3,2.44,0,2,7.7,45.8,11,0,21.4,24,68.6,3,8,,67.8,63.4,73.3,63.1,,,0,1,26,,82.1,0.0,0,0,0,0,2,2,7.7,181,7.5,0,20.0,10,10,17.1,3.13,0,0,0.0,20.0,2,11,0.0,11,31.4,0,2,,65.6,45.4,70.4,45.6,,,0,0,11,9.1,44.2,9.1,1,0,0,0,0,0,0.0,41,4.1
MJ Morris,157404,QB,NC STATE,1,35,63.6,11,11,10.2,2.58,0,0,0.0,63.6,7,4,0.0,14,40.0,0,3,,66.4,42.4,71.4,42.5,,,0,0,15,75.0,119.3,21.4,3,0,0,0,2,2,13.3,65,5.9,0,248,72.8,74.6,82.5,51.2,94.1,17,19,15.4,2.92,0,3,15.0,68.4,13,5,18.8,21,60.0,3,9,,67.4,92.8,72.7,93.7,,53.8,0,0,22,0.0,120.5,0.0,0,2,1,1,1,0,0.0,200,10.5,79.2,24,25,14.2,2.47,0,2,7.7,72.0,18,0,5.3,26,74.3,1,12,,67.9,80.9,73.4,81.7,,57.8,0,0,27,,144.2,0.0,0,1,1,0,3,2,7.4,255,10.2,0,100.0,4,5,8.3,3.7,0,1,20.0,40.0,2,9,50.0,9,25.7,2,0,,65.4,67.4,70.1,71.5,,57.3,0,0,10,33.3,47.9,33.3,3,1,0,1,0,0,0.0,10,2.0
