player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Drew Allar,164157,QB,PENN STATE,1,48,45.5,11,14,8.3,2.41,0,0,0.0,28.6,4,9,20.0,16,33.3,1,2,,66.5,41.0,71.6,41.1,,,1,0,16,22.2,39.6,12.5,2,0,0,2,0,0,0.0,34,2.4,0,266,70.0,50.4,51.9,52.8,65.4,26,29,10.2,3.07,0,1,3.3,48.3,14,14,17.6,32,66.7,3,9,,68.5,57.3,74.3,60.2,55.4,52.8,1,0,33,7.1,76.4,3.1,1,2,0,2,1,2,6.1,157,5.4,76.2,21,23,5.9,2.55,0,0,0.0,52.2,12,0,25.0,25,52.1,4,7,,67.7,61.1,73.1,64.4,,52.8,0,0,25,,64.2,0.0,0,2,0,2,0,0,0.0,103,4.5,1,37.5,16,20,14.5,3.18,0,1,4.8,30.0,6,23,0.0,23,47.9,0,4,,67.6,42.4,73.3,42.7,55.4,,2,0,24,13.0,62.1,13.0,3,0,0,2,1,2,8.3,88,4.4
Keyone Jenkins,170403,QB,FIU,1,47,80.0,10,10,4.5,2.31,0,0,0.0,80.0,8,2,0.0,13,27.7,0,5,,66.0,77.7,71.0,72.5,,68.1,0,0,13,50.0,92.5,7.7,1,2,0,0,0,0,0.0,62,6.2,0,166,42.6,60.7,56.2,65.6,73.1,26,29,8.5,2.16,0,2,6.9,62.1,18,4,5.3,34,72.3,1,6,,28.9,48.4,74.2,49.5,,57.3,1,0,34,100.0,84.0,11.8,4,1,1,1,1,2,5.9,130,4.5,73.5,34,36,8.1,2.1,0,2,5.6,66.7,24,0,4.0,41,87.2,1,11,,31.8,59.3,74.9,57.3,,64.3,0,0,41,,88.2,4.9,2,3,1,1,1,2,4.9,184,5.1,0,100.0,2,3,-3.5,2.93,0,0,0.0,66.7,2,6,0.0,6,12.8,0,0,,64.2,54.2,68.6,54.1,,,1,0,6,50.0,70.1,50.0,3,0,0,0,0,0,0.0,8,2.7
Dillon Gabriel,86272,QB,OKLAHOMA,1,47,70.0,10,10,13.7,2.94,0,1,9.1,50.0,5,5,28.6,12,25.5,2,4,,66.0,61.5,71.0,57.9,,63.2,0,0,13,20.0,113.8,8.3,1,1,0,0,2,0,0.0,73,7.3,0,261,71.8,69.9,64.4,71.4,84.6,26,28,6.8,2.75,0,1,3.2,71.4,20,9,9.1,35,74.5,2,11,,68.9,69.1,74.6,66.4,,66.7,0,1,38,22.2,85.4,5.7,2,3,0,2,1,1,2.6,180,6.4,88.9,27,28,5.3,2.56,0,1,3.3,71.4,20,0,16.7,33,70.2,4,12,,68.6,72.6,74.3,66.7,,74.3,0,1,35,,94.8,0.0,0,3,0,1,2,1,2.9,163,5.8,0,55.6,9,10,18.9,3.36,0,1,8.3,50.0,5,14,0.0,14,29.8,0,3,,66.5,56.6,71.6,58.7,,57.0,0,0,16,21.4,114.6,21.4,3,1,0,1,1,0,0.0,90,9.0
Zion Webb,63555,QB,JVILLE ST,1,46,55.6,18,20,9.1,2.28,2,1,5.0,50.0,10,7,0.0,24,52.2,0,9,,67.6,62.1,73.0,47.7,,84.4,0,1,24,14.3,46.7,4.2,1,3,0,0,0,2,8.3,114,5.7,0,196,52.5,71.3,57.6,75.6,63.2,19,19,7.8,2.53,0,1,5.3,63.2,12,3,0.0,22,47.8,0,4,,67.4,71.7,72.7,68.6,,64.1,0,0,22,66.7,77.5,9.1,2,1,0,0,0,0,0.0,104,5.5,67.7,31,33,9.2,2.26,2,2,6.1,63.6,21,0,0.0,36,78.3,0,12,,68.7,76.1,74.4,68.2,,79.6,0,1,36,,69.0,0.0,0,3,0,0,0,1,2.8,210,6.4,0,16.7,6,6,4.8,2.92,0,0,0.0,16.7,1,10,0.0,10,21.7,0,1,,65.4,43.7,70.1,31.8,,67.9,0,0,10,30.0,39.6,30.0,3,1,0,0,0,1,10.0,8,1.3
Joe Milton III,82151,QB,TENNESSEE,1,46,60.0,15,15,11.1,2.65,0,0,0.0,53.3,8,6,11.1,17,37.0,1,4,,66.8,61.2,72.0,62.2,,58.2,0,0,18,0.0,89.0,0.0,0,2,0,0,1,0,0.0,73,4.9,0,307,73.0,77.8,73.2,71.0,80.8,26,26,8.4,3.01,0,1,3.7,76.9,20,7,4.8,29,63.0,1,9,,68.1,77.5,73.7,76.7,,,0,0,30,42.9,110.7,10.3,3,0,0,0,1,0,0.0,198,7.6,81.3,32,32,7.7,2.59,0,1,3.0,75.0,24,0,7.7,33,71.7,2,10,,68.5,87.8,74.2,85.4,,64.2,0,0,34,,102.1,0.0,0,1,0,0,1,0,0.0,208,6.5,0,44.4,9,9,15.6,3.62,0,0,0.0,44.4,4,13,0.0,13,28.3,0,3,,66.0,39.8,71.2,43.2,,52.8,0,0,14,23.1,105.3,23.1,3,1,0,0,1,0,0.0,63,7.0
Byrum Brown,156206,QB,USF,1,46,77.8,9,9,4.9,2.27,0,0,0.0,77.8,7,4,0.0,11,23.9,0,1,,65.8,51.4,70.7,46.3,,64.1,0,0,12,25.0,89.8,9.1,1,1,0,0,0,0,0.0,50,5.6,0,327,72.4,77.3,66.8,78.1,76.7,30,30,10.1,2.84,0,0,0.0,66.7,20,7,13.0,35,76.1,3,11,,68.7,74.6,74.4,74.7,,62.1,0,1,36,0.0,65.4,0.0,0,5,0,0,0,1,2.8,156,5.2,76.5,34,34,9.3,2.44,0,0,0.0,70.6,24,0,7.7,35,76.1,2,8,,68.6,68.2,74.3,69.1,,57.3,0,1,35,,69.0,0.0,0,1,0,0,0,1,2.9,166,4.9,0,80.0,5,5,6.4,3.55,0,0,0.0,60.0,3,11,25.0,11,23.9,1,4,,66.0,66.0,71.0,55.8,,68.1,0,0,13,9.1,85.4,9.1,1,5,0,0,0,0,0.0,40,8.0
Christian Veilleux,145086,QB,PITTSBURGH,1,46,63.6,11,12,13.5,2.18,0,1,8.3,58.3,7,5,0.0,13,28.3,0,4,,66.0,67.5,71.0,70.0,,57.3,1,0,13,0.0,101.4,0.0,0,1,0,0,1,0,0.0,66,5.5,0,268,71.3,67.0,69.4,53.3,68.8,32,33,9.3,2.37,0,1,3.0,63.6,21,5,4.5,33,71.7,1,10,,68.5,67.1,74.1,66.7,,,0,0,33,0.0,95.0,0.0,0,0,0,1,1,0,0.0,236,7.2,68.6,35,35,7.9,2.18,0,0,0.0,65.7,23,0,4.2,36,78.3,1,9,,68.7,59.7,74.4,60.7,,57.3,0,0,36,,89.3,0.0,0,1,0,0,1,0,0.0,193,5.5,0,62.5,8,10,21.0,2.82,0,2,20.0,50.0,5,10,0.0,10,21.7,0,5,,65.4,83.7,70.1,82.9,,,1,0,10,0.0,122.5,0.0,0,0,0,1,1,0,0.0,109,10.9
Josh Hoover,127148,QB,TCU,1,46,50.0,10,10,7.1,2.33,0,0,0.0,50.0,5,6,0.0,12,26.1,0,3,,65.8,50.2,70.7,50.2,,,0,0,12,33.3,65.0,16.7,2,0,0,0,0,0,0.0,51,5.1,0,305,69.5,41.9,41.5,,62.5,32,33,8.5,2.56,0,0,0.0,54.5,18,11,10.0,34,73.9,2,8,,68.6,41.4,74.3,41.7,,,0,1,35,9.1,52.1,2.9,1,0,0,1,0,2,5.7,136,4.1,64.3,28,29,7.9,2.25,0,0,0.0,58.6,17,0,5.6,29,63.0,1,8,,68.2,38.2,73.7,38.6,,,0,1,30,,54.4,0.0,0,0,0,1,0,2,6.7,124,4.3,0,50.0,14,14,8.6,2.94,0,0,0.0,42.9,6,17,14.3,17,37.0,1,3,,66.7,54.0,71.8,53.9,,,0,0,17,17.6,56.5,17.6,3,0,0,0,0,0,0.0,63,4.5
Hayden Wolff,98362,QB,W MICHIGAN,1,45,57.1,7,8,11.3,3.25,1,0,0.0,50.0,4,4,0.0,10,22.2,0,4,,65.6,43.6,70.4,39.1,,63.1,0,1,11,25.0,29.2,10.0,1,1,0,0,0,1,9.1,48,6.0,0,347,70.1,61.7,59.5,64.2,90.0,30,34,3.2,2.71,0,0,0.0,76.5,26,7,3.7,35,77.8,1,11,,68.9,67.7,74.7,68.7,,57.3,0,0,39,0.0,105.3,0.0,0,1,0,4,1,0,0.0,242,7.1,87.1,31,32,3.8,2.44,1,0,0.0,81.3,26,0,3.7,34,75.6,1,13,,68.7,65.3,74.4,64.8,,60.6,0,1,36,,96.4,0.0,0,2,0,0,1,1,2.8,248,7.8,0,66.7,6,10,9.3,4.05,0,0,0.0,40.0,4,11,0.0,11,24.4,0,2,,66.2,50.1,71.2,50.1,,,0,0,14,9.1,52.9,9.1,1,0,0,4,0,0,0.0,42,4.2
Blake Shapen,122282,QB,BAYLOR,1,45,50.0,12,13,10.1,2.32,0,0,0.0,46.2,6,3,0.0,14,31.1,0,3,,66.4,42.2,71.4,42.3,,,0,0,15,33.3,78.7,7.1,1,0,0,1,1,0,0.0,33,2.5,0,118,43.1,71.8,67.7,70.5,78.6,28,30,9.2,3.03,0,1,3.3,63.3,19,10,13.6,31,68.9,3,13,,68.3,82.2,73.9,81.3,,,0,0,31,10.0,94.2,3.2,1,0,0,2,0,0,0.0,283,9.4,78.1,32,32,8.7,2.43,0,1,3.1,68.8,22,0,12.0,32,71.1,3,14,,68.4,76.3,74.0,75.6,,,0,0,32,,105.3,0.0,0,0,0,0,1,0,0.0,273,8.5,1,37.5,8,11,12.5,3.72,0,0,0.0,27.3,3,13,0.0,13,28.9,0,2,,66.2,48.7,71.2,48.6,,,0,0,14,15.4,43.4,15.4,2,0,0,3,0,0,0.0,43,3.9
Jeff Undercuffler,78501,QB,AKRON,1,43,61.5,13,14,10.2,2.79,1,0,0.0,42.9,6,6,25.0,15,34.9,2,1,,21.3,28.5,71.4,28.7,,,0,1,15,16.7,24.7,6.7,1,0,0,0,0,2,13.3,56,4.0,0,102,22.6,34.0,34.8,59.6,64.0,25,25,9.7,2.93,0,0,0.0,64.0,16,11,0.0,28,65.1,0,7,,27.7,47.3,73.7,47.3,,,0,1,30,27.3,68.4,10.7,3,0,0,0,0,1,3.3,178,7.1,68.0,25,26,10.2,2.52,1,0,0.0,57.7,15,0,11.8,26,60.5,2,7,,67.8,54.4,73.3,54.3,,,0,1,26,,64.1,0.0,0,0,0,0,0,0,0.0,187,7.2,1,53.8,13,13,9.2,3.44,0,0,0.0,53.8,7,17,0.0,17,39.5,0,1,,13.0,27.2,72.2,27.4,,,0,1,19,23.5,30.0,23.5,4,0,0,0,0,3,15.8,47,3.6
