player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Jayden Daniels,97993,QB,LSU,1,47,100.0,12,13,12.8,2.62,1,2,15.4,92.3,12,4,0.0,16,34.0,0,10,,66.5,88.9,71.6,89.5,,62.0,0,0,16,25.0,158.3,6.3,1,2,0,0,3,0,0.0,218,16.8,0,211,41.7,85.2,88.9,61.1,78.3,23,25,10.8,2.91,0,2,8.0,60.0,15,6,16.7,31,66.0,3,11,,28.0,72.9,73.9,80.2,,48.4,0,0,31,33.3,98.1,6.5,2,4,2,0,1,2,6.5,196,7.8,93.3,30,33,10.2,2.38,1,4,12.1,75.8,25,0,10.7,37,78.7,3,19,,68.8,91.2,74.5,91.3,,63.3,0,0,37,,150.5,0.0,0,4,2,0,4,0,0.0,362,11.0,0,40.0,5,5,19.4,4.38,0,0,0.0,40.0,2,10,0.0,10,21.3,0,2,,17.6,44.0,70.1,57.7,,43.8,0,0,10,30.0,78.8,30.0,3,2,0,0,0,2,20.0,52,10.4
Taisun Phommachanh,99577,QB,UMASS,1,46,60.0,5,5,11.6,2.6,0,0,0.0,60.0,3,2,0.0,6,13.0,0,1,,64.2,27.9,68.6,28.1,,,0,1,6,50.0,42.5,16.7,1,0,0,0,0,1,16.7,36,7.2,0,216,69.5,57.8,58.1,57.3,85.7,35,36,5.1,2.61,0,1,2.6,77.8,28,9,6.7,40,87.0,2,12,,69.1,68.1,74.9,69.0,,57.3,0,0,42,33.3,103.5,7.5,3,1,0,1,1,1,2.4,238,6.6,85.7,35,35,5.1,2.15,0,1,2.8,82.9,29,0,3.3,35,76.1,1,13,,68.7,71.2,74.4,70.6,,,0,1,36,,96.3,0.0,0,0,0,0,1,2,5.6,269,7.7,1,60.0,5,6,11.2,4.08,0,0,0.0,33.3,2,11,33.3,11,23.9,1,0,,65.8,29.5,70.7,29.8,,57.3,0,0,12,36.4,42.4,36.4,4,1,0,1,0,0,0.0,5,0.8
Donovan Smith,73929,QB,HOUSTON,1,46,81.8,11,11,7.0,2.38,0,1,8.3,72.7,8,4,11.1,12,26.1,1,5,,66.0,73.2,71.0,70.1,,63.1,0,0,13,0.0,132.2,0.0,0,1,0,0,2,1,7.7,79,7.2,0,182,41.2,82.7,75.7,76.6,78.6,28,31,8.6,2.87,0,2,6.5,71.0,22,12,0.0,34,73.9,0,13,,29.1,77.0,74.3,74.5,,66.7,0,0,35,8.3,117.3,2.9,1,2,1,2,2,2,5.7,257,8.3,85.7,28,29,7.5,2.18,0,3,10.0,82.8,24,0,0.0,30,65.2,0,13,,68.3,86.5,73.9,84.1,,64.0,0,0,31,,125.6,0.0,0,1,1,0,2,1,3.2,250,8.6,0,63.6,11,13,9.8,3.79,0,0,0.0,46.2,6,16,14.3,16,34.8,1,5,,22.4,59.0,71.8,54.2,,65.7,0,0,17,6.3,107.7,6.3,1,2,0,2,2,2,11.8,86,6.6
Spencer Rattler,97408,QB,S CAROLINA,1,45,75.0,12,13,4.2,2.86,0,0,0.0,69.2,9,3,0.0,14,31.1,0,3,,66.2,48.1,71.2,43.6,,64.1,0,0,14,0.0,78.0,0.0,0,1,0,1,0,1,7.1,57,4.4,0,289,69.8,45.7,36.1,68.9,80.0,20,22,3.6,3.05,0,0,0.0,68.2,15,16,6.3,31,68.9,1,4,,68.4,47.8,74.1,38.2,60.0,67.3,0,1,32,37.5,61.2,19.4,6,3,0,2,0,2,6.3,112,5.1,88.0,25,25,3.2,2.57,0,0,0.0,84.0,21,0,4.5,26,57.8,1,4,,67.8,47.7,73.3,48.7,,57.8,0,0,26,,93.2,0.0,0,1,0,0,0,2,7.7,159,6.4,0,42.9,7,10,5.9,3.56,0,0,0.0,30.0,3,19,0.0,19,42.2,0,3,,67.1,48.4,72.5,29.5,60.0,74.8,0,1,20,31.6,0.0,31.6,6,3,0,3,0,1,5.0,10,1.0
Joey Aguilar,174978,QB,APP STATE,1,45,64.7,17,17,11.8,2.7,0,1,5.9,58.8,10,11,9.1,22,48.9,1,9,,67.4,54.8,72.7,49.1,,65.8,0,1,22,0.0,102.1,0.0,0,5,0,0,2,2,9.1,148,8.7,0,108,35.6,60.0,57.3,63.8,81.0,21,22,9.0,2.44,0,0,0.0,77.3,17,8,0.0,23,51.1,0,11,,25.2,65.5,72.8,65.1,,,0,1,23,12.5,98.1,4.3,1,0,0,1,1,2,8.7,187,8.5,80.8,26,26,8.8,2.22,0,1,3.8,76.9,20,0,4.8,26,57.8,1,12,,67.8,68.9,73.3,68.4,,,0,2,26,,88.8,0.0,0,0,0,0,1,3,11.5,261,10.0,0,58.3,12,13,13.2,3.04,0,0,0.0,53.8,7,19,0.0,19,42.2,0,8,,23.4,48.8,72.2,40.6,,65.8,0,0,19,5.3,110.3,5.3,1,5,0,1,2,1,5.3,74,5.7
Noah Kim,129623,QB,MICH STATE,1,44,71.4,7,7,4.3,2.4,0,0,0.0,57.1,4,1,20.0,7,15.9,1,1,,64.9,39.2,69.5,39.4,,,0,1,8,0.0,28.0,0.0,0,0,0,0,0,1,12.5,30,4.3,0,223,71.7,51.7,47.0,70.1,67.7,31,37,6.5,2.88,2,0,0.0,56.8,21,9,0.0,37,84.1,0,7,,68.9,52.5,74.6,52.4,,,0,2,38,0.0,45.2,0.0,0,0,0,4,0,1,2.6,163,4.4,71.0,31,34,7.0,2.62,1,0,0.0,61.8,21,0,4.5,34,77.3,1,7,,68.6,46.5,74.3,46.6,,,0,3,35,,37.7,0.0,0,0,0,2,0,2,5.7,171,5.0,1,57.1,7,10,2.4,3.41,1,0,0.0,40.0,4,10,0.0,10,22.7,0,1,,65.6,55.4,70.4,55.2,,,0,0,11,0.0,47.9,0.0,0,0,0,2,0,0,0.0,22,2.2
Cade Klubnik,156253,QB,CLEMSON,1,44,80.0,15,16,9.5,2.69,0,2,10.5,75.0,12,6,0.0,19,43.2,0,7,,67.4,60.3,72.7,61.5,,57.8,0,0,22,33.3,143.0,10.5,2,1,0,1,2,1,4.5,149,9.3,0,140,69.9,51.2,49.0,61.7,60.0,20,21,10.7,3.39,1,1,4.5,52.4,11,5,8.3,25,56.8,1,6,,67.8,45.0,73.3,40.9,,65.3,0,0,26,20.0,68.4,4.0,1,3,0,0,0,2,7.7,114,5.4,69.0,29,30,10.2,2.75,1,1,3.0,63.3,19,0,5.0,33,75.0,1,10,,68.7,38.9,74.4,35.8,,65.3,0,0,36,,94.0,0.0,0,3,0,0,1,3,8.3,202,6.7,0,66.7,6,7,10.0,4.09,0,2,25.0,57.1,4,11,0.0,11,25.0,0,3,,65.8,82.3,70.7,85.6,,57.8,0,0,12,27.3,125.6,27.3,3,1,0,1,1,0,0.0,61,8.7
Layne Hatcher,82068,QB,BALL ST,1,44,50.0,8,10,8.3,2.69,2,0,0.0,40.0,4,8,0.0,16,36.4,0,2,,66.7,40.6,71.8,40.6,,,0,0,17,75.0,52.1,37.5,6,0,0,0,0,0,0.0,40,4.0,0,117,36.7,68.2,73.2,43.2,91.7,24,27,5.2,2.83,0,3,10.3,81.5,22,3,0.0,28,63.6,0,11,,27.7,81.6,73.7,90.1,,43.8,0,0,30,0.0,146.3,0.0,0,1,0,3,3,1,3.3,276,10.2,83.9,31,33,5.4,2.35,1,3,8.3,78.8,26,0,0.0,33,75.0,0,13,,68.7,82.0,74.4,81.1,,,0,0,36,,136.9,0.0,0,0,0,1,3,0,0.0,316,9.6,0,0.0,1,4,24.0,4.06,1,0,0.0,0.0,0,11,,11,25.0,0,0,,18.5,27.9,70.4,41.5,,43.8,0,0,11,54.5,39.6,54.5,6,1,0,2,0,1,9.1,0,0.0
Treyson Bourguet,158154,QB,W MICHIGAN,1,44,53.8,13,13,0.9,2.18,0,0,0.0,53.8,7,5,0.0,15,34.1,0,2,,66.5,30.9,71.6,28.8,,64.3,0,0,16,20.0,88.0,6.7,1,1,0,0,1,1,6.3,48,3.7,0,347,71.3,62.1,66.7,51.3,68.0,25,26,10.9,2.64,0,3,11.1,65.4,17,6,0.0,29,65.9,0,11,,68.2,83.5,73.7,88.9,,50.3,0,0,30,0.0,127.1,0.0,0,3,0,1,2,1,3.3,280,10.8,71.0,31,31,7.2,2.17,0,2,6.1,71.0,22,0,0.0,33,75.0,0,11,,68.6,70.5,74.3,69.6,,62.1,0,0,35,,122.6,0.0,0,2,0,0,2,2,5.7,297,9.6,1,28.6,7,8,8.6,3.43,0,1,12.5,25.0,2,11,0.0,11,25.0,0,2,,65.6,50.1,70.4,55.5,,52.9,0,0,11,9.1,82.8,9.1,1,2,0,1,1,0,0.0,31,3.9
Haynes King,124329,QB,GA TECH,1,44,70.0,10,11,9.0,2.58,0,0,0.0,54.5,6,4,14.3,11,25.0,1,5,,65.8,63.4,70.7,63.1,,,0,0,12,0.0,111.9,0.0,0,0,0,1,1,0,0.0,90,8.2,0,176,70.6,76.8,68.1,82.3,72.0,25,27,10.9,2.82,1,1,3.6,63.0,17,14,5.6,33,75.0,1,16,,68.5,76.6,74.2,68.7,,78.2,0,2,34,14.3,100.5,6.1,2,4,0,1,3,1,2.9,258,9.6,75.0,24,25,9.9,2.38,1,1,4.0,64.0,16,0,11.1,26,59.1,2,13,,67.8,79.0,73.3,76.3,,64.3,0,1,26,,118.8,0.0,0,1,0,0,3,0,0.0,243,9.7,1,63.6,11,13,11.4,3.31,0,0,0.0,53.8,7,18,0.0,18,40.9,0,8,,67.1,63.6,72.4,53.9,,75.1,0,1,20,11.1,74.2,11.1,2,3,0,2,1,1,5.0,105,8.1
Caleb Williams,144622,QB,USC,1,43,66.7,21,22,11.5,2.7,0,0,0.0,63.6,14,6,0.0,23,53.5,0,12,,67.5,84.0,72.8,83.0,,,0,0,23,16.7,137.7,4.3,1,0,0,1,5,0,0.0,227,10.3,0,326,71.3,75.6,74.6,63.4,88.9,18,18,6.4,2.73,0,0,0.0,88.9,16,5,0.0,20,46.5,0,9,,67.4,55.9,72.7,57.6,,57.3,0,1,22,20.0,102.8,5.0,1,1,0,0,1,2,9.1,176,9.8,80.6,31,32,7.6,2.43,0,0,0.0,78.1,25,0,0.0,32,74.4,0,17,,68.5,82.1,74.1,81.3,,,0,0,33,,148.7,0.0,0,0,0,1,5,0,0.0,326,10.2,0,62.5,8,8,15.4,3.55,0,0,0.0,62.5,5,11,0.0,11,25.6,0,4,,65.8,52.3,70.7,54.6,,57.3,0,1,12,18.2,94.3,18.2,2,1,0,0,1,2,16.7,77,9.6
