player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Matt McDonald,60350,QB,BOWL GREEN,1,47,44.4,9,13,16.2,2.55,3,2,15.4,23.1,3,3,25.0,15,31.9,1,4,,66.4,70.5,71.4,67.6,,63.7,1,0,15,33.3,46.0,6.7,1,1,0,0,0,0,0.0,59,4.5,0,122,69.9,58.8,53.9,70.5,57.7,26,28,12.5,2.92,1,1,3.3,46.4,13,7,13.3,32,68.1,2,7,,68.5,48.2,74.2,47.9,,59.0,1,0,34,14.3,78.4,3.1,1,3,0,0,1,1,2.9,173,6.2,55.2,29,32,13.5,2.77,3,2,5.9,43.8,14,0,12.5,37,78.7,2,9,,68.9,52.9,74.7,51.1,,62.7,0,0,39,,71.0,2.7,1,4,0,0,1,1,2.6,169,5.3,0,50.0,6,9,13.3,2.93,1,1,11.1,22.2,2,10,33.3,10,21.3,1,2,,65.4,65.0,70.1,64.7,,,2,0,10,10.0,56.3,10.0,1,0,0,0,0,0,0.0,63,7.0
Dequan Finn,97804,QB,TOLEDO,1,46,66.7,12,12,9.8,3.23,0,1,8.3,58.3,7,13,12.5,20,43.5,1,4,,67.1,78.1,72.4,67.7,,77.1,0,0,20,38.5,76.4,25.0,5,3,0,0,0,0,0.0,74,6.2,0,316,73.6,77.2,71.8,71.1,55.0,20,20,16.6,3.05,0,2,9.1,40.0,8,9,27.3,26,56.5,3,7,,68.0,66.8,73.5,71.1,,50.8,0,0,28,33.3,63.3,11.5,3,3,0,0,0,1,3.6,134,6.7,62.5,24,24,12.4,2.49,0,2,8.3,50.0,12,0,20.0,24,52.2,3,8,,67.6,86.4,73.0,85.5,,,0,0,24,,69.3,0.0,0,0,0,0,0,0,0.0,147,6.1,0,50.0,8,8,18.9,3.82,0,1,10.0,37.5,3,22,25.0,22,47.8,1,3,,67.6,54.4,73.0,47.1,,65.9,0,0,24,36.4,65.1,36.4,8,6,0,0,0,1,4.2,61,7.6
Hayden Wolff,98362,QB,DOMINION,1,46,81.3,16,17,8.3,2.19,0,2,10.5,70.6,12,5,7.7,19,41.3,1,6,,67.4,61.8,72.7,63.4,,57.3,1,1,22,40.0,71.4,10.5,2,0,0,0,0,2,9.1,143,8.4,0,263,69.6,66.4,66.5,57.3,70.8,24,24,11.5,2.34,0,3,12.0,58.3,14,6,17.6,27,58.7,3,7,,67.9,67.4,73.5,67.0,,,0,1,28,50.0,65.3,11.1,3,0,0,0,0,2,7.1,184,7.7,77.1,35,35,9.3,2.25,0,3,8.3,65.7,23,0,14.8,35,76.1,4,11,,68.7,72.4,74.4,71.8,,,0,1,36,,75.3,0.0,0,0,0,0,0,2,5.6,255,7.3,0,60.0,5,6,16.4,2.37,0,2,25.0,50.0,3,11,0.0,11,23.9,0,2,,66.0,49.7,71.2,51.8,,57.3,1,1,14,45.5,54.2,45.5,5,0,0,0,0,2,14.3,72,12.0
Zach Gibson,100201,QB,AKRON,1,45,100.0,9,9,5.9,2.13,0,0,0.0,100.0,9,4,0.0,11,24.4,0,7,,65.6,90.6,70.4,91.7,,57.3,0,0,11,25.0,107.9,9.1,1,1,0,0,0,0,0.0,89,9.9,0,102,70.3,88.3,90.4,54.2,72.0,25,30,11.2,3.19,1,1,3.0,53.3,16,11,11.1,34,75.6,2,7,,68.8,80.7,74.5,82.8,,53.6,0,0,37,18.2,107.9,5.9,2,2,0,4,3,0,0.0,202,6.7,81.5,27,28,8.9,2.55,0,0,0.0,75.0,21,0,4.5,30,66.7,1,10,,68.4,86.8,74.0,89.3,,53.6,0,0,32,,118.5,0.0,0,2,0,1,2,0,0.0,202,7.2,0,71.4,7,11,13.4,3.69,1,1,8.3,36.4,4,15,20.0,15,33.3,1,4,,66.5,78.3,71.6,81.1,,57.3,0,0,16,20.0,96.4,20.0,3,1,0,3,1,0,0.0,89,8.1
KJ Jefferson,99129,QB,ARKANSAS,1,45,50.0,6,7,7.8,3.52,0,0,0.0,42.9,3,4,0.0,11,24.4,0,3,,15.6,34.7,70.4,30.7,,58.1,0,0,11,25.0,51.5,9.1,1,3,0,1,0,1,9.1,23,3.3,0,111,37.4,64.7,63.5,61.5,73.1,26,28,9.7,3.69,0,0,0.0,64.3,18,10,5.3,34,75.6,1,15,,68.7,76.9,74.4,74.4,,67.2,0,0,36,20.0,110.0,5.9,2,4,0,2,2,1,2.8,205,7.3,67.9,28,28,9.0,3.3,0,0,0.0,64.3,18,0,5.3,31,68.9,1,15,,68.5,74.2,74.1,71.7,,66.5,0,0,33,,97.5,0.0,0,3,0,0,1,1,3.0,201,7.2,0,75.0,4,7,11.8,4.41,0,0,0.0,42.9,3,14,0.0,14,31.1,0,3,,17.9,45.1,71.2,41.0,,59.6,0,0,14,21.4,93.5,21.4,3,4,0,3,1,1,7.1,27,3.9
Connor Bazelak,99135,QB,MISSOURI,1,45,71.4,7,7,8.6,2.71,0,1,12.5,57.1,4,4,20.0,8,17.8,1,3,,65.1,49.3,69.8,49.4,,,0,1,9,25.0,37.5,12.5,1,0,0,0,0,1,11.1,46,6.6,0,229,70.1,50.7,48.6,63.0,82.4,34,36,4.3,2.28,0,0,0.0,69.4,25,9,10.7,37,82.2,3,6,,69.1,50.8,74.9,50.8,,,0,1,41,11.1,69.7,2.7,1,0,0,2,0,2,4.9,184,5.1,83.9,31,32,4.5,1.98,0,0,0.0,71.9,23,0,11.5,32,71.1,3,7,,68.6,40.1,74.3,40.3,,,0,2,35,,60.8,0.0,0,0,0,1,0,3,8.6,191,6.0,1,70.0,10,11,6.7,3.28,0,1,7.7,54.5,6,13,14.3,13,28.9,1,2,,66.4,68.7,71.4,68.3,,,0,0,15,15.4,62.3,15.4,2,0,0,1,0,0,0.0,39,3.5
Kenny Pickett,60515,QB,PITTSBURGH,1,44,69.2,13,13,6.0,3.13,0,0,0.0,53.8,7,7,22.2,16,36.4,2,4,,66.7,66.3,71.8,68.2,,58.1,0,0,17,0.0,85.1,0.0,0,3,0,0,1,0,0.0,33,2.5,0,268,71.3,82.1,83.6,62.6,78.3,23,24,9.0,3.46,0,1,4.0,62.5,15,11,16.7,28,63.6,3,7,,68.1,81.5,73.6,86.5,,51.1,1,0,29,9.1,97.6,3.6,1,3,0,0,1,0,0.0,170,7.1,83.3,24,24,6.0,2.7,0,0,0.0,66.7,16,0,20.0,26,59.1,4,9,,67.9,74.9,73.4,78.3,,52.7,0,0,27,,93.4,0.0,0,2,0,0,1,0,0.0,126,5.3,0,58.3,12,13,11.8,4.26,0,1,7.1,46.2,6,18,14.3,18,40.9,1,2,,67.0,76.0,72.2,80.9,,56.3,1,0,19,5.6,90.9,5.6,1,4,0,0,1,0,0.0,77,5.9
Dennis Grosel,60351,QB,BOSTON COL,1,43,57.1,14,17,11.3,2.78,0,0,0.0,35.3,6,9,25.0,18,41.9,2,2,,67.1,49.9,72.4,49.9,,,2,0,20,11.1,44.0,5.6,1,0,0,1,0,1,5.0,50,2.9,0,121,47.6,70.1,66.8,69.1,81.0,21,22,8.5,3.1,0,0,0.0,68.2,15,7,11.8,25,58.1,2,6,,67.8,81.0,73.3,78.3,,64.3,0,1,26,28.6,82.4,8.0,2,1,0,1,1,0,0.0,144,6.5,77.8,27,27,7.9,2.59,0,0,0.0,66.7,18,0,14.3,27,62.8,3,6,,67.9,80.0,73.4,79.2,,,0,1,27,,74.9,0.0,0,0,0,0,1,1,3.7,132,4.9,0,50.0,8,12,15.4,3.61,0,0,0.0,25.0,3,16,25.0,16,37.2,1,2,,67.0,49.0,72.2,44.9,,64.3,2,0,19,18.8,48.6,18.8,3,1,0,2,0,0,0.0,62,5.2
Brayden Schager,146078,QB,HAWAII,1,42,66.7,9,10,11.9,2.52,0,0,0.0,50.0,5,5,16.7,10,23.8,1,3,,65.4,46.7,70.1,46.8,,,0,1,10,0.0,19.6,0.0,0,0,0,1,0,1,10.0,37,3.7,0,180,69.1,51.0,50.4,,75.0,24,28,3.5,3.19,1,1,3.6,60.7,17,15,5.6,32,76.2,1,6,,68.4,54.4,74.4,54.7,56.5,,1,3,32,26.7,38.1,12.5,4,0,0,2,0,2,6.3,168,6.0,90.0,20,22,5.5,2.67,1,1,4.5,72.7,16,0,11.1,22,52.4,2,7,,67.4,82.9,72.8,83.5,55.9,,0,1,22,,73.5,0.0,0,0,0,1,0,1,4.5,157,7.1,0,46.2,13,16,6.3,3.43,0,0,0.0,37.5,6,20,0.0,20,47.6,0,2,,67.1,26.6,72.8,26.6,60.0,,1,3,20,20.0,6.3,20.0,4,0,0,2,0,2,10.0,48,3.0
Aidan O'Connell,60516,QB,PURDUE,1,42,83.3,12,13,10.4,2.28,0,1,7.1,69.2,9,3,10.0,14,33.3,1,7,,66.4,77.7,71.4,77.0,,,0,0,15,33.3,134.5,7.1,1,0,0,1,1,0,0.0,153,11.8,0,273,69.4,86.0,84.0,64.2,84.6,26,27,8.6,2.49,0,3,10.0,77.8,21,2,4.5,28,66.7,1,13,,68.3,84.1,73.9,81.7,,64.2,0,0,31,0.0,113.1,0.0,0,1,0,1,1,0,0.0,221,8.2,86.1,36,36,8.9,2.36,0,4,10.3,80.6,29,0,6.5,37,88.1,2,19,,69.0,90.3,74.8,88.9,,64.2,0,0,40,,126.2,0.0,0,1,0,0,2,0,0.0,354,9.8,0,50.0,2,4,14.5,2.84,0,0,0.0,25.0,1,5,0.0,5,11.9,0,1,,64.2,50.7,68.6,50.7,,,0,0,6,20.0,47.9,20.0,1,0,0,2,0,0,0.0,20,5.0
Davis Brin,77642,QB,TULSA,1,41,60.0,5,5,17.0,2.08,0,2,33.3,60.0,3,3,0.0,6,14.6,0,2,,14.6,76.2,69.1,75.7,,,0,0,7,33.3,132.5,16.7,1,0,0,0,1,1,14.3,49,9.8,0,320,39.8,76.4,74.3,66.0,71.9,32,34,8.6,2.84,1,1,2.6,55.9,19,6,17.4,35,85.4,4,12,,69.0,71.8,74.8,71.1,,61.4,1,2,40,0.0,60.5,0.0,0,1,0,0,1,2,5.0,217,6.4,77.4,31,31,9.5,2.4,0,2,5.9,64.5,20,0,16.7,32,78.0,4,12,,68.7,90.6,74.4,90.5,,61.4,0,1,36,,81.4,0.0,0,1,0,0,1,1,2.8,210,6.8,0,33.3,6,8,11.3,3.9,1,1,10.0,25.0,2,9,0.0,9,22.0,0,2,,18.5,29.1,70.4,29.3,,,1,1,11,11.1,56.3,11.1,1,0,0,0,1,2,18.2,56,7.0
