player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Baylor Hayes,192135,QB,TULSA,1,46,66.7,12,14,11.3,3.23,0,0,0.0,57.1,8,10,0.0,17,37.0,0,6,,66.7,45.8,71.8,45.8,,,0,1,17,30.0,90.2,17.6,3,0,0,2,1,2,11.8,156,11.1,0,320,70.0,28.9,28.5,56.1,55.0,20,22,10.4,2.99,0,0,0.0,45.5,10,13,9.1,29,63.0,1,5,,68.4,27.7,74.0,27.4,,56.5,0,0,32,23.1,56.8,10.3,3,4,0,2,0,3,9.4,89,4.0,66.7,21,21,9.0,2.32,0,0,0.0,61.9,13,0,7.1,23,50.0,1,6,,67.6,31.3,73.0,33.4,,53.1,0,0,24,,78.9,0.0,0,2,0,0,0,2,8.3,127,6.0,0,45.5,11,15,13.8,3.84,0,0,0.0,33.3,5,23,0.0,23,50.0,0,5,,67.7,30.4,73.1,29.3,,62.6,0,1,25,26.1,57.1,26.1,6,2,0,4,1,3,12.0,118,7.9
Joey Aguilar,174978,QB,TENNESSEE,1,46,76.9,13,13,4.8,2.21,0,1,7.7,61.5,8,7,20.0,14,30.4,2,6,,66.2,74.6,71.2,74.1,,,0,1,14,14.3,69.1,7.1,1,0,0,0,0,0,0.0,149,11.5,0,307,70.3,86.6,85.5,65.5,80.0,25,27,11.5,3.3,0,2,6.9,59.3,16,7,20.0,32,69.6,4,9,,68.5,85.3,74.2,85.2,,63.0,0,1,34,14.3,77.1,3.1,1,4,0,2,1,0,0.0,186,6.9,82.8,29,29,10.3,2.85,0,3,9.7,65.5,19,0,20.8,32,69.6,5,12,,68.5,90.8,74.2,90.3,,66.6,0,2,34,,81.0,0.0,0,3,0,0,1,0,0.0,289,10.0,0,66.7,9,11,5.6,3.25,0,0,0.0,45.5,5,14,16.7,14,30.4,1,3,,66.2,57.9,71.2,60.4,,57.3,0,0,14,14.3,57.4,14.3,2,1,0,2,0,0,0.0,46,4.2
Nicholas Vattiato,145302,QB,MIDDLE TN,1,46,61.5,13,14,10.2,2.57,0,1,6.7,50.0,7,4,12.5,15,32.6,1,3,,66.5,67.5,71.6,64.6,,63.2,0,0,16,0.0,69.6,0.0,0,1,0,1,0,0,0.0,87,6.2,0,224,70.8,60.3,62.7,53.1,85.2,27,27,4.3,2.4,0,0,0.0,74.1,20,4,13.0,31,67.4,3,11,,69.1,55.9,74.4,60.8,,49.4,0,1,35,25.0,77.9,3.2,1,3,0,0,0,1,2.9,191,7.1,82.9,35,35,5.9,2.29,0,1,2.6,71.4,25,0,13.8,38,82.6,4,13,,69.7,73.5,75.1,76.3,,54.8,0,0,43,,92.6,0.0,0,3,0,0,0,0,0.0,260,7.4,0,40.0,5,6,8.2,3.28,0,0,0.0,33.3,2,8,0.0,8,17.4,0,1,,64.9,27.3,69.5,27.4,,57.8,0,1,8,12.5,2.8,12.5,1,1,0,1,0,1,12.5,18,3.0
Dante Moore,173983,QB,OREGON,1,45,75.0,8,9,6.9,2.33,0,0,0.0,66.7,6,3,0.0,10,22.2,0,2,,65.4,60.8,70.1,64.0,,57.3,0,0,10,0.0,115.0,0.0,0,1,0,1,1,0,0.0,44,4.9,0,264,71.0,76.7,80.1,57.8,88.9,27,30,5.6,2.56,1,3,9.4,76.7,23,8,4.2,35,77.8,1,10,,68.8,75.5,74.5,82.3,,48.1,0,0,37,0.0,116.5,0.0,0,4,0,2,2,1,2.7,204,6.8,89.7,29,32,5.6,2.04,1,2,5.9,78.1,25,0,3.8,34,75.6,1,10,,68.7,76.2,74.4,77.3,,57.3,0,0,36,,112.0,0.0,0,1,0,2,2,1,2.8,188,5.9,0,66.7,6,7,7.7,3.98,0,1,14.3,57.1,4,11,0.0,11,24.4,0,2,,65.6,60.4,70.4,76.1,,48.0,0,0,11,0.0,125.0,0.0,0,4,0,1,1,0,0.0,60,8.6
Jayden Maiava,158135,QB,USC,1,45,83.3,18,19,11.5,2.56,0,3,15.8,78.9,15,6,0.0,20,44.4,0,12,,67.1,91.9,72.4,91.6,,,0,0,20,16.7,144.5,5.0,1,0,0,1,2,0,0.0,195,10.3,0,326,70.8,83.6,82.0,66.1,62.5,24,25,7.2,3.07,0,2,6.9,60.0,15,10,0.0,25,55.6,0,9,,68.1,64.7,73.9,64.3,,,0,1,29,0.0,63.6,0.0,0,0,0,1,0,1,3.4,169,6.8,79.3,29,29,7.4,2.34,0,4,12.5,79.3,23,0,0.0,29,64.4,0,16,,68.4,90.2,74.2,90.0,,,0,1,32,,112.6,0.0,0,0,0,0,2,1,3.1,260,9.0,1,53.8,13,15,12.5,3.75,0,1,6.3,46.7,7,16,0.0,16,35.6,0,5,,66.7,60.6,71.8,60.4,,,0,0,17,6.3,69.9,6.3,1,0,0,2,0,0,0.0,104,6.9
Zane Flores,174288,QB,OKLA STATE,1,45,41.2,17,20,8.2,2.59,0,0,0.0,30.0,6,9,14.3,20,44.4,1,2,,67.1,49.8,72.9,50.2,55.9,,1,0,20,0.0,39.6,0.0,0,0,0,2,0,0,0.0,53,2.7,0,262,70.6,65.7,65.1,65.8,89.5,19,21,6.8,3.08,0,1,4.5,81.0,17,9,0.0,25,55.6,0,9,,67.8,78.8,73.7,76.8,47.8,70.3,0,0,26,22.2,102.2,8.0,2,2,0,2,0,1,3.8,179,8.5,76.9,26,27,6.0,2.2,0,0,0.0,70.4,19,0,5.0,27,60.0,1,6,,67.9,62.5,74.0,64.4,49.8,,0,0,27,,79.1,0.0,0,0,0,1,0,1,3.7,119,4.4,0,40.0,10,14,11.5,3.87,0,1,6.7,28.6,4,18,0.0,18,40.0,0,5,,67.0,69.2,72.5,63.9,56.7,70.3,1,0,19,11.1,60.7,11.1,2,2,0,3,0,0,0.0,113,8.1
Jackson Arnold,173684,QB,AUBURN,1,43,75.0,8,9,6.0,2.64,0,0,0.0,66.7,6,9,0.0,14,32.6,0,3,,66.5,66.2,71.6,50.3,,75.6,0,0,16,33.3,87.7,21.4,3,2,0,1,0,0,0.0,65,7.2,0,115,71.4,52.6,44.8,66.3,61.9,21,24,5.0,2.87,1,1,3.8,50.0,12,10,7.7,29,67.4,1,3,,68.3,42.4,73.9,46.0,,50.0,1,0,31,20.0,56.3,6.9,2,3,0,1,0,2,6.5,60,2.5,72.7,22,23,5.0,2.28,1,0,0.0,65.2,15,0,6.3,24,55.8,1,6,,67.8,57.3,73.3,47.5,,77.6,0,0,26,,76.0,0.0,0,1,0,0,0,1,3.8,108,4.7,0,42.9,7,10,6.1,3.44,0,1,9.1,30.0,3,19,0.0,19,44.2,0,0,,67.2,44.9,72.5,47.8,,53.0,1,0,21,26.3,39.6,26.3,5,4,0,2,0,1,4.8,17,1.7
Drake Lindsey,184727,QB,MINNESOTA,1,43,76.9,13,14,8.7,2.13,0,1,6.3,71.4,10,5,0.0,14,32.6,0,6,,66.5,72.8,71.6,72.2,,,0,0,16,0.0,124.7,0.0,0,0,0,1,2,0,0.0,79,5.6,0,225,69.8,86.1,85.1,60.0,84.0,25,27,8.4,2.64,1,2,7.4,77.8,21,8,0.0,29,67.4,0,9,,68.1,87.6,73.6,86.6,,,0,0,29,25.0,116.8,6.9,2,0,0,1,1,0,0.0,245,9.1,85.7,28,30,7.0,2.21,1,1,3.1,80.0,24,0,0.0,30,69.8,0,11,,68.4,85.4,74.0,84.4,,,0,0,32,,112.5,0.0,0,0,0,1,1,0,0.0,250,8.3,0,70.0,10,11,12.6,3.1,0,2,18.2,63.6,7,13,0.0,13,30.2,0,4,,66.0,75.1,71.0,74.5,,,0,0,13,15.4,122.7,15.4,2,0,0,1,2,0,0.0,74,6.7
Athan Kaliakmanis,144971,QB,RUTGERS,1,43,53.8,13,14,13.8,2.76,0,0,0.0,50.0,7,7,0.0,18,41.9,0,8,,67.0,37.8,72.2,34.9,,63.2,0,1,19,42.9,47.6,16.7,3,1,0,1,0,3,15.8,113,8.1,0,278,70.1,51.7,47.9,66.5,75.0,20,20,8.6,2.93,0,0,0.0,70.0,14,7,6.7,25,58.1,1,8,,67.7,66.1,73.1,63.2,,64.1,0,0,25,57.1,122.1,16.0,4,1,0,0,2,1,4.0,136,6.8,66.7,27,27,9.8,2.54,0,0,0.0,63.0,17,0,5.6,29,67.4,1,13,,68.2,53.8,73.7,49.6,,69.9,0,1,30,,80.0,0.0,0,2,0,0,1,3,10.0,185,6.9,0,66.7,6,7,14.3,3.52,0,0,0.0,57.1,4,14,0.0,14,32.6,0,3,,66.2,50.5,71.2,50.4,,,0,0,14,50.0,127.4,50.0,7,0,0,1,1,1,7.1,64,9.1
Maverick McIvor,99476,QB,W KENTUCKY,1,42,71.4,7,8,4.7,2.14,1,1,11.1,50.0,4,6,20.0,9,21.4,1,3,,65.4,69.2,70.1,68.8,,,0,0,10,16.7,78.1,11.1,1,0,0,0,0,0,0.0,66,8.3,0,346,70.8,75.3,74.2,64.9,80.0,30,32,6.0,2.24,2,1,2.6,71.9,23,5,4.2,33,78.6,1,11,,68.9,74.0,74.7,73.3,,,0,0,39,20.0,105.1,3.0,1,0,0,0,1,0,0.0,251,7.8,83.3,30,31,5.8,2.15,1,2,5.7,77.4,24,0,4.0,31,73.8,1,13,,68.6,79.1,74.3,78.3,,,0,0,35,,116.3,0.0,0,0,0,0,1,0,0.0,290,9.4,0,57.1,7,9,5.3,2.41,2,0,0.0,33.3,3,11,25.0,11,26.2,1,1,,66.2,59.2,71.2,59.0,,,0,0,14,18.2,42.4,18.2,2,0,0,0,0,0,0.0,27,3.0
Haynes King,124329,QB,GA TECH,1,42,58.3,12,13,7.8,2.5,0,0,0.0,53.8,7,5,0.0,13,31.0,0,3,,66.0,49.8,71.0,49.8,,,0,0,13,0.0,65.9,0.0,0,0,0,1,0,0,0.0,59,4.5,0,176,75.8,78.3,69.9,74.7,85.7,28,29,5.6,2.77,0,1,3.2,72.4,21,7,12.5,29,69.0,3,8,,68.3,79.3,73.9,78.6,,,0,0,31,0.0,100.4,0.0,0,0,0,1,1,0,0.0,184,6.3,86.7,30,30,5.4,2.58,0,1,3.2,76.7,23,0,11.5,30,71.4,3,9,,68.3,81.8,73.9,81.0,,,0,0,31,,94.9,0.0,0,0,0,0,0,0,0.0,208,6.9,0,50.0,10,12,9.0,2.93,0,0,0.0,41.7,5,12,0.0,12,28.6,0,2,,66.0,46.1,71.0,46.2,,,0,0,13,0.0,77.1,0.0,0,0,0,2,1,0,0.0,35,2.9
