player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
McKenzie Milton,40110,QB,FLORIDA ST,1,48,58.3,12,13,7.9,3.04,0,0,0.0,46.2,6,5,14.3,14,29.2,1,3,,66.2,52.0,71.2,54.8,,56.7,0,0,14,0.0,64.3,0.0,0,1,0,1,0,0,0.0,74,5.7,0,167,70.1,59.5,61.8,52.1,73.9,23,25,9.8,3.24,0,1,3.7,68.0,17,10,0.0,34,70.8,0,7,,68.7,61.8,74.4,65.1,,51.5,0,1,36,60.0,84.4,17.6,6,3,0,2,1,1,2.8,174,7.0,70.4,27,29,8.3,3.0,0,1,3.3,62.1,18,0,5.3,33,68.8,1,7,,68.5,63.5,74.2,67.3,,50.7,0,1,34,,76.7,3.0,1,3,0,2,1,1,2.9,179,6.2,0,62.5,8,9,12.3,3.59,0,0,0.0,55.6,5,15,0.0,15,31.3,0,3,,66.5,49.3,71.6,51.3,,57.0,0,0,16,33.3,80.3,33.3,5,1,0,1,0,0,0.0,69,7.7
Jarrett Guarantano,40771,QB,WASH STATE,1,47,70.0,10,12,7.9,2.55,1,0,0.0,58.3,7,11,0.0,17,36.2,0,6,,66.7,76.0,71.8,72.7,,64.0,0,2,17,36.4,43.8,23.5,4,1,0,1,0,1,5.9,94,7.8,0,341,71.0,67.4,68.9,61.0,81.8,22,24,6.5,2.84,1,0,0.0,75.0,18,4,0.0,30,63.8,0,8,,68.2,62.9,73.7,63.5,,58.6,0,1,30,75.0,87.5,10.0,3,3,0,1,1,1,3.3,152,6.3,78.6,28,29,6.2,2.54,1,0,0.0,75.9,22,0,0.0,32,68.1,0,10,,68.4,67.8,74.0,68.6,,58.6,0,2,32,,76.2,0.0,0,3,0,0,1,2,6.3,196,6.8,1,75.0,4,7,12.5,3.16,1,0,0.0,42.9,3,15,0.0,15,31.9,0,4,,66.4,69.1,71.4,65.1,,64.0,0,1,15,46.7,28.0,46.7,7,1,0,2,0,0,0.0,50,7.1
Jake Haener,60596,QB,FRESNO ST,1,46,72.7,11,12,7.9,2.63,0,1,8.3,58.3,7,6,12.5,15,32.6,1,4,,66.5,66.1,72.1,69.0,59.5,57.0,0,0,16,16.7,114.6,6.7,1,1,0,1,2,0,0.0,70,5.8,0,169,70.4,88.2,89.6,58.7,82.8,29,29,12.4,3.0,0,3,9.7,79.3,23,5,4.2,31,67.4,1,15,,68.5,91.0,74.1,90.8,,61.6,0,1,33,0.0,131.0,0.0,0,2,0,0,3,0,0.0,308,10.6,87.5,32,32,10.7,2.53,0,2,5.9,81.3,26,0,7.1,35,76.1,2,15,,68.8,85.3,74.7,88.3,59.5,52.6,0,1,37,,130.1,0.0,0,2,0,0,5,0,0.0,283,8.8,0,50.0,8,9,13.1,4.0,0,2,22.2,44.4,4,11,0.0,11,23.9,0,4,,65.8,81.0,70.7,77.3,,64.0,0,0,12,9.1,83.1,9.1,1,1,0,1,0,0,0.0,95,10.6
Bailey Zappe,60396,QB,W KENTUCKY,1,45,87.5,8,8,8.1,2.37,0,0,0.0,87.5,7,2,0.0,9,20.0,0,5,,65.1,79.4,69.8,83.6,,57.3,0,0,9,0.0,158.3,0.0,0,1,0,0,1,0,0.0,118,14.8,0,346,69.4,64.1,64.7,57.3,73.5,34,36,6.3,2.06,0,1,2.8,66.7,24,4,4.0,36,80.0,1,10,,68.7,56.4,74.5,56.3,60.0,,0,0,36,0.0,104.7,0.0,0,0,0,2,2,1,2.8,247,6.9,78.9,38,39,6.2,1.94,0,1,2.6,74.4,29,0,3.3,39,86.7,1,14,,68.9,68.0,74.7,67.5,,,0,0,39,,126.8,0.0,0,0,0,1,3,1,2.6,347,8.9,0,50.0,4,5,10.3,3.3,0,0,0.0,40.0,2,6,0.0,6,13.3,0,1,,64.2,47.5,69.1,50.8,60.0,57.3,0,0,6,0.0,50.4,0.0,0,1,0,1,0,0,0.0,18,3.6
Connor Bazelak,99135,QB,MISSOURI,1,45,76.9,13,15,6.5,2.53,2,1,6.7,60.0,9,5,10.0,18,40.0,1,4,,66.8,77.1,72.0,80.1,,58.3,0,0,18,0.0,65.7,0.0,0,3,0,0,0,0,0.0,49,3.3,0,229,69.4,78.5,79.2,58.3,80.8,26,27,8.5,2.46,0,0,0.0,77.8,21,2,0.0,27,60.0,0,14,,67.9,73.8,73.4,73.2,,,0,2,27,0.0,87.3,0.0,0,0,1,0,1,2,7.4,254,9.4,82.4,34,36,6.7,2.46,1,1,2.8,77.8,28,0,0.0,38,84.4,0,16,,68.9,80.5,74.6,79.8,,61.7,0,1,38,,93.9,0.0,0,2,1,0,1,1,2.6,255,7.1,0,60.0,5,6,15.4,2.61,1,0,0.0,33.3,2,7,33.3,7,15.6,1,2,,64.6,62.6,69.1,66.3,,57.3,0,1,7,0.0,23.6,0.0,0,1,0,0,0,1,14.3,48,8.0
Tyler Phommachanh,147373,QB,UCONN,1,45,80.0,10,13,7.0,2.91,1,0,0.0,53.8,7,9,12.5,16,35.6,1,4,,67.1,43.5,0.0,39.5,,70.6,0,0,20,11.1,100.5,6.3,1,2,0,2,1,1,5.0,87,6.7,0,146,71.8,40.1,34.8,66.9,56.0,25,27,8.5,3.31,0,0,0.0,44.4,12,12,14.3,29,64.4,2,3,,68.3,41.5,73.9,39.0,,64.2,0,1,31,8.3,36.7,3.4,1,1,0,2,0,3,9.7,84,3.1,65.2,23,23,5.7,2.31,0,0,0.0,56.5,13,0,13.3,24,53.3,2,3,,67.7,37.4,73.1,34.4,,64.2,0,0,25,,63.1,0.0,0,1,0,0,0,2,8.0,77,3.3,1,58.3,12,17,12.6,4.15,1,0,0.0,35.3,6,21,14.3,21,46.7,1,4,,67.8,47.4,0.0,44.2,,70.6,0,1,26,9.5,49.6,9.5,2,2,0,4,1,2,7.7,94,5.5
Adrian Martinez,83522,QB,NEBRASKA,1,44,83.3,6,6,10.5,2.83,0,0,0.0,83.3,5,6,0.0,9,20.5,0,5,,65.1,84.6,69.8,62.3,,78.5,0,0,9,33.3,116.0,22.2,2,1,0,0,0,0,0.0,71,11.8,1,238,44.8,62.0,51.4,75.5,74.1,27,28,6.6,3.01,0,1,3.6,67.9,19,17,5.0,35,79.5,1,10,,29.1,48.6,0.0,48.7,,63.7,0,1,35,35.3,69.2,17.1,6,1,0,1,0,2,5.7,171,6.1,73.7,19,19,7.5,2.57,0,0,0.0,68.4,13,0,7.1,21,47.7,1,7,,67.2,52.6,0.0,53.0,,63.7,0,1,21,,64.4,4.8,1,1,0,0,0,1,4.8,124,6.5,1,78.6,14,15,7.0,3.35,0,1,6.7,73.3,11,23,0.0,23,52.3,0,8,,25.2,67.1,72.8,52.9,,78.5,0,0,23,30.4,96.0,30.4,7,1,0,1,0,1,4.3,118,7.9
James Blackman,60382,QB,ARK STATE,1,44,85.7,7,7,12.0,2.24,0,0,0.0,42.9,3,1,50.0,7,15.9,3,2,,64.6,57.7,69.1,57.5,,,0,0,7,0.0,51.5,0.0,0,0,0,0,0,0,0.0,23,3.3,0,113,36.2,64.4,69.2,38.1,66.7,30,30,13.7,2.79,0,3,9.4,66.7,20,16,0.0,37,84.1,0,14,,68.8,70.7,74.7,71.2,,57.8,0,1,39,37.5,107.4,16.2,6,1,0,0,2,1,2.6,298,9.9,70.4,27,27,13.9,2.39,0,2,6.9,63.0,17,0,10.5,27,61.4,2,12,,68.1,65.7,73.6,65.3,,,0,1,29,,99.6,0.0,0,0,0,0,2,1,3.4,232,8.6,0,70.0,10,10,12.0,3.19,0,1,10.0,60.0,6,17,14.3,17,38.6,1,4,,66.4,70.0,71.8,71.9,,57.8,0,0,17,35.3,89.2,35.3,6,1,0,0,0,0,0.0,89,8.9
Chase Cunningham,78533,QB,MIDDLE TN,1,44,83.3,18,20,7.4,2.81,0,2,8.7,70.0,14,7,6.7,21,47.7,1,7,,67.5,80.4,73.0,81.8,,57.8,0,0,24,0.0,133.1,0.0,0,1,0,2,4,0,0.0,159,8.0,0,224,71.7,86.3,87.3,64.2,75.0,20,20,10.8,3.06,0,1,5.0,70.0,14,3,6.7,23,52.3,1,10,,67.6,80.8,73.0,83.0,,58.5,0,0,24,33.3,122.9,4.3,1,2,0,0,1,0,0.0,220,11.0,83.3,30,32,9.0,2.64,0,3,8.6,71.9,23,0,8.0,34,77.3,2,15,,68.8,87.9,74.5,90.2,,52.8,0,0,37,,146.7,0.0,0,2,0,2,4,0,0.0,347,10.8,0,62.5,8,8,9.8,3.98,0,0,0.0,62.5,5,10,0.0,10,22.7,0,2,,65.4,65.8,70.4,63.7,,62.8,0,0,11,10.0,110.4,10.0,1,1,0,0,1,0,0.0,32,4.0
Max Bortenschlager,46500,QB,FIU,1,43,72.7,11,14,14.6,2.28,1,1,7.1,57.1,8,7,0.0,16,37.2,0,7,,66.5,74.4,71.6,73.9,,,0,1,16,28.6,106.0,12.5,2,0,0,2,2,0,0.0,156,11.1,0,166,69.7,68.0,67.1,60.0,56.5,23,24,16.9,2.89,0,2,8.3,50.0,12,13,7.7,27,62.8,1,7,,67.9,60.9,73.4,60.6,,,1,0,27,23.1,85.2,11.1,3,0,0,0,0,2,7.4,239,10.0,63.6,22,23,14.6,2.27,1,2,8.7,56.5,13,0,7.1,23,53.5,1,10,,67.5,80.8,72.8,80.0,,,0,0,23,,123.6,0.0,0,0,0,0,2,1,4.3,251,10.9,0,58.3,12,15,19.1,3.11,0,1,6.7,46.7,7,20,0.0,20,46.5,0,4,,67.1,48.2,72.4,48.2,,,1,1,20,25.0,53.2,25.0,5,0,0,2,0,1,5.0,144,9.6
DJ Irons,145585,QB,AKRON,1,43,60.0,10,10,5.0,2.65,0,0,0.0,60.0,6,5,0.0,12,27.9,0,3,,65.8,49.4,70.7,51.6,,57.3,0,0,12,20.0,100.8,8.3,1,1,0,0,1,0,0.0,37,3.7,0,102,70.2,41.9,43.4,54.2,68.4,19,19,8.5,3.17,0,0,0.0,42.1,8,17,38.5,31,72.1,5,5,,68.5,41.4,74.1,43.3,,52.6,0,2,33,35.3,14.7,19.4,6,6,0,0,0,2,6.1,78,4.1,73.7,19,19,5.5,2.49,0,0,0.0,57.9,11,0,21.4,21,48.8,3,5,,67.4,53.3,72.7,56.2,,53.6,0,0,22,,88.7,0.0,0,2,0,0,1,0,0.0,95,5.0,1,50.0,10,10,10.8,3.54,0,0,0.0,30.0,3,22,40.0,22,51.2,2,3,,67.5,35.5,72.8,35.4,,54.1,0,2,23,31.8,0.0,31.8,7,5,0,0,0,2,8.7,20,2.0
