player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Eli Holstein,172381,QB,PITTSBURGH,1,46,90.0,10,12,8.5,2.08,1,1,8.3,75.0,9,6,0.0,16,34.8,0,8,,66.5,72.3,71.6,68.8,,64.2,1,1,16,33.3,94.8,12.5,2,1,0,0,1,1,6.3,107,8.9,0,268,69.9,80.3,77.8,67.4,81.5,27,28,8.0,2.13,0,2,6.9,75.0,21,5,4.5,30,65.2,1,13,,68.3,77.2,73.9,78.3,,57.3,0,0,31,20.0,122.2,3.3,1,1,0,1,2,2,6.5,227,8.1,87.9,33,34,7.6,1.8,1,3,8.8,82.4,28,0,3.4,35,76.1,1,18,,68.6,90.6,74.3,90.2,,,0,0,35,,124.4,0.0,0,0,0,0,2,1,2.9,311,9.1,0,50.0,4,6,12.8,3.12,0,0,0.0,33.3,2,11,0.0,11,23.9,0,3,,65.8,39.1,70.7,34.7,,61.6,1,1,12,27.3,45.8,27.3,3,2,0,1,1,2,16.7,23,3.8
E.J. Warner,156185,QB,RICE,1,46,53.8,13,13,11.5,2.25,0,1,7.7,53.8,7,7,0.0,15,32.6,0,4,,66.4,67.5,71.4,67.1,,,0,0,15,14.3,97.9,6.7,1,0,0,0,1,1,6.7,79,6.1,0,275,69.8,50.4,50.6,57.5,71.4,28,30,6.1,2.28,0,0,0.0,63.3,19,5,5.0,31,67.4,1,7,,68.3,42.4,73.9,42.5,,,1,2,31,20.0,47.5,3.2,1,0,0,1,0,3,9.7,147,4.9,69.7,33,33,6.8,2.14,0,0,0.0,66.7,22,0,4.3,34,73.9,1,9,,68.5,50.5,74.2,50.5,,,0,2,34,,56.9,0.0,0,0,0,0,0,3,8.8,194,5.9,0,50.0,8,10,11.8,2.63,0,1,10.0,40.0,4,12,0.0,12,26.1,0,2,,65.8,55.6,70.7,55.5,,,1,0,12,16.7,82.1,16.7,2,0,0,1,1,1,8.3,32,3.2
Josh Hoover,127148,QB,TCU,1,45,77.8,18,18,8.6,2.18,0,1,5.3,72.2,13,3,7.1,20,44.4,1,7,,67.2,78.6,72.5,79.0,,60.5,0,0,21,0.0,133.1,0.0,0,2,0,0,2,0,0.0,146,8.1,0,305,41.1,72.3,76.4,50.3,78.3,23,24,6.2,2.22,0,0,0.0,62.5,15,4,16.7,25,55.6,3,9,,67.7,69.4,73.1,68.9,,,0,0,25,25.0,89.8,4.0,1,0,0,1,0,1,4.0,205,8.5,83.3,36,37,7.8,2.03,0,1,2.6,73.0,27,0,10.0,38,84.4,3,16,,68.9,87.5,74.7,85.6,,63.1,0,0,39,,119.7,0.0,0,1,0,1,2,0,0.0,344,9.3,0,40.0,5,5,3.0,3.14,0,0,0.0,20.0,1,7,50.0,7,15.6,1,0,,64.6,30.7,69.1,32.5,,57.3,0,0,7,14.3,39.6,14.3,1,1,0,0,0,1,14.3,7,1.4
Ethan Garbers,131896,QB,UCLA,1,44,61.1,18,21,12.1,3.18,0,1,4.0,47.6,10,10,9.1,25,56.8,1,8,,68.0,69.4,73.6,70.9,,57.2,0,0,29,10.0,89.6,4.0,1,3,0,3,1,0,0.0,161,7.7,0,324,69.9,49.8,49.7,57.1,52.9,17,17,11.4,3.47,0,0,0.0,52.9,9,4,0.0,19,43.2,0,5,,67.1,29.0,72.4,29.6,,52.6,0,2,20,0.0,33.8,0.0,0,2,0,0,0,3,15.0,111,6.5,63.0,27,28,9.4,2.84,0,1,3.3,57.1,16,0,5.9,30,68.2,1,9,,68.3,65.1,74.0,67.7,,52.6,0,0,32,,89.3,0.0,0,2,0,1,1,0,0.0,186,6.6,0,37.5,8,10,19.4,4.31,0,0,0.0,30.0,3,14,0.0,14,31.8,0,4,,66.7,29.3,71.8,28.9,,57.2,0,2,17,7.1,23.3,7.1,1,3,0,2,0,3,17.6,86,8.6
Kyle McCord,145053,QB,SYRACUSE,1,44,81.8,11,12,15.2,2.53,0,2,16.7,75.0,9,5,0.0,13,29.5,0,9,,66.0,89.1,71.0,88.2,,,1,0,13,20.0,156.3,7.7,1,0,0,0,3,0,0.0,162,13.5,0,304,69.8,74.2,74.8,58.4,70.4,27,28,11.5,2.85,0,2,6.9,64.3,18,6,5.3,31,70.5,1,11,,68.4,60.1,74.0,62.7,,52.6,0,1,32,16.7,81.3,3.2,1,2,1,0,1,3,9.4,192,6.9,77.4,31,32,13.0,2.34,0,3,9.4,71.9,23,0,4.2,33,75.0,1,17,,68.5,74.6,74.1,75.5,,57.0,0,1,33,,132.0,0.0,0,1,1,0,4,3,9.1,334,10.4,0,57.1,7,8,10.4,3.98,0,1,11.1,50.0,4,11,0.0,11,25.0,0,3,,65.8,63.0,70.7,65.6,,57.3,1,0,12,18.2,56.3,18.2,2,1,0,0,0,0,0.0,20,2.5
Ashton Daniels,157259,QB,STANFORD,1,44,53.8,13,13,17.2,3.47,0,0,0.0,46.2,6,9,14.3,18,40.9,1,2,,23.4,55.1,72.2,56.1,,57.2,0,0,19,22.2,57.9,11.1,2,3,0,0,0,1,5.3,54,4.2,0,300,43.9,70.6,70.9,61.8,57.1,21,22,12.2,3.08,0,3,13.6,50.0,11,11,8.3,26,59.1,1,7,,67.9,78.3,73.4,78.7,,59.8,0,1,27,18.2,60.6,7.7,2,2,0,1,1,0,0.0,109,5.0,54.5,22,22,13.0,2.93,0,2,8.7,45.5,10,0,16.7,24,54.5,2,5,,67.7,69.5,73.1,68.6,,62.1,0,1,25,,52.5,0.0,0,2,0,0,1,0,0.0,86,3.9,0,58.3,12,13,16.3,3.62,0,1,7.7,53.8,7,20,0.0,20,45.5,0,4,,24.3,66.0,72.5,69.5,,55.2,0,0,21,20.0,71.6,20.0,4,3,0,1,0,1,4.8,77,5.9
Grayson McCall,98002,QB,NC STATE,1,44,90.9,22,22,8.4,2.82,0,1,4.3,72.7,16,7,20.0,26,59.1,4,13,,67.9,83.3,73.4,86.3,,56.0,0,0,27,14.3,132.0,3.8,1,3,0,0,2,1,3.7,206,9.4,0,248,69.8,81.9,83.6,61.4,55.6,18,18,10.8,2.71,0,0,0.0,55.6,10,2,0.0,18,40.9,0,6,,67.0,72.0,72.2,71.5,,,0,1,19,0.0,69.7,0.0,0,0,0,0,1,0,0.0,112,6.2,74.3,35,35,8.8,2.35,0,0,0.0,65.7,23,0,11.5,35,79.5,3,16,,68.7,82.2,74.4,81.3,,,0,1,36,,105.1,0.0,0,0,0,0,3,1,2.8,265,7.6,1,80.0,5,5,14.4,4.42,0,1,16.7,60.0,3,9,25.0,9,20.5,1,3,,65.4,70.5,70.1,76.6,,56.0,0,0,10,11.1,96.3,11.1,1,3,0,0,0,0,0.0,53,10.6
Behren Morton,144747,QB,TEXAS TECH,1,43,90.0,10,12,3.9,1.67,2,0,0.0,66.7,8,1,11.1,13,30.2,1,5,,66.0,71.5,71.0,71.1,,,0,0,13,100.0,121.9,7.7,1,0,0,0,2,0,0.0,71,5.9,0,315,69.8,82.0,81.6,59.6,82.1,28,30,10.8,2.66,1,2,6.3,73.3,22,6,4.3,30,69.8,1,14,,68.4,82.5,74.0,81.6,,,0,0,32,0.0,139.2,0.0,0,0,0,1,3,0,0.0,307,10.2,90.9,33,36,7.2,2.08,2,2,5.3,77.8,28,0,6.7,36,83.7,2,18,,68.9,88.1,74.6,87.1,,,0,0,38,,145.0,0.0,0,0,0,1,4,0,0.0,357,9.9,0,40.0,5,6,21.0,3.8,1,0,0.0,33.3,2,7,0.0,7,16.3,0,1,,64.6,52.9,69.1,52.9,,,0,0,7,14.3,84.0,14.3,1,0,0,0,1,0,0.0,21,3.5
Chandler Morris,122938,QB,N TEXAS,1,43,100.0,8,8,7.4,2.26,0,0,0.0,87.5,7,1,12.5,8,18.6,1,6,,65.1,79.6,70.1,81.0,55.9,,0,0,9,0.0,157.3,0.0,0,0,0,0,1,0,0.0,98,12.3,0,251,71.3,89.3,90.5,59.2,81.8,33,33,6.5,2.39,0,0,0.0,75.8,25,4,7.4,35,81.4,2,18,,68.7,87.0,74.4,89.3,,52.9,0,0,36,0.0,125.4,0.0,0,2,0,0,2,0,0.0,317,9.6,84.2,38,38,6.8,2.21,0,0,0.0,76.3,29,0,9.4,38,88.4,3,22,,68.9,90.2,74.8,90.1,55.9,,0,0,39,,133.1,0.0,0,0,0,0,3,0,0.0,375,9.9,0,100.0,3,3,5.7,3.56,0,0,0.0,100.0,3,5,0.0,5,11.6,0,2,,64.2,66.4,68.6,76.8,,52.9,0,0,6,0.0,118.8,0.0,0,2,0,0,0,0,0.0,40,13.3
Cam Fancher,145266,QB,FAU,1,43,33.3,6,7,11.0,3.35,0,0,0.0,28.6,2,9,0.0,12,27.9,0,3,,66.0,61.5,71.0,55.3,,67.0,1,1,13,22.2,39.6,16.7,2,3,0,0,1,1,7.7,17,2.4,0,165,71.6,57.1,55.1,59.9,64.7,17,18,7.5,3.34,0,0,0.0,55.6,10,11,9.1,31,72.1,1,8,,68.4,52.1,74.0,56.4,,52.5,1,1,32,45.5,48.1,16.1,5,8,0,0,0,1,3.1,99,5.5,70.6,17,17,8.2,2.74,0,0,0.0,64.7,11,0,8.3,23,53.5,1,10,,67.7,69.1,73.1,68.3,,62.7,0,1,25,,77.8,0.0,0,6,0,0,1,1,4.0,109,6.4,0,16.7,6,8,9.0,4.03,0,0,0.0,12.5,1,20,0.0,20,46.5,0,1,,67.1,37.9,72.4,39.1,,53.1,2,1,20,35.0,0.0,35.0,7,5,0,0,0,1,5.0,7,0.9
Brett Gabbert,97404,QB,MIAMI OH,1,42,60.0,5,6,14.2,2.23,0,0,0.0,50.0,3,4,0.0,6,14.3,0,3,,64.2,57.7,68.6,57.6,,,0,0,6,0.0,77.8,0.0,0,0,0,1,0,0,0.0,49,8.2,0,221,69.6,60.9,61.2,57.0,75.9,29,32,9.3,2.62,1,0,0.0,59.4,19,9,13.6,36,85.7,3,11,,68.7,61.2,74.4,62.1,,57.3,0,2,36,33.3,48.7,8.3,3,1,0,2,0,2,5.6,178,5.6,77.8,27,29,9.3,2.1,1,0,0.0,65.5,19,0,9.5,29,69.0,2,13,,68.1,70.5,73.6,69.9,,,0,1,29,,71.3,0.0,0,0,0,1,0,1,3.4,202,7.0,1,57.1,7,9,13.1,3.6,0,0,0.0,33.3,3,13,25.0,13,31.0,1,1,,66.0,41.8,71.0,43.6,,57.3,0,1,13,23.1,2.8,23.1,3,1,0,2,0,1,7.7,25,2.8
