player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Jaylen Raynor,172203,QB,ARK STATE,1,46,50.0,4,4,7.0,2.98,0,0,0.0,50.0,2,2,0.0,6,13.0,0,2,,64.9,50.4,69.5,57.0,,52.5,0,0,8,0.0,96.9,0.0,0,2,0,0,1,0,0.0,13,3.3,0,113,71.1,60.0,65.6,48.4,78.1,32,37,7.0,2.95,2,3,7.9,62.2,23,13,8.0,40,87.0,2,9,,69.1,64.8,74.9,67.3,,52.4,1,0,41,7.7,86.9,2.5,1,2,0,2,1,2,4.9,213,5.8,81.5,27,30,5.6,2.4,2,1,3.1,70.0,21,0,4.5,31,67.4,1,9,,68.5,64.4,74.1,65.6,,57.0,0,0,33,,104.3,0.0,0,1,0,1,2,0,0.0,156,5.2,0,55.6,9,11,11.3,4.09,0,2,16.7,36.4,4,15,20.0,15,32.6,1,2,,66.5,55.4,71.6,62.8,,49.7,1,0,16,6.7,58.9,6.7,1,3,0,1,0,2,12.5,70,6.4
Athan Kaliakmanis,144971,QB,RUTGERS,1,46,70.6,17,17,10.5,2.2,0,1,5.6,64.7,11,8,8.3,18,39.1,1,6,,67.0,74.5,72.2,73.9,,,0,1,19,12.5,62.9,5.6,1,0,0,0,0,0,0.0,128,7.5,0,278,71.1,87.3,82.4,74.9,60.9,23,23,13.2,2.75,0,4,16.7,56.5,13,9,7.1,28,60.9,1,9,,68.1,87.2,73.6,82.4,,72.6,0,0,29,22.2,85.8,7.1,2,3,0,0,0,0,0.0,202,8.8,63.0,27,27,12.2,2.41,0,3,10.7,55.6,15,0,11.8,29,63.0,2,11,,68.2,84.3,73.7,77.7,,77.4,0,0,30,,79.1,0.0,0,2,0,0,0,0,0.0,199,7.4,0,69.2,13,13,11.8,2.75,0,2,14.3,69.2,9,17,0.0,17,37.0,0,4,,66.8,78.0,72.0,80.2,,57.3,0,1,18,17.6,69.7,17.6,3,1,0,0,0,0,0.0,131,10.1
Katin Houser,158386,QB,E CAROLINA,1,45,54.5,11,12,8.4,2.06,1,2,14.3,41.7,5,8,16.7,16,35.6,1,3,,66.8,39.8,72.0,40.8,,57.8,0,1,18,25.0,27.8,12.5,2,1,0,0,0,3,16.7,74,6.2,0,156,44.9,60.8,62.2,56.3,75.0,28,29,12.0,2.48,0,1,3.3,65.5,19,3,9.5,29,64.4,2,10,,68.3,77.0,73.9,74.7,,64.0,0,1,31,0.0,72.8,0.0,0,0,0,1,0,1,3.2,212,7.3,75.0,32,33,10.2,2.15,0,1,2.9,66.7,22,0,8.3,34,75.6,2,12,,68.7,67.0,74.4,66.5,,,0,1,36,,75.3,0.0,0,0,0,1,0,3,8.3,240,7.3,0,42.9,7,8,14.6,2.89,1,2,22.2,25.0,2,11,33.3,11,24.4,1,1,,66.0,53.6,71.0,51.0,,62.4,0,1,13,18.2,11.5,18.2,2,1,0,0,0,1,7.7,46,5.8
Kevin Jennings,158272,QB,SMU,1,44,78.3,23,24,12.0,2.73,0,2,8.0,70.8,17,11,5.6,28,63.6,1,11,,68.1,86.4,73.6,83.8,,64.3,0,1,29,18.2,123.1,7.1,2,1,0,1,3,1,3.4,229,9.5,0,287,69.4,77.5,75.2,66.7,53.8,13,14,8.2,3.53,0,0,0.0,50.0,7,3,0.0,16,36.4,0,3,,66.5,54.7,71.6,52.7,,61.8,0,1,16,0.0,32.1,0.0,0,2,0,1,0,1,6.3,61,4.4,61.5,26,27,8.9,2.72,0,0,0.0,59.3,16,0,0.0,30,68.2,0,8,,68.3,58.9,73.9,53.9,,71.1,0,2,31,,43.8,0.0,0,2,0,1,0,2,6.5,150,5.6,0,90.0,10,11,15.1,3.65,0,2,18.2,72.7,8,14,11.1,14,31.8,1,6,,66.2,92.6,71.2,93.3,,57.0,0,0,14,14.3,154.4,14.3,2,1,0,1,3,0,0.0,140,12.7
Amari Odom,178686,QB,KENNESAW,1,44,69.2,13,14,5.5,2.85,0,1,7.1,64.3,9,6,0.0,17,38.6,0,7,,12.0,46.0,71.8,56.9,,42.7,0,0,17,16.7,81.5,5.9,1,2,0,1,0,2,11.8,87,6.2,0,200,19.8,65.1,71.3,53.7,85.0,20,20,8.2,2.87,0,1,4.8,80.0,16,6,5.9,27,61.4,1,13,,68.0,77.8,73.5,77.8,,63.5,0,0,28,16.7,129.4,3.7,1,6,0,0,1,0,0.0,221,11.1,82.1,28,28,7.5,2.52,0,2,6.9,82.1,23,0,0.0,32,72.7,0,16,,68.5,81.2,74.1,81.3,,62.2,0,0,33,,120.7,0.0,0,4,0,0,1,0,0.0,283,10.1,0,60.0,5,6,5.2,3.77,0,0,0.0,33.3,2,12,33.3,12,27.3,1,4,,8.3,32.5,70.7,39.1,,47.9,0,0,12,16.7,47.2,16.7,2,4,0,1,0,2,16.7,25,4.2
Keyone Jenkins,170403,QB,FIU,1,43,50.0,10,10,5.1,2.48,0,0,0.0,50.0,5,6,0.0,13,30.2,0,1,,66.2,47.3,71.2,49.4,,57.3,0,0,14,33.3,56.3,15.4,2,1,0,0,0,0,0.0,24,2.4,0,166,36.2,47.2,52.4,52.2,70.8,24,25,10.5,3.2,0,0,0.0,68.0,17,10,0.0,30,69.8,0,9,,27.7,51.2,73.7,55.9,,49.2,0,2,30,10.0,68.6,3.3,1,4,1,0,1,3,10.0,179,7.2,79.2,24,25,6.1,2.52,0,0,0.0,76.0,19,0,0.0,27,62.8,0,9,,67.9,69.3,73.4,72.0,,54.4,0,1,27,,92.6,0.0,0,2,1,0,1,1,3.7,183,7.3,2,30.0,10,10,15.5,3.76,0,0,0.0,30.0,3,16,0.0,16,37.2,0,1,,22.4,28.4,71.8,29.2,,49.8,0,1,17,18.8,0.0,18.8,3,3,0,0,0,2,11.8,20,2.0
Sawyer Robertson,146839,QB,BAYLOR,1,41,60.0,5,6,5.6,1.93,0,0,0.0,50.0,3,1,0.0,6,14.6,0,3,,64.2,75.9,68.6,75.4,,,1,0,6,0.0,109.0,0.0,0,0,0,0,1,0,0.0,37,6.2,0,118,69.3,60.5,59.7,,77.4,31,33,5.7,2.87,0,0,0.0,66.7,22,8,8.3,35,85.4,2,8,,68.9,55.1,74.6,55.0,,,0,1,38,25.0,92.7,5.7,2,0,0,2,2,1,2.6,218,6.6,80.6,31,32,5.6,2.16,0,0,0.0,71.9,23,0,8.0,32,78.0,2,11,,68.5,68.6,74.2,68.0,,,0,1,34,,111.5,0.0,0,0,0,1,3,1,2.9,240,7.5,0,40.0,5,7,6.0,4.77,0,0,0.0,28.6,2,9,0.0,9,22.0,0,0,,65.4,36.9,70.1,37.0,,,1,0,10,22.2,39.6,22.2,2,0,0,1,0,0,0.0,15,2.1
John Mateer,158516,QB,OKLAHOMA,1,41,72.7,11,13,8.9,2.93,0,1,7.7,61.5,8,9,0.0,15,36.6,0,5,,66.4,73.5,71.4,76.1,,57.3,1,0,15,11.1,81.3,6.7,1,1,0,1,0,0,0.0,87,6.7,0,261,43.2,75.5,81.8,53.3,79.2,24,24,7.9,2.51,0,1,3.7,70.8,17,8,10.5,26,63.4,2,7,,68.1,75.8,73.6,79.2,,52.8,0,0,29,0.0,106.4,0.0,0,2,0,0,1,0,0.0,181,7.5,87.0,23,23,7.3,2.19,0,1,4.0,82.6,19,0,5.0,24,58.5,1,9,,67.8,82.9,73.3,84.2,,57.3,0,0,26,,115.6,0.0,0,1,0,0,1,0,0.0,190,8.3,0,58.3,12,14,9.9,3.34,0,1,6.7,42.9,6,17,14.3,17,41.5,1,3,,66.8,63.5,72.0,68.5,,52.6,1,0,18,5.9,61.0,5.9,1,2,0,1,0,0,0.0,78,5.6
Jaron-Keawe Sagapolutele,198237,QB,CAL,1,41,60.0,5,6,18.2,3.77,0,1,16.7,16.7,1,4,66.7,6,14.6,2,1,,64.2,65.3,68.6,65.0,,,0,0,6,0.0,40.3,0.0,0,0,0,1,0,1,16.7,19,3.2,0,130,69.6,60.9,62.2,53.6,53.1,32,32,11.9,2.65,0,2,6.1,50.0,16,11,5.9,35,85.4,1,10,,68.7,59.7,74.4,60.8,,57.0,0,2,36,18.2,42.3,5.7,2,1,0,0,0,2,5.6,189,5.9,60.0,25,25,8.7,2.34,0,1,3.8,52.0,13,0,13.3,26,63.4,2,7,,67.9,56.1,73.4,57.5,,57.0,0,1,27,,49.3,0.0,0,1,0,0,0,1,3.7,123,4.9,0,41.7,12,13,21.3,3.65,0,2,15.4,30.8,4,15,20.0,15,36.6,1,4,,66.4,68.0,71.4,67.6,,,0,1,15,13.3,22.9,13.3,2,0,0,1,0,2,13.3,85,6.5
Ryan Browne,174949,QB,PURDUE,1,41,80.0,5,5,1.4,2.53,0,0,0.0,80.0,4,2,0.0,6,14.6,0,2,66.7,64.9,84.9,69.1,77.0,87.9,,0,0,6,50.0,98.3,16.7,1,0,0,0,0,0,0.0,38,7.6,0,273,34.0,75.3,74.9,56.2,76.9,26,30,9.7,2.79,0,2,6.5,56.7,17,11,15.0,35,85.4,3,12,,29.7,69.5,74.5,71.4,,56.2,1,1,37,18.2,76.0,5.7,2,3,1,2,1,2,5.4,212,7.1,80.8,26,28,7.9,2.47,0,1,3.4,64.3,18,0,14.3,28,68.3,3,10,66.7,68.3,81.2,73.7,77.5,87.9,,0,1,29,,70.5,0.0,0,0,1,1,0,1,3.4,200,7.1,0,60.0,5,7,10.8,3.37,0,1,14.3,42.9,3,13,0.0,13,31.7,0,4,,20.6,56.9,71.2,60.2,,56.2,1,0,14,23.1,107.1,23.1,3,3,0,1,1,1,7.1,50,7.1
CJ Bailey,183349,QB,NC STATE,1,41,78.6,14,14,7.8,2.31,0,0,0.0,78.6,11,4,0.0,14,34.1,0,6,,66.4,52.9,0.0,56.5,,,0,1,15,0.0,74.7,0.0,0,0,0,0,0,1,6.7,127,9.1,1,248,41.8,52.9,56.0,54.0,75.0,24,25,3.7,2.74,1,1,3.7,72.0,18,8,0.0,27,65.9,0,8,,68.2,55.7,73.7,56.8,,57.5,0,2,30,25.0,94.9,7.4,2,0,0,0,2,1,3.3,237,9.5,82.1,28,29,4.1,2.26,1,1,3.2,79.3,23,0,0.0,29,70.7,0,11,,68.3,71.2,73.9,70.7,,,0,0,31,,132.0,0.0,0,0,0,0,2,0,0.0,295,10.2,1,60.0,10,10,8.4,3.42,0,0,0.0,60.0,6,12,0.0,12,29.3,0,3,,66.2,29.2,0.0,32.2,,57.5,0,3,14,16.7,41.3,16.7,2,0,0,0,0,2,14.3,69,6.9
