player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Austin Kendall,40056,QB,LA TECH,1,42,64.3,14,15,13.6,2.69,0,2,12.5,53.3,8,10,11.1,16,38.1,1,8,,66.7,80.1,71.8,76.9,,64.1,0,0,17,0.0,129.4,0.0,0,1,0,1,2,1,5.9,156,10.4,0,208,70.6,74.1,71.5,66.9,72.7,22,24,6.8,2.32,0,0,0.0,66.7,16,10,0.0,26,61.9,0,9,,68.0,62.4,73.6,64.3,,56.3,1,1,29,10.0,101.9,3.8,1,1,0,1,2,1,3.4,195,8.1,72.7,22,22,8.0,2.09,0,0,0.0,72.7,16,0,0.0,22,52.4,0,9,,67.8,70.8,73.3,70.3,,,0,1,26,,107.8,0.0,0,0,0,0,2,1,3.8,178,8.1,0,64.3,14,17,11.6,2.87,0,2,11.8,47.1,8,20,11.1,20,47.6,1,8,,67.0,68.4,72.4,68.4,,60.5,1,0,20,5.0,122.9,5.0,1,2,0,2,2,1,5.0,173,10.2
Dylan Morris,100570,QB,WASHINGTON,1,42,66.7,12,14,8.4,2.66,1,0,0.0,50.0,7,6,12.5,16,38.1,1,7,,66.5,72.8,71.6,69.3,,64.2,0,1,16,16.7,48.8,6.3,1,1,0,1,0,0,0.0,117,8.4,0,340,69.2,78.7,76.6,66.7,87.0,23,25,14.0,2.62,0,3,12.0,64.0,16,8,20.0,26,61.9,4,11,,67.9,77.2,73.4,76.5,,62.1,0,1,27,0.0,120.0,0.0,0,1,0,2,3,1,3.7,250,10.0,77.8,27,28,12.0,2.14,1,3,10.7,60.7,17,0,19.0,28,66.7,4,11,,68.0,75.3,73.5,74.6,,,0,2,28,,85.4,0.0,0,0,0,0,2,1,3.6,260,9.3,0,87.5,8,11,12.3,3.63,0,0,0.0,54.5,6,14,14.3,14,33.3,1,7,,66.4,75.8,71.4,72.2,,66.7,0,0,15,7.1,118.4,7.1,1,2,0,3,1,0,0.0,107,9.7
Brady Olson,147415,QB,UMASS,1,42,16.7,6,6,6.8,1.95,0,0,0.0,16.7,1,0,0.0,6,14.3,0,1,,64.2,35.0,68.6,35.5,,,0,0,6,,39.6,0.0,0,0,0,0,0,0,0.0,18,3.0,0,216,69.8,75.1,73.5,58.9,75.9,29,33,8.8,2.58,0,2,6.1,63.6,21,6,4.5,36,85.7,1,12,66.7,68.9,86.9,74.6,84.6,82.5,62.0,0,1,36,16.7,96.0,2.8,1,2,0,4,2,0,0.0,264,8.0,69.7,33,35,8.2,2.19,0,2,5.7,62.9,22,0,4.3,36,85.7,1,12,66.7,68.9,80.3,74.6,79.2,82.5,57.3,0,1,36,,95.2,0.0,0,1,0,2,2,0,0.0,282,8.1,0,0.0,2,4,12.5,4.28,0,0,0.0,0.0,0,6,,6,14.3,0,1,,64.2,51.1,68.6,42.4,,64.3,0,0,6,16.7,39.6,16.7,1,1,0,2,0,0,0.0,0,0.0
Carter Bradley,77685,QB,TOLEDO,1,42,58.8,17,18,9.8,2.49,0,1,5.0,44.4,8,13,20.0,22,52.4,2,4,,67.6,60.3,73.0,57.6,,64.2,1,0,24,23.1,61.1,13.6,3,1,0,0,0,1,4.2,95,5.3,0,316,35.0,55.6,60.4,43.1,77.8,18,18,8.4,2.25,0,2,10.5,77.8,14,5,0.0,20,47.6,0,3,,67.1,62.2,72.5,63.5,,57.8,0,0,21,20.0,103.5,5.0,1,1,0,0,0,1,4.8,159,8.8,70.8,24,24,9.1,2.05,0,1,4.2,66.7,16,0,5.9,24,57.1,1,3,,67.6,57.2,73.0,57.0,,,0,0,24,,84.9,0.0,0,0,0,0,0,1,4.2,157,6.5,0,63.6,11,12,9.0,2.8,0,2,13.3,50.0,6,18,14.3,18,42.9,1,4,,67.1,65.8,72.5,64.4,,62.5,1,0,21,22.2,77.4,22.2,4,2,0,0,0,1,4.8,97,8.1
Michael Penix Jr.,82134,QB,INDIANA,1,42,54.5,11,14,19.4,2.77,0,3,20.0,28.6,4,9,33.3,15,35.7,2,2,,66.5,85.2,71.6,84.4,,,1,0,16,11.1,47.0,6.7,1,0,0,2,0,0,0.0,67,4.8,0,190,70.1,64.9,63.9,60.7,56.0,25,26,10.7,3.08,0,1,3.7,50.0,13,14,7.1,27,64.3,1,9,,68.0,47.6,73.5,48.9,,57.0,1,3,28,0.0,55.0,0.0,0,1,0,0,2,3,10.7,157,6.0,78.9,19,19,10.0,2.33,0,1,4.8,68.4,13,0,13.3,19,45.2,2,7,,67.2,70.0,72.5,69.5,,,0,0,21,,105.6,0.0,0,0,0,0,1,0,0.0,132,6.9,0,29.4,17,21,17.1,3.5,0,3,14.3,19.0,4,23,20.0,23,54.8,1,4,,67.5,55.7,72.8,57.2,,57.0,2,3,23,4.3,21.6,4.3,1,1,0,2,1,3,13.0,92,4.4
Bo Nix,97790,QB,AUBURN,1,41,68.8,16,17,9.6,2.25,0,0,0.0,64.7,11,6,0.0,18,43.9,0,8,,66.8,60.4,72.0,56.6,,64.9,0,0,18,0.0,77.6,0.0,0,1,0,1,0,0,0.0,88,5.2,0,115,71.2,60.7,57.4,65.6,60.0,20,22,14.2,2.38,0,2,8.7,45.5,10,4,16.7,23,56.1,2,5,,67.6,57.6,73.1,58.8,60.0,57.8,0,0,24,0.0,58.3,0.0,0,1,2,0,0,1,4.2,97,4.4,72.4,29,31,8.9,2.04,0,2,6.3,61.3,19,0,9.5,31,75.6,2,10,,68.4,61.3,74.0,61.0,,,0,0,32,,74.5,0.0,0,0,2,0,0,1,3.1,159,5.1,0,28.6,7,8,25.4,3.21,0,0,0.0,25.0,2,10,0.0,10,24.4,0,3,,65.4,53.9,70.4,50.4,60.0,63.5,0,0,10,0.0,40.6,0.0,0,2,0,1,0,0,0.0,26,3.3
Jack Plummer,83543,QB,PURDUE,1,41,83.3,12,12,6.5,2.73,0,1,8.3,83.3,10,7,0.0,14,34.1,0,7,,66.2,80.9,71.4,78.4,60.0,64.0,0,0,14,14.3,104.9,7.1,1,1,0,0,0,0,0.0,110,9.2,0,273,69.1,59.7,58.8,61.4,82.6,23,25,3.3,2.47,0,0,0.0,64.0,16,9,15.8,27,65.9,3,5,,68.0,45.3,73.5,46.6,,57.0,1,0,28,11.1,81.6,3.7,1,1,0,1,1,0,0.0,77,3.1,92.0,25,25,2.6,1.73,0,1,3.8,84.0,21,0,8.7,25,61.0,2,9,,67.8,66.8,73.3,66.3,,,0,0,26,,102.8,0.0,0,0,0,0,1,0,0.0,137,5.5,0,60.0,10,12,8.8,3.86,0,0,0.0,41.7,5,16,16.7,16,39.0,1,3,,66.5,49.4,71.8,47.3,60.0,61.4,1,0,16,12.5,54.2,12.5,2,2,0,1,0,0,0.0,50,4.2
Frank Harris,60586,QB,UTSA,1,41,53.3,15,16,11.5,2.25,0,0,0.0,43.8,7,6,12.5,17,41.5,1,4,,67.1,40.4,72.4,40.7,,,0,2,20,16.7,14.8,5.9,1,0,0,1,0,2,10.0,61,3.8,0,331,72.6,58.4,54.5,66.6,81.0,21,23,9.0,2.61,0,1,4.2,73.9,17,10,0.0,24,58.5,0,10,,67.7,68.0,73.3,68.6,54.3,,0,0,25,10.0,129.3,4.2,1,0,0,2,2,0,0.0,202,8.8,76.0,25,25,9.6,1.93,0,1,3.6,72.0,18,0,5.3,25,61.0,1,10,,68.0,66.3,73.6,66.8,54.3,,0,0,28,,122.8,0.0,0,0,0,0,2,0,0.0,204,8.2,0,54.5,11,14,11.0,3.3,0,0,0.0,42.9,6,16,0.0,16,39.0,0,4,,66.7,37.5,71.8,37.7,,,0,2,17,12.5,15.8,12.5,2,0,0,3,0,2,11.8,59,4.2
Desmond Ridder,55086,QB,CINCINNATI,1,40,68.4,19,19,12.7,2.52,0,1,5.0,63.2,12,6,7.7,22,55.0,1,7,,67.4,80.0,72.8,75.2,,70.8,0,1,23,16.7,80.6,4.5,1,2,0,0,1,0,0.0,138,7.3,0,138,72.5,84.6,78.2,76.1,75.0,16,17,9.5,2.29,0,1,5.3,47.1,8,4,33.3,18,45.0,4,2,,67.1,75.4,72.4,74.8,,,0,0,20,25.0,58.5,5.6,1,0,0,1,0,0,0.0,70,4.1,76.7,30,30,10.7,1.95,0,1,3.2,60.0,18,0,21.7,30,75.0,5,6,,68.3,80.2,73.9,79.3,,,0,0,31,,85.6,0.0,0,0,0,0,1,0,0.0,161,5.4,0,40.0,5,6,14.6,3.8,0,1,12.5,33.3,2,10,0.0,10,25.0,0,3,,65.6,74.1,70.7,66.1,,70.8,0,1,12,20.0,22.9,20.0,2,2,0,1,0,0,0.0,47,7.8
Grant Wells,97784,QB,MARSHALL,1,40,61.9,21,21,13.2,2.39,0,4,18.2,61.9,13,3,0.0,22,55.0,0,8,,67.5,83.5,73.0,82.5,,,0,0,23,33.3,120.3,4.5,1,0,0,0,1,1,4.3,256,12.2,0,214,70.0,66.8,64.5,64.0,66.7,18,18,13.3,2.91,0,1,5.6,61.1,11,4,8.3,18,45.0,1,5,,66.8,40.3,72.0,40.5,,,0,2,18,0.0,53.5,0.0,0,0,0,0,0,3,16.7,173,9.6,69.7,33,33,12.6,2.39,0,4,11.8,66.7,22,0,4.3,33,82.5,1,11,,68.5,73.4,74.2,72.8,,,0,1,34,,101.3,0.0,0,0,0,0,1,3,8.8,366,11.1,0,33.3,6,6,17.0,3.71,0,1,16.7,33.3,2,7,0.0,7,17.5,0,2,,64.6,38.1,69.5,38.1,,,0,1,7,14.3,34.0,14.3,1,0,0,0,0,1,14.3,63,10.5
Kenny Pickett,60515,QB,PITTSBURGH,1,40,71.4,14,15,18.1,3.51,0,2,12.5,60.0,9,10,10.0,18,45.0,1,9,,67.0,82.5,72.2,82.7,,61.0,0,0,19,10.0,143.8,5.6,1,2,0,1,4,1,5.3,195,13.0,0,268,35.6,77.7,82.8,53.4,93.3,15,16,10.0,3.54,0,2,10.0,87.5,14,7,0.0,22,55.0,0,9,,26.3,69.7,73.3,75.2,,53.2,0,1,26,14.3,128.9,4.5,1,5,0,1,2,2,7.7,187,11.7,95.0,20,20,9.8,3.02,0,2,8.3,95.0,19,0,0.0,23,57.5,0,12,,67.9,84.1,73.4,82.4,,65.7,0,1,27,,137.5,0.0,0,3,0,0,4,1,3.7,304,15.2,0,55.6,9,11,23.1,4.21,0,2,16.7,36.4,4,17,20.0,17,42.5,1,6,,22.9,64.3,72.0,73.8,,48.2,0,0,18,11.8,101.5,11.8,2,4,0,2,2,2,11.1,78,7.1
Sam Hartman,77618,QB,WAKE,1,40,71.4,7,7,6.9,2.86,0,0,0.0,71.4,5,3,0.0,9,22.5,0,2,,65.6,59.0,70.4,65.3,,51.9,0,0,11,0.0,86.6,0.0,0,2,0,0,0,0,0.0,42,6.0,0,339,70.5,78.6,79.6,61.7,81.0,21,24,11.0,3.4,0,1,4.0,70.8,17,12,0.0,31,77.5,0,11,,68.5,80.0,74.1,82.0,,59.4,1,1,33,25.0,109.2,9.7,3,4,0,2,2,0,0.0,217,9.0,77.3,22,22,10.3,2.95,0,1,4.2,77.3,17,0,0.0,25,62.5,0,9,,67.9,67.6,73.4,72.9,,49.2,0,0,27,,120.5,0.0,0,3,0,0,1,0,0.0,205,9.3,0,83.3,6,9,8.7,3.82,0,0,0.0,55.6,5,15,0.0,15,37.5,0,4,,66.7,80.4,71.8,81.9,,62.4,1,1,17,20.0,70.8,20.0,3,3,0,2,1,0,0.0,54,6.0
Ken Seals,124359,QB,VANDERBILT,1,40,66.7,12,12,5.8,2.05,0,0,0.0,41.7,5,4,37.5,12,30.0,3,4,,65.8,60.8,70.7,60.6,,,0,0,12,0.0,78.1,0.0,0,0,0,0,1,0,0.0,39,3.3,0,333,70.8,62.9,56.2,72.3,50.0,22,25,8.3,2.6,0,0,0.0,44.0,11,8,0.0,28,70.0,0,6,,68.1,59.8,73.6,54.6,,71.1,1,1,29,12.5,35.6,3.6,1,2,0,2,0,1,3.4,81,3.2,63.0,27,27,5.8,2.15,0,0,0.0,51.9,14,0,17.6,28,70.0,3,7,,68.1,76.5,73.6,73.9,,64.3,0,0,29,,61.2,0.0,0,1,0,0,0,0,0.0,103,3.8,0,28.6,7,10,13.9,3.09,0,0,0.0,20.0,2,12,0.0,12,30.0,0,3,,65.8,31.1,70.7,28.8,,64.3,1,1,12,8.3,33.3,8.3,1,1,0,2,1,1,8.3,17,1.7
Payton Thorne,101629,QB,MICH STATE,1,39,66.7,18,20,7.7,2.31,1,1,5.0,55.0,11,5,8.3,24,61.5,1,7,,67.6,67.3,73.0,64.3,,64.2,0,0,24,40.0,118.3,8.3,2,1,0,1,3,0,0.0,148,7.4,0,223,69.9,70.1,66.7,67.0,90.9,11,12,3.5,2.43,0,0,0.0,66.7,8,5,20.0,15,38.5,2,5,,66.5,68.0,71.6,67.1,,61.8,0,0,16,20.0,123.6,6.7,1,2,0,1,1,0,0.0,110,9.2,75.0,24,27,6.4,2.14,1,1,3.7,55.6,15,0,16.7,29,74.4,3,9,,68.1,71.9,73.6,69.3,,64.2,0,0,29,,119.1,0.0,0,1,0,2,3,0,0.0,218,8.1,0,80.0,5,5,4.8,2.99,0,0,0.0,80.0,4,10,0.0,10,25.6,0,3,,65.6,58.7,70.4,56.3,,61.8,0,0,11,30.0,139.6,30.0,3,2,0,0,1,0,0.0,40,8.0
Tyler Shough,83537,QB,TEXAS TECH,1,38,80.0,10,11,11.2,2.15,0,1,8.3,72.7,8,1,0.0,11,28.9,0,7,,65.8,85.9,70.7,85.1,,,0,0,12,0.0,145.1,0.0,0,0,1,0,2,0,0.0,113,10.3,0,315,69.5,81.2,81.5,58.3,78.3,23,25,12.1,2.76,0,1,3.8,72.0,18,3,0.0,27,71.1,0,10,,68.0,71.8,73.5,73.6,,56.3,0,0,28,33.3,134.4,3.7,1,1,0,2,2,1,3.6,274,11.0,80.6,31,33,11.9,2.55,0,2,5.9,75.8,25,0,0.0,34,89.5,0,16,,68.6,83.9,74.3,85.0,,56.3,0,0,35,,151.8,0.0,0,1,1,1,4,1,2.9,372,11.3,0,50.0,2,3,10.5,2.85,0,0,0.0,33.3,1,4,0.0,4,10.5,0,1,,63.8,53.4,68.1,53.3,,,0,0,5,25.0,50.7,25.0,1,0,0,1,0,0,0.0,15,5.0
Will Levis,83542,QB,KENTUCKY,1,38,75.0,12,13,10.5,2.5,0,0,0.0,53.8,7,5,22.2,14,36.8,2,3,,20.6,42.5,71.2,42.7,,,1,0,14,20.0,65.5,7.1,1,0,0,0,0,1,7.1,58,4.5,0,202,32.5,56.1,52.5,67.4,77.3,22,22,13.1,2.79,0,2,8.7,72.7,16,5,5.9,24,63.2,1,11,,67.6,64.8,73.1,61.4,,67.0,0,2,25,0.0,92.2,0.0,0,2,0,0,2,3,12.0,196,8.9,74.1,27,27,13.5,2.64,0,2,7.1,66.7,18,0,10.0,28,73.7,2,10,,68.1,65.3,73.6,63.4,,63.1,0,1,29,,100.5,0.0,0,1,0,0,2,1,3.4,218,8.1,0,85.7,7,8,7.3,2.82,0,0,0.0,62.5,5,10,16.7,10,26.3,1,4,,16.7,33.7,70.1,29.8,,61.7,1,1,10,10.0,33.3,10.0,1,1,0,0,0,3,30.0,36,4.5
Kaleb Eleby,77686,QB,W MICHIGAN,1,38,73.3,15,15,10.9,2.24,0,2,13.3,73.3,11,5,0.0,17,44.7,0,8,,66.7,83.1,71.8,82.3,,,0,0,17,40.0,135.1,11.8,2,0,0,0,1,0,0.0,179,11.9,0,347,70.5,78.9,81.8,53.1,70.6,17,17,8.6,2.27,0,0,0.0,64.7,11,7,8.3,21,55.3,1,9,,67.8,71.9,73.3,74.7,,53.6,0,0,26,14.3,133.7,4.8,1,2,0,0,2,0,0.0,157,9.2,76.0,25,25,7.4,1.91,0,2,7.1,72.0,18,0,5.3,26,68.4,1,13,,68.1,86.3,73.6,85.3,,,0,0,29,,147.8,0.0,0,0,0,0,3,0,0.0,277,11.1,0,57.1,7,7,17.9,2.99,0,0,0.0,57.1,4,12,0.0,12,31.6,0,4,,66.2,60.4,71.2,64.8,,53.6,0,0,14,25.0,84.8,25.0,3,2,0,0,0,0,0.0,59,8.4
Spencer Rattler,97408,QB,OKLAHOMA,1,38,85.7,14,14,4.9,2.9,0,0,0.0,85.7,12,5,0.0,15,39.5,0,6,,66.4,87.3,71.4,84.2,,64.0,0,0,15,0.0,119.9,0.0,0,1,0,0,1,0,0.0,99,7.1,0,261,70.3,69.6,71.4,60.9,68.4,19,20,9.6,3.05,0,0,0.0,60.0,12,5,7.7,23,60.5,1,6,,67.6,54.2,73.0,58.3,,51.1,0,0,24,0.0,76.0,0.0,0,3,0,1,0,2,8.3,115,5.8,76.9,26,26,5.7,2.69,0,0,0.0,73.1,19,0,5.0,28,73.7,1,8,,68.1,68.0,73.6,70.8,,53.1,0,0,29,,100.5,0.0,0,2,0,0,1,1,3.4,154,5.9,2,71.4,7,8,14.7,3.84,0,0,0.0,62.5,5,10,0.0,10,26.3,0,4,,65.4,68.2,70.1,66.8,,62.4,0,0,10,0.0,85.4,0.0,0,2,0,1,0,1,10.0,60,7.5
Bryce Young,123943,QB,ALABAMA,1,38,57.1,14,14,4.4,2.07,0,0,0.0,57.1,8,5,0.0,14,36.8,0,5,,66.5,46.1,71.6,46.2,,,0,0,16,0.0,76.5,0.0,0,0,0,0,0,1,6.3,90,6.4,0,103,34.7,60.9,65.9,48.0,84.2,19,22,7.9,2.8,0,2,8.3,63.6,14,10,12.5,24,63.2,2,7,,67.8,81.6,73.3,79.3,,63.2,0,0,26,10.0,123.1,4.2,1,1,0,3,3,0,0.0,150,6.8,73.9,23,23,6.2,2.13,0,1,3.7,65.2,15,0,11.8,23,60.5,2,6,,67.9,66.5,73.4,66.0,,,0,0,27,,96.5,0.0,0,0,0,0,1,0,0.0,141,6.1,2,70.0,10,13,6.8,3.15,0,1,7.7,53.8,7,15,0.0,15,39.5,0,6,,66.4,66.1,71.4,62.8,,63.2,0,0,15,6.7,118.3,6.7,1,1,0,3,2,1,6.7,99,7.6
Cameron Rising,77663,QB,UTAH,1,37,65.0,20,21,7.0,2.39,0,1,4.3,61.9,13,8,0.0,22,59.5,0,7,,67.6,55.1,73.0,56.6,,57.0,1,0,24,0.0,106.1,0.0,0,1,0,0,2,0,0.0,104,5.0,0,328,69.0,56.8,56.1,60.0,70.0,10,11,7.8,3.3,0,0,0.0,54.5,6,7,14.3,15,40.5,1,5,,66.5,60.1,71.6,57.0,,63.2,1,0,16,0.0,96.4,0.0,0,4,0,0,1,0,0.0,49,4.5,77.3,22,22,5.8,2.06,0,1,4.2,72.7,16,0,5.9,22,59.5,1,9,,67.6,55.3,73.0,55.2,,,0,0,24,,119.5,0.0,0,0,0,0,2,0,0.0,140,6.4,0,37.5,8,10,11.4,3.79,0,0,0.0,30.0,3,15,0.0,15,40.5,0,3,,66.5,59.9,71.6,59.5,,60.0,2,0,16,0.0,72.9,0.0,0,5,0,0,1,0,0.0,13,1.3
Matt Corral,83517,QB,OLE MISS,1,37,83.3,6,6,2.3,2.79,0,0,0.0,83.3,5,5,0.0,8,21.6,0,1,,65.6,62.0,70.4,57.1,,64.3,0,0,11,20.0,105.6,12.5,1,1,0,0,0,0,0.0,56,9.3,0,226,72.5,83.3,75.3,77.0,88.0,25,27,6.4,2.48,0,2,6.9,70.4,19,7,13.6,29,78.4,3,15,,68.3,82.6,73.9,80.5,,63.2,0,0,31,0.0,141.6,0.0,0,1,0,2,3,0,0.0,284,10.5,91.7,24,24,6.0,2.19,0,2,7.1,79.2,19,0,13.6,25,67.6,3,13,,68.1,86.4,73.6,84.2,,63.2,0,0,29,,152.1,0.0,0,1,0,0,3,0,0.0,264,11.0,1,71.4,7,9,4.4,3.29,0,0,0.0,55.6,5,12,0.0,12,32.4,0,3,,66.0,55.3,71.0,50.2,,64.3,0,0,13,8.3,83.6,8.3,1,1,0,2,0,0,0.0,76,8.4
Rhett Rodriguez,60332,QB,LA MONROE,1,37,58.8,17,18,10.4,2.06,0,0,0.0,50.0,9,12,10.0,21,56.8,1,5,,67.5,54.4,72.8,56.4,,56.3,0,0,23,8.3,70.6,4.8,1,1,0,1,0,1,4.3,116,6.4,1,209,69.9,41.5,44.8,48.2,63.6,11,13,5.1,2.11,0,0,0.0,53.8,7,5,0.0,16,43.2,0,2,,66.7,31.5,71.8,33.8,,53.1,0,0,17,20.0,59.5,6.3,1,2,2,0,0,1,5.9,34,2.6,70.6,17,19,7.4,1.72,0,0,0.0,63.2,12,0,0.0,20,54.1,0,5,,67.2,54.8,72.5,54.6,,,0,0,21,,77.1,0.0,0,0,2,0,0,1,4.8,102,5.4,1,45.5,11,12,9.7,2.51,0,0,0.0,33.3,4,17,20.0,17,45.9,1,2,,67.0,35.0,72.2,39.5,,49.1,0,0,19,11.8,46.5,11.8,2,3,0,1,0,1,5.3,48,4.0
Ty Keyes,145417,QB,SO MISS,1,37,60.7,28,28,9.3,2.98,0,0,0.0,57.1,16,18,5.9,37,100.0,1,6,,32.5,30.1,74.9,29.8,,61.0,0,2,42,44.4,43.3,21.6,8,1,0,0,0,4,9.5,157,5.6,0,296,42.4,36.5,29.8,63.5,,0,0,,,0,0,,,0,0,,0,0.0,0,0,,,,,,,,0,0,0,,0.0,,0,0,0,0,0,0,,0,,63.2,19,19,8.7,2.28,0,0,0.0,57.9,11,0,8.3,19,51.4,1,3,,67.1,38.5,72.4,38.7,,,0,2,20,,33.3,0.0,0,0,0,0,0,2,10.0,103,5.4,1,55.6,9,9,10.4,3.72,0,0,0.0,55.6,5,18,0.0,18,48.6,0,3,,24.8,32.9,72.7,30.7,,61.0,0,0,22,44.4,73.4,44.4,8,1,0,0,0,2,9.1,54,6.0
Chase Garbers,60356,QB,CAL,1,37,61.5,13,13,12.7,2.85,0,1,7.1,61.5,8,5,0.0,15,40.5,0,8,,66.5,64.5,71.6,58.2,,70.0,0,1,16,0.0,104.5,0.0,0,2,0,0,2,1,6.3,136,10.5,0,130,70.2,77.7,71.6,75.1,76.2,21,21,11.2,2.95,0,1,4.8,66.7,14,2,12.5,22,59.5,2,8,,67.4,81.1,72.7,78.4,,64.2,0,0,22,0.0,87.8,0.0,0,1,0,0,0,0,0.0,152,7.2,70.0,30,30,9.9,2.57,0,1,3.2,63.3,19,0,9.5,30,81.1,2,10,,68.3,64.3,73.9,63.9,,,0,1,31,,79.4,0.0,0,0,0,0,1,1,3.2,197,6.6,0,75.0,4,4,25.5,4.39,0,1,25.0,75.0,3,7,0.0,7,18.9,0,6,,64.6,91.9,69.1,88.7,,74.0,0,0,7,0.0,156.3,0.0,0,3,0,0,1,0,0.0,91,22.8
Max Johnson,124099,QB,LSU,1,36,90.9,11,13,12.9,2.44,0,1,7.7,69.2,9,5,10.0,13,36.1,1,7,,66.0,89.2,71.0,88.2,,,0,1,13,0.0,108.7,0.0,0,0,0,2,2,0,0.0,129,9.9,0,211,69.3,86.8,86.4,65.5,90.0,20,22,9.7,2.63,0,1,4.3,77.3,17,7,5.6,23,63.9,1,11,,67.6,79.6,73.0,76.7,,64.1,0,0,24,0.0,152.1,0.0,0,1,0,2,3,1,4.2,243,11.0,91.7,24,24,9.0,1.97,0,1,4.0,87.5,21,0,4.5,24,66.7,1,15,,67.7,90.5,73.1,90.2,,,0,1,25,,136.5,0.0,0,0,0,0,5,0,0.0,274,11.4,1,85.7,7,11,16.9,3.74,0,1,9.1,45.5,5,12,16.7,12,33.3,1,3,,65.8,70.3,70.7,66.2,,64.1,0,0,12,0.0,77.1,0.0,0,1,0,4,0,1,8.3,98,8.9
