player,player_id,position,team_name,player_game_count,base_dropbacks,blitz_accuracy_percent,blitz_aimed_passes,blitz_attempts,blitz_avg_depth_of_target,blitz_avg_time_to_throw,blitz_bats,blitz_big_time_throws,blitz_btt_rate,blitz_completion_percent,blitz_completions,blitz_def_gen_pressures,blitz_drop_rate,blitz_dropbacks,blitz_dropbacks_percent,blitz_drops,blitz_first_downs,blitz_grades_coverage_defense,blitz_grades_defense,blitz_grades_defense_penalty,blitz_grades_hands_drop,blitz_grades_hands_fumble,blitz_grades_offense,blitz_grades_offense_penalty,blitz_grades_pass,blitz_grades_pass_route,blitz_grades_run,blitz_hit_as_threw,blitz_interceptions,blitz_passing_snaps,blitz_pressure_to_sack_rate,blitz_qb_rating,blitz_sack_percent,blitz_sacks,blitz_scrambles,blitz_spikes,blitz_thrown_aways,blitz_touchdowns,blitz_turnover_worthy_plays,blitz_twp_rate,blitz_yards,blitz_ypa,declined_penalties,franchise_id,grades_hands_fumble,grades_offense,grades_pass,grades_run,no_blitz_accuracy_percent,no_blitz_aimed_passes,no_blitz_attempts,no_blitz_avg_depth_of_target,no_blitz_avg_time_to_throw,no_blitz_bats,no_blitz_big_time_throws,no_blitz_btt_rate,no_blitz_completion_percent,no_blitz_completions,no_blitz_def_gen_pressures,no_blitz_drop_rate,no_blitz_dropbacks,no_blitz_dropbacks_percent,no_blitz_drops,no_blitz_first_downs,no_blitz_grades_coverage_defense,no_blitz_grades_defense,no_blitz_grades_defense_penalty,no_blitz_grades_hands_drop,no_blitz_grades_hands_fumble,no_blitz_grades_offense,no_blitz_grades_offense_penalty,no_blitz_grades_pass,no_blitz_grades_pass_route,no_blitz_grades_run,no_blitz_hit_as_threw,no_blitz_interceptions,no_blitz_passing_snaps,no_blitz_pressure_to_sack_rate,no_blitz_qb_rating,no_blitz_sack_percent,no_blitz_sacks,no_blitz_scrambles,no_blitz_spikes,no_blitz_thrown_aways,no_blitz_touchdowns,no_blitz_turnover_worthy_plays,no_blitz_twp_rate,no_blitz_yards,no_blitz_ypa,no_pressure_accuracy_percent,no_pressure_aimed_passes,no_pressure_attempts,no_pressure_avg_depth_of_target,no_pressure_avg_time_to_throw,no_pressure_bats,no_pressure_big_time_throws,no_pressure_btt_rate,no_pressure_completion_percent,no_pressure_completions,no_pressure_def_gen_pressures,no_pressure_drop_rate,no_pressure_dropbacks,no_pressure_dropbacks_percent,no_pressure_drops,no_pressure_first_downs,no_pressure_grades_coverage_defense,no_pressure_grades_defense,no_pressure_grades_defense_penalty,no_pressure_grades_hands_drop,no_pressure_grades_hands_fumble,no_pressure_grades_offense,no_pressure_grades_offense_penalty,no_pressure_grades_pass,no_pressure_grades_pass_route,no_pressure_grades_run,no_pressure_hit_as_threw,no_pressure_interceptions,no_pressure_passing_snaps,no_pressure_pressure_to_sack_rate,no_pressure_qb_rating,no_pressure_sack_percent,no_pressure_sacks,no_pressure_scrambles,no_pressure_spikes,no_pressure_thrown_aways,no_pressure_touchdowns,no_pressure_turnover_worthy_plays,no_pressure_twp_rate,no_pressure_yards,no_pressure_ypa,penalties,pressure_accuracy_percent,pressure_aimed_passes,pressure_attempts,pressure_avg_depth_of_target,pressure_avg_time_to_throw,pressure_bats,pressure_big_time_throws,pressure_btt_rate,pressure_completion_percent,pressure_completions,pressure_def_gen_pressures,pressure_drop_rate,pressure_dropbacks,pressure_dropbacks_percent,pressure_drops,pressure_first_downs,pressure_grades_coverage_defense,pressure_grades_defense,pressure_grades_defense_penalty,pressure_grades_hands_drop,pressure_grades_hands_fumble,pressure_grades_offense,pressure_grades_offense_penalty,pressure_grades_pass,pressure_grades_pass_route,pressure_grades_run,pressure_hit_as_threw,pressure_interceptions,pressure_passing_snaps,pressure_pressure_to_sack_rate,pressure_qb_rating,pressure_sack_percent,pressure_sacks,pressure_scrambles,pressure_spikes,pressure_thrown_aways,pressure_touchdowns,pressure_turnover_worthy_plays,pressure_twp_rate,pressure_yards,pressure_ypa
Luke Altmyer,146802,QB,ILLINOIS,2,62,75.0,16,16,8.2,2.57,0,0,0.0,75.0,12,11,0.0,21,33.9,0,8,,,,,67.7,42.8,73.1,44.6,,56.7,0,0,25,36.4,100.0,19.0,4,1,0,0,0,0,0.0,136,8.5,0,187,71.6,72.7,74.2,58.1,82.9,35,37,9.5,2.67,0,2,4.9,73.0,27,12,6.9,41,66.1,2,20,,,,,69.4,89.6,7.5,90.3,,60.6,0,0,45,16.7,144.9,4.9,2,2,0,2,6,0,0.0,377,10.2,86.1,36,36,8.7,2.4,0,2,4.9,80.6,29,0,6.5,39,62.9,2,20,,,,,69.3,79.0,75.1,80.3,,56.4,0,0,44,,148.0,0.0,0,3,0,0,6,0,0.0,361,10.0,1,66.7,15,17,9.9,3.04,0,0,0.0,58.8,10,23,0.0,23,37.1,0,8,,,,,67.8,56.4,0.0,58.9,,,0,0,26,26.1,88.4,26.1,6,0,0,2,0,0,0.0,152,8.9
MJ Morris,157404,QB,COAST CAR,2,62,60.0,15,17,8.7,2.68,1,2,11.1,41.2,7,7,22.2,20,32.3,2,4,,,,,67.1,47.5,72.5,48.5,,57.8,0,1,21,28.6,29.0,10.0,2,1,0,1,0,3,14.3,70,4.1,0,141,72.3,48.9,47.4,58.5,69.2,39,41,7.9,2.16,1,0,0.0,63.4,26,6,3.7,42,67.7,1,12,,,,,69.3,48.5,75.2,49.9,,56.3,0,3,44,0.0,44.3,0.0,0,1,0,1,0,3,6.8,195,4.8,69.6,46,49,6.7,1.97,2,2,3.9,61.2,30,0,6.3,49,79.0,2,14,,,,,69.7,53.3,75.7,53.1,,,0,3,51,,48.0,0.0,0,0,0,1,0,4,7.8,240,4.9,0,50.0,8,9,16.5,3.66,0,0,0.0,33.3,3,13,25.0,13,21.0,1,2,,,,,66.0,35.5,71.2,39.0,,52.3,0,1,14,15.4,2.8,15.4,2,2,0,1,0,2,14.3,25,2.8
Robby Ashford,131702,QB,WAKE,2,62,73.3,15,16,11.0,3.59,0,2,10.5,68.8,11,6,0.0,20,32.3,0,7,,,,,67.5,79.1,72.8,76.2,,64.3,0,0,23,50.0,132.3,15.0,3,1,0,1,1,0,0.0,207,12.9,0,339,54.6,68.5,70.3,61.0,78.8,33,34,6.2,2.67,0,0,0.0,64.7,22,6,15.4,42,67.7,4,13,,,,,69.4,64.9,75.3,63.5,,63.0,0,1,45,16.7,72.9,2.4,1,6,0,1,0,2,4.4,238,7.0,79.5,44,44,7.5,2.39,0,2,4.0,70.5,31,0,11.4,50,80.6,4,18,,,,,70.0,81.4,76.1,76.9,,74.0,0,1,56,,97.7,0.0,0,5,0,0,1,2,3.6,410,9.3,1,50.0,4,6,10.3,5.37,0,0,0.0,33.3,2,12,0.0,12,19.4,0,2,,,,,65.8,36.5,70.7,41.8,,51.1,0,0,12,33.3,54.2,33.3,4,2,0,2,0,0,0.0,35,5.8
Keyone Jenkins,170403,QB,FIU,2,62,75.0,12,13,5.6,2.15,0,1,7.7,61.5,8,4,11.1,13,21.0,1,5,,,,,66.2,74.3,71.2,73.7,,,0,0,14,0.0,90.9,0.0,0,0,0,1,0,0,0.0,117,9.0,0,166,46.9,48.0,45.2,64.5,66.7,39,44,9.4,3.03,2,0,0.0,56.8,25,21,3.8,49,79.0,1,13,,,,,37.6,40.0,75.7,36.4,,70.8,0,1,51,14.3,58.6,6.1,3,2,0,3,0,6,11.8,197,4.5,63.9,36,37,9.7,2.33,0,1,2.7,62.2,23,0,0.0,37,59.7,0,12,,,,,29.7,57.4,74.5,57.2,,,0,0,37,,79.6,0.0,0,0,0,1,0,2,5.4,228,6.2,1,80.0,15,20,5.5,3.61,2,0,0.0,50.0,10,25,16.7,25,40.3,2,6,,,,,68.0,40.3,73.5,33.6,,70.8,0,1,28,12.0,40.8,12.0,3,2,0,3,0,4,14.3,86,4.3
Jayden Denegal,158533,QB,S DIEGO ST,2,61,40.0,15,18,18.3,2.68,2,1,5.3,33.3,6,7,0.0,18,29.5,0,4,,,,,67.0,47.9,72.2,47.9,,,0,0,19,0.0,42.4,0.0,0,0,0,1,0,2,10.5,35,1.9,0,284,72.8,65.2,65.6,57.8,69.4,36,37,11.0,2.93,1,3,7.9,59.5,22,13,12.0,43,70.5,3,11,,,,,69.3,74.2,75.1,74.4,,59.4,0,0,44,23.1,104.0,7.0,3,3,0,0,2,2,4.5,305,8.2,64.9,37,39,12.7,2.5,1,3,7.3,53.8,21,0,12.5,41,67.2,3,12,,,,,69.2,71.1,75.0,71.7,,57.3,0,0,43,,84.0,2.4,1,1,0,1,1,3,7.0,267,6.8,0,50.0,14,16,14.4,3.6,2,1,6.3,43.8,7,20,0.0,20,32.8,0,3,,,,,67.1,53.7,72.4,51.5,,62.8,0,0,20,10.0,78.4,10.0,2,2,0,0,1,1,5.0,73,4.6
Austin Simmons,175891,QB,OLE MISS,2,61,63.6,11,11,10.2,2.37,0,0,0.0,63.6,7,4,0.0,12,19.7,0,6,,,,,66.0,72.3,71.0,64.2,,71.1,0,0,13,0.0,133.1,0.0,0,1,0,0,1,0,0.0,126,11.5,0,226,49.3,59.6,56.0,64.2,69.0,42,44,11.8,2.34,0,3,6.7,59.1,26,8,10.3,49,80.3,3,18,,,,,36.6,49.7,75.6,53.8,,46.1,1,4,50,12.5,71.2,2.0,1,4,0,1,2,5,10.0,450,10.2,69.6,46,47,10.7,2.15,0,3,6.3,63.8,30,0,6.3,49,80.3,2,20,,,,,36.6,58.2,75.6,63.0,,41.5,0,2,50,,103.8,0.0,0,2,0,1,3,3,6.0,507,10.8,0,57.1,7,8,16.9,3.14,0,0,0.0,37.5,3,12,25.0,12,19.7,1,4,,,,,66.0,49.6,71.0,34.4,,70.6,1,2,13,8.3,29.7,8.3,1,3,0,0,0,2,15.4,69,8.6
Jackson Arnold,173684,QB,AUBURN,2,61,76.2,21,23,8.6,2.79,1,1,4.3,69.6,16,7,0.0,29,47.5,0,9,,,,,16.4,53.8,73.7,55.0,,56.2,0,0,30,28.6,124.9,6.9,2,4,0,1,2,2,6.7,198,8.6,0,115,27.7,80.2,68.7,78.5,90.5,21,22,6.1,3.06,0,0,0.0,86.4,19,6,0.0,32,52.5,0,12,,,,,68.5,90.7,74.2,79.9,,83.0,0,0,34,50.0,112.3,9.4,3,7,0,1,1,0,0.0,161,7.3,85.0,40,41,6.5,2.45,0,1,2.4,82.9,34,0,0.0,48,78.7,0,19,,,,,69.5,91.0,75.4,88.0,,76.6,0,0,48,,126.7,0.0,0,7,0,1,3,0,0.0,351,8.6,0,50.0,2,4,24.5,4.71,1,0,0.0,25.0,1,13,0.0,13,21.3,0,2,,,,,9.4,28.9,71.6,24.1,,66.2,0,0,16,38.5,39.6,38.5,5,4,0,1,0,2,12.5,8,2.0
Joey Aguilar,174978,QB,TENNESSEE,2,60,66.7,27,27,9.2,2.31,0,1,3.4,59.3,16,6,11.1,27,45.0,2,10,,,,,68.1,83.1,73.6,82.2,,,0,0,29,0.0,130.3,0.0,0,0,0,0,3,0,0.0,271,10.0,0,307,47.7,86.8,88.7,55.7,90.0,30,32,9.0,2.56,1,0,0.0,71.9,23,6,14.8,33,55.0,4,16,,,,,68.5,87.7,74.2,85.6,,63.2,1,0,34,0.0,118.0,0.0,0,1,0,0,2,0,0.0,270,8.4,83.0,47,48,7.4,2.11,1,1,2.0,68.8,33,0,15.4,48,80.0,6,20,,,,,69.7,90.6,75.6,90.2,,,0,0,50,,112.2,0.0,0,0,0,0,2,0,0.0,448,9.3,0,60.0,10,11,17.1,3.8,0,0,0.0,54.5,6,12,0.0,12,20.0,0,6,,,,,66.0,71.7,71.0,68.8,,63.2,1,0,13,0.0,122.3,0.0,0,1,0,0,3,0,0.0,93,8.5
Brayden Fowler-Nicolosi,157207,QB,COLO STATE,2,60,75.0,20,21,8.6,2.41,0,1,4.5,66.7,14,4,6.7,22,36.7,1,9,,,,,67.7,78.4,73.1,77.6,,62.5,0,0,25,0.0,104.7,0.0,0,1,0,1,1,0,0.0,157,7.5,0,144,45.3,55.7,52.1,66.9,51.6,31,32,10.0,2.81,0,0,0.0,46.9,15,14,6.3,38,63.3,1,11,,,,,33.7,38.9,75.2,36.9,60.0,63.5,0,2,44,14.3,33.5,5.3,2,3,0,1,0,3,7.3,141,4.4,64.9,37,38,8.3,2.35,0,1,2.4,60.5,23,0,4.2,42,70.0,1,15,,,,,69.7,60.2,75.6,57.0,,68.2,0,1,50,,76.6,0.0,0,3,0,1,1,1,2.2,240,6.3,0,50.0,14,15,12.6,3.39,0,0,0.0,40.0,6,18,14.3,18,30.0,1,5,,,,,23.4,44.6,72.4,46.3,60.0,57.0,0,1,19,11.1,23.8,11.1,2,1,0,1,0,2,10.5,58,3.9
Bryce Underwood,198795,QB,MICHIGAN,2,60,57.9,19,23,9.3,2.5,2,0,0.0,43.5,10,7,9.1,25,41.7,1,5,,,,,67.8,42.3,73.3,39.0,,64.3,1,0,26,14.3,63.1,4.0,1,1,0,1,0,1,3.8,137,6.0,0,222,70.7,62.9,59.6,64.9,81.3,32,32,8.4,2.49,0,0,0.0,62.5,20,7,23.1,35,58.3,6,11,,,,,68.7,74.7,74.4,74.0,,,0,0,36,28.6,97.9,5.7,2,0,0,0,1,0,0.0,256,8.0,74.4,43,45,8.5,2.26,2,0,0.0,60.0,27,0,15.6,46,76.7,5,15,,,,,69.5,64.4,75.4,64.0,,,0,0,47,,93.3,0.0,0,0,0,0,1,1,2.1,365,8.1,0,62.5,8,10,10.1,3.26,0,0,0.0,30.0,3,14,40.0,14,23.3,2,1,,,,,66.4,52.7,71.4,47.9,,64.3,1,0,15,21.4,39.6,21.4,3,1,0,1,0,0,0.0,28,2.8
Conner Harrell,156352,QB,CHARLOTTE,2,59,81.8,11,13,10.2,2.93,0,1,7.7,61.5,8,8,11.1,15,25.4,1,6,,,,,66.4,78.7,71.4,78.5,,62.0,1,0,15,0.0,107.2,0.0,0,2,0,1,1,0,0.0,88,6.8,0,136,47.4,63.3,63.4,58.9,64.9,37,40,9.2,2.97,1,0,0.0,55.0,22,13,8.3,44,74.6,2,9,,,,,35.5,55.5,75.4,55.7,57.0,58.6,0,1,47,7.7,57.7,2.3,1,3,0,2,0,2,4.3,194,4.9,75.7,37,37,7.2,2.42,0,1,2.6,70.3,26,0,7.1,38,64.4,2,12,,,,,69.0,78.4,74.9,76.7,57.0,64.1,0,0,40,,96.7,0.0,0,1,0,0,1,0,0.0,240,6.5,0,45.5,11,16,17.0,3.93,1,0,0.0,25.0,4,21,20.0,21,35.6,1,3,,,,,24.8,38.7,72.7,38.4,,55.9,1,1,22,4.8,13.5,4.8,1,4,0,3,0,2,9.1,42,2.6
DJ Lagway,184426,QB,FLORIDA,2,59,80.0,20,20,5.8,2.47,0,0,0.0,75.0,15,2,6.3,21,35.6,1,7,,,,,67.4,67.8,73.1,67.7,60.0,,0,0,22,50.0,128.5,4.8,1,0,0,0,2,0,0.0,147,7.4,0,163,70.3,74.3,72.4,65.9,80.0,30,31,8.6,2.82,0,2,6.3,74.2,23,6,4.2,38,64.4,1,11,,,,,68.9,74.3,74.7,72.2,,65.9,1,1,39,33.3,99.3,5.3,2,5,0,0,2,1,2.6,203,6.5,79.2,48,48,8.0,2.38,0,2,4.0,75.0,36,0,5.3,51,86.4,2,17,,,,,69.8,75.0,75.8,75.2,,58.5,0,1,53,,114.3,0.0,0,3,0,0,4,1,1.9,353,7.4,0,100.0,2,3,-4.0,4.71,0,0,0.0,66.7,2,8,0.0,8,13.6,0,1,,,,,64.9,61.1,70.3,47.5,60.0,69.6,1,0,8,37.5,70.1,37.5,3,2,0,0,0,0,0.0,-3,-1.0
Tucker Gleason,122475,QB,TOLEDO,2,59,70.8,24,26,10.0,3.09,0,1,3.7,57.7,15,13,11.8,29,49.2,2,11,,,,,28.0,67.9,73.7,69.1,,57.0,1,0,30,15.4,90.7,6.9,2,1,0,1,1,2,6.7,173,6.7,0,316,30.3,79.3,80.8,58.9,75.0,24,26,10.4,2.73,1,2,6.9,57.7,15,9,16.7,30,50.8,3,9,,,,,38.8,86.8,74.1,85.7,,64.6,0,1,33,11.1,100.2,3.3,1,3,0,1,2,0,0.0,252,9.7,82.9,35,35,9.3,2.77,0,2,5.4,71.4,25,0,13.8,37,62.7,4,16,,,,,68.9,91.7,74.7,90.9,,68.5,0,0,39,,134.3,0.0,0,2,0,0,3,1,2.6,371,10.6,0,46.2,13,17,12.5,3.13,1,1,5.3,29.4,5,22,16.7,22,37.3,1,4,,,,,18.4,51.0,73.0,54.1,,52.6,1,1,24,13.6,15.8,13.6,3,2,0,2,0,1,4.2,54,3.2
Zach Calzada,98006,QB,KENTUCKY,2,58,66.7,12,12,8.9,2.54,0,1,8.3,41.7,5,6,37.5,14,24.1,3,3,,,,,66.2,52.1,71.2,52.0,,,0,1,14,33.3,30.6,14.3,2,0,0,0,0,1,7.1,82,6.8,0,202,73.3,48.6,42.9,67.4,59.0,39,41,12.1,3.14,0,0,0.0,48.8,20,13,13.0,44,75.9,3,5,,,,,69.7,41.4,13.7,42.7,,58.7,0,0,50,0.0,58.2,0.0,0,3,0,2,0,1,2.0,152,3.7,67.6,37,38,9.2,2.57,0,1,2.3,60.5,23,0,8.0,39,67.2,2,8,,,,,69.3,63.4,75.1,64.1,,57.3,0,0,44,,76.3,0.0,0,1,0,1,0,0,0.0,217,5.7,1,42.9,14,15,16.8,3.88,0,0,0.0,13.3,2,19,66.7,19,32.8,4,0,,,,,67.1,25.7,0.0,25.6,,62.1,0,1,20,10.5,11.8,10.5,2,2,0,1,0,2,10.0,17,1.1
Brendan Sorsby,156398,QB,CINCINNATI,2,58,73.3,15,17,12.4,2.58,2,2,10.5,64.7,11,5,0.0,19,32.8,0,7,,,,,67.2,63.9,72.5,64.3,,59.1,0,1,21,0.0,88.4,0.0,0,2,0,0,1,1,4.8,152,8.9,0,138,74.3,85.8,74.9,81.2,67.9,28,31,9.8,2.92,0,2,6.3,58.1,18,5,5.3,39,67.2,1,15,,,,,69.0,88.1,74.8,78.1,,82.0,0,0,40,0.0,105.2,0.0,0,7,0,3,2,0,0.0,247,8.0,69.2,39,42,10.7,2.46,1,3,6.7,61.9,26,0,3.7,48,82.8,1,19,,,,,69.7,79.4,75.7,72.8,,78.3,0,1,51,,103.4,0.0,0,5,0,2,3,1,2.0,361,8.6,0,75.0,4,6,11.0,4.49,1,1,16.7,50.0,3,10,0.0,10,17.2,0,3,,,,,65.4,78.9,70.1,74.1,,67.9,0,0,10,0.0,70.1,0.0,0,4,0,1,0,0,0.0,38,6.3
Kirk Francis,173296,QB,TULSA,2,58,69.2,13,13,7.8,1.91,0,0,0.0,69.2,9,5,0.0,13,22.4,0,4,,,,,66.7,69.9,71.8,69.4,,,0,0,17,0.0,89.6,0.0,0,0,0,0,0,0,0.0,93,7.2,0,320,71.6,71.0,70.9,63.0,65.9,41,43,7.5,2.02,1,1,2.3,58.1,25,4,7.4,45,77.6,2,12,,,,,69.4,69.2,8.3,69.1,,63.7,0,1,46,25.0,78.3,2.2,1,1,0,1,2,0,0.0,227,5.3,68.1,47,48,7.1,1.89,1,1,2.0,62.5,30,0,6.3,49,84.5,2,15,,,,,69.8,74.4,75.7,72.7,,63.7,0,1,52,,84.1,0.0,0,1,0,0,2,0,0.0,285,5.9,1,57.1,7,8,10.9,2.54,0,0,0.0,50.0,4,9,0.0,9,15.5,0,1,,,,,65.6,54.8,0.0,59.4,,,0,0,11,11.1,62.0,11.1,1,0,0,1,0,0,0.0,35,4.4
Eli Holstein,172381,QB,PITTSBURGH,2,58,78.9,19,19,7.7,2.49,0,0,0.0,78.9,15,8,0.0,24,41.4,0,13,,,,,67.8,84.5,73.3,77.8,,74.9,0,0,26,0.0,140.2,0.0,0,4,0,0,3,0,0.0,155,8.2,0,268,72.2,73.4,66.6,75.8,71.0,31,32,11.4,2.81,1,2,6.1,65.6,21,7,4.5,34,58.6,1,15,,,,,68.6,56.7,74.3,56.6,,,0,2,35,28.6,117.7,5.9,2,0,0,0,5,3,8.6,364,11.4,80.0,40,40,9.6,2.25,0,2,4.7,77.5,31,0,3.1,43,74.1,1,24,,,,,69.4,83.6,75.3,77.8,,79.0,0,1,46,,141.9,0.0,0,2,0,0,7,2,4.3,442,11.1,0,50.0,10,11,11.8,3.91,1,0,0.0,45.5,5,15,0.0,15,25.9,0,4,,,,,66.4,38.2,71.4,36.9,,59.1,0,1,15,13.3,61.6,13.3,2,2,0,0,1,1,6.7,77,7.0
Devon Dampier,171556,QB,UTAH,2,57,94.4,18,19,3.9,2.48,0,1,5.0,89.5,17,7,0.0,22,38.6,0,12,,,,,67.5,79.7,72.8,77.1,,66.7,1,0,23,0.0,147.3,0.0,0,3,0,0,3,0,0.0,187,9.8,0,328,73.8,81.2,74.8,74.9,75.9,29,30,11.6,3.01,0,0,0.0,70.0,21,7,4.5,35,61.4,1,10,,,,,68.8,74.5,74.5,69.1,,72.6,0,0,37,14.3,111.9,2.9,1,4,1,0,2,0,0.0,211,7.0,84.6,39,40,7.4,2.3,0,0,0.0,80.0,32,0,3.0,43,75.4,1,16,,,,,69.4,74.9,75.2,68.5,,77.3,0,0,45,,129.5,0.0,0,3,1,0,4,0,0.0,283,7.1,0,75.0,8,9,14.5,4.36,0,1,10.0,66.7,6,14,0.0,14,24.6,0,6,,,,,66.4,80.8,71.4,82.2,,62.6,1,0,15,7.1,146.8,7.1,1,4,0,0,1,0,0.0,115,12.8
Jalen Kitna,146688,QB,UAB,2,57,92.3,26,27,7.3,2.2,1,0,0.0,74.1,20,6,16.7,28,49.1,4,13,,,,66.7,68.5,90.6,74.0,87.8,89.7,,0,1,31,16.7,126.8,3.6,1,0,0,0,3,1,3.2,268,9.9,0,321,70.7,82.6,80.4,60.1,80.8,26,28,8.3,2.94,1,0,0.0,71.4,20,6,4.8,29,50.9,1,11,,,,,68.2,64.0,73.7,65.2,,57.3,0,1,30,0.0,100.7,0.0,0,1,0,1,1,3,10.0,283,10.1,90.7,43,45,6.7,2.29,2,0,0.0,77.8,35,0,10.3,45,78.9,4,21,,,,,69.5,87.2,75.4,86.1,,,0,1,48,,113.6,0.0,0,0,0,0,2,2,4.2,447,9.9,1,66.7,9,10,13.4,3.65,0,0,0.0,50.0,5,12,16.7,12,21.1,1,3,,,,66.7,66.4,59.5,71.2,53.8,89.7,57.3,0,1,13,8.3,87.1,8.3,1,1,0,1,2,2,15.4,104,10.4
Carson Beck,124010,QB,MIAMI FL,2,56,76.5,17,18,7.9,1.92,1,0,0.0,61.1,11,4,15.4,18,32.1,2,7,,,,,66.8,57.6,72.0,57.4,,,0,0,18,0.0,100.5,0.0,0,0,0,0,1,0,0.0,125,6.9,0,220,70.2,74.6,74.8,61.8,86.1,36,36,7.7,2.42,0,2,5.3,86.1,31,4,0.0,38,67.9,0,19,,,,,69.1,81.9,74.9,81.2,,61.8,0,0,41,25.0,134.6,2.6,1,1,0,0,3,0,0.0,347,9.6,83.0,47,47,6.9,2.13,0,1,2.1,78.7,37,0,5.1,48,85.7,2,21,,,,,69.6,72.2,75.5,72.8,,57.3,0,0,49,,116.3,0.0,0,1,0,0,2,0,0.0,400,8.5,1,83.3,6,7,14.8,3.0,1,1,12.5,71.4,5,8,0.0,8,14.3,0,5,,,,,65.4,76.3,70.1,72.4,,64.2,0,0,10,12.5,144.0,12.5,1,0,0,0,2,0,0.0,72,10.3
Nicco Marchiol,157363,QB,W VIRGINIA,2,55,71.4,7,7,3.0,2.45,0,0,0.0,57.1,4,3,20.0,11,20.0,1,1,,,,,65.8,58.5,70.7,56.4,,61.6,0,0,12,66.7,71.1,18.2,2,2,0,0,0,0,0.0,36,5.1,0,343,74.7,73.1,67.5,69.0,75.7,37,39,9.3,2.75,1,2,5.0,71.8,28,14,0.0,44,80.0,0,13,,,,,69.4,68.9,75.2,69.6,,57.3,0,1,45,28.6,97.5,9.1,4,1,0,1,1,0,0.0,353,9.1,75.0,36,37,8.2,2.13,1,2,5.1,70.3,26,0,3.7,38,69.1,1,13,,,,,69.0,73.1,74.8,70.9,,64.2,0,0,40,,109.2,0.0,0,1,0,0,1,0,0.0,351,9.5,0,75.0,8,9,8.8,3.94,0,0,0.0,66.7,6,17,0.0,17,30.9,0,1,,,,,66.7,51.6,71.8,55.9,,52.8,0,1,17,35.3,35.6,35.3,6,2,0,1,0,0,0.0,38,4.2
Conner Weigman,158683,QB,HOUSTON,2,55,68.4,19,19,7.3,2.87,0,0,0.0,63.2,12,10,7.7,21,38.2,1,9,,,,,67.4,58.4,72.7,48.3,,78.3,0,0,22,0.0,102.7,0.0,0,2,0,0,1,1,4.5,139,7.3,0,182,45.9,56.2,55.3,58.2,68.0,25,26,10.1,3.15,1,2,7.1,65.4,17,13,0.0,34,61.8,0,9,,,,,68.8,59.5,74.5,61.9,,54.4,0,0,37,30.8,128.0,11.8,4,4,0,0,3,1,2.8,206,7.9,73.3,30,31,6.4,2.39,1,2,5.9,71.0,22,0,0.0,32,58.2,0,11,,,,,68.7,58.6,74.4,59.7,,57.3,0,0,36,,137.0,0.0,0,1,0,0,4,2,5.7,269,8.7,0,57.1,14,14,14.3,3.96,0,0,0.0,50.0,7,23,12.5,23,41.8,1,7,,,,,67.5,59.6,72.8,50.7,,71.3,0,0,23,17.4,66.4,17.4,4,5,0,0,0,0,0.0,76,5.4
Kaidon Salter,132046,QB,COLORADO,2,55,90.0,10,11,6.2,2.64,0,1,9.1,81.8,9,5,0.0,12,21.8,0,7,,,,,65.8,73.9,70.7,76.6,,57.8,0,0,12,0.0,106.1,0.0,0,1,0,1,0,0,0.0,104,9.5,0,143,73.4,65.8,58.2,69.5,71.9,32,33,10.1,3.31,0,0,0.0,63.6,21,17,8.7,43,78.2,2,12,,,,,69.3,60.5,75.2,50.3,60.0,76.0,1,0,44,11.8,85.0,4.7,2,7,0,0,1,2,4.5,157,4.8,82.8,29,29,7.3,2.41,0,1,3.4,79.3,23,0,4.2,33,60.0,1,12,,,,,68.5,76.2,74.2,69.2,,75.1,0,0,34,,96.6,0.0,0,3,0,0,0,0,0.0,208,7.2,1,61.5,13,15,13.3,4.3,0,0,0.0,46.7,7,22,12.5,22,40.0,1,7,,,,,67.4,49.8,72.8,44.5,60.0,64.5,1,0,22,9.1,77.9,9.1,2,5,0,1,1,2,9.1,53,3.5
Noah Fifita,158722,QB,ARIZONA,2,55,69.2,13,14,13.3,3.1,1,2,14.3,50.0,7,9,22.2,18,32.7,2,5,,,,,67.2,82.2,72.5,78.1,,69.6,0,0,21,11.1,91.1,5.6,1,3,0,0,1,0,0.0,79,5.6,0,109,71.5,86.9,86.0,67.5,83.3,30,32,9.9,3.48,0,3,8.8,71.9,23,13,8.0,37,67.3,2,15,,,,,68.9,84.5,74.7,83.8,,62.0,0,0,39,23.1,153.6,8.1,3,2,0,2,5,0,0.0,455,14.2,80.6,31,32,10.4,2.93,0,3,9.1,75.0,24,0,4.0,33,60.0,1,14,,,,,68.5,83.3,74.2,84.2,,57.3,0,0,34,,154.3,0.0,0,1,0,1,5,0,0.0,385,12.0,1,75.0,12,14,12.3,3.99,1,2,13.3,42.9,6,22,33.3,22,40.0,3,6,,,,,67.8,83.6,73.3,77.6,,72.3,0,0,26,18.2,106.0,18.2,4,4,0,1,1,0,0.0,149,10.6
